g567_instance_uid,g567_evaluation_uid,map,map_family,width,height,free_cells,solver_seed,scenario_sha256,physical_map_sha256,assignment_sha256,pair_count,agent_count,start_goal_regime,nominal_budget_ms,base_time_limit_sec,solver_internal_time_limit_sec,process_hard_timeout_sec,budget_role,budget_contract,ltm_max_iterations,agent_density,scenario_bank_source,map_source_type,benchmark_source_path,benchmark_source_sha256,context_generation_stage,feature_materialization_stage,raw_map_path,raw_scenario_path,path_found_rate,path_found_rate_source,component_size,reachability_mode,distance_mode,start_goal_overlap_count,own_start_goal_match_count,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,split,blind_locked,diagnostic_only,scenario_source_type,official_scenario_consumed,g567_dataset_row_id,replay_scenario_path,replay_scenario_sha256
be9053c686c2425a52018dacf3356333fbfaaf78fabb8318490a5895bb091284,c8f55fdd6541ce519c2e4e5471eb93269e31e76110b57ec24386bc741c53ffb4,g567-islands-48x48-a-v0,islands,48,48,1801,567001948,2dcadc8c1a640c1e85c292119002a3ae02ec56d7342c681ee9232937b7f2d7e8,a0a6d9bce5dc1ab295a8414ea3cbc411e813d9312c72f8c7539e380eac55e87e,858c31f7b1be4c9cefe6d11f9a92e88f874b1bc4bdd5a453a6817c6e1d4570a6,128,128,warehouse_aisle_to_aisle,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.07107162687395892,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/g567-islands-48x48-a-v0.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/g567-islands-48x48-a-v0-random-567001948.scen,1.0,same_connected_component_no_path_materialization,1785,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,0,0,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_synthetic_derived_scenario,False,g567_stage2a_label_train_00044,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/g567-islands-48x48-a-v0-random-567001948.scen,2dcadc8c1a640c1e85c292119002a3ae02ec56d7342c681ee9232937b7f2d7e8
0c6c55b39b4c3d2cabf8a5eadae2e29ab97b4ef27d7333db0d11cc5758421b12,89115c26cf5c16fd4b09bbdccb5542f3cfa1418e0bb47ae305feb6d810e0f5ba,g567-chambers-64x48-a-v2,chambers,64,48,2388,567000442,81f4bfadd82320afc18579ab255095b2d306faef9996ceacb271a213cf79b5d5,4546dd9be7b302a86003f592f7c09d554a3aa11aeb8b2ad627a26b3605c496f4,750b73a1d3548ad4f4a578b10fc5a0f88c6d3c1416dc827304ad639cb5b30cac,128,128,adversarial_opposing_flow,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.05360134003350084,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/g567-chambers-64x48-a-v2.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/g567-chambers-64x48-a-v2-random-567000442.scen,1.0,same_connected_component_no_path_materialization,2376,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,0,0,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_synthetic_derived_scenario,False,g567_stage2a_label_train_00045,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/g567-chambers-64x48-a-v2-random-567000442.scen,81f4bfadd82320afc18579ab255095b2d306faef9996ceacb271a213cf79b5d5
908fa9cf9039a96680f66a7bbfa105002f932f6aef0aa83c698dbebdb0a71e3a,0a755baafdea9f905410436e2c21a120ce3c72af6cbd9f0dbb5fffa52e50827a,g567-lanes-64x48-a-v2,lanes,64,48,2389,567002194,39668b71e7c3e4587e85411aff408cc9d7f4e16ac42a4e780de2292ef27af542,b8750c97b6e547b2d62f58b66f08bb8d8dc0fe1f373c08c4320e330076a5f203,3ef96990258dd6950488b5c32103997bf61e0219902a8ea5cae096a0ed62df4f,128,128,uniform_random,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.05357890330682294,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/g567-lanes-64x48-a-v2.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/g567-lanes-64x48-a-v2-random-567002194.scen,1.0,same_connected_component_no_path_materialization,2378,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,8,0,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_synthetic_derived_scenario,False,g567_stage2a_label_train_00046,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/g567-lanes-64x48-a-v2-random-567002194.scen,39668b71e7c3e4587e85411aff408cc9d7f4e16ac42a4e780de2292ef27af542
ee230b44b9100712343311a7ba277c518b305c45831831a25a2036c808daedb8,b89d98f5052e722c038830e9de69050994384273ce38d5b6ad0ddb19deb8b18a,g567-lanes-64x48-a-v1,lanes,64,48,2396,567000353,280b43488eda49bebff322f73cca4822469aa1f7feb40c74b34476f91154cdd3,65cea9344a741c39b0b5237186c2d3a772d3769f968aeef6754360a2d36d6eab,7c41284aa327acb76e54919f32d9988633878230f6af51f9fed547376d8bf561,128,128,central_choke_point,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.05342237061769616,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/g567-lanes-64x48-a-v1.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/g567-lanes-64x48-a-v1-random-567000353.scen,1.0,same_connected_component_no_path_materialization,2379,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,0,0,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_synthetic_derived_scenario,False,g567_stage2a_label_train_00047,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/g567-lanes-64x48-a-v1-random-567000353.scen,280b43488eda49bebff322f73cca4822469aa1f7feb40c74b34476f91154cdd3
56e50d8be83e9604595d22e7bae060c82346330f95412ff84d68a8d7ea5d4616,ef704ff8903e37196b0b3c5236ce020a7032b5eb58f729d6608b98f3efd3e575,den312d,game,65,81,2445,567000463,93ce5bc0cb0be0cbdd245d64a062cd52d1a7d087e54e2bbf41059a7d3346db84,1b3d72a358329a9a37d0aed62ad2668ee7882c4c745c73dc8b4f5d75493c79c4,5ca90eb2d74f5e2ab131ca7db68bff5ede95d7ce043adbdd8e54ef4e2a1f5fa6,256,256,room_to_room_door_bottleneck,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.10470347648261759,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,external/benchmarks/movingai_mapf/extracted/mapf-map/den312d.map,1b3d72a358329a9a37d0aed62ad2668ee7882c4c745c73dc8b4f5d75493c79c4,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/den312d.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/den312d-random-567000463.scen,1.0,same_connected_component_no_path_materialization,2445,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,0,0,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_derived_on_public_parent_map,False,g567_stage2a_label_train_00048,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/den312d-random-567000463.scen,93ce5bc0cb0be0cbdd245d64a062cd52d1a7d087e54e2bbf41059a7d3346db84
b7d6926ce4364253c6b3b2b1eb52e5a6be67406758b9a157581760aa00148b57,a7977c157ccb751fcb324bb36a021c1c75b25769412dcb9e267caa1bd50b05ce,den312d,game,65,81,2445,567001930,5b0f67188fa0ab791d92a0e96191e9c4634083e50dac59cceaf3ed4643bd1b2f,1b3d72a358329a9a37d0aed62ad2668ee7882c4c745c73dc8b4f5d75493c79c4,a145993eb60585780e26f71186fd29aca82ced5a33a0db465ec27458ec043454,256,256,room_to_room_door_bottleneck,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.10470347648261759,g567_component_aware_mixed_public_benchmark_and_synthetic,canonical_public_benchmark_map,external/benchmarks/movingai_mapf/extracted/mapf-map/den312d.map,1b3d72a358329a9a37d0aed62ad2668ee7882c4c745c73dc8b4f5d75493c79c4,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/den312d.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/den312d-random-567001930.scen,1.0,same_connected_component_no_path_materialization,2445,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,0,0,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_derived_on_public_parent_map,False,g567_stage2a_label_train_00049,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/den312d-random-567001930.scen,5b0f67188fa0ab791d92a0e96191e9c4634083e50dac59cceaf3ed4643bd1b2f
760f29338fc2ce7b215a2feed925377849550d9ea2ca51dd7552c634b01845ec,7b91057a734984139b63c01ec6ee4ccf175dab4202a4b4816d91894a7e5f29b4,g567-large-warehouse-128x96-a-v0,large_warehouse,128,96,7424,567000444,f116b577902852054ed837e660782d0d6717a3fd8537210d452106c3769761b1,82a8b1b81708910402ca5cfe21db5fbeebeb4bb3c968d230e17eeaf2670d4cfe,2de32856708f571d9fae0714432b9eb7a981f3e7a50043bb29b82b8492f56fa8,256,256,uniform_random,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.034482758620689655,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/g567-large-warehouse-128x96-a-v0.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/g567-large-warehouse-128x96-a-v0-random-567000444.scen,1.0,same_connected_component_no_path_materialization,7424,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,8,0,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_synthetic_derived_scenario,False,g567_stage2a_label_train_00050,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/g567-large-warehouse-128x96-a-v0-random-567000444.scen,f116b577902852054ed837e660782d0d6717a3fd8537210d452106c3769761b1
9c00a2ced82113b72a27a044eca04a9655e6e6eb3141dfd69bcdc9396abd504a,3c975b89a8391b815ec8bee3dd050b9766377d6937e63c7f6af57c7d002a1fdf,g567-large-warehouse-128x96-a-v2,large_warehouse,128,96,7424,567001714,ea3b0004c1f0260d9658e37c7a44a391fc9746ab53f67d8598725e303627cf9c,82a8b1b81708910402ca5cfe21db5fbeebeb4bb3c968d230e17eeaf2670d4cfe,4a50c48d3d9d8bb159bb411837d0a0193f951c42109674d0485d7c3f6131e83c,256,256,central_choke_point,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.034482758620689655,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/g567-large-warehouse-128x96-a-v2.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/g567-large-warehouse-128x96-a-v2-random-567001714.scen,1.0,same_connected_component_no_path_materialization,7424,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,0,0,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_synthetic_derived_scenario,False,g567_stage2a_label_train_00051,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/g567-large-warehouse-128x96-a-v2-random-567001714.scen,ea3b0004c1f0260d9658e37c7a44a391fc9746ab53f67d8598725e303627cf9c
506eddb294f78cadfb8fecc6570087dc318e276fe91b9143771e5f50e3c0d0a4,c3dacd152db2726341342f2b35d911550bbde3c793eb78534a104aa925625750,g567-large-empty-96x96-a-v1,large_empty,96,96,9216,567001261,f1c2c5016c5fdb64a70c8edb6d197a46d8583b084ac7cd6dc67011a82ff61cfa,b0530c363ccf76f667eb607985270d250cd273ef04bc493734ebba3477b2deff,a06f9cce981fe4fb17c125ff3f97f9105133e8f18675be806ff06399ba3c4a05,256,256,uniform_random,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.027777777777777776,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/g567-large-empty-96x96-a-v1.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/g567-large-empty-96x96-a-v1-random-567001261.scen,1.0,same_connected_component_no_path_materialization,9216,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,7,0,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_synthetic_derived_scenario,False,g567_stage2a_label_train_00052,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/g567-large-empty-96x96-a-v1-random-567001261.scen,f1c2c5016c5fdb64a70c8edb6d197a46d8583b084ac7cd6dc67011a82ff61cfa
474d0cf36c39c5552694bbcee13363862fbce9e41ab7572bead1fc8d0b1ddf47,bfca5377e23751fc6ae1e5358bcf4d88746f864118448c9d61e4a57cb6dc8616,g567-maze-24x24-a-v1,maze,24,24,447,567001509,f641b7f86186957cd3c8ef1a3fc6c07462d00f30e062943b98e2a4e92f70c351,d0003ec4c7385c60f4f3cc3e6758bc7475d52fb410751c12ff6cb08e24d49b56,6b0cfd30d06c37f138909ba33a09fcfaa8c9858f3ebbb47dcd68474816e537cd,256,256,warehouse_aisle_to_aisle,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.5727069351230425,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/g567-maze-24x24-a-v1.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/g567-maze-24x24-a-v1-random-567001509.scen,1.0,same_connected_component_no_path_materialization,447,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,129,1,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_synthetic_derived_scenario,False,g567_stage2a_label_train_00053,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/g567-maze-24x24-a-v1-random-567001509.scen,f641b7f86186957cd3c8ef1a3fc6c07462d00f30e062943b98e2a4e92f70c351
e2fda186e4fab716af00cd11fbc5bbe04c5d8dda7cf5a4c6f9b4334beeb2b82c,a99d50f6f4b445bff080ef27bfe106e037377dceb82fe0422f24869334ca1b51,g567-connector-48x48-a-v3,connector,48,48,547,567000031,eb99bb315f36c3ba2504b086aeeab027f96b59fc32b7afb8e7d7fc713b2cca13,bcbaf861f3cab296520618d4834f374d8ca9ad13ca1b3e5d97a462fa142a8598,d43791da28878fd57b5d3d5f0d3e9849f15382dfa7d54690e5e0daf7fb2bcac0,256,256,warehouse_aisle_to_aisle,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.4680073126142596,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/g567-connector-48x48-a-v3.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/g567-connector-48x48-a-v3-random-567000031.scen,1.0,same_connected_component_no_path_materialization,547,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,119,0,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_synthetic_derived_scenario,False,g567_stage2a_label_train_00054,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/g567-connector-48x48-a-v3-random-567000031.scen,eb99bb315f36c3ba2504b086aeeab027f96b59fc32b7afb8e7d7fc713b2cca13
524ea7890536d728b06d8db4b8a48ec836d2ba93ccaf87a41ca5e00e84c4da08,484d280d6f39b47146bcc54b4b29c5fda8ebf05b81361d5ed30e3049d016485f,g567-cross-32x32-a-v3,cross,32,32,800,567000011,1b1a0da38e8bc12fa21d9d9c1cd6d8e65a6132f27b2c46fc3c934d0bbec75cd3,4cde7968100e68f0706e73b41f0a6e60efdc5a7ff768a74bd9c24d628a82aa7a,fb4a1b02c4567a30d51afe5cf7cd1da1e76d365512dc0d568e445be3dbdad448,256,256,opposite_side_cross_flow,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.32,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/g567-cross-32x32-a-v3.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/g567-cross-32x32-a-v3-random-567000011.scen,1.0,same_connected_component_no_path_materialization,793,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,0,0,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_synthetic_derived_scenario,False,g567_stage2a_label_train_00055,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/g567-cross-32x32-a-v3-random-567000011.scen,1b1a0da38e8bc12fa21d9d9c1cd6d8e65a6132f27b2c46fc3c934d0bbec75cd3
6a54a795c7f748993f9eb2559335e5d057b94c0341fe68c0bc1c1ddf7839d2aa,2f4b978fa6a162b8c570fdb09747d6f43663984d6d1f10b55d80f7db7ed26364,g567-maze-48x32-a-v0,maze,48,32,1192,567001324,00c33592fbb50dfefeeb402d09229d704a29696f9598aef25850873e06793d7d,8ad530adfb10137e727c778f08ad3a55b88d8af46ca4656916523444a473c40e,66350c637e1a1f8f9341fe131540178eaed8d602df09ee4cfab1c68b1f06b3cc,256,256,opposite_side_cross_flow,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.21476510067114093,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/g567-maze-48x32-a-v0.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/g567-maze-48x32-a-v0-random-567001324.scen,1.0,same_connected_component_no_path_materialization,1188,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,0,0,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_synthetic_derived_scenario,False,g567_stage2a_label_train_00056,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/g567-maze-48x32-a-v0-random-567001324.scen,00c33592fbb50dfefeeb402d09229d704a29696f9598aef25850873e06793d7d
b44de5fdbcf9ca01f3a03e332a4f4968eacd79e688f40a7241da6a37f63029dd,6a03a0d27fe90d6c7328f60aca1e2b5bcc8e29383505643fc4c7560ee19ff4b0,g567-maze-48x32-a-v0,maze,48,32,1192,567000240,ba427a20c27e2b9725d1f8ded7a45e94cdc6bbe52e88263242ca2be7b797599d,8ad530adfb10137e727c778f08ad3a55b88d8af46ca4656916523444a473c40e,bf266effa1c37ce110d16f5593df6ec460792a0621ee2dc21f65f5bbf827f464,256,256,central_choke_point,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.21476510067114093,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/g567-maze-48x32-a-v0.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/g567-maze-48x32-a-v0-random-567000240.scen,1.0,same_connected_component_no_path_materialization,1188,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,19,0,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_synthetic_derived_scenario,False,g567_stage2a_label_train_00057,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/g567-maze-48x32-a-v0-random-567000240.scen,ba427a20c27e2b9725d1f8ded7a45e94cdc6bbe52e88263242ca2be7b797599d
9c5a606e5cce71797ba989333ff92d90b4a913c061c59180d7eecf118b91c52b,3ce61ef99ffd976a36c4054bf476bd525e30cc699bcc2849cbf728e8eb077ec6,g567-maze-48x32-a-v1,maze,48,32,1192,567001433,0b36e4b64f738f2011c608907b2b8c8bd30e2586113fa7523152b9fd24789b22,8ad530adfb10137e727c778f08ad3a55b88d8af46ca4656916523444a473c40e,f1f35a8be3defa4d89cafd4729051285f20d0c142dc5a055c0882138118875bf,256,256,uniform_random,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.21476510067114093,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/g567-maze-48x32-a-v1.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/g567-maze-48x32-a-v1-random-567001433.scen,1.0,same_connected_component_no_path_materialization,1188,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,61,0,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_synthetic_derived_scenario,False,g567_stage2a_label_train_00058,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/g567-maze-48x32-a-v1-random-567001433.scen,0b36e4b64f738f2011c608907b2b8c8bd30e2586113fa7523152b9fd24789b22
c95e2b2ae3a0526d2e4c6c4b772eb0a1fb42e5497691e0d4af02cd0d4b5563dd,fb53e83aa1b9260f418609e82d845eb2419390700d9ba5e4dd17d2dd3231efea,g567-maze-48x32-a-v1,maze,48,32,1192,567000317,dff27a04701afa7483db1ca2e4941f3fb9f52cb1a4bc90b46c37f27bed371e10,8ad530adfb10137e727c778f08ad3a55b88d8af46ca4656916523444a473c40e,b290782b7cb61a5a005fd529a4b9487fa786bef4b8806c7cc0c6c4cb3b13c18d,256,256,adversarial_opposing_flow,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.21476510067114093,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/g567-maze-48x32-a-v1.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/g567-maze-48x32-a-v1-random-567000317.scen,1.0,same_connected_component_no_path_materialization,1188,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,0,0,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_synthetic_derived_scenario,False,g567_stage2a_label_train_00059,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/g567-maze-48x32-a-v1-random-567000317.scen,dff27a04701afa7483db1ca2e4941f3fb9f52cb1a4bc90b46c37f27bed371e10
c77d84548bf217bd11dc0154e69f3989c966b72304ab30a4066714522c4595a5,8e26f33fb7e6bf25c45e109025699c91e0858f1ffe481aba99c49c1a3ba3e714,g567-maze-48x32-a-v3,maze,48,32,1192,567001587,5325342812dc69b40551d8246775afbbd6d2905cf5c66bcb354fb59fb39568b6,8ad530adfb10137e727c778f08ad3a55b88d8af46ca4656916523444a473c40e,241c78440683974c7871d4fe9ee9997e6ff016d5b5402b5132051d2e80fe8e2e,256,256,uniform_random,30000,30.0,30.0,60.0,uniform_30s_all_agent_tiers_primary_exact,uniform_all_agent_tiers_primary_30s_hard_timeout_60s,12,0.21476510067114093,g567_component_aware_mixed_public_benchmark_and_synthetic,synthetic_stress_map,,,stage_a_component_validity_only,stage_b_deferred_c0_f0_traffic_prior,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/maps/g567-maze-48x32-a-v3.map,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/scenario_bank/scenarios/g567-maze-48x32-a-v3-random-567001587.scen,1.0,same_connected_component_no_path_materialization,1188,component_connected_no_path_materialization,manhattan_lower_bound_no_path_materialization,57,0,False,False,False,False,False,LABEL_TRAIN,False,True,czr004_synthetic_derived_scenario,False,g567_stage2a_label_train_00060,/root/shared-nvme/g567_stage2a_direct_exact_ea2cb71b_tmux/replay_scenarios/g567-maze-48x32-a-v3-random-567001587.scen,5325342812dc69b40551d8246775afbbd6d2905cf5c66bcb354fb59fb39568b6
