selector_type,min_support_count,min_effective_neighbors,max_neighbor_distance,min_predicted_margin,max_candidate_worse_rate,max_group_worse_rate,min_fold_agreement,non_additive_budget,additive_fallback_threshold,support_rows,better,equal,worse,better_minus_worse,mean_delta_ratio_vs_ltm,ratio_worse_than_ltm_groups,success_worse_than_ltm_groups,zero_nonadditive_groups,selected_nonadditive_cases,additive_fallback_cases,additive_fallback_rate,support_primary_passed,selected_candidate_distribution
knn_utility,20,5,999.0,0.0,0.5,0.5,0,1.0,0.0,120,22,68,30,-8,0.00011623672657499566,2,0,0,84,36,0.3,False,"{""additive_ltm"": 36, ""c075_b125_w125_d095"": 5, ""c100_b075_w100_d090"": 4, ""c100_b075_w100_d100"": 15, ""c100_b075_w125_d090"": 9, ""c100_b075_w125_d100"": 6, ""c100_b100_w075_d090"": 20, ""c100_b100_w075_d095"": 2, ""c100_b100_w075_d100"": 6, ""c100_b100_w125_d090"": 1, ""c100_b100_w125_d100"": 4, ""c100_b125_w100_d100"": 1, ""c125_b075_w100_d100"": 2, ""c125_b100_w100_d100"": 7, ""c125_b125_w100_d100"": 2}"
knn_utility,5,3,999.0,0.0,0.25,0.0,0,0.5,0.0,120,22,78,20,2,0.00014086745724166497,1,0,2,60,60,0.5,False,"{""additive_ltm"": 60, ""c050_b100_w100_d100"": 1, ""c075_b075_w100_d100"": 1, ""c075_b100_w100_d090"": 2, ""c075_b100_w125_d090"": 2, ""c075_b100_w125_d100"": 1, ""c075_b125_w100_d090"": 1, ""c075_b125_w125_d095"": 2, ""c100_b075_w100_d095"": 2, ""c100_b075_w100_d100"": 2, ""c100_b075_w125_d090"": 3, ""c100_b075_w125_d100"": 7, ""c100_b100_w050_d100"": 1, ""c100_b100_w075_d090"": 2, ""c100_b100_w075_d095"": 3, ""c100_b100_w075_d100"": 1, ""c100_b100_w100_d090"": 2, ""c100_b100_w125_d090"": 1, ""c100_b125_w100_d095"": 1, ""c100_b125_w100_d100"": 1, ""c100_b150_w100_d100"": 3, ""c125_b075_w100_d100"": 1, ""c125_b075_w125_d095"": 9, ""c125_b100_w100_d090"": 1, ""c125_b100_w100_d095"": 1, ""c125_b100_w100_d100"": 3, ""c125_b100_w125_d100"": 2, ""c125_b125_w075_d095"": 1, ""c125_b125_w100_d100"": 3}"
knn_utility,5,3,999.0,0.003,0.25,0.0,0,0.5,0.003,120,22,78,20,2,0.00014086745724166497,1,0,2,60,60,0.5,False,"{""additive_ltm"": 60, ""c050_b100_w100_d100"": 1, ""c075_b075_w100_d100"": 1, ""c075_b100_w100_d090"": 2, ""c075_b100_w125_d090"": 2, ""c075_b100_w125_d100"": 1, ""c075_b125_w100_d090"": 1, ""c075_b125_w125_d095"": 2, ""c100_b075_w100_d095"": 2, ""c100_b075_w100_d100"": 2, ""c100_b075_w125_d090"": 3, ""c100_b075_w125_d100"": 7, ""c100_b100_w050_d100"": 1, ""c100_b100_w075_d090"": 2, ""c100_b100_w075_d095"": 3, ""c100_b100_w075_d100"": 1, ""c100_b100_w100_d090"": 2, ""c100_b100_w125_d090"": 1, ""c100_b125_w100_d095"": 1, ""c100_b125_w100_d100"": 1, ""c100_b150_w100_d100"": 3, ""c125_b075_w100_d100"": 1, ""c125_b075_w125_d095"": 9, ""c125_b100_w100_d090"": 1, ""c125_b100_w100_d095"": 1, ""c125_b100_w100_d100"": 3, ""c125_b100_w125_d100"": 2, ""c125_b125_w075_d095"": 1, ""c125_b125_w100_d100"": 3}"
knn_utility,5,5,999.0,0.0,0.25,0.0,0,0.5,0.0,120,22,78,20,2,0.00014086745724166497,1,0,2,60,60,0.5,False,"{""additive_ltm"": 60, ""c050_b100_w100_d100"": 1, ""c075_b075_w100_d100"": 1, ""c075_b100_w100_d090"": 2, ""c075_b100_w125_d090"": 2, ""c075_b100_w125_d100"": 1, ""c075_b125_w100_d090"": 1, ""c075_b125_w125_d095"": 2, ""c100_b075_w100_d095"": 2, ""c100_b075_w100_d100"": 2, ""c100_b075_w125_d090"": 3, ""c100_b075_w125_d100"": 7, ""c100_b100_w050_d100"": 1, ""c100_b100_w075_d090"": 2, ""c100_b100_w075_d095"": 3, ""c100_b100_w075_d100"": 1, ""c100_b100_w100_d090"": 2, ""c100_b100_w125_d090"": 1, ""c100_b125_w100_d095"": 1, ""c100_b125_w100_d100"": 1, ""c100_b150_w100_d100"": 3, ""c125_b075_w100_d100"": 1, ""c125_b075_w125_d095"": 9, ""c125_b100_w100_d090"": 1, ""c125_b100_w100_d095"": 1, ""c125_b100_w100_d100"": 3, ""c125_b100_w125_d100"": 2, ""c125_b125_w075_d095"": 1, ""c125_b125_w100_d100"": 3}"
knn_utility,5,5,999.0,0.003,0.25,0.0,0,0.5,0.003,120,22,78,20,2,0.00014086745724166497,1,0,2,60,60,0.5,False,"{""additive_ltm"": 60, ""c050_b100_w100_d100"": 1, ""c075_b075_w100_d100"": 1, ""c075_b100_w100_d090"": 2, ""c075_b100_w125_d090"": 2, ""c075_b100_w125_d100"": 1, ""c075_b125_w100_d090"": 1, ""c075_b125_w125_d095"": 2, ""c100_b075_w100_d095"": 2, ""c100_b075_w100_d100"": 2, ""c100_b075_w125_d090"": 3, ""c100_b075_w125_d100"": 7, ""c100_b100_w050_d100"": 1, ""c100_b100_w075_d090"": 2, ""c100_b100_w075_d095"": 3, ""c100_b100_w075_d100"": 1, ""c100_b100_w100_d090"": 2, ""c100_b100_w125_d090"": 1, ""c100_b125_w100_d095"": 1, ""c100_b125_w100_d100"": 1, ""c100_b150_w100_d100"": 3, ""c125_b075_w100_d100"": 1, ""c125_b075_w125_d095"": 9, ""c125_b100_w100_d090"": 1, ""c125_b100_w100_d095"": 1, ""c125_b100_w100_d100"": 3, ""c125_b100_w125_d100"": 2, ""c125_b125_w075_d095"": 1, ""c125_b125_w100_d100"": 3}"
knn_utility,20,3,1.5,0.0,1.0,1.0,0,1.0,0.0,120,19,72,29,-10,0.0002852658836583292,2,0,1,78,42,0.35,False,"{""additive_ltm"": 42, ""c075_b125_w125_d095"": 5, ""c100_b075_w100_d090"": 2, ""c100_b075_w100_d100"": 15, ""c100_b075_w125_d090"": 9, ""c100_b075_w125_d100"": 6, ""c100_b100_w050_d100"": 1, ""c100_b100_w075_d090"": 18, ""c100_b100_w075_d095"": 2, ""c100_b100_w075_d100"": 6, ""c100_b100_w125_d090"": 1, ""c100_b100_w125_d100"": 3, ""c100_b125_w100_d100"": 1, ""c125_b075_w100_d100"": 1, ""c125_b100_w100_d100"": 7, ""c125_b125_w100_d100"": 1}"
knn_utility,20,5,1.5,0.0,1.0,1.0,0,1.0,0.0,120,19,72,29,-10,0.0002852658836583292,2,0,1,78,42,0.35,False,"{""additive_ltm"": 42, ""c075_b125_w125_d095"": 5, ""c100_b075_w100_d090"": 2, ""c100_b075_w100_d100"": 15, ""c100_b075_w125_d090"": 9, ""c100_b075_w125_d100"": 6, ""c100_b100_w050_d100"": 1, ""c100_b100_w075_d090"": 18, ""c100_b100_w075_d095"": 2, ""c100_b100_w075_d100"": 6, ""c100_b100_w125_d090"": 1, ""c100_b100_w125_d100"": 3, ""c100_b125_w100_d100"": 1, ""c125_b075_w100_d100"": 1, ""c125_b100_w100_d100"": 7, ""c125_b125_w100_d100"": 1}"
knn_utility,20,3,999.0,0.0,0.25,0.0,0,0.5,0.0,120,13,90,17,-4,0.0002890493074916641,3,0,1,60,60,0.5,False,"{""additive_ltm"": 60, ""c075_b075_w100_d100"": 4, ""c075_b100_w100_d100"": 1, ""c075_b125_w100_d090"": 12, ""c100_b075_w075_d100"": 1, ""c100_b075_w100_d090"": 1, ""c100_b075_w100_d100"": 3, ""c100_b075_w125_d090"": 8, ""c100_b075_w125_d100"": 6, ""c100_b100_w075_d090"": 3, ""c100_b100_w075_d100"": 1, ""c100_b100_w100_d090"": 1, ""c100_b100_w125_d100"": 5, ""c100_b125_w125_d100"": 1, ""c125_b100_w100_d100"": 9, ""c125_b125_w100_d100"": 4}"
knn_utility,20,3,999.0,0.003,0.25,0.0,0,1.0,0.003,120,13,90,17,-4,0.0002890493074916641,3,0,1,60,60,0.5,False,"{""additive_ltm"": 60, ""c075_b075_w100_d100"": 4, ""c075_b100_w100_d100"": 1, ""c075_b125_w100_d090"": 12, ""c100_b075_w075_d100"": 1, ""c100_b075_w100_d090"": 1, ""c100_b075_w100_d100"": 3, ""c100_b075_w125_d090"": 8, ""c100_b075_w125_d100"": 6, ""c100_b100_w075_d090"": 3, ""c100_b100_w075_d100"": 1, ""c100_b100_w100_d090"": 1, ""c100_b100_w125_d100"": 5, ""c100_b125_w125_d100"": 1, ""c125_b100_w100_d100"": 9, ""c125_b125_w100_d100"": 4}"
knn_utility,20,3,999.0,0.003,0.25,0.0,0,0.5,0.003,120,13,90,17,-4,0.0002890493074916641,3,0,1,60,60,0.5,False,"{""additive_ltm"": 60, ""c075_b075_w100_d100"": 4, ""c075_b100_w100_d100"": 1, ""c075_b125_w100_d090"": 12, ""c100_b075_w075_d100"": 1, ""c100_b075_w100_d090"": 1, ""c100_b075_w100_d100"": 3, ""c100_b075_w125_d090"": 8, ""c100_b075_w125_d100"": 6, ""c100_b100_w075_d090"": 3, ""c100_b100_w075_d100"": 1, ""c100_b100_w100_d090"": 1, ""c100_b100_w125_d100"": 5, ""c100_b125_w125_d100"": 1, ""c125_b100_w100_d100"": 9, ""c125_b125_w100_d100"": 4}"
knn_utility,20,5,999.0,0.0,0.25,0.0,0,0.5,0.0,120,13,90,17,-4,0.0002890493074916641,3,0,1,60,60,0.5,False,"{""additive_ltm"": 60, ""c075_b075_w100_d100"": 4, ""c075_b100_w100_d100"": 1, ""c075_b125_w100_d090"": 12, ""c100_b075_w075_d100"": 1, ""c100_b075_w100_d090"": 1, ""c100_b075_w100_d100"": 3, ""c100_b075_w125_d090"": 8, ""c100_b075_w125_d100"": 6, ""c100_b100_w075_d090"": 3, ""c100_b100_w075_d100"": 1, ""c100_b100_w100_d090"": 1, ""c100_b100_w125_d100"": 5, ""c100_b125_w125_d100"": 1, ""c125_b100_w100_d100"": 9, ""c125_b125_w100_d100"": 4}"
knn_utility,20,5,999.0,0.003,0.25,0.0,0,1.0,0.003,120,13,90,17,-4,0.0002890493074916641,3,0,1,60,60,0.5,False,"{""additive_ltm"": 60, ""c075_b075_w100_d100"": 4, ""c075_b100_w100_d100"": 1, ""c075_b125_w100_d090"": 12, ""c100_b075_w075_d100"": 1, ""c100_b075_w100_d090"": 1, ""c100_b075_w100_d100"": 3, ""c100_b075_w125_d090"": 8, ""c100_b075_w125_d100"": 6, ""c100_b100_w075_d090"": 3, ""c100_b100_w075_d100"": 1, ""c100_b100_w100_d090"": 1, ""c100_b100_w125_d100"": 5, ""c100_b125_w125_d100"": 1, ""c125_b100_w100_d100"": 9, ""c125_b125_w100_d100"": 4}"
knn_utility,20,5,999.0,0.003,0.25,0.0,0,0.5,0.003,120,13,90,17,-4,0.0002890493074916641,3,0,1,60,60,0.5,False,"{""additive_ltm"": 60, ""c075_b075_w100_d100"": 4, ""c075_b100_w100_d100"": 1, ""c075_b125_w100_d090"": 12, ""c100_b075_w075_d100"": 1, ""c100_b075_w100_d090"": 1, ""c100_b075_w100_d100"": 3, ""c100_b075_w125_d090"": 8, ""c100_b075_w125_d100"": 6, ""c100_b100_w075_d090"": 3, ""c100_b100_w075_d100"": 1, ""c100_b100_w100_d090"": 1, ""c100_b100_w125_d100"": 5, ""c100_b125_w125_d100"": 1, ""c125_b100_w100_d100"": 9, ""c125_b125_w100_d100"": 4}"
knn_utility,20,3,1.5,0.003,0.25,0.0,0,1.0,0.003,120,13,90,17,-4,0.0002890493074916641,3,0,2,59,61,0.5083333333333333,False,"{""additive_ltm"": 61, ""c075_b075_w100_d100"": 4, ""c075_b100_w100_d100"": 1, ""c075_b125_w100_d090"": 12, ""c100_b075_w075_d100"": 1, ""c100_b075_w100_d100"": 3, ""c100_b075_w125_d090"": 8, ""c100_b075_w125_d100"": 6, ""c100_b100_w075_d090"": 3, ""c100_b100_w075_d100"": 1, ""c100_b100_w100_d090"": 1, ""c100_b100_w125_d100"": 5, ""c100_b125_w125_d100"": 1, ""c125_b100_w100_d100"": 9, ""c125_b125_w100_d100"": 4}"
knn_utility,20,3,1.5,0.003,0.25,0.0,0,0.5,0.003,120,13,90,17,-4,0.0002890493074916641,3,0,2,59,61,0.5083333333333333,False,"{""additive_ltm"": 61, ""c075_b075_w100_d100"": 4, ""c075_b100_w100_d100"": 1, ""c075_b125_w100_d090"": 12, ""c100_b075_w075_d100"": 1, ""c100_b075_w100_d100"": 3, ""c100_b075_w125_d090"": 8, ""c100_b075_w125_d100"": 6, ""c100_b100_w075_d090"": 3, ""c100_b100_w075_d100"": 1, ""c100_b100_w100_d090"": 1, ""c100_b100_w125_d100"": 5, ""c100_b125_w125_d100"": 1, ""c125_b100_w100_d100"": 9, ""c125_b125_w100_d100"": 4}"
knn_utility,20,5,1.5,0.003,0.25,0.0,0,1.0,0.003,120,13,90,17,-4,0.0002890493074916641,3,0,2,59,61,0.5083333333333333,False,"{""additive_ltm"": 61, ""c075_b075_w100_d100"": 4, ""c075_b100_w100_d100"": 1, ""c075_b125_w100_d090"": 12, ""c100_b075_w075_d100"": 1, ""c100_b075_w100_d100"": 3, ""c100_b075_w125_d090"": 8, ""c100_b075_w125_d100"": 6, ""c100_b100_w075_d090"": 3, ""c100_b100_w075_d100"": 1, ""c100_b100_w100_d090"": 1, ""c100_b100_w125_d100"": 5, ""c100_b125_w125_d100"": 1, ""c125_b100_w100_d100"": 9, ""c125_b125_w100_d100"": 4}"
knn_utility,20,5,1.5,0.003,0.25,0.0,0,0.5,0.003,120,13,90,17,-4,0.0002890493074916641,3,0,2,59,61,0.5083333333333333,False,"{""additive_ltm"": 61, ""c075_b075_w100_d100"": 4, ""c075_b100_w100_d100"": 1, ""c075_b125_w100_d090"": 12, ""c100_b075_w075_d100"": 1, ""c100_b075_w100_d100"": 3, ""c100_b075_w125_d090"": 8, ""c100_b075_w125_d100"": 6, ""c100_b100_w075_d090"": 3, ""c100_b100_w075_d100"": 1, ""c100_b100_w100_d090"": 1, ""c100_b100_w125_d100"": 5, ""c100_b125_w125_d100"": 1, ""c125_b100_w100_d100"": 9, ""c125_b125_w100_d100"": 4}"
knn_utility,20,3,999.0,0.0,1.0,1.0,0,1.0,0.0,120,21,69,30,-9,0.00030701240790832843,2,0,0,84,36,0.3,False,"{""additive_ltm"": 36, ""c075_b125_w125_d095"": 5, ""c100_b075_w100_d090"": 4, ""c100_b075_w100_d100"": 15, ""c100_b075_w125_d090"": 9, ""c100_b075_w125_d100"": 6, ""c100_b100_w050_d100"": 1, ""c100_b100_w075_d090"": 19, ""c100_b100_w075_d095"": 2, ""c100_b100_w075_d100"": 6, ""c100_b100_w125_d090"": 1, ""c100_b100_w125_d100"": 4, ""c100_b125_w100_d100"": 1, ""c125_b075_w100_d100"": 2, ""c125_b100_w100_d100"": 7, ""c125_b125_w100_d100"": 2}"
knn_utility,20,5,999.0,0.0,1.0,1.0,0,1.0,0.0,120,21,69,30,-9,0.00030701240790832843,2,0,0,84,36,0.3,False,"{""additive_ltm"": 36, ""c075_b125_w125_d095"": 5, ""c100_b075_w100_d090"": 4, ""c100_b075_w100_d100"": 15, ""c100_b075_w125_d090"": 9, ""c100_b075_w125_d100"": 6, ""c100_b100_w050_d100"": 1, ""c100_b100_w075_d090"": 19, ""c100_b100_w075_d095"": 2, ""c100_b100_w075_d100"": 6, ""c100_b100_w125_d090"": 1, ""c100_b100_w125_d100"": 4, ""c100_b125_w100_d100"": 1, ""c125_b075_w100_d100"": 2, ""c125_b100_w100_d100"": 7, ""c125_b125_w100_d100"": 2}"
knn_utility,5,3,999.0,0.0,0.5,0.5,0,0.5,0.0,120,21,78,21,0,0.0003371752108249989,1,0,2,60,60,0.5,False,"{""additive_ltm"": 60, ""c050_b100_w100_d100"": 1, ""c075_b075_w100_d100"": 1, ""c075_b100_w100_d090"": 2, ""c075_b100_w125_d090"": 2, ""c075_b125_w100_d090"": 1, ""c075_b125_w125_d095"": 2, ""c100_b075_w100_d095"": 2, ""c100_b075_w100_d100"": 2, ""c100_b075_w125_d090"": 3, ""c100_b075_w125_d100"": 8, ""c100_b100_w050_d100"": 2, ""c100_b100_w075_d090"": 2, ""c100_b100_w075_d095"": 3, ""c100_b100_w075_d100"": 1, ""c100_b100_w100_d090"": 1, ""c100_b100_w125_d090"": 1, ""c100_b125_w100_d095"": 2, ""c100_b150_w100_d100"": 2, ""c125_b075_w125_d095"": 9, ""c125_b100_w100_d090"": 1, ""c125_b100_w100_d095"": 1, ""c125_b100_w100_d100"": 2, ""c125_b100_w125_d100"": 3, ""c125_b125_w075_d095"": 2, ""c125_b125_w100_d100"": 4}"
knn_utility,5,3,999.0,0.0,1.0,1.0,0,0.5,0.0,120,21,78,21,0,0.0003371752108249989,1,0,2,60,60,0.5,False,"{""additive_ltm"": 60, ""c050_b100_w100_d100"": 1, ""c075_b075_w100_d100"": 1, ""c075_b100_w100_d090"": 2, ""c075_b100_w125_d090"": 2, ""c075_b125_w100_d090"": 1, ""c075_b125_w125_d095"": 2, ""c100_b075_w100_d095"": 2, ""c100_b075_w100_d100"": 2, ""c100_b075_w125_d090"": 3, ""c100_b075_w125_d100"": 8, ""c100_b100_w050_d100"": 2, ""c100_b100_w075_d090"": 2, ""c100_b100_w075_d095"": 3, ""c100_b100_w075_d100"": 1, ""c100_b100_w100_d090"": 1, ""c100_b100_w125_d090"": 1, ""c100_b125_w100_d095"": 2, ""c100_b150_w100_d100"": 2, ""c125_b075_w125_d095"": 9, ""c125_b100_w100_d090"": 1, ""c125_b100_w100_d095"": 1, ""c125_b100_w100_d100"": 2, ""c125_b100_w125_d100"": 3, ""c125_b125_w075_d095"": 2, ""c125_b125_w100_d100"": 4}"
knn_utility,5,3,999.0,0.003,0.5,0.5,0,0.5,0.003,120,21,78,21,0,0.0003371752108249989,1,0,2,60,60,0.5,False,"{""additive_ltm"": 60, ""c050_b100_w100_d100"": 1, ""c075_b075_w100_d100"": 1, ""c075_b100_w100_d090"": 2, ""c075_b100_w125_d090"": 2, ""c075_b125_w100_d090"": 1, ""c075_b125_w125_d095"": 2, ""c100_b075_w100_d095"": 2, ""c100_b075_w100_d100"": 2, ""c100_b075_w125_d090"": 3, ""c100_b075_w125_d100"": 8, ""c100_b100_w050_d100"": 2, ""c100_b100_w075_d090"": 2, ""c100_b100_w075_d095"": 3, ""c100_b100_w075_d100"": 1, ""c100_b100_w100_d090"": 1, ""c100_b100_w125_d090"": 1, ""c100_b125_w100_d095"": 2, ""c100_b150_w100_d100"": 2, ""c125_b075_w125_d095"": 9, ""c125_b100_w100_d090"": 1, ""c125_b100_w100_d095"": 1, ""c125_b100_w100_d100"": 2, ""c125_b100_w125_d100"": 3, ""c125_b125_w075_d095"": 2, ""c125_b125_w100_d100"": 4}"
knn_utility,5,3,999.0,0.003,1.0,1.0,0,0.5,0.003,120,21,78,21,0,0.0003371752108249989,1,0,2,60,60,0.5,False,"{""additive_ltm"": 60, ""c050_b100_w100_d100"": 1, ""c075_b075_w100_d100"": 1, ""c075_b100_w100_d090"": 2, ""c075_b100_w125_d090"": 2, ""c075_b125_w100_d090"": 1, ""c075_b125_w125_d095"": 2, ""c100_b075_w100_d095"": 2, ""c100_b075_w100_d100"": 2, ""c100_b075_w125_d090"": 3, ""c100_b075_w125_d100"": 8, ""c100_b100_w050_d100"": 2, ""c100_b100_w075_d090"": 2, ""c100_b100_w075_d095"": 3, ""c100_b100_w075_d100"": 1, ""c100_b100_w100_d090"": 1, ""c100_b100_w125_d090"": 1, ""c100_b125_w100_d095"": 2, ""c100_b150_w100_d100"": 2, ""c125_b075_w125_d095"": 9, ""c125_b100_w100_d090"": 1, ""c125_b100_w100_d095"": 1, ""c125_b100_w100_d100"": 2, ""c125_b100_w125_d100"": 3, ""c125_b125_w075_d095"": 2, ""c125_b125_w100_d100"": 4}"
knn_utility,5,5,999.0,0.0,0.5,0.5,0,0.5,0.0,120,21,78,21,0,0.0003371752108249989,1,0,2,60,60,0.5,False,"{""additive_ltm"": 60, ""c050_b100_w100_d100"": 1, ""c075_b075_w100_d100"": 1, ""c075_b100_w100_d090"": 2, ""c075_b100_w125_d090"": 2, ""c075_b125_w100_d090"": 1, ""c075_b125_w125_d095"": 2, ""c100_b075_w100_d095"": 2, ""c100_b075_w100_d100"": 2, ""c100_b075_w125_d090"": 3, ""c100_b075_w125_d100"": 8, ""c100_b100_w050_d100"": 2, ""c100_b100_w075_d090"": 2, ""c100_b100_w075_d095"": 3, ""c100_b100_w075_d100"": 1, ""c100_b100_w100_d090"": 1, ""c100_b100_w125_d090"": 1, ""c100_b125_w100_d095"": 2, ""c100_b150_w100_d100"": 2, ""c125_b075_w125_d095"": 9, ""c125_b100_w100_d090"": 1, ""c125_b100_w100_d095"": 1, ""c125_b100_w100_d100"": 2, ""c125_b100_w125_d100"": 3, ""c125_b125_w075_d095"": 2, ""c125_b125_w100_d100"": 4}"
knn_utility,5,5,999.0,0.0,1.0,1.0,0,0.5,0.0,120,21,78,21,0,0.0003371752108249989,1,0,2,60,60,0.5,False,"{""additive_ltm"": 60, ""c050_b100_w100_d100"": 1, ""c075_b075_w100_d100"": 1, ""c075_b100_w100_d090"": 2, ""c075_b100_w125_d090"": 2, ""c075_b125_w100_d090"": 1, ""c075_b125_w125_d095"": 2, ""c100_b075_w100_d095"": 2, ""c100_b075_w100_d100"": 2, ""c100_b075_w125_d090"": 3, ""c100_b075_w125_d100"": 8, ""c100_b100_w050_d100"": 2, ""c100_b100_w075_d090"": 2, ""c100_b100_w075_d095"": 3, ""c100_b100_w075_d100"": 1, ""c100_b100_w100_d090"": 1, ""c100_b100_w125_d090"": 1, ""c100_b125_w100_d095"": 2, ""c100_b150_w100_d100"": 2, ""c125_b075_w125_d095"": 9, ""c125_b100_w100_d090"": 1, ""c125_b100_w100_d095"": 1, ""c125_b100_w100_d100"": 2, ""c125_b100_w125_d100"": 3, ""c125_b125_w075_d095"": 2, ""c125_b125_w100_d100"": 4}"
knn_utility,5,5,999.0,0.003,0.5,0.5,0,0.5,0.003,120,21,78,21,0,0.0003371752108249989,1,0,2,60,60,0.5,False,"{""additive_ltm"": 60, ""c050_b100_w100_d100"": 1, ""c075_b075_w100_d100"": 1, ""c075_b100_w100_d090"": 2, ""c075_b100_w125_d090"": 2, ""c075_b125_w100_d090"": 1, ""c075_b125_w125_d095"": 2, ""c100_b075_w100_d095"": 2, ""c100_b075_w100_d100"": 2, ""c100_b075_w125_d090"": 3, ""c100_b075_w125_d100"": 8, ""c100_b100_w050_d100"": 2, ""c100_b100_w075_d090"": 2, ""c100_b100_w075_d095"": 3, ""c100_b100_w075_d100"": 1, ""c100_b100_w100_d090"": 1, ""c100_b100_w125_d090"": 1, ""c100_b125_w100_d095"": 2, ""c100_b150_w100_d100"": 2, ""c125_b075_w125_d095"": 9, ""c125_b100_w100_d090"": 1, ""c125_b100_w100_d095"": 1, ""c125_b100_w100_d100"": 2, ""c125_b100_w125_d100"": 3, ""c125_b125_w075_d095"": 2, ""c125_b125_w100_d100"": 4}"
knn_utility,5,5,999.0,0.003,1.0,1.0,0,0.5,0.003,120,21,78,21,0,0.0003371752108249989,1,0,2,60,60,0.5,False,"{""additive_ltm"": 60, ""c050_b100_w100_d100"": 1, ""c075_b075_w100_d100"": 1, ""c075_b100_w100_d090"": 2, ""c075_b100_w125_d090"": 2, ""c075_b125_w100_d090"": 1, ""c075_b125_w125_d095"": 2, ""c100_b075_w100_d095"": 2, ""c100_b075_w100_d100"": 2, ""c100_b075_w125_d090"": 3, ""c100_b075_w125_d100"": 8, ""c100_b100_w050_d100"": 2, ""c100_b100_w075_d090"": 2, ""c100_b100_w075_d095"": 3, ""c100_b100_w075_d100"": 1, ""c100_b100_w100_d090"": 1, ""c100_b100_w125_d090"": 1, ""c100_b125_w100_d095"": 2, ""c100_b150_w100_d100"": 2, ""c125_b075_w125_d095"": 9, ""c125_b100_w100_d090"": 1, ""c125_b100_w100_d095"": 1, ""c125_b100_w100_d100"": 2, ""c125_b100_w125_d100"": 3, ""c125_b125_w075_d095"": 2, ""c125_b125_w100_d100"": 4}"
knn_utility,5,3,1.5,0.0,0.5,0.5,0,0.5,0.0,120,19,78,23,-4,0.00041237540499166616,1,0,2,60,60,0.5,False,"{""additive_ltm"": 60, ""c075_b075_w100_d100"": 2, ""c075_b100_w100_d090"": 1, ""c075_b100_w125_d090"": 2, ""c075_b125_w100_d090"": 1, ""c075_b125_w125_d095"": 2, ""c100_b075_w100_d095"": 2, ""c100_b075_w100_d100"": 2, ""c100_b075_w125_d090"": 3, ""c100_b075_w125_d100"": 8, ""c100_b100_w050_d100"": 2, ""c100_b100_w075_d090"": 2, ""c100_b100_w075_d095"": 3, ""c100_b100_w100_d090"": 1, ""c100_b100_w125_d090"": 1, ""c100_b125_w100_d095"": 2, ""c100_b150_w100_d100"": 3, ""c125_b075_w125_d095"": 9, ""c125_b100_w100_d090"": 1, ""c125_b100_w100_d095"": 1, ""c125_b100_w100_d100"": 2, ""c125_b100_w125_d100"": 4, ""c125_b125_w075_d095"": 2, ""c125_b125_w100_d100"": 4}"
knn_utility,5,3,1.5,0.0,1.0,1.0,0,0.5,0.0,120,19,78,23,-4,0.00041237540499166616,1,0,2,60,60,0.5,False,"{""additive_ltm"": 60, ""c075_b075_w100_d100"": 2, ""c075_b100_w100_d090"": 1, ""c075_b100_w125_d090"": 2, ""c075_b125_w100_d090"": 1, ""c075_b125_w125_d095"": 2, ""c100_b075_w100_d095"": 2, ""c100_b075_w100_d100"": 2, ""c100_b075_w125_d090"": 3, ""c100_b075_w125_d100"": 8, ""c100_b100_w050_d100"": 2, ""c100_b100_w075_d090"": 2, ""c100_b100_w075_d095"": 3, ""c100_b100_w100_d090"": 1, ""c100_b100_w125_d090"": 1, ""c100_b125_w100_d095"": 2, ""c100_b150_w100_d100"": 3, ""c125_b075_w125_d095"": 9, ""c125_b100_w100_d090"": 1, ""c125_b100_w100_d095"": 1, ""c125_b100_w100_d100"": 2, ""c125_b100_w125_d100"": 4, ""c125_b125_w075_d095"": 2, ""c125_b125_w100_d100"": 4}"
knn_utility,5,3,1.5,0.003,0.5,0.5,0,0.5,0.003,120,19,78,23,-4,0.00041237540499166616,1,0,2,60,60,0.5,False,"{""additive_ltm"": 60, ""c075_b075_w100_d100"": 2, ""c075_b100_w100_d090"": 1, ""c075_b100_w125_d090"": 2, ""c075_b125_w100_d090"": 1, ""c075_b125_w125_d095"": 2, ""c100_b075_w100_d095"": 2, ""c100_b075_w100_d100"": 2, ""c100_b075_w125_d090"": 3, ""c100_b075_w125_d100"": 8, ""c100_b100_w050_d100"": 2, ""c100_b100_w075_d090"": 2, ""c100_b100_w075_d095"": 3, ""c100_b100_w100_d090"": 1, ""c100_b100_w125_d090"": 1, ""c100_b125_w100_d095"": 2, ""c100_b150_w100_d100"": 3, ""c125_b075_w125_d095"": 9, ""c125_b100_w100_d090"": 1, ""c125_b100_w100_d095"": 1, ""c125_b100_w100_d100"": 2, ""c125_b100_w125_d100"": 4, ""c125_b125_w075_d095"": 2, ""c125_b125_w100_d100"": 4}"
