agents,best_ratio_before,context_id,decision_status,feature_agents,feature_best_ratio_before,feature_blocked_count,feature_blocked_per_agent,feature_blocked_per_committed,feature_c_flow_update_ratio,feature_c_nonzero_edges,feature_c_update_count,feature_committed_count,feature_committed_per_agent,feature_cost_bounds_respected,feature_cost_max,feature_cost_min,feature_cost_span,feature_density,feature_f_nonzero_edges,feature_f_update_count,feature_free_cells,feature_has_incumbent_before,feature_improved_last_iteration,feature_ltm_iterations,feature_map_height,feature_map_width,feature_nonprogress_committed_count,feature_obstacle_ratio,feature_progress_committed_count,feature_progress_ratio,feature_returned_solutions_count_so_far,feature_wait_event_count,feature_wait_per_committed,has_incumbent_before,iteration,map,method,scen,seed,selected_candidate_id,source_log,trace_events_available,traffic_snapshot_available
50,1.15008156607,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:467,applied,50,1.15008156607,316,6.32,0.05056,1.06885026738,1599,1599,6250,125,1,11,1,10,0.0632911392405,1496,1496,790,1,0,3,32,32,4149,0.228515625,2101,0.33616,1,126,0.02016,True,3,maze-32-32-4,repair5g51_runtime_always_static_flow_shield,maze-32-32-4-random-145.scen,145,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
50,0,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:468,force_additive,50,0,374,7.48,0.0608130081301,0,0,0,6150,123,1,2,2,0,0.0632911392405,0,0,790,0,1,0,32,32,3997,0.228515625,2153,0.350081300813,1,168,0.0273170731707,False,0,maze-32-32-4,repair5g51_runtime_always_additive_selector,maze-32-32-4-random-145.scen,145,additive_ltm,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
50,1.19684611202,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:469,force_additive,50,1.19684611202,249,4.98,0.051875,0,976,976,4800,96,1,11,1,10,0.0632911392405,0,0,790,1,0,1,32,32,2563,0.228515625,2237,0.466041666667,1,101,0.0210416666667,True,1,maze-32-32-4,repair5g51_runtime_always_additive_selector,maze-32-32-4-random-145.scen,145,additive_ltm,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
50,1.19684611202,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:470,force_additive,50,1.19684611202,457,9.14,0.0597385620915,0,1428,1428,7650,153,1,11,1,10,0.0632911392405,0,0,790,1,0,2,32,32,5331,0.228515625,2319,0.303137254902,1,190,0.0248366013072,True,2,maze-32-32-4,repair5g51_runtime_always_additive_selector,maze-32-32-4-random-145.scen,145,additive_ltm,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
50,1.19684611202,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:471,force_additive,50,1.19684611202,332,6.64,0.0488235294118,0,1634,1634,6800,136,1,11,1,10,0.0632911392405,0,0,790,1,0,3,32,32,4619,0.228515625,2181,0.320735294118,1,135,0.0198529411765,True,3,maze-32-32-4,repair5g51_runtime_always_additive_selector,maze-32-32-4-random-145.scen,145,additive_ltm,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
50,0,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:472,applied,50,0,374,7.48,0.0608130081301,0,0,0,6150,123,1,2,2,0,0.0632911392405,0,0,790,0,1,0,32,32,3997,0.228515625,2153,0.350081300813,1,168,0.0273170731707,False,0,maze-32-32-4,repair5g51_runtime_always_map_agent_selector,maze-32-32-4-random-145.scen,145,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
50,1.19684611202,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:473,applied,50,1.19684611202,305,6.1,0.0488,1.10783200908,976,976,6250,125,1,11,1,10,0.0632911392405,881,881,790,1,0,1,32,32,4063,0.228515625,2187,0.34992,1,117,0.01872,True,1,maze-32-32-4,repair5g51_runtime_always_map_agent_selector,maze-32-32-4-random-145.scen,145,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
50,1.19684611202,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:474,applied,50,1.19684611202,270,5.4,0.0439024390244,1.08835027365,1392,1392,6150,123,1,11,1,10,0.0632911392405,1279,1279,790,1,1,2,32,32,4067,0.228515625,2083,0.338699186992,1,115,0.0186991869919,True,2,maze-32-32-4,repair5g51_runtime_always_map_agent_selector,maze-32-32-4-random-145.scen,145,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
50,1.15008156607,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:475,applied,50,1.15008156607,316,6.32,0.05056,1.06885026738,1599,1599,6250,125,1,11,1,10,0.0632911392405,1496,1496,790,1,0,3,32,32,4149,0.228515625,2101,0.33616,1,126,0.02016,True,3,maze-32-32-4,repair5g51_runtime_always_map_agent_selector,maze-32-32-4-random-145.scen,145,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
50,0,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:476,applied,50,0,374,7.48,0.0608130081301,0,0,0,6150,123,1,2,2,0,0.0632911392405,0,0,790,0,1,0,32,32,3997,0.228515625,2153,0.350081300813,1,168,0.0273170731707,False,0,maze-32-32-4,repair5g51_runtime_bad_g5_stump,maze-32-32-4-random-145.scen,145,repair5g_dual_c_equiv_c100_b100_w100_d090,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
50,1.19684611202,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:477,applied,50,1.19684611202,249,4.98,0.051875,0,976,976,4800,96,1,11,1,10,0.0632911392405,0,0,790,1,0,1,32,32,2563,0.228515625,2237,0.466041666667,1,101,0.0210416666667,True,1,maze-32-32-4,repair5g51_runtime_bad_g5_stump,maze-32-32-4-random-145.scen,145,repair5g_dual_c_equiv_c100_b100_w100_d090,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
50,1.19684611202,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:478,applied,50,1.19684611202,457,9.14,0.0593506493506,0,1428,1428,7700,154,1,11,1,10,0.0632911392405,0,0,790,1,0,2,32,32,5381,0.228515625,2319,0.301168831169,1,192,0.0249350649351,True,2,maze-32-32-4,repair5g51_runtime_bad_g5_stump,maze-32-32-4-random-145.scen,145,repair5g_dual_c_equiv_c100_b100_w100_d090,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
50,1.19684611202,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:479,applied,50,1.19684611202,287,5.74,0.0438167938931,0,1622,1622,6550,131,1,11,1,10,0.0632911392405,0,0,790,1,1,3,32,32,4421,0.228515625,2129,0.325038167939,1,114,0.0174045801527,True,3,maze-32-32-4,repair5g51_runtime_bad_g5_stump,maze-32-32-4-random-145.scen,145,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,0,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:480,force_additive,100,0,1885,18.85,0.171363636364,0,0,0,11000,110,1,2,2,0,0.126582278481,0,0,790,0,1,0,32,32,6065,0.228515625,4935,0.448636363636,1,837,0.0760909090909,False,0,maze-32-32-4,repair5g51_runtime_always_additive_selector,maze-32-32-4-random-136.scen,136,additive_ltm,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,1.46433566434,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:481,force_additive,100,1.46433566434,1708,17.08,0.14,0,1358,1358,12200,122,1,11,1,10,0.126582278481,0,0,790,1,0,1,32,32,7011,0.228515625,5189,0.425327868852,1,732,0.06,True,1,maze-32-32-4,repair5g51_runtime_always_additive_selector,maze-32-32-4-random-136.scen,136,additive_ltm,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,1.46433566434,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:482,force_additive,100,1.46433566434,1695,16.95,0.156944444444,0,1817,1817,10800,108,1,11,1,10,0.126582278481,0,0,790,1,1,2,32,32,5845,0.228515625,4955,0.458796296296,1,725,0.0671296296296,True,2,maze-32-32-4,repair5g51_runtime_always_additive_selector,maze-32-32-4-random-136.scen,136,additive_ltm,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,1.45566433566,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:483,force_additive,100,1.45566433566,1156,11.56,0.104144144144,0,1977,1977,11100,111,1,11,1,10,0.126582278481,0,0,790,1,1,3,32,32,6493,0.228515625,4607,0.415045045045,1,492,0.0443243243243,True,3,maze-32-32-4,repair5g51_runtime_always_additive_selector,maze-32-32-4-random-136.scen,136,additive_ltm,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,0,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:484,applied,100,0,1885,18.85,0.171363636364,0,0,0,11000,110,1,2,2,0,0.126582278481,0,0,790,0,1,0,32,32,6065,0.228515625,4935,0.448636363636,1,837,0.0760909090909,False,0,maze-32-32-4,repair5g51_runtime_always_static_flow_shield,maze-32-32-4-random-136.scen,136,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,1.46433566434,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:485,applied,100,1.46433566434,1467,14.67,0.12225,1.12884455528,1358,1358,12000,120,1,11,1,10,0.126582278481,1203,1203,790,1,1,1,32,32,7149,0.228515625,4851,0.40425,1,609,0.05075,True,1,maze-32-32-4,repair5g51_runtime_always_static_flow_shield,maze-32-32-4-random-136.scen,136,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,1.40783216783,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:486,applied,100,1.40783216783,1155,11.55,0.103125,1.09628275442,1799,1799,11200,112,1,11,1,10,0.126582278481,1641,1641,790,1,1,2,32,32,6771,0.228515625,4429,0.395446428571,1,499,0.0445535714286,True,2,maze-32-32-4,repair5g51_runtime_always_static_flow_shield,maze-32-32-4-random-136.scen,136,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,1.29426573427,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:487,applied,100,1.29426573427,0,0,0,1.08323959505,1926,1926,0,0,1,11,1,10,0.126582278481,1778,1778,790,1,0,3,32,32,0,0.228515625,0,0,1,0,0,True,3,maze-32-32-4,repair5g51_runtime_always_static_flow_shield,maze-32-32-4-random-136.scen,136,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,0,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:488,applied,100,0,1885,18.85,0.171363636364,0,0,0,11000,110,1,2,2,0,0.126582278481,0,0,790,0,1,0,32,32,6065,0.228515625,4935,0.448636363636,1,837,0.0760909090909,False,0,maze-32-32-4,repair5g51_runtime_always_map_agent_selector,maze-32-32-4-random-136.scen,136,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,1.46433566434,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:489,applied,100,1.46433566434,1627,16.27,0.13905982906,1.12884455528,1358,1358,11700,117,1,11,1,10,0.126582278481,1203,1203,790,1,0,1,32,32,6687,0.228515625,5013,0.428461538462,1,705,0.0602564102564,True,1,maze-32-32-4,repair5g51_runtime_always_map_agent_selector,maze-32-32-4-random-136.scen,136,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,1.46433566434,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:490,applied,100,1.46433566434,1412,14.12,0.131962616822,1.08869987849,1792,1792,10700,107,1,11,1,10,0.126582278481,1646,1646,790,1,1,2,32,32,6039,0.228515625,4661,0.435607476636,1,600,0.0560747663551,True,2,maze-32-32-4,repair5g51_runtime_always_map_agent_selector,maze-32-32-4-random-136.scen,136,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,1.35776223776,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:491,applied,100,1.35776223776,0,0,0,1.0722559294,1944,1944,0,0,1,11,1,10,0.126582278481,1813,1813,790,1,0,3,32,32,0,0.228515625,0,0,1,0,0,True,3,maze-32-32-4,repair5g51_runtime_always_map_agent_selector,maze-32-32-4-random-136.scen,136,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,0,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:492,applied,100,0,1885,18.85,0.171363636364,0,0,0,11000,110,1,2,2,0,0.126582278481,0,0,790,0,1,0,32,32,6065,0.228515625,4935,0.448636363636,1,837,0.0760909090909,False,0,maze-32-32-4,repair5g51_runtime_bad_g5_stump,maze-32-32-4-random-136.scen,136,repair5g_dual_c_equiv_c100_b100_w100_d090,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,1.46433566434,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:493,applied,100,1.46433566434,1708,17.08,0.14,0,1358,1358,12200,122,1,11,1,10,0.126582278481,0,0,790,1,0,1,32,32,7011,0.228515625,5189,0.425327868852,1,732,0.06,True,1,maze-32-32-4,repair5g51_runtime_bad_g5_stump,maze-32-32-4-random-136.scen,136,repair5g_dual_c_equiv_c100_b100_w100_d090,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,1.46433566434,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:494,applied,100,1.46433566434,1831,18.31,0.14648,0,1817,1817,12500,125,1,11,1,10,0.126582278481,0,0,790,1,0,2,32,32,7559,0.228515625,4941,0.39528,1,845,0.0676,True,2,maze-32-32-4,repair5g51_runtime_bad_g5_stump,maze-32-32-4-random-136.scen,136,repair5g_dual_c_equiv_c100_b100_w100_d090,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,1.46433566434,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:495,applied,100,1.46433566434,1352,13.52,0.101654135338,0,1968,1968,13300,133,1,11,1,10,0.126582278481,0,0,790,1,1,3,32,32,8573,0.228515625,4727,0.355413533835,1,559,0.042030075188,True,3,maze-32-32-4,repair5g51_runtime_bad_g5_stump,maze-32-32-4-random-136.scen,136,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,0,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:496,force_additive,100,0,1478,14.78,0.142115384615,0,0,0,10400,104,1,2,2,0,0.126582278481,0,0,790,0,1,0,32,32,5256,0.228515625,5144,0.494615384615,1,667,0.0641346153846,False,0,maze-32-32-4,repair5g51_runtime_always_additive_selector,maze-32-32-4-random-137.scen,137,additive_ltm,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,1.11043070014,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:497,force_additive,100,1.11043070014,1551,15.51,0.136052631579,0,1536,1536,11400,114,1,11,1,10,0.126582278481,0,0,790,1,0,1,32,32,6002,0.228515625,5398,0.47350877193,1,654,0.0573684210526,True,1,maze-32-32-4,repair5g51_runtime_always_additive_selector,maze-32-32-4-random-137.scen,137,additive_ltm,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,1.11043070014,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:498,force_additive,100,1.11043070014,1055,10.55,0.0959090909091,0,1967,1967,11000,110,1,11,1,10,0.126582278481,0,0,790,1,1,2,32,32,6144,0.228515625,4856,0.441454545455,1,472,0.0429090909091,True,2,maze-32-32-4,repair5g51_runtime_always_additive_selector,maze-32-32-4-random-137.scen,137,additive_ltm,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,1.04511124719,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:499,force_additive,100,1.04511124719,877,8.77,0.0797272727273,0,2109,2109,11000,110,1,11,1,10,0.126582278481,0,0,790,1,1,3,32,32,6156,0.228515625,4844,0.440363636364,1,333,0.0302727272727,True,3,maze-32-32-4,repair5g51_runtime_always_additive_selector,maze-32-32-4-random-137.scen,137,additive_ltm,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,0,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:500,applied,100,0,1478,14.78,0.142115384615,0,0,0,10400,104,1,2,2,0,0.126582278481,0,0,790,0,1,0,32,32,5256,0.228515625,5144,0.494615384615,1,667,0.0641346153846,False,0,maze-32-32-4,repair5g51_runtime_always_static_flow_shield,maze-32-32-4-random-137.scen,137,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,1.11043070014,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:501,applied,100,1.11043070014,1325,13.25,0.120454545455,1.12280701754,1536,1536,11000,110,1,11,1,10,0.126582278481,1368,1368,790,1,1,1,32,32,5790,0.228515625,5210,0.473636363636,1,530,0.0481818181818,True,1,maze-32-32-4,repair5g51_runtime_always_static_flow_shield,maze-32-32-4-random-137.scen,137,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,1.10512349459,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:502,applied,100,1.10512349459,1128,11.28,0.108461538462,1.10452766909,1976,1976,10400,104,1,11,1,10,0.126582278481,1789,1789,790,1,1,2,32,32,5540,0.228515625,4860,0.467307692308,1,490,0.0471153846154,True,2,maze-32-32-4,repair5g51_runtime_always_static_flow_shield,maze-32-32-4-random-137.scen,137,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,1.03980404164,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:503,applied,100,1.03980404164,0,0,0,1.07794871795,2102,2102,0,0,1,11,1,10,0.126582278481,1950,1950,790,1,0,3,32,32,0,0.228515625,0,0,1,0,0,True,3,maze-32-32-4,repair5g51_runtime_always_static_flow_shield,maze-32-32-4-random-137.scen,137,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,0,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:504,applied,100,0,1478,14.78,0.142115384615,0,0,0,10400,104,1,2,2,0,0.126582278481,0,0,790,0,1,0,32,32,5256,0.228515625,5144,0.494615384615,1,667,0.0641346153846,False,0,maze-32-32-4,repair5g51_runtime_always_map_agent_selector,maze-32-32-4-random-137.scen,137,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,1.11043070014,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:505,applied,100,1.11043070014,1486,14.86,0.135090909091,1.12280701754,1536,1536,11000,110,1,11,1,10,0.126582278481,1368,1368,790,1,0,1,32,32,5628,0.228515625,5372,0.488363636364,1,608,0.0552727272727,True,1,maze-32-32-4,repair5g51_runtime_always_map_agent_selector,maze-32-32-4-random-137.scen,137,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,1.11043070014,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:506,applied,100,1.11043070014,1132,11.32,0.108846153846,1.09505280712,1970,1970,10400,104,1,11,1,10,0.126582278481,1799,1799,790,1,1,2,32,32,5430,0.228515625,4970,0.477884615385,1,451,0.0433653846154,True,2,maze-32-32-4,repair5g51_runtime_always_map_agent_selector,maze-32-32-4-random-137.scen,137,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,1.05592978159,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:507,applied,100,1.05592978159,0,0,0,1.07142857143,2115,2115,0,0,1,11,1,10,0.126582278481,1974,1974,790,1,0,3,32,32,0,0.228515625,0,0,1,0,0,True,3,maze-32-32-4,repair5g51_runtime_always_map_agent_selector,maze-32-32-4-random-137.scen,137,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
100,0,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl:508,applied,100,0,1478,14.78,0.142115384615,0,0,0,10400,104,1,2,2,0,0.126582278481,0,0,790,0,1,0,32,32,5256,0.228515625,5144,0.494615384615,1,667,0.0641346153846,False,0,maze-32-32-4,repair5g51_runtime_bad_g5_stump,maze-32-32-4-random-137.scen,137,repair5g_dual_c_equiv_c100_b100_w100_d090,outputs/logs/phase5p5_repair5g51_runtime_hook_sanity/phase5p5_repair5g51_runtime_hook_sanity_ltm_updates.jsonl,True,False
