checkpoint_context_proxy,map,agents,seed,iteration,edge_from_id,edge_to_id,traffic_c_raw,traffic_f_raw,traffic_c_weight,traffic_f_weight,ltm_additive_update_proxy,oracle_safe_parameterized_update_proxy,residual_target,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
14650fb0739d0383,random-32-32-20,100,153,0,433,434,13.25,4,5.14563106796,3.63636363636,5.14563106796,3.872903795234,-1.272727272726,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,530,529,13.25,9,5.14563106796,8.18181818182,5.14563106796,2.281994704323,-2.863636363637,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,381,380,13,6,5.04854368932,5.45454545455,5.04854368932,3.139452780227,-1.909090909092,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,432,433,13,3,5.04854368932,2.72727272727,5.04854368932,4.093998234775,-0.954545454544,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,478,477,12.75,6,4.95145631068,5.45454545455,4.95145631068,3.042365401588,-1.909090909092,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,479,478,12.75,8,4.95145631068,7.27272727273,4.95145631068,2.406001765225,-2.545454545455,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,606,578,12.75,7,4.95145631068,6.36363636364,4.95145631068,2.724183583406,-2.227272727274,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,380,356,12.5,5,4.85436893204,4.54545454545,4.85436893204,3.263459841132,-1.590909090907,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,380,381,12.5,3,4.85436893204,2.72727272727,4.85436893204,3.899823477496,-0.954545454544,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,477,478,12.5,5,4.85436893204,4.54545454545,4.85436893204,3.263459841132,-1.590909090907,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,505,532,12.5,2,4.85436893204,1.81818181818,4.85436893204,4.218005295677,-0.636363636363,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,382,409,12.25,2,4.7572815534,1.81818181818,4.7572815534,4.120917917037,-0.636363636363,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,386,385,12.25,6,4.7572815534,5.45454545455,4.7572815534,2.848190644308,-1.909090909092,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,412,386,12.25,6,4.7572815534,5.45454545455,4.7572815534,2.848190644308,-1.909090909092,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,407,434,25.75,5,10,4.54545454545,10,8.409090909092,-1.590909090907,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,556,557,24,8,9.32038834951,7.27272727273,9.32038834951,6.774933804055,-2.545454545455,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,407,378,23.25,5,9.02912621359,4.54545454545,9.02912621359,7.438217122683,-1.590909090907,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,354,378,22.75,7,8.83495145631,6.36363636364,8.83495145631,6.607678729036,-2.227272727274,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,383,384,22.75,7,8.83495145631,6.36363636364,8.83495145631,6.607678729036,-2.227272727274,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,379,378,22.25,6,8.64077669903,5.45454545455,8.64077669903,6.731685789938,-1.909090909092,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,382,383,22.25,5,8.64077669903,4.54545454545,8.64077669903,7.049867608123,-1.590909090907,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,378,407,22,8,8.54368932039,7.27272727273,8.54368932039,5.998234774934,-2.545454545455,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,384,383,22,9,8.54368932039,8.18181818182,8.54368932039,5.680052956753,-2.863636363637,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,325,354,19.5,6,7.57281553398,5.45454545455,7.57281553398,5.663724624888,-1.909090909092,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,353,352,17.75,6,6.8932038835,5.45454545455,6.8932038835,4.984112974408,-1.909090909092,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,385,384,17.75,11,6.8932038835,10,6.8932038835,3.3932038835,-3.5,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,410,383,17.75,5,6.8932038835,4.54545454545,6.8932038835,5.302294792592,-1.590909090907,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,434,407,17.75,6,6.8932038835,5.45454545455,6.8932038835,4.984112974408,-1.909090909092,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,455,434,17.75,5,6.8932038835,4.54545454545,6.8932038835,5.302294792592,-1.590909090907,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,532,557,17.75,4,6.8932038835,3.63636363636,6.8932038835,5.620476610774,-1.272727272726,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,557,578,17.5,6,6.79611650485,5.45454545455,6.79611650485,4.887025595757,-1.909090909092,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,578,557,16.75,8,6.50485436893,7.27272727273,6.50485436893,3.959399823475,-2.545454545455,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,354,353,16.5,8,6.40776699029,7.27272727273,6.40776699029,3.862312444835,-2.545454545455,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,434,433,16.5,5,6.40776699029,4.54545454545,6.40776699029,4.816857899382,-1.590909090907,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,528,529,16.5,2,6.40776699029,1.81818181818,6.40776699029,5.771403353927,-0.636363636363,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,380,379,16.25,5,6.31067961165,4.54545454545,6.31067961165,4.719770520743,-1.590909090907,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,501,477,16.25,5,6.31067961165,4.54545454545,6.31067961165,4.719770520743,-1.590909090907,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,384,385,15.75,5,6.11650485437,4.54545454545,6.11650485437,4.525595763462,-1.590909090907,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,353,354,15.25,3,5.92233009709,2.72727272727,5.92233009709,4.967784642545,-0.954545454544,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,455,477,15.25,4,5.92233009709,3.63636363636,5.92233009709,4.649602824364,-1.272727272726,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,532,531,15.25,6,5.92233009709,5.45454545455,5.92233009709,4.013239187997,-1.909090909092,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,406,432,15,4,5.82524271845,3.63636363636,5.82524271845,4.552515445724,-1.272727272726,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,477,455,15,6,5.82524271845,5.45454545455,5.82524271845,3.916151809358,-1.909090909092,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,557,532,15,5,5.82524271845,4.54545454545,5.82524271845,4.234333627543,-1.590909090907,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,557,556,15,4,5.82524271845,3.63636363636,5.82524271845,4.552515445724,-1.272727272726,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,579,578,15,4,5.82524271845,3.63636363636,5.82524271845,4.552515445724,-1.272727272726,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,379,380,14.75,3,5.72815533981,2.72727272727,5.72815533981,4.773609885265,-0.954545454544,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,352,353,14.5,4,5.63106796117,3.63636363636,5.63106796117,4.358340688444,-1.272727272726,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,378,354,14.5,2,5.63106796117,1.81818181818,5.63106796117,4.994704324807,-0.636363636363,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,378,379,14.5,3,5.63106796117,2.72727272727,5.63106796117,4.676522506626,-0.954545454544,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,381,382,14.25,6,5.53398058252,5.45454545455,5.53398058252,3.624889673428,-1.909090909092,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,401,400,14.25,4,5.53398058252,3.63636363636,5.53398058252,4.261253309794,-1.272727272726,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,383,382,14,5,5.43689320388,4.54545454545,5.43689320388,3.845984112973,-1.590909090907,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,434,455,14,4,5.43689320388,3.63636363636,5.43689320388,4.164165931154,-1.272727272726,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,478,502,14,5,5.43689320388,4.54545454545,5.43689320388,3.845984112973,-1.590909090907,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,528,527,14,4,5.43689320388,3.63636363636,5.43689320388,4.164165931154,-1.272727272726,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,533,532,14,1,5.43689320388,0.909090909091,5.43689320388,5.118711385698,-0.318181818182,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,556,531,14,2,5.43689320388,1.81818181818,5.43689320388,4.800529567517,-0.636363636363,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,309,310,13.75,3,5.33980582524,2.72727272727,5.33980582524,4.385260370695,-0.954545454544,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,477,501,13.75,3,5.33980582524,2.72727272727,5.33980582524,4.385260370695,-0.954545454544,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,650,649,13.75,3,5.33980582524,2.72727272727,5.33980582524,4.385260370695,-0.954545454544,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,355,354,13.5,5,5.2427184466,4.54545454545,5.2427184466,3.651809355692,-1.590909090907,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,382,381,13.5,5,5.2427184466,4.54545454545,5.2427184466,3.651809355692,-1.590909090907,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,433,432,13.25,4,5.14563106796,3.63636363636,5.14563106796,3.872903795234,-1.272727272726,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,433,434,13.25,4,5.14563106796,3.63636363636,5.14563106796,3.872903795234,-1.272727272726,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,530,529,13.25,9,5.14563106796,8.18181818182,5.14563106796,2.281994704323,-2.863636363637,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,381,380,13,6,5.04854368932,5.45454545455,5.04854368932,3.139452780227,-1.909090909092,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,432,433,13,3,5.04854368932,2.72727272727,5.04854368932,4.093998234775,-0.954545454544,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,478,477,12.75,6,4.95145631068,5.45454545455,4.95145631068,3.042365401588,-1.909090909092,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,479,478,12.75,8,4.95145631068,7.27272727273,4.95145631068,2.406001765225,-2.545454545455,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,606,578,12.75,7,4.95145631068,6.36363636364,4.95145631068,2.724183583406,-2.227272727274,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,380,356,12.5,5,4.85436893204,4.54545454545,4.85436893204,3.263459841132,-1.590909090907,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,380,381,12.5,3,4.85436893204,2.72727272727,4.85436893204,3.899823477496,-0.954545454544,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,477,478,12.5,5,4.85436893204,4.54545454545,4.85436893204,3.263459841132,-1.590909090907,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,505,532,12.5,2,4.85436893204,1.81818181818,4.85436893204,4.218005295677,-0.636363636363,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,382,409,12.25,2,4.7572815534,1.81818181818,4.7572815534,4.120917917037,-0.636363636363,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,386,385,12.25,6,4.7572815534,5.45454545455,4.7572815534,2.848190644308,-1.909090909092,False,False,False,False,False
14650fb0739d0383,random-32-32-20,100,153,0,412,386,12.25,6,4.7572815534,5.45454545455,4.7572815534,2.848190644308,-1.909090909092,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,754,768,85.75,29,10,9.35483870968,10,6.725806451612,-3.274193548388,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,766,767,81.5,7,9.50437317784,2.25806451613,9.50437317784,8.714050597195,-0.790322580645,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,729,754,78,24,9.09620991254,7.74193548387,9.09620991254,6.386532493186,-2.709677419354,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,767,768,75.5,10,8.80466472303,3.22580645161,8.80466472303,7.675632464966,-1.129032258063,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,768,769,74.75,31,8.71720116618,10,8.71720116618,5.21720116618,-3.5,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,765,766,72,8,8.39650145773,2.58064516129,8.39650145773,7.493275651279,-0.903225806451,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,769,770,64.75,27,7.55102040816,8.70967741935,7.55102040816,4.502633311388,-3.048387096772,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,700,729,63,21,7.34693877551,6.77419354839,7.34693877551,4.975971033573,-2.370967741937,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,753,754,59.75,14,6.96793002915,4.51612903226,6.96793002915,5.387284867859,-1.580645161291,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,753,767,59.75,10,6.96793002915,3.22580645161,6.96793002915,5.838897771086,-1.129032258063,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,770,771,57.5,25,6.7055393586,8.06451612903,6.7055393586,3.88295871344,-2.822580645161,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,386,385,55.75,13,6.50145772595,4.1935483871,6.50145772595,5.033715790465,-1.467741935485,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,384,385,55.5,5,6.472303207,1.61290322581,6.472303207,5.907787077967,-0.564516129034,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,771,772,55.5,24,6.472303207,7.74193548387,6.472303207,3.762625787646,-2.709677419354,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,764,765,54.75,7,6.38483965015,2.25806451613,6.38483965015,5.594517069504,-0.790322580645,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,769,768,51,13,5.94752186589,4.1935483871,5.94752186589,4.479779930405,-1.467741935485,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,770,769,50,16,5.83090379009,5.16129032258,5.83090379009,4.024452177187,-1.806451612903,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,541,513,49.75,11,5.80174927114,3.54838709677,5.80174927114,4.559813787271,-1.241935483869,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,766,765,49,2,5.71428571429,0.645161290323,5.71428571429,5.488479262677,-0.225806451613,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,376,385,48.25,22,5.62682215743,7.09677419355,5.62682215743,3.142951189688,-2.483870967742,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,771,770,48,18,5.59766763848,5.8064516129,5.59766763848,3.565409573965,-2.032258064515,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,752,753,46,12,5.36443148688,3.87096774194,5.36443148688,4.009592777201,-1.354838709679,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,767,753,45.5,6,5.30612244898,1.93548387097,5.30612244898,4.62870309414,-0.677419354839,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,772,773,44.75,22,5.21865889213,7.09677419355,5.21865889213,2.734787924387,-2.483870967742,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,767,766,44.25,3,5.16034985423,0.967741935484,5.16034985423,4.821640176811,-0.338709677419,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,728,729,43.75,10,5.10204081633,3.22580645161,5.10204081633,3.973008558266,-1.129032258063,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,505,513,43,18,5.01457725948,5.8064516129,5.01457725948,2.982319194965,-2.032258064515,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,752,766,42.25,8,4.92711370262,2.58064516129,4.92711370262,4.023887896168,-0.903225806451,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,772,771,42.25,19,4.92711370262,6.12903225806,4.92711370262,2.781952412299,-2.145161290321,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,773,772,42.25,21,4.92711370262,6.77419354839,4.92711370262,2.556145960683,-2.370967741937,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,773,774,42.25,22,4.92711370262,7.09677419355,4.92711370262,2.443242734877,-2.483870967742,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,415,385,41.75,6,4.86880466472,1.93548387097,4.86880466472,4.191385309881,-0.677419354839,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,766,752,41.5,0,4.83965014577,0,4.83965014577,4.83965014577,-0.0,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,728,753,41.25,7,4.81049562682,2.25806451613,4.81049562682,4.020173046174,-0.790322580645,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,233,249,40.75,23,4.75218658892,7.41935483871,4.75218658892,2.155412395372,-2.596774193548,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,671,700,40.75,19,4.75218658892,6.12903225806,4.75218658892,2.607025298599,-2.145161290321,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,270,271,40.5,18,4.72303206997,5.8064516129,4.72303206997,2.690774005455,-2.032258064515,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,415,445,40.5,14,4.72303206997,4.51612903226,4.72303206997,3.142386908679,-1.580645161291,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,784,785,40.25,21,4.69387755102,6.77419354839,4.69387755102,2.322909809083,-2.370967741937,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,385,376,39.5,15,4.60641399417,4.83870967742,4.60641399417,2.912865607073,-1.693548387097,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,232,233,39.25,16,4.57725947522,5.16129032258,4.57725947522,2.770807862317,-1.806451612903,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,348,347,39,20,4.54810495627,6.45161290323,4.54810495627,2.29004044014,-2.25806451613,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,249,272,38.25,18,4.46064139942,5.8064516129,4.46064139942,2.428383334905,-2.032258064515,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,271,272,38.25,15,4.46064139942,4.83870967742,4.46064139942,2.767093012323,-1.693548387097,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,754,729,38.25,2,4.46064139942,0.645161290323,4.46064139942,4.234834947807,-0.225806451613,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,765,751,38.25,2,4.46064139942,0.645161290323,4.46064139942,4.234834947807,-0.225806451613,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,774,775,37.5,22,4.37317784257,7.09677419355,4.37317784257,1.889306874827,-2.483870967742,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,775,776,37.5,22,4.37317784257,7.09677419355,4.37317784257,1.889306874827,-2.483870967742,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,776,777,37.5,22,4.37317784257,7.09677419355,4.37317784257,1.889306874827,-2.483870967742,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,777,778,37.5,22,4.37317784257,7.09677419355,4.37317784257,1.889306874827,-2.483870967742,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,778,779,37.5,22,4.37317784257,7.09677419355,4.37317784257,1.889306874827,-2.483870967742,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,779,780,37.5,22,4.37317784257,7.09677419355,4.37317784257,1.889306874827,-2.483870967742,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,780,781,37.5,22,4.37317784257,7.09677419355,4.37317784257,1.889306874827,-2.483870967742,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,781,782,37.5,22,4.37317784257,7.09677419355,4.37317784257,1.889306874827,-2.483870967742,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,782,783,37.5,22,4.37317784257,7.09677419355,4.37317784257,1.889306874827,-2.483870967742,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,783,784,37.5,22,4.37317784257,7.09677419355,4.37317784257,1.889306874827,-2.483870967742,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,768,767,37.25,8,4.34402332362,2.58064516129,4.34402332362,3.440797517168,-0.903225806451,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,513,505,37,12,4.31486880466,3.87096774194,4.31486880466,2.960030094981,-1.354838709679,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,754,753,37,3,4.31486880466,0.967741935484,4.31486880466,3.976159127241,-0.338709677419,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,755,785,37,14,4.31486880466,4.51612903226,4.31486880466,2.734223643369,-1.580645161291,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,347,376,35.5,23,4.13994169096,7.41935483871,4.13994169096,1.543167497411,-2.596774193548,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,318,347,35,4,4.08163265306,1.29032258065,4.08163265306,3.630019749832,-0.451612903227,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,774,773,35,20,4.08163265306,6.45161290323,4.08163265306,1.82356813693,-2.25806451613,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,385,415,34.5,18,4.02332361516,5.8064516129,4.02332361516,1.991065550645,-2.032258064515,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,754,768,85.75,29,10,9.35483870968,10,6.725806451612,-3.274193548388,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,766,767,81.5,7,9.50437317784,2.25806451613,9.50437317784,8.714050597195,-0.790322580645,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,729,754,78,24,9.09620991254,7.74193548387,9.09620991254,6.386532493186,-2.709677419354,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,767,768,75.5,10,8.80466472303,3.22580645161,8.80466472303,7.675632464966,-1.129032258063,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,768,769,74.75,31,8.71720116618,10,8.71720116618,5.21720116618,-3.5,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,765,766,72,8,8.39650145773,2.58064516129,8.39650145773,7.493275651279,-0.903225806451,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,769,770,64.75,27,7.55102040816,8.70967741935,7.55102040816,4.502633311388,-3.048387096772,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,700,729,63,21,7.34693877551,6.77419354839,7.34693877551,4.975971033573,-2.370967741937,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,753,754,59.75,14,6.96793002915,4.51612903226,6.96793002915,5.387284867859,-1.580645161291,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,753,767,59.75,10,6.96793002915,3.22580645161,6.96793002915,5.838897771086,-1.129032258063,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,770,771,57.5,25,6.7055393586,8.06451612903,6.7055393586,3.88295871344,-2.822580645161,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,386,385,55.75,13,6.50145772595,4.1935483871,6.50145772595,5.033715790465,-1.467741935485,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,384,385,55.5,5,6.472303207,1.61290322581,6.472303207,5.907787077967,-0.564516129034,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,771,772,55.5,24,6.472303207,7.74193548387,6.472303207,3.762625787646,-2.709677419354,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,764,765,54.75,7,6.38483965015,2.25806451613,6.38483965015,5.594517069504,-0.790322580645,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,769,768,51,13,5.94752186589,4.1935483871,5.94752186589,4.479779930405,-1.467741935485,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,770,769,50,16,5.83090379009,5.16129032258,5.83090379009,4.024452177187,-1.806451612903,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,541,513,49.75,11,5.80174927114,3.54838709677,5.80174927114,4.559813787271,-1.241935483869,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,766,765,49,2,5.71428571429,0.645161290323,5.71428571429,5.488479262677,-0.225806451613,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,376,385,48.25,22,5.62682215743,7.09677419355,5.62682215743,3.142951189688,-2.483870967742,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,771,770,48,18,5.59766763848,5.8064516129,5.59766763848,3.565409573965,-2.032258064515,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,752,753,46,12,5.36443148688,3.87096774194,5.36443148688,4.009592777201,-1.354838709679,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,767,753,45.5,6,5.30612244898,1.93548387097,5.30612244898,4.62870309414,-0.677419354839,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,772,773,44.75,22,5.21865889213,7.09677419355,5.21865889213,2.734787924387,-2.483870967742,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,767,766,44.25,3,5.16034985423,0.967741935484,5.16034985423,4.821640176811,-0.338709677419,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,728,729,43.75,10,5.10204081633,3.22580645161,5.10204081633,3.973008558266,-1.129032258063,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,505,513,43,18,5.01457725948,5.8064516129,5.01457725948,2.982319194965,-2.032258064515,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,752,766,42.25,8,4.92711370262,2.58064516129,4.92711370262,4.023887896168,-0.903225806451,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,772,771,42.25,19,4.92711370262,6.12903225806,4.92711370262,2.781952412299,-2.145161290321,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,773,772,42.25,21,4.92711370262,6.77419354839,4.92711370262,2.556145960683,-2.370967741937,False,False,False,False,False
14650fb0739d0383,maze-32-32-4,100,148,0,773,774,42.25,22,4.92711370262,7.09677419355,4.92711370262,2.443242734877,-2.483870967742,False,False,False,False,False
