theta_id,map_family,agents,nominal_budget_ms,rows,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
repair5g549_theta_549002018,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549002018,random,100,2000,16,False,False,False,False,False
repair5g549_theta_549002019,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549002019,random,100,2000,16,False,False,False,False,False
repair5g549_theta_549002020,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549002020,random,100,2000,16,False,False,False,False,False
repair5g549_theta_549002021,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549002021,random,100,2000,16,False,False,False,False,False
repair5g549_theta_549002022,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549002022,random,100,2000,16,False,False,False,False,False
repair5g549_theta_549002023,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549002023,random,100,2000,16,False,False,False,False,False
repair5g549_theta_549002024,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549002024,random,100,2000,16,False,False,False,False,False
repair5g549_theta_549002025,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549002025,random,100,2000,16,False,False,False,False,False
repair5g549_theta_549002026,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549002026,random,100,2000,16,False,False,False,False,False
repair5g549_theta_549002027,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549002027,random,100,2000,16,False,False,False,False,False
repair5g549_theta_549002028,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549002028,random,100,2000,16,False,False,False,False,False
repair5g549_theta_549002029,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549002029,random,100,2000,16,False,False,False,False,False
repair5g549_theta_549002030,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549002030,random,100,2000,16,False,False,False,False,False
repair5g549_theta_549002031,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549002031,random,100,2000,16,False,False,False,False,False
repair5g549_theta_549002032,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549002032,random,100,2000,16,False,False,False,False,False
repair5g549_theta_549002033,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549002033,random,100,2000,16,False,False,False,False,False
repair5g549_theta_549002034,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549002034,random,100,2000,16,False,False,False,False,False
repair5g549_theta_549002035,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549002035,random,100,2000,16,False,False,False,False,False
repair5g549_theta_549002036,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549002036,random,100,2000,16,False,False,False,False,False
repair5g549_theta_549002037,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549002037,random,100,2000,16,False,False,False,False,False
repair5g549_theta_549002038,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549002038,random,100,2000,16,False,False,False,False,False
repair5g549_theta_549002039,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549002039,random,100,2000,16,False,False,False,False,False
repair5g549_theta_549002040,random,50,2000,12,False,False,False,False,False
repair5g549_theta_549002040,random,100,2000,16,False,False,False,False,False
repair5g550_theta_550000001,random,50,2000,40,False,False,False,False,False
repair5g550_theta_550000001,random,100,2000,60,False,False,False,False,False
repair5g550_theta_550000001,maze,50,2000,52,False,False,False,False,False
repair5g550_theta_550000001,maze,100,2000,48,False,False,False,False,False
repair5g550_theta_550000002,random,50,2000,41,False,False,False,False,False
repair5g550_theta_550000002,random,100,2000,59,False,False,False,False,False
repair5g550_theta_550000002,maze,50,2000,51,False,False,False,False,False
repair5g550_theta_550000002,maze,100,2000,49,False,False,False,False,False
repair5g550_theta_550000003,random,50,2000,42,False,False,False,False,False
repair5g550_theta_550000003,random,100,2000,58,False,False,False,False,False
repair5g550_theta_550000003,maze,50,2000,50,False,False,False,False,False
repair5g550_theta_550000003,maze,100,2000,50,False,False,False,False,False
repair5g550_theta_550000004,random,50,2000,43,False,False,False,False,False
repair5g550_theta_550000004,random,100,2000,57,False,False,False,False,False
repair5g550_theta_550000004,maze,50,2000,49,False,False,False,False,False
repair5g550_theta_550000004,maze,100,2000,51,False,False,False,False,False
repair5g550_theta_550000005,random,50,2000,44,False,False,False,False,False
repair5g550_theta_550000005,random,100,2000,56,False,False,False,False,False
repair5g550_theta_550000005,maze,50,2000,48,False,False,False,False,False
repair5g550_theta_550000005,maze,100,2000,52,False,False,False,False,False
repair5g550_theta_550000006,random,50,2000,45,False,False,False,False,False
repair5g550_theta_550000006,random,100,2000,55,False,False,False,False,False
repair5g550_theta_550000006,maze,50,2000,47,False,False,False,False,False
repair5g550_theta_550000006,maze,100,2000,53,False,False,False,False,False
repair5g550_theta_550000007,random,50,2000,46,False,False,False,False,False
repair5g550_theta_550000007,random,100,2000,54,False,False,False,False,False
repair5g550_theta_550000007,maze,50,2000,46,False,False,False,False,False
repair5g550_theta_550000007,maze,100,2000,54,False,False,False,False,False
repair5g550_theta_550000008,random,50,2000,47,False,False,False,False,False
repair5g550_theta_550000008,random,100,2000,53,False,False,False,False,False
repair5g550_theta_550000008,maze,50,2000,45,False,False,False,False,False
repair5g550_theta_550000008,maze,100,2000,55,False,False,False,False,False
repair5g550_theta_550000009,random,50,2000,48,False,False,False,False,False
repair5g550_theta_550000009,random,100,2000,52,False,False,False,False,False
repair5g550_theta_550000009,maze,50,2000,44,False,False,False,False,False
repair5g550_theta_550000009,maze,100,2000,56,False,False,False,False,False
repair5g550_theta_550000010,random,50,2000,49,False,False,False,False,False
repair5g550_theta_550000010,random,100,2000,51,False,False,False,False,False
repair5g550_theta_550000010,maze,50,2000,43,False,False,False,False,False
repair5g550_theta_550000010,maze,100,2000,57,False,False,False,False,False
repair5g550_theta_550000011,random,50,2000,50,False,False,False,False,False
repair5g550_theta_550000011,random,100,2000,50,False,False,False,False,False
repair5g550_theta_550000011,maze,50,2000,42,False,False,False,False,False
repair5g550_theta_550000011,maze,100,2000,58,False,False,False,False,False
repair5g550_theta_550000012,random,50,2000,51,False,False,False,False,False
repair5g550_theta_550000012,random,100,2000,49,False,False,False,False,False
repair5g550_theta_550000012,maze,50,2000,41,False,False,False,False,False
repair5g550_theta_550000012,maze,100,2000,59,False,False,False,False,False
repair5g550_theta_550000013,random,50,2000,52,False,False,False,False,False
repair5g550_theta_550000013,random,100,2000,48,False,False,False,False,False
repair5g550_theta_550000013,maze,50,2000,40,False,False,False,False,False
repair5g550_theta_550000013,maze,100,2000,60,False,False,False,False,False
repair5g550_theta_550000014,random,50,2000,53,False,False,False,False,False
repair5g550_theta_550000014,random,100,2000,47,False,False,False,False,False
repair5g550_theta_550000014,maze,50,2000,39,False,False,False,False,False
repair5g550_theta_550000014,maze,100,2000,60,False,False,False,False,False
repair5g550_theta_550000015,random,50,2000,54,False,False,False,False,False
repair5g550_theta_550000015,random,100,2000,46,False,False,False,False,False
repair5g550_theta_550000015,maze,50,2000,38,False,False,False,False,False
repair5g550_theta_550000015,maze,100,2000,60,False,False,False,False,False
repair5g550_theta_550000016,random,50,2000,55,False,False,False,False,False
repair5g550_theta_550000016,random,100,2000,45,False,False,False,False,False
repair5g550_theta_550000016,maze,50,2000,37,False,False,False,False,False
repair5g550_theta_550000016,maze,100,2000,60,False,False,False,False,False
repair5g550_theta_550000017,random,50,2000,56,False,False,False,False,False
repair5g550_theta_550000017,random,100,2000,44,False,False,False,False,False
repair5g550_theta_550000017,maze,50,2000,36,False,False,False,False,False
repair5g550_theta_550000017,maze,100,2000,60,False,False,False,False,False
repair5g550_theta_550000018,random,50,2000,57,False,False,False,False,False
repair5g550_theta_550000018,random,100,2000,43,False,False,False,False,False
repair5g550_theta_550000018,maze,50,2000,35,False,False,False,False,False
repair5g550_theta_550000018,maze,100,2000,60,False,False,False,False,False
repair5g550_theta_550000019,random,50,2000,58,False,False,False,False,False
repair5g550_theta_550000019,random,100,2000,42,False,False,False,False,False
repair5g550_theta_550000019,maze,50,2000,34,False,False,False,False,False
repair5g550_theta_550000019,maze,100,2000,60,False,False,False,False,False
repair5g550_theta_550000020,random,50,2000,59,False,False,False,False,False
repair5g550_theta_550000020,random,100,2000,41,False,False,False,False,False
repair5g550_theta_550000020,maze,50,2000,33,False,False,False,False,False
repair5g550_theta_550000020,maze,100,2000,60,False,False,False,False,False
repair5g550_theta_550000021,random,50,2000,60,False,False,False,False,False
repair5g550_theta_550000021,random,100,2000,40,False,False,False,False,False
repair5g550_theta_550000021,maze,50,2000,32,False,False,False,False,False
repair5g550_theta_550000021,maze,100,2000,60,False,False,False,False,False
repair5g550_theta_550000022,random,50,2000,60,False,False,False,False,False
repair5g550_theta_550000022,random,100,2000,39,False,False,False,False,False
repair5g550_theta_550000022,maze,50,2000,32,False,False,False,False,False
repair5g550_theta_550000022,maze,100,2000,60,False,False,False,False,False
repair5g550_theta_550000023,random,50,2000,60,False,False,False,False,False
repair5g550_theta_550000023,random,100,2000,38,False,False,False,False,False
repair5g550_theta_550000023,maze,50,2000,32,False,False,False,False,False
repair5g550_theta_550000023,maze,100,2000,60,False,False,False,False,False
repair5g550_theta_550000024,random,50,2000,60,False,False,False,False,False
repair5g550_theta_550000024,random,100,2000,37,False,False,False,False,False
repair5g550_theta_550000024,maze,50,2000,32,False,False,False,False,False
repair5g550_theta_550000024,maze,100,2000,60,False,False,False,False,False
repair5g550_theta_550000025,random,50,2000,60,False,False,False,False,False
repair5g550_theta_550000025,random,100,2000,36,False,False,False,False,False
repair5g550_theta_550000025,maze,50,2000,32,False,False,False,False,False
repair5g550_theta_550000025,maze,100,2000,60,False,False,False,False,False
repair5g550_theta_550000026,random,50,2000,60,False,False,False,False,False
repair5g550_theta_550000026,random,100,2000,35,False,False,False,False,False
repair5g550_theta_550000026,maze,50,2000,32,False,False,False,False,False
repair5g550_theta_550000026,maze,100,2000,60,False,False,False,False,False
repair5g550_theta_550000027,random,50,2000,60,False,False,False,False,False
repair5g550_theta_550000027,random,100,2000,34,False,False,False,False,False
repair5g550_theta_550000027,maze,50,2000,32,False,False,False,False,False
repair5g550_theta_550000027,maze,100,2000,60,False,False,False,False,False
repair5g550_theta_550000028,random,50,2000,60,False,False,False,False,False
repair5g550_theta_550000028,random,100,2000,33,False,False,False,False,False
repair5g550_theta_550000028,maze,50,2000,32,False,False,False,False,False
repair5g550_theta_550000028,maze,100,2000,60,False,False,False,False,False
repair5g550_theta_550000029,random,50,2000,60,False,False,False,False,False
repair5g550_theta_550000029,random,100,2000,32,False,False,False,False,False
repair5g550_theta_550000029,maze,50,2000,32,False,False,False,False,False
repair5g550_theta_550000029,maze,100,2000,60,False,False,False,False,False
repair5g550_theta_550000030,random,50,2000,60,False,False,False,False,False
repair5g550_theta_550000030,random,100,2000,32,False,False,False,False,False
repair5g550_theta_550000030,maze,50,2000,32,False,False,False,False,False
repair5g550_theta_550000030,maze,100,2000,60,False,False,False,False,False
repair5g550_theta_550000031,random,50,2000,60,False,False,False,False,False
repair5g550_theta_550000031,random,100,2000,32,False,False,False,False,False
repair5g550_theta_550000031,maze,50,2000,32,False,False,False,False,False
repair5g550_theta_550000031,maze,100,2000,60,False,False,False,False,False
repair5g550_theta_550000032,random,50,2000,60,False,False,False,False,False
repair5g550_theta_550000032,random,100,2000,32,False,False,False,False,False
repair5g550_theta_550000032,maze,50,2000,32,False,False,False,False,False
repair5g550_theta_550000032,maze,100,2000,60,False,False,False,False,False
repair5g550_theta_550000033,random,50,2000,60,False,False,False,False,False
repair5g550_theta_550000033,random,100,2000,32,False,False,False,False,False
repair5g550_theta_550000033,maze,50,2000,32,False,False,False,False,False
repair5g550_theta_550000033,maze,100,2000,60,False,False,False,False,False
repair5g550_theta_550000034,random,50,2000,60,False,False,False,False,False
repair5g550_theta_550000034,random,100,2000,32,False,False,False,False,False
repair5g550_theta_550000034,maze,50,2000,32,False,False,False,False,False
repair5g550_theta_550000034,maze,100,2000,60,False,False,False,False,False
repair5g550_theta_550000035,random,50,2000,60,False,False,False,False,False
repair5g550_theta_550000035,random,100,2000,32,False,False,False,False,False
repair5g550_theta_550000035,maze,50,2000,32,False,False,False,False,False
repair5g550_theta_550000035,maze,100,2000,60,False,False,False,False,False
repair5g550_theta_550000036,random,50,2000,60,False,False,False,False,False
repair5g550_theta_550000036,random,100,2000,32,False,False,False,False,False
repair5g550_theta_550000036,maze,50,2000,32,False,False,False,False,False
repair5g550_theta_550000036,maze,100,2000,60,False,False,False,False,False
repair5g550_theta_550000037,random,50,2000,60,False,False,False,False,False
repair5g550_theta_550000037,random,100,2000,32,False,False,False,False,False
repair5g550_theta_550000037,maze,50,2000,32,False,False,False,False,False
repair5g550_theta_550000037,maze,100,2000,60,False,False,False,False,False
repair5g550_theta_550000038,random,50,2000,60,False,False,False,False,False
repair5g550_theta_550000038,random,100,2000,32,False,False,False,False,False
repair5g550_theta_550000038,maze,50,2000,32,False,False,False,False,False
repair5g550_theta_550000038,maze,100,2000,60,False,False,False,False,False
repair5g550_theta_550000039,random,50,2000,60,False,False,False,False,False
repair5g550_theta_550000039,random,100,2000,32,False,False,False,False,False
repair5g550_theta_550000039,maze,50,2000,32,False,False,False,False,False
repair5g550_theta_550000039,maze,100,2000,60,False,False,False,False,False
repair5g550_theta_550000040,random,50,2000,60,False,False,False,False,False
repair5g550_theta_550000040,random,100,2000,32,False,False,False,False,False
repair5g550_theta_550000040,maze,50,2000,32,False,False,False,False,False
repair5g550_theta_550000040,maze,100,2000,60,False,False,False,False,False
repair5g550_theta_550000041,random,50,2000,60,False,False,False,False,False
repair5g550_theta_550000041,random,100,2000,32,False,False,False,False,False
repair5g550_theta_550000041,maze,50,2000,32,False,False,False,False,False
repair5g550_theta_550000041,maze,100,2000,60,False,False,False,False,False
repair5g550_theta_550000042,random,50,2000,60,False,False,False,False,False
repair5g550_theta_550000042,random,100,2000,32,False,False,False,False,False
repair5g550_theta_550000042,maze,50,2000,32,False,False,False,False,False
repair5g550_theta_550000042,maze,100,2000,60,False,False,False,False,False
repair5g550_theta_550000043,random,50,2000,60,False,False,False,False,False
repair5g550_theta_550000043,random,100,2000,32,False,False,False,False,False
repair5g550_theta_550000043,maze,50,2000,32,False,False,False,False,False
repair5g550_theta_550000043,maze,100,2000,60,False,False,False,False,False
repair5g550_theta_550000044,random,50,2000,60,False,False,False,False,False
repair5g550_theta_550000044,random,100,2000,32,False,False,False,False,False
repair5g550_theta_550000044,maze,50,2000,32,False,False,False,False,False
repair5g550_theta_550000044,maze,100,2000,60,False,False,False,False,False
repair5g550_theta_550000045,random,50,2000,60,False,False,False,False,False
repair5g550_theta_550000045,random,100,2000,32,False,False,False,False,False
repair5g550_theta_550000045,maze,50,2000,32,False,False,False,False,False
repair5g550_theta_550000045,maze,100,2000,60,False,False,False,False,False
repair5g550_theta_550000046,random,50,2000,60,False,False,False,False,False
repair5g550_theta_550000046,random,100,2000,32,False,False,False,False,False
repair5g550_theta_550000046,maze,50,2000,32,False,False,False,False,False
repair5g550_theta_550000046,maze,100,2000,60,False,False,False,False,False
repair5g550_theta_550000047,random,50,2000,60,False,False,False,False,False
repair5g550_theta_550000047,random,100,2000,32,False,False,False,False,False
repair5g550_theta_550000047,maze,50,2000,32,False,False,False,False,False
repair5g550_theta_550000047,maze,100,2000,60,False,False,False,False,False
repair5g550_theta_550000047,warehouse,50,2000,1,False,False,False,False,False
repair5g550_theta_550000048,random,50,2000,60,False,False,False,False,False
repair5g550_theta_550000048,random,100,2000,32,False,False,False,False,False
repair5g550_theta_550000048,maze,50,2000,32,False,False,False,False,False
repair5g550_theta_550000048,maze,100,2000,60,False,False,False,False,False
repair5g550_theta_550000048,warehouse,50,2000,2,False,False,False,False,False
repair5g550_theta_550000049,random,50,2000,60,False,False,False,False,False
repair5g550_theta_550000049,random,100,2000,32,False,False,False,False,False
repair5g550_theta_550000049,maze,50,2000,32,False,False,False,False,False
repair5g550_theta_550000049,maze,100,2000,60,False,False,False,False,False
repair5g550_theta_550000049,warehouse,50,2000,3,False,False,False,False,False
repair5g550_theta_550000050,random,50,2000,60,False,False,False,False,False
repair5g550_theta_550000050,random,100,2000,32,False,False,False,False,False
repair5g550_theta_550000050,maze,50,2000,32,False,False,False,False,False
repair5g550_theta_550000050,maze,100,2000,60,False,False,False,False,False
repair5g550_theta_550000050,warehouse,50,2000,4,False,False,False,False,False
repair5g550_theta_550000051,random,50,2000,60,False,False,False,False,False
repair5g550_theta_550000051,random,100,2000,32,False,False,False,False,False
repair5g550_theta_550000051,maze,50,2000,32,False,False,False,False,False
repair5g550_theta_550000051,maze,100,2000,60,False,False,False,False,False
repair5g550_theta_550000051,warehouse,50,2000,5,False,False,False,False,False
repair5g550_theta_550000052,random,50,2000,60,False,False,False,False,False
repair5g550_theta_550000052,random,100,2000,32,False,False,False,False,False
repair5g550_theta_550000052,maze,50,2000,32,False,False,False,False,False
repair5g550_theta_550000052,maze,100,2000,60,False,False,False,False,False
repair5g550_theta_550000052,warehouse,50,2000,6,False,False,False,False,False
repair5g550_theta_550000053,random,50,2000,60,False,False,False,False,False
repair5g550_theta_550000053,random,100,2000,32,False,False,False,False,False
repair5g550_theta_550000053,maze,50,2000,32,False,False,False,False,False
repair5g550_theta_550000053,maze,100,2000,60,False,False,False,False,False
repair5g550_theta_550000053,warehouse,50,2000,7,False,False,False,False,False
repair5g550_theta_550000054,random,50,2000,60,False,False,False,False,False
repair5g550_theta_550000054,random,100,2000,32,False,False,False,False,False
repair5g550_theta_550000054,maze,50,2000,33,False,False,False,False,False
repair5g550_theta_550000054,maze,100,2000,59,False,False,False,False,False
repair5g550_theta_550000054,warehouse,50,2000,8,False,False,False,False,False
repair5g550_theta_550000055,random,50,2000,60,False,False,False,False,False
repair5g550_theta_550000055,random,100,2000,32,False,False,False,False,False
repair5g550_theta_550000055,maze,50,2000,34,False,False,False,False,False
repair5g550_theta_550000055,maze,100,2000,58,False,False,False,False,False
repair5g550_theta_550000055,warehouse,50,2000,9,False,False,False,False,False
repair5g550_theta_550000056,random,50,2000,60,False,False,False,False,False
repair5g550_theta_550000056,random,100,2000,32,False,False,False,False,False
repair5g550_theta_550000056,maze,50,2000,35,False,False,False,False,False
repair5g550_theta_550000056,maze,100,2000,57,False,False,False,False,False
repair5g550_theta_550000056,warehouse,50,2000,10,False,False,False,False,False
repair5g550_theta_550000057,random,50,2000,60,False,False,False,False,False
repair5g550_theta_550000057,random,100,2000,32,False,False,False,False,False
repair5g550_theta_550000057,maze,50,2000,36,False,False,False,False,False
repair5g550_theta_550000057,maze,100,2000,56,False,False,False,False,False
repair5g550_theta_550000057,warehouse,50,2000,11,False,False,False,False,False
repair5g550_theta_550000058,random,50,2000,60,False,False,False,False,False
repair5g550_theta_550000058,random,100,2000,32,False,False,False,False,False
repair5g550_theta_550000058,maze,50,2000,37,False,False,False,False,False
repair5g550_theta_550000058,maze,100,2000,55,False,False,False,False,False
repair5g550_theta_550000058,warehouse,50,2000,12,False,False,False,False,False
repair5g550_theta_550000059,random,50,2000,60,False,False,False,False,False
repair5g550_theta_550000059,random,100,2000,32,False,False,False,False,False
repair5g550_theta_550000059,maze,50,2000,38,False,False,False,False,False
repair5g550_theta_550000059,maze,100,2000,54,False,False,False,False,False
repair5g550_theta_550000059,warehouse,50,2000,13,False,False,False,False,False
repair5g550_theta_550000060,random,50,2000,60,False,False,False,False,False
repair5g550_theta_550000060,random,100,2000,32,False,False,False,False,False
repair5g550_theta_550000060,maze,50,2000,39,False,False,False,False,False
repair5g550_theta_550000060,maze,100,2000,53,False,False,False,False,False
repair5g550_theta_550000060,warehouse,50,2000,14,False,False,False,False,False
repair5g550_theta_550000061,random,50,2000,60,False,False,False,False,False
repair5g550_theta_550000061,random,100,2000,32,False,False,False,False,False
repair5g550_theta_550000061,maze,50,2000,40,False,False,False,False,False
repair5g550_theta_550000061,maze,100,2000,52,False,False,False,False,False
repair5g550_theta_550000061,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000062,random,50,2000,59,False,False,False,False,False
repair5g550_theta_550000062,random,100,2000,33,False,False,False,False,False
repair5g550_theta_550000062,maze,50,2000,41,False,False,False,False,False
repair5g550_theta_550000062,maze,100,2000,51,False,False,False,False,False
repair5g550_theta_550000062,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000063,random,50,2000,58,False,False,False,False,False
repair5g550_theta_550000063,random,100,2000,34,False,False,False,False,False
repair5g550_theta_550000063,maze,50,2000,42,False,False,False,False,False
repair5g550_theta_550000063,maze,100,2000,50,False,False,False,False,False
repair5g550_theta_550000063,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000064,random,50,2000,57,False,False,False,False,False
repair5g550_theta_550000064,random,100,2000,35,False,False,False,False,False
repair5g550_theta_550000064,maze,50,2000,43,False,False,False,False,False
repair5g550_theta_550000064,maze,100,2000,49,False,False,False,False,False
repair5g550_theta_550000064,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000065,random,50,2000,56,False,False,False,False,False
repair5g550_theta_550000065,random,100,2000,36,False,False,False,False,False
repair5g550_theta_550000065,maze,50,2000,44,False,False,False,False,False
repair5g550_theta_550000065,maze,100,2000,48,False,False,False,False,False
repair5g550_theta_550000065,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000066,random,50,2000,55,False,False,False,False,False
repair5g550_theta_550000066,random,100,2000,37,False,False,False,False,False
repair5g550_theta_550000066,maze,50,2000,45,False,False,False,False,False
repair5g550_theta_550000066,maze,100,2000,47,False,False,False,False,False
repair5g550_theta_550000066,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000067,random,50,2000,54,False,False,False,False,False
repair5g550_theta_550000067,random,100,2000,38,False,False,False,False,False
repair5g550_theta_550000067,maze,50,2000,46,False,False,False,False,False
repair5g550_theta_550000067,maze,100,2000,46,False,False,False,False,False
repair5g550_theta_550000067,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000068,random,50,2000,53,False,False,False,False,False
repair5g550_theta_550000068,random,100,2000,39,False,False,False,False,False
repair5g550_theta_550000068,maze,50,2000,47,False,False,False,False,False
repair5g550_theta_550000068,maze,100,2000,45,False,False,False,False,False
repair5g550_theta_550000068,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000069,random,50,2000,52,False,False,False,False,False
repair5g550_theta_550000069,random,100,2000,40,False,False,False,False,False
repair5g550_theta_550000069,maze,50,2000,48,False,False,False,False,False
repair5g550_theta_550000069,maze,100,2000,44,False,False,False,False,False
repair5g550_theta_550000069,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000070,random,50,2000,51,False,False,False,False,False
repair5g550_theta_550000070,random,100,2000,41,False,False,False,False,False
repair5g550_theta_550000070,maze,50,2000,49,False,False,False,False,False
repair5g550_theta_550000070,maze,100,2000,43,False,False,False,False,False
repair5g550_theta_550000070,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000071,random,50,2000,50,False,False,False,False,False
repair5g550_theta_550000071,random,100,2000,42,False,False,False,False,False
repair5g550_theta_550000071,maze,50,2000,50,False,False,False,False,False
repair5g550_theta_550000071,maze,100,2000,42,False,False,False,False,False
repair5g550_theta_550000071,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000072,random,50,2000,49,False,False,False,False,False
repair5g550_theta_550000072,random,100,2000,43,False,False,False,False,False
repair5g550_theta_550000072,maze,50,2000,51,False,False,False,False,False
repair5g550_theta_550000072,maze,100,2000,41,False,False,False,False,False
repair5g550_theta_550000072,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000073,random,50,2000,48,False,False,False,False,False
repair5g550_theta_550000073,random,100,2000,44,False,False,False,False,False
repair5g550_theta_550000073,maze,50,2000,52,False,False,False,False,False
repair5g550_theta_550000073,maze,100,2000,40,False,False,False,False,False
repair5g550_theta_550000073,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000074,random,50,2000,47,False,False,False,False,False
repair5g550_theta_550000074,random,100,2000,45,False,False,False,False,False
repair5g550_theta_550000074,maze,50,2000,53,False,False,False,False,False
repair5g550_theta_550000074,maze,100,2000,39,False,False,False,False,False
repair5g550_theta_550000074,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000075,random,50,2000,46,False,False,False,False,False
repair5g550_theta_550000075,random,100,2000,46,False,False,False,False,False
repair5g550_theta_550000075,maze,50,2000,54,False,False,False,False,False
repair5g550_theta_550000075,maze,100,2000,38,False,False,False,False,False
repair5g550_theta_550000075,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000076,random,50,2000,45,False,False,False,False,False
repair5g550_theta_550000076,random,100,2000,47,False,False,False,False,False
repair5g550_theta_550000076,maze,50,2000,55,False,False,False,False,False
repair5g550_theta_550000076,maze,100,2000,37,False,False,False,False,False
repair5g550_theta_550000076,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000077,random,50,2000,44,False,False,False,False,False
repair5g550_theta_550000077,random,100,2000,48,False,False,False,False,False
repair5g550_theta_550000077,maze,50,2000,56,False,False,False,False,False
repair5g550_theta_550000077,maze,100,2000,36,False,False,False,False,False
repair5g550_theta_550000077,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000078,random,50,2000,43,False,False,False,False,False
repair5g550_theta_550000078,random,100,2000,49,False,False,False,False,False
repair5g550_theta_550000078,maze,50,2000,57,False,False,False,False,False
repair5g550_theta_550000078,maze,100,2000,35,False,False,False,False,False
repair5g550_theta_550000078,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000079,random,50,2000,42,False,False,False,False,False
repair5g550_theta_550000079,random,100,2000,50,False,False,False,False,False
repair5g550_theta_550000079,maze,50,2000,58,False,False,False,False,False
repair5g550_theta_550000079,maze,100,2000,34,False,False,False,False,False
repair5g550_theta_550000079,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000080,random,50,2000,41,False,False,False,False,False
repair5g550_theta_550000080,random,100,2000,51,False,False,False,False,False
repair5g550_theta_550000080,maze,50,2000,59,False,False,False,False,False
repair5g550_theta_550000080,maze,100,2000,33,False,False,False,False,False
repair5g550_theta_550000080,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000081,random,50,2000,40,False,False,False,False,False
repair5g550_theta_550000081,random,100,2000,52,False,False,False,False,False
repair5g550_theta_550000081,maze,50,2000,60,False,False,False,False,False
repair5g550_theta_550000081,maze,100,2000,32,False,False,False,False,False
repair5g550_theta_550000081,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000082,random,50,2000,39,False,False,False,False,False
repair5g550_theta_550000082,random,100,2000,53,False,False,False,False,False
repair5g550_theta_550000082,maze,50,2000,60,False,False,False,False,False
repair5g550_theta_550000082,maze,100,2000,32,False,False,False,False,False
repair5g550_theta_550000082,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000083,random,50,2000,38,False,False,False,False,False
repair5g550_theta_550000083,random,100,2000,54,False,False,False,False,False
repair5g550_theta_550000083,maze,50,2000,60,False,False,False,False,False
repair5g550_theta_550000083,maze,100,2000,32,False,False,False,False,False
repair5g550_theta_550000083,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000084,random,50,2000,37,False,False,False,False,False
repair5g550_theta_550000084,random,100,2000,55,False,False,False,False,False
repair5g550_theta_550000084,maze,50,2000,60,False,False,False,False,False
repair5g550_theta_550000084,maze,100,2000,32,False,False,False,False,False
repair5g550_theta_550000084,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000085,random,50,2000,36,False,False,False,False,False
repair5g550_theta_550000085,random,100,2000,56,False,False,False,False,False
repair5g550_theta_550000085,maze,50,2000,60,False,False,False,False,False
repair5g550_theta_550000085,maze,100,2000,32,False,False,False,False,False
repair5g550_theta_550000085,warehouse,50,2000,15,False,False,False,False,False
repair5g550_theta_550000086,random,50,2000,35,False,False,False,False,False
