candidate_id,registry_row_id,candidate_family,theta_cluster,source_model,distance_from_g554_c00051,theta_in_bounds,goal_projection_mode,predicted_regression_risk_vs_g554_c00051,predicted_success_gain_rate_vs_g554_c00051,predicted_quality_delta_vs_g554_c00051,support_coverage,pareto_score,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,selected_for_solver
g556_c034525,g556_c034525,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.107037737884,True,flow_shield,0.0395578119461,0.0113557522796,-0.00750654080339,0.809108172675,0.0281830434641,1.25,1.14468252162,1.25,0.75,0.75,1.08556018027,0.693417910369,0.984510425969,1,0.680870442389,0.65,0.323991010568,0.835570908704,1,10.7646786541,1,0,0,False,False,False,False,False,True
g556_c051109,g556_c051109,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.145421203736,True,flow_shield,0.0395621265136,0.0019778988403,-0.0107878802164,0.898974903075,0.0359555621133,1.25,1.11282126783,1.25,0.75,0.75,1.03428589034,0.706514736078,0.982233593049,1,0.650110834667,0.65,0.29276048546,0.785931378247,0.990295681613,10.769368442,1,0,0,False,False,False,False,False,True
g556_c048949,g556_c048949,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.160752477747,True,flow_shield,0.0395825240532,0.00446915937852,-0.00744451628644,0.776017771947,0.0264541428572,1.25,1.10463939238,1.25,0.75,0.75,1.08944297487,0.707811632188,0.980420903987,1,0.660429776211,0.65,0.295754236479,0.818304278004,0.986524349802,10.8017522349,1,0,0,False,False,False,False,False,True
g556_c046438,g556_c046438,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0782195653427,True,flow_shield,0.0395831452508,0.00382880819357,-0.00356464740605,0.743718368845,0.0209589932229,1.25,1.1209830621,1.25,0.75,0.75,1.06452248838,0.700386541963,0.98309340972,1,0.666664755006,0.65,0.307759930462,0.785221814751,1,10.7510192971,1,0,0,False,False,False,False,False,True
g556_c024627,g556_c024627,retrieval_neighbor_interpolation,g556_surrogate_candidate,FTRST_or_control_ensemble,0.131537197389,True,flow_shield,0.0395834878096,0.00863004207707,-0.0104192534662,0.790761477716,0.0301655834472,1.25,1.14844408784,1.25,0.75,0.75,1.07299168348,0.677231705177,0.98202677622,1,0.658677884966,0.65,0.289690766269,0.802534526563,0.978405668783,10.6564788507,1,0,0,False,False,False,False,False,True
g556_c029419,g556_c029419,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.128582164248,True,flow_shield,0.0395845602453,0.0018383670899,-0.00307622062135,0.936537540387,0.030110817518,1.25,1.11135160037,1.25,0.75,0.75,1.03003752059,0.704387114336,0.982153027541,1,0.67879318362,0.65,0.325316661792,0.836259561638,0.987308680574,10.7946431562,1,0,0,False,False,False,False,False,True
g556_c009741,g556_c009741,retrieval_neighbor_interpolation,g556_surrogate_candidate,FTRST_or_control_ensemble,0.148601706195,True,flow_shield,0.0395857486028,0.00599170868807,-0.0047552667782,0.710166219501,0.0204707034519,1.25,1.16608794991,1.25,0.75,0.75,1.01763391755,0.70345082652,0.979588003136,1,0.689564420307,0.65,0.32129702665,0.80011560382,1,10.6534806357,1,0,0,False,False,False,False,False,True
g556_c011053,g556_c011053,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.147714330867,True,flow_shield,0.0395906605499,0.0106212502396,-0.00207089696528,0.819991890024,0.0232751611916,1.25,1.11717946288,1.25,0.75,0.75,1.0124160272,0.677698460027,0.980009823271,1,0.693046001862,0.65,0.328656034973,0.831813262477,1,10.7989919872,1,0,0,False,False,False,False,False,True
g556_c043549,g556_c043549,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0809386596896,True,flow_shield,0.0395938536694,0.00861896028086,-0.0105835390419,0.74107662677,0.0278404435457,1.25,1.14522507687,1.25,0.75,0.75,1.03470469284,0.689553668212,0.983396256561,1,0.661977951566,0.65,0.304702423634,0.794866748316,1,10.6747337359,1,0,0,False,False,False,False,False,True
g556_c041671,g556_c041671,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.160317392038,True,flow_shield,0.0395941583557,0.00738904244718,-0.00898019694044,0.799612701162,0.0291637528207,1.25,1.10179838528,1.25,0.75,0.75,1.0615185614,0.65853763001,0.984348094356,1,0.660567748297,0.65,0.32227042453,0.803265813119,0.981106149682,10.6093615241,1,0,0,False,False,False,False,False,True
g556_c034495,g556_c034495,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.125552908332,True,flow_shield,0.0395958625108,0.00272203792739,-0.0108874849826,0.708032225903,0.0264911650224,1.25,1.14167950938,1.25,0.75,0.75,1.08477165139,0.673457191501,0.980127662367,1,0.667262848211,0.65,0.304570232031,0.785937650103,0.990756873979,10.7778340866,1,0,0,False,False,False,False,False,True
g556_c048349,g556_c048349,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0921199316405,True,flow_shield,0.039597348648,0.00829058379105,-0.0066979667821,0.766677049969,0.0252331449565,1.25,1.12295261931,1.25,0.75,0.75,1.0685839272,0.70256072419,0.984989647531,1,0.679046165862,0.65,0.304202167535,0.789197674073,1,10.731376198,1,0,0,False,False,False,False,False,True
g556_c084409,g556_c084409,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.090353081453,True,flow_shield,0.0395985146567,0.0116120579966,-0.00641341820221,0.815069154793,0.0273676186135,1.25,1.14052185973,1.25,0.75,0.75,1.03862153734,0.695300263472,0.983982796052,1,0.664981287556,0.65,0.32543040345,0.810917440789,1,10.8011944166,1,0,0,False,False,False,False,False,True
g556_c014362,g556_c014362,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.120504858482,True,flow_shield,0.0396023207924,0.0029502349513,-0.00272378366866,0.840536328391,0.024949439692,1.25,1.12268951323,1.25,0.75,0.75,1.07766540771,0.663599352325,0.980490957527,1,0.696137549087,0.65,0.320917762988,0.835547579399,1,10.7466725801,1,0,0,False,False,False,False,False,True
g556_c026485,g556_c026485,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.129441764178,True,flow_shield,0.0396073386287,0.0112913848386,-0.00874966479349,0.710121219636,0.024452056461,1.25,1.10562910816,1.25,0.75,0.75,1.02436024762,0.689989154405,0.984874391877,1,0.696229753811,0.65,0.325602266935,0.794602908483,1,10.7342140975,1,0,0,False,False,False,False,False,True
g556_c029944,g556_c029944,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.15459351722,True,flow_shield,0.0396088177536,0.00936097323418,-0.00750220305039,0.890146929559,0.0322051406516,1.25,1.16231252373,1.25,0.75,0.75,1.07861222362,0.714411157389,0.980567822497,1,0.694445434664,0.65,0.317035593835,0.793299029269,0.987211020367,10.6676066133,1,0,0,False,False,False,False,False,True
g556_c050119,g556_c050119,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.155671915482,True,flow_shield,0.0396104300184,0.00422536057967,-0.011252496595,0.861345765963,0.034514569884,1.25,1.1616169527,1.25,0.75,0.75,1.08827256213,0.654925234597,0.984242346273,1,0.664810805568,0.65,0.300388484576,0.845251744036,1,10.8005110486,1,0,0,False,False,False,False,False,True
g556_c018001,g556_c018001,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.157213415359,True,flow_shield,0.0396146908158,0.0110230488826,-0.00326074605676,0.843737318788,0.0256402665883,1.25,1.09874850818,1.25,0.75,0.75,1.08386015737,0.67452762329,0.985460574718,1,0.647028017916,0.65,0.32213376174,0.831103535856,1,10.6564707667,1,0,0,False,False,False,False,False,True
g556_c097993,g556_c097993,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.140451742651,True,flow_shield,0.0396217206559,0.00262183893688,-0.00446866760198,0.736475390574,0.0214815768027,1.25,1.12615187347,1.25,0.75,0.75,1.01032736747,0.710454724258,0.984901006797,1,0.68159671321,0.65,0.325448530996,0.801004232404,0.990154106038,10.7672250705,1,0,0,False,False,False,False,False,True
g556_c043711,g556_c043711,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.150046267361,True,flow_shield,0.0396224002827,0.00468400935222,-0.00303613823909,0.762325313024,0.0213412037489,1.25,1.14511997406,1.25,0.75,0.75,1.02433267395,0.677599682199,0.984998526254,1,0.664699318402,0.65,0.329751272488,0.837441089343,0.983429062213,10.6589427433,1,0,0,False,False,False,False,False,True
g556_c084268,g556_c084268,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0952555942309,True,flow_shield,0.0396233995294,0.00515848293255,-0.00609492157524,0.877158968523,0.0301411702367,1.25,1.1429058257,1.25,0.75,0.75,1.07804263332,0.681456747502,0.981151423046,1,0.683115755653,0.65,0.32562701126,0.846158589441,1,10.7293222602,1,0,0,False,False,False,False,False,True
g556_c051838,g556_c051838,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.095246624259,True,flow_shield,0.0396240249277,0.00642294601216,-0.00234071974784,0.923764328707,0.0287169237193,1.25,1.13799247357,1.25,0.75,0.75,1.08147712127,0.668304678834,0.983234722796,1,0.687967171098,0.65,0.329657564769,0.80817374277,0.995478569189,10.7378433366,1,0,0,False,False,False,False,False,True
g556_c046821,g556_c046821,retrieval_neighbor_interpolation,g556_surrogate_candidate,FTRST_or_control_ensemble,0.159078862752,True,flow_shield,0.0396334422975,0.0115183036391,-0.0033297794907,0.906482880551,0.0288372023695,1.25,1.16533964715,1.25,0.75,0.75,1.07410278414,0.672168095368,0.97991666055,1,0.668543763369,0.65,0.332471997926,0.846271735351,1,10.8162702593,1,0,0,False,False,False,False,False,True
g556_c042931,g556_c042931,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.127607626185,True,flow_shield,0.0396377627081,0.00475054234027,-0.00244158614822,0.925965072105,0.0289209583994,1.25,1.11094362909,1.25,0.75,0.75,1.02588652979,0.697969421714,0.984682385753,1,0.68188677334,0.65,0.326324365168,0.826867822313,1,10.6287414179,1,0,0,False,False,False,False,False,True
g556_c023605,g556_c023605,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0716160826549,True,flow_shield,0.0396398146311,0.00670137622812,-0.00925418084495,0.877966216101,0.0333325843345,1.25,1.14236921669,1.25,0.75,0.75,1.07883973543,0.672306207454,0.983551481346,1,0.687010473969,0.65,0.303489857272,0.817917335414,1,10.7299802402,1,0,0,False,False,False,False,False,True
g556_c036943,g556_c036943,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.118060758314,True,flow_shield,0.0396404813279,0.00842614772031,-0.00809448987904,0.940550778348,0.0353017881325,1.25,1.14554803528,1.25,0.75,0.75,1.08408835094,0.710631379978,0.981563743059,1,0.686067884296,0.65,0.323272083925,0.844145956729,1,10.7531743406,1,0,0,False,False,False,False,False,True
g556_c092341,g556_c092341,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.125415487749,True,flow_shield,0.0396414065949,0.00233576136512,-0.0112140562658,0.72611992164,0.0276993490504,1.25,1.15844731658,1.25,0.75,0.75,1.03040627573,0.668272484555,0.981290172929,1,0.657057245828,0.65,0.29317378062,0.825906726446,0.994474349577,10.7448633055,1,0,0,False,False,False,False,False,True
g556_c027250,g556_c027250,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.135924409725,True,flow_shield,0.0396426682217,0.00810603774614,-0.00791248931004,0.871096236711,0.0316459670347,1.25,1.12852267698,1.25,0.75,0.75,1.08130597553,0.7094826178,0.984720328089,1,0.677710779368,0.65,0.325891616067,0.789498208172,0.987370662263,10.6596109013,1,0,0,False,False,False,False,False,True
g556_c033604,g556_c033604,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.10653481789,True,flow_shield,0.0396445258154,0.00714099135328,-0.00766086910491,0.860648518054,0.0308710321,1.25,1.12742521465,1.25,0.75,0.75,1.05997914452,0.690585121367,0.980258328475,1,0.652728859313,0.65,0.299715970594,0.795972816873,0.990385017595,10.7496047713,1,0,0,False,False,False,False,False,True
g556_c004885,g556_c004885,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.129055472835,True,flow_shield,0.0396446258664,0.0111817787307,-0.00272892173323,0.720585938242,0.0189359057121,1.25,1.11453657831,1.25,0.75,0.75,1.01992135969,0.70378574739,0.980890988327,1,0.680184579446,0.65,0.304675495715,0.793939554223,0.987272534432,10.6605456385,1,0,0,False,False,False,False,False,True
g556_c073468,g556_c073468,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.112899258302,True,flow_shield,0.0396447885256,0.0116898263932,-0.00269556062232,0.787992236023,0.0222727781607,1.25,1.14393702011,1.25,0.75,0.75,1.04613671204,0.707252297616,0.98058347435,1,0.671458327625,0.65,0.331752709683,0.83618886935,1,10.7791172388,1,0,0,False,False,False,False,False,True
g556_c039799,g556_c039799,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.111752178728,True,flow_shield,0.0396553135513,0.00362670795729,-0.00876961364921,0.876928469215,0.0327883803343,1.25,1.14997595699,1.25,0.75,0.75,1.04142066319,0.674986351914,0.981060368519,1,0.688299389102,0.65,0.32897040043,0.835357238095,0.99423987553,10.6918616126,1,0,0,False,False,False,False,False,True
g556_c075238,g556_c075238,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.116729077306,True,flow_shield,0.0396557179817,0.00976841751,-0.00903639210834,0.87812321563,0.033114693899,1.25,1.10544902433,1.25,0.75,0.75,1.02065454249,0.690539559004,0.984792804872,1,0.677824426527,0.65,0.296869279134,0.806261445382,1,10.7903386491,1,0,0,False,False,False,False,False,True
g556_c044470,g556_c044470,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.143192141412,True,flow_shield,0.039657963804,0.00659384580457,-0.00836830468212,0.771007036979,0.0270896746291,1.25,1.15063991875,1.25,0.75,0.75,1.08779593556,0.676893828691,0.985025225324,1,0.671797095609,0.65,0.289037738628,0.78886560882,1,10.8156753451,1,0,0,False,False,False,False,False,True
g556_c067570,g556_c067570,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.137253133242,True,flow_shield,0.039658399125,0.00895808653524,-0.00551374032378,0.858234275297,0.0285962545261,1.25,1.14352048199,1.25,0.75,0.75,1.02833581694,0.656286368013,0.984833844748,1,0.694743948268,0.65,0.299909812012,0.786850191116,1,10.7572444884,1,0,0,False,False,False,False,False,True
g556_c041986,g556_c041986,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.140782776653,True,flow_shield,0.0396592568426,0.0091538316594,-0.00653548829653,0.73240340279,0.0233260300147,1.25,1.14794448309,1.25,0.75,0.75,1.0433856363,0.674693267793,0.980099452202,1,0.646046003862,0.65,0.29820058234,0.779340881144,1,10.7841569357,1,0,0,False,False,False,False,False,True
g556_c018091,g556_c018091,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.149957295114,True,flow_shield,0.039661825112,0.00799116230603,-0.00548773780183,0.863523009431,0.0288329757174,1.25,1.11266899142,1.25,0.75,0.75,1.01126757215,0.657432017077,0.97999326962,1,0.690338341985,0.65,0.289162499854,0.801522867098,1,10.7335314395,1,0,0,False,False,False,False,False,True
g556_c006697,g556_c006697,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.147387292846,True,flow_shield,0.0396631833118,0.010840176968,-0.00459903049789,0.864666256001,0.0280007516421,1.25,1.10031099349,1.25,0.75,0.75,1.02689505777,0.702223225203,0.983431452506,1,0.680437741687,0.65,0.322566192443,0.847330217176,0.99311009092,10.6221714736,1,0,0,False,False,False,False,False,True
g556_c032461,g556_c032461,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.137921683737,True,flow_shield,0.0396656885533,0.00922173929703,-0.00596492331272,0.714450206649,0.0218545893685,1.25,1.10321362791,1.25,0.75,0.75,1.06201409466,0.715299919098,0.980630515608,1,0.650719210342,0.65,0.305932215945,0.837571757701,0.993028748414,10.7485140646,1,0,0,False,False,False,False,False,True
g556_c011473,g556_c011473,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0930234734325,True,flow_shield,0.0396682164459,0.0114031101134,-0.00521998058255,0.887962686112,0.0297840066652,1.25,1.14674528481,1.25,0.75,0.75,1.03465038925,0.691538668507,0.983728175565,1,0.652941506175,0.65,0.305714542598,0.82319371021,0.991257941851,10.7386891541,1,0,0,False,False,False,False,False,True
g556_c042697,g556_c042697,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.128696019911,True,flow_shield,0.0396691740723,0.00930893160781,-0.00651428873914,0.917501597495,0.0325547815777,1.25,1.11636072409,1.25,0.75,0.75,1.03044361662,0.679901957167,0.980402083494,1,0.702916146252,0.65,0.334704276029,0.804099300619,1,10.6889124654,1,0,0,False,False,False,False,False,True
g556_c024391,g556_c024391,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.14053850838,True,flow_shield,0.0396703783881,0.0117323683159,-0.00626985190046,0.948091505725,0.0338392379927,1.25,1.11273102373,1.25,0.75,0.75,1.09380486204,0.692876393243,0.97953994908,1,0.698237168288,0.65,0.323155114676,0.800637674753,1,10.7676719731,1,0,0,False,False,False,False,False,True
g556_c007270,g556_c007270,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.126379623346,True,flow_shield,0.0396736214265,0.00482270282965,-0.00438168434749,0.734675145975,0.021278630933,1.25,1.14663753826,1.25,0.75,0.75,1.02981571626,0.708681395203,0.984814859305,1,0.699226092322,0.65,0.316638905825,0.809074977566,0.984985776293,10.7273022982,1,0,0,False,False,False,False,False,True
g556_c037522,g556_c037522,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.161267993184,True,flow_shield,0.0396741968353,0.00542111815736,-0.00299305308988,0.820319389042,0.0241719241243,1.25,1.15855281876,1.25,0.75,0.75,1.01069664536,0.691097098581,0.98057672707,1,0.702720261839,0.65,0.304388078177,0.777037619304,1,10.811035355,1,0,0,False,False,False,False,False,True
g556_c012999,g556_c012999,retrieval_neighbor_interpolation,g556_surrogate_candidate,FTRST_or_control_ensemble,0.143089798723,True,flow_shield,0.0396776920055,0.00428137410068,-0.00244712947464,0.762894561316,0.0207530115377,1.25,1.18004825803,1.25,0.75,0.75,1.03682146399,0.698357786799,0.983358966223,1,0.648316468051,0.65,0.305577720208,0.83554538753,1,10.819036347,1,0,0,False,False,False,False,False,True
g556_c003070,g556_c003070,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0830882427309,True,flow_shield,0.0396797095201,0.00459531307126,-0.00750455951033,0.851473795579,0.0302383945292,1.25,1.15917796814,1.25,0.75,0.75,1.06626142117,0.673101116319,0.982064444207,1,0.684322922031,0.65,0.298095109856,0.80462208655,1,10.6865184366,1,0,0,False,False,False,False,False,True
g556_c063532,g556_c063532,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.123328232026,True,flow_shield,0.0396808693193,0.00691505031304,-0.0105276901109,0.781129756611,0.0297437432818,1.25,1.14566545368,1.25,0.75,0.75,1.04417785442,0.717275275047,0.984429258812,1,0.685595752213,0.65,0.30117379182,0.825860421585,0.992459784371,10.6351661026,1,0,0,False,False,False,False,False,True
g556_c046911,g556_c046911,retrieval_neighbor_interpolation,g556_surrogate_candidate,FTRST_or_control_ensemble,0.128485054554,True,flow_shield,0.0396811101582,0.00934934180597,-0.0116941260976,0.924954075138,0.0381012747754,1.25,1.11798116423,1.25,0.75,0.75,1.04556209377,0.656509447344,0.983697361608,1,0.651966965099,0.65,0.304877565509,0.830933486366,0.986451833644,10.666698644,1,0,0,False,False,False,False,False,True
g556_c038689,g556_c038689,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.12360627168,True,flow_shield,0.0396824766023,0.005206917401,-0.00684551703595,0.924588576234,0.0332337075465,1.25,1.11440427871,1.25,0.75,0.75,1.02104671631,0.709909497769,0.982064031308,1,0.665774185177,0.65,0.290905069026,0.807625138166,1,10.8087768938,1,0,0,False,False,False,False,False,True
g556_c056716,g556_c056716,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.101371478401,True,flow_shield,0.0396866517928,0.00617390362403,-0.0038417506272,0.897425157725,0.028869682617,1.25,1.1279729755,1.25,0.75,0.75,1.06529860106,0.677340482976,0.98467344948,1,0.668267762697,0.65,0.330279750902,0.804439119599,1,10.629036463,1,0,0,False,False,False,False,False,True
g556_c018586,g556_c018586,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.133065551793,True,flow_shield,0.0396871621167,0.00368648853464,-0.00924065192508,0.833630349109,0.0310785883222,1.25,1.11389515899,1.25,0.75,0.75,1.01301453441,0.700837994359,0.983763667609,1,0.702585775243,0.65,0.315234396838,0.797822831948,1,10.7913370781,1,0,0,False,False,False,False,False,True
g556_c055204,g556_c055204,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.123803651107,True,flow_shield,0.0396890249861,0.00580596286185,-0.00962423655974,0.839478831564,0.0317536656449,1.25,1.10279158542,1.25,0.75,0.75,1.04588988178,0.690740455276,0.983986405041,1,0.694814890555,0.65,0.323106268423,0.827066145468,0.99566653925,10.6250980748,1,0,0,False,False,False,False,False,True
g556_c077671,g556_c077671,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.13728550415,True,flow_shield,0.0396934858007,0.00919180040019,-0.00816367526095,0.84636331091,0.0306350979061,1.25,1.1604063632,1.25,0.75,0.75,1.03417013194,0.660651386168,0.980415831853,1,0.699072464783,0.65,0.295254826377,0.821847693623,1,10.7650956409,1,0,0,False,False,False,False,False,True
g556_c066124,g556_c066124,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.141463093609,True,flow_shield,0.0396985541441,0.0107128804952,-0.00217487042139,0.771123036631,0.0208817451809,1.25,1.125389902,1.25,0.75,0.75,1.07280741653,0.699553439462,0.980790423329,1,0.702162875511,0.65,0.3209137542,0.848116421067,1,10.6078787965,1,0,0,False,False,False,False,False,True
g556_c067453,g556_c067453,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.149419284233,True,flow_shield,0.0397025327407,0.00458562898387,-0.00275040005133,0.787917736247,0.0222950204933,1.25,1.11395568631,1.25,0.75,0.75,1.06836295686,0.658013744081,0.983811751565,1,0.651817229548,0.65,0.326604467928,0.806739203324,0.983373847378,10.6459880922,1,0,0,False,False,False,False,False,True
g556_c059023,g556_c059023,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.122043509855,True,flow_shield,0.0397035785667,0.00794978366226,-0.0102053652559,0.863698008906,0.0335384764179,1.25,1.15583274567,1.25,0.75,0.75,1.03314386502,0.705457613,0.983132558002,1,0.694794030618,0.65,0.308230965849,0.851418241162,1,10.6556575292,1,0,0,False,False,False,False,False,True
g556_c078040,g556_c078040,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.163084061745,True,flow_shield,0.039707790056,0.00390921472646,-0.00917366632601,0.862393512819,0.032439446939,1.25,1.10750039692,1.25,0.75,0.75,1.02066423246,0.72299757038,0.980316221051,1,0.692376160872,0.65,0.315882027695,0.845185748609,1,10.6402891753,1,0,0,False,False,False,False,False,True
g556_c079516,g556_c079516,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.146988060039,True,flow_shield,0.0397105310489,0.00625866397311,-0.00519264641905,0.775671772985,0.0241209695438,1.25,1.10435035012,1.25,0.75,0.75,1.07120803583,0.656858167548,0.983691818125,1,0.692545855362,0.65,0.328178244407,0.827655848699,1,10.6089846052,1,0,0,False,False,False,False,False,True
g556_c098625,g556_c098625,retrieval_neighbor_interpolation,g556_surrogate_candidate,FTRST_or_control_ensemble,0.151677516964,True,flow_shield,0.0397167358091,0.0102668309247,-0.00816791908025,0.890245429264,0.0328218226389,1.25,1.16044739683,1.25,0.75,0.75,1.01494213363,0.713841340349,0.981092676222,1,0.70416327651,0.65,0.30751725039,0.823889792497,0.983941057177,10.6968471136,1,0,0,False,False,False,False,False,True
g556_c050518,g556_c050518,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.10008091177,True,flow_shield,0.0397233589922,0.011774393286,-0.00253856624826,0.833208600374,0.0243373167709,1.25,1.15266366393,1.25,0.75,0.75,1.09479083158,0.674373352503,0.981292189823,1,0.670418857743,0.65,0.300389886972,0.810254809652,1,10.7824257009,1,0,0,False,False,False,False,False,True
g556_c007162,g556_c007162,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0908137675616,True,flow_shield,0.039725188025,0.00849284398547,-0.00323283568148,0.905142384573,0.0286273608976,1.25,1.12137160781,1.25,0.75,0.75,1.04911404336,0.697021733307,0.983062465563,1,0.659906067782,0.65,0.324386730581,0.79720710692,1,10.6495439815,1,0,0,False,False,False,False,False,True
g556_c085294,g556_c085294,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.128104775675,True,flow_shield,0.0397252896223,0.00925388119437,-0.00598310407072,0.913710358869,0.031805977203,1.25,1.16907688094,1.25,0.75,0.75,1.06818613739,0.667552700464,0.983554496537,1,0.658592218223,0.65,0.321414354298,0.828780327825,1,10.814031482,1,0,0,False,False,False,False,False,True
g556_c084826,g556_c084826,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.0911374436016,True,flow_shield,0.0397295498739,0.00319475807041,-0.00317406482676,0.942458522624,0.0304322160211,1.25,1.12405276476,1.25,0.75,0.75,1.04270434734,0.69887742899,0.981674910975,1,0.69392655022,0.65,0.32147049253,0.827702592309,0.993887324088,10.7389583153,1,0,0,False,False,False,False,False,True
g556_c062836,g556_c062836,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.128301962607,True,flow_shield,0.0397453833162,0.00681015805676,-0.011403816246,0.798261455216,0.0314441973487,1.25,1.16274088057,1.25,0.75,0.75,1.04230776878,0.661071597408,0.981988175035,1,0.661794667116,0.65,0.294556448072,0.832746872176,1,10.812729052,1,0,0,False,False,False,False,False,True
g556_c010605,g556_c010605,retrieval_neighbor_interpolation,g556_surrogate_candidate,FTRST_or_control_ensemble,0.151088558735,True,flow_shield,0.0397458229226,0.00306754708656,-0.0117475052215,0.795041714875,0.0316266795039,1.25,1.14484607863,1.25,0.75,0.75,1.02646310706,0.65501428183,0.984131127907,1,0.658767308698,0.65,0.285149595893,0.836556129498,0.996433622699,10.6701825696,1,0,0,False,False,False,False,False,True
