g538_blind_row_id,context_budget_iteration_key,context_key,role,planned_candidate_id,materialized_candidate_id,materialization_source,raw_solver_result_id,source_round,commit,branch,dirty_state,binary_path,method,method_alias,candidate_id,update_params_fingerprint,map,map_family,agents,seed,budget_ms,ltm_max_iterations,iteration,solution_found,sum_of_loss_ratio,time_to_first_solution,expanded_nodes,high_level_expansions,low_level_pibt_calls,trace_event_count,pibt_failure_audit_count,traffic_before_hash,traffic_after_hash,raw_checkpoint_source,trace_backend,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g538_blind_00006746,maze-32-32-4|50|445|1000|final,maze-32-32-4|50|445|1000,best_residual_candidate,repair5g538_random_bridge_c_light,repair5g538_random_bridge_c_light,new_g538_blind_real_solver_execution,g538_blind_raw_00001700,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g538_random_bridge_c_light,repair5g538_random_bridge_c_light__b1000__i2,repair5g538_random_bridge_c_light,,maze-32-32-4,maze,50,445,1000,2,final,True,1.24240963855,335,102,102,5047,5570,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00006747,maze-32-32-4|50|445|1000|final,maze-32-32-4|50|445|1000,ultra_safe_static_fallback,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_g538_blind_real_solver_execution,g538_blind_raw_00001696,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_static_flow_shield,repair5g59_static_flow_shield__b1000__i2,repair5g59_static_flow_shield,,maze-32-32-4,maze,50,445,1000,2,final,True,1.24240963855,355,102,102,5047,5570,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00006748,maze-32-32-4|50|445|1000|final,maze-32-32-4|50|445|1000,residual_selector,repair5g538_random_bridge_c_light,repair5g538_random_bridge_c_light,new_g538_blind_real_solver_execution,g538_blind_raw_00001700,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g538_random_bridge_c_light,repair5g538_random_bridge_c_light__b1000__i2,repair5g538_random_bridge_c_light,,maze-32-32-4,maze,50,445,1000,2,final,True,1.24240963855,335,102,102,5047,5570,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00006749,maze-32-32-4|50|445|2000|final,maze-32-32-4|50|445|2000,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,new_g538_blind_real_solver_execution,g538_blind_raw_00001920,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b2000__i2,repair5g59_additive_fallback,,maze-32-32-4,maze,50,445,2000,2,final,True,1.24240963855,313,216,216,10695,11693,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00006750,maze-32-32-4|50|445|2000|final,maze-32-32-4|50|445|2000,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_g538_blind_real_solver_execution,g538_blind_raw_00001921,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_static_flow_shield,repair5g59_static_flow_shield__b2000__i2,repair5g59_static_flow_shield,,maze-32-32-4,maze,50,445,2000,2,final,True,1.24240963855,331,229,229,11335,12506,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00006751,maze-32-32-4|50|445|2000|final,maze-32-32-4|50|445|2000,best_fixed_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,new_g538_blind_real_solver_execution,g538_blind_raw_00001922,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe__b2000__i2,repair5g59_high_beta_cap_safe,,maze-32-32-4,maze,50,445,2000,2,final,True,1.24240963855,341,208,208,10296,11314,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00006752,maze-32-32-4|50|445|2000|final,maze-32-32-4|50|445|2000,family_static_goal_aware,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,new_g538_blind_real_solver_execution,g538_blind_raw_00001923,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap__b2000__i2,repair5g59_low_beta_high_cap,,maze-32-32-4,maze,50,445,2000,2,final,True,1.24240963855,325,206,206,10197,11288,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00006753,maze-32-32-4|50|445|2000|final,maze-32-32-4|50|445|2000,best_residual_candidate,repair5g538_random_bridge_c_light,repair5g538_random_bridge_c_light,new_g538_blind_real_solver_execution,g538_blind_raw_00001924,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g538_random_bridge_c_light,repair5g538_random_bridge_c_light__b2000__i2,repair5g538_random_bridge_c_light,,maze-32-32-4,maze,50,445,2000,2,final,True,1.24240963855,318,208,208,10295,11299,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00006754,maze-32-32-4|50|445|2000|final,maze-32-32-4|50|445|2000,ultra_safe_static_fallback,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_g538_blind_real_solver_execution,g538_blind_raw_00001921,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_static_flow_shield,repair5g59_static_flow_shield__b2000__i2,repair5g59_static_flow_shield,,maze-32-32-4,maze,50,445,2000,2,final,True,1.24240963855,331,229,229,11335,12506,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00006755,maze-32-32-4|50|445|2000|final,maze-32-32-4|50|445|2000,residual_selector,repair5g538_random_bridge_c_light,repair5g538_random_bridge_c_light,new_g538_blind_real_solver_execution,g538_blind_raw_00001924,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g538_random_bridge_c_light,repair5g538_random_bridge_c_light__b2000__i2,repair5g538_random_bridge_c_light,,maze-32-32-4,maze,50,445,2000,2,final,True,1.24240963855,318,208,208,10295,11299,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00006756,maze-32-32-4|100|445|500|0,maze-32-32-4|100|445|500,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,new_g538_blind_real_solver_execution,g538_blind_raw_00000070,g538_blind_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b500__i2,repair5g59_additive_fallback,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,maze-32-32-4,maze,100,445,500,2,0,False,,,39,38,3800,4741,8,14650fb0739d0383,e780d87bfb19d498,outputs/logs/phase5p5_repair5g538_residual_blind_replay/checkpoints_maze_32_32_4_a100_b500.jsonl,real_solver_trace,False,False,False,False,False
g538_blind_00006757,maze-32-32-4|100|445|500|final,maze-32-32-4|100|445|500,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,new_g538_blind_real_solver_execution,g538_blind_raw_00002145,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b500__i2,repair5g59_additive_fallback,,maze-32-32-4,maze,100,445,500,2,final,False,,,39,38,3800,4741,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00006758,maze-32-32-4|100|445|500|final,maze-32-32-4|100|445|500,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_g538_blind_real_solver_execution,g538_blind_raw_00002146,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_static_flow_shield,repair5g59_static_flow_shield__b500__i2,repair5g59_static_flow_shield,,maze-32-32-4,maze,100,445,500,2,final,False,,,43,42,4200,5273,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00006759,maze-32-32-4|100|445|500|final,maze-32-32-4|100|445|500,best_fixed_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,new_g538_blind_real_solver_execution,g538_blind_raw_00002147,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe__b500__i2,repair5g59_high_beta_cap_safe,,maze-32-32-4,maze,100,445,500,2,final,False,,,47,46,4600,5791,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00006760,maze-32-32-4|100|445|500|0,maze-32-32-4|100|445|500,family_static_goal_aware,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,new_g538_blind_real_solver_execution,g538_blind_raw_00000071,g538_blind_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap__b500__i2,repair5g59_low_beta_high_cap,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.20000000000000001|max_flow_shield=1.25,maze-32-32-4,maze,100,445,500,2,0,False,,,40,39,3900,4871,8,14650fb0739d0383,405dd7124ad3c491,outputs/logs/phase5p5_repair5g538_residual_blind_replay/checkpoints_maze_32_32_4_a100_b500.jsonl,real_solver_trace,False,False,False,False,False
g538_blind_00006761,maze-32-32-4|100|445|500|final,maze-32-32-4|100|445|500,family_static_goal_aware,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,new_g538_blind_real_solver_execution,g538_blind_raw_00002148,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap__b500__i2,repair5g59_low_beta_high_cap,,maze-32-32-4,maze,100,445,500,2,final,False,,,40,39,3900,4871,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00006762,maze-32-32-4|100|445|500|0,maze-32-32-4|100|445|500,best_residual_candidate,repair5g538_random_bridge_c_light,repair5g538_random_bridge_c_light,new_g538_blind_real_solver_execution,g538_blind_raw_00000072,g538_blind_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g538_random_bridge_c_light,repair5g538_random_bridge_c_light__b500__i2,repair5g538_random_bridge_c_light,alpha_commit=1|alpha_block=1.25|alpha_wait_spillover=0.65000000000000002|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1|alpha_cong_commit_nonprogress=1|alpha_cong_block=1.25|alpha_cong_wait_progress=0.65000000000000002|alpha_cong_wait_nonprogress=0.65000000000000002|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=0.97999999999999998|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.29999999999999999|max_flow_shield=0.75,maze-32-32-4,maze,100,445,500,2,0,False,,,46,45,4500,5665,8,14650fb0739d0383,c9b829a45cb2876e,outputs/logs/phase5p5_repair5g538_residual_blind_replay/checkpoints_maze_32_32_4_a100_b500.jsonl,real_solver_trace,False,False,False,False,False
g538_blind_00006763,maze-32-32-4|100|445|500|final,maze-32-32-4|100|445|500,best_residual_candidate,repair5g538_random_bridge_c_light,repair5g538_random_bridge_c_light,new_g538_blind_real_solver_execution,g538_blind_raw_00002149,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g538_random_bridge_c_light,repair5g538_random_bridge_c_light__b500__i2,repair5g538_random_bridge_c_light,,maze-32-32-4,maze,100,445,500,2,final,False,,,46,45,4500,5665,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00006764,maze-32-32-4|100|445|500|final,maze-32-32-4|100|445|500,ultra_safe_static_fallback,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_g538_blind_real_solver_execution,g538_blind_raw_00002146,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_static_flow_shield,repair5g59_static_flow_shield__b500__i2,repair5g59_static_flow_shield,,maze-32-32-4,maze,100,445,500,2,final,False,,,43,42,4200,5273,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00006765,maze-32-32-4|100|445|500|0,maze-32-32-4|100|445|500,residual_selector,repair5g538_random_bridge_c_light,repair5g538_random_bridge_c_light,new_g538_blind_real_solver_execution,g538_blind_raw_00000072,g538_blind_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g538_random_bridge_c_light,repair5g538_random_bridge_c_light__b500__i2,repair5g538_random_bridge_c_light,alpha_commit=1|alpha_block=1.25|alpha_wait_spillover=0.65000000000000002|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1|alpha_cong_commit_nonprogress=1|alpha_cong_block=1.25|alpha_cong_wait_progress=0.65000000000000002|alpha_cong_wait_nonprogress=0.65000000000000002|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=0.97999999999999998|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.29999999999999999|max_flow_shield=0.75,maze-32-32-4,maze,100,445,500,2,0,False,,,46,45,4500,5665,8,14650fb0739d0383,c9b829a45cb2876e,outputs/logs/phase5p5_repair5g538_residual_blind_replay/checkpoints_maze_32_32_4_a100_b500.jsonl,real_solver_trace,False,False,False,False,False
g538_blind_00006766,maze-32-32-4|100|445|500|final,maze-32-32-4|100|445|500,residual_selector,repair5g538_random_bridge_c_light,repair5g538_random_bridge_c_light,new_g538_blind_real_solver_execution,g538_blind_raw_00002149,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g538_random_bridge_c_light,repair5g538_random_bridge_c_light__b500__i2,repair5g538_random_bridge_c_light,,maze-32-32-4,maze,100,445,500,2,final,False,,,46,45,4500,5665,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00006767,maze-32-32-4|100|445|1000|final,maze-32-32-4|100|445|1000,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,new_g538_blind_real_solver_execution,g538_blind_raw_00002370,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b1000__i2,repair5g59_additive_fallback,,maze-32-32-4,maze,100,445,1000,2,final,True,1.43703520079,719,163,163,16181,18077,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00006768,maze-32-32-4|100|445|1000|final,maze-32-32-4|100|445|1000,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_g538_blind_real_solver_execution,g538_blind_raw_00002371,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_static_flow_shield,repair5g59_static_flow_shield__b1000__i2,repair5g59_static_flow_shield,,maze-32-32-4,maze,100,445,1000,2,final,True,1.43703520079,717,163,163,16181,18077,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00006769,maze-32-32-4|100|445|1000|final,maze-32-32-4|100|445|1000,best_fixed_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,new_g538_blind_real_solver_execution,g538_blind_raw_00002372,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe__b1000__i2,repair5g59_high_beta_cap_safe,,maze-32-32-4,maze,100,445,1000,2,final,True,1.43703520079,694,163,163,16181,18077,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00006770,maze-32-32-4|100|445|1000|final,maze-32-32-4|100|445|1000,family_static_goal_aware,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,new_g538_blind_real_solver_execution,g538_blind_raw_00002373,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap__b1000__i2,repair5g59_low_beta_high_cap,,maze-32-32-4,maze,100,445,1000,2,final,True,1.43703520079,711,163,163,16181,18077,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00006771,maze-32-32-4|100|445|1000|final,maze-32-32-4|100|445|1000,best_residual_candidate,repair5g538_random_bridge_c_light,repair5g538_random_bridge_c_light,new_g538_blind_real_solver_execution,g538_blind_raw_00002374,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g538_random_bridge_c_light,repair5g538_random_bridge_c_light__b1000__i2,repair5g538_random_bridge_c_light,,maze-32-32-4,maze,100,445,1000,2,final,True,1.43703520079,693,163,163,16181,18077,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00006772,maze-32-32-4|100|445|1000|final,maze-32-32-4|100|445|1000,ultra_safe_static_fallback,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_g538_blind_real_solver_execution,g538_blind_raw_00002371,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_static_flow_shield,repair5g59_static_flow_shield__b1000__i2,repair5g59_static_flow_shield,,maze-32-32-4,maze,100,445,1000,2,final,True,1.43703520079,717,163,163,16181,18077,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00006773,maze-32-32-4|100|445|1000|final,maze-32-32-4|100|445|1000,residual_selector,repair5g538_random_bridge_c_light,repair5g538_random_bridge_c_light,new_g538_blind_real_solver_execution,g538_blind_raw_00002374,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g538_random_bridge_c_light,repair5g538_random_bridge_c_light__b1000__i2,repair5g538_random_bridge_c_light,,maze-32-32-4,maze,100,445,1000,2,final,True,1.43703520079,693,163,163,16181,18077,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00006774,maze-32-32-4|100|445|2000|final,maze-32-32-4|100|445|2000,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,new_g538_blind_real_solver_execution,g538_blind_raw_00002595,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b2000__i2,repair5g59_additive_fallback,,maze-32-32-4,maze,100,445,2000,2,final,True,1.43703520079,694,163,163,16181,18077,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00006775,maze-32-32-4|100|445|2000|final,maze-32-32-4|100|445|2000,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_g538_blind_real_solver_execution,g538_blind_raw_00002596,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_static_flow_shield,repair5g59_static_flow_shield__b2000__i2,repair5g59_static_flow_shield,,maze-32-32-4,maze,100,445,2000,2,final,True,1.43703520079,719,163,163,16181,18077,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00006776,maze-32-32-4|100|445|2000|final,maze-32-32-4|100|445|2000,best_fixed_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,new_g538_blind_real_solver_execution,g538_blind_raw_00002597,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe__b2000__i2,repair5g59_high_beta_cap_safe,,maze-32-32-4,maze,100,445,2000,2,final,True,1.43703520079,743,163,163,16181,18077,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00006777,maze-32-32-4|100|445|2000|final,maze-32-32-4|100|445|2000,family_static_goal_aware,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,new_g538_blind_real_solver_execution,g538_blind_raw_00002598,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap__b2000__i2,repair5g59_low_beta_high_cap,,maze-32-32-4,maze,100,445,2000,2,final,True,1.43703520079,703,163,163,16181,18077,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00006778,maze-32-32-4|100|445|2000|final,maze-32-32-4|100|445|2000,best_residual_candidate,repair5g538_random_bridge_c_light,repair5g538_random_bridge_c_light,new_g538_blind_real_solver_execution,g538_blind_raw_00002599,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g538_random_bridge_c_light,repair5g538_random_bridge_c_light__b2000__i2,repair5g538_random_bridge_c_light,,maze-32-32-4,maze,100,445,2000,2,final,True,1.43703520079,674,163,163,16181,18077,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00006779,maze-32-32-4|100|445|2000|final,maze-32-32-4|100|445|2000,ultra_safe_static_fallback,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_g538_blind_real_solver_execution,g538_blind_raw_00002596,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_static_flow_shield,repair5g59_static_flow_shield__b2000__i2,repair5g59_static_flow_shield,,maze-32-32-4,maze,100,445,2000,2,final,True,1.43703520079,719,163,163,16181,18077,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00006780,maze-32-32-4|100|445|2000|final,maze-32-32-4|100|445|2000,residual_selector,repair5g538_random_bridge_c_light,repair5g538_random_bridge_c_light,new_g538_blind_real_solver_execution,g538_blind_raw_00002599,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g538_random_bridge_c_light,repair5g538_random_bridge_c_light__b2000__i2,repair5g538_random_bridge_c_light,,maze-32-32-4,maze,100,445,2000,2,final,True,1.43703520079,674,163,163,16181,18077,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00006781,random-32-32-20|50|445|500|final,random-32-32-20|50|445|500,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,new_g538_blind_real_solver_execution,g538_blind_raw_00002820,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b500__i2,repair5g59_additive_fallback,,random-32-32-20,random,50,445,500,2,final,True,1.13938848921,217,47,47,2299,2449,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00006782,random-32-32-20|50|445|500|final,random-32-32-20|50|445|500,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_g538_blind_real_solver_execution,g538_blind_raw_00002821,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_static_flow_shield,repair5g59_static_flow_shield__b500__i2,repair5g59_static_flow_shield,,random-32-32-20,random,50,445,500,2,final,True,1.13938848921,219,47,47,2299,2449,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00006783,random-32-32-20|50|445|500|final,random-32-32-20|50|445|500,best_fixed_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,new_g538_blind_real_solver_execution,g538_blind_raw_00002822,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe__b500__i2,repair5g59_high_beta_cap_safe,,random-32-32-20,random,50,445,500,2,final,True,1.13938848921,207,47,47,2299,2449,,,,,real_solver_trace,False,False,False,False,False
g538_blind_00006784,random-32-32-20|50|445|500|final,random-32-32-20|50|445|500,family_static_goal_aware,repair5g59_wait_aggressive,repair5g59_wait_aggressive,new_g538_blind_real_solver_execution,g538_blind_raw_00002824,g538_blind_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_wait_aggressive,repair5g59_wait_aggressive__b500__i2,repair5g59_wait_aggressive,,random-32-32-20,random,50,445,500,2,final,True,1.13938848921,204,47,47,2299,2449,,,,,real_solver_trace,False,False,False,False,False
