candidate_id,theta_family,candidate_rows,paired_rows,success_regression_count_vs_static_flow,success_gain_count_vs_static_flow,success_rate_delta_vs_static_flow,both_success_quality_pairs_vs_static_flow,both_success_quality_delta_mean_vs_static_flow,both_success_quality_delta_median_vs_static_flow,better_count_vs_static_flow,worse_count_vs_static_flow,support_strata,support_seed_blocks,fingerprint_match_rate,candidate_recognized_all,cost_finite_all,theta_in_bounds_all,global_fixed_support_gate_passed,stage1_validation_ready,not_ready_reason,source_rounds,distance_from_current_static_flow,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
repair5g549_theta_549000258,g546_g548_safe_no_gain_neighborhood,30,30,0,2,0.0666666666667,18,-0.00390205286,0.00434027778,8,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.60446260774,1.25,1.25,1.25,0.75,0.75,1,0.522459455081,0.95,1,0.950711148578,1,0.35,0.75,0.647095355809,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000313,alpha_flow_wait_progress_sweep,30,30,0,4,0.133333333333,22,-0.00372125648455,0,10,2,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,0.377942244115,1.25,1.25,1.25,0.75,0.75,1,0.0109712280575,0.95,1,1,0.553747892504,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000613,alpha_flow_wait_progress_sweep,30,30,0,0,0,24,-0.00370562986583,-0.00267402863,14,8,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.83233433533,1.25,1.25,1.25,0.75,0.75,1,1.14315271369,0.95,1,1,1.37671824656,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000351,static_flow_local_perturbation_fulltheta,30,30,0,4,0.133333333333,20,-0.00369865829,0.00229508934,10,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.40963998072,1.25,1.25,1.25,0.75,0.75,1,0.826501346997,0.95,1,1.11360737279,0.952247295505,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000728,g546_g548_safe_no_gain_neighborhood,30,30,0,2,0.0666666666667,14,-0.00350488446714,-0.00085287846,8,4,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.84518617296,1.25,1.25,1.25,0.75,0.75,1,0.242572614855,0.95,1,1.00706343587,1,0.35,0.75,0.266951516097,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000184,edge_cost_clamp_sweep,30,30,0,0,0,22,-0.00319206093091,-0.01279317697,14,8,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,2.37427135146,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.616321017358,9.41586916826,1,0,0,False,False,False,False,False
repair5g549_theta_549000321,static_flow_local_perturbation_fulltheta,30,30,0,4,0.133333333333,22,-0.00314426812545,-0.00081300813,12,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.46457479085,1.25,1.25,1.25,0.75,0.75,1,1.05801028398,0.95,1,1.09171881656,0.789671620657,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000601,static_flow_local_perturbation_fulltheta,30,30,0,0,0,24,-0.0031405174125,-0.002550505055,12,12,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.60551386898,1.25,1.25,1.25,0.75,0.75,1,1.01051557897,0.95,1,1.03068693863,1.14962170076,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000481,static_flow_local_perturbation_fulltheta,30,30,0,2,0.0666666666667,18,-0.00247945566222,0,8,8,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.47222437555,1.25,1.25,1.25,0.75,0.75,1,0.880665638669,0.95,1,0.958773482453,1.0896980206,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000553,alpha_flow_wait_progress_sweep,30,30,0,2,0.0666666666667,18,-0.00238608336778,0,8,8,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,0.44589510821,1.25,1.25,1.25,0.75,0.75,1,0.0642686214628,0.95,1,1,0.591720316559,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000139,surrogate_guided_theta_if_model_exists,30,30,0,0,0,20,-0.002384827976,-0.00331046786,10,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.83781294437,1.25,0.711865426269,1.25,0.75,0.75,1,1,0.95,1,0.833129233742,0.660651778696,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000337,g543_true_near_signal_neighborhood,30,30,0,4,0.133333333333,22,-0.00236299922364,-0.00993676603,16,6,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.44908793516,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.701247597505,0.415729068542,0.625714748571,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000350,negative_control,30,30,0,4,0.133333333333,20,-0.002172301514,-0.01450497114,12,8,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.89555630888,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.550382899234,0.165398669203,0.35,0.75,1,11.1426937146,0,0,1,False,False,False,False,False
repair5g549_theta_549000563,alpha_flow_wait_progress_sweep,30,30,0,0,0,20,-0.001919694417,-0.002737063155,12,8,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,0.949923100154,1.25,1.25,1.25,0.75,0.75,1,0.864304521391,0.95,1,1,0.387719224562,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000383,alpha_flow_wait_progress_sweep,30,30,0,2,0.0666666666667,22,-0.00185959583727,0.00137804318,10,12,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,0.942771114457,1.25,1.25,1.25,0.75,0.75,1,0.297739404521,0.95,1,1,1.05686938626,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000748,g546_g548_safe_no_gain_neighborhood,30,30,0,0,0,10,-0.00180491243,-0.00944206009,6,4,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.62674770317,1.25,1.25,1.25,0.75,0.75,1,0.462372875254,0.95,1,1.1924014652,1,0.35,0.75,0.701664046672,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000464,edge_cost_clamp_sweep,30,30,0,4,0.133333333333,20,-0.001772194909,0.00273023475,10,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.90883028235,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.765796468407,10.4804310391,1,0,0,False,False,False,False,False
repair5g549_theta_549000250,negative_control,30,30,0,2,0.0666666666667,18,-0.00163479092667,0.00894308943,8,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,2.14253581493,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.715814568371,0.495225509549,0.35,0.75,1,10.0871998256,0,0,1,False,False,False,False,False
repair5g549_theta_549000309,surrogate_guided_theta_if_model_exists,30,30,0,4,0.133333333333,22,-0.00122314708091,-0.00353982301,12,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,2.00114129771,1.25,1.48795977408,1.25,0.75,0.75,1,1,0.95,1,1.16665336669,1.26618016764,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000416,alpha_cong_commit_nonprogress_sweep,30,30,0,2,0.0666666666667,20,-0.001036562849,0.00735804737,8,12,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,2.01632736734,1.25,1.69690760618,1.25,0.75,0.75,1,1,0.95,1,0.807865384269,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000243,alpha_flow_wait_progress_sweep,30,30,0,2,0.0666666666667,18,-0.00102852202222,0.00336134454,8,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,0.953303093397,1.25,1.25,1.25,0.75,0.75,1,0.271023207954,0.95,1,1,1.10472679055,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000315,goal_projection_mode_ablation,30,30,0,4,0.133333333333,22,-0.000842799735455,-0.00484966053,14,8,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.70898418203,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.613476273047,0.35,0.75,1,11,0,0,1,False,False,False,False,False
repair5g549_theta_549000623,alpha_flow_wait_progress_sweep,30,30,0,0,0,26,-0.000547911653077,0,10,12,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.0268529463,1.25,1.25,1.25,0.75,0.75,1,1.23707627585,0.95,1,1,0.0557878884242,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000422,lambda_flow_lambda_cong_sweep,30,30,0,2,0.0666666666667,20,-0.000396702883,0.007636783185,8,12,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.90855478289,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.836247327505,1.41720316559,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000482,lambda_flow_lambda_cong_sweep,30,30,0,0,0,18,-0.000293224265556,-0.01287128713,10,8,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.46082767834,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.915051169898,0.863818272363,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000701,static_flow_local_perturbation_fulltheta,30,30,0,2,0.0666666666667,16,-0.00025566824375,0.00497668627,6,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.44112691774,1.25,1.25,1.25,0.75,0.75,1,1.01306497387,0.95,1,1.10938278123,0.781938236124,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000165,goal_projection_mode_ablation,30,30,0,0,0,20,-0.000152065505,0.008379715525,8,12,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.87627784744,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.864416771166,0.35,0.75,1,11,0,0,1,False,False,False,False,False
repair5g549_theta_549000204,edge_cost_clamp_sweep,30,30,0,0,0,20,-8.600013e-05,-0.00448179271,12,8,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,2.21219567561,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.702999094002,9.60188879622,1,0,0,False,False,False,False,False
repair5g549_theta_549000499,surrogate_guided_theta_if_model_exists,30,30,0,0,0,18,0.000110766668889,0.00597014926,8,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.33368243264,1.25,0.878638492723,1.25,0.75,0.75,1,1,0.95,1,0.990011319977,0.339906820186,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000444,edge_cost_clamp_sweep,30,30,0,2,0.0666666666667,20,0.000129281354,0.004953603895,8,12,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,2.44831020338,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.51268997462,9.67241265517,1,0,0,False,False,False,False,False
repair5g549_theta_549000454,edge_cost_clamp_sweep,30,30,0,4,0.133333333333,20,0.000129281354,0.004953603895,8,12,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,2.5481060038,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.375543748913,11.9953240094,1,0,0,False,False,False,False,False
repair5g549_theta_549000418,g546_g548_safe_no_gain_neighborhood,30,30,0,2,0.0666666666667,20,0.000160854941,-0.004459217725,12,8,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,2.38830252339,1.25,1.25,1.25,0.75,0.75,1,0.953923092154,0.95,1,0.775846548307,1,0.35,0.75,0.449242051516,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000865,goal_projection_mode_ablation,30,30,0,0,0,16,0.0004827084175,-0.00618962915,10,6,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,0.930891738217,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.196337607325,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000864,edge_cost_clamp_sweep,30,30,0,0,0,16,0.0004827084175,-0.00618962915,10,6,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.85640738719,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.935844378311,9.7832004336,1,0,0,False,False,False,False,False
repair5g549_theta_549000874,edge_cost_clamp_sweep,30,30,0,0,0,16,0.0004827084175,-0.00618962915,10,6,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,2.91971126058,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.27320495359,9.06406187188,1,0,0,False,False,False,False,False
repair5g549_theta_549000888,g546_g548_safe_no_gain_neighborhood,30,30,0,0,0,18,0.000520941613333,-0.0004784689,10,8,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.64521126624,1.25,1.25,1.25,0.75,0.75,1,0.325483149034,0.95,1,1.11015842968,1,0.35,0.75,0.544000261999,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000371,static_flow_local_perturbation_fulltheta,30,30,0,2,0.0666666666667,20,0.000786920241,0.00635729629,8,12,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.47653192694,1.25,1.25,1.25,0.75,0.75,1,1.10475739049,0.95,1,1.0118499763,0.871314057372,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000348,g546_g548_safe_no_gain_neighborhood,30,30,0,2,0.0666666666667,20,0.000800973249,-0.004134129535,10,8,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.9700347066,1.25,1.25,1.25,0.75,0.75,1,0.440891718217,0.95,1,1.06623216754,1,0.35,0.75,0.336683126634,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000863,alpha_flow_wait_progress_sweep,30,30,0,0,0,16,0.00084664494875,-0.00302618859,10,6,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.13207673585,1.25,1.25,1.25,0.75,0.75,1,0.646393707213,0.95,1,1,0.922442655115,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000319,surrogate_guided_theta_if_model_exists,30,30,0,4,0.133333333333,22,0.00101358825909,0.0014781966,8,14,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.42127849745,1.25,1.37947704105,1.25,0.75,0.75,1,1,0.95,1,1.11648066704,0.601824296351,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000363,alpha_flow_wait_progress_sweep,30,30,0,4,0.133333333333,20,0.001382890016,0.003216844365,10,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,0.994372011256,1.25,1.25,1.25,0.75,0.75,1,0.437995374009,0.95,1,1,0.965963568073,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000543,alpha_flow_wait_progress_sweep,30,30,0,2,0.0666666666667,18,0.00142896478556,0.00180505415,8,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,0.857668284664,1.25,1.25,1.25,0.75,0.75,1,0.172880904238,0.95,1,1,1.07904534191,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000753,alpha_flow_wait_progress_sweep,30,30,0,2,0.0666666666667,10,0.001508229828,-0.00592885376,6,4,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.52309595381,1.25,1.25,1.25,0.75,0.75,1,1.102501545,0.95,1,1,0.961642076716,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000528,g546_g548_safe_no_gain_neighborhood,30,30,0,4,0.133333333333,16,0.00158116038,0.005364166555,8,8,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,2.33834406998,1.25,1.25,1.25,0.75,0.75,1,0.976984646031,0.95,1,1.0907982184,1,0.35,0.75,0.400531398937,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000404,edge_cost_clamp_sweep,30,30,0,2,0.0666666666667,20,0.001599026937,0.007455881685,6,14,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.65541778917,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.985696028608,11.6787166426,1,0,0,False,False,False,False,False
repair5g549_theta_549000414,edge_cost_clamp_sweep,30,30,0,2,0.0666666666667,20,0.001599026937,0.007455881685,6,14,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,2.89862230275,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.428460643079,8.32038735923,1,0,0,False,False,False,False,False
repair5g549_theta_549000541,static_flow_local_perturbation_fulltheta,30,30,0,2,0.0666666666667,18,0.00167783439333,0.00625558534,8,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.54656398688,1.25,1.25,1.25,0.75,0.75,1,0.971827656345,0.95,1,1.01831736337,1.12617674765,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000576,alpha_cong_commit_nonprogress_sweep,30,30,0,0,0,20,0.001688866731,0.00275608636,8,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.51299077402,1.25,1.21592606815,1.25,0.75,0.75,1,1,0.95,1,0.98093503813,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000498,g546_g548_safe_no_gain_neighborhood,30,30,0,2,0.0666666666667,18,0.00177100286556,0.00276752768,6,12,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,2.17657848351,1.25,1.25,1.25,0.75,0.75,1,0.967914464171,0.95,1,1.03322718355,1,0.35,0.75,0.47323520353,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000168,g546_g548_safe_no_gain_neighborhood,30,30,0,0,0,20,0.001879200926,0.011004337915,8,12,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,2.0205969888,1.25,1.25,1.25,0.75,0.75,1,0.398470303059,0.95,1,1.09570895858,1,0.35,0.75,0.295416159168,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000705,goal_projection_mode_ablation,30,30,0,4,0.133333333333,16,0.0021341917425,-0.005023284875,10,6,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.81577096846,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.773656452687,0.35,0.75,1,11,0,0,1,False,False,False,False,False
repair5g549_theta_549000176,alpha_cong_commit_nonprogress_sweep,30,30,0,0,0,20,0.002514413148,0.002093276185,10,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.94651490697,1.25,0.750756998486,1.25,0.75,0.75,1,1,0.95,1,1.08045383909,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000255,goal_projection_mode_ablation,30,30,0,2,0.0666666666667,18,0.00261010637111,0.00894308943,8,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.74545810908,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.668187163626,0.35,0.75,1,11,0,0,1,False,False,False,False,False
repair5g549_theta_549000170,negative_control,30,30,0,0,0,20,0.002719724096,0.003596460225,10,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,2.22533764933,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.863629272741,0.622251255497,0.35,0.75,1,9.50346899306,0,0,1,False,False,False,False,False
repair5g549_theta_549000224,edge_cost_clamp_sweep,30,30,0,0,0,18,0.00285252729778,-0.00336134453,10,8,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,2.15475279049,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.809063131874,9.26598546803,1,0,0,False,False,False,False,False
repair5g549_theta_549000234,edge_cost_clamp_sweep,30,30,0,0,0,18,0.00285252729778,-0.00336134453,10,8,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,2.46269117462,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.725856798286,8.477999044,1,0,0,False,False,False,False,False
repair5g549_theta_549000611,static_flow_local_perturbation_fulltheta,30,30,0,2,0.0666666666667,24,0.00314032476,-0.003059773555,12,12,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.43341481317,1.25,1.25,1.25,0.75,0.75,1,0.715637168726,0.95,1,1.05489029022,1.20902218196,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000424,edge_cost_clamp_sweep,30,30,0,2,0.0666666666667,20,0.003348881278,0.007455881685,6,14,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.65728378544,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.881406487187,10.8700302599,1,0,0,False,False,False,False,False
repair5g549_theta_549000266,alpha_cong_commit_nonprogress_sweep,30,30,0,2,0.0666666666667,18,0.00361103176333,0.01046405823,6,12,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.59167761664,1.25,1.14408496183,1.25,0.75,0.75,1,1,0.95,1,1.04027891944,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549000734,edge_cost_clamp_sweep,30,30,0,4,0.133333333333,14,0.00385085728857,0.00356824264,6,8,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.90095529809,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.808347633305,10.28499143,1,0,0,False,False,False,False,False
repair5g549_theta_549000285,goal_projection_mode_ablation,30,30,0,4,0.133333333333,18,0.00401847371222,0.00948509485,8,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,1.7291991416,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.643798712403,0.35,0.75,1,11,0,0,1,False,False,False,False,False
repair5g549_theta_549000484,edge_cost_clamp_sweep,30,30,0,4,0.133333333333,18,0.00404200539667,0.00397702166,8,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,2.17197975604,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.788482423035,9.30684138632,1,0,0,False,False,False,False,False
repair5g549_theta_549000494,edge_cost_clamp_sweep,30,30,0,4,0.133333333333,18,0.00404200539667,0.00397702166,8,10,4,6,1,True,True,True,False,False,insufficient_global_support,g549_fulltheta:30,2.4884511231,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.399056951886,10.1178917642,1,0,0,False,False,False,False,False
