dataset_row_id,c0_source,f0_source,wait_pressure_source,f0_nonzero_rate,c0_nonzero_rate,path_found_rate,flow_mass_preservation_ratio,head_on_pressure,vertex_wait_pressure_max,vertex_wait_pressure_mean,c0_and_f0_identical,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g562_real_graph_000475,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.3547244094488189,0.3547244094488189,1.0,1.0,0.0027821522671729326,1.0,0.14442002773284912,False,False,False,False,False,False
g562_real_graph_000476,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.24825021872265968,0.24825021872265968,1.0,1.0,0.004990852903574705,1.0,0.06641018390655518,False,False,False,False,False,False
g562_real_graph_000477,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.22166666666666668,0.22166666666666668,1.0,1.0,0.005166666582226753,1.0,0.1985226422548294,False,False,False,False,False,False
g562_real_graph_000478,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.2774697580645161,0.2774697580645161,1.0,1.0,0.031586021184921265,1.0,0.2332356870174408,False,False,False,False,False,False
g562_real_graph_000479,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.23660714285714285,0.23660714285714285,1.0,1.0,0.032738097012043,1.0,0.171875,False,False,False,False,False,False
g562_real_graph_000480,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.2545454545454545,0.2545454545454545,1.0,1.0,0.0053429026156663895,1.0,0.16765160858631134,False,False,False,False,False,False
g562_real_graph_000481,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.3732394366197183,0.3732394366197183,1.0,1.0,0.01739850826561451,1.0,0.2914438545703888,False,False,False,False,False,False
g562_real_graph_000482,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.34492635024549917,0.34492635024549917,1.0,1.0,0.019860252737998962,1.0,0.164682537317276,False,False,False,False,False,False
g562_real_graph_000483,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.3535433070866142,0.3535433070866142,1.0,1.0,0.0023622047156095505,1.0,0.12639467418193817,False,False,False,False,False,False
g562_real_graph_000484,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.1486013986013986,0.1486013986013986,1.0,1.0,0.0118881119415164,1.0,0.09377001971006393,False,False,False,False,False,False
g562_real_graph_000485,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.38671875,0.38671875,1.0,1.0,0.028281250968575478,1.0,0.13766233623027802,False,False,False,False,False,False
g562_real_graph_000486,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.253125,0.253125,1.0,1.0,0.006473214831203222,1.0,0.2014167755842209,False,False,False,False,False,False
g562_real_graph_000487,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.3125386040765905,0.3125386040765905,1.0,1.0,0.008282328955829144,1.0,0.17626738548278809,False,False,False,False,False,False
g562_real_graph_000488,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.3732394366197183,0.3732394366197183,1.0,1.0,0.01739850826561451,1.0,0.2914438545703888,False,False,False,False,False,False
g562_real_graph_000489,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.3474813432835821,0.3474813432835821,1.0,1.0,0.019670668989419937,1.0,0.132625013589859,False,False,False,False,False,False
g562_real_graph_000490,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.35,0.35,1.0,1.0,0.06388889253139496,1.0,0.21408787369728088,False,False,False,False,False,False
g562_real_graph_000491,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.18311036789297658,0.18311036789297658,0.96875,1.0,0.009698997251689434,1.0,0.07434624433517456,False,False,False,False,False,False
g562_real_graph_000492,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.13636363636363635,0.13636363636363635,1.0,1.0,0.0020979021210223436,1.0,0.08162835985422134,False,False,False,False,False,False
g562_real_graph_000493,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.3322422258592471,0.3322422258592471,1.0,1.0,0.0102382255718112,1.0,0.09956467896699905,False,False,False,False,False,False
g562_real_graph_000494,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.2679738562091503,0.2679738562091503,0.9895833333333334,1.0,0.003851540619507432,1.0,0.1513720005750656,False,False,False,False,False,False
g562_real_graph_000495,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.7691176470588236,0.7691176470588236,1.0,1.0,0.10526960343122482,1.0,0.22289396822452545,False,False,False,False,False,False
g562_real_graph_000496,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.1942257217847769,0.1942257217847769,1.0,1.0,0.0008496534428559244,1.0,0.059201423078775406,False,False,False,False,False,False
g562_real_graph_000497,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.187973086627418,0.187973086627418,1.0,1.0,0.003195962868630886,1.0,0.11828295141458511,False,False,False,False,False,False
g562_real_graph_000498,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.290625,0.290625,1.0,1.0,0.01076388917863369,1.0,0.3052455186843872,False,False,False,False,False,False
g562_real_graph_000499,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.2718722659667542,0.2718722659667542,1.0,1.0,0.007488034665584564,1.0,0.07371751964092255,False,False,False,False,False,False
g562_real_graph_000500,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.3498134328358209,0.3498134328358209,1.0,1.0,0.014525586739182472,1.0,0.19366072118282318,False,False,False,False,False,False
g562_real_graph_000501,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.17214532871972318,0.17214532871972318,1.0,1.0,0.0034602077212184668,1.0,0.23227667808532715,False,False,False,False,False,False
g562_real_graph_000502,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.27369281045751637,0.27369281045751637,1.0,1.0,0.007352941203862429,1.0,0.17818179726600647,False,False,False,False,False,False
g562_real_graph_000503,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.23416666666666666,0.23416666666666666,1.0,1.0,0.005151515360921621,1.0,0.17898999154567719,False,False,False,False,False,False
g562_real_graph_000504,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.3873239436619718,0.3873239436619718,1.0,1.0,0.025039123371243477,1.0,0.222222238779068,False,False,False,False,False,False
g562_real_graph_000505,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.22031772575250835,0.22031772575250835,0.953125,1.0,0.0020242915488779545,1.0,0.10770440101623535,False,False,False,False,False,False
g562_real_graph_000506,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.30443548387096775,0.30443548387096775,1.0,1.0,0.04452285170555115,1.0,0.2373046875,False,False,False,False,False,False
g562_real_graph_000507,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.25622406639004147,0.25622406639004147,1.0,1.0,0.0021611342672258615,1.0,0.1500488668680191,False,False,False,False,False,False
g562_real_graph_000508,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.34492635024549917,0.34492635024549917,1.0,1.0,0.019860252737998962,1.0,0.164682537317276,False,False,False,False,False,False
g562_real_graph_000509,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.3482142857142857,0.3482142857142857,1.0,1.0,0.0334821417927742,1.0,0.4010416567325592,False,False,False,False,False,False
g562_real_graph_000510,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.15349650349650348,0.15349650349650348,1.0,1.0,0.0097902100533247,1.0,0.07827750593423843,False,False,False,False,False,False
g562_real_graph_000511,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.3700787401574803,0.3700787401574803,1.0,1.0,0.003330495674163103,1.0,0.14645414054393768,False,False,False,False,False,False
g562_real_graph_000512,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.23787878787878788,0.23787878787878788,1.0,1.0,0.002417794894427061,1.0,0.17903508245944977,False,False,False,False,False,False
g562_real_graph_000513,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.3705357142857143,0.3705357142857143,1.0,1.0,0.0386904776096344,1.0,0.3854166567325592,False,False,False,False,False,False
g562_real_graph_000514,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.14615384615384616,0.14615384615384616,1.0,1.0,0.003819257952272892,1.0,0.08111316710710526,False,False,False,False,False,False
g562_real_graph_000515,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.29435483870967744,0.29435483870967744,1.0,1.0,0.011995969340205193,1.0,0.25732421875,False,False,False,False,False,False
g562_real_graph_000516,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.26375404530744334,0.26375404530744334,1.0,1.0,0.007709879893809557,1.0,0.21743038296699524,False,False,False,False,False,False
g562_real_graph_000517,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.2545454545454545,0.2545454545454545,1.0,1.0,0.0053429026156663895,1.0,0.16765160858631134,False,False,False,False,False,False
g562_real_graph_000518,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.19463667820069205,0.19463667820069205,1.0,1.0,0.004325259476900101,1.0,0.18690820038318634,False,False,False,False,False,False
g562_real_graph_000519,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.31382978723404253,0.31382978723404253,1.0,1.0,0.00963993463665247,1.0,0.08523662388324738,False,False,False,False,False,False
g562_real_graph_000520,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.6056338028169014,0.6056338028169014,1.0,1.0,0.13239437341690063,1.0,0.3031674325466156,False,False,False,False,False,False
g562_real_graph_000521,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.19247594050743658,0.19247594050743658,1.0,1.0,0.0009139483445324004,1.0,0.05748734250664711,False,False,False,False,False,False
g562_real_graph_000522,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.35669291338582676,0.35669291338582676,1.0,1.0,0.004192381631582975,1.0,0.1319276988506317,False,False,False,False,False,False
g562_real_graph_000523,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.370042194092827,0.370042194092827,1.0,1.0,0.0043881856836378574,1.0,0.13617374002933502,False,False,False,False,False,False
g562_real_graph_000524,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.2947916666666667,0.2947916666666667,1.0,1.0,0.02361111156642437,1.0,0.3349609375,False,False,False,False,False,False
g562_real_graph_000525,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.13916083916083916,0.13916083916083916,1.0,1.0,0.003916084300726652,1.0,0.09020353108644485,False,False,False,False,False,False
g562_real_graph_000526,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.40606060606060607,0.40606060606060607,1.0,1.0,0.035606060177087784,1.0,0.1877121776342392,False,False,False,False,False,False
g562_real_graph_000527,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.5264705882352941,0.5264705882352941,1.0,1.0,0.0535467155277729,1.0,0.21390801668167114,False,False,False,False,False,False
g562_real_graph_000528,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.315748031496063,0.315748031496063,1.0,1.0,0.011085784994065762,1.0,0.08785485476255417,False,False,False,False,False,False
g562_real_graph_000529,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.17727272727272728,0.17727272727272728,0.96875,1.0,0.01650349609553814,1.0,0.10341928154230118,False,False,False,False,False,False
g562_real_graph_000530,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.14423885618166526,0.14423885618166526,1.0,1.0,0.006728343199938536,1.0,0.08768891543149948,False,False,False,False,False,False
g562_real_graph_000531,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.2989499691167387,0.2989499691167387,1.0,1.0,0.00526250759139657,1.0,0.14631584286689758,False,False,False,False,False,False
g562_real_graph_000532,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.1048526863084922,0.1048526863084922,1.0,1.0,0.0038128250744193792,1.0,0.07124635577201843,False,False,False,False,False,False
g562_real_graph_000533,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.24416666666666667,0.24416666666666667,1.0,1.0,0.016111109405755997,1.0,0.16699643433094025,False,False,False,False,False,False
g562_real_graph_000534,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.18019153225806453,0.18019153225806453,1.0,1.0,0.010332661680877209,1.0,0.128662109375,False,False,False,False,False,False
g562_real_graph_000535,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.2514718250630782,0.2514718250630782,1.0,1.0,0.019680405035614967,1.0,0.13727959990501404,False,False,False,False,False,False
g562_real_graph_000536,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.2675653594771242,0.2675653594771242,0.9791666666666666,1.0,0.004937482066452503,1.0,0.13791024684906006,False,False,False,False,False,False
g562_real_graph_000537,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.7112676056338029,0.7112676056338029,1.0,1.0,0.13849766552448273,1.0,0.3480392098426819,False,False,False,False,False,False
g562_real_graph_000538,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.19190871369294607,0.19190871369294607,1.0,1.0,0.0029460578225553036,1.0,0.0835777148604393,False,False,False,False,False,False
g562_real_graph_000539,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.24852817493692178,0.24852817493692178,1.0,1.0,0.01799831911921501,1.0,0.15653114020824432,False,False,False,False,False,False
g562_real_graph_000540,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.12197231833910034,0.12197231833910034,1.0,1.0,0.010380622930824757,1.0,0.12824207544326782,False,False,False,False,False,False
g562_real_graph_000541,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.1123076923076923,0.1123076923076923,1.0,1.0,0.0,1.0,0.11711711436510086,False,False,False,False,False,False
g562_real_graph_000542,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.11433566433566433,0.11433566433566433,1.0,1.0,0.003496503457427025,1.0,0.0485265851020813,False,False,False,False,False,False
g562_real_graph_000543,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.3066322136089578,0.3066322136089578,0.8671875,1.0,0.00529556255787611,1.0,0.1600085198879242,False,False,False,False,False,False
g562_real_graph_000544,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.1360485268630849,0.1360485268630849,1.0,1.0,0.001829385757446289,1.0,0.08248300105333328,False,False,False,False,False,False
g562_real_graph_000545,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.1819556451612903,0.1819556451612903,1.0,1.0,0.011189516633749008,1.0,0.1239149421453476,False,False,False,False,False,False
g562_real_graph_000546,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.38028169014084506,0.38028169014084506,1.0,1.0,0.022887323051691055,1.0,0.22969186305999756,False,False,False,False,False,False
g562_real_graph_000547,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.1314878892733564,0.1314878892733564,1.0,1.0,0.007785466965287924,1.0,0.10835734754800797,False,False,False,False,False,False
g562_real_graph_000548,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.12832167832167832,0.12832167832167832,0.96875,1.0,0.0027336301282048225,1.0,0.08647235482931137,False,False,False,False,False,False
g562_real_graph_000549,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.26552287581699346,0.26552287581699346,0.9791666666666666,1.0,0.003907359670847654,1.0,0.1334448903799057,False,False,False,False,False,False
g562_real_graph_000550,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.2786764705882353,0.2786764705882353,1.0,1.0,0.003219395875930786,1.0,0.2384757697582245,False,False,False,False,False,False
g562_real_graph_000551,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.2107843137254902,0.2107843137254902,0.96875,1.0,0.005964052397757769,1.0,0.07304638624191284,False,False,False,False,False,False
g562_real_graph_000552,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.39436619718309857,0.39436619718309857,1.0,1.0,0.011599007062613964,1.0,0.3202614486217499,False,False,False,False,False,False
g562_real_graph_000553,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.18569553805774278,0.18569553805774278,1.0,1.0,0.000652582326438278,1.0,0.05092373490333557,False,False,False,False,False,False
g562_real_graph_000554,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.6287878787878788,0.6287878787878788,1.0,1.0,0.09179292619228363,1.0,0.24947521090507507,False,False,False,False,False,False
g562_real_graph_000555,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.37578125,0.37578125,1.0,1.0,0.02391826920211315,1.0,0.11530612409114838,False,False,False,False,False,False
g562_real_graph_000556,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.4493514515132798,0.4493514515132798,1.0,1.0,0.03678539767861366,1.0,0.19651572406291962,False,False,False,False,False,False
g562_real_graph_000557,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.17086693548387097,0.17086693548387097,1.0,1.0,0.01486895140260458,1.0,0.09941406548023224,False,False,False,False,False,False
g562_real_graph_000558,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.11418685121107267,0.11418685121107267,1.0,1.0,0.0028835064731538296,1.0,0.10489913821220398,False,False,False,False,False,False
g562_real_graph_000559,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.6459915611814346,0.6459915611814346,1.0,1.0,0.05232067406177521,1.0,0.1799003928899765,False,False,False,False,False,False
g562_real_graph_000560,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.3020833333333333,0.3020833333333333,1.0,1.0,0.02916666679084301,1.0,0.2963169515132904,False,False,False,False,False,False
g562_real_graph_000561,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.6291338582677165,0.6291338582677165,1.0,1.0,0.04448819160461426,1.0,0.162583127617836,False,False,False,False,False,False
g562_real_graph_000562,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.23076923076923078,0.23076923076923078,0.953125,1.0,0.0023491003084927797,1.0,0.10038703680038452,False,False,False,False,False,False
g562_real_graph_000563,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.44093851132686085,0.44093851132686085,1.0,1.0,0.04926285892724991,1.0,0.1705600470304489,False,False,False,False,False,False
g562_real_graph_000564,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.25080906148867316,0.25080906148867316,1.0,1.0,0.005701957270503044,1.0,0.189802348613739,False,False,False,False,False,False
g562_real_graph_000565,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.1883202099737533,0.1883202099737533,1.0,1.0,0.0053743282333016396,1.0,0.06532762944698334,False,False,False,False,False,False
g562_real_graph_000566,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.35634328358208955,0.35634328358208955,1.0,1.0,0.021105408668518066,1.0,0.12273994833230972,False,False,False,False,False,False
g562_real_graph_000567,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.2924203273040482,0.2924203273040482,0.859375,1.0,0.003945430740714073,1.0,0.14568662643432617,False,False,False,False,False,False
g562_real_graph_000568,actual_start_goal_shortest_path_contraflow_and_head_on_pressure,actual_start_goal_shortest_path_directed_flow,actual_start_goal_shortest_path_vertex_convergence_proxy,0.3179214402618658,0.3179214402618658,1.0,1.0,0.010705100372433662,1.0,0.08033205568790436,False,False,False,False,False,False
