context_id,map,split,map_family,topology_id,start_goal_regime,agents,agent_count,seed,budget_ms,nominal_budget_ms,short_budget_ms,base_time_limit_sec,ltm_max_iterations,horizon_id,model_version,input_mode,predicted_theta_id,theta_hash,fallback_to_g556,materialization_precheck,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g557_ctx_00003703,maze-128-128-2,train,qd_maze,g557_topology_043_qd_maze,warehouse_aisle_to_aisle,200,200,103703,500,500,500,0.5,8,b500_short500_t050_i8,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003704,maze-128-128-10,train,qd_maze,g557_topology_044_qd_maze,warehouse_aisle_to_aisle,200,200,103704,500,500,500,0.5,8,b500_short500_t050_i8,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003705,room-32-32-4,train,qd_room,g557_topology_045_qd_room,many_to_one_goal_clustered,200,200,103705,1000,1000,500,0.5,2,b1000_short500_t050_i2,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003706,room-64-64-8,train,qd_room,g557_topology_046_qd_room,many_to_one_goal_clustered,50,50,103706,1000,1000,500,0.5,2,b1000_short500_t050_i2,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003707,room-64-64-16,validation,qd_room,g557_topology_047_qd_room,many_to_one_goal_clustered,50,50,103707,1000,1000,500,1.0,2,b1000_short500_t100_i2,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003708,warehouse-10-20-10-2-1,train,qd_warehouse,g557_topology_048_qd_warehouse,start_clustered_goal_dispersed,200,200,103708,1000,1000,500,1.0,2,b1000_short500_t100_i2,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003709,warehouse-10-20-10-2-2,train,qd_warehouse,g557_topology_049_qd_warehouse,start_clustered_goal_dispersed,200,200,103709,1000,1000,500,1.0,2,b1000_short500_t100_i2,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003710,warehouse-20-40-10-2-1,train,qd_warehouse,g557_topology_050_qd_warehouse,start_clustered_goal_dispersed,200,200,103710,2000,2000,1000,1.0,2,b2000_short1000_t100_i2,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003711,warehouse-20-40-10-2-2,train,qd_warehouse,g557_topology_051_qd_warehouse,central_choke_point,200,200,103711,2000,2000,1000,1.0,2,b2000_short1000_t100_i2,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003712,connector,train,qd_bottleneck,g557_topology_052_qd_bottleneck,central_choke_point,300,300,103712,2000,2000,1000,1.0,2,b2000_short1000_t100_i2,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003713,corners,train,qd_bottleneck,g557_topology_053_qd_bottleneck,central_choke_point,300,300,103713,2000,2000,1000,1.0,2,b2000_short1000_t100_i2,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003714,tunnel,train,qd_bottleneck,g557_topology_054_qd_bottleneck,low_conflict_easy,300,300,103714,2000,2000,1000,1.0,2,b2000_short1000_t100_i2,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003715,loop-chain,train,qd_bottleneck,g557_topology_055_qd_bottleneck,low_conflict_easy,50,50,103715,5000,5000,1000,1.0,2,b5000_short1000_t100_i2,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003716,string,train,qd_bottleneck,g557_topology_056_qd_bottleneck,low_conflict_easy,50,50,103716,5000,5000,1000,1.0,2,b5000_short1000_t100_i2,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003717,tree,train,qd_bottleneck,g557_topology_057_qd_bottleneck,high_conflict_adversarial,50,50,103717,5000,5000,2000,1.0,2,b5000_short2000_t100_i2,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003718,Berlin_1_256,validation,qd_irregular,g557_topology_058_qd_irregular,high_conflict_adversarial,200,200,103718,5000,5000,2000,2.0,4,b5000_short2000_t200_i4,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003719,Boston_0_256,train,qd_irregular,g557_topology_059_qd_irregular,high_conflict_adversarial,200,200,103719,5000,5000,2000,2.0,4,b5000_short2000_t200_i4,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003720,empty-32-32,heldout_topology,empty,g557_topology_000_empty,uniform_random,300,300,103720,500,500,2000,2.0,4,b500_short2000_t200_i4,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003721,empty-48-48,heldout_topology,empty,g557_topology_001_empty,uniform_random,400,400,103721,500,500,2000,2.0,4,b500_short2000_t200_i4,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003722,empty-16-16,heldout_topology,empty,g557_topology_002_empty,uniform_random,75,75,103722,500,500,2000,2.0,4,b500_short2000_t200_i4,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003723,random-32-32-20,heldout_topology,random,g557_topology_003_random,opposite_side_cross_flow,300,300,103723,500,500,2000,2.0,4,b500_short2000_t200_i4,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003724,random-64-64-20,heldout_topology,random,g557_topology_004_random,opposite_side_cross_flow,75,75,103724,500,500,250,2.0,4,b500_short250_t200_i4,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003725,random-32-32-10,heldout_topology,random,g557_topology_005_random,opposite_side_cross_flow,300,300,103725,1000,1000,250,2.0,4,b1000_short250_t200_i4,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003726,random-64-64-10,heldout_topology,random,g557_topology_006_random,same_room_local_flow,1000,1000,103726,1000,1000,250,2.0,4,b1000_short250_t200_i4,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003727,maze-32-32-4,heldout_topology,maze,g557_topology_007_maze,same_room_local_flow,300,300,103727,1000,1000,250,2.0,4,b1000_short250_t200_i4,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003728,maze-32-32-2,heldout_topology,maze,g557_topology_008_maze,same_room_local_flow,300,300,103728,1000,1000,250,2.0,4,b1000_short250_t200_i4,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003729,maze-128-128-2,heldout_topology,maze,g557_topology_009_maze,room_to_room_door_bottleneck,300,300,103729,1000,1000,250,0.5,4,b1000_short250_t050_i4,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003730,maze-128-128-10,heldout_topology,maze,g557_topology_010_maze,room_to_room_door_bottleneck,300,300,103730,2000,2000,250,0.5,4,b2000_short250_t050_i4,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003731,room-32-32-4,heldout_topology,room,g557_topology_011_room,room_to_room_door_bottleneck,300,300,103731,2000,2000,500,0.5,8,b2000_short500_t050_i8,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003732,room-64-64-8,heldout_topology,room,g557_topology_012_room,warehouse_aisle_to_aisle,75,75,103732,2000,2000,500,0.5,8,b2000_short500_t050_i8,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003733,room-64-64-16,heldout_topology,room,g557_topology_013_room,warehouse_aisle_to_aisle,75,75,103733,2000,2000,500,0.5,8,b2000_short500_t050_i8,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003734,warehouse-10-20-10-2-1,heldout_topology,warehouse,g557_topology_014_warehouse,warehouse_aisle_to_aisle,300,300,103734,2000,2000,500,0.5,8,b2000_short500_t050_i8,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003735,warehouse-10-20-10-2-2,train,warehouse,g557_topology_015_warehouse,many_to_one_goal_clustered,300,300,103735,5000,5000,500,0.5,8,b5000_short500_t050_i8,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003736,warehouse-20-40-10-2-1,train,warehouse,g557_topology_016_warehouse,many_to_one_goal_clustered,300,300,103736,5000,5000,500,0.5,8,b5000_short500_t050_i8,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003737,warehouse-20-40-10-2-2,train,warehouse,g557_topology_017_warehouse,many_to_one_goal_clustered,300,300,103737,5000,5000,500,0.5,8,b5000_short500_t050_i8,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003738,connector,train,bottleneck,g557_topology_018_bottleneck,start_clustered_goal_dispersed,400,400,103738,5000,5000,1000,0.5,8,b5000_short1000_t050_i8,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003739,corners,train,bottleneck,g557_topology_019_bottleneck,start_clustered_goal_dispersed,400,400,103739,5000,5000,1000,0.5,8,b5000_short1000_t050_i8,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003740,tunnel,validation,bottleneck,g557_topology_020_bottleneck,start_clustered_goal_dispersed,400,400,103740,500,500,1000,1.0,8,b500_short1000_t100_i8,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003741,loop-chain,train,bottleneck,g557_topology_021_bottleneck,central_choke_point,75,75,103741,500,500,1000,1.0,8,b500_short1000_t100_i8,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003742,string,train,bottleneck,g557_topology_022_bottleneck,central_choke_point,75,75,103742,500,500,1000,1.0,8,b500_short1000_t100_i8,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003743,tree,train,bottleneck,g557_topology_023_bottleneck,central_choke_point,75,75,103743,500,500,1000,1.0,8,b500_short1000_t100_i8,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003744,Berlin_1_256,train,irregular,g557_topology_024_irregular,low_conflict_easy,300,300,103744,500,500,1000,1.0,2,b500_short1000_t100_i2,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003745,Boston_0_256,train,irregular,g557_topology_025_irregular,low_conflict_easy,300,300,103745,1000,1000,2000,1.0,2,b1000_short2000_t100_i2,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003746,Paris_1_256,train,irregular,g557_topology_026_irregular,low_conflict_easy,300,300,103746,1000,1000,2000,1.0,2,b1000_short2000_t100_i2,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003747,brc202d,train,irregular,g557_topology_027_irregular,high_conflict_adversarial,300,300,103747,1000,1000,2000,1.0,2,b1000_short2000_t100_i2,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003748,den312d,train,irregular,g557_topology_028_irregular,high_conflict_adversarial,300,300,103748,1000,1000,2000,1.0,2,b1000_short2000_t100_i2,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003749,den520d,train,irregular,g557_topology_029_irregular,high_conflict_adversarial,300,300,103749,1000,1000,2000,1.0,2,b1000_short2000_t100_i2,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003750,lak303d,train,irregular,g557_topology_030_irregular,uniform_random,300,300,103750,2000,2000,2000,1.0,2,b2000_short2000_t100_i2,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003751,orz900d,validation,irregular,g557_topology_031_irregular,uniform_random,300,300,103751,2000,2000,2000,2.0,2,b2000_short2000_t200_i2,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003752,ost003d,train,irregular,g557_topology_032_irregular,uniform_random,300,300,103752,2000,2000,250,2.0,2,b2000_short250_t200_i2,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003753,w_woundedcoast,train,irregular,g557_topology_033_irregular,opposite_side_cross_flow,300,300,103753,2000,2000,250,2.0,2,b2000_short250_t200_i2,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003754,empty-32-32,train,qd_empty,g557_topology_034_qd_empty,opposite_side_cross_flow,300,300,103754,2000,2000,250,2.0,2,b2000_short250_t200_i2,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003755,empty-48-48,train,qd_empty,g557_topology_035_qd_empty,opposite_side_cross_flow,400,400,103755,5000,5000,250,2.0,2,b5000_short250_t200_i2,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003756,empty-16-16,train,qd_empty,g557_topology_036_qd_empty,same_room_local_flow,75,75,103756,5000,5000,250,2.0,2,b5000_short250_t200_i2,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003757,random-32-32-20,train,qd_random,g557_topology_037_qd_random,same_room_local_flow,300,300,103757,5000,5000,250,2.0,4,b5000_short250_t200_i4,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003758,random-64-64-20,train,qd_random,g557_topology_038_qd_random,same_room_local_flow,75,75,103758,5000,5000,250,2.0,4,b5000_short250_t200_i4,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003759,random-32-32-10,train,qd_random,g557_topology_039_qd_random,room_to_room_door_bottleneck,300,300,103759,5000,5000,500,2.0,4,b5000_short500_t200_i4,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003760,random-64-64-10,train,qd_random,g557_topology_040_qd_random,room_to_room_door_bottleneck,1000,1000,103760,500,500,500,2.0,4,b500_short500_t200_i4,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003761,maze-32-32-4,train,qd_maze,g557_topology_041_qd_maze,room_to_room_door_bottleneck,300,300,103761,500,500,500,2.0,4,b500_short500_t200_i4,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003762,maze-32-32-2,validation,qd_maze,g557_topology_042_qd_maze,warehouse_aisle_to_aisle,300,300,103762,500,500,500,0.5,4,b500_short500_t050_i4,g557_gcst_generator_offline_failed_fallback,P,g556_c063174,theta_83695334029245,True,True,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
