context_key,map,map_family,agents,seed,budget_ms,nominal_budget_ms,horizon_id,selected_candidate,baseline_role,baseline_candidate,sampling_policy,seed_block,selected_success,baseline_success,success_regression,success_gain,both_success,both_fail,selected_ratio,baseline_ratio,quality_delta_ratio,better,worse,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
random-32-32-20|50|70126|2000|0|14650fb0739d0383,random-32-32-20,random,50,70126,2000,2000,stage2_short2000_t050_i4,g556_c001348,additive_ltm,repair5g59_additive_fallback,trust_region_g554_c00051,70120_70139,True,True,False,False,True,False,1.11956521739,1.21557971014,-0.09601449275,True,False,False,False,False,False,False
random-32-32-20|50|70126|2000|0|14650fb0739d0383,random-32-32-20,random,50,70126,2000,2000,stage2_short2000_t050_i4,g556_c003526,additive_ltm,repair5g59_additive_fallback,trust_region_g554_c00051,70120_70139,True,True,False,False,True,False,1.13586956522,1.21557971014,-0.07971014492,True,False,False,False,False,False,False
random-32-32-20|50|70126|2000|0|14650fb0739d0383,random-32-32-20,random,50,70126,2000,2000,stage2_short2000_t050_i4,g556_c065509,additive_ltm,repair5g59_additive_fallback,trust_region_g554_c00051,70120_70139,True,True,False,False,True,False,1.09510869565,1.21557971014,-0.12047101449,True,False,False,False,False,False,False
random-32-32-20|50|70126|2000|0|14650fb0739d0383,random-32-32-20,random,50,70126,2000,2000,stage2_short2000_t050_i4,g556_c061750,additive_ltm,repair5g59_additive_fallback,ftrst_gradient_guided_search,70120_70139,True,True,False,False,True,False,1.08786231884,1.21557971014,-0.1277173913,True,False,False,False,False,False,False
random-32-32-20|50|70126|2000|0|14650fb0739d0383,random-32-32-20,random,50,70126,2000,2000,stage2_short2000_t050_i4,g556_c079048,additive_ltm,repair5g59_additive_fallback,ftrst_gradient_guided_search,70120_70139,True,True,False,False,True,False,1.11413043478,1.21557971014,-0.10144927536,True,False,False,False,False,False,False
random-32-32-20|50|70126|2000|0|14650fb0739d0383,random-32-32-20,random,50,70126,2000,2000,stage2_short2000_t050_i4,g556_c063174,additive_ltm,repair5g59_additive_fallback,retrieval_neighbor_interpolation,70120_70139,True,True,False,False,True,False,1.10416666667,1.21557971014,-0.11141304347,True,False,False,False,False,False,False
random-32-32-20|50|70126|2000|0|14650fb0739d0383,random-32-32-20,random,50,70126,2000,2000,stage2_short2000_t050_i4,g556_c059016,additive_ltm,repair5g59_additive_fallback,retrieval_neighbor_interpolation,70120_70139,True,True,False,False,True,False,1.09963768116,1.21557971014,-0.11594202898,True,False,False,False,False,False,False
random-32-32-20|50|70126|2000|0|14650fb0739d0383,random-32-32-20,random,50,70126,2000,2000,stage2_short2000_t050_i4,g556_c000930,additive_ltm,repair5g59_additive_fallback,retrieval_neighbor_interpolation,70120_70139,True,True,False,False,True,False,1.10960144928,1.21557971014,-0.10597826086,True,False,False,False,False,False,False
random-32-32-20|50|70126|2000|0|14650fb0739d0383,random-32-32-20,random,50,70126,2000,2000,stage2_short2000_t050_i4,g556_c044935,additive_ltm,repair5g59_additive_fallback,trust_region_g554_c00051,70120_70139,True,True,False,False,True,False,1.10688405797,1.21557971014,-0.10869565217,True,False,False,False,False,False,False
random-32-32-20|50|70126|2000|0|14650fb0739d0383,random-32-32-20,random,50,70126,2000,2000,stage2_short2000_t050_i4,g556_c039652,additive_ltm,repair5g59_additive_fallback,trust_region_g554_c00051,70120_70139,True,True,False,False,True,False,1.13496376812,1.21557971014,-0.08061594202,True,False,False,False,False,False,False
random-32-32-20|50|70126|2000|0|14650fb0739d0383,random-32-32-20,random,50,70126,2000,2000,stage2_short2000_t050_i4,g556_c012076,additive_ltm,repair5g59_additive_fallback,trust_region_g554_c00051,70120_70139,True,True,False,False,True,False,1.10688405797,1.21557971014,-0.10869565217,True,False,False,False,False,False,False
random-32-32-20|50|70126|2000|0|14650fb0739d0383,random-32-32-20,random,50,70126,2000,2000,stage2_short2000_t050_i4,g556_c008647,additive_ltm,repair5g59_additive_fallback,trust_region_g554_c00051,70120_70139,True,True,False,False,True,False,1.10597826087,1.21557971014,-0.10960144927,True,False,False,False,False,False,False
random-32-32-20|50|70126|2000|0|14650fb0739d0383,random-32-32-20,random,50,70126,2000,2000,stage2_short2000_t050_i4,g556_c003799,additive_ltm,repair5g59_additive_fallback,ftrst_gradient_guided_search,70120_70139,True,True,False,False,True,False,1.11503623188,1.21557971014,-0.10054347826,True,False,False,False,False,False,False
random-32-32-20|50|70126|2000|0|14650fb0739d0383,random-32-32-20,random,50,70126,2000,2000,stage2_short2000_t050_i4,g556_c040314,additive_ltm,repair5g59_additive_fallback,retrieval_neighbor_interpolation,70120_70139,True,True,False,False,True,False,1.09692028986,1.21557971014,-0.11865942028,True,False,False,False,False,False,False
random-32-32-20|50|70126|2000|0|14650fb0739d0383,random-32-32-20,random,50,70126,2000,2000,stage2_short2000_t050_i4,g556_c015811,additive_ltm,repair5g59_additive_fallback,trust_region_g554_c00051,70120_70139,True,True,False,False,True,False,1.09510869565,1.21557971014,-0.12047101449,True,False,False,False,False,False,False
random-32-32-20|50|70126|2000|0|14650fb0739d0383,random-32-32-20,random,50,70126,2000,2000,stage2_short2000_t050_i4,g556_c065140,additive_ltm,repair5g59_additive_fallback,trust_region_g554_c00051,70120_70139,True,True,False,False,True,False,1.10960144928,1.21557971014,-0.10597826086,True,False,False,False,False,False,False
random-32-32-20|50|70126|2000|0|14650fb0739d0383,random-32-32-20,random,50,70126,2000,2000,stage2_short2000_t050_i4,g556_c060109,additive_ltm,repair5g59_additive_fallback,trust_region_g554_c00051,70120_70139,True,True,False,False,True,False,1.11231884058,1.21557971014,-0.10326086956,True,False,False,False,False,False,False
random-32-32-20|50|70126|2000|0|14650fb0739d0383,random-32-32-20,random,50,70126,2000,2000,stage2_short2000_t050_i4,g556_c001279,additive_ltm,repair5g59_additive_fallback,ftrst_gradient_guided_search,70120_70139,True,True,False,False,True,False,1.11775362319,1.21557971014,-0.09782608695,True,False,False,False,False,False,False
random-32-32-20|50|70126|2000|0|14650fb0739d0383,random-32-32-20,random,50,70126,2000,2000,stage2_short2000_t050_i4,g556_c074392,additive_ltm,repair5g59_additive_fallback,trust_region_g554_c00051,70120_70139,True,True,False,False,True,False,1.09420289855,1.21557971014,-0.12137681159,True,False,False,False,False,False,False
random-32-32-20|50|70126|2000|0|14650fb0739d0383,random-32-32-20,random,50,70126,2000,2000,stage2_short2000_t050_i4,g556_c014083,additive_ltm,repair5g59_additive_fallback,trust_region_g554_c00051,70120_70139,True,True,False,False,True,False,1.09510869565,1.21557971014,-0.12047101449,True,False,False,False,False,False,False
random-32-32-20|50|70126|2000|0|14650fb0739d0383,random-32-32-20,random,50,70126,2000,2000,stage2_short2000_t050_i4,g556_c047680,additive_ltm,repair5g59_additive_fallback,trust_region_g554_c00051,70120_70139,True,True,False,False,True,False,1.08786231884,1.21557971014,-0.1277173913,True,False,False,False,False,False,False
random-32-32-20|50|70126|2000|0|14650fb0739d0383,random-32-32-20,random,50,70126,2000,2000,stage2_short2000_t050_i4,g556_c047608,additive_ltm,repair5g59_additive_fallback,trust_region_g554_c00051,70120_70139,True,True,False,False,True,False,1.10507246377,1.21557971014,-0.11050724637,True,False,False,False,False,False,False
random-32-32-20|50|70126|2000|0|14650fb0739d0383,random-32-32-20,random,50,70126,2000,2000,stage2_short2000_t050_i4,g556_c047095,additive_ltm,repair5g59_additive_fallback,trust_region_g554_c00051,70120_70139,True,True,False,False,True,False,1.13586956522,1.21557971014,-0.07971014492,True,False,False,False,False,False,False
random-32-32-20|50|70126|2000|0|14650fb0739d0383,random-32-32-20,random,50,70126,2000,2000,stage2_short2000_t050_i4,g556_c048963,additive_ltm,repair5g59_additive_fallback,retrieval_neighbor_interpolation,70120_70139,True,True,False,False,True,False,1.09057971014,1.21557971014,-0.125,True,False,False,False,False,False,False
random-32-32-20|50|70126|2000|0|14650fb0739d0383,random-32-32-20,random,50,70126,2000,2000,stage2_short2000_t050_i4,g556_c068920,additive_ltm,repair5g59_additive_fallback,trust_region_g554_c00051,70120_70139,True,True,False,False,True,False,1.10597826087,1.21557971014,-0.10960144927,True,False,False,False,False,False,False
random-32-32-20|50|70138|1000|0|14650fb0739d0383,random-32-32-20,random,50,70138,500,500,stage2_short1000_t100_i2,g556_c078415,additive_ltm,repair5g59_additive_fallback,trust_region_g554_c00051,70120_70139,True,True,False,False,True,False,1.12368168744,1.24928092042,-0.12559923298,True,False,False,False,False,False,False
random-32-32-20|50|70138|1000|0|14650fb0739d0383,random-32-32-20,random,50,70138,500,500,stage2_short1000_t100_i2,g556_c002575,additive_ltm,repair5g59_additive_fallback,ftrst_gradient_guided_search,70120_70139,True,True,False,False,True,False,1.11601150527,1.24928092042,-0.13326941515,True,False,False,False,False,False,False
random-32-32-20|50|70138|1000|0|14650fb0739d0383,random-32-32-20,random,50,70138,500,500,stage2_short1000_t100_i2,g556_c003589,additive_ltm,repair5g59_additive_fallback,trust_region_g554_c00051,70120_70139,True,True,False,False,True,False,1.12080536913,1.24928092042,-0.12847555129,True,False,False,False,False,False,False
random-32-32-20|50|70138|1000|0|14650fb0739d0383,random-32-32-20,random,50,70138,500,500,stage2_short1000_t100_i2,g556_c062983,additive_ltm,repair5g59_additive_fallback,ftrst_gradient_guided_search,70120_70139,True,True,False,False,True,False,1.09971236817,1.24928092042,-0.14956855225,True,False,False,False,False,False,False
