panel_row_id,g560_evaluation_uid,split,map,map_family,agent_count,seed,budget_ms,alpha_to_raw_actor_residual,raw_actor_theta_id,raw_actor_method,raw_actor_variant_id,raw_actor_training_seed,raw_actor_model_path,raw_actor_quality_delta_vs_g556,raw_actor_success_regression,fresh_transfer_tail_context,requires_exact_materialization_before_claim,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g565_alpha_00017407,20b3859980b82fa5f3a39f51f8e8f626d5ff7a318dda8d64a67757d350e6675a,validation,random-32-32-20,random,256,7845,1000,0.125,g562_g565_fresh_solver_panel_e2_s565_46bcf4bdeea5,g565_E2_phase5p5_repair5g565_scaling_e2_fold0_all_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e2_fold0_all_seed565.pt,0.04269926323000006,False,True,True,1.2482653856277466,1.160977840423584,1.2524045705795288,0.7503169775009155,0.7481309771537781,1.0356396436691284,0.6935189962387085,0.9799826145172119,1.0,0.6843170523643494,0.6514946222305298,0.33557695150375366,0.8543558120727539,1.0,10.795289039611816,1,0,0,False,False,False,False,False
g565_alpha_00017408,20b3859980b82fa5f3a39f51f8e8f626d5ff7a318dda8d64a67757d350e6675a,validation,random-32-32-20,random,256,7845,1000,0.25,g562_g565_fresh_solver_panel_e2_s565_46bcf4bdeea5,g565_E2_phase5p5_repair5g565_scaling_e2_fold0_all_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e2_fold0_all_seed565.pt,0.04269926323000006,False,True,True,1.2465307712554932,1.1639513969421387,1.2548091411590576,0.7506338953971863,0.7462618947029114,1.0309394598007202,0.6937721371650696,0.9800294041633606,1.0,0.684478759765625,0.6529892683029175,0.33564260601997375,0.8497056365013123,1.0,10.79731559753418,1,0,0,False,False,False,False,False
g565_alpha_00017409,20b3859980b82fa5f3a39f51f8e8f626d5ff7a318dda8d64a67757d350e6675a,validation,random-32-32-20,random,256,7845,1000,0.5,g562_g565_fresh_solver_panel_e2_s565_46bcf4bdeea5,g565_E2_phase5p5_repair5g565_scaling_e2_fold0_all_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e2_fold0_all_seed565.pt,0.04269926323000006,False,True,True,1.2430615425109863,1.1698987483978271,1.2596184015274048,0.7512677907943726,0.7425237894058228,1.0215392112731934,0.6942784786224365,0.9801230430603027,1.0,0.6848021745681763,0.6559785604476929,0.33577394485473633,0.8404051065444946,1.0,10.801366806030273,1,0,0,False,False,False,False,False
g565_alpha_00017410,20b3859980b82fa5f3a39f51f8e8f626d5ff7a318dda8d64a67757d350e6675a,validation,random-32-32-20,random,256,7845,1000,0.75,g562_g565_fresh_solver_panel_e2_s565_46bcf4bdeea5,g565_E2_phase5p5_repair5g565_scaling_e2_fold0_all_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e2_fold0_all_seed565.pt,0.04269926323000006,False,True,True,1.23959219455719,1.175845980644226,1.264427661895752,0.7519016861915588,0.7387857437133789,1.012139081954956,0.6947848200798035,0.9802166223526001,1.0,0.6851255893707275,0.6589678525924683,0.3359052538871765,0.8311046361923218,1.0,10.805418968200684,1,0,0,False,False,False,False,False
g565_alpha_00017411,20b3859980b82fa5f3a39f51f8e8f626d5ff7a318dda8d64a67757d350e6675a,validation,random-32-32-20,random,256,7845,1000,1.0,g562_g565_fresh_solver_panel_e2_s565_46bcf4bdeea5,g565_E2_phase5p5_repair5g565_scaling_e2_fold0_all_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e2_fold0_all_seed565.pt,0.04269926323000006,False,True,True,1.236122965812683,1.181793212890625,1.2692368030548096,0.7525355815887451,0.7350476384162903,1.0027388334274292,0.6952911019325256,0.9803102016448975,1.0,0.6854490041732788,0.6619572043418884,0.3360365927219391,0.8218042254447937,1.0,10.809471130371094,1,0,0,False,False,False,False,False
g565_alpha_00017412,20b3859980b82fa5f3a39f51f8e8f626d5ff7a318dda8d64a67757d350e6675a,validation,random-32-32-20,random,256,7845,1000,0.0,g562_g565_fresh_solver_panel_e2_s565_4e2987ad9532,g565_E2_phase5p5_repair5g565_scaling_e2_fold1_all_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e2_fold1_all_seed565.pt,0.08121232418000002,False,True,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g565_alpha_00017413,20b3859980b82fa5f3a39f51f8e8f626d5ff7a318dda8d64a67757d350e6675a,validation,random-32-32-20,random,256,7845,1000,0.125,g562_g565_fresh_solver_panel_e2_s565_4e2987ad9532,g565_E2_phase5p5_repair5g565_scaling_e2_fold1_all_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e2_fold1_all_seed565.pt,0.08121232418000002,False,True,True,1.2485555410385132,1.1597436666488647,1.2542616128921509,0.7504357695579529,0.7492542862892151,1.0377269983291626,0.694281816482544,0.9801146388053894,1.0,0.6843994855880737,0.6511279344558716,0.33567655086517334,0.8565943837165833,1.0,10.795039176940918,1,0,0,False,False,False,False,False
g565_alpha_00017414,20b3859980b82fa5f3a39f51f8e8f626d5ff7a318dda8d64a67757d350e6675a,validation,random-32-32-20,random,256,7845,1000,0.25,g562_g565_fresh_solver_panel_e2_s565_4e2987ad9532,g565_E2_phase5p5_repair5g565_scaling_e2_fold1_all_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e2_fold1_all_seed565.pt,0.08121232418000002,False,True,True,1.2471110820770264,1.1614831686019897,1.2585232257843018,0.7508715391159058,0.7485085725784302,1.0351141691207886,0.6952978372573853,0.9802934527397156,1.0,0.6846436262130737,0.6522559523582458,0.3358418047428131,0.8541827201843262,1.0,10.796815872192383,1,0,0,False,False,False,False,False
g565_alpha_00017415,20b3859980b82fa5f3a39f51f8e8f626d5ff7a318dda8d64a67757d350e6675a,validation,random-32-32-20,random,256,7845,1000,0.5,g562_g565_fresh_solver_panel_e2_s565_4e2987ad9532,g565_E2_phase5p5_repair5g565_scaling_e2_fold1_all_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e2_fold1_all_seed565.pt,0.08121232418000002,False,True,True,1.2442221641540527,1.1649621725082397,1.2670464515686035,0.7517431378364563,0.7470171451568604,1.02988862991333,0.6973298788070679,0.9806510806083679,1.0,0.6851320266723633,0.6545119285583496,0.33617231249809265,0.849359393119812,1.0,10.800368309020996,1,0,0,False,False,False,False,False
g565_alpha_00017416,20b3859980b82fa5f3a39f51f8e8f626d5ff7a318dda8d64a67757d350e6675a,validation,random-32-32-20,random,256,7845,1000,0.75,g562_g565_fresh_solver_panel_e2_s565_4e2987ad9532,g565_E2_phase5p5_repair5g565_scaling_e2_fold1_all_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e2_fold1_all_seed565.pt,0.08121232418000002,False,True,True,1.241333246231079,1.1684411764144897,1.2755696773529053,0.7526147365570068,0.7455257773399353,1.024662971496582,0.6993618607521057,0.9810087084770203,1.0,0.6856204271316528,0.6567679643630981,0.3365028500556946,0.8445360660552979,1.0,10.80392074584961,1,0,0,False,False,False,False,False
g565_alpha_00017417,20b3859980b82fa5f3a39f51f8e8f626d5ff7a318dda8d64a67757d350e6675a,validation,random-32-32-20,random,256,7845,1000,1.0,g562_g565_fresh_solver_panel_e2_s565_4e2987ad9532,g565_E2_phase5p5_repair5g565_scaling_e2_fold1_all_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e2_fold1_all_seed565.pt,0.08121232418000002,False,True,True,1.2384443283081055,1.1719201803207397,1.284092903137207,0.7534862756729126,0.7440343499183655,1.0194374322891235,0.7013938426971436,0.9813663363456726,1.0,0.6861087083816528,0.6590239405632019,0.3368333578109741,0.8397126793861389,1.0,10.807473182678223,1,0,0,False,False,False,False,False
g565_alpha_00017418,20b3859980b82fa5f3a39f51f8e8f626d5ff7a318dda8d64a67757d350e6675a,validation,random-32-32-20,random,256,7845,1000,0.0,g562_g565_fresh_solver_panel_e2_s565_7a92dfda0b3c,g565_E2_phase5p5_repair5g565_scaling_e2_fold2_all_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e2_fold2_all_seed565.pt,0.02695914265999999,False,True,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g565_alpha_00017419,20b3859980b82fa5f3a39f51f8e8f626d5ff7a318dda8d64a67757d350e6675a,validation,random-32-32-20,random,256,7845,1000,0.125,g562_g565_fresh_solver_panel_e2_s565_7a92dfda0b3c,g565_E2_phase5p5_repair5g565_scaling_e2_fold2_all_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e2_fold2_all_seed565.pt,0.02695914265999999,False,True,True,1.2467670440673828,1.158867359161377,1.2554216384887695,0.7502214312553406,0.7501178979873657,1.035379409790039,0.6947233080863953,0.9800871014595032,1.0,0.6839321851730347,0.6512410640716553,0.3358202278614044,0.8548510074615479,1.0,10.793623924255371,1,0,0,False,False,False,False,False
g565_alpha_00017420,20b3859980b82fa5f3a39f51f8e8f626d5ff7a318dda8d64a67757d350e6675a,validation,random-32-32-20,random,256,7845,1000,0.25,g562_g565_fresh_solver_panel_e2_s565_7a92dfda0b3c,g565_E2_phase5p5_repair5g565_scaling_e2_fold2_all_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e2_fold2_all_seed565.pt,0.02695914265999999,False,True,True,1.2435342073440552,1.159730315208435,1.260843276977539,0.7504428625106812,0.7502358555793762,1.030419111251831,0.6961807608604431,0.9802383780479431,1.0,0.6837090849876404,0.652482271194458,0.33612918853759766,0.8506959080696106,1.0,10.793984413146973,1,0,0,False,False,False,False,False
g565_alpha_00017421,20b3859980b82fa5f3a39f51f8e8f626d5ff7a318dda8d64a67757d350e6675a,validation,random-32-32-20,random,256,7845,1000,0.5,g562_g565_fresh_solver_panel_e2_s565_7a92dfda0b3c,g565_E2_phase5p5_repair5g565_scaling_e2_fold2_all_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e2_fold2_all_seed565.pt,0.02695914265999999,False,True,True,1.2370684146881104,1.16145658493042,1.2716866731643677,0.7508857250213623,0.7504717111587524,1.0204986333847046,0.6990957260131836,0.980540931224823,1.0,0.6832628846168518,0.6549645066261292,0.33674710988998413,0.8423857092857361,1.0,10.794705390930176,1,0,0,False,False,False,False,False
g565_alpha_00017422,20b3859980b82fa5f3a39f51f8e8f626d5ff7a318dda8d64a67757d350e6675a,validation,random-32-32-20,random,256,7845,1000,0.75,g562_g565_fresh_solver_panel_e2_s565_7a92dfda0b3c,g565_E2_phase5p5_repair5g565_scaling_e2_fold2_all_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e2_fold2_all_seed565.pt,0.02695914265999999,False,True,True,1.2306026220321655,1.1631827354431152,1.2825300693511963,0.7513285875320435,0.7507075667381287,1.0105781555175781,0.7020106315612793,0.9808434844017029,1.0,0.6828166246414185,0.6574467420578003,0.3373650312423706,0.8340755701065063,1.0,10.795426368713379,1,0,0,False,False,False,False,False
g565_alpha_00017423,20b3859980b82fa5f3a39f51f8e8f626d5ff7a318dda8d64a67757d350e6675a,validation,random-32-32-20,random,256,7845,1000,1.0,g562_g565_fresh_solver_panel_e2_s565_7a92dfda0b3c,g565_E2_phase5p5_repair5g565_scaling_e2_fold2_all_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e2_fold2_all_seed565.pt,0.02695914265999999,False,True,True,1.2241368293762207,1.1649088859558105,1.2933733463287354,0.7517714500427246,0.7509434223175049,1.000657558441162,0.704925537109375,0.9811460375785828,1.0,0.6823704242706299,0.6599290370941162,0.3379829525947571,0.8257653713226318,1.0,10.796147346496582,1,0,0,False,False,False,False,False
g565_alpha_00017424,2757519178522689bfee5808df279576065e549bd4e1e713105d74aa8e947375,validation,random-32-32-20,random,256,7917,1000,0.0,g562_g565_fresh_solver_panel_e0_s565_06943322fd83,g565_E0_phase5p5_repair5g565_rich_cycle_e0_merged_seed565,E0,565,artifacts/models/gcst/phase5p5_repair5g565_rich_cycle_e0_merged_seed565.pt,nan,True,True,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g565_alpha_00017425,2757519178522689bfee5808df279576065e549bd4e1e713105d74aa8e947375,validation,random-32-32-20,random,256,7917,1000,0.125,g562_g565_fresh_solver_panel_e0_s565_06943322fd83,g565_E0_phase5p5_repair5g565_rich_cycle_e0_merged_seed565,E0,565,artifacts/models/gcst/phase5p5_repair5g565_rich_cycle_e0_merged_seed565.pt,nan,True,True,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g565_alpha_00017426,2757519178522689bfee5808df279576065e549bd4e1e713105d74aa8e947375,validation,random-32-32-20,random,256,7917,1000,0.25,g562_g565_fresh_solver_panel_e0_s565_06943322fd83,g565_E0_phase5p5_repair5g565_rich_cycle_e0_merged_seed565,E0,565,artifacts/models/gcst/phase5p5_repair5g565_rich_cycle_e0_merged_seed565.pt,nan,True,True,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g565_alpha_00017427,2757519178522689bfee5808df279576065e549bd4e1e713105d74aa8e947375,validation,random-32-32-20,random,256,7917,1000,0.5,g562_g565_fresh_solver_panel_e0_s565_06943322fd83,g565_E0_phase5p5_repair5g565_rich_cycle_e0_merged_seed565,E0,565,artifacts/models/gcst/phase5p5_repair5g565_rich_cycle_e0_merged_seed565.pt,nan,True,True,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g565_alpha_00017428,2757519178522689bfee5808df279576065e549bd4e1e713105d74aa8e947375,validation,random-32-32-20,random,256,7917,1000,0.75,g562_g565_fresh_solver_panel_e0_s565_06943322fd83,g565_E0_phase5p5_repair5g565_rich_cycle_e0_merged_seed565,E0,565,artifacts/models/gcst/phase5p5_repair5g565_rich_cycle_e0_merged_seed565.pt,nan,True,True,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g565_alpha_00017429,2757519178522689bfee5808df279576065e549bd4e1e713105d74aa8e947375,validation,random-32-32-20,random,256,7917,1000,1.0,g562_g565_fresh_solver_panel_e0_s565_06943322fd83,g565_E0_phase5p5_repair5g565_rich_cycle_e0_merged_seed565,E0,565,artifacts/models/gcst/phase5p5_repair5g565_rich_cycle_e0_merged_seed565.pt,nan,True,True,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g565_alpha_00017430,2757519178522689bfee5808df279576065e549bd4e1e713105d74aa8e947375,validation,random-32-32-20,random,256,7917,1000,0.0,g562_g565_fresh_solver_panel_e1_s565_3128262d2a9a,g565_E1_phase5p5_repair5g565_scaling_e1_fold1_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e1_fold1_all_seed565.pt,nan,True,True,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g565_alpha_00017431,2757519178522689bfee5808df279576065e549bd4e1e713105d74aa8e947375,validation,random-32-32-20,random,256,7917,1000,0.125,g562_g565_fresh_solver_panel_e1_s565_3128262d2a9a,g565_E1_phase5p5_repair5g565_scaling_e1_fold1_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e1_fold1_all_seed565.pt,nan,True,True,True,1.2493040561676025,1.158846378326416,1.251474142074585,0.7496928572654724,0.7496601939201355,1.0393738746643066,0.6947415471076965,0.9800328612327576,1.0,0.6844192147254944,0.6506167650222778,0.33668604493141174,0.8628740906715393,0.9998985528945923,10.795247077941895,1,0,0,False,False,False,False,False
g565_alpha_00017432,2757519178522689bfee5808df279576065e549bd4e1e713105d74aa8e947375,validation,random-32-32-20,random,256,7917,1000,0.25,g562_g565_fresh_solver_panel_e1_s565_3128262d2a9a,g565_E1_phase5p5_repair5g565_scaling_e1_fold1_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e1_fold1_all_seed565.pt,nan,True,True,True,1.2486079931259155,1.1596884727478027,1.25294828414917,0.7493857145309448,0.749320387840271,1.0384080410003662,0.6962172389030457,0.9801297783851624,1.0,0.684683084487915,0.6512336134910583,0.3378608226776123,0.8667421936988831,0.9997971653938293,10.797231674194336,1,0,0,False,False,False,False,False
g565_alpha_00017433,2757519178522689bfee5808df279576065e549bd4e1e713105d74aa8e947375,validation,random-32-32-20,random,256,7917,1000,0.5,g562_g565_fresh_solver_panel_e1_s565_3128262d2a9a,g565_E1_phase5p5_repair5g565_scaling_e1_fold1_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e1_fold1_all_seed565.pt,nan,True,True,True,1.247215986251831,1.1613729000091553,1.2558965682983398,0.7487714290618896,0.7486407160758972,1.0364763736724854,0.6991686820983887,0.9803237915039062,1.0,0.6852109432220459,0.6524672508239746,0.34021031856536865,0.8744782209396362,0.9995943307876587,10.801198959350586,1,0,0,False,False,False,False,False
g565_alpha_00017434,2757519178522689bfee5808df279576065e549bd4e1e713105d74aa8e947375,validation,random-32-32-20,random,256,7917,1000,0.75,g562_g565_fresh_solver_panel_e1_s565_3128262d2a9a,g565_E1_phase5p5_repair5g565_scaling_e1_fold1_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e1_fold1_all_seed565.pt,nan,True,True,True,1.2458240985870361,1.1630573272705078,1.2588448524475098,0.7481570839881897,0.7479610443115234,1.0345447063446045,0.7021201252937317,0.9805178046226501,1.0,0.6857386827468872,0.6537008285522461,0.342559814453125,0.8822143077850342,0.9993914365768433,10.80516529083252,1,0,0,False,False,False,False,False
g565_alpha_00017435,2757519178522689bfee5808df279576065e549bd4e1e713105d74aa8e947375,validation,random-32-32-20,random,256,7917,1000,1.0,g562_g565_fresh_solver_panel_e1_s565_3128262d2a9a,g565_E1_phase5p5_repair5g565_scaling_e1_fold1_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e1_fold1_all_seed565.pt,nan,True,True,True,1.2444320917129517,1.1647416353225708,1.2617931365966797,0.7475427985191345,0.7472814321517944,1.0326131582260132,0.7050715088844299,0.9807117581367493,1.0,0.6862664818763733,0.6549344658851624,0.3449093699455261,0.8899504542350769,0.9991886019706726,10.809133529663086,1,0,0,False,False,False,False,False
g565_alpha_00017436,2757519178522689bfee5808df279576065e549bd4e1e713105d74aa8e947375,validation,random-32-32-20,random,256,7917,1000,0.0,g562_g565_fresh_solver_panel_e1_s565_678c86ecd077,g565_E1_phase5p5_repair5g565_screening_scaling_e1_fold0_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_e1_fold0_all_seed565.pt,nan,True,True,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g565_alpha_00017437,2757519178522689bfee5808df279576065e549bd4e1e713105d74aa8e947375,validation,random-32-32-20,random,256,7917,1000,0.125,g562_g565_fresh_solver_panel_e1_s565_678c86ecd077,g565_E1_phase5p5_repair5g565_screening_scaling_e1_fold0_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_e1_fold0_all_seed565.pt,nan,True,True,True,1.2488499879837036,1.15932035446167,1.2507373094558716,0.749285876750946,0.7506657242774963,1.040481686592102,0.6937882900238037,0.9800054430961609,1.0,0.6828905940055847,0.6504809260368347,0.3363094925880432,0.8621976375579834,1.0,10.79643440246582,1,0,0,False,False,False,False,False
g565_alpha_00017438,2757519178522689bfee5808df279576065e549bd4e1e713105d74aa8e947375,validation,random-32-32-20,random,256,7917,1000,0.25,g562_g565_fresh_solver_panel_e1_s565_678c86ecd077,g565_E1_phase5p5_repair5g565_screening_scaling_e1_fold0_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_e1_fold0_all_seed565.pt,nan,True,True,True,1.2476999759674072,1.1606364250183105,1.2514746189117432,0.7485718131065369,0.7513314485549927,1.040623664855957,0.6943107843399048,0.9800750017166138,1.0,0.6816258430480957,0.6509618759155273,0.33710771799087524,0.8653891682624817,1.0,10.799606323242188,1,0,0,False,False,False,False,False
g565_alpha_00017439,2757519178522689bfee5808df279576065e549bd4e1e713105d74aa8e947375,validation,random-32-32-20,random,256,7917,1000,0.5,g562_g565_fresh_solver_panel_e1_s565_678c86ecd077,g565_E1_phase5p5_repair5g565_screening_scaling_e1_fold0_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_e1_fold0_all_seed565.pt,nan,True,True,True,1.2453999519348145,1.1632686853408813,1.2529492378234863,0.7471436262130737,0.7526628971099854,1.040907621383667,0.6953557133674622,0.9802142381668091,1.0,0.6790963411331177,0.6519237756729126,0.3387041687965393,0.871772289276123,1.0,10.805948257446289,1,0,0,False,False,False,False,False
g565_alpha_00017440,2757519178522689bfee5808df279576065e549bd4e1e713105d74aa8e947375,validation,random-32-32-20,random,256,7917,1000,0.75,g562_g565_fresh_solver_panel_e1_s565_678c86ecd077,g565_E1_phase5p5_repair5g565_screening_scaling_e1_fold0_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_e1_fold0_all_seed565.pt,nan,True,True,True,1.2431000471115112,1.1659009456634521,1.2544238567352295,0.7457153797149658,0.7539942860603333,1.041191577911377,0.6964006423950195,0.9803534150123596,1.0,0.6765668392181396,0.6528856754302979,0.34030061960220337,0.8781553506851196,1.0,10.81229019165039,1,0,0,False,False,False,False,False
g565_alpha_00017441,2757519178522689bfee5808df279576065e549bd4e1e713105d74aa8e947375,validation,random-32-32-20,random,256,7917,1000,1.0,g562_g565_fresh_solver_panel_e1_s565_678c86ecd077,g565_E1_phase5p5_repair5g565_screening_scaling_e1_fold0_all_seed565,E1,565,artifacts/models/gcst/phase5p5_repair5g565_screening_scaling_e1_fold0_all_seed565.pt,nan,True,True,True,1.2408000230789185,1.168533205986023,1.2558984756469727,0.7442871928215027,0.7553257346153259,1.0414754152297974,0.6974455714225769,0.9804925918579102,1.0,0.6740373969078064,0.6538475751876831,0.34189704060554504,0.884538471698761,1.0,10.818633079528809,1,0,0,False,False,False,False,False
g565_alpha_00017442,2757519178522689bfee5808df279576065e549bd4e1e713105d74aa8e947375,validation,random-32-32-20,random,256,7917,1000,0.0,g562_g565_fresh_solver_panel_e2_s565_13932353005e,g565_E2_phase5p5_repair5g565_scaling_e2_fold3_all_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e2_fold3_all_seed565.pt,nan,True,True,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g565_alpha_00017443,2757519178522689bfee5808df279576065e549bd4e1e713105d74aa8e947375,validation,random-32-32-20,random,256,7917,1000,0.125,g562_g565_fresh_solver_panel_e2_s565_13932353005e,g565_E2_phase5p5_repair5g565_scaling_e2_fold3_all_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e2_fold3_all_seed565.pt,nan,True,True,True,1.2481682300567627,1.1576592922210693,1.2524582147598267,0.7502193450927734,0.7507255673408508,1.0392898321151733,0.6936591863632202,0.9800130128860474,1.0,0.6831496357917786,0.6508515477180481,0.33684489130973816,0.8612213730812073,1.0,10.7966947555542,1,0,0,False,False,False,False,False
g565_alpha_00017444,2757519178522689bfee5808df279576065e549bd4e1e713105d74aa8e947375,validation,random-32-32-20,random,256,7917,1000,0.25,g562_g565_fresh_solver_panel_e2_s565_13932353005e,g565_E2_phase5p5_repair5g565_scaling_e2_fold3_all_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e2_fold3_all_seed565.pt,nan,True,True,True,1.2463364601135254,1.157314419746399,1.2549164295196533,0.7504386305809021,0.7514511346817017,1.0382399559020996,0.694052517414093,0.9800902009010315,1.0,0.6821439266204834,0.6517031192779541,0.33817848563194275,0.8634366989135742,1.0,10.800127029418945,1,0,0,False,False,False,False,False
g565_alpha_00017445,2757519178522689bfee5808df279576065e549bd4e1e713105d74aa8e947375,validation,random-32-32-20,random,256,7917,1000,0.5,g562_g565_fresh_solver_panel_e2_s565_13932353005e,g565_E2_phase5p5_repair5g565_scaling_e2_fold3_all_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e2_fold3_all_seed565.pt,nan,True,True,True,1.2426729202270508,1.1566247940063477,1.2598329782485962,0.7508772611618042,0.7529022693634033,1.0361402034759521,0.6948391795158386,0.9802446365356445,1.0,0.6801325678825378,0.6534063220024109,0.3408457040786743,0.8678673505783081,1.0,10.806989669799805,1,0,0,False,False,False,False,False
g565_alpha_00017446,2757519178522689bfee5808df279576065e549bd4e1e713105d74aa8e947375,validation,random-32-32-20,random,256,7917,1000,0.75,g562_g565_fresh_solver_panel_e2_s565_13932353005e,g565_E2_phase5p5_repair5g565_scaling_e2_fold3_all_seed565,E2,565,artifacts/models/gcst/phase5p5_repair5g565_scaling_e2_fold3_all_seed565.pt,nan,True,True,True,1.2390093803405762,1.1559350490570068,1.264749526977539,0.7513158917427063,0.7543533444404602,1.0340404510498047,0.6956258416175842,0.9803990125656128,1.0,0.6781212091445923,0.6551095247268677,0.3435128927230835,0.872298002243042,1.0,10.81385326385498,1,0,0,False,False,False,False,False
