g550_active_probe_row_id,execution_mode,counts_as_new_g546_solver_row,real_solver_execution,context_key,context_id,role,candidate_id,materialized_method,sampling_policy,map,map_family,agents,seed,budget_ms,iteration,solution_found,probe_feasible,sum_of_loss_ratio,probe_sum_of_loss,probe_lower_bound,probe_runtime_ms,expanded_nodes,low_level_pibt_calls,trace_event_count,delta_vs_additive_in_same_context,delta_vs_static_in_same_context,is_best_candidate_in_context,oracle_gap_vs_static,candidate_recognized,updateparams_hash,updateparams_fingerprint,traffic_before_hash_full,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,feature_map_family_maze,feature_map_family_random,feature_map_family_warehouse,feature_agents,feature_budget_ms,feature_iteration_final,feature_trace_event_count,feature_trace_events_per_agent,feature_pibt_failure_audit_count,feature_expanded_nodes,feature_high_level_expansions,feature_low_level_pibt_calls,feature_expansions_per_agent,feature_budget_per_agent,feature_obstacle_ratio_proxy,feature_corridor_proxy,feature_junction_proxy,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,counts_as_new_g549_solver_row,probe_materialized,no_probe_reason,panel,route,horizon_id,nominal_budget_ms,short_budget_ms,base_time_limit_sec,ltm_max_iterations,fresh_seed_block,theta_cluster,registry_label,candidate_group,fulltheta_registry_row_id,counts_as_g549_calibration_topup,counts_as_g549_fulltheta_replay,context_horizon_key,fulltheta_fingerprint_match,fulltheta_fingerprint_mismatched_fields,counts_as_new_g550_solver_row,g550_stage
g550_active_probe_00000000,new_g550_active_theta_search_solver_row,True,True,random-32-32-20|100|1740|2000|0|14650fb0739d0383,random-32-32-20|a100|s1740|it0|g550_active_theta_search_random_32_32_20_a100_s1740_hc0_short2000_t050_i2_b2000,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,baseline,random-32-32-20,random,100,1740,2000,0,True,True,1.38250114521,3018,2183,614.7316,50,4899,1518,0,0.0884104443426,False,-0.0939074667888,True,35049bacad216c02,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,14650fb0739d0383,0,1,1,1,1,0,0,1,1,1,0,0,0.25,0.25,11,0,0,1,0,1,0,100,2000,0,1518,15.18,0,50,0,4899,0.5,20,0.2,0.2,0.45,False,False,False,False,False,True,True,,active_theta_search,D_active_theta_boundary_search,c0_short2000_t050_i2,2000,2000,0.5,2,1740_1759,additive_ltm,,,,,,random-32-32-20|100|1740|2000|c0_short2000_t050_i2,True,,True,g550_active_theta_search
g550_active_probe_00000223,new_g550_active_theta_search_solver_row,True,True,random-32-32-20|100|1741|2000|0|14650fb0739d0383,random-32-32-20|a100|s1741|it0|g550_active_theta_search_random_32_32_20_a100_s1741_hc0_short2000_t050_i2_b2000,generated_theta::repair5g550_theta_550000861,repair5g550_theta_550000861,repair5g550_theta_550000861,negative_random_or_sobol_control,random-32-32-20,random,100,1741,2000,0,True,True,1.3707012059,3069,2239,852.2958,53,5199,1382,-0.122376060741,-0.0339437248772,False,-0.175971415811,True,838265b8f88982a0,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.45200000000000001|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=0.60199999999999998|lambda_flow=0.113|min_edge_cost=0.84599999999999997|max_edge_cost=8.8040000000000003|goal_projection_mode=none|flow_shield_beta=0.61099999999999999|max_flow_shield=0.59999999999999998,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0.452,0.95,1,0.602,0.113,0.611,0.6,0.846,8.804,0,0,1,0,1,0,100,2000,0,1382,13.82,0,53,0,5199,0.53,20,0.2,0.2,0.45,False,False,False,False,False,True,True,,active_theta_search,D_active_theta_boundary_search,c0_short2000_t050_i2,2000,2000,0.5,2,1740_1759,negative_random_or_sobol_control,negative_or_sobol_control_00860,negative_random_or_sobol_control,g550_registry_000861,,,random-32-32-20|100|1741|2000|c0_short2000_t050_i2,True,,True,g550_active_theta_search
g550_active_probe_00000224,new_g550_active_theta_search_solver_row,True,True,random-32-32-20|100|1741|2000|0|14650fb0739d0383,random-32-32-20|a100|s1741|it0|g550_active_theta_search_random_32_32_20_a100_s1741_hc0_short2000_t050_i2_b2000,generated_theta::repair5g550_theta_550000862,repair5g550_theta_550000862,repair5g550_theta_550000862,negative_random_or_sobol_control,random-32-32-20,random,100,1741,2000,0,True,True,1.4184903975,3176,2239,862.4235,55,5396,1382,-0.074586869138,0.0138454667262,False,-0.175971415811,True,b25700eb05bd8095,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.157|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1.1639999999999999|lambda_flow=0.094|min_edge_cost=0.254|max_edge_cost=10.992000000000001|goal_projection_mode=flow_shield|flow_shield_beta=0.13400000000000001|max_flow_shield=0.64000000000000001,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0.157,0.95,1,1.164,0.094,0.134,0.64,0.254,10.992,1,0,0,0,1,0,100,2000,0,1382,13.82,0,55,0,5396,0.55,20,0.2,0.2,0.45,False,False,False,False,False,True,True,,active_theta_search,D_active_theta_boundary_search,c0_short2000_t050_i2,2000,2000,0.5,2,1740_1759,negative_random_or_sobol_control,negative_or_sobol_control_00861,negative_random_or_sobol_control,g550_registry_000862,,,random-32-32-20|100|1741|2000|c0_short2000_t050_i2,True,,True,g550_active_theta_search
g550_active_probe_00000225,new_g550_active_theta_search_solver_row,True,True,random-32-32-20|100|1741|2000|0|14650fb0739d0383,random-32-32-20|a100|s1741|it0|g550_active_theta_search_random_32_32_20_a100_s1741_hc0_short2000_t050_i2_b2000,generated_theta::repair5g550_theta_550000863,repair5g550_theta_550000863,repair5g550_theta_550000863,negative_random_or_sobol_control,random-32-32-20,random,100,1741,2000,0,True,True,1.24698526128,2792,2239,966.8302,53,5197,1382,-0.24609200536,-0.157659669495,False,-0.175971415811,True,364abb4bcd6de456,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=1.0109999999999999|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=0.58999999999999997|lambda_flow=0.96799999999999997|min_edge_cost=0.88100000000000001|max_edge_cost=9.782|goal_projection_mode=agent_progress|flow_shield_beta=0.36199999999999999|max_flow_shield=0.77000000000000002,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,1.011,0.95,1,0.59,0.968,0.362,0.77,0.881,9.782,0,1,0,0,1,0,100,2000,0,1382,13.82,0,53,0,5197,0.53,20,0.2,0.2,0.45,False,False,False,False,False,True,True,,active_theta_search,D_active_theta_boundary_search,c0_short2000_t050_i2,2000,2000,0.5,2,1740_1759,negative_random_or_sobol_control,negative_or_sobol_control_00862,negative_random_or_sobol_control,g550_registry_000863,,,random-32-32-20|100|1741|2000|c0_short2000_t050_i2,True,,True,g550_active_theta_search
g550_active_probe_00000226,new_g550_active_theta_search_solver_row,True,True,random-32-32-20|100|1741|2000|0|14650fb0739d0383,random-32-32-20|a100|s1741|it0|g550_active_theta_search_random_32_32_20_a100_s1741_hc0_short2000_t050_i2_b2000,generated_theta::repair5g550_theta_550000864,repair5g550_theta_550000864,repair5g550_theta_550000864,negative_random_or_sobol_control,random-32-32-20,random,100,1741,2000,0,True,True,1.77400625279,3972,2239,907.7325,81,7999,1382,0.280928986155,0.369361322019,False,-0.175971415811,True,b3dee2204d5516cc,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.64200000000000002|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=0.70799999999999996|lambda_flow=0.97099999999999997|min_edge_cost=0.42599999999999999|max_edge_cost=11.058|goal_projection_mode=none|flow_shield_beta=0.44500000000000001|max_flow_shield=0.65900000000000003,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0.642,0.95,1,0.708,0.971,0.445,0.659,0.426,11.058,0,0,1,0,1,0,100,2000,0,1382,13.82,0,81,0,7999,0.81,20,0.2,0.2,0.45,False,False,False,False,False,True,True,,active_theta_search,D_active_theta_boundary_search,c0_short2000_t050_i2,2000,2000,0.5,2,1740_1759,negative_random_or_sobol_control,negative_or_sobol_control_00863,negative_random_or_sobol_control,g550_registry_000864,,,random-32-32-20|100|1741|2000|c0_short2000_t050_i2,True,,True,g550_active_theta_search
g550_active_probe_00000227,new_g550_active_theta_search_solver_row,True,True,random-32-32-20|100|1741|2000|0|14650fb0739d0383,random-32-32-20|a100|s1741|it0|g550_active_theta_search_random_32_32_20_a100_s1741_hc0_short2000_t050_i2_b2000,generated_theta::repair5g550_theta_550000865,repair5g550_theta_550000865,repair5g550_theta_550000865,negative_random_or_sobol_control,random-32-32-20,random,100,1741,2000,0,True,True,1.45824028584,3265,2239,896.1164,59,5798,1382,-0.034836980795,0.0535953550692,False,-0.175971415811,True,56d9880a805ee895,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.067000000000000004|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1.423|lambda_flow=0.871|min_edge_cost=0.40200000000000002|max_edge_cost=8.3100000000000005|goal_projection_mode=flow_shield|flow_shield_beta=0.087999999999999995|max_flow_shield=0.47799999999999998,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0.067,0.95,1,1.423,0.871,0.088,0.478,0.402,8.31,1,0,0,0,1,0,100,2000,0,1382,13.82,0,59,0,5798,0.59,20,0.2,0.2,0.45,False,False,False,False,False,True,True,,active_theta_search,D_active_theta_boundary_search,c0_short2000_t050_i2,2000,2000,0.5,2,1740_1759,negative_random_or_sobol_control,negative_or_sobol_control_00864,negative_random_or_sobol_control,g550_registry_000865,,,random-32-32-20|100|1741|2000|c0_short2000_t050_i2,True,,True,g550_active_theta_search
g550_active_probe_00000228,new_g550_active_theta_search_solver_row,True,True,random-32-32-20|100|1741|2000|0|14650fb0739d0383,random-32-32-20|a100|s1741|it0|g550_active_theta_search_random_32_32_20_a100_s1741_hc0_short2000_t050_i2_b2000,generated_theta::repair5g550_theta_550000866,repair5g550_theta_550000866,repair5g550_theta_550000866,negative_random_or_sobol_control,random-32-32-20,random,100,1741,2000,0,True,True,1.9173738276,4293,2239,971.5502,76,7485,1382,0.424296560965,0.512728896829,False,-0.175971415811,True,90fc7a7510b438e7,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.068000000000000005|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1.1339999999999999|lambda_flow=1.3200000000000001|min_edge_cost=0.372|max_edge_cost=9.6110000000000007|goal_projection_mode=agent_progress|flow_shield_beta=0.73199999999999998|max_flow_shield=0.32100000000000001,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0.068,0.95,1,1.134,1.32,0.732,0.321,0.372,9.611,0,1,0,0,1,0,100,2000,0,1382,13.82,0,76,0,7485,0.76,20,0.2,0.2,0.45,False,False,False,False,False,True,True,,active_theta_search,D_active_theta_boundary_search,c0_short2000_t050_i2,2000,2000,0.5,2,1740_1759,negative_random_or_sobol_control,negative_or_sobol_control_00865,negative_random_or_sobol_control,g550_registry_000866,,,random-32-32-20|100|1741|2000|c0_short2000_t050_i2,True,,True,g550_active_theta_search
g550_active_probe_00000229,new_g550_active_theta_search_solver_row,True,True,random-32-32-20|100|1741|2000|0|14650fb0739d0383,random-32-32-20|a100|s1741|it0|g550_active_theta_search_random_32_32_20_a100_s1741_hc0_short2000_t050_i2_b2000,generated_theta::repair5g550_theta_550000867,repair5g550_theta_550000867,repair5g550_theta_550000867,negative_random_or_sobol_control,random-32-32-20,random,100,1741,2000,0,True,True,1.36534167039,3057,2239,705.4795,53,5183,1382,-0.127735596248,-0.0393032603841,False,-0.175971415811,True,9f6d857525798afb,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.89900000000000002|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=0.81599999999999995|lambda_flow=0.65800000000000003|min_edge_cost=0.754|max_edge_cost=11.058|goal_projection_mode=none|flow_shield_beta=0.372|max_flow_shield=0.90100000000000002,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0.899,0.95,1,0.816,0.658,0.372,0.901,0.754,11.058,0,0,1,0,1,0,100,2000,0,1382,13.82,0,53,0,5183,0.53,20,0.2,0.2,0.45,False,False,False,False,False,True,True,,active_theta_search,D_active_theta_boundary_search,c0_short2000_t050_i2,2000,2000,0.5,2,1740_1759,negative_random_or_sobol_control,negative_or_sobol_control_00866,negative_random_or_sobol_control,g550_registry_000867,,,random-32-32-20|100|1741|2000|c0_short2000_t050_i2,True,,True,g550_active_theta_search
g550_active_probe_00000230,new_g550_active_theta_search_solver_row,True,True,random-32-32-20|100|1741|2000|0|14650fb0739d0383,random-32-32-20|a100|s1741|it0|g550_active_theta_search_random_32_32_20_a100_s1741_hc0_short2000_t050_i2_b2000,generated_theta::repair5g550_theta_550000868,repair5g550_theta_550000868,repair5g550_theta_550000868,negative_random_or_sobol_control,random-32-32-20,random,100,1741,2000,0,True,True,1.40687807057,3150,2239,973.3127,53,5197,1382,-0.0861991960697,0.00223313979455,False,-0.175971415811,True,b097ad6493e03909,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.84199999999999997|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1.4750000000000001|lambda_flow=0.66100000000000003|min_edge_cost=0.32500000000000001|max_edge_cost=8.3759999999999994|goal_projection_mode=flow_shield|flow_shield_beta=0.28699999999999998|max_flow_shield=0.58899999999999997,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0.842,0.95,1,1.475,0.661,0.287,0.589,0.325,8.376,1,0,0,0,1,0,100,2000,0,1382,13.82,0,53,0,5197,0.53,20,0.2,0.2,0.45,False,False,False,False,False,True,True,,active_theta_search,D_active_theta_boundary_search,c0_short2000_t050_i2,2000,2000,0.5,2,1740_1759,negative_random_or_sobol_control,negative_or_sobol_control_00867,negative_random_or_sobol_control,g550_registry_000868,,,random-32-32-20|100|1741|2000|c0_short2000_t050_i2,True,,True,g550_active_theta_search
g550_active_probe_00000231,new_g550_active_theta_search_solver_row,True,True,random-32-32-20|100|1741|2000|0|14650fb0739d0383,random-32-32-20|a100|s1741|it0|g550_active_theta_search_random_32_32_20_a100_s1741_hc0_short2000_t050_i2_b2000,generated_theta::repair5g550_theta_550000869,repair5g550_theta_550000869,repair5g550_theta_550000869,negative_random_or_sobol_control,random-32-32-20,random,100,1741,2000,0,True,True,1.33497096918,2989,2239,844.3122,53,5199,1382,-0.158106297454,-0.06967396159,False,-0.175971415811,True,8b3998299c2576cd,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=1.016|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=0.82799999999999996|lambda_flow=0.58699999999999997|min_edge_cost=0.53100000000000003|max_edge_cost=11.875999999999999|goal_projection_mode=agent_progress|flow_shield_beta=0.14999999999999999|max_flow_shield=1.042,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,1.016,0.95,1,0.828,0.587,0.15,1.042,0.531,11.876,0,1,0,0,1,0,100,2000,0,1382,13.82,0,53,0,5199,0.53,20,0.2,0.2,0.45,False,False,False,False,False,True,True,,active_theta_search,D_active_theta_boundary_search,c0_short2000_t050_i2,2000,2000,0.5,2,1740_1759,negative_random_or_sobol_control,negative_or_sobol_control_00868,negative_random_or_sobol_control,g550_registry_000869,,,random-32-32-20|100|1741|2000|c0_short2000_t050_i2,True,,True,g550_active_theta_search
g550_active_probe_00000232,new_g550_active_theta_search_solver_row,True,True,random-32-32-20|100|1741|2000|0|14650fb0739d0383,random-32-32-20|a100|s1741|it0|g550_active_theta_search_random_32_32_20_a100_s1741_hc0_short2000_t050_i2_b2000,generated_theta::repair5g550_theta_550000870,repair5g550_theta_550000870,repair5g550_theta_550000870,negative_random_or_sobol_control,random-32-32-20,random,100,1741,2000,0,True,True,1.41223760607,3162,2239,789.6938,53,5198,1382,-0.0808396605628,0.00759267530147,False,-0.175971415811,True,b29a5fcda9a7e446,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.78900000000000003|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1.4059999999999999|lambda_flow=0.69899999999999995|min_edge_cost=0.86099999999999999|max_edge_cost=9.0730000000000004|goal_projection_mode=none|flow_shield_beta=0.67400000000000004|max_flow_shield=1.2729999999999999,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0.789,0.95,1,1.406,0.699,0.674,1.273,0.861,9.073,0,0,1,0,1,0,100,2000,0,1382,13.82,0,53,0,5198,0.53,20,0.2,0.2,0.45,False,False,False,False,False,True,True,,active_theta_search,D_active_theta_boundary_search,c0_short2000_t050_i2,2000,2000,0.5,2,1740_1759,negative_random_or_sobol_control,negative_or_sobol_control_00869,negative_random_or_sobol_control,g550_registry_000870,,,random-32-32-20|100|1741|2000|c0_short2000_t050_i2,True,,True,g550_active_theta_search
g550_active_probe_00000233,new_g550_active_theta_search_solver_row,True,True,random-32-32-20|100|1741|2000|0|14650fb0739d0383,random-32-32-20|a100|s1741|it0|g550_active_theta_search_random_32_32_20_a100_s1741_hc0_short2000_t050_i2_b2000,generated_theta::repair5g550_theta_550000871,repair5g550_theta_550000871,repair5g550_theta_550000871,negative_random_or_sobol_control,random-32-32-20,random,100,1741,2000,0,True,True,1.43278249218,3208,2239,873.0812,53,5197,1382,-0.0602947744529,0.0281375614113,False,-0.175971415811,True,61c1918922c5f944,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=1.0940000000000001|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1.3939999999999999|lambda_flow=0.996|min_edge_cost=0.83699999999999997|max_edge_cost=10.026999999999999|goal_projection_mode=flow_shield|flow_shield_beta=0.622|max_flow_shield=0.56999999999999995,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,1.094,0.95,1,1.394,0.996,0.622,0.57,0.837,10.027,1,0,0,0,1,0,100,2000,0,1382,13.82,0,53,0,5197,0.53,20,0.2,0.2,0.45,False,False,False,False,False,True,True,,active_theta_search,D_active_theta_boundary_search,c0_short2000_t050_i2,2000,2000,0.5,2,1740_1759,negative_random_or_sobol_control,negative_or_sobol_control_00870,negative_random_or_sobol_control,g550_registry_000871,,,random-32-32-20|100|1741|2000|c0_short2000_t050_i2,True,,True,g550_active_theta_search
g550_active_probe_00000234,new_g550_active_theta_search_solver_row,True,True,random-32-32-20|100|1741|2000|0|14650fb0739d0383,random-32-32-20|a100|s1741|it0|g550_active_theta_search_random_32_32_20_a100_s1741_hc0_short2000_t050_i2_b2000,generated_theta::repair5g550_theta_550000872,repair5g550_theta_550000872,repair5g550_theta_550000872,negative_random_or_sobol_control,random-32-32-20,random,100,1741,2000,0,True,True,1.30728003573,2927,2239,874.0905,53,5191,1382,-0.185797230907,-0.0973648950424,False,-0.175971415811,True,5c9438d5266d8a9c,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.61299999999999999|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=0.69199999999999995|lambda_flow=1.1459999999999999|min_edge_cost=0.78300000000000003|max_edge_cost=9.3409999999999993|goal_projection_mode=agent_progress|flow_shield_beta=0.61899999999999999|max_flow_shield=0.27800000000000002,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0.613,0.95,1,0.692,1.146,0.619,0.278,0.783,9.341,0,1,0,0,1,0,100,2000,0,1382,13.82,0,53,0,5191,0.53,20,0.2,0.2,0.45,False,False,False,False,False,True,True,,active_theta_search,D_active_theta_boundary_search,c0_short2000_t050_i2,2000,2000,0.5,2,1740_1759,negative_random_or_sobol_control,negative_or_sobol_control_00871,negative_random_or_sobol_control,g550_registry_000872,,,random-32-32-20|100|1741|2000|c0_short2000_t050_i2,True,,True,g550_active_theta_search
g550_active_probe_00000235,new_g550_active_theta_search_solver_row,True,True,random-32-32-20|100|1741|2000|0|14650fb0739d0383,random-32-32-20|a100|s1741|it0|g550_active_theta_search_random_32_32_20_a100_s1741_hc0_short2000_t050_i2_b2000,generated_theta::repair5g550_theta_550000873,repair5g550_theta_550000873,repair5g550_theta_550000873,negative_random_or_sobol_control,random-32-32-20,random,100,1741,2000,0,True,True,1.42161679321,3183,2239,741.3657,61,5998,1382,-0.0714604734256,0.0169718624386,False,-0.175971415811,True,beeaa283b74da8ec,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.40400000000000003|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1.0620000000000001|lambda_flow=0.77700000000000002|min_edge_cost=0.66600000000000004|max_edge_cost=11.222|goal_projection_mode=none|flow_shield_beta=0.51700000000000002|max_flow_shield=1.3799999999999999,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0.404,0.95,1,1.062,0.777,0.517,1.38,0.666,11.222,0,0,1,0,1,0,100,2000,0,1382,13.82,0,61,0,5998,0.61,20,0.2,0.2,0.45,False,False,False,False,False,True,True,,active_theta_search,D_active_theta_boundary_search,c0_short2000_t050_i2,2000,2000,0.5,2,1740_1759,negative_random_or_sobol_control,negative_or_sobol_control_00872,negative_random_or_sobol_control,g550_registry_000873,,,random-32-32-20|100|1741|2000|c0_short2000_t050_i2,True,,True,g550_active_theta_search
g550_active_probe_00000236,new_g550_active_theta_search_solver_row,True,True,random-32-32-20|100|1741|2000|0|14650fb0739d0383,random-32-32-20|a100|s1741|it0|g550_active_theta_search_random_32_32_20_a100_s1741_hc0_short2000_t050_i2_b2000,generated_theta::repair5g550_theta_550000874,repair5g550_theta_550000874,repair5g550_theta_550000874,negative_random_or_sobol_control,random-32-32-20,random,100,1741,2000,0,True,True,1.28539526574,2878,2239,980.1302,53,5199,1382,-0.207682000893,-0.119249665029,False,-0.175971415811,True,705d8769eaed6ba0,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.93999999999999995|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=0.60499999999999998|lambda_flow=1.405|min_edge_cost=0.99199999999999999|max_edge_cost=9.2449999999999992|goal_projection_mode=flow_shield|flow_shield_beta=0.56100000000000005|max_flow_shield=0.72799999999999998,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0.94,0.95,1,0.605,1.405,0.561,0.728,0.992,9.245,1,0,0,0,1,0,100,2000,0,1382,13.82,0,53,0,5199,0.53,20,0.2,0.2,0.45,False,False,False,False,False,True,True,,active_theta_search,D_active_theta_boundary_search,c0_short2000_t050_i2,2000,2000,0.5,2,1740_1759,negative_random_or_sobol_control,negative_or_sobol_control_00873,negative_random_or_sobol_control,g550_registry_000874,,,random-32-32-20|100|1741|2000|c0_short2000_t050_i2,True,,True,g550_active_theta_search
