plan_row_id,context_id,g568_method,agent_count,solver_internal_time_limit_sec,process_hard_timeout_sec,row_budget_audit_decision,row_budget_audit_failures
g568_ltm30_labeltrain1000_existingrow_00002570,g567_gate3b_label_train_00393,gate3b_actor_30s,80,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002571,g567_gate3b_label_train_00388,gate3b_actor_30s,80,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002572,g567_gate3b_label_train_00390,gate3b_actor_30s,80,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002573,g567_gate3b_label_train_00387,gate3b_actor_30s,80,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002574,g567_gate3b_label_train_00382,gate3b_actor_30s,80,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002575,g567_gate3b_label_train_00381,gate3b_actor_30s,80,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002576,g567_gate3b_label_train_00384,gate3b_actor_30s,80,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002577,g567_gate3b_label_train_00385,gate3b_actor_30s,80,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002578,g567_gate3b_label_train_00386,gate3b_actor_30s,80,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002579,g567_gate3b_label_train_00358,gate3b_actor_30s,48,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002580,g567_gate3b_label_train_00353,gate3b_actor_30s,48,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002581,g567_gate3b_label_train_00359,gate3b_actor_30s,48,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002582,g567_gate3b_label_train_00361,gate3b_actor_30s,48,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002583,g567_gate3b_label_train_00355,gate3b_actor_30s,48,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002584,g567_gate3b_label_train_00360,gate3b_actor_30s,48,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002585,g567_gate3b_label_train_00362,gate3b_actor_30s,48,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002586,g567_gate3b_label_train_00363,gate3b_actor_30s,48,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002587,g567_gate3b_label_train_00354,gate3b_actor_30s,48,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002588,g567_gate3b_label_train_00352,gate3b_actor_30s,48,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002589,g567_gate3b_label_train_00356,gate3b_actor_30s,48,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002590,g567_gate3b_label_train_00357,gate3b_actor_30s,48,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002591,g567_gate3b_label_train_00407,gate3b_actor_30s,192,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002592,g567_gate3b_label_train_00395,gate3b_actor_30s,192,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002593,g567_gate3b_label_train_00397,gate3b_actor_30s,192,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002594,g567_gate3b_label_train_00402,gate3b_actor_30s,192,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002595,g567_gate3b_label_train_00396,gate3b_actor_30s,192,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002596,g567_gate3b_label_train_00408,gate3b_actor_30s,192,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002597,g567_gate3b_label_train_00406,gate3b_actor_30s,192,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002598,g567_gate3b_label_train_00410,gate3b_actor_30s,192,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002599,g567_gate3b_label_train_00399,gate3b_actor_30s,192,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002600,g567_gate3b_label_train_00400,gate3b_actor_30s,192,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002601,g567_gate3b_label_train_00404,gate3b_actor_30s,192,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002602,g567_gate3b_label_train_00401,gate3b_actor_30s,192,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002603,g567_gate3b_label_train_00405,gate3b_actor_30s,192,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002604,g567_gate3b_label_train_00403,gate3b_actor_30s,192,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002605,g567_gate3b_label_train_00409,gate3b_actor_30s,192,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002606,g567_gate3b_label_train_00394,gate3b_actor_30s,192,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002607,g567_gate3b_label_train_00398,gate3b_actor_30s,192,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002608,g567_gate3b_label_train_00339,gate3b_actor_30s,32,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002609,g567_gate3b_label_train_00343,gate3b_actor_30s,32,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002610,g567_gate3b_label_train_00344,gate3b_actor_30s,32,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002611,g567_gate3b_label_train_00345,gate3b_actor_30s,32,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002612,g567_gate3b_label_train_00337,gate3b_actor_30s,32,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002613,g567_gate3b_label_train_00342,gate3b_actor_30s,32,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002614,g567_gate3b_label_train_00341,gate3b_actor_30s,32,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002615,g567_gate3b_label_train_00348,gate3b_actor_30s,32,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002616,g567_gate3b_label_train_00350,gate3b_actor_30s,32,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002617,g567_gate3b_label_train_00347,gate3b_actor_30s,32,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002618,g567_gate3b_label_train_00349,gate3b_actor_30s,32,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002619,g567_gate3b_label_train_00351,gate3b_actor_30s,32,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002620,g567_gate3b_label_train_00346,gate3b_actor_30s,32,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002621,g567_gate3b_label_train_00338,gate3b_actor_30s,32,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002622,g567_gate3b_label_train_00340,gate3b_actor_30s,32,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002623,g567_gate3b_development_00449,gate3b_actor_30s,16,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002624,g567_gate3b_development_00015,gate3b_actor_30s,16,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002625,g567_gate3b_development_00016,gate3b_actor_30s,16,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002626,g567_gate3b_development_00012,gate3b_actor_30s,16,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002627,g567_gate3b_development_00013,gate3b_actor_30s,16,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002628,g567_gate3b_development_00014,gate3b_actor_30s,16,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002629,g567_gate3b_development_00017,gate3b_actor_30s,16,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002630,g567_gate3b_development_00468,gate3b_actor_30s,1000,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002631,g567_gate3b_development_00466,gate3b_actor_30s,1000,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002632,g567_gate3b_development_00467,gate3b_actor_30s,1000,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002633,g567_gate3b_development_00499,gate3b_actor_30s,80,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002634,g567_gate3b_development_00450,gate3b_actor_30s,80,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002635,g567_gate3b_development_00452,gate3b_actor_30s,80,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002636,g567_gate3b_development_00497,gate3b_actor_30s,80,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002637,g567_gate3b_development_00451,gate3b_actor_30s,80,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002638,g567_gate3b_development_00495,gate3b_actor_30s,80,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002639,g567_gate3b_development_00496,gate3b_actor_30s,80,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002640,g567_gate3b_development_00498,gate3b_actor_30s,80,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002641,g567_gate3b_development_00461,gate3b_actor_30s,768,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002642,g567_gate3b_development_00107,gate3b_actor_30s,768,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002643,g567_gate3b_development_00456,gate3b_actor_30s,768,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002644,g567_gate3b_development_00105,gate3b_actor_30s,768,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002645,g567_gate3b_development_00463,gate3b_actor_30s,768,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002646,g567_gate3b_development_00106,gate3b_actor_30s,768,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002647,g567_gate3b_development_00464,gate3b_actor_30s,768,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002648,g567_gate3b_development_00465,gate3b_actor_30s,768,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002649,g567_gate3b_development_00462,gate3b_actor_30s,768,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002650,g567_gate3b_development_00108,gate3b_actor_30s,768,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002651,g567_gate3b_development_00458,gate3b_actor_30s,768,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002652,g567_gate3b_development_00460,gate3b_actor_30s,768,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002653,g567_gate3b_development_00459,gate3b_actor_30s,768,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002654,g567_gate3b_development_00457,gate3b_actor_30s,768,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002655,g567_gate3b_development_00447,gate3b_actor_30s,12,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002656,g567_gate3b_development_00489,gate3b_actor_30s,12,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002657,g567_gate3b_development_00442,gate3b_actor_30s,12,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002658,g567_gate3b_development_00444,gate3b_actor_30s,12,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002659,g567_gate3b_development_00448,gate3b_actor_30s,12,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002660,g567_gate3b_development_00441,gate3b_actor_30s,12,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002661,g567_gate3b_development_00491,gate3b_actor_30s,12,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002662,g567_gate3b_development_00443,gate3b_actor_30s,12,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002663,g567_gate3b_development_00493,gate3b_actor_30s,12,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002664,g567_gate3b_development_00494,gate3b_actor_30s,12,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002665,g567_gate3b_development_00490,gate3b_actor_30s,12,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002666,g567_gate3b_development_00492,gate3b_actor_30s,12,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002667,g567_gate3b_development_00488,gate3b_actor_30s,12,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002668,g567_gate3b_development_00445,gate3b_actor_30s,12,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002669,g567_gate3b_development_00446,gate3b_actor_30s,12,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002670,g567_gate3b_development_00103,gate3b_actor_30s,48,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002671,g567_gate3b_development_00102,gate3b_actor_30s,48,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002672,g567_gate3b_development_00104,gate3b_actor_30s,48,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002673,g567_gate3b_development_00472,gate3b_actor_30s,1500,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002674,g567_gate3b_development_00470,gate3b_actor_30s,1500,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002675,g567_gate3b_development_00471,gate3b_actor_30s,1500,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002676,g567_gate3b_development_00469,gate3b_actor_30s,1500,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002677,g567_gate3b_development_00473,gate3b_actor_30s,1500,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002678,g567_gate3b_development_00137,gate3b_actor_30s,24,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002679,g567_gate3b_development_00099,gate3b_actor_30s,24,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002680,g567_gate3b_development_00141,gate3b_actor_30s,24,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002681,g567_gate3b_development_00138,gate3b_actor_30s,24,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002682,g567_gate3b_development_00142,gate3b_actor_30s,24,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002683,g567_gate3b_development_00139,gate3b_actor_30s,24,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002684,g567_gate3b_development_00143,gate3b_actor_30s,24,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002685,g567_gate3b_development_00100,gate3b_actor_30s,24,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002686,g567_gate3b_development_00101,gate3b_actor_30s,24,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002687,g567_gate3b_development_00140,gate3b_actor_30s,24,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002688,g567_gate3b_development_00020,gate3b_actor_30s,512,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002689,g567_gate3b_development_00022,gate3b_actor_30s,512,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002690,g567_gate3b_development_00453,gate3b_actor_30s,512,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002691,g567_gate3b_development_00455,gate3b_actor_30s,512,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002692,g567_gate3b_development_00021,gate3b_actor_30s,512,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002693,g567_gate3b_development_00023,gate3b_actor_30s,512,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002694,g567_gate3b_development_00018,gate3b_actor_30s,512,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002695,g567_gate3b_development_00454,gate3b_actor_30s,512,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002696,g567_gate3b_development_00019,gate3b_actor_30s,512,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002697,g567_gate3b_development_00073,gate3b_actor_30s,1000,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002698,g567_gate3b_development_00074,gate3b_actor_30s,1000,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002699,g567_gate3b_development_00070,gate3b_actor_30s,1000,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002700,g567_gate3b_development_00061,gate3b_actor_30s,1000,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002701,g567_gate3b_development_00071,gate3b_actor_30s,1000,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002702,g567_gate3b_development_00063,gate3b_actor_30s,1000,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002703,g567_gate3b_development_00064,gate3b_actor_30s,1000,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002704,g567_gate3b_development_00069,gate3b_actor_30s,1000,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002705,g567_gate3b_development_00062,gate3b_actor_30s,1000,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002706,g567_gate3b_development_00065,gate3b_actor_30s,1000,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002707,g567_gate3b_development_00067,gate3b_actor_30s,1000,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002708,g567_gate3b_development_00072,gate3b_actor_30s,1000,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002709,g567_gate3b_development_00068,gate3b_actor_30s,1000,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002710,g567_gate3b_development_00066,gate3b_actor_30s,1000,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002711,g567_gate3b_development_00083,gate3b_actor_30s,2000,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002712,g567_gate3b_development_00085,gate3b_actor_30s,2000,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002713,g567_gate3b_development_00084,gate3b_actor_30s,2000,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002714,g567_gate3b_development_00081,gate3b_actor_30s,2000,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002715,g567_gate3b_development_00082,gate3b_actor_30s,2000,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002716,g567_gate3b_development_00036,gate3b_actor_30s,80,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002717,g567_gate3b_development_00035,gate3b_actor_30s,80,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002718,g567_gate3b_development_00037,gate3b_actor_30s,80,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002719,g567_gate3b_development_00034,gate3b_actor_30s,80,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002720,g567_gate3b_development_00059,gate3b_actor_30s,768,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002721,g567_gate3b_development_00058,gate3b_actor_30s,768,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002722,g567_gate3b_development_00060,gate3b_actor_30s,768,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002723,g567_gate3b_development_00025,gate3b_actor_30s,12,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002724,g567_gate3b_development_00027,gate3b_actor_30s,12,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002725,g567_gate3b_development_00026,gate3b_actor_30s,12,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002726,g567_gate3b_development_00024,gate3b_actor_30s,12,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002727,g567_gate3b_development_00039,gate3b_actor_30s,192,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002728,g567_gate3b_development_00041,gate3b_actor_30s,192,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002729,g567_gate3b_development_00040,gate3b_actor_30s,192,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002730,g567_gate3b_development_00038,gate3b_actor_30s,192,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002731,g567_gate3b_development_00042,gate3b_actor_30s,192,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002732,g567_gate3b_development_00080,gate3b_actor_30s,1500,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002733,g567_gate3b_development_00075,gate3b_actor_30s,1500,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002734,g567_gate3b_development_00077,gate3b_actor_30s,1500,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002735,g567_gate3b_development_00078,gate3b_actor_30s,1500,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002736,g567_gate3b_development_00079,gate3b_actor_30s,1500,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002737,g567_gate3b_development_00076,gate3b_actor_30s,1500,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002738,g567_gate3b_development_00043,gate3b_actor_30s,384,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002739,g567_gate3b_development_00045,gate3b_actor_30s,384,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002740,g567_gate3b_development_00046,gate3b_actor_30s,384,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002741,g567_gate3b_development_00047,gate3b_actor_30s,384,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002742,g567_gate3b_development_00049,gate3b_actor_30s,384,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002743,g567_gate3b_development_00044,gate3b_actor_30s,384,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002744,g567_gate3b_development_00048,gate3b_actor_30s,384,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002745,g567_gate3b_development_00057,gate3b_actor_30s,512,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002746,g567_gate3b_development_00056,gate3b_actor_30s,512,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002747,g567_gate3b_development_00051,gate3b_actor_30s,512,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002748,g567_gate3b_development_00055,gate3b_actor_30s,512,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002749,g567_gate3b_development_00053,gate3b_actor_30s,512,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002750,g567_gate3b_development_00052,gate3b_actor_30s,512,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002751,g567_gate3b_development_00054,gate3b_actor_30s,512,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002752,g567_gate3b_development_00050,gate3b_actor_30s,512,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002753,g567_gate3b_development_00287,gate3b_actor_30s,8,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002754,g567_gate3b_development_00292,gate3b_actor_30s,8,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002755,g567_gate3b_development_00290,gate3b_actor_30s,8,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002756,g567_gate3b_development_00291,gate3b_actor_30s,8,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002757,g567_gate3b_development_00285,gate3b_actor_30s,8,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002758,g567_gate3b_development_00288,gate3b_actor_30s,8,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002759,g567_gate3b_development_00286,gate3b_actor_30s,8,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002760,g567_gate3b_development_00289,gate3b_actor_30s,8,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002761,g567_gate3b_development_00032,gate3b_actor_30s,32,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002762,g567_gate3b_development_00033,gate3b_actor_30s,32,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002763,g567_gate3b_development_00031,gate3b_actor_30s,32,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002764,g567_gate3b_development_00029,gate3b_actor_30s,32,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002765,g567_gate3b_development_00028,gate3b_actor_30s,32,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002766,g567_gate3b_development_00030,gate3b_actor_30s,32,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002767,g567_gate3b_development_00000,gate3b_actor_30s,16,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002768,g567_gate3b_development_00005,gate3b_actor_30s,16,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002769,g567_gate3b_development_00008,gate3b_actor_30s,16,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002770,g567_gate3b_development_00003,gate3b_actor_30s,16,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002771,g567_gate3b_development_00009,gate3b_actor_30s,16,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002772,g567_gate3b_development_00006,gate3b_actor_30s,16,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002773,g567_gate3b_development_00011,gate3b_actor_30s,16,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002774,g567_gate3b_development_00007,gate3b_actor_30s,16,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002775,g567_gate3b_development_00010,gate3b_actor_30s,16,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002776,g567_gate3b_development_00002,gate3b_actor_30s,16,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002777,g567_gate3b_development_00004,gate3b_actor_30s,16,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002778,g567_gate3b_development_00001,gate3b_actor_30s,16,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002779,g567_gate3b_calibration_00112,gate3b_actor_30s,16,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002780,g567_gate3b_calibration_00109,gate3b_actor_30s,16,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002781,g567_gate3b_calibration_00108,gate3b_actor_30s,16,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002782,g567_gate3b_calibration_00113,gate3b_actor_30s,16,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002783,g567_gate3b_calibration_00111,gate3b_actor_30s,16,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002784,g567_gate3b_calibration_00110,gate3b_actor_30s,16,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002785,g567_gate3b_calibration_00151,gate3b_actor_30s,64,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002786,g567_gate3b_calibration_00144,gate3b_actor_30s,64,30.0,60.0,pass,
g568_ltm30_labeltrain1000_existingrow_00002787,g567_gate3b_calibration_00149,gate3b_actor_30s,64,30.0,60.0,pass,
