evaluation_uid,instance_uid,split,physical_map_sha256,map,map_family,agent_count,budget_ms,label_state,original_row_count,positive_rows,safe_nonimproving_rows,safe_rows,harmful_rows,censored_rows,noise_margin,candidate_rows,min_verified_coverage,verified_no_positive_requires_coverage,verified_no_positive_supported,candidate_rows_count_as_independent_contexts,g563_split,g563_physical_group,g563_split_seed
3ae1eeec7b56e4c4ef803dc0bc14368b1a7b8ee8690f74ff2b6b8edf466b9118,619a7114040450c7639b255de98901f524b3b0ea1bf88c6f6608251aedc6c8d4,train,21e432e5dcbbbb3ea52105da5f8e7460164527ceeaa04f55b94e194c9ed1dbe3,g559-synth-city-paris-32,city,128,2000,CENSORED_UNKNOWN,65,0,1,1,0,64,0.0,65,4,True,False,False,validation,21e432e5dcbbbb3ea52105da5f8e7460164527ceeaa04f55b94e194c9ed1dbe3,563
3ae2824745bce690b48b3b1279fafd374ad5297dab524bc967be53be61527310,6bb331e257a43ab598f782fe5ee0249e4248ab438a99e018405c1db5d69e66bd,validation,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,random-32-32-20,random,256,1000,MIXED_FRONTIER,65,11,1,12,53,0,0.0,65,4,True,False,False,train,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,563
3afc33ab3b2ff1e75f1ee5d095fe9c536dbbbc475df8fed33c58d007accd5ee1,8233201b0e8bdf00b65f36e226718be96de17767094c776b9b47556895d875e0,train,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,room-40-32-8,room,96,1000,MIXED_FRONTIER,65,15,3,18,47,0,0.0,65,4,True,False,False,blind,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,563
3b22e5f890668b4bdfe458402f7049815de4248302bd2d5564a8f20045e5f0e7,8fa679c7f8e0bc95aefea3058b96718ab8fed7e60cc811e81c39f5ce693de6e9,train,50f00a33e4a714768d7f920af2f89b5ed061c6d2533634dd8ca17400a0273e3d,g559-synth-corners-34,irregular_bottleneck,32,1000,MIXED_FRONTIER,65,15,1,16,49,0,0.0,65,4,True,False,False,train,50f00a33e4a714768d7f920af2f89b5ed061c6d2533634dd8ca17400a0273e3d,563
3b44a1a0cc7fb5dd3c565577a9efda99a9fd700e740309dc41ebe9f82fef24ec,71301957bfe95346f122204e396492caa78fc6adc810f10b89748c49d13ca9f7,train,3ad85daf37d87c531bc2a1574856ef380f50fdebf885d06a4b59a1a11b3938ab,empty-32-32,empty,64,2000,HARMFUL_SUPPORTED,65,0,1,1,64,0,0.0,65,4,True,False,False,heldout,3ad85daf37d87c531bc2a1574856ef380f50fdebf885d06a4b59a1a11b3938ab,563
3b50f848cd6e9164141be7d360a8eb20bdce4441600a96402ab0b4375513db72,39244fee580ca8eb42c1671d31bf5bd04e278a2788014c7395831af7c58f762f,train,8f1b5495421b4c544ca84a45b0a41cf17e44c1a5aa9241c784bfe8478dbe79b5,empty-8-8,empty,16,500,MIXED_FRONTIER,65,35,3,38,27,0,0.0,65,4,True,False,False,train,8f1b5495421b4c544ca84a45b0a41cf17e44c1a5aa9241c784bfe8478dbe79b5,563
3b6a553ee16f6d4fd21325a1c18d59a0861f47fd2e811f435d2eca2580e82ccc,8d5f976985460083476b657ef8ada278e3a0cadf4498ba10556f481f751d184e,heldout,fb119aacaf305ebcce9e07dd0659ab15f993a9486d1697355aeabc66dac86ab0,g559-synth-string-40,irregular_bottleneck,128,500,CENSORED_UNKNOWN,65,0,1,1,0,64,0.0,65,4,True,False,False,validation,fb119aacaf305ebcce9e07dd0659ab15f993a9486d1697355aeabc66dac86ab0,563
3b6b15b8e7a5d8ad50a378047a2310241b925c038a51512b75830f24581ba0db,9c3a1d4f960a321682172e15050378cba07762efbdfa26b76d143ed7a01b68bf,train,2185f788d0e510a82194855d7ac44ffd2ef0c59ad334345e4dd6a29c52a569cc,random-8-8-20,random,32,5000,CENSORED_UNKNOWN,65,0,1,1,0,64,0.0,65,4,True,False,False,train,2185f788d0e510a82194855d7ac44ffd2ef0c59ad334345e4dd6a29c52a569cc,563
3b9b111b81b9b9c4242ba6d54d0a5764d2f237630e3e9837dff19279e145ab92,f9b1c77d26865e1ea5ebdbc3bd6c0c0655b36a5f0eb498c5e31ef3c03396cc10,heldout,55f3b8abd889abf71aea1f354e70e49f8907e4bdfd6c513d1f9978c6b1ffcc8f,g559-synth-warehouse-b-36,warehouse,256,5000,CENSORED_UNKNOWN,65,0,1,1,0,64,0.0,65,4,True,False,False,validation,55f3b8abd889abf71aea1f354e70e49f8907e4bdfd6c513d1f9978c6b1ffcc8f,563
3bb5d48a836a4f775a57e1373afebdf41d1ca2e5bf4ebc47165234d749c04462,9e6416c7e818ad49b4260c38acead105ad7064c795c022718cfbb6cf83873bcb,validation,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,random-32-32-20,random,256,1000,MIXED_FRONTIER,65,4,1,5,60,0,0.0,65,4,True,False,False,train,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,563
3bd5acb499e835806211b687d4998601e46516361945f501af709b1d73406269,fa77a792b998a8110e051c769ab1a621fc7587c7ce99decae814718acb6bf7a0,validation,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,maze-36-32-4,maze,32,5000,MIXED_FRONTIER,65,24,2,26,39,0,0.0,65,4,True,False,False,validation,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,563
3bdbb71785f5ced91a5e8ad82164ccfb00d5e6ea3396736c7ac2f935526147c8,df55a9482f8f9ea8af411281e089d3272f0959f3007553600ad37a3e40f5b74c,train,457bd56b8871e489dbd82a0563cc4509b2ab2ac2cc3d21ee44f9fc87add3bc4f,g559-synth-tunnel-38,irregular_bottleneck,96,5000,CENSORED_UNKNOWN,65,0,1,1,0,64,0.0,65,4,True,False,False,validation,457bd56b8871e489dbd82a0563cc4509b2ab2ac2cc3d21ee44f9fc87add3bc4f,563
3c1195590ca936e854f9cf9ec0b129b15e45cdcc2c00c4c937a3cf6d6e570f82,ef809d20a19bdccee1a43d83e6691de9e1231a1dfc88e1f76ff9e39e85f507a3,train,457bd56b8871e489dbd82a0563cc4509b2ab2ac2cc3d21ee44f9fc87add3bc4f,g559-synth-tunnel-38,irregular_bottleneck,96,5000,CENSORED_UNKNOWN,65,0,1,1,0,64,0.0,65,4,True,False,False,validation,457bd56b8871e489dbd82a0563cc4509b2ab2ac2cc3d21ee44f9fc87add3bc4f,563
3c52a9b87d76a8125059915939a5062b070a0ea49d10478d6fddd091e66e2cb8,454a5d41f24dc36bfe9aa814b2a78190d47bb1b719a0b2586ea706b9de22a7e2,train,7f11aca3d4470c8f10b48705de9f56ab611bcbc595c5175215bbcc2b3e3aff83,random-32-32-10,random,128,500,MIXED_FRONTIER,65,33,1,34,31,0,0.0,65,4,True,False,False,blind,7f11aca3d4470c8f10b48705de9f56ab611bcbc595c5175215bbcc2b3e3aff83,563
3c629d3042d630ca47d4f7d802b8ba46122281cd58fb41247f82d043f4526907,9c3a1d4f960a321682172e15050378cba07762efbdfa26b76d143ed7a01b68bf,train,2185f788d0e510a82194855d7ac44ffd2ef0c59ad334345e4dd6a29c52a569cc,random-8-8-20,random,32,5000,CENSORED_UNKNOWN,65,0,1,1,0,64,0.0,65,4,True,False,False,train,2185f788d0e510a82194855d7ac44ffd2ef0c59ad334345e4dd6a29c52a569cc,563
3c7e6eeaa6473325026f6959fdbf40d5ce6608b19f8ddb4a7f516665ccc1c2a0,4009efcaf1380a6b64e80c262416a8d2950244773acb34d9440acc42bcdff17f,validation,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,g559-synth-warehouse-a-32,warehouse,128,2000,MIXED_FRONTIER,65,18,1,19,46,0,0.0,65,4,True,False,False,heldout,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,563
3c857af20b6226b5f4a15f92fc521f3398e2dbb482e30216ffd77331c9fbe75f,365027630b54c8ce8413622c5dbc7125281acfd2736000faf8fb38456eefcd50,train,50f00a33e4a714768d7f920af2f89b5ed061c6d2533634dd8ca17400a0273e3d,g559-synth-corners-34,irregular_bottleneck,32,1000,MIXED_FRONTIER,65,49,2,51,14,0,0.0,65,4,True,False,False,train,50f00a33e4a714768d7f920af2f89b5ed061c6d2533634dd8ca17400a0273e3d,563
3cbaf550309334f17a8c8745229dfdba0c787c9f679bcc066c15d5996fa1f4f1,ec3a34067ffcd4e1a6bda7870c34e7ac384be7932d33b60e38b2162efff129fc,validation,6c5e61c0c3a3dd7fa4b0b1dce70e9ad0b8a0cd1517c854bf0f707b66ca835f1a,g559-synth-city-berlin-32,city,64,500,CENSORED_UNKNOWN,65,0,1,1,0,64,0.0,65,4,True,False,False,train,6c5e61c0c3a3dd7fa4b0b1dce70e9ad0b8a0cd1517c854bf0f707b66ca835f1a,563
3cd4c6c9ece4944f9e0b73299ccfe82e1bc29695043b45f64e1979376ae70257,852d5b46dd4bd6766bd4e648b92f7f46b3e364239bfb05115413f177a0ffc456,validation,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,maze-36-32-4,maze,32,5000,MIXED_FRONTIER,65,28,2,30,35,0,0.0,65,4,True,False,False,validation,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,563
3d111cfacbdb601f528f8a3b43bb8b8392c66d7f5582c3c731845073031007ee,e42fd5547f0b8fc0fa254673006c4c68d96dfb1257bae9144954f8947e1c6145,heldout,55f3b8abd889abf71aea1f354e70e49f8907e4bdfd6c513d1f9978c6b1ffcc8f,g559-synth-warehouse-b-36,warehouse,256,5000,CENSORED_UNKNOWN,65,0,1,1,0,64,0.0,65,4,True,False,False,validation,55f3b8abd889abf71aea1f354e70e49f8907e4bdfd6c513d1f9978c6b1ffcc8f,563
3d2d8ad7f73f539f6a1e7207293563ec2da6673910be29fb7ba56c13883475a2,3d47a7ef054d18fd05085aec51745e201364f898c3da349fd36320c390513de5,train,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,g559-synth-city-boston-32,city,96,1000,CENSORED_UNKNOWN,65,0,1,1,0,64,0.0,65,4,True,False,False,train,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,563
3d9539f70e02863ca991a670f7feab53b9f75708d4aff5896db226c79077e174,2e032f03ab1194359304ae983e73ec5bae47a631304adc0817f4bb8fe12f5d29,train,02ec7ff7cd6494f443d4281a55993c0b0831fddd7c59687d20ff7ac63920160f,g559-synth-tree-42,irregular_bottleneck,256,1000,POSITIVE_SUPPORTED,65,33,1,34,0,31,0.0,65,4,True,False,False,train,02ec7ff7cd6494f443d4281a55993c0b0831fddd7c59687d20ff7ac63920160f,563
3daa0e8905996d865a672209cd899bf6adb7a8f14271c93ddfee82bb8519abc3,3ae6569533a0a3d77e75d04063deef86cf8db5a89ff34c1c508e9f00dba88172,train,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,room-40-32-8,room,96,1000,MIXED_FRONTIER,65,32,1,33,32,0,0.0,65,4,True,False,False,blind,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,563
3dc09fd0531d33a329511caf431e6247b4421a931ea426a8f83bd2a900c890cc,4def8b837bb6cb2e2d0c2abd466190a115f0f7456bcad67ed678ef7aa136a219,train,302e62361819ff53cd7fb6fa94a70715501e8cd760db0c448d754511df4102e1,g559-synth-game-brc-32,game,32,5000,MIXED_FRONTIER,65,28,2,30,35,0,0.0,65,4,True,False,False,train,302e62361819ff53cd7fb6fa94a70715501e8cd760db0c448d754511df4102e1,563
3dcfcc76ba00c37943ba07a74c2b896bb290d4cb2c0d30fb25546f80f002143a,1e222ae2a1115accc219b9c3054ad7bdaf550368a27b2e0f37ae9e026fda898d,validation,1c1b857d15592c2c961bfed474b7064f6987b3b7a20765061cd9d2210a727c6c,empty-16-16,empty,32,1000,MIXED_FRONTIER,65,18,3,21,44,0,0.0,65,4,True,False,False,train,1c1b857d15592c2c961bfed474b7064f6987b3b7a20765061cd9d2210a727c6c,563
3dd4271e80d001d2d13af7782cb6af558fa21f3c293bd703206874e80bf758b7,e08932846cf9d77a71aa99dcb791cfebac0472803e3c670e4ac5f14f05f85512,train,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,room-40-32-8,room,96,1000,MIXED_FRONTIER,65,50,2,52,13,0,0.0,65,4,True,False,False,blind,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,563
3dee918720b41e7ff2706354fc2651e7c74bfd6d6c0867450b65ef76d67751ae,23ed929dba2947ab1fe84c94a969dbbe4980a8fd2de11c5ccfa933e3de0d48eb,validation,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,g559-synth-warehouse-a-32,warehouse,128,2000,MIXED_FRONTIER,65,9,1,10,55,0,0.0,65,4,True,False,False,heldout,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,563
3e111c8e06d775e3ba588f8d3c925ce94628401dc0e4610a9313268b21d49eb8,1f787177810655ea936ecdb3c9ed3748ae21566de4f62232ba3bdc90055f7bab,train,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,g559-synth-connector-32,irregular_bottleneck,16,500,MIXED_FRONTIER,65,40,2,42,23,0,0.0,65,4,True,False,False,train,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,563
3e5903c3b7aa99b9d4600045044c56fa6fcbac5d221fd06d81435c9824019d3e,ccd055be2bb1a0c7d72080fe146f2175f0435367fa9b2b77eaf268dafb12f6c6,train,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,g559-synth-city-boston-32,city,96,1000,MIXED_FRONTIER,65,16,1,17,48,0,0.0,65,4,True,False,False,train,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,563
3e8884ffd9ed5c9db158767e8e077fa3207e24969a1772533bdb1173658c9335,34c47e69d2f278ed59adc1416686eba4cca0d81ee54f617e0034ca69bf547b8e,train,50f00a33e4a714768d7f920af2f89b5ed061c6d2533634dd8ca17400a0273e3d,g559-synth-corners-34,irregular_bottleneck,32,1000,MIXED_FRONTIER,65,9,1,10,55,0,0.0,65,4,True,False,False,train,50f00a33e4a714768d7f920af2f89b5ed061c6d2533634dd8ca17400a0273e3d,563
3e8e223e3068997331e6cdffb8cf0275fee0cab88ce7c516b19e33fc633161d2,a6be944e768d6c6711d3f9b02f3ae483e73ee5b1d008f463a7eece560aa5a37c,train,2185f788d0e510a82194855d7ac44ffd2ef0c59ad334345e4dd6a29c52a569cc,random-8-8-20,random,32,5000,CENSORED_UNKNOWN,65,0,1,1,0,64,0.0,65,4,True,False,False,train,2185f788d0e510a82194855d7ac44ffd2ef0c59ad334345e4dd6a29c52a569cc,563
3e92cae0244e4e1b2f49650b6eccf55eb826d2501176ddd3c161f14ae26c0a6d,13c2fed48b8fe8acef97bb5e7575cb8ed278ec3b4dfd4aceb4d31b120663d61a,validation,6c5e61c0c3a3dd7fa4b0b1dce70e9ad0b8a0cd1517c854bf0f707b66ca835f1a,g559-synth-city-berlin-32,city,64,500,CENSORED_UNKNOWN,65,0,1,1,0,64,0.0,65,4,True,False,False,train,6c5e61c0c3a3dd7fa4b0b1dce70e9ad0b8a0cd1517c854bf0f707b66ca835f1a,563
3e9e6a17751bbabe33b7aa74668e7285e29f21dfc0f9f8e06f89524a9f667b34,0b936b3845fe8d4bacc9cc4cc8221e757e28b70ece81c8d1a9cb964e7762a5d7,train,3ad85daf37d87c531bc2a1574856ef380f50fdebf885d06a4b59a1a11b3938ab,empty-32-32,empty,64,2000,MIXED_FRONTIER,65,10,4,14,51,0,0.0,65,4,True,False,False,heldout,3ad85daf37d87c531bc2a1574856ef380f50fdebf885d06a4b59a1a11b3938ab,563
3ea6fd680ef9ac1a6a11b88ba0387049457ea8ca2def4b837f15d9f6a6764236,b67d770ba6ced5d0025755273816020b0e901b9f9b344abff829f53e9948a392,train,f6f86ccb27119d017e3463c169904daa4e8d5782cb153e152829b26c0d9be77c,room-32-32-4,room,64,500,MIXED_FRONTIER,65,12,2,14,51,0,0.0,65,4,True,False,False,train,f6f86ccb27119d017e3463c169904daa4e8d5782cb153e152829b26c0d9be77c,563
3eac6c2dd39fd19374c791ba97c0fdd5eec6df559e5f6cea6a11e043e7ddddfe,f9b1c77d26865e1ea5ebdbc3bd6c0c0655b36a5f0eb498c5e31ef3c03396cc10,heldout,55f3b8abd889abf71aea1f354e70e49f8907e4bdfd6c513d1f9978c6b1ffcc8f,g559-synth-warehouse-b-36,warehouse,256,5000,CENSORED_UNKNOWN,65,0,1,1,0,64,0.0,65,4,True,False,False,validation,55f3b8abd889abf71aea1f354e70e49f8907e4bdfd6c513d1f9978c6b1ffcc8f,563
3eb7ed402d7a365af203d9d8b61ae65616db01ae909811ae8777bbafd965223f,1e98bccb0459b70258de0309c407b2f1a705fce490018e303dd6de1087b078f8,train,8f1b5495421b4c544ca84a45b0a41cf17e44c1a5aa9241c784bfe8478dbe79b5,empty-8-8,empty,16,500,MIXED_FRONTIER,65,23,1,24,41,0,0.0,65,4,True,False,False,train,8f1b5495421b4c544ca84a45b0a41cf17e44c1a5aa9241c784bfe8478dbe79b5,563
3ed6ca51faa2e27c03756ebdfb2c8d84da3f21d5681f66556adbea2743d2b486,6b29658d1544b15daa712f8812deeda5322a0a4190b46af4af3489eb66851711,validation,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,maze-36-32-4,maze,32,5000,MIXED_FRONTIER,65,26,1,27,38,0,0.0,65,4,True,False,False,validation,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,563
3ed87235f6139ce770d71512dc4afcb74a7914050493937189e71394564c73db,1d19d309fbee12cd21c0a38722072b8674bdda4ed25da021f10fc402291a88c9,validation,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,random-32-32-20,random,256,1000,MIXED_FRONTIER,65,18,1,19,46,0,0.0,65,4,True,False,False,train,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,563
3ef6684f93af68a93e4259ca971b3fab42ef14e16ea879caa792d0fbea057e3b,83f9592ee2ca9c152d1e2ae4bb43a4f5ad8c5190a3ad5c4c19d775cbc679bf5c,heldout,fb119aacaf305ebcce9e07dd0659ab15f993a9486d1697355aeabc66dac86ab0,g559-synth-string-40,irregular_bottleneck,128,500,CENSORED_UNKNOWN,65,0,1,1,0,64,0.0,65,4,True,False,False,validation,fb119aacaf305ebcce9e07dd0659ab15f993a9486d1697355aeabc66dac86ab0,563
3f56931a95ce064423885b2471d95aec9755f55b3692dde1ed6f900ddbeddf05,e30e53c61a332305d4c7778bc9a875596579d96df8a58b223c70d5af5fbe1d95,train,8f1b5495421b4c544ca84a45b0a41cf17e44c1a5aa9241c784bfe8478dbe79b5,empty-8-8,empty,16,500,MIXED_FRONTIER,65,24,2,26,39,0,0.0,65,4,True,False,False,train,8f1b5495421b4c544ca84a45b0a41cf17e44c1a5aa9241c784bfe8478dbe79b5,563
3f578c0a95aaf8f6dfeddbdd6391af5f41db14b6281989dff746d9f60e190c4f,2a333dba9f8f34238e48558d3466d2fa29c91fbfdae9a5ae977165f278b52912,validation,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,maze-36-32-4,maze,32,5000,MIXED_FRONTIER,65,22,1,23,42,0,0.0,65,4,True,False,False,validation,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,563
3f8d3798f35ecfd7c70a6441b42433ee3e3716a7192f55635aff58407cff0643,5cbbbd31190095a71563fd76b0353c1ad189a312e3dfdaf2bbbcc936b1a28919,train,3ad85daf37d87c531bc2a1574856ef380f50fdebf885d06a4b59a1a11b3938ab,empty-32-32,empty,64,2000,MIXED_FRONTIER,65,49,1,50,15,0,0.0,65,4,True,False,False,heldout,3ad85daf37d87c531bc2a1574856ef380f50fdebf885d06a4b59a1a11b3938ab,563
3f906a193fb006bc49e5f856f2c7663b6ef27b4857b9ce568b17f9e7f6d5953f,2282f6fb04eb8698c8a761a32f0b5ca52fe7e2c2b9ba59807e27f0544458d23c,train,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,g559-synth-loop-chain-36,irregular_bottleneck,64,2000,MIXED_FRONTIER,65,40,1,41,24,0,0.0,65,4,True,False,False,train,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,563
3fac8362659410c7085f1b43f03a87edd374b714cd35ab8cb05b177c80298173,8d5f976985460083476b657ef8ada278e3a0cadf4498ba10556f481f751d184e,heldout,fb119aacaf305ebcce9e07dd0659ab15f993a9486d1697355aeabc66dac86ab0,g559-synth-string-40,irregular_bottleneck,128,500,CENSORED_UNKNOWN,65,0,1,1,0,64,0.0,65,4,True,False,False,validation,fb119aacaf305ebcce9e07dd0659ab15f993a9486d1697355aeabc66dac86ab0,563
3fd3c3203f7171932ef92196bf2439286860c58aaefadb97ea933da0f1db6c01,1495739813511de2f8270af8861257154dd282995b512e99faee9d039c442917,train,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,g559-synth-connector-32,irregular_bottleneck,16,500,MIXED_FRONTIER,65,22,1,23,42,0,0.0,65,4,True,False,False,train,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,563
401da7b6c4a8df215c1c0c87e0bca8ce7c43d941b3d9cae0bcb13a16b265c988,4baaf8c93db2bfe709ebeb4f514493da7aea164a804121c787bcbb9c523c9bf7,heldout,55f3b8abd889abf71aea1f354e70e49f8907e4bdfd6c513d1f9978c6b1ffcc8f,g559-synth-warehouse-b-36,warehouse,256,5000,CENSORED_UNKNOWN,65,0,1,1,0,64,0.0,65,4,True,False,False,validation,55f3b8abd889abf71aea1f354e70e49f8907e4bdfd6c513d1f9978c6b1ffcc8f,563
402179d4db2cf62139c811b839e40678020ae5ab5e9429894bdd26a7b08e6937,1f87260eb9801622b001013a85262c366eb5385d2a9740a741d734e09aad0fb0,train,2185f788d0e510a82194855d7ac44ffd2ef0c59ad334345e4dd6a29c52a569cc,random-8-8-20,random,32,5000,MIXED_FRONTIER,65,33,3,36,29,0,0.0,65,4,True,False,False,train,2185f788d0e510a82194855d7ac44ffd2ef0c59ad334345e4dd6a29c52a569cc,563
40b6be2581c7433e18fa786c62c472c8d8dcf6bf73cd95583a360329af3bf3dc,ac27bc436bb53c75e78cdec8a3c905b80b4417721638d0895fdf02101a894c78,train,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,room-40-32-8,room,96,1000,MIXED_FRONTIER,65,3,1,4,61,0,0.0,65,4,True,False,False,blind,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,563
4132a30cf1bd7e9ba9232f54bbe0e05677cb0fccbbadd142386c08b6c7304254,2e2060c3d01c5bf92afa581389bbf46e0c998fa4e3cc9aefe66705491521938b,validation,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,random-32-32-20,random,256,1000,CENSORED_UNKNOWN,65,0,1,1,0,64,0.0,65,4,True,False,False,train,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,563
418f14ed8553e3416965cb19f3921aaca63132516c15448d7362cb47f5e00561,a4344d37f332acacb982bc28c7d5553f48f09d3ac0b3ebc0dabce9f3a5afe3df,train,3d8211e6194a40724c7ffe8c552d48777ac9d2b767bf94623ae9f0c376a447f4,g559-synth-game-lak-32,game,256,5000,CENSORED_UNKNOWN,65,0,1,1,0,64,0.0,65,4,True,False,False,train,3d8211e6194a40724c7ffe8c552d48777ac9d2b767bf94623ae9f0c376a447f4,563
41b1f569310b90eaed024c187bedb35ccdcbfb4818f4594d0e226496ca869621,70a7d07cb042fd820cf678211b23a201c49edc70d610be6ac91457f6ba8606bc,validation,1c1b857d15592c2c961bfed474b7064f6987b3b7a20765061cd9d2210a727c6c,empty-16-16,empty,32,1000,MIXED_FRONTIER,65,14,1,15,50,0,0.0,65,4,True,False,False,train,1c1b857d15592c2c961bfed474b7064f6987b3b7a20765061cd9d2210a727c6c,563
41c55491098eb51796994541d16b13ceb649a156d77135f6a57a35c45af8eb8f,efac2ba51cd66902f5d1ea64f79247064e8d3fea3d95f6b9544615532d09c9b4,validation,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,maze-36-32-4,maze,32,5000,MIXED_FRONTIER,65,30,2,32,33,0,0.0,65,4,True,False,False,validation,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,563
41ec6c0ba6cbec563df3e070f1c63617d3bd3a6732d11664d9f6246b771e7736,c82b24d960594322f33f7490f7c3af1813b54102d2de73860c57e147079b3793,heldout,fb119aacaf305ebcce9e07dd0659ab15f993a9486d1697355aeabc66dac86ab0,g559-synth-string-40,irregular_bottleneck,128,500,CENSORED_UNKNOWN,65,0,1,1,0,64,0.0,65,4,True,False,False,validation,fb119aacaf305ebcce9e07dd0659ab15f993a9486d1697355aeabc66dac86ab0,563
4233f2c1e53328d3c09766b6dfff50d9f0964aabfa37df50d34e2fd4c85301ca,d4dd4c57a40cfac53c82df5309fae5fc67dba9e76fd49208bc473823c19560c1,train,02ec7ff7cd6494f443d4281a55993c0b0831fddd7c59687d20ff7ac63920160f,g559-synth-tree-42,irregular_bottleneck,256,1000,CENSORED_UNKNOWN,65,0,1,1,0,64,0.0,65,4,True,False,False,train,02ec7ff7cd6494f443d4281a55993c0b0831fddd7c59687d20ff7ac63920160f,563
425093520bd21b8465d1dae107d317548a126ea08d2f4326d1bd1ff8ed9774ca,8d82d3449d125a52f2a8e88e4b13c5fc277e53e8a9b0a3016d2ead3555150796,validation,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,random-32-32-20,random,256,1000,CENSORED_UNKNOWN,65,0,1,1,0,64,0.0,65,4,True,False,False,train,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,563
426af34e8e7ff71a2cf2b954d8c01646232044479f32910e2edebcab1e03de39,c7e518e64f366f8396c5b375daaa21abb2aacbac9876b5779dbee902a8a2256c,validation,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,maze-36-32-4,maze,32,5000,CENSORED_UNKNOWN,65,0,1,1,0,64,0.0,65,4,True,False,False,validation,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,563
427c56a5034c54475d9d3500f60307ee86559b608586e687c633105832ffb6b6,1ec38515cf36eb1628c718ca6e31f954a89d79a306103ec50b92611d0e9d4668,train,302e62361819ff53cd7fb6fa94a70715501e8cd760db0c448d754511df4102e1,g559-synth-game-brc-32,game,32,5000,MIXED_FRONTIER,65,23,1,24,41,0,0.0,65,4,True,False,False,train,302e62361819ff53cd7fb6fa94a70715501e8cd760db0c448d754511df4102e1,563
