g566_evaluation_uid,g566_dataset_row_id,split,map,map_family,agents,budget_ms,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
f97171cff67b515a629d684d51ec641eb34a4b32165923404cbe68ffb45856f4,g566_valid_001980,CALIBRATION,g566-empty-8x8-v0,other,32,500,False,False,False,False,False
4ca997492ffba56e5584f55d786737a6eb4335fcca38306b736937d6d28503e0,g566_valid_002236,CALIBRATION,g566-empty-8x8-v0,other,32,2000,False,False,False,False,False
24e05c0879f7ac9009df0927c37d6c1b85f0bb1c9632f692ded271503872b5a5,g566_valid_002492,CALIBRATION,g566-empty-8x8-v0,other,32,500,False,False,False,False,False
1e06c35bb87c8c4673a7b910536ff4cf0c8b08a2a78da5ba8ee517d37845a735,g566_valid_002748,CALIBRATION,g566-empty-8x8-v0,other,32,2000,False,False,False,False,False
301e0c90edc37f4ed56f475bee0153054d7a82317ad92bfb95eb39fb5dbeb189,g566_valid_003004,CALIBRATION,g566-empty-8x8-v0,other,32,500,False,False,False,False,False
3980fc155a8ea8953345d3b7e0dad93d017f8573deea07530ab5e5a8cbff8c2a,g566_valid_003260,CALIBRATION,g566-empty-8x8-v0,other,32,2000,False,False,False,False,False
b38ede39628fb3be652206e050a5a7cad6d201dbc8d77c91c311fe35eb3f2e62,g566_valid_003516,CALIBRATION,g566-empty-8x8-v0,other,32,500,False,False,False,False,False
3b43005141d4998e170cb71e25b657a56e215b8878d3ef1bd9fc494333bfd74c,g566_valid_000252,CALIBRATION,g566-empty-8x8-v1,other,32,3000,False,False,False,False,False
d2ea6b064fa598f2a1bd161181361f6e9a4cd279174b9e41b19df1d700e4578e,g566_valid_000508,CALIBRATION,g566-empty-8x8-v1,other,32,750,False,False,False,False,False
af8c623a816099cc895edc6a90624f20f555ef77c9d6ca593414110d067e0c4e,g566_valid_000764,CALIBRATION,g566-empty-8x8-v1,other,32,3000,False,False,False,False,False
772db0c53f0380d8c3a5479f1dcd8eea6c5b77bb4d095cf44fa10b15a091b3bb,g566_valid_001020,CALIBRATION,g566-empty-8x8-v1,other,32,750,False,False,False,False,False
310ba0193d059297321d8dedb7343d2f8a51c51184558cc2c45b1b62de3a08c0,g566_valid_001276,CALIBRATION,g566-empty-8x8-v1,other,32,3000,False,False,False,False,False
842c6b4f0cb733f2b918a03bc98c7c9698a6fbd46059a8d7a0c5641f3b8be1ef,g566_valid_001532,CALIBRATION,g566-empty-8x8-v1,other,32,750,False,False,False,False,False
bd16039c85d6a8cd608f9624bb3777c1171c2edb318197404d863249a857cee9,g566_valid_001788,CALIBRATION,g566-empty-8x8-v1,other,32,3000,False,False,False,False,False
c166f951205e6df49260c479d5f3ef39cb5b6153e0a5d7dfd5fd268b48a0a8d4,g566_valid_002044,CALIBRATION,g566-empty-8x8-v1,other,32,750,False,False,False,False,False
eeba25c8fcbc27219b89a11b230d4c040d79eb96f8740de7c0ca607601e43ead,g566_valid_002300,CALIBRATION,g566-empty-8x8-v1,other,32,3000,False,False,False,False,False
edc6e2569aaeb397fb8ef76d8d597c0c6c9fc7d7b1a6a1766a1f2dd8ec3462ef,g566_valid_002556,CALIBRATION,g566-empty-8x8-v1,other,32,750,False,False,False,False,False
53742f1ddc2a8c1d0f074f243d0a711781043d205a82d69274937cc199a931c5,g566_valid_002812,CALIBRATION,g566-empty-8x8-v1,other,32,3000,False,False,False,False,False
3ca76f85b0018da5c14757a20a8cf7e39eb66c1635d28ec28f5ef83705b0dfbb,g566_valid_003068,CALIBRATION,g566-empty-8x8-v1,other,32,750,False,False,False,False,False
947b4cd37de3de7248686a4a0680849f5f369f7fbdb0b028e4a6728f812a5bdd,g566_valid_003324,CALIBRATION,g566-empty-8x8-v1,other,32,3000,False,False,False,False,False
12d27afeeedba034bee5681db2cc42e2e61a4acc295b28e37733153e6fc1783a,g566_valid_003580,CALIBRATION,g566-empty-8x8-v1,other,32,750,False,False,False,False,False
0d5b83b1803bc808eb672defc05c73b22e000cc2c837f9d0f76981b43327a415,g566_valid_000060,CALIBRATION,g566-empty-8x8-v2,other,32,1000,False,False,False,False,False
94676346e3f17a7c0f2288e87319e515812a98c4ee1367f14878251c52019653,g566_valid_000316,CALIBRATION,g566-empty-8x8-v2,other,32,5000,False,False,False,False,False
fdded5cbf545d2c889e3003266622584fce9f912c74e5c9d30cb41b6970ac81f,g566_valid_000572,CALIBRATION,g566-empty-8x8-v2,other,32,1000,False,False,False,False,False
7579d4b04a0b45406c2307031a3215c936b2c042c6c1ee394b6f02bb4021a58c,g566_valid_000828,CALIBRATION,g566-empty-8x8-v2,other,32,5000,False,False,False,False,False
163fb79313b970a9cfff7d55107b3b4040ab490301e60d21e7c0a850786bce0c,g566_valid_001084,CALIBRATION,g566-empty-8x8-v2,other,32,1000,False,False,False,False,False
bf8a731065d98b6962561ec1217abb8bfe4ba751c56ae31ae92827695ed454cc,g566_valid_001340,CALIBRATION,g566-empty-8x8-v2,other,32,5000,False,False,False,False,False
94164e4b45128f10563354ed3c948fce153d3fbaa9961de4c47fa3e7f914ddd0,g566_valid_001596,CALIBRATION,g566-empty-8x8-v2,other,32,1000,False,False,False,False,False
b32437c1cd8fe157571e2b52aa960bc40163ffef7d75d98e31a7b28f5c8afc5c,g566_valid_001852,CALIBRATION,g566-empty-8x8-v2,other,32,5000,False,False,False,False,False
041b86decefcf878c484d679926c4bbcf4cafe6c19a7db177a7bd9bb898857c0,g566_valid_002108,CALIBRATION,g566-empty-8x8-v2,other,32,1000,False,False,False,False,False
f19bce99bbd9534e1a07ac14ce28439e5ead316eca6086dc2ead5f6f8a6a834c,g566_valid_002364,CALIBRATION,g566-empty-8x8-v2,other,32,5000,False,False,False,False,False
8cffcb458087a0790c1be4ef840382956d4b6fd5e68c035b7da40f6f031139d7,g566_valid_002620,CALIBRATION,g566-empty-8x8-v2,other,32,1000,False,False,False,False,False
78fb5ec0d84b450bccee5d5a85e0f71f57f0cf02c73fb73e873de7f2cfcae81e,g566_valid_002876,CALIBRATION,g566-empty-8x8-v2,other,32,5000,False,False,False,False,False
c3b9e6aff8f8509c76bf7e22a6ebcee7e2e84f2119d47359c421176990949974,g566_valid_003132,CALIBRATION,g566-empty-8x8-v2,other,32,1000,False,False,False,False,False
9393ac3edcde6dee873356db41077988ed0763ce2acb65d677c8a28358aa507e,g566_valid_003388,CALIBRATION,g566-empty-8x8-v2,other,32,5000,False,False,False,False,False
6c4536758f0e728bda6e6d78d88f575dc5bdc79035dab2a8461c1220fd382e6e,g566_valid_000124,CALIBRATION,g566-empty-8x8-v3,other,32,1500,False,False,False,False,False
ecac270e04ded6d0ace1eb124687111b1164c22480243fed7d76e80ee06c72ba,g566_valid_000380,CALIBRATION,g566-empty-8x8-v3,other,32,8000,False,False,False,False,False
a5104a957d1c0bdd914fbe5f3990642424c77208628fc1f368f9d0157894e7c0,g566_valid_000636,CALIBRATION,g566-empty-8x8-v3,other,32,1500,False,False,False,False,False
c093a68826539951db5575b3d3f92b741a893c7f4ee8a5c66acdf473e49587d6,g566_valid_000892,CALIBRATION,g566-empty-8x8-v3,other,32,8000,False,False,False,False,False
506951cf230ff2daf4ef8095d59cf13250a28fd43785168c2a18cfdbba8ee25d,g566_valid_001148,CALIBRATION,g566-empty-8x8-v3,other,32,1500,False,False,False,False,False
7ba5f392c80d2e7180f2908525f0e1d2729f1327e98b37e56b51961a5e450266,g566_valid_001404,CALIBRATION,g566-empty-8x8-v3,other,32,8000,False,False,False,False,False
5c7d8fa7926643e3c4b474a3aef1bcca890e55edf386ce331f63efec97f31e8b,g566_valid_001660,CALIBRATION,g566-empty-8x8-v3,other,32,1500,False,False,False,False,False
92cc5919650eb0328990bc1d6de78c4b6b51001513473d0a81790e42811b09b5,g566_valid_001916,CALIBRATION,g566-empty-8x8-v3,other,32,8000,False,False,False,False,False
533c400bbe4ecfc9d41ed86a69546049fff509367786b1e85751a5f5885224a1,g566_valid_002172,CALIBRATION,g566-empty-8x8-v3,other,32,1500,False,False,False,False,False
7884493aaceede19b19102081f4b24be5504b4f7639d2bc82468a85a99a9c9fb,g566_valid_002428,CALIBRATION,g566-empty-8x8-v3,other,32,8000,False,False,False,False,False
7a8b1ef1af36fb0b5320ec34ec47f64fd6069972ae4d752b06df0cb7ce04717f,g566_valid_002684,CALIBRATION,g566-empty-8x8-v3,other,32,1500,False,False,False,False,False
fe850121f501199821b3d007af9305d7973b86c6e8d339bafcd6d9d9e50560cc,g566_valid_002940,CALIBRATION,g566-empty-8x8-v3,other,32,8000,False,False,False,False,False
53f830651e6eb47b9d0779c3db635cfdf0bdce36d90646761672e0acf2923d31,g566_valid_003196,CALIBRATION,g566-empty-8x8-v3,other,32,1500,False,False,False,False,False
3527df889de4e3ad46c7c9b9ecfea5f30a66411444c9a78725a53a398b6f88ba,g566_valid_003452,CALIBRATION,g566-empty-8x8-v3,other,32,8000,False,False,False,False,False
62e5f49830ac2b852a89e159337344d1f173587499719130e70881206e7aa076,g566_valid_000121,VALIDATION,g566-islands-48x48-a-v0,other,12,3000,False,False,False,False,False
56403623ab72ccab68edc8e6d813f599d4a88b70c65e0df25158aabc6adad834,g566_valid_000377,VALIDATION,g566-islands-48x48-a-v0,other,12,750,False,False,False,False,False
7c04e69526e4b1816a3bb9fac7b8aba763cd16e2421963f4e6010ca2cdfa03f3,g566_valid_000633,VALIDATION,g566-islands-48x48-a-v0,other,12,3000,False,False,False,False,False
657ab8d94b3214cfefb9bc898a0d253ed2b79c03ca33c9bec216716da53433e9,g566_valid_000889,VALIDATION,g566-islands-48x48-a-v0,other,12,750,False,False,False,False,False
cd85d36f1ee00e0d5d9498a23b6aae66c614f6b8f0ba2c354c7b7b6966245e55,g566_valid_001145,VALIDATION,g566-islands-48x48-a-v0,other,12,3000,False,False,False,False,False
719a96a3d89ff010b17f9f051ea121a7c40b5cc607a7d58f27beca7ccb887919,g566_valid_001401,VALIDATION,g566-islands-48x48-a-v0,other,12,750,False,False,False,False,False
490858d1adb7e2bc18e5346ef22ced1a89df0638310ea6996afcc993b80951c9,g566_valid_001657,VALIDATION,g566-islands-48x48-a-v0,other,12,3000,False,False,False,False,False
4e1c6e601cc1fe59ccdd3e7b2f71c1f5fc94737c7880cd63d0b32da0da725327,g566_valid_001913,VALIDATION,g566-islands-48x48-a-v0,other,12,750,False,False,False,False,False
dd1c47f3278f2ef543606680f36ef9db33d879146b997d2ca928dc67d281acb6,g566_valid_002169,VALIDATION,g566-islands-48x48-a-v0,other,12,3000,False,False,False,False,False
7d74bff4fdff213e9725f69cd30384b8be75c8fdb5f6421b997d0f82b518da10,g566_valid_002425,VALIDATION,g566-islands-48x48-a-v0,other,12,750,False,False,False,False,False
cf8acb431ff9b5314dea89804bad7d9fc738ca1c1783c09562b75461525c5fc2,g566_valid_002681,VALIDATION,g566-islands-48x48-a-v0,other,12,3000,False,False,False,False,False
3d71bc6393039bb1c803439e2d24f702857a836bda3195da846917e02075cd42,g566_valid_002937,VALIDATION,g566-islands-48x48-a-v0,other,12,750,False,False,False,False,False
3164b791fc2b5f133ac6f606da10171369655b122f42fe0deb86aa186045499a,g566_valid_003193,VALIDATION,g566-islands-48x48-a-v0,other,12,3000,False,False,False,False,False
f2d2dd356d9c7810dc357a14c2b39011104845d5e7f7c2575e40e31d125ab60b,g566_valid_003449,VALIDATION,g566-islands-48x48-a-v0,other,12,750,False,False,False,False,False
0075298073557ddd7882d55f61ec0d117d875c865064d3fec9126b01d5d386f1,g566_valid_000228,VALIDATION,g566-islands-48x48-a-v0,other,32,2000,False,False,False,False,False
cc816ee14658fc0e095433b405d5dfe19202dce6a1196fbfdd87380861d437d7,g566_valid_000484,VALIDATION,g566-islands-48x48-a-v0,other,32,500,False,False,False,False,False
4f1e2c9cc5ff7ec28a211261fd912755705d348869e4b7156104553c98d763d7,g566_valid_000740,VALIDATION,g566-islands-48x48-a-v0,other,32,2000,False,False,False,False,False
d193b22ef160f5e7372273c880389b3055b582f1d51d4ae3cd0e630c18732888,g566_valid_000996,VALIDATION,g566-islands-48x48-a-v0,other,32,500,False,False,False,False,False
f83033fbf084762be5ca9b3fc7e90dc58cb4d3a1eaa8177ad2c0d292fcc8c71e,g566_valid_001252,VALIDATION,g566-islands-48x48-a-v0,other,32,2000,False,False,False,False,False
6a3478f5f00fe7203d72f8acd01ce178452e90d4fecea7e067e5f6471ee3221e,g566_valid_001508,VALIDATION,g566-islands-48x48-a-v0,other,32,500,False,False,False,False,False
faa472207a1eb9ccd6e2d45f40ce1c03b827e05cbc8ce9ad8e6cb94a8f202aba,g566_valid_001764,VALIDATION,g566-islands-48x48-a-v0,other,32,2000,False,False,False,False,False
1c2025c66a067febe6292b45a336c3c63d4c6861d0c1576f4abe2d40ab0cf355,g566_valid_002020,VALIDATION,g566-islands-48x48-a-v0,other,32,500,False,False,False,False,False
0dcf101c8ec77755bd6f43151a5b33f99b53a277d97b66f9be21729402b2388c,g566_valid_002276,VALIDATION,g566-islands-48x48-a-v0,other,32,2000,False,False,False,False,False
2a38f2f71ef4e2ec770969d003a359a6982ee91625f801af8af1d2a6b22e323c,g566_valid_002532,VALIDATION,g566-islands-48x48-a-v0,other,32,500,False,False,False,False,False
2d2856ca32a9bcb2ce393dfdd8873f58441c583694921ffa2c88c8f23e7533fc,g566_valid_002788,VALIDATION,g566-islands-48x48-a-v0,other,32,2000,False,False,False,False,False
f326599ac3c6653cf51fc86b86d25a3f4848d723b8721fca2167da958c5077fe,g566_valid_003044,VALIDATION,g566-islands-48x48-a-v0,other,32,500,False,False,False,False,False
763de1f363bab6f0d608cd82a7aad317b2f8e5a29b8ceebdd41d47dcc8a1108a,g566_valid_003300,VALIDATION,g566-islands-48x48-a-v0,other,32,2000,False,False,False,False,False
8111b9e3d5bdf3ec078d27a9c36142a26bc36ffa1e76344c9ffe37bbeb41e3e0,g566_valid_003556,VALIDATION,g566-islands-48x48-a-v0,other,32,500,False,False,False,False,False
1b099ac5bb7a869d5dfe332c4458b1bb3fbe58af7b0669d74df8f8a3f2d092d1,g566_valid_000185,VALIDATION,g566-islands-48x48-a-v1,other,12,5000,False,False,False,False,False
9b3fcdba51d040b9b770724de57b9682b6b81e0cc245e3eddff0fcc79b99bfb3,g566_valid_000441,VALIDATION,g566-islands-48x48-a-v1,other,12,1000,False,False,False,False,False
16a916404d5b233ba8c11527f59b3e5a3890feedc3c910b737eb6fb51dac6044,g566_valid_000697,VALIDATION,g566-islands-48x48-a-v1,other,12,5000,False,False,False,False,False
9e2c0a016fbc71193ac575d5543a1d6b3c155e46697b5237f05f24a59bb4a7e6,g566_valid_000953,VALIDATION,g566-islands-48x48-a-v1,other,12,1000,False,False,False,False,False
add96032c3173f932437548176f26c9338eb13cff3b4f4d92d38153b0e3f4820,g566_valid_001209,VALIDATION,g566-islands-48x48-a-v1,other,12,5000,False,False,False,False,False
834e92a21bb8fbccfae3dde5fd93cf4d32190fac53ccb2edccdc1a798f25d906,g566_valid_001465,VALIDATION,g566-islands-48x48-a-v1,other,12,1000,False,False,False,False,False
288ee6a3b691dd4ef0e26834d9361253fec65376b7dc0be32bc79e9966c0d548,g566_valid_001721,VALIDATION,g566-islands-48x48-a-v1,other,12,5000,False,False,False,False,False
46e2d2df606518ab38b22ead06c6c9ed85594d0a7c5cee80eadd117bdebf39e7,g566_valid_001977,VALIDATION,g566-islands-48x48-a-v1,other,12,1000,False,False,False,False,False
469ccd9ab51b8debeac9184dd9d32f58f705c5af970a7b928f94c6a9c34da35c,g566_valid_002233,VALIDATION,g566-islands-48x48-a-v1,other,12,5000,False,False,False,False,False
0dfdd4c05cb105061ac5d897572eb4d2f46bf7fcd38da49aefdc54fad50f2e0e,g566_valid_002489,VALIDATION,g566-islands-48x48-a-v1,other,12,1000,False,False,False,False,False
5e79cd55e79099d87809de38c194b93b8016eb84662d8fec17180afca06b3b8e,g566_valid_002745,VALIDATION,g566-islands-48x48-a-v1,other,12,5000,False,False,False,False,False
07cbb001d6d4c063e0761bdec043ab41185ee3184d3ed7ec0d9465a3f9c69075,g566_valid_003001,VALIDATION,g566-islands-48x48-a-v1,other,12,1000,False,False,False,False,False
55ed1c92e8fbb4eae07d9e2f110b6435af3e26622dd9888b3dd9b1d31226a56e,g566_valid_003257,VALIDATION,g566-islands-48x48-a-v1,other,12,5000,False,False,False,False,False
97b0f88ab11ce9876c0089417a26de8203eda4f59ead4ec29a1504de0cc5a4ae,g566_valid_003513,VALIDATION,g566-islands-48x48-a-v1,other,12,1000,False,False,False,False,False
716f7ccee58cbf43e9f472897b72d7ed152ff6ddd4be9368c6e231a3a68cbcef,g566_valid_000036,VALIDATION,g566-islands-48x48-a-v1,other,32,750,False,False,False,False,False
b77cd8be090f0165798e663f2e62620955e929f6cdeb5ab054271b0a00cacb9d,g566_valid_000292,VALIDATION,g566-islands-48x48-a-v1,other,32,3000,False,False,False,False,False
8e78a29b007b8f897cf818b75d7288fd2081a11146eb40ad3a5a1e74718b1018,g566_valid_000548,VALIDATION,g566-islands-48x48-a-v1,other,32,750,False,False,False,False,False
82b5dcfb390f5ddb338018c3252f567e3cfd3f054bb5475fefd3a5eb5ae86b60,g566_valid_000804,VALIDATION,g566-islands-48x48-a-v1,other,32,3000,False,False,False,False,False
43923849c397fe1c87bcf6180c186b14d3a4d09b7ddad3f1a9021444f84e443c,g566_valid_001060,VALIDATION,g566-islands-48x48-a-v1,other,32,750,False,False,False,False,False
7bd414b184ea56ae5ccde4eec52490679ad4f8119dcd69e4c7f62926d96cb700,g566_valid_001316,VALIDATION,g566-islands-48x48-a-v1,other,32,3000,False,False,False,False,False
fc9b8afd65a0abbbad3ba33b684f40da070418b70e0d6ef0270cbef1c7137713,g566_valid_001572,VALIDATION,g566-islands-48x48-a-v1,other,32,750,False,False,False,False,False
59e1ed630b8c2e87d008f8774dd65771b16326948fea92b94c2cf7d2cacf8571,g566_valid_001828,VALIDATION,g566-islands-48x48-a-v1,other,32,3000,False,False,False,False,False
278d02deab6cae743b0bf5a5e19681368d2b6e775e14d7ad90ba6e01e3df702c,g566_valid_002084,VALIDATION,g566-islands-48x48-a-v1,other,32,750,False,False,False,False,False
de4deef6cb89a56672be98257c1fc7139a06ca521c8d2ff728e248ddbffb2f3d,g566_valid_002340,VALIDATION,g566-islands-48x48-a-v1,other,32,3000,False,False,False,False,False
0ae8a91b17fdcf98913e73d794bdc8bc3d17baa332fa140d92cb33715ef24709,g566_valid_002596,VALIDATION,g566-islands-48x48-a-v1,other,32,750,False,False,False,False,False
0fe6b7c0a4380d59f2cb59695e2268eba49f8fb8488446b03ab0e144c41cc8f2,g566_valid_002852,VALIDATION,g566-islands-48x48-a-v1,other,32,3000,False,False,False,False,False
4e705d04c950ab6a8a3623825bc4bb1c210baaa9d24bfe67da023220de2304ae,g566_valid_003108,VALIDATION,g566-islands-48x48-a-v1,other,32,750,False,False,False,False,False
49e3e3a0ad48b3295c02e46ee66cad751b815920255482ab92cbf5461fcc529c,g566_valid_003364,VALIDATION,g566-islands-48x48-a-v1,other,32,3000,False,False,False,False,False
9caaed42060245a630235b240e10d8df02944b2aff3a0e928fd6306e8d507749,g566_valid_003620,VALIDATION,g566-islands-48x48-a-v1,other,32,750,False,False,False,False,False
89eea8898ae0abb316ad06839f10328fdc5069c09ae1cc991c5ae3cb9765769b,g566_valid_000249,VALIDATION,g566-islands-48x48-a-v2,other,12,8000,False,False,False,False,False
deb7ce5c42328e9c6a3a92cfe57638bb506bc18629850a06707c4db503b6e78f,g566_valid_000505,VALIDATION,g566-islands-48x48-a-v2,other,12,1500,False,False,False,False,False
d988fa6f9ec4e14f4a24d843abb59458013d1a2346f3fad1f5dd1969fdf65281,g566_valid_000761,VALIDATION,g566-islands-48x48-a-v2,other,12,8000,False,False,False,False,False
82d6dfed8ffaeb159912a1ad86e344e08f443aa6261a27c7996c61ddaa7b2ae0,g566_valid_001017,VALIDATION,g566-islands-48x48-a-v2,other,12,1500,False,False,False,False,False
fa4599ffa6f9f452101015f6f25ea6de3546d97137c8674776e831358638dc5b,g566_valid_001273,VALIDATION,g566-islands-48x48-a-v2,other,12,8000,False,False,False,False,False
1640570c7ccbb1497d68ec425787204aec581cd6c22a2a0efcebcea758210c23,g566_valid_001529,VALIDATION,g566-islands-48x48-a-v2,other,12,1500,False,False,False,False,False
8c41e00ab93e3f62a61f795d4383981745123c416e5801d1a920f30e44ddb99d,g566_valid_001785,VALIDATION,g566-islands-48x48-a-v2,other,12,8000,False,False,False,False,False
710eac7f0cbaeae4d8d1e4582133617ecb094d38cf0fb731ff017f63d315a4aa,g566_valid_002041,VALIDATION,g566-islands-48x48-a-v2,other,12,1500,False,False,False,False,False
4d427b2e4be2938b008a932a3c82c1bc2513cca4d4253934b9a2153d0d0f91a4,g566_valid_002297,VALIDATION,g566-islands-48x48-a-v2,other,12,8000,False,False,False,False,False
f249420964eba988bce10994b77f4c6d91dca22646c14c07bf3ceed21a2022f8,g566_valid_002553,VALIDATION,g566-islands-48x48-a-v2,other,12,1500,False,False,False,False,False
5625fb481f0ce936eaf09c941f1657211abee78ac02a712fef5051c49d32469b,g566_valid_002809,VALIDATION,g566-islands-48x48-a-v2,other,12,8000,False,False,False,False,False
6a4d02363ca0e18b35140cc4955427a82088de9ec5c2e82c6a3fb976bfbe2d93,g566_valid_003065,VALIDATION,g566-islands-48x48-a-v2,other,12,1500,False,False,False,False,False
ce927b5b188cedfa3f12f65cafdef50eebf96f6de38da5b430af61028ee5b816,g566_valid_003321,VALIDATION,g566-islands-48x48-a-v2,other,12,8000,False,False,False,False,False
465169e03a47ec47b6398aa3b27dd07ba223b9252fd1e7e397f908f80153ff47,g566_valid_003577,VALIDATION,g566-islands-48x48-a-v2,other,12,1500,False,False,False,False,False
ef7da4a0ab7c56c7a5984fd3991371575bdc3c8b6f4d9a22f1c19a7dbfc551e8,g566_valid_000100,VALIDATION,g566-islands-48x48-a-v2,other,32,1000,False,False,False,False,False
5bfd85c72bf7999fb66b7da1b60ae0af53e04a836ec1621e604d0c135610c881,g566_valid_000356,VALIDATION,g566-islands-48x48-a-v2,other,32,5000,False,False,False,False,False
404bf52369bde3d4e01c5edd65659ac9787a026362b888252e88712ab2c4a78f,g566_valid_000612,VALIDATION,g566-islands-48x48-a-v2,other,32,1000,False,False,False,False,False
f06568e76406c045aff07725566c604cfcb06f53ed344299f755742fbc947255,g566_valid_000868,VALIDATION,g566-islands-48x48-a-v2,other,32,5000,False,False,False,False,False
1021f167978794cf6f39f3236747395201ce62c4e200984d3c384e3aeb3d807a,g566_valid_001124,VALIDATION,g566-islands-48x48-a-v2,other,32,1000,False,False,False,False,False
f0d54b9cbd823bc69ac771bf44b3106a44dd75e401c84c3f43784ebd3faaa026,g566_valid_001380,VALIDATION,g566-islands-48x48-a-v2,other,32,5000,False,False,False,False,False
7acbbbf831b06dc52767eb5414b032e6186b00b0bfe5a0afda842ffe5a351955,g566_valid_001636,VALIDATION,g566-islands-48x48-a-v2,other,32,1000,False,False,False,False,False
1fe635dd21bbb4c6aeb9b3b7be345de12a732bc0be2be8039d3bbc953b9da199,g566_valid_001892,VALIDATION,g566-islands-48x48-a-v2,other,32,5000,False,False,False,False,False
82e6043c8a543e6b6cbc0e9af679ed546837581ad4ebc42e9e751b3b72f43375,g566_valid_002148,VALIDATION,g566-islands-48x48-a-v2,other,32,1000,False,False,False,False,False
50cbd7add24f3f458448d592dfa9eb66ede0fa3ef325028d61204169ad3e542e,g566_valid_002404,VALIDATION,g566-islands-48x48-a-v2,other,32,5000,False,False,False,False,False
5452ecc3b870232655d66751f1312b1e47d43246e7550e144a3928cc94205fd2,g566_valid_002660,VALIDATION,g566-islands-48x48-a-v2,other,32,1000,False,False,False,False,False
eaa11d69ef52b659860149afcb0b9dfca0fa90ce1fbcc141474fb62ea5c2b773,g566_valid_002916,VALIDATION,g566-islands-48x48-a-v2,other,32,5000,False,False,False,False,False
8f379131fb90b05c8d726a0fef5a0df6079e575811f0909775ec3059a09838e6,g566_valid_003172,VALIDATION,g566-islands-48x48-a-v2,other,32,1000,False,False,False,False,False
053c9affd09956adc7ae5a0443f88e5890039f9503195bb3262017c7f514b18e,g566_valid_003428,VALIDATION,g566-islands-48x48-a-v2,other,32,5000,False,False,False,False,False
c919bd3147263739e1d14c0d1103e63489abc8015e38b8d103db6154b949ed73,g566_valid_000057,VALIDATION,g566-islands-48x48-a-v3,other,12,2000,False,False,False,False,False
8c125db4c8bc421ce4e95d23a776daac17047b1001803b013bafd2cb18ead113,g566_valid_000313,VALIDATION,g566-islands-48x48-a-v3,other,12,500,False,False,False,False,False
9d1fd48961740536a3ea7dcede9436f3f5441952c218f60d07a6865833a2bf1a,g566_valid_000569,VALIDATION,g566-islands-48x48-a-v3,other,12,2000,False,False,False,False,False
09f79c006768eb3dc6de309b947d7e48523c31f7195987aedb0c645aadbea7f3,g566_valid_000825,VALIDATION,g566-islands-48x48-a-v3,other,12,500,False,False,False,False,False
e51b7c07763ef1d4e4c53e285d4486fc2ecdf4288d038aa6ab494e87ac77ff82,g566_valid_001081,VALIDATION,g566-islands-48x48-a-v3,other,12,2000,False,False,False,False,False
49f8fb7b1160785d454897472065f396494fae207fc303f57575ba91d28f4d3b,g566_valid_001337,VALIDATION,g566-islands-48x48-a-v3,other,12,500,False,False,False,False,False
b121a99f34fc5b3fd0e6f17a7daa2d42d5510495fe82deb0984a759047423501,g566_valid_001593,VALIDATION,g566-islands-48x48-a-v3,other,12,2000,False,False,False,False,False
b7e25b7eb8efa42970c0d39012768120c2aa23877fcb2c5c4631130025dd008b,g566_valid_001849,VALIDATION,g566-islands-48x48-a-v3,other,12,500,False,False,False,False,False
39cca54d7d47cdad434e25589175cd6cf93912d9b61c0c5a4207040c07e36a58,g566_valid_002105,VALIDATION,g566-islands-48x48-a-v3,other,12,2000,False,False,False,False,False
ae0393fe772ccae503b4e756d0ebcc86bbb8b933d42da10c4b17ea85542aa503,g566_valid_002361,VALIDATION,g566-islands-48x48-a-v3,other,12,500,False,False,False,False,False
147dda4083d87b0abf83c5dc5c56938d85d9ecb97e6eff110da2b1e65d854a5d,g566_valid_002617,VALIDATION,g566-islands-48x48-a-v3,other,12,2000,False,False,False,False,False
a4ced4be76d6ee0d690d3cc4505753437055d9b43f53d8a3547d81457f51d64b,g566_valid_002873,VALIDATION,g566-islands-48x48-a-v3,other,12,500,False,False,False,False,False
6f86470f5682ce2fb312b7c2ffa0db9494bdb416e84fa56c0dac4c85d11cfd04,g566_valid_003129,VALIDATION,g566-islands-48x48-a-v3,other,12,2000,False,False,False,False,False
76d0f30441a327fb9d514ead3f62c539a71e6118013fbe3f589e902186c1a355,g566_valid_003385,VALIDATION,g566-islands-48x48-a-v3,other,12,500,False,False,False,False,False
0ab2b556436033e7217b94935ffb0cc5fc634216f89769cd6d1401cd3cc634c7,g566_valid_000164,VALIDATION,g566-islands-48x48-a-v3,other,32,1500,False,False,False,False,False
b3218aa480f54d68165fbc127206b017f53270fdd64775d8b92a6a9e7bbad08a,g566_valid_000420,VALIDATION,g566-islands-48x48-a-v3,other,32,8000,False,False,False,False,False
1ce91e275e93ebfda3c0384d623ad1b05e76f908f48a74fcbce7241ca57f566c,g566_valid_000676,VALIDATION,g566-islands-48x48-a-v3,other,32,1500,False,False,False,False,False
099e4b76739036e2d5e0d890dec549f099d01c2c62da81cd89bfb6638f50c432,g566_valid_000932,VALIDATION,g566-islands-48x48-a-v3,other,32,8000,False,False,False,False,False
8baab91c4860f0cb2e81e4c170668eb7e8399757372adb0c909906c89bea88e1,g566_valid_001188,VALIDATION,g566-islands-48x48-a-v3,other,32,1500,False,False,False,False,False
