pool_id,source,source_id,distance_from_current_static_flow,distance_from_legacy_helper,active_field_deltas,global_fixed_candidate,context_dependent,theta_family,support_rows_existing,success_regression_count_existing,quality_delta_existing,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,support_strata_existing
g554_pool_727054413297,g553_zero_regression_low_support_shrinkage_to_hand,repair5g550_theta_550000115_t035,0.741420540516,1.36715387385,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,True,False,shrinkage_to_hand_from_risky,199,0,-0.0198681880039,1.25,1.306875,1.25,0.75,0.75,1,0.2835,0.95,1,1.0175,0.2905,0.34265,0.80775,0.889381903019,11.2203023115,1,0,0,False,False,False,False,False,
g554_pool_166324669834,g553_zero_regression_low_support,repair5g550_theta_550000115,2.11834440145,1.18234440145,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,True,False,g553_zero_regression_low_support,199,0,-0.0198681880039,1.25,1.4125,1.25,0.75,0.75,1,0.81,0.95,1,1.05,0.83,0.329,0.915,0.68394829434,11.6294351756,1,0,0,False,False,False,False,False,15
g554_pool_950670168968,g553_zero_regression_low_support_shrinkage_to_hand,repair5g549_theta_549000480_t035,0.576491932012,1.0590966468,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow;theta_max_edge_cost,True,False,shrinkage_to_hand_from_risky,30,0,-0.019854482848,1.25,1.25,1.25,0.75,0.75,1,0.35,0.95,1,0.965587018826,0.318046463907,0.35,0.75,1,10.7998081004,1,0,0,False,False,False,False,False,
g554_pool_308601324892,g553_zero_regression_low_support,repair5g549_theta_549000480,2.14711980575,0.802180895626,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow;theta_max_edge_cost;theta_goal_projection_mode_flow_shield;theta_goal_projection_mode_none,True,False,g553_zero_regression_low_support,30,0,-0.019854482848,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.901677196646,0.908704182592,0.35,0.75,1,10.428023144,0,0,1,False,False,False,False,False,4
g554_pool_577684032767,g553_zero_regression_low_support_shrinkage_to_hand,repair5g549_theta_549000379_t035,0.696564847866,1.04003098093,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,shrinkage_to_hand_from_risky,30,0,-0.019769385467,1.25,1.28260749228,1.25,0.75,0.75,1,0.35,0.95,1,0.891121412757,0.422400400198,0.35,0.75,1,11,1,0,0,False,False,False,False,False,
g554_pool_321704356306,g553_zero_regression_low_support,repair5g549_theta_549000379,1.99018527963,0.52351861296,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,g553_zero_regression_low_support,30,0,-0.019769385467,1.25,1.34316426367,1.25,0.75,0.75,1,1,0.95,1,0.688918322163,1.20685828628,0.35,0.75,1,11,1,0,0,False,False,False,False,False,4
g554_pool_179349553818,g553_zero_regression_low_support_shrinkage_to_hand,repair5g549_theta_549001022_t035,0.456495547009,1.1709495981,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,shrinkage_to_hand_from_risky,29,0,-0.0197305303835,1.25,1.25,1.25,0.75,0.75,1,0.35,0.95,1,0.919610760778,0.144159461681,0.35,0.75,1,11,1,0,0,False,False,False,False,False,
g554_pool_678798606015,g553_zero_regression_low_support,repair5g549_theta_549001022,1.30427299145,0.621760756478,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,g553_zero_regression_low_support,29,0,-0.0197305303835,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.770316459367,0.411884176232,0.35,0.75,1,11,1,0,0,False,False,False,False,False,4
g554_pool_695404620591,g553_zero_regression_low_support_shrinkage_to_hand,repair5g549_theta_549000293_t035,0.452406995185,1.01425967148,theta_alpha_flow_wait_progress;theta_lambda_flow,True,False,shrinkage_to_hand_from_risky,30,0,-0.0196595338111,1.25,1.25,1.25,0.75,0.75,1,0.418589100321,0.95,1,1,0.176303572393,0.35,0.75,1,11,1,0,0,False,False,False,False,False,
g554_pool_965737106964,g553_zero_regression_low_support,repair5g549_theta_549000293,1.29259141482,0.487625424747,theta_alpha_flow_wait_progress;theta_lambda_flow,True,False,g553_zero_regression_low_support,30,0,-0.0196595338111,1.25,1.25,1.25,0.75,0.75,1,1.19596885806,0.95,1,1,0.503724492551,0.35,0.75,1,11,1,0,0,False,False,False,False,False,4
g554_pool_123890417508,g553_zero_regression_low_support_shrinkage_to_hand,repair5g549_theta_549000355_t035,0.304770850458,1.16189581621,theta_alpha_flow_wait_progress;theta_lambda_flow,True,False,shrinkage_to_hand_from_risky,30,0,-0.019653719836,1.25,1.25,1.25,0.75,0.75,1,0.35,0.95,1,1,0.0371562756873,0.35,0.75,1,11,1,0,0,False,False,False,False,False,
g554_pool_865664410208,g553_zero_regression_low_support,repair5g549_theta_549000355,0.870773858452,0.595892808215,theta_alpha_flow_wait_progress;theta_lambda_flow,True,False,g553_zero_regression_low_support,30,0,-0.019653719836,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.106160787678,0.35,0.75,1,11,1,0,0,False,False,False,False,False,4
g554_pool_646625572220,g553_zero_regression_low_support_shrinkage_to_hand,repair5g549_theta_549000502_t035,0.601625556749,1.07081409837,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,shrinkage_to_hand_from_risky,30,0,-0.01960088874,1.25,1.25,1.25,0.75,0.75,1,0.35,0.95,1,0.897113505773,0.328108593783,0.35,0.75,1,11,1,0,0,False,False,False,False,False,
g554_pool_453405284755,g553_zero_regression_low_support,repair5g549_theta_549000502,1.71893016214,0.335659328681,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,g553_zero_regression_low_support,30,0,-0.01960088874,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.706038587923,0.937453125094,0.35,0.75,1,11,1,0,0,False,False,False,False,False,4
g554_pool_174345527723,g553_zero_regression_low_support_shrinkage_to_hand,repair5g549_theta_549000344_t035,0.906265472466,1.34626547247,theta_alpha_flow_wait_progress;theta_lambda_flow;theta_min_edge_cost;theta_max_edge_cost,True,False,shrinkage_to_hand_from_risky,30,0,-0.019563385599,1.25,1.25,1.25,0.75,0.75,1,0.35,0.95,1,1,0.35,0.35,0.75,0.809071269357,10.4465580069,1,0,0,False,False,False,False,False,
g554_pool_220184932567,g553_zero_regression_low_support,repair5g549_theta_549000344,2.58932992134,1.12266325467,theta_alpha_flow_wait_progress;theta_lambda_flow;theta_min_edge_cost;theta_max_edge_cost,True,False,g553_zero_regression_low_support,30,0,-0.019563385599,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.454489341021,9.41873716253,1,0,0,False,False,False,False,False,4
g554_pool_177746980923,g553_zero_regression_low_support_shrinkage_to_hand,repair5g549_theta_549000546_t035,0.697329785341,1.13732978534,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,shrinkage_to_hand_from_risky,30,0,-0.0195571177211,1.25,1.04393957462,1.25,0.75,0.75,1,0.35,0.95,1,0.980851888296,0.35,0.35,0.75,1,11,1,0,0,False,False,False,False,False,
g554_pool_892903650781,g553_zero_regression_low_support,repair5g549_theta_549000546,1.99237081526,0.525704148592,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,g553_zero_regression_low_support,30,0,-0.0195571177211,1.25,0.661255927488,1.25,0.75,0.75,1,1,0.95,1,0.945291109418,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,4
g554_pool_209218538123,g553_high_quality_nearmiss_shrinkage_to_hand,repair5g549_theta_549000111_t035,0.552538182923,1.05556152088,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,shrinkage_to_hand_from_risky,28,0,-0.0194845107389,1.25,1.25,1.25,0.75,0.75,1,0.306495647009,0.95,1,0.929283481433,0.354937720123,0.35,0.75,1,11,1,0,0,False,False,False,False,False,
g554_pool_859846994030,g553_high_quality_nearmiss,repair5g549_theta_549000111,1.57868052264,0.310890898216,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,g553_high_quality_nearmiss,28,0,-0.0194845107389,1.25,1.25,1.25,0.75,0.75,1,0.875701848596,0.95,1,0.797952804094,1.01410777178,0.35,0.75,1,11,1,0,0,False,False,False,False,False,4
g554_pool_895440833801,g553_zero_regression_low_support_shrinkage_to_hand,repair5g549_theta_549000354_t035,0.869268796456,1.30926879646,theta_alpha_flow_wait_progress;theta_lambda_flow;theta_min_edge_cost;theta_max_edge_cost,True,False,shrinkage_to_hand_from_risky,30,0,-0.019473051363,1.25,1.25,1.25,0.75,0.75,1,0.35,0.95,1,1,0.35,0.35,0.75,0.866236567527,10.2896631207,1,0,0,False,False,False,False,False,
g554_pool_340759704701,g553_zero_regression_low_support,repair5g549_theta_549000354,2.48362513275,1.01695846608,theta_alpha_flow_wait_progress;theta_lambda_flow;theta_min_edge_cost;theta_max_edge_cost,True,False,g553_zero_regression_low_support,30,0,-0.019473051363,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.617818764362,8.97046605907,1,0,0,False,False,False,False,False,4
g554_pool_387715513587,g553_high_quality_nearmiss_shrinkage_to_hand,repair5g549_theta_549001981_t035,0.573973232052,0.981627416746,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,shrinkage_to_hand_from_risky,28,0,-0.019337041903,1.25,1.25,1.25,0.75,0.75,1,0.303553342893,0.95,1,0.955533008934,0.429995350008,0.35,0.75,1,11,1,0,0,False,False,False,False,False,
g554_pool_383287670082,g553_high_quality_nearmiss,repair5g549_theta_549001981,1.63992352015,0.385584428829,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,g553_high_quality_nearmiss,28,0,-0.019337041903,1.25,1.25,1.25,0.75,0.75,1,0.867295265409,0.95,1,0.872951454097,1.22855814288,0.35,0.75,1,11,1,0,0,False,False,False,False,False,4
g554_pool_996363550907,g553_zero_regression_low_support_shrinkage_to_hand,repair5g549_theta_549000807_t035,0.641703559512,1.26013422932,theta_alpha_flow_wait_progress;theta_lambda_flow;theta_flow_shield_beta;theta_max_flow_shield,True,False,shrinkage_to_hand_from_risky,29,0,-0.0192771980527,1.25,1.25,1.25,0.75,0.75,1,0.35,0.95,1,1,0.216176997646,0.455782633435,0.856696586609,1,11,1,0,0,False,False,False,False,False,
g554_pool_650881221489,g553_zero_regression_low_support,repair5g549_theta_549000807,1.83343874146,0.876573988523,theta_alpha_flow_wait_progress;theta_lambda_flow;theta_flow_shield_beta;theta_max_flow_shield,True,False,g553_zero_regression_low_support,29,0,-0.0192771980527,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.617648564703,0.652236095528,1.05484739031,1,11,1,0,0,False,False,False,False,False,4
g554_pool_542694122619,g553_high_quality_nearmiss_shrinkage_to_hand,repair5g549_theta_549001278_t035,0.555117414099,1.19789317655,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow;theta_min_edge_cost,True,False,shrinkage_to_hand_from_risky,28,0,-0.019103589527,1.25,1.25,1.25,0.75,0.75,1,0.22326514847,0.95,1,0.97441991616,0.35,0.35,0.75,0.911806091388,11,1,0,0,False,False,False,False,False,
g554_pool_063393627974,g553_high_quality_nearmiss,repair5g549_theta_549001278,1.58604975457,0.698742409182,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow;theta_min_edge_cost,True,False,g553_high_quality_nearmiss,28,0,-0.019103589527,1.25,1.25,1.25,0.75,0.75,1,0.637900424199,0.95,1,0.926914046172,1,0.35,0.75,0.748017403965,11,1,0,0,False,False,False,False,False,4
g554_pool_739045377595,g553_high_quality_nearmiss_shrinkage_to_hand,repair5g549_theta_549001977_t035,0.471987379358,1.31910441846,theta_alpha_flow_wait_progress;theta_lambda_flow;theta_flow_shield_beta;theta_max_flow_shield,True,False,shrinkage_to_hand_from_risky,28,0,-0.019096311531,1.25,1.25,1.25,0.75,0.75,1,0.35,0.95,1,1,0.0446622206754,0.36934488131,0.922539329921,1,11,1,0,0,False,False,False,False,False,
g554_pool_792551438544,g553_high_quality_nearmiss,repair5g549_theta_549001977,1.3485353696,1.04506024321,theta_alpha_flow_wait_progress;theta_lambda_flow;theta_flow_shield_beta;theta_max_flow_shield,True,False,g553_high_quality_nearmiss,28,0,-0.019096311531,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.127606344787,0.405271089458,1.24296951406,1,11,1,0,0,False,False,False,False,False,4
g554_pool_974424331761,g553_zero_regression_low_support_shrinkage_to_hand,repair5g549_theta_549000362_t035,0.671891416218,0.983186173627,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,shrinkage_to_hand_from_risky,30,0,-0.019091659135,1.25,1.25,1.25,0.75,0.75,1,0.35,0.95,1,0.905794538411,0.446528931943,0.35,0.75,1,11,1,0,0,False,False,False,False,False,
g554_pool_779023689149,g553_zero_regression_low_support,repair5g549_theta_549000362,1.91968976062,0.453023093956,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,g553_zero_regression_low_support,30,0,-0.019091659135,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.730841538317,1.27579694841,0.35,0.75,1,11,1,0,0,False,False,False,False,False,4
g554_pool_624690444141,g553_zero_regression_low_support_shrinkage_to_hand,repair5g549_theta_549000221_t035,0.543108991782,1.08992816214,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,shrinkage_to_hand_from_risky,30,0,-0.0190828866267,1.25,1.25,1.25,0.75,0.75,1,0.248776212448,0.95,1,0.91681475637,0.391354167291,0.35,0.75,1,11,1,0,0,False,False,False,False,False,
g554_pool_545902538639,g553_zero_regression_low_support,repair5g549_theta_549000221,1.55173997652,0.547810624378,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,g553_zero_regression_low_support,30,0,-0.0190828866267,1.25,1.25,1.25,0.75,0.75,1,0.710789178422,0.95,1,0.762327875344,1.11815476369,0.35,0.75,1,11,1,0,0,False,False,False,False,False,4
g554_pool_502138347916,g553_high_quality_nearmiss_shrinkage_to_hand,repair5g549_theta_549001510_t035,0.717804149385,1.24207208085,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow;theta_max_edge_cost,True,False,shrinkage_to_hand_from_risky,28,0,-0.0190484799941,1.25,1.25,1.25,0.75,0.75,1,0.35,0.95,1,0.850591948816,0.286799051402,0.35,0.75,1,10.6112130776,1,0,0,False,False,False,False,False,
g554_pool_339227402492,g553_high_quality_nearmiss,repair5g549_theta_549001510,2.55086899826,1.32496785006,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow;theta_max_edge_cost;theta_goal_projection_mode_flow_shield;theta_goal_projection_mode_none,True,False,g553_high_quality_nearmiss,28,0,-0.0190484799941,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.57311985376,0.819425861148,0.35,0.75,1,9.88918022164,0,0,1,False,False,False,False,False,4
g554_pool_305503049674,g553_zero_regression_low_support_shrinkage_to_hand,repair5g549_theta_549000490_t035,0.749945285101,0.982567199856,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow;theta_max_edge_cost,True,False,shrinkage_to_hand_from_risky,30,0,-0.0189504518644,1.25,1.25,1.25,0.75,0.75,1,0.35,0.95,1,0.87138505723,0.505533563934,0.35,0.75,1,10.9827681345,1,0,0,False,False,False,False,False,
g554_pool_200579028245,g553_zero_regression_low_support,repair5g549_theta_549000490,2.64270081459,1.17603414793,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow;theta_max_edge_cost;theta_goal_projection_mode_flow_shield;theta_goal_projection_mode_none,True,False,g553_zero_regression_low_support,30,0,-0.0189504518644,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.632528734943,1.44438161124,0.35,0.75,1,10.9507660985,0,0,1,False,False,False,False,False,4
g554_pool_545951106146,g553_zero_regression_low_support_shrinkage_to_hand,repair5g549_theta_549000304_t035,0.866768401466,1.30676840147,theta_alpha_flow_wait_progress;theta_lambda_flow;theta_min_edge_cost;theta_max_edge_cost,True,False,shrinkage_to_hand_from_risky,30,0,-0.0189411972264,1.25,1.25,1.25,0.75,0.75,1,0.35,0.95,1,1,0.35,0.35,0.75,0.836521626957,10.4581443837,1,0,0,False,False,False,False,False,
g554_pool_034961304577,g553_zero_regression_low_support,repair5g549_theta_549000304,2.47648114704,1.00981448037,theta_alpha_flow_wait_progress;theta_lambda_flow;theta_min_edge_cost;theta_max_edge_cost,True,False,g553_zero_regression_low_support,30,0,-0.0189411972264,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.532918934162,9.45184109632,1,0,0,False,False,False,False,False,4
g554_pool_747479724626,g553_zero_regression_low_support_shrinkage_to_hand,repair5g549_theta_549000314_t035,0.946320092359,1.38632009236,theta_alpha_flow_wait_progress;theta_lambda_flow;theta_min_edge_cost;theta_max_edge_cost,True,False,shrinkage_to_hand_from_risky,30,0,-0.0188590751936,1.25,1.25,1.25,0.75,0.75,1,0.35,0.95,1,1,0.35,0.35,0.75,0.823431303137,10.2097526805,1,0,0,False,False,False,False,False,
g554_pool_686917851074,g553_zero_regression_low_support,repair5g549_theta_549000314,2.70377169246,1.23710502579,theta_alpha_flow_wait_progress;theta_lambda_flow;theta_min_edge_cost;theta_max_edge_cost,True,False,g553_zero_regression_low_support,30,0,-0.0188590751936,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.495518008964,8.7421505157,1,0,0,False,False,False,False,False,4
g554_pool_983962400725,g553_zero_regression_low_support_shrinkage_to_hand,repair5g549_theta_549000832_t035,0.48514018972,1.09691494617,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,shrinkage_to_hand_from_risky,29,0,-0.0187043236427,1.25,1.25,1.25,0.75,0.75,1,0.35,0.95,1,0.942305765388,0.221168932662,0.35,0.75,1,11,1,0,0,False,False,False,False,False,
g554_pool_130838278663,g553_zero_regression_low_support,repair5g549_theta_549000832,1.38611482777,0.410233179534,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,g553_zero_regression_low_support,29,0,-0.0187043236427,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.835159329681,0.631911236178,0.35,0.75,1,11,1,0,0,False,False,False,False,False,4
g554_pool_986087424509,g553_zero_regression_low_support_shrinkage_to_hand,repair5g549_theta_549000316_t035,0.676979636038,1.11697963604,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,shrinkage_to_hand_from_risky,30,0,-0.0186540006073,1.25,1.39487862274,1.25,0.75,0.75,1,0.35,0.95,1,0.952256595487,0.35,0.35,0.75,1,11,1,0,0,False,False,False,False,False,
g554_pool_960187429209,g553_zero_regression_low_support,repair5g549_theta_549000316,1.93422753154,0.467560864877,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow,True,False,g553_zero_regression_low_support,30,0,-0.0186540006073,1.25,1.66393892212,1.25,0.75,0.75,1,1,0.95,1,0.863590272819,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,4
g554_pool_001509971381,g553_zero_regression_low_support_shrinkage_to_hand,repair5g549_theta_549000207_t035,0.446860786695,1.18585921536,theta_alpha_flow_wait_progress;theta_lambda_flow;theta_flow_shield_beta;theta_max_flow_shield,True,False,shrinkage_to_hand_from_risky,30,0,-0.018607071428,1.25,1.25,1.25,0.75,0.75,1,0.35,0.95,1,1,0.125751178498,0.41043987412,0.759346031308,1,11,1,0,0,False,False,False,False,False,
g554_pool_299752538074,g553_zero_regression_low_support,repair5g549_theta_549000207,1.27674510484,0.664359662947,theta_alpha_flow_wait_progress;theta_lambda_flow;theta_flow_shield_beta;theta_max_flow_shield,True,False,g553_zero_regression_low_support,30,0,-0.018607071428,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.359289081422,0.522685354629,0.776702946594,1,11,1,0,0,False,False,False,False,False,4
g554_pool_621409300784,g553_zero_regression_low_support_shrinkage_to_hand,repair5g549_theta_549000320_t035,0.875148784713,1.24329812841,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow;theta_max_edge_cost,True,False,shrinkage_to_hand_from_risky,30,0,-0.01845697639,1.25,1.25,1.25,0.75,0.75,1,0.35,0.95,1,1.14008511983,0.403887992225,0.35,0.75,1,10.2567799864,1,0,0,False,False,False,False,False,
g554_pool_636650381875,g553_zero_regression_low_support,repair5g549_theta_549000320,3.00042509915,1.53375843248,theta_alpha_flow_wait_progress;theta_lambda_cong;theta_lambda_flow;theta_max_edge_cost;theta_goal_projection_mode_flow_shield;theta_goal_projection_mode_none,True,False,g553_zero_regression_low_support,30,0,-0.01845697639,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.40024319951,1.15396569207,0.35,0.75,1,8.87651424697,0,0,1,False,False,False,False,False,4
