g553_stage0_smoke_row_id,execution_mode,counts_as_new_g546_solver_row,real_solver_execution,context_key,context_id,role,candidate_id,materialized_method,sampling_policy,map,map_family,agents,seed,budget_ms,iteration,solution_found,probe_feasible,sum_of_loss_ratio,probe_sum_of_loss,probe_lower_bound,probe_runtime_ms,expanded_nodes,low_level_pibt_calls,trace_event_count,delta_vs_additive_in_same_context,delta_vs_static_in_same_context,is_best_candidate_in_context,oracle_gap_vs_static,candidate_recognized,updateparams_hash,updateparams_fingerprint,traffic_before_hash_full,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,feature_map_family_maze,feature_map_family_random,feature_map_family_warehouse,feature_agents,feature_budget_ms,feature_iteration_final,feature_trace_event_count,feature_trace_events_per_agent,feature_pibt_failure_audit_count,feature_expanded_nodes,feature_high_level_expansions,feature_low_level_pibt_calls,feature_expansions_per_agent,feature_budget_per_agent,feature_obstacle_ratio_proxy,feature_corridor_proxy,feature_junction_proxy,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,counts_as_new_g549_solver_row,probe_materialized,no_probe_reason,panel,route,horizon_id,nominal_budget_ms,short_budget_ms,base_time_limit_sec,ltm_max_iterations,fresh_seed_block,theta_cluster,registry_label,candidate_group,fulltheta_registry_row_id,counts_as_g549_calibration_topup,counts_as_g549_fulltheta_replay,context_horizon_key,fulltheta_fingerprint_match,fulltheta_fingerprint_mismatched_fields
g553_stage0_smoke_00000016,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|493|25|0|14650fb0739d0383,random-32-32-20|a50|s493|it0|g553_stage0_smoke_random_32_32_20_a50_s493_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000014,repair5g553_theta_553000014,repair5g553_theta_553000014,negative_random_wide_control,random-32-32-20,random,50,493,2000,0,False,False,,,1139,329.6265,1,0,2644,,,False,,True,cbc1eb0747d23509,alpha_commit=1.6008161008199999|alpha_block=1.34120659121|alpha_wait_spillover=1.3699818699799999|rho_decay=0.90441200441199998|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=0.78808878808899996|alpha_cong_commit_nonprogress=1.6008161008199999|alpha_cong_block=1.34120659121|alpha_cong_wait_progress=0.61974061974100003|alpha_cong_wait_nonprogress=1.3699818699799999|alpha_flow_commit_progress=0.51381201381200003|alpha_flow_wait_progress=0.20547770547800001|rho_cong_decay=0.90441200441199998|rho_flow_decay=0.95225915225900004|lambda_cong=1.39348689349|lambda_flow=0.045192045191999999|min_edge_cost=0.642565392565|max_edge_cost=10.955610955599999|goal_projection_mode=agent_progress|flow_shield_beta=0.579886979887|max_flow_shield=1.2654897654899999,14650fb0739d0383,0.788088788089,1.60081610082,1.34120659121,0.619740619741,1.36998186998,0.513812013812,0.205477705478,0.904412004412,0.952259152259,1.39348689349,0.045192045192,0.579886979887,1.26548976549,0.642565392565,10.9556109556,0,1,0,0,1,0,50,25,0,2644,52.88,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,negative_random_wide_control,,,g553_registry_000014,,,random-32-32-20|50|493|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000017,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|493|25|0|14650fb0739d0383,random-32-32-20|a50|s493|it0|g553_stage0_smoke_random_32_32_20_a50_s493_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000015,repair5g553_theta_553000015,repair5g553_theta_553000015,tiny_local_perturbation_2pct,random-32-32-20,random,50,493,2000,0,False,False,,,1139,349.9408,1,0,2644,,,False,,True,80d9e20158f68272,alpha_commit=1.2591526904000001|alpha_block=1.26300245175|alpha_wait_spillover=0.78090738465700005|rho_decay=0.93828162903199996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2406797706799999|alpha_cong_commit_nonprogress=1.2591526904000001|alpha_cong_block=1.26300245175|alpha_cong_wait_progress=0.76002889752900005|alpha_cong_wait_nonprogress=0.78090738465700005|alpha_flow_commit_progress=1.02141475641|alpha_flow_wait_progress=0|rho_cong_decay=0.93828162903199996|rho_flow_decay=0.98493387993399995|lambda_cong=0.99115245115200001|lambda_flow=0.0075869850869900004|min_edge_cost=1|max_edge_cost=10.8427490677|goal_projection_mode=flow_shield|flow_shield_beta=0.34266951667000001|max_flow_shield=0.76993061368100002,14650fb0739d0383,1.24067977068,1.2591526904,1.26300245175,0.760028897529,0.780907384657,1.02141475641,0,0.938281629032,0.984933879934,0.991152451152,0.00758698508699,0.34266951667,0.769930613681,1,10.8427490677,1,0,0,0,1,0,50,25,0,2644,52.88,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,tiny_local_perturbation_2pct,,,g553_registry_000015,,,random-32-32-20|50|493|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000018,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|493|25|0|14650fb0739d0383,random-32-32-20|a50|s493|it0|g553_stage0_smoke_random_32_32_20_a50_s493_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000016,repair5g553_theta_553000016,repair5g553_theta_553000016,small_local_perturbation_5pct,random-32-32-20,random,50,493,2000,0,False,False,,,1139,346.8769,1,0,2644,,,False,,True,2b4922a45c4fcf61,alpha_commit=1.3008578321099999|alpha_block=1.2206795081799999|alpha_wait_spillover=0.69749614124600001|rho_decay=0.90481477231499996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2744521807|alpha_cong_commit_nonprogress=1.3008578321099999|alpha_cong_block=1.2206795081799999|alpha_cong_wait_progress=0.79573659261200003|alpha_cong_wait_nonprogress=0.69749614124600001|alpha_flow_commit_progress=0.96928465678499998|alpha_flow_wait_progress=0.0542297417297|rho_cong_decay=0.90481477231499996|rho_flow_decay=1|lambda_cong=0.96336726336699996|lambda_flow=0.028654678654699998|min_edge_cost=1|max_edge_cost=10.8406865657|goal_projection_mode=flow_shield|flow_shield_beta=0.36607719607700001|max_flow_shield=0.77128094315600004,14650fb0739d0383,1.2744521807,1.30085783211,1.22067950818,0.795736592612,0.697496141246,0.969284656785,0.0542297417297,0.904814772315,1,0.963367263367,0.0286546786547,0.366077196077,0.771280943156,1,10.8406865657,1,0,0,0,1,0,50,25,0,2644,52.88,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,small_local_perturbation_5pct,,,g553_registry_000016,,,random-32-32-20|50|493|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000019,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|493|25|0|14650fb0739d0383,random-32-32-20|a50|s493|it0|g553_stage0_smoke_random_32_32_20_a50_s493_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000017,repair5g553_theta_553000017,repair5g553_theta_553000017,medium_local_perturbation_10pct,random-32-32-20,random,50,493,2000,0,False,False,,,1139,360.9908,1,0,2644,,,False,,True,d04b75b4eadae9e3,alpha_commit=1.15652853153|alpha_block=1.15837940213|alpha_wait_spillover=0.669815751066|rho_decay=0.90000000000000002|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.3688983314000001|alpha_cong_commit_nonprogress=1.15652853153|alpha_cong_block=1.15837940213|alpha_cong_wait_progress=0.69149909774899998|alpha_cong_wait_nonprogress=0.669815751066|alpha_flow_commit_progress=1.0660987661000001|alpha_flow_wait_progress=0.086559836559799999|rho_cong_decay=0.90000000000000002|rho_flow_decay=0.94305206805200004|lambda_cong=0.95642443142400002|lambda_flow=0.091628416628400003|min_edge_cost=1|max_edge_cost=9.9754999504999997|goal_projection_mode=flow_shield|flow_shield_beta=0.417323787324|max_flow_shield=0.80149148899099998,14650fb0739d0383,1.3688983314,1.15652853153,1.15837940213,0.691499097749,0.669815751066,1.0660987661,0.0865598365598,0.9,0.943052068052,0.956424431424,0.0916284166284,0.417323787324,0.801491488991,1,9.9754999505,1,0,0,0,1,0,50,25,0,2644,52.88,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,medium_local_perturbation_10pct,,,g553_registry_000017,,,random-32-32-20|50|493|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000020,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|493|25|0|14650fb0739d0383,random-32-32-20|a50|s493|it0|g553_stage0_smoke_random_32_32_20_a50_s493_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000018,repair5g553_theta_553000018,repair5g553_theta_553000018,coordinate_sweep_each_field,random-32-32-20,random,50,493,2000,0,False,False,,,1139,351.0874,1,0,2644,,,False,,True,c212acbe640ef179,alpha_commit=1.25|alpha_block=0.9375|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=0.9375|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,0.9375,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,0,1,0,50,25,0,2644,52.88,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,coordinate_sweep_each_field,,,g553_registry_000018,,,random-32-32-20|50|493|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000021,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|493|25|0|14650fb0739d0383,random-32-32-20|a50|s493|it0|g553_stage0_smoke_random_32_32_20_a50_s493_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000019,repair5g553_theta_553000019,repair5g553_theta_553000019,lambda_flow_lambda_cong_grid,random-32-32-20,random,50,493,2000,0,False,False,,,1139,357.3244,1,0,2644,,,False,,True,e1c76b5d1fe5f0fe,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.44570919570899997|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1.06041656042|lambda_flow=0.82411582411600004|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0.445709195709,0.95,1,1.06041656042,0.824115824116,0.35,0.75,1,11,1,0,0,0,1,0,50,25,0,2644,52.88,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,lambda_flow_lambda_cong_grid,,,g553_registry_000019,,,random-32-32-20|50|493|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000022,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|493|25|0|14650fb0739d0383,random-32-32-20|a50|s493|it0|g553_stage0_smoke_random_32_32_20_a50_s493_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000020,repair5g553_theta_553000020,repair5g553_theta_553000020,flow_shield_beta_cap_grid,random-32-32-20,random,50,493,2000,0,False,False,,,1139,352.1689,1,0,2644,,,False,,True,2cf984dc51aad637,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.26678746678699999|max_flow_shield=0.55178030178000004,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.266787466787,0.55178030178,1,11,1,0,0,0,1,0,50,25,0,2644,52.88,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,flow_shield_beta_cap_grid,,,g553_registry_000020,,,random-32-32-20|50|493|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000023,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|493|25|0|14650fb0739d0383,random-32-32-20|a50|s493|it0|g553_stage0_smoke_random_32_32_20_a50_s493_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000021,repair5g553_theta_553000021,repair5g553_theta_553000021,alpha_flow_wait_progress_grid,random-32-32-20,random,50,493,2000,0,False,False,,,1139,336.1706,1,0,2644,,,False,,True,52e11e796ba2b3de,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0.65243065243099996|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=1.34669384669|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0.652430652431,0.95,1,1,1.34669384669,0.35,0.75,1,11,1,0,0,0,1,0,50,25,0,2644,52.88,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,alpha_flow_wait_progress_grid,,,g553_registry_000021,,,random-32-32-20|50|493|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000024,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|493|25|0|14650fb0739d0383,random-32-32-20|a50|s493|it0|g553_stage0_smoke_random_32_32_20_a50_s493_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000022,repair5g553_theta_553000022,repair5g553_theta_553000022,alpha_cong_commit_nonprogress_grid,random-32-32-20,random,50,493,2000,0,False,False,,,1139,347.0879,1,0,2644,,,False,,True,80f9f0f0f558ce21,alpha_commit=0.71211771211800001|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=0.63690363690399998|alpha_cong_commit_nonprogress=0.71211771211800001|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,0.636903636904,0.712117712118,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,0,1,0,50,25,0,2644,52.88,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,alpha_cong_commit_nonprogress_grid,,,g553_registry_000022,,,random-32-32-20|50|493|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000025,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|493|25|0|14650fb0739d0383,random-32-32-20|a50|s493|it0|g553_stage0_smoke_random_32_32_20_a50_s493_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000023,repair5g553_theta_553000023,repair5g553_theta_553000023,edge_cost_clamp_grid,random-32-32-20,random,50,493,2000,0,False,False,,,1139,356.7269,1,0,2644,,,False,,True,b7dda01914f5c418,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.77581052581099996|max_edge_cost=10.1943221943|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.775810525811,10.1943221943,1,0,0,0,1,0,50,25,0,2644,52.88,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,edge_cost_clamp_grid,,,g553_registry_000023,,,random-32-32-20|50|493|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000026,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|493|25|0|14650fb0739d0383,random-32-32-20|a50|s493|it0|g553_stage0_smoke_random_32_32_20_a50_s493_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000024,repair5g553_theta_553000024,repair5g553_theta_553000024,rho_decay_grid,random-32-32-20,random,50,493,2000,0,False,False,,,1139,343.4787,1,0,2644,,,False,,True,e00da4f2d3f0d8ff,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.98581788581800001|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.98581788581800001|rho_flow_decay=0.957834257834|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,0,0.985817885818,0.957834257834,1,0,0.35,0.75,1,11,1,0,0,0,1,0,50,25,0,2644,52.88,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,rho_decay_grid,,,g553_registry_000024,,,random-32-32-20|50|493|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000027,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|493|25|0|14650fb0739d0383,random-32-32-20|a50|s493|it0|g553_stage0_smoke_random_32_32_20_a50_s493_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000025,repair5g553_theta_553000025,repair5g553_theta_553000025,sobol_local_global_static,random-32-32-20,random,50,493,2000,0,False,False,,,1139,377.9929,1,0,2644,,,False,,True,d8e35bb88b26baea,alpha_commit=1.1934890059900001|alpha_block=1.5210389585399999|alpha_wait_spillover=0.49732730982700002|rho_decay=0.97077044577000005|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2632053882100001|alpha_cong_commit_nonprogress=1.1934890059900001|alpha_cong_block=1.5210389585399999|alpha_cong_wait_progress=0.921421733922|alpha_cong_wait_nonprogress=0.49732730982700002|alpha_flow_commit_progress=0.90057652557699996|alpha_flow_wait_progress=0.27368402368400002|rho_cong_decay=0.97077044577000005|rho_flow_decay=0.97982957982999996|lambda_cong=0.85716310716300004|lambda_flow=0.216421716422|min_edge_cost=0.89674795924799999|max_edge_cost=10.3827943828|goal_projection_mode=flow_shield|flow_shield_beta=0.365124615125|max_flow_shield=0.56132262382300002,14650fb0739d0383,1.26320538821,1.19348900599,1.52103895854,0.921421733922,0.497327309827,0.900576525577,0.273684023684,0.97077044577,0.97982957983,0.857163107163,0.216421716422,0.365124615125,0.561322623823,0.896747959248,10.3827943828,1,0,0,0,1,0,50,25,0,2644,52.88,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,sobol_local_global_static,,,g553_registry_000025,,,random-32-32-20|50|493|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000028,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|493|25|0|14650fb0739d0383,random-32-32-20|a50|s493|it0|g553_stage0_smoke_random_32_32_20_a50_s493_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000026,repair5g553_theta_553000026,repair5g553_theta_553000026,cma_es_or_ranked_search_candidates,random-32-32-20,random,50,493,2000,0,False,False,,,1139,283.5999,1,0,2644,,,False,,True,d1a632757e0dd4e3,alpha_commit=1.0804255304299999|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.0804255304299999|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1.1141085641099999|lambda_flow=0.191472041472|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.611973161973|max_flow_shield=0.99130104130100005,14650fb0739d0383,1.25,1.08042553043,1.25,0.75,0.75,1,0,0.95,1,1.11410856411,0.191472041472,0.611973161973,0.991301041301,1,11,1,0,0,0,1,0,50,25,0,2644,52.88,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,cma_es_or_ranked_search_candidates,,,g553_registry_000026,,,random-32-32-20|50|493|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000029,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|493|25|0|14650fb0739d0383,random-32-32-20|a50|s493|it0|g553_stage0_smoke_random_32_32_20_a50_s493_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000027,repair5g553_theta_553000027,repair5g553_theta_553000027,negative_random_wide_control,random-32-32-20,random,50,493,2000,0,False,False,,,1139,307.5766,1,0,2644,,,False,,True,e5ebb54ec1a44ca1,alpha_commit=0.71701896701900003|alpha_block=2.0714893214900001|alpha_wait_spillover=0.977764477764|rho_decay=0.90533370533400004|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.1058026057999999|alpha_cong_commit_nonprogress=0.71701896701900003|alpha_cong_block=2.0714893214900001|alpha_cong_wait_progress=0.77793327793300004|alpha_cong_wait_nonprogress=0.977764477764|alpha_flow_commit_progress=0.94368094368099997|alpha_flow_wait_progress=0.28903028903|rho_cong_decay=0.90533370533400004|rho_flow_decay=0.92799772799799995|lambda_cong=1.1296616296599999|lambda_flow=0.57821307821300005|min_edge_cost=0.34179634179599999|max_edge_cost=11.5001835002|goal_projection_mode=none|flow_shield_beta=0.42262922262899999|max_flow_shield=1.0191795191799999,14650fb0739d0383,1.1058026058,0.717018967019,2.07148932149,0.777933277933,0.977764477764,0.943680943681,0.28903028903,0.905333705334,0.927997727998,1.12966162966,0.578213078213,0.422629222629,1.01917951918,0.341796341796,11.5001835002,0,0,1,0,1,0,50,25,0,2644,52.88,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,negative_random_wide_control,,,g553_registry_000027,,,random-32-32-20|50|493|2000|stage0_short25_t050_i2,True,
g553_stage0_smoke_00000030,new_g553_fixed_global_staticflow_stage0_smoke_solver_row,True,True,random-32-32-20|50|493|25|0|14650fb0739d0383,random-32-32-20|a50|s493|it0|g553_stage0_smoke_random_32_32_20_a50_s493_hstage0_short25_t050_i2_b2000,generated_theta::repair5g553_theta_553000028,repair5g553_theta_553000028,repair5g553_theta_553000028,tiny_local_perturbation_2pct,random-32-32-20,random,50,493,2000,0,False,False,,,1139,348.2262,1,0,2644,,,False,,True,cdc9df8829b3a028,alpha_commit=1.2701414013900001|alpha_block=1.2782688895200001|alpha_wait_spillover=0.72527433902399996|rho_decay=0.94169587544599997|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.27304715555|alpha_cong_commit_nonprogress=1.2701414013900001|alpha_cong_block=1.2782688895200001|alpha_cong_wait_progress=0.77285124785100001|alpha_cong_wait_nonprogress=0.72527433902399996|alpha_flow_commit_progress=1.01598331848|alpha_flow_wait_progress=0.0092708342708299994|rho_cong_decay=0.94169587544599997|rho_flow_decay=1|lambda_cong=0.98102774102800006|lambda_flow=0.025261247761199999|min_edge_cost=0.98468553968600003|max_edge_cost=10.8183689734|goal_projection_mode=flow_shield|flow_shield_beta=0.34187998788000001|max_flow_shield=0.76824328074299997,14650fb0739d0383,1.27304715555,1.27014140139,1.27826888952,0.772851247851,0.725274339024,1.01598331848,0.00927083427083,0.941695875446,1,0.981027741028,0.0252612477612,0.34187998788,0.768243280743,0.984685539686,10.8183689734,1,0,0,0,1,0,50,25,0,2644,52.88,0,1,0,0,0.02,0.5,0.2,0.2,0.45,False,False,False,False,False,True,True,,,,stage0_short25_t050_i2,2000,25,0.5,2,480_499,tiny_local_perturbation_2pct,,,g553_registry_000028,,,random-32-32-20|50|493|2000|stage0_short25_t050_i2,True,
