checkpoint_id,split,map_name,agents,seed,iteration,selected_rule,selected_decision,selected_rule_harmful,selected_vs_additive_delta
warehouse-10-20-10-2-1__a400__i10__phase4_phase4-full-repair5-expand5000__iter2,train,warehouse-10-20-10-2-1,400,10,2,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i10__phase4_phase4-full-repair5-expand5000__iter3,train,warehouse-10-20-10-2-1,400,10,3,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i11__phase4_phase4-full-repair5-expand5000__iter0,train,warehouse-10-20-10-2-1,400,11,0,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i11__phase4_phase4-full-repair5-expand5000__iter1,train,warehouse-10-20-10-2-1,400,11,1,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i11__phase4_phase4-full-repair5-expand5000__iter2,train,warehouse-10-20-10-2-1,400,11,2,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i11__phase4_phase4-full-repair5-expand5000__iter3,train,warehouse-10-20-10-2-1,400,11,3,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i12__phase4_phase4-full-repair5-expand5000__iter0,train,warehouse-10-20-10-2-1,400,12,0,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i12__phase4_phase4-full-repair5-expand5000__iter1,train,warehouse-10-20-10-2-1,400,12,1,block_light,use_nonadditive,False,0.043254742067
warehouse-10-20-10-2-1__a400__i12__phase4_phase4-full-repair5-expand5000__iter2,train,warehouse-10-20-10-2-1,400,12,2,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i12__phase4_phase4-full-repair5-expand5000__iter3,train,warehouse-10-20-10-2-1,400,12,3,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i13__phase4_phase4-full-repair5-expand5000__iter0,train,warehouse-10-20-10-2-1,400,13,0,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i13__phase4_phase4-full-repair5-expand5000__iter1,train,warehouse-10-20-10-2-1,400,13,1,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i13__phase4_phase4-full-repair5-expand5000__iter2,train,warehouse-10-20-10-2-1,400,13,2,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i13__phase4_phase4-full-repair5-expand5000__iter3,train,warehouse-10-20-10-2-1,400,13,3,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i14__phase4_phase4-full-repair5-expand5000__iter0,train,warehouse-10-20-10-2-1,400,14,0,block_light,use_nonadditive,True,-1.0
warehouse-10-20-10-2-1__a400__i14__phase4_phase4-full-repair5-expand5000__iter1,train,warehouse-10-20-10-2-1,400,14,1,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i14__phase4_phase4-full-repair5-expand5000__iter2,train,warehouse-10-20-10-2-1,400,14,2,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i14__phase4_phase4-full-repair5-expand5000__iter3,train,warehouse-10-20-10-2-1,400,14,3,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i15__phase4_phase4-full-repair5-expand5000__iter0,train,warehouse-10-20-10-2-1,400,15,0,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i15__phase4_phase4-full-repair5-expand5000__iter1,train,warehouse-10-20-10-2-1,400,15,1,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i15__phase4_phase4-full-repair5-expand5000__iter2,train,warehouse-10-20-10-2-1,400,15,2,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i15__phase4_phase4-full-repair5-expand5000__iter3,train,warehouse-10-20-10-2-1,400,15,3,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i16__phase4_phase4-full-repair5-expand5000__iter0,train,warehouse-10-20-10-2-1,400,16,0,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i16__phase4_phase4-full-repair5-expand5000__iter1,train,warehouse-10-20-10-2-1,400,16,1,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i16__phase4_phase4-full-repair5-expand5000__iter2,train,warehouse-10-20-10-2-1,400,16,2,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i16__phase4_phase4-full-repair5-expand5000__iter3,train,warehouse-10-20-10-2-1,400,16,3,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i17__phase4_phase4-full-repair5-expand5000__iter0,train,warehouse-10-20-10-2-1,400,17,0,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i17__phase4_phase4-full-repair5-expand5000__iter1,train,warehouse-10-20-10-2-1,400,17,1,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i17__phase4_phase4-full-repair5-expand5000__iter2,train,warehouse-10-20-10-2-1,400,17,2,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i17__phase4_phase4-full-repair5-expand5000__iter3,train,warehouse-10-20-10-2-1,400,17,3,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i18__phase4_phase4-full-repair5-expand5000__iter0,train,warehouse-10-20-10-2-1,400,18,0,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i18__phase4_phase4-full-repair5-expand5000__iter1,train,warehouse-10-20-10-2-1,400,18,1,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i18__phase4_phase4-full-repair5-expand5000__iter2,train,warehouse-10-20-10-2-1,400,18,2,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i18__phase4_phase4-full-repair5-expand5000__iter3,train,warehouse-10-20-10-2-1,400,18,3,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i19__phase4_phase4-full-repair5-expand5000__iter0,train,warehouse-10-20-10-2-1,400,19,0,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i19__phase4_phase4-full-repair5-expand5000__iter1,train,warehouse-10-20-10-2-1,400,19,1,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i19__phase4_phase4-full-repair5-expand5000__iter2,train,warehouse-10-20-10-2-1,400,19,2,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i19__phase4_phase4-full-repair5-expand5000__iter3,train,warehouse-10-20-10-2-1,400,19,3,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i1__phase4_phase4-full-repair5-expand5000__iter0,train,warehouse-10-20-10-2-1,400,1,0,block_light,use_nonadditive,False,0.00393356643357
warehouse-10-20-10-2-1__a400__i1__phase4_phase4-full-repair5-expand5000__iter1,train,warehouse-10-20-10-2-1,400,1,1,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i1__phase4_phase4-full-repair5-expand5000__iter2,train,warehouse-10-20-10-2-1,400,1,2,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i1__phase4_phase4-full-repair5-expand5000__iter3,train,warehouse-10-20-10-2-1,400,1,3,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i20__phase4_phase4-full-repair5-expand5000__iter0,train,warehouse-10-20-10-2-1,400,20,0,block_light,use_nonadditive,False,0.0630250826484
warehouse-10-20-10-2-1__a400__i20__phase4_phase4-full-repair5-expand5000__iter1,train,warehouse-10-20-10-2-1,400,20,1,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i20__phase4_phase4-full-repair5-expand5000__iter2,train,warehouse-10-20-10-2-1,400,20,2,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i20__phase4_phase4-full-repair5-expand5000__iter3,train,warehouse-10-20-10-2-1,400,20,3,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i21__phase4_phase4-full-repair5-expand5000__iter0,train,warehouse-10-20-10-2-1,400,21,0,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i21__phase4_phase4-full-repair5-expand5000__iter1,train,warehouse-10-20-10-2-1,400,21,1,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i21__phase4_phase4-full-repair5-expand5000__iter2,train,warehouse-10-20-10-2-1,400,21,2,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i21__phase4_phase4-full-repair5-expand5000__iter3,train,warehouse-10-20-10-2-1,400,21,3,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i22__phase4_phase4-full-repair5-expand5000__iter0,train,warehouse-10-20-10-2-1,400,22,0,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i22__phase4_phase4-full-repair5-expand5000__iter1,train,warehouse-10-20-10-2-1,400,22,1,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i22__phase4_phase4-full-repair5-expand5000__iter2,train,warehouse-10-20-10-2-1,400,22,2,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i22__phase4_phase4-full-repair5-expand5000__iter3,train,warehouse-10-20-10-2-1,400,22,3,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i23__phase4_phase4-full-repair5-expand5000__iter0,train,warehouse-10-20-10-2-1,400,23,0,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i23__phase4_phase4-full-repair5-expand5000__iter1,train,warehouse-10-20-10-2-1,400,23,1,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i23__phase4_phase4-full-repair5-expand5000__iter2,train,warehouse-10-20-10-2-1,400,23,2,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i23__phase4_phase4-full-repair5-expand5000__iter3,train,warehouse-10-20-10-2-1,400,23,3,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i24__phase4_phase4-full-repair5-expand5000__iter0,train,warehouse-10-20-10-2-1,400,24,0,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i24__phase4_phase4-full-repair5-expand5000__iter1,train,warehouse-10-20-10-2-1,400,24,1,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i24__phase4_phase4-full-repair5-expand5000__iter2,train,warehouse-10-20-10-2-1,400,24,2,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i24__phase4_phase4-full-repair5-expand5000__iter3,train,warehouse-10-20-10-2-1,400,24,3,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i25__phase4_phase4-full-repair5-expand5000__iter0,train,warehouse-10-20-10-2-1,400,25,0,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i25__phase4_phase4-full-repair5-expand5000__iter1,train,warehouse-10-20-10-2-1,400,25,1,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i25__phase4_phase4-full-repair5-expand5000__iter2,train,warehouse-10-20-10-2-1,400,25,2,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i25__phase4_phase4-full-repair5-expand5000__iter3,train,warehouse-10-20-10-2-1,400,25,3,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i2__phase4_phase4-full-repair5-expand5000__iter0,train,warehouse-10-20-10-2-1,400,2,0,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i2__phase4_phase4-full-repair5-expand5000__iter1,train,warehouse-10-20-10-2-1,400,2,1,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i2__phase4_phase4-full-repair5-expand5000__iter2,train,warehouse-10-20-10-2-1,400,2,2,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i2__phase4_phase4-full-repair5-expand5000__iter3,train,warehouse-10-20-10-2-1,400,2,3,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i3__phase4_phase4-full-repair5-expand5000__iter0,train,warehouse-10-20-10-2-1,400,3,0,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i3__phase4_phase4-full-repair5-expand5000__iter1,train,warehouse-10-20-10-2-1,400,3,1,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i3__phase4_phase4-full-repair5-expand5000__iter2,train,warehouse-10-20-10-2-1,400,3,2,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i3__phase4_phase4-full-repair5-expand5000__iter3,train,warehouse-10-20-10-2-1,400,3,3,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i4__phase4_phase4-full-repair5-expand5000__iter0,train,warehouse-10-20-10-2-1,400,4,0,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i4__phase4_phase4-full-repair5-expand5000__iter1,train,warehouse-10-20-10-2-1,400,4,1,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i4__phase4_phase4-full-repair5-expand5000__iter2,train,warehouse-10-20-10-2-1,400,4,2,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i4__phase4_phase4-full-repair5-expand5000__iter3,train,warehouse-10-20-10-2-1,400,4,3,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i5__phase4_phase4-full-repair5-expand5000__iter0,train,warehouse-10-20-10-2-1,400,5,0,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i5__phase4_phase4-full-repair5-expand5000__iter1,train,warehouse-10-20-10-2-1,400,5,1,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i5__phase4_phase4-full-repair5-expand5000__iter2,train,warehouse-10-20-10-2-1,400,5,2,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i5__phase4_phase4-full-repair5-expand5000__iter3,train,warehouse-10-20-10-2-1,400,5,3,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i6__phase4_phase4-full-repair5-expand5000__iter0,train,warehouse-10-20-10-2-1,400,6,0,block_light,use_nonadditive,True,-1.0
warehouse-10-20-10-2-1__a400__i6__phase4_phase4-full-repair5-expand5000__iter1,train,warehouse-10-20-10-2-1,400,6,1,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i6__phase4_phase4-full-repair5-expand5000__iter2,train,warehouse-10-20-10-2-1,400,6,2,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i6__phase4_phase4-full-repair5-expand5000__iter3,train,warehouse-10-20-10-2-1,400,6,3,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i7__phase4_phase4-full-repair5-expand5000__iter0,train,warehouse-10-20-10-2-1,400,7,0,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i7__phase4_phase4-full-repair5-expand5000__iter1,train,warehouse-10-20-10-2-1,400,7,1,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i7__phase4_phase4-full-repair5-expand5000__iter2,train,warehouse-10-20-10-2-1,400,7,2,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i7__phase4_phase4-full-repair5-expand5000__iter3,train,warehouse-10-20-10-2-1,400,7,3,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i8__phase4_phase4-full-repair5-expand5000__iter0,train,warehouse-10-20-10-2-1,400,8,0,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i8__phase4_phase4-full-repair5-expand5000__iter1,train,warehouse-10-20-10-2-1,400,8,1,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i8__phase4_phase4-full-repair5-expand5000__iter2,train,warehouse-10-20-10-2-1,400,8,2,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i8__phase4_phase4-full-repair5-expand5000__iter3,train,warehouse-10-20-10-2-1,400,8,3,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i9__phase4_phase4-full-repair5-expand5000__iter0,train,warehouse-10-20-10-2-1,400,9,0,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i9__phase4_phase4-full-repair5-expand5000__iter1,train,warehouse-10-20-10-2-1,400,9,1,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i9__phase4_phase4-full-repair5-expand5000__iter2,train,warehouse-10-20-10-2-1,400,9,2,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a400__i9__phase4_phase4-full-repair5-expand5000__iter3,train,warehouse-10-20-10-2-1,400,9,3,additive_ltm,defer_ltm,False,0.0
warehouse-10-20-10-2-1__a50__i10__phase4_phase4-full-repair5-expand5000__iter0,train,warehouse-10-20-10-2-1,50,10,0,block_heavy,use_nonadditive,False,0.0372328200414
warehouse-10-20-10-2-1__a50__i10__phase4_phase4-full-repair5-expand5000__iter1,train,warehouse-10-20-10-2-1,50,10,1,wait_heavy,use_nonadditive,False,-0.00873362445415
warehouse-10-20-10-2-1__a50__i10__phase4_phase4-full-repair5-expand5000__iter2,train,warehouse-10-20-10-2-1,50,10,2,commit_heavy,use_nonadditive,False,0.00735463111928
warehouse-10-20-10-2-1__a50__i10__phase4_phase4-full-repair5-expand5000__iter3,train,warehouse-10-20-10-2-1,50,10,3,block_heavy,use_nonadditive,False,0.00321765111469
warehouse-10-20-10-2-1__a50__i11__phase4_phase4-full-repair5-expand5000__iter0,train,warehouse-10-20-10-2-1,50,11,0,block_heavy,use_nonadditive,False,0.0453091684435
warehouse-10-20-10-2-1__a50__i11__phase4_phase4-full-repair5-expand5000__iter1,train,warehouse-10-20-10-2-1,50,11,1,decay_095,use_nonadditive,False,0.00959488272921
warehouse-10-20-10-2-1__a50__i11__phase4_phase4-full-repair5-expand5000__iter2,train,warehouse-10-20-10-2-1,50,11,2,wait_heavy,use_nonadditive,False,0.0466417910448
warehouse-10-20-10-2-1__a50__i11__phase4_phase4-full-repair5-expand5000__iter3,train,warehouse-10-20-10-2-1,50,11,3,block_heavy,use_nonadditive,False,-0.01039445629
warehouse-10-20-10-2-1__a50__i12__phase4_phase4-full-repair5-expand5000__iter0,train,warehouse-10-20-10-2-1,50,12,0,decay_095,use_nonadditive,False,0.0
warehouse-10-20-10-2-1__a50__i12__phase4_phase4-full-repair5-expand5000__iter1,train,warehouse-10-20-10-2-1,50,12,1,block_heavy,use_nonadditive,False,0.047759836252
warehouse-10-20-10-2-1__a50__i12__phase4_phase4-full-repair5-expand5000__iter2,train,warehouse-10-20-10-2-1,50,12,2,commit_heavy,use_nonadditive,False,0.0216056402092
warehouse-10-20-10-2-1__a50__i12__phase4_phase4-full-repair5-expand5000__iter3,train,warehouse-10-20-10-2-1,50,12,3,decay_095,use_nonadditive,False,0.00432112804185
warehouse-10-20-10-2-1__a50__i13__phase4_phase4-full-repair5-expand5000__iter0,train,warehouse-10-20-10-2-1,50,13,0,decay_095,use_nonadditive,False,0.0
warehouse-10-20-10-2-1__a50__i13__phase4_phase4-full-repair5-expand5000__iter1,train,warehouse-10-20-10-2-1,50,13,1,commit_heavy,use_nonadditive,False,0.174157303371
warehouse-10-20-10-2-1__a50__i13__phase4_phase4-full-repair5-expand5000__iter2,train,warehouse-10-20-10-2-1,50,13,2,decay_090,use_nonadditive,False,0.00948033707865
warehouse-10-20-10-2-1__a50__i13__phase4_phase4-full-repair5-expand5000__iter3,train,warehouse-10-20-10-2-1,50,13,3,wait_heavy,use_nonadditive,False,0.00175561797753
warehouse-10-20-10-2-1__a50__i14__phase4_phase4-full-repair5-expand5000__iter0,train,warehouse-10-20-10-2-1,50,14,0,wait_heavy,use_nonadditive,False,0.0133819951338
warehouse-10-20-10-2-1__a50__i14__phase4_phase4-full-repair5-expand5000__iter1,train,warehouse-10-20-10-2-1,50,14,1,decay_090,use_nonadditive,False,0.0231143552311
warehouse-10-20-10-2-1__a50__i14__phase4_phase4-full-repair5-expand5000__iter2,train,warehouse-10-20-10-2-1,50,14,2,block_heavy,use_nonadditive,False,0.0199513381995
warehouse-10-20-10-2-1__a50__i14__phase4_phase4-full-repair5-expand5000__iter3,train,warehouse-10-20-10-2-1,50,14,3,decay_090,use_nonadditive,False,0.00754257907543
warehouse-10-20-10-2-1__a50__i15__phase4_phase4-full-repair5-expand5000__iter0,train,warehouse-10-20-10-2-1,50,15,0,decay_095,use_nonadditive,False,0.0
warehouse-10-20-10-2-1__a50__i15__phase4_phase4-full-repair5-expand5000__iter1,train,warehouse-10-20-10-2-1,50,15,1,decay_095,use_nonadditive,False,0.0115592088364
warehouse-10-20-10-2-1__a50__i15__phase4_phase4-full-repair5-expand5000__iter2,train,warehouse-10-20-10-2-1,50,15,2,commit_heavy,use_nonadditive,False,0.00693552530182
warehouse-10-20-10-2-1__a50__i15__phase4_phase4-full-repair5-expand5000__iter3,train,warehouse-10-20-10-2-1,50,15,3,commit_heavy,use_nonadditive,False,0.0161828923709
warehouse-10-20-10-2-1__a50__i16__phase4_phase4-full-repair5-expand5000__iter0,train,warehouse-10-20-10-2-1,50,16,0,wait_heavy,use_nonadditive,False,0.0153121319199
warehouse-10-20-10-2-1__a50__i16__phase4_phase4-full-repair5-expand5000__iter1,train,warehouse-10-20-10-2-1,50,16,1,wait_heavy,use_nonadditive,False,0.00188457008245
warehouse-10-20-10-2-1__a50__i16__phase4_phase4-full-repair5-expand5000__iter2,train,warehouse-10-20-10-2-1,50,16,2,decay_095,use_nonadditive,False,-0.00141342756184
warehouse-10-20-10-2-1__a50__i16__phase4_phase4-full-repair5-expand5000__iter3,train,warehouse-10-20-10-2-1,50,16,3,wait_heavy,use_nonadditive,False,0.00353356890459
warehouse-10-20-10-2-1__a50__i17__phase4_phase4-full-repair5-expand5000__iter0,train,warehouse-10-20-10-2-1,50,17,0,block_heavy,use_nonadditive,False,0.0119989788103
warehouse-10-20-10-2-1__a50__i17__phase4_phase4-full-repair5-expand5000__iter1,train,warehouse-10-20-10-2-1,50,17,1,decay_090,use_nonadditive,False,0.0102118968598
warehouse-10-20-10-2-1__a50__i17__phase4_phase4-full-repair5-expand5000__iter2,train,warehouse-10-20-10-2-1,50,17,2,wait_light,use_nonadditive,False,0.00944600459535
warehouse-10-20-10-2-1__a50__i17__phase4_phase4-full-repair5-expand5000__iter3,train,warehouse-10-20-10-2-1,50,17,3,wait_heavy,use_nonadditive,False,0.0262956344141
warehouse-10-20-10-2-1__a50__i18__phase4_phase4-full-repair5-expand5000__iter0,train,warehouse-10-20-10-2-1,50,18,0,wait_heavy,use_nonadditive,False,0.0183752417795
warehouse-10-20-10-2-1__a50__i18__phase4_phase4-full-repair5-expand5000__iter1,train,warehouse-10-20-10-2-1,50,18,1,wait_heavy,use_nonadditive,False,0.0215183752418
warehouse-10-20-10-2-1__a50__i18__phase4_phase4-full-repair5-expand5000__iter2,train,warehouse-10-20-10-2-1,50,18,2,wait_heavy,use_nonadditive,False,0.0186170212766
warehouse-10-20-10-2-1__a50__i18__phase4_phase4-full-repair5-expand5000__iter3,train,warehouse-10-20-10-2-1,50,18,3,wait_heavy,use_nonadditive,False,0.0176499032882
warehouse-10-20-10-2-1__a50__i19__phase4_phase4-full-repair5-expand5000__iter0,train,warehouse-10-20-10-2-1,50,19,0,decay_095,use_nonadditive,False,0.0
warehouse-10-20-10-2-1__a50__i19__phase4_phase4-full-repair5-expand5000__iter1,train,warehouse-10-20-10-2-1,50,19,1,wait_heavy,use_nonadditive,False,0.0186810713482
warehouse-10-20-10-2-1__a50__i19__phase4_phase4-full-repair5-expand5000__iter2,train,warehouse-10-20-10-2-1,50,19,2,wait_heavy,use_nonadditive,False,0.0348863380599
warehouse-10-20-10-2-1__a50__i19__phase4_phase4-full-repair5-expand5000__iter3,train,warehouse-10-20-10-2-1,50,19,3,decay_095,use_nonadditive,False,0.00382624352915
warehouse-10-20-10-2-1__a50__i1__phase4_phase4-full-repair5-expand5000__iter0,train,warehouse-10-20-10-2-1,50,1,0,block_heavy,use_nonadditive,False,0.0261183662128
warehouse-10-20-10-2-1__a50__i1__phase4_phase4-full-repair5-expand5000__iter1,train,warehouse-10-20-10-2-1,50,1,1,wait_heavy,use_nonadditive,False,0.00805779383162
warehouse-10-20-10-2-1__a50__i1__phase4_phase4-full-repair5-expand5000__iter2,train,warehouse-10-20-10-2-1,50,1,2,block_heavy,use_nonadditive,False,0.0225062517366
warehouse-10-20-10-2-1__a50__i1__phase4_phase4-full-repair5-expand5000__iter3,train,warehouse-10-20-10-2-1,50,1,3,block_heavy,use_nonadditive,False,0.0
warehouse-10-20-10-2-1__a50__i20__phase4_phase4-full-repair5-expand5000__iter0,train,warehouse-10-20-10-2-1,50,20,0,decay_095,use_nonadditive,False,0.0
warehouse-10-20-10-2-1__a50__i20__phase4_phase4-full-repair5-expand5000__iter1,train,warehouse-10-20-10-2-1,50,20,1,commit_heavy,use_nonadditive,False,0.00378872297749
warehouse-10-20-10-2-1__a50__i20__phase4_phase4-full-repair5-expand5000__iter2,train,warehouse-10-20-10-2-1,50,20,2,commit_heavy,use_nonadditive,False,0.0285268553599
warehouse-10-20-10-2-1__a50__i20__phase4_phase4-full-repair5-expand5000__iter3,train,warehouse-10-20-10-2-1,50,20,3,block_heavy,use_nonadditive,False,-0.000222866057499
warehouse-10-20-10-2-1__a50__i21__phase4_phase4-full-repair5-expand5000__iter0,train,warehouse-10-20-10-2-1,50,21,0,decay_095,use_nonadditive,False,0.0
warehouse-10-20-10-2-1__a50__i21__phase4_phase4-full-repair5-expand5000__iter1,train,warehouse-10-20-10-2-1,50,21,1,wait_heavy,use_nonadditive,False,0.0279150197628
warehouse-10-20-10-2-1__a50__i21__phase4_phase4-full-repair5-expand5000__iter2,train,warehouse-10-20-10-2-1,50,21,2,wait_heavy,use_nonadditive,False,0.0130928853755
warehouse-10-20-10-2-1__a50__i21__phase4_phase4-full-repair5-expand5000__iter3,train,warehouse-10-20-10-2-1,50,21,3,wait_heavy,use_nonadditive,False,0.00148221343874
warehouse-10-20-10-2-1__a50__i22__phase4_phase4-full-repair5-expand5000__iter0,train,warehouse-10-20-10-2-1,50,22,0,decay_095,use_nonadditive,False,0.0
warehouse-10-20-10-2-1__a50__i22__phase4_phase4-full-repair5-expand5000__iter1,train,warehouse-10-20-10-2-1,50,22,1,commit_heavy,use_nonadditive,False,0.0238150828858
warehouse-10-20-10-2-1__a50__i22__phase4_phase4-full-repair5-expand5000__iter2,train,warehouse-10-20-10-2-1,50,22,2,block_heavy,use_nonadditive,False,0.0361895867383
warehouse-10-20-10-2-1__a50__i22__phase4_phase4-full-repair5-expand5000__iter3,train,warehouse-10-20-10-2-1,50,22,3,commit_heavy,use_nonadditive,False,0.00887228578099
warehouse-10-20-10-2-1__a50__i23__phase4_phase4-full-repair5-expand5000__iter0,train,warehouse-10-20-10-2-1,50,23,0,wait_heavy,use_nonadditive,False,0.0123864574732
warehouse-10-20-10-2-1__a50__i23__phase4_phase4-full-repair5-expand5000__iter1,train,warehouse-10-20-10-2-1,50,23,1,block_heavy,use_nonadditive,False,0.0333058078723
warehouse-10-20-10-2-1__a50__i23__phase4_phase4-full-repair5-expand5000__iter2,train,warehouse-10-20-10-2-1,50,23,2,commit_heavy,use_nonadditive,False,0.0104596751996
