registry_row_id,candidate_id,registry_label,candidate_family,theta_cluster,materialization_family,bounded_updateparams,global_fixed_candidate,context_dependent,dynamic_policy,distance_from_current_static_flow,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g553_registry_000070,repair5g553_theta_553000070,coordinate_sweep_each_field_00069,coordinate_sweep_each_field,coordinate_sweep_each_field,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.5,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1.5,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_000071,repair5g553_theta_553000071,lambda_flow_lambda_cong_grid_00070,lambda_flow_lambda_cong_grid,lambda_flow_lambda_cong_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.29801279801,1.25,1.25,1.25,0.75,0.75,1,0.615643115643,0.95,1,0.543134043134,0.522948522949,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_000072,repair5g553_theta_553000072,flow_shield_beta_cap_grid_00071,flow_shield_beta_cap_grid,flow_shield_beta_cap_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.37603941354,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.429551629552,0.40425015425,1,11,1,0,0,False,False,False,False,False
g553_registry_000073,repair5g553_theta_553000073,alpha_flow_wait_progress_grid_00072,alpha_flow_wait_progress_grid,alpha_flow_wait_progress_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.517991517991,1.25,1.25,1.25,0.75,0.75,1,0.513944263944,0.95,1,1,0.160254160254,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_000074,repair5g553_theta_553000074,alpha_cong_commit_nonprogress_grid_00073,alpha_cong_commit_nonprogress_grid,alpha_cong_commit_nonprogress_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.0114969115,0.488932988933,0.619851369851,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_000075,repair5g553_theta_553000075,edge_cost_clamp_grid_00074,edge_cost_clamp_grid,edge_cost_clamp_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.17165842166,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.309069309069,9.99832999833,1,0,0,False,False,False,False,False
g553_registry_000076,repair5g553_theta_553000076,rho_decay_grid_00075,rho_decay_grid,rho_decay_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.75628125629,1.25,1.25,1.25,0.75,0.75,1,0,0.993950593951,0.968322468322,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_000077,repair5g553_theta_553000077,sobol_local_global_static_00076,sobol_local_global_static,sobol_local_global_static,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.2414201581,1.2146034646,1.55944999695,1.20423701674,0.715948403448,0.481721669222,1.1592982843,0.0151525151525,0.957839382839,0.989265439265,1.0094997595,0.0455779205779,0.346555396555,0.815971003471,0.903324153324,10.0654400654,1,0,0,False,False,False,False,False
g553_registry_000078,repair5g553_theta_553000078,cma_es_or_ranked_search_candidates_00077,cma_es_or_ranked_search_candidates,cma_es_or_ranked_search_candidates,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.954080836583,1.25,1.02774417774,1.25,0.75,0.75,1,0,0.95,1,1.03056148056,0.482434982435,0.611394911395,0.871684671685,1,11,1,0,0,False,False,False,False,False
g553_registry_000079,repair5g553_theta_553000079,negative_random_wide_control_00078,negative_random_wide_control,negative_random_wide_control,repair5g553_fixed_global_staticflow_registry,True,True,False,False,5.85611744363,0.499228999229,0.81971031971,0.50317975318,0.215381465381,0.0856310856311,1.1018951019,0.171771421771,0.913157413157,0.906059206059,1.2323027323,0.744953244953,0.729887929888,0.450082700083,0.465958215958,10.5667425667,1,0,0,False,False,False,False,False
g553_registry_000080,repair5g553_theta_553000080,tiny_local_perturbation_2pct_00079,tiny_local_perturbation_2pct,tiny_local_perturbation_2pct,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.277139609644,1.27166187416,1.26801535552,1.22926741427,0.771352446352,0.776387996388,0.975624600625,0,0.958572053322,1,0.993545193545,0.012805010305,0.339397905398,0.728626816127,0.989223119223,11.1703818104,1,0,0,False,False,False,False,False
g553_registry_000081,repair5g553_theta_553000081,small_local_perturbation_5pct_00080,small_local_perturbation_5pct,small_local_perturbation_5pct,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.615878747121,1.21826388701,1.30799572987,1.1938775095,0.704043422793,0.787863628489,0.926387576388,0,0.970412967288,1,0.964572252072,0,0.382146142146,0.693641053016,0.963370825871,11.1404481404,1,0,0,False,False,False,False,False
g553_registry_000082,repair5g553_theta_553000082,medium_local_perturbation_10pct_00081,medium_local_perturbation_10pct,medium_local_perturbation_10pct,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.86095228595,1.37868055368,1.29029275904,1.14792493542,0.665878697129,0.70240975241,0.896905346905,0.108916796417,0.9,0.966291741292,0.911762561763,0,0.418625488625,0.835751335751,0.921591396591,12,1,0,0,False,False,False,False,False
g553_registry_000083,repair5g553_theta_553000083,coordinate_sweep_each_field_00082,coordinate_sweep_each_field,coordinate_sweep_each_field,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.5,1.25,1.25,1.25,0.75,0.75,1,0,0.9,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_000084,repair5g553_theta_553000084,lambda_flow_lambda_cong_grid_00083,lambda_flow_lambda_cong_grid,lambda_flow_lambda_cong_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.43570693571,1.25,1.25,1.25,0.75,0.75,1,0.888597138597,0.95,1,0.936925436925,0.992631992632,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_000085,repair5g553_theta_553000085,flow_shield_beta_cap_grid_00084,flow_shield_beta_cap_grid,flow_shield_beta_cap_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.269202431703,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.265791465791,0.545072795073,1,11,1,0,0,False,False,False,False,False
g553_registry_000086,repair5g553_theta_553000086,alpha_flow_wait_progress_grid_00085,alpha_flow_wait_progress_grid,alpha_flow_wait_progress_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.942325942325,1.25,1.25,1.25,0.75,0.75,1,0.047965047965,0.95,1,1,1.35593085593,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_000087,repair5g553_theta_553000087,alpha_cong_commit_nonprogress_grid_00086,alpha_cong_commit_nonprogress_grid,alpha_cong_commit_nonprogress_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.821536721535,0.033921033921,1.23647823648,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_000088,repair5g553_theta_553000088,edge_cost_clamp_grid_00087,edge_cost_clamp_grid,edge_cost_clamp_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.19215594216,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.28584028584,11.9597719598,1,0,0,False,False,False,False,False
g553_registry_000089,repair5g553_theta_553000089,rho_decay_grid_00088,rho_decay_grid,rho_decay_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.49573999574,1.25,1.25,1.25,0.75,0.75,1,0,0.933123833124,0.967302167302,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_000090,repair5g553_theta_553000090,sobol_local_global_static_00089,sobol_local_global_static,sobol_local_global_static,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.23810582145,1.34044046544,1.24755843506,1.33698952449,0.936965499465,0.631446568947,1.04252541753,0.000606563106563,0.948536373536,0.986985136985,1.10015185015,0.00586988086988,0.175452825453,1.00525619276,0.950880575881,11.5730655731,1,0,0,False,False,False,False,False
g553_registry_000091,repair5g553_theta_553000091,cma_es_or_ranked_search_candidates_00090,cma_es_or_ranked_search_candidates,cma_es_or_ranked_search_candidates,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.759051851551,1.25,1.19219184219,1.25,0.75,0.75,1,0,0.95,1,1.33812238812,0.0955052455052,0.509923409923,0.611114361114,1,11,1,0,0,False,False,False,False,False
g553_registry_000092,repair5g553_theta_553000092,negative_random_wide_control_00091,negative_random_wide_control,negative_random_wide_control,repair5g553_fixed_global_staticflow_registry,True,True,False,False,5.98680907431,1.4823959824,1.38843213843,1.39663264663,0.43782043782,0.134317884318,0.0172485172485,0.575940575941,0.995125695126,0.964976164976,0.63301013301,1.20437970438,0.516125316125,0.975786975787,0.547002547003,9.17530917531,0,1,0,False,False,False,False,False
g553_registry_000093,repair5g553_theta_553000093,tiny_local_perturbation_2pct_00092,tiny_local_perturbation_2pct,tiny_local_perturbation_2pct,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.482196549705,1.27446116946,1.23960797086,1.23386361011,0.768972056472,0.767508321258,1.02384401634,0.0140416640417,0.938213143463,0.981801246801,1.01203233703,0.00833466083466,0.362826596827,0.728063153063,1,10.8199386199,1,0,0,False,False,False,False,False
g553_registry_000094,repair5g553_theta_553000094,small_local_perturbation_5pct_00093,small_local_perturbation_5pct,small_local_perturbation_5pct,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.886669477294,1.20464647965,1.28740797491,1.31513734014,0.80114039489,0.787906481656,0.934256171756,0.023254992005,0.963747843748,0.973144085644,0.979486316986,0.0729213354213,0.31143031143,0.725159084534,1,11.4841174966,1,0,0,False,False,False,False,False
g553_registry_000095,repair5g553_theta_553000095,medium_local_perturbation_10pct_00094,medium_local_perturbation_10pct,medium_local_perturbation_10pct,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.36917976918,1.12582485082,1.14582348957,1.19669682795,0.815825690826,0.633553702304,0.94951962452,0,1,1,1.06482998983,0.102010827011,0.296297606298,0.645748770749,1,10.0544995545,1,0,0,False,False,False,False,False
g553_registry_000096,repair5g553_theta_553000096,coordinate_sweep_each_field_00095,coordinate_sweep_each_field,coordinate_sweep_each_field,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.416666666667,1.25,1.25,1.25,0.75,0.75,0.375,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_000097,repair5g553_theta_553000097,lambda_flow_lambda_cong_grid_00096,lambda_flow_lambda_cong_grid,lambda_flow_lambda_cong_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.13355863356,1.25,1.25,1.25,0.75,0.75,1,0.235682735683,0.95,1,1.38296388296,0.843072843073,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_000098,repair5g553_theta_553000098,flow_shield_beta_cap_grid_00097,flow_shield_beta_cap_grid,flow_shield_beta_cap_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.364342401842,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.356093156093,0.304092554093,1,11,1,0,0,False,False,False,False,False
g553_registry_000099,repair5g553_theta_553000099,alpha_flow_wait_progress_grid_00098,alpha_flow_wait_progress_grid,alpha_flow_wait_progress_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.623698623699,1.25,1.25,1.25,0.75,0.75,1,0.591360591361,0.95,1,1,0.225915225915,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_000100,repair5g553_theta_553000100,alpha_cong_commit_nonprogress_grid_00099,alpha_cong_commit_nonprogress_grid,alpha_cong_commit_nonprogress_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.549583649583,0.582777582778,1.38096088096,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_000101,repair5g553_theta_553000101,edge_cost_clamp_grid_00100,edge_cost_clamp_grid,edge_cost_clamp_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.177830427825,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.941743691744,10.5993785994,1,0,0,False,False,False,False,False
g553_registry_000102,repair5g553_theta_553000102,rho_decay_grid_00101,rho_decay_grid,rho_decay_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.63016813017,1.25,1.25,1.25,0.75,0.75,1,0,0.906842306842,0.980140880141,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_000103,repair5g553_theta_553000103,sobol_local_global_static_00102,sobol_local_global_static,sobol_local_global_static,repair5g553_fixed_global_staticflow_registry,True,True,False,False,2.13515555182,1.1951971952,1.37913169163,1.67913499163,0.672654610155,1.1591000966,0.77426964927,0.0253822128822,0.939024964025,0.989866789867,0.850197100197,0.329907329907,0.454698704699,0.475803788304,0.829015579016,11.4984854985,1,0,0,False,False,False,False,False
g553_registry_000104,repair5g553_theta_553000104,cma_es_or_ranked_search_candidates_00103,cma_es_or_ranked_search_candidates,cma_es_or_ranked_search_candidates,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.460927800926,1.25,1.16821891822,1.25,0.75,0.75,1,0,0.95,1,0.873410523411,0.215156465156,0.255577305577,0.759309309309,1,11,1,0,0,False,False,False,False,False
g553_registry_000105,repair5g553_theta_553000105,negative_random_wide_control_00104,negative_random_wide_control,negative_random_wide_control,repair5g553_fixed_global_staticflow_registry,True,True,False,False,5.70349891601,1.29347529348,0.77382027382,2.1276031276,0.3275003275,1.1714039214,0.0755610755611,1.00916975917,0.949521949522,0.914264414264,0.878335378335,1.15263115263,0.238007438007,0.628094128094,0.880825630826,10.4359304359,0,0,1,False,False,False,False,False
g553_registry_000106,repair5g553_theta_553000106,tiny_local_perturbation_2pct_00105,tiny_local_perturbation_2pct,tiny_local_perturbation_2pct,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.411870798118,1.2278978679,1.26341168216,1.21609438984,0.743074811825,0.725684390684,1.0082999658,0,0.941478477228,0.985665760666,0.982238527239,0.00816782316782,0.334472764473,0.726705295455,1,10.790980596,1,0,0,False,False,False,False,False
g553_registry_000107,repair5g553_theta_553000107,small_local_perturbation_5pct_00106,small_local_perturbation_5pct,small_local_perturbation_5pct,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.67783372782,1.23033363033,1.21862503113,1.19817929818,0.725577444327,0.719736541612,1.04117402867,0.0251501970252,0.914804139179,1,0.951212301212,0,0.382867222867,0.712725618976,1,11.2158408408,1,0,0,False,False,False,False,False
g553_registry_000108,repair5g553_theta_553000108,medium_local_perturbation_10pct_00107,medium_local_perturbation_10pct,medium_local_perturbation_10pct,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.32616942618,1.13973323973,1.17804474054,1.14513272013,0.871272683773,0.913926557677,1.07202122202,0,0.981981235731,1,1.02691460191,0.147795335295,0.292671022671,0.839018714019,0.908472083472,10.2548213048,1,0,0,False,False,False,False,False
g553_registry_000109,repair5g553_theta_553000109,coordinate_sweep_each_field_00108,coordinate_sweep_each_field,coordinate_sweep_each_field,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.1,1.25,1.25,1.25,0.625,0.75,1,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_000110,repair5g553_theta_553000110,lambda_flow_lambda_cong_grid_00109,lambda_flow_lambda_cong_grid,lambda_flow_lambda_cong_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,1.901001401,1.25,1.25,1.25,0.75,0.75,1,1.19478244478,0.95,1,1.1184976185,1.24001674002,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_000111,repair5g553_theta_553000111,flow_shield_beta_cap_grid_00110,flow_shield_beta_cap_grid,flow_shield_beta_cap_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.702335664836,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.159932959933,1.33093983094,1,11,1,0,0,False,False,False,False,False
g553_registry_000112,repair5g553_theta_553000112,alpha_flow_wait_progress_grid_00111,alpha_flow_wait_progress_grid,alpha_flow_wait_progress_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.195829195829,1.25,1.25,1.25,0.75,0.75,1,0.0507813007813,0.95,1,1,0.232806232806,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_000113,repair5g553_theta_553000113,alpha_cong_commit_nonprogress_grid_00112,alpha_cong_commit_nonprogress_grid,alpha_cong_commit_nonprogress_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.532325632327,0.797841797842,1.53860853861,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_000114,repair5g553_theta_553000114,edge_cost_clamp_grid_00113,edge_cost_clamp_grid,edge_cost_clamp_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.619632869632,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.758683508684,9.80848980849,1,0,0,False,False,False,False,False
g553_registry_000115,repair5g553_theta_553000115,rho_decay_grid_00114,rho_decay_grid,rho_decay_grid,repair5g553_fixed_global_staticflow_registry,True,True,False,False,0.8633023633,1.25,1.25,1.25,0.75,0.75,1,0,0.961256261256,0.924926024926,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g553_registry_000116,repair5g553_theta_553000116,sobol_local_global_static_00115,sobol_local_global_static,sobol_local_global_static,repair5g553_fixed_global_staticflow_registry,True,True,False,False,2.18787710454,1.06651956652,1.33227851978,1.44403013153,0.728372165872,1.08422452172,1.31965219465,0.246793684294,0.9468999219,0.990775490775,1.1802954303,0.324700824701,0.186483636484,0.861044173544,0.844068094068,10.0044520045,1,0,0,False,False,False,False,False
