map,agents,seed,scen,baseline_method,contender_method,baseline_ratio,contender_ratio,delta_ratio,relative_improvement,contender_better
room-64-64-8,400,6,phase1a-generated-random/room-64-64-8-random-6.scen,lacam_star,lacam_star_ltm,1.94149808639,1.67001724355,-0.27148084283999996,0.13983060026847022,True
room-64-64-8,400,7,phase1a-generated-random/room-64-64-8-random-7.scen,lacam_star,lacam_star_ltm,1.87719814893,1.65738325621,-0.2198148927200001,0.11709733085199037,True
room-64-64-8,400,8,phase1a-generated-random/room-64-64-8-random-8.scen,lacam_star,lacam_star_ltm,2.08037796542,1.7283876156,-0.3519903498199999,0.16919538452664676,True
room-64-64-8,400,9,phase1a-generated-random/room-64-64-8-random-9.scen,lacam_star,lacam_star_ltm,1.94600289196,1.66002891964,-0.2859739723200001,0.14695454642000516,True
room-64-64-8,400,10,phase1a-generated-random/room-64-64-8-random-10.scen,lacam_star,lacam_star_ltm,1.91343270977,1.65444871416,-0.25898399560999996,0.13535045904025053,True
room-64-64-8,400,11,phase1a-generated-random/room-64-64-8-random-11.scen,lacam_star,lacam_star_ltm,1.89489235965,1.66074292951,-0.23414943014,0.12356872354651799,True
room-64-64-8,400,12,phase1a-generated-random/room-64-64-8-random-12.scen,lacam_star,lacam_star_ltm,1.94869981277,1.63644684835,-0.31225296441999983,0.1602365651055021,True
room-64-64-8,400,13,phase1a-generated-random/room-64-64-8-random-13.scen,lacam_star,lacam_star_ltm,2.00549942969,1.73757536255,-0.26792406714000006,0.1335946862779285,True
room-64-64-8,400,14,phase1a-generated-random/room-64-64-8-random-14.scen,lacam_star,lacam_star_ltm,1.96357050668,1.68175194638,-0.2818185603000001,0.14352352479387062,True
room-64-64-8,400,15,phase1a-generated-random/room-64-64-8-random-15.scen,lacam_star,lacam_star_ltm,1.96238377008,1.71086221471,-0.25152155536999987,0.1281714408796533,True
room-64-64-8,400,16,phase1a-generated-random/room-64-64-8-random-16.scen,lacam_star,lacam_star_ltm,1.87350682594,1.63387372014,-0.23963310580000008,0.1279061823966231,True
room-64-64-8,400,17,phase1a-generated-random/room-64-64-8-random-17.scen,lacam_star,lacam_star_ltm,1.9092177553,1.64480683701,-0.2644109182900001,0.13849175535687,True
room-64-64-8,400,18,phase1a-generated-random/room-64-64-8-random-18.scen,lacam_star,lacam_star_ltm,1.91495853208,1.6393794852,-0.2755790468799999,0.14390862374480243,True
room-64-64-8,400,19,phase1a-generated-random/room-64-64-8-random-19.scen,lacam_star,lacam_star_ltm,1.9502173913,1.68995652174,-0.26026086955999994,0.1334522349770002,True
room-64-64-8,400,20,phase1a-generated-random/room-64-64-8-random-20.scen,lacam_star,lacam_star_ltm,1.94968757608,1.66404284671,-0.2856447293700002,0.14650794972203257,True
room-64-64-8,400,21,phase1a-generated-random/room-64-64-8-random-21.scen,lacam_star,lacam_star_ltm,1.98027483184,1.67564890851,-0.30462592333000016,0.15383012419894906,True
room-64-64-8,400,22,phase1a-generated-random/room-64-64-8-random-22.scen,lacam_star,lacam_star_ltm,1.96798122459,1.6685386195,-0.29944260508999987,0.15215724690279214,True
room-64-64-8,400,23,phase1a-generated-random/room-64-64-8-random-23.scen,lacam_star,lacam_star_ltm,1.8636203557,1.62577038211,-0.23784997358999993,0.12762791137289353,True
room-64-64-8,400,24,phase1a-generated-random/room-64-64-8-random-24.scen,lacam_star,lacam_star_ltm,1.96760319949,1.66473732867,-0.30286587082000005,0.15392629514858608,True
room-64-64-8,400,25,phase1a-generated-random/room-64-64-8-random-25.scen,lacam_star,lacam_star_ltm,1.98044507366,1.63787992744,-0.3425651462200001,0.17297381824728716,True
room-64-64-8,600,1,phase1a-generated-random/room-64-64-8-random-1.scen,lacam_star,lacam_star_ltm,2.58428411633,2.14840604027,-0.4358780760600003,0.16866492089848098,True
room-64-64-8,600,2,phase1a-generated-random/room-64-64-8-random-2.scen,lacam_star,lacam_star_ltm,2.68090252091,2.21686678427,-0.4640357366400001,0.17308937308264707,True
room-64-64-8,600,3,phase1a-generated-random/room-64-64-8-random-3.scen,lacam_star,lacam_star_ltm,2.56149605832,2.19272716496,-0.36876889335999996,0.14396621543187663,True
room-64-64-8,600,4,phase1a-generated-random/room-64-64-8-random-4.scen,lacam_star,lacam_star_ltm,2.86392919013,2.23162083153,-0.6323083586,0.22078351684780942,True
room-64-64-8,600,5,phase1a-generated-random/room-64-64-8-random-5.scen,lacam_star,lacam_star_ltm,2.75441340782,2.16234636872,-0.5920670390999998,0.21495213369898436,True
room-64-64-8,600,6,phase1a-generated-random/room-64-64-8-random-6.scen,lacam_star,lacam_star_ltm,2.74779071399,2.22676392201,-0.5210267919800002,0.18961662157429374,True
room-64-64-8,600,7,phase1a-generated-random/room-64-64-8-random-7.scen,lacam_star,lacam_star_ltm,2.73117355005,2.18131639531,-0.5498571547399997,0.20132633267846836,True
room-64-64-8,600,8,phase1a-generated-random/room-64-64-8-random-8.scen,lacam_star,lacam_star_ltm,2.87638538206,2.2383255814,-0.6380598006600002,0.22182695150642043,True
room-64-64-8,600,9,phase1a-generated-random/room-64-64-8-random-9.scen,lacam_star,lacam_star_ltm,2.71758169577,2.15203349937,-0.5655481964,0.2081071554464373,True
room-64-64-8,600,10,phase1a-generated-random/room-64-64-8-random-10.scen,lacam_star,lacam_star_ltm,2.62537115064,2.20088793372,-0.42448321692000013,0.1616850313969976,True
room-64-64-8,600,11,phase1a-generated-random/room-64-64-8-random-11.scen,lacam_star,lacam_star_ltm,2.64371539313,2.18430232558,-0.4594130675499999,0.17377553905531506,True
room-64-64-8,600,12,phase1a-generated-random/room-64-64-8-random-12.scen,lacam_star,lacam_star_ltm,2.76898371827,2.17907113134,-0.5899125869299997,0.21304299589690767,True
room-64-64-8,600,13,phase1a-generated-random/room-64-64-8-random-13.scen,lacam_star,lacam_star_ltm,2.75286785793,2.2737425546,-0.47912530333000003,0.17404587799222407,True
room-64-64-8,600,14,phase1a-generated-random/room-64-64-8-random-14.scen,lacam_star,lacam_star_ltm,2.74817131051,2.28759283042,-0.46057848009000013,0.16759453034408067,True
room-64-64-8,600,15,phase1a-generated-random/room-64-64-8-random-15.scen,lacam_star,lacam_star_ltm,2.70263480917,2.23756101738,-0.4650737917900001,0.1720816257572098,True
room-64-64-8,600,16,phase1a-generated-random/room-64-64-8-random-16.scen,lacam_star,lacam_star_ltm,2.60609693441,2.11700062796,-0.48909630645,0.18767387352026013,True
room-64-64-8,600,17,phase1a-generated-random/room-64-64-8-random-17.scen,lacam_star,lacam_star_ltm,2.56701240594,2.19829164124,-0.3687207646999999,0.14363809222222287,True
room-64-64-8,600,18,phase1a-generated-random/room-64-64-8-random-18.scen,lacam_star,lacam_star_ltm,2.66074989468,2.14099143379,-0.5197584608899999,0.1953428474916879,True
room-64-64-8,600,19,phase1a-generated-random/room-64-64-8-random-19.scen,lacam_star,lacam_star_ltm,2.72198907732,2.19620580627,-0.5257832710499999,0.19316141840204315,True
room-64-64-8,600,20,phase1a-generated-random/room-64-64-8-random-20.scen,lacam_star,lacam_star_ltm,2.69118245719,2.21024778137,-0.48093467581999993,0.178707569431085,True
room-64-64-8,600,21,phase1a-generated-random/room-64-64-8-random-21.scen,lacam_star,lacam_star_ltm,2.65279943109,2.22778370395,-0.4250157271399999,0.1602140448911988,True
room-64-64-8,600,22,phase1a-generated-random/room-64-64-8-random-22.scen,lacam_star,lacam_star_ltm,2.67905520774,2.25691519636,-0.4221400113799998,0.15757047863754517,True
room-64-64-8,600,23,phase1a-generated-random/room-64-64-8-random-23.scen,lacam_star,lacam_star_ltm,2.4975611164,2.1087828672,-0.38877824920000004,0.15566315740869133,True
room-64-64-8,600,24,phase1a-generated-random/room-64-64-8-random-24.scen,lacam_star,lacam_star_ltm,2.6232770993,2.20046575862,-0.42281134068000004,0.16117677419317378,True
room-64-64-8,600,25,phase1a-generated-random/room-64-64-8-random-25.scen,lacam_star,lacam_star_ltm,2.7296331794,2.21364468067,-0.5159884987300001,0.18903217568721795,True
room-64-64-8,800,1,phase1a-generated-random/room-64-64-8-random-1.scen,lacam_star,lacam_star_ltm,3.4656058033,2.78975616915,-0.67584963415,0.19501630378920945,True
room-64-64-8,800,2,phase1a-generated-random/room-64-64-8-random-2.scen,lacam_star,lacam_star_ltm,3.53293438498,2.94125732169,-0.5916770632899997,0.1674746821807587,True
room-64-64-8,800,3,phase1a-generated-random/room-64-64-8-random-3.scen,lacam_star,lacam_star_ltm,3.41304347826,2.87509323038,-0.53795024788,0.1576159961941803,True
room-64-64-8,800,4,phase1a-generated-random/room-64-64-8-random-4.scen,lacam_star,lacam_star_ltm,3.73161102929,2.90065046637,-0.8309605629200001,0.22268145216574298,True
room-64-64-8,800,5,phase1a-generated-random/room-64-64-8-random-5.scen,lacam_star,lacam_star_ltm,3.59622156156,2.76066375693,-0.8355578046300001,0.23234324980453777,True
room-64-64-8,800,6,phase1a-generated-random/room-64-64-8-random-6.scen,lacam_star,lacam_star_ltm,3.69415088417,2.96628649158,-0.7278643925899999,0.19703158192834241,True
room-64-64-8,800,7,phase1a-generated-random/room-64-64-8-random-7.scen,lacam_star,lacam_star_ltm,3.71699759076,2.92084821799,-0.79614937277,0.21419152241290917,True
room-64-64-8,800,8,phase1a-generated-random/room-64-64-8-random-8.scen,lacam_star,lacam_star_ltm,3.7725311553,2.96213200618,-0.8103991491199998,0.2148157604958348,True
room-64-64-8,800,9,phase1a-generated-random/room-64-64-8-random-9.scen,lacam_star,lacam_star_ltm,3.61349731039,2.82244487332,-0.7910524370700003,0.2189160165680663,True
room-64-64-8,800,10,phase1a-generated-random/room-64-64-8-random-10.scen,lacam_star,lacam_star_ltm,3.45653912531,2.84920234036,-0.6073367849499998,0.17570661373478036,True
room-64-64-8,800,11,phase1a-generated-random/room-64-64-8-random-11.scen,lacam_star,lacam_star_ltm,3.54451019894,2.90071770335,-0.6437924955900001,0.18163087689309762,True
room-64-64-8,800,12,phase1a-generated-random/room-64-64-8-random-12.scen,lacam_star,lacam_star_ltm,3.43524964763,2.84893008158,-0.5863195660500002,0.17067742557065851,True
room-64-64-8,800,13,phase1a-generated-random/room-64-64-8-random-13.scen,lacam_star,lacam_star_ltm,3.58349733795,2.97089349713,-0.6126038408199999,0.1709513871637059,True
room-64-64-8,800,14,phase1a-generated-random/room-64-64-8-random-14.scen,lacam_star,lacam_star_ltm,3.79485840782,3.04888898171,-0.7459694261100003,0.19657371789492695,True
room-64-64-8,800,15,phase1a-generated-random/room-64-64-8-random-15.scen,lacam_star,lacam_star_ltm,3.54143837094,2.85495491609,-0.6864834548499998,0.19384311766740905,True
room-64-64-8,800,16,phase1a-generated-random/room-64-64-8-random-16.scen,lacam_star,lacam_star_ltm,3.35603682108,2.71277845411,-0.64325836697,0.1916720230629038,True
room-64-64-8,800,17,phase1a-generated-random/room-64-64-8-random-17.scen,lacam_star,lacam_star_ltm,3.47214397833,2.8414432236,-0.6307007547300003,0.18164591061495927,True
room-64-64-8,800,18,phase1a-generated-random/room-64-64-8-random-18.scen,lacam_star,lacam_star_ltm,3.58756269659,2.82342939726,-0.7641332993300001,0.21299510669355365,True
room-64-64-8,800,19,phase1a-generated-random/room-64-64-8-random-19.scen,lacam_star,lacam_star_ltm,3.63916186848,2.87592536473,-0.76323650375,0.20972864943454342,True
room-64-64-8,800,20,phase1a-generated-random/room-64-64-8-random-20.scen,lacam_star,lacam_star_ltm,3.49650719945,2.85417812265,-0.6423290767999998,0.18370592141238495,True
room-64-64-8,800,21,phase1a-generated-random/room-64-64-8-random-21.scen,lacam_star,lacam_star_ltm,3.74283948073,2.90121574284,-0.84162373789,0.22486236511693805,True
room-64-64-8,800,22,phase1a-generated-random/room-64-64-8-random-22.scen,lacam_star,lacam_star_ltm,3.60119841623,2.92170065002,-0.6794977662099999,0.18868656699048209,True
room-64-64-8,800,23,phase1a-generated-random/room-64-64-8-random-23.scen,lacam_star,lacam_star_ltm,3.28563518262,2.79120434459,-0.49443083803,0.15048257355088815,True
room-64-64-8,800,24,phase1a-generated-random/room-64-64-8-random-24.scen,lacam_star,lacam_star_ltm,3.62045085297,2.83657595451,-0.7838748984599997,0.21651306157545433,True
room-64-64-8,800,25,phase1a-generated-random/room-64-64-8-random-25.scen,lacam_star,lacam_star_ltm,3.59554639352,2.9296527733,-0.6658936202199999,0.18519956283142197,True
room-64-64-8,1000,1,phase1a-generated-random/room-64-64-8-random-1.scen,lacam_star,lacam_star_ltm,4.41594020324,3.55060048711,-0.8653397161299998,0.19595820511679377,True
room-64-64-8,1000,2,phase1a-generated-random/room-64-64-8-random-2.scen,lacam_star,lacam_star_ltm,4.38256565791,3.83328889481,-0.5492767631,0.12533223823095999,True
room-64-64-8,1000,3,phase1a-generated-random/room-64-64-8-random-3.scen,lacam_star,lacam_star_ltm,4.3879258301,3.69528244933,-0.6926433807700003,0.15785211682901557,True
room-64-64-8,1000,4,phase1a-generated-random/room-64-64-8-random-4.scen,lacam_star,lacam_star_ltm,4.5359710463,3.75392627287,-0.7820447734300005,0.17240956025676482,True
room-64-64-8,1000,5,phase1a-generated-random/room-64-64-8-random-5.scen,lacam_star,lacam_star_ltm,4.44383589261,3.61192500252,-0.8319108900900001,0.187205583237997,True
room-64-64-8,1000,6,phase1a-generated-random/room-64-64-8-random-6.scen,lacam_star,lacam_star_ltm,4.6604208802,3.76575793538,-0.8946629448200003,0.19197041808412937,True
room-64-64-8,1000,7,phase1a-generated-random/room-64-64-8-random-7.scen,lacam_star,lacam_star_ltm,4.65056379428,3.78205490144,-0.86850889284,0.1867534628614771,True
room-64-64-8,1000,8,phase1a-generated-random/room-64-64-8-random-8.scen,lacam_star,lacam_star_ltm,4.60255290235,3.78559179447,-0.8169611078800001,0.17750173115074266,True
room-64-64-8,1000,9,phase1a-generated-random/room-64-64-8-random-9.scen,lacam_star,lacam_star_ltm,4.75261404493,3.64155424349,-1.1110598014399997,0.23377867231303112,True
room-64-64-8,1000,10,phase1a-generated-random/room-64-64-8-random-10.scen,lacam_star,lacam_star_ltm,4.26584856833,3.62484347608,-0.6410050922499999,0.15026438045852655,True
room-64-64-8,1000,11,phase1a-generated-random/room-64-64-8-random-11.scen,lacam_star,lacam_star_ltm,4.26597662771,3.65612687813,-0.6098497495799999,0.1429566551346463,True
room-64-64-8,1000,12,phase1a-generated-random/room-64-64-8-random-12.scen,lacam_star,lacam_star_ltm,4.23285826315,3.57052746428,-0.6623307988699998,0.15647365389860887,True
room-64-64-8,1000,13,phase1a-generated-random/room-64-64-8-random-13.scen,lacam_star,lacam_star_ltm,4.63683379064,3.74276211857,-0.8940716720699999,0.19281943507977142,True
room-64-64-8,1000,14,phase1a-generated-random/room-64-64-8-random-14.scen,lacam_star,lacam_star_ltm,4.69101358937,3.86444142831,-0.8265721610599996,0.1762033183900897,True
room-64-64-8,1000,15,phase1a-generated-random/room-64-64-8-random-15.scen,lacam_star,lacam_star_ltm,4.30066857359,3.65613261192,-0.6445359616700004,0.14986878217680732,True
room-64-64-8,1000,16,phase1a-generated-random/room-64-64-8-random-16.scen,lacam_star,lacam_star_ltm,4.31360362355,3.5903758067,-0.7232278168499997,0.1676620941482795,True
room-64-64-8,1000,17,phase1a-generated-random/room-64-64-8-random-17.scen,lacam_star,lacam_star_ltm,4.6070136569,3.61021584477,-0.9967978121300005,0.2163652826678905,True
room-64-64-8,1000,18,phase1a-generated-random/room-64-64-8-random-18.scen,lacam_star,lacam_star_ltm,4.72354208001,3.58674602771,-1.1367960522999998,0.24066601568151866,True
room-64-64-8,1000,19,phase1a-generated-random/room-64-64-8-random-19.scen,lacam_star,lacam_star_ltm,4.55955414565,3.69904831244,-0.86050583321,0.1887258722502413,True
room-64-64-8,1000,20,phase1a-generated-random/room-64-64-8-random-20.scen,lacam_star,lacam_star_ltm,4.41094605932,3.70333448486,-0.7076115744599996,0.1604217247147852,True
room-64-64-8,1000,21,phase1a-generated-random/room-64-64-8-random-21.scen,lacam_star,lacam_star_ltm,4.48808924677,3.70228149639,-0.7858077503800005,0.17508737174634675,True
room-64-64-8,1000,22,phase1a-generated-random/room-64-64-8-random-22.scen,lacam_star,lacam_star_ltm,4.51629909647,3.84816327914,-0.66813581733,0.14793878860951082,True
room-64-64-8,1000,23,phase1a-generated-random/room-64-64-8-random-23.scen,lacam_star,lacam_star_ltm,4.48052876027,3.6346994675,-0.8458292927700004,0.18877890044366774,True
room-64-64-8,1000,24,phase1a-generated-random/room-64-64-8-random-24.scen,lacam_star,lacam_star_ltm,4.47124579569,3.59056585108,-0.8806799446099998,0.1969652273330444,True
room-64-64-8,1000,25,phase1a-generated-random/room-64-64-8-random-25.scen,lacam_star,lacam_star_ltm,4.52120141343,3.66372774366,-0.8574736697700001,0.18965615361061286,True
room-64-64-8,1200,1,phase1a-generated-random/room-64-64-8-random-1.scen,lacam_star,lacam_star_ltm,5.3219637883,4.54086350975,-0.7811002785499994,0.14676918326035943,True
room-64-64-8,1200,2,phase1a-generated-random/room-64-64-8-random-2.scen,lacam_star,lacam_star_ltm,5.40816893582,4.74569324812,-0.6624756876999998,0.12249537608047252,True
room-64-64-8,1200,3,phase1a-generated-random/room-64-64-8-random-3.scen,lacam_star,lacam_star_ltm,5.4835900296,4.61146624337,-0.8721237862300004,0.15904248521905226,True
room-64-64-8,1200,4,phase1a-generated-random/room-64-64-8-random-4.scen,lacam_star,lacam_star_ltm,5.63128019825,4.82849469065,-0.8027855075999994,0.14255826017136858,True
room-64-64-8,1200,5,phase1a-generated-random/room-64-64-8-random-5.scen,lacam_star,lacam_star_ltm,5.66230157059,4.58671944082,-1.0755821297700008,0.1899549355259662,True
room-64-64-8,1200,6,phase1a-generated-random/room-64-64-8-random-6.scen,lacam_star,lacam_star_ltm,5.52195721866,4.8519235021,-0.6700337165599999,0.12133989634975755,True
room-64-64-8,1200,7,phase1a-generated-random/room-64-64-8-random-7.scen,lacam_star,lacam_star_ltm,5.72702796959,4.8511125061,-0.8759154634900002,0.15294415674954479,True
room-64-64-8,1200,8,phase1a-generated-random/room-64-64-8-random-8.scen,lacam_star,lacam_star_ltm,5.9865831113,4.85763416889,-1.12894894241,0.18857984954373186,True
room-64-64-8,1200,9,phase1a-generated-random/room-64-64-8-random-9.scen,lacam_star,lacam_star_ltm,5.67635355286,4.7957712305,-0.8805823223600004,0.15513169046990102,True
room-64-64-8,1200,10,phase1a-generated-random/room-64-64-8-random-10.scen,lacam_star,lacam_star_ltm,5.4013043964,4.65792413832,-0.7433802580799993,0.13762976561281504,True
room-64-64-8,1200,11,phase1a-generated-random/room-64-64-8-random-11.scen,lacam_star,lacam_star_ltm,5.71013463654,4.64356821631,-1.06656642023,0.18678481123805435,True
room-64-64-8,1200,12,phase1a-generated-random/room-64-64-8-random-12.scen,lacam_star,lacam_star_ltm,5.29859118925,4.56525690914,-0.7333342801099993,0.1384017475433504,True
room-64-64-8,1200,13,phase1a-generated-random/room-64-64-8-random-13.scen,lacam_star,lacam_star_ltm,5.76887156317,4.76242492699,-1.0064466361800006,0.17446161266709798,True
room-64-64-8,1200,14,phase1a-generated-random/room-64-64-8-random-14.scen,lacam_star,lacam_star_ltm,5.41311603614,4.78247936654,-0.6306366696000003,0.11650159822727474,True
room-64-64-8,1200,15,phase1a-generated-random/room-64-64-8-random-15.scen,lacam_star,lacam_star_ltm,5.41749431956,4.5094245252,-0.9080697943600002,0.1676180427326691,True
room-64-64-8,1200,16,phase1a-generated-random/room-64-64-8-random-16.scen,lacam_star,lacam_star_ltm,5.20142437131,4.5411183741,-0.66030599721,0.126947149486997,True
room-64-64-8,1200,17,phase1a-generated-random/room-64-64-8-random-17.scen,lacam_star,lacam_star_ltm,5.40761033694,4.48916404216,-0.9184462947800007,0.1698432833641858,True
room-64-64-8,1200,18,phase1a-generated-random/room-64-64-8-random-18.scen,lacam_star,lacam_star_ltm,5.4093712694,4.52977374794,-0.87959752146,0.16260623973727795,True
room-64-64-8,1200,19,phase1a-generated-random/room-64-64-8-random-19.scen,lacam_star,lacam_star_ltm,5.44490403945,4.58390581838,-0.86099822107,0.15812918186102157,True
room-64-64-8,1200,20,phase1a-generated-random/room-64-64-8-random-20.scen,lacam_star,lacam_star_ltm,5.56732265572,4.65800889648,-0.9093137592399998,0.1633305298563483,True
room-64-64-8,1200,21,phase1a-generated-random/room-64-64-8-random-21.scen,lacam_star,lacam_star_ltm,5.65729193179,4.84721868725,-0.8100732445399998,0.1431909921402426,True
room-64-64-8,1200,22,phase1a-generated-random/room-64-64-8-random-22.scen,lacam_star,lacam_star_ltm,5.62692177733,4.74151039027,-0.8854113870599996,0.15735270936716866,True
room-64-64-8,1200,23,phase1a-generated-random/room-64-64-8-random-23.scen,lacam_star,lacam_star_ltm,5.26264118775,4.65688712084,-0.6057540669100003,0.11510457302694917,True
room-64-64-8,1200,24,phase1a-generated-random/room-64-64-8-random-24.scen,lacam_star,lacam_star_ltm,5.57685347664,4.53945492433,-1.03739855231,0.18601861366008535,True
room-64-64-8,1200,25,phase1a-generated-random/room-64-64-8-random-25.scen,lacam_star,lacam_star_ltm,5.40494811997,4.52909114136,-0.8758569786099999,0.16204724988458563,True
room-64-64-8,1400,1,phase1a-generated-random/room-64-64-8-random-1.scen,lacam_star,lacam_star_ltm,6.75300824813,6.00850997989,-0.7444982682399992,0.11024690639851668,True
room-64-64-8,1400,2,phase1a-generated-random/room-64-64-8-random-2.scen,lacam_star,lacam_star_ltm,6.60976218787,5.96479191439,-0.6449702734800002,0.09757843855012313,True
room-64-64-8,1400,3,phase1a-generated-random/room-64-64-8-random-3.scen,lacam_star,lacam_star_ltm,6.65757368729,5.97714961936,-0.6804240679299998,0.10220300966837213,True
room-64-64-8,1400,4,phase1a-generated-random/room-64-64-8-random-4.scen,lacam_star,lacam_star_ltm,6.66878996059,5.81890485659,-0.8498851040000002,0.127442176020312,True
room-64-64-8,1400,5,phase1a-generated-random/room-64-64-8-random-5.scen,lacam_star,lacam_star_ltm,6.78247448583,5.70981443151,-1.07266005432,0.1581517271551865,True
room-64-64-8,1400,6,phase1a-generated-random/room-64-64-8-random-6.scen,lacam_star,lacam_star_ltm,6.63042316417,6.12010831483,-0.5103148493399994,0.07696565312719085,True
room-64-64-8,1400,7,phase1a-generated-random/room-64-64-8-random-7.scen,lacam_star,lacam_star_ltm,6.7308295709,5.99607190333,-0.7347576675700003,0.10916301769794381,True
room-64-64-8,1400,8,phase1a-generated-random/room-64-64-8-random-8.scen,lacam_star,lacam_star_ltm,6.91007215415,5.919194416,-0.99087773815,0.14339614927970123,True
room-64-64-8,1400,9,phase1a-generated-random/room-64-64-8-random-9.scen,lacam_star,lacam_star_ltm,6.68912474452,5.9340958801,-0.7550288644199998,0.11287408939989493,True
room-64-64-8,1400,10,phase1a-generated-random/room-64-64-8-random-10.scen,lacam_star,lacam_star_ltm,6.32939618325,6.00172175065,-0.3276744326000003,0.05177025155529875,True
room-64-64-8,1400,11,phase1a-generated-random/room-64-64-8-random-11.scen,lacam_star,lacam_star_ltm,6.5112543654,5.82370951538,-0.6875448500200001,0.10559330221739276,True
room-64-64-8,1400,12,phase1a-generated-random/room-64-64-8-random-12.scen,lacam_star,lacam_star_ltm,6.37721630663,5.77072943598,-0.6064868706500004,0.0951021325745958,True
room-64-64-8,1400,13,phase1a-generated-random/room-64-64-8-random-13.scen,lacam_star,lacam_star_ltm,6.57964903059,6.02051104395,-0.5591379866399997,0.084979910636641,True
room-64-64-8,1400,14,phase1a-generated-random/room-64-64-8-random-14.scen,lacam_star,lacam_star_ltm,6.6131149889,5.90045594519,-0.7126590437099996,0.10776450203968713,True
room-64-64-8,1400,15,phase1a-generated-random/room-64-64-8-random-15.scen,lacam_star,lacam_star_ltm,6.43054430287,5.62446293978,-0.8060813630899997,0.12535196479872468,True
room-64-64-8,1400,16,phase1a-generated-random/room-64-64-8-random-16.scen,lacam_star,lacam_star_ltm,6.38221458516,5.55536462903,-0.8268499561300002,0.1295553361763488,True
room-64-64-8,1400,17,phase1a-generated-random/room-64-64-8-random-17.scen,lacam_star,lacam_star_ltm,6.58489939489,5.71156589757,-0.87333349732,0.13262670315019884,True
room-64-64-8,1400,18,phase1a-generated-random/room-64-64-8-random-18.scen,lacam_star,lacam_star_ltm,6.55338268959,5.68810579124,-0.8652768983500003,0.13203515487116085,True
room-64-64-8,1400,19,phase1a-generated-random/room-64-64-8-random-19.scen,lacam_star,lacam_star_ltm,6.5287085161,5.90814257805,-0.6205659380500004,0.09505186768863479,True
room-64-64-8,1400,20,phase1a-generated-random/room-64-64-8-random-20.scen,lacam_star,lacam_star_ltm,6.50242142247,5.81949719875,-0.6829242237200006,0.10502614016373396,True
room-64-64-8,1400,21,phase1a-generated-random/room-64-64-8-random-21.scen,lacam_star,lacam_star_ltm,6.50420219023,5.8236050305,-0.6805971597300005,0.10463960679948256,True
room-64-64-8,1400,22,phase1a-generated-random/room-64-64-8-random-22.scen,lacam_star,lacam_star_ltm,6.67866508037,5.91880736172,-0.7598577186500002,0.11377389186401661,True
room-64-64-8,1400,23,phase1a-generated-random/room-64-64-8-random-23.scen,lacam_star,lacam_star_ltm,6.68650508057,5.93641054416,-0.7500945364099998,0.11218035840422289,True
room-64-64-8,1400,24,phase1a-generated-random/room-64-64-8-random-24.scen,lacam_star,lacam_star_ltm,6.67814225783,5.69799246285,-0.98014979498,0.14676982866466975,True
room-64-64-8,1400,25,phase1a-generated-random/room-64-64-8-random-25.scen,lacam_star,lacam_star_ltm,6.36738136567,5.68645331638,-0.6809280492900003,0.10694004492353042,True
room-64-64-8,1600,1,phase1a-generated-random/room-64-64-8-random-1.scen,lacam_star,lacam_star_ltm,7.85034326377,7.17039885474,-0.67994440903,0.08661333475288922,True
room-64-64-8,1600,2,phase1a-generated-random/room-64-64-8-random-2.scen,lacam_star,lacam_star_ltm,7.80516226037,7.32746522992,-0.4776970304500008,0.06120270335383851,True
room-64-64-8,1600,3,phase1a-generated-random/room-64-64-8-random-3.scen,lacam_star,lacam_star_ltm,7.87530124336,7.22303738617,-0.6522638571900004,0.08282398819219158,True
room-64-64-8,1600,4,phase1a-generated-random/room-64-64-8-random-4.scen,lacam_star,lacam_star_ltm,8.12672124463,7.19752621729,-0.9291950273399996,0.11433824286196552,True
room-64-64-8,1600,5,phase1a-generated-random/room-64-64-8-random-5.scen,lacam_star,lacam_star_ltm,8.12745047005,7.08261064204,-1.0448398280100006,0.12855689885287885,True
room-64-64-8,1600,6,phase1a-generated-random/room-64-64-8-random-6.scen,lacam_star,lacam_star_ltm,8.14502610179,7.2814209355,-0.8636051662900002,0.1060285326894421,True
room-64-64-8,1600,7,phase1a-generated-random/room-64-64-8-random-7.scen,lacam_star,lacam_star_ltm,8.07047736333,7.39572940366,-0.6747479596699995,0.08360694532591915,True
room-64-64-8,1600,8,phase1a-generated-random/room-64-64-8-random-8.scen,lacam_star,lacam_star_ltm,8.13036412942,7.37753327675,-0.7528308526699998,0.09259497369199686,True
room-64-64-8,1600,9,phase1a-generated-random/room-64-64-8-random-9.scen,lacam_star,lacam_star_ltm,7.82723952649,7.42716816388,-0.4000713626099994,0.051112702154574925,True
room-64-64-8,1600,10,phase1a-generated-random/room-64-64-8-random-10.scen,lacam_star,lacam_star_ltm,7.74094795735,7.49221999367,-0.24872796368000039,0.0321314605201336,True
room-64-64-8,1600,11,phase1a-generated-random/room-64-64-8-random-11.scen,lacam_star,lacam_star_ltm,7.97000251025,7.11137143335,-0.8586310768999992,0.10773284899167064,True
room-64-64-8,1600,12,phase1a-generated-random/room-64-64-8-random-12.scen,lacam_star,lacam_star_ltm,7.51202362988,6.76286640768,-0.7491572222,0.09972775101773307,True
room-64-64-8,1600,13,phase1a-generated-random/room-64-64-8-random-13.scen,lacam_star,lacam_star_ltm,7.79986967671,7.33173582209,-0.46813385462000046,0.06001816363904431,True
