candidate_id,stage,candidate_family,candidate_rows,raw_generated_rows,success_regression_count_vs_g554_c00051,success_gain_count_vs_g554_c00051,success_rate_delta_vs_g554_c00051,both_success_quality_pairs_vs_g554_c00051,quality_delta_mean_vs_g554_c00051,bootstrap_ci_upper,better_count_vs_g554_c00051,worse_count_vs_g554_c00051,support_strata,support_seed_blocks,fingerprint_match_rate,candidate_recognized_all,cost_finite_all,theta_in_bounds_all,materialization_gate_passed,support_gate_passed,quality_gate_passed,ci_gate_passed,better_worse_gate_passed,success_rate_gate_passed,validation_ready,not_ready_reason,distance_from_g554_c00051,goal_projection_mode,active_field_deltas,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g556_c022539,stage1,,100,100,0,0,0,100,0.0020574588778,0.00660119888498,36,45,24,75,1,True,True,True,True,True,False,False,False,True,False,quality_gate_not_met,0.123936848184,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.09276818987,1.25,0.75,0.75,1.02643475715,0.699998526877,0.984797259108,1,0.679818313545,0.65,0.322744942307,0.801140610745,1,10.6860795459,1,0,0,False,False,False,False,False
g556_c091213,stage1,,100,100,0,0,0,100,0.0020627555457,0.00756090906902,41,46,24,75,1,True,True,True,True,True,False,False,False,True,False,quality_gate_not_met,0.117092631229,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.14666701317,1.25,0.75,0.75,1.0435166564,0.678101683818,0.984587920486,1,0.663848190955,0.65,0.328312266805,0.834686056983,1,10.6255349335,1,0,0,False,False,False,False,False
g556_c042775,stage1,,100,100,0,0,0,100,0.0020661304476,0.00665919867647,42,47,24,75,1,True,True,True,True,True,False,False,False,True,False,quality_gate_not_met,0.0899958725228,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.1375232656,1.25,0.75,0.75,1.04271924754,0.700793987616,0.983147319558,1,0.681063696809,0.65,0.293512181205,0.803111032958,1,10.6202345794,1,0,0,False,False,False,False,False
g556_c021382,stage1,,100,100,0,0,0,100,0.0020701549221,0.00652446992846,40,45,24,75,1,True,True,True,True,True,False,False,False,True,False,quality_gate_not_met,0.111029461924,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.10502464747,1.25,0.75,0.75,1.04435902013,0.695562247061,0.984688069936,1,0.658562889311,0.65,0.298069119534,0.801553081382,1,10.7539926182,1,0,0,False,False,False,False,False
g556_c094858,stage1,,100,100,0,0,0,100,0.0020809241534,0.00653992301815,33,41,24,75,1,True,True,True,True,True,False,False,False,True,False,quality_gate_not_met,0.122876113867,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,1.25,1.14175004667,1.25,0.75,0.75,1.03361970109,0.682613820281,0.984635161345,1,0.695053119841,0.65,0.327390309571,0.795090650769,0.995885592968,10.7857311129,1,0,0,False,False,False,False,False
g556_c066346,stage1,,100,100,0,0,0,100,0.0020826573758,0.00921445143225,37,36,24,75,1,True,True,True,True,True,False,False,True,True,False,quality_gate_not_met,0.112576004754,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,1.25,1.11595022095,1.25,0.75,0.75,1.05972591902,0.657645110812,0.98468325045,1,0.686748057256,0.65,0.316355676674,0.820057472744,0.987179334087,10.7567680298,1,0,0,False,False,False,False,False
g556_c022381,stage1,,100,100,0,0,0,100,0.0020846672478,0.00668666871049,33,49,24,75,1,True,True,True,True,True,False,False,False,True,False,quality_gate_not_met,0.121460665611,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,1.25,1.13922611674,1.25,0.75,0.75,1.06362858857,0.712823857776,0.981762579462,1,0.694426879219,0.65,0.328275888914,0.800984986211,0.990450492399,10.6476905271,1,0,0,False,False,False,False,False
g556_c097432,stage1,,100,100,0,0,0,100,0.0020856919284,0.00622079274649,38,42,24,75,1,True,True,True,True,True,False,False,False,True,False,quality_gate_not_met,0.105585568232,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,1.25,1.12769470759,1.25,0.75,0.75,1.06878358185,0.714540096377,0.983311933564,1,0.685178776964,0.65,0.301921521977,0.787129893402,0.995993626394,10.6698217307,1,0,0,False,False,False,False,False
g556_c038149,stage1,,100,100,0,0,0,100,0.0020895812765,0.00626147229228,33,44,24,75,1,True,True,True,True,True,False,False,False,True,False,quality_gate_not_met,0.105264844214,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.15477075761,1.25,0.75,0.75,1.04355506379,0.674186161189,0.981159221272,1,0.687708106876,0.65,0.314450814389,0.841769401358,1,10.7936551392,1,0,0,False,False,False,False,False
g556_c075526,stage1,,100,100,0,0,0,100,0.0020923567894,0.00592194866723,30,33,24,75,1,True,True,True,True,True,False,False,False,True,False,quality_gate_not_met,0.0930163634487,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,1.25,1.14282098721,1.25,0.75,0.75,1.03831566201,0.664973648202,0.98138995133,1,0.660064759806,0.65,0.301526909161,0.810114024449,0.990927699092,10.7392788323,1,0,0,False,False,False,False,False
g556_c025306,stage1,,100,100,0,0,0,100,0.002098392362,0.00671928841848,38,40,24,75,1,True,True,True,True,True,False,False,False,True,False,quality_gate_not_met,0.0945873312283,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,1.25,1.11475136829,1.25,0.75,0.75,1.04127883562,0.704492864019,0.981115629903,1,0.661459013123,0.65,0.319936675932,0.81078561931,0.993344714966,10.7376656771,1,0,0,False,False,False,False,False
g556_c085969,stage1,,100,100,0,0,0,100,0.002099991136,0.00616411181979,35,43,24,75,1,True,True,True,True,True,False,False,False,True,False,quality_gate_not_met,0.130852434452,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,1.25,1.14224139145,1.25,0.75,0.75,1.04409527517,0.662059094445,0.984106023882,1,0.654308573074,0.65,0.318551434087,0.826727017735,0.988062834061,10.6144014369,1,0,0,False,False,False,False,False
g556_c073897,stage1,,100,100,0,0,0,100,0.0021042524508,0.00695731798353,30,41,24,75,1,True,True,True,True,True,False,False,False,True,False,quality_gate_not_met,0.0972709782008,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.11178953343,1.25,0.75,0.75,1.03102642637,0.66278738601,0.98335340994,1,0.687494537516,0.65,0.305565233046,0.809722750623,1,10.7755606935,1,0,0,False,False,False,False,False
g556_c003283,stage1,,100,100,0,0,0,100,0.0021051845841,0.00613818913189,32,41,24,75,1,True,True,True,True,True,False,False,False,True,False,quality_gate_not_met,0.109306619582,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.14887237218,1.25,0.75,0.75,1.03627777562,0.70102596192,0.984781091407,1,0.693621111637,0.65,0.307363661651,0.804966855516,1,10.7969466093,1,0,0,False,False,False,False,False
g556_c027961,stage1,,100,100,0,0,0,100,0.0021062688825,0.00667876770975,33,47,24,75,1,True,True,True,True,True,False,False,False,True,False,quality_gate_not_met,0.0567373497848,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.14431056712,1.25,0.75,0.75,1.06059656516,0.690249984873,0.982002604242,1,0.665666320501,0.65,0.308328854755,0.793631727021,1,10.6894895517,1,0,0,False,False,False,False,False
g556_c024964,stage1,,100,100,0,0,0,100,0.0021079012306,0.00614834954345,35,44,24,75,1,True,True,True,True,True,False,False,False,True,False,quality_gate_not_met,0.141546525369,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.11492737401,1.25,0.75,0.75,1.07330458329,0.708508623847,0.980586244741,1,0.654385416844,0.65,0.327588344976,0.790636479757,1,10.7815488255,1,0,0,False,False,False,False,False
g556_c020959,stage1,,100,100,0,0,0,100,0.0021139823152,0.00664111458314,35,49,24,75,1,True,True,True,True,True,False,False,False,True,False,quality_gate_not_met,0.0573339455052,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,1.25,1.12541799567,1.25,0.75,0.75,1.06551125917,0.692758136723,0.981193778919,1,0.68095340214,0.65,0.304677763708,0.810046834026,0.996801497721,10.7031311707,1,0,0,False,False,False,False,False
g556_c085674,stage1,,100,100,0,0,0,100,0.002119883772,0.00590576992615,35,42,24,75,1,True,True,True,True,True,False,False,False,True,False,quality_gate_not_met,0.137714166851,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,1.25,1.14638489402,1.25,0.75,0.75,1.07719060288,0.671745366636,0.980676193471,1,0.698523569429,0.65,0.29863380184,0.835594077384,0.995892976321,10.8044300388,1,0,0,False,False,False,False,False
g556_c086173,stage1,,100,100,0,0,0,100,0.0021200026653,0.00606707114149,36,45,24,75,1,True,True,True,True,True,False,False,False,True,False,quality_gate_not_met,0.115018317443,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.10314584686,1.25,0.75,0.75,1.04369789336,0.654699391524,0.980745485764,1,0.678091298226,0.65,0.293831122248,0.82489546448,1,10.6849748052,1,0,0,False,False,False,False,False
g556_c077196,stage1,,100,100,0,0,0,100,0.0021203911664,0.00567037066663,30,43,24,75,1,True,True,True,True,True,False,False,False,True,False,quality_gate_not_met,0.16235990892,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,1.25,1.12607011496,1.25,0.75,0.75,1.00504471932,0.663435421566,0.984252231543,1,0.638318758044,0.65,0.296502406634,0.792329142179,0.996522209433,10.672377555,1,0,0,False,False,False,False,False
g556_c023326,stage1,,100,100,0,0,0,100,0.002121610925,0.0065374714471,39,48,24,75,1,True,True,True,True,True,False,False,False,True,False,quality_gate_not_met,0.0719127667525,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.13063753001,1.25,0.75,0.75,1.044399385,0.671177948339,0.980930761458,1,0.669342291973,0.65,0.297658054767,0.820942451339,1,10.7486675141,1,0,0,False,False,False,False,False
g556_c041758,stage1,,100,100,0,0,0,100,0.0021331267004,0.00667501199272,36,43,24,75,1,True,True,True,True,True,False,False,False,True,False,quality_gate_not_met,0.106002356997,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,1.25,1.11544490059,1.25,0.75,0.75,1.06683040771,0.705910584766,0.983128237365,1,0.6876998719,0.65,0.299256989971,0.810619485433,0.989542029499,10.6498320706,1,0,0,False,False,False,False,False
g556_c057889,stage1,,100,100,0,0,0,100,0.0021357189355,0.00685033750846,35,43,24,75,1,True,True,True,True,True,False,False,False,True,False,quality_gate_not_met,0.135819582537,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,1.25,1.1406585887,1.25,0.75,0.75,1.08786049237,0.712878675737,0.9806332892,1,0.680119628641,0.65,0.287064930147,0.834908330691,0.990843535469,10.7003231712,1,0,0,False,False,False,False,False
g556_c098741,stage1,,100,100,0,0,0,100,0.0021378135636,0.0074718836261,43,43,24,75,1,True,True,True,True,True,False,False,False,True,False,quality_gate_not_met,0.147422239725,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,1.25,1.11930881025,1.25,0.75,0.75,1.03111636535,0.659481112804,0.981918245845,1,0.682872230883,0.65,0.343485777284,0.777620889429,0.99547835769,10.7545013086,1,0,0,False,False,False,False,False
g556_c086290,stage1,,100,100,0,0,0,100,0.0021404860425,0.00599182413907,37,44,24,75,1,True,True,True,True,True,False,False,False,True,False,quality_gate_not_met,0.109295874602,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,1.25,1.15312578754,1.25,0.75,0.75,1.06349801021,0.669661256014,0.980886229591,1,0.669986150042,0.65,0.302815849294,0.804272310724,0.99121985509,10.6201947096,1,0,0,False,False,False,False,False
g556_c034986,stage1,,100,100,0,0,0,100,0.0021434887898,0.00623553718144,34,40,24,75,1,True,True,True,True,True,False,False,False,True,False,quality_gate_not_met,0.117296164109,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.17446395478,1.25,0.75,0.75,1.08369520737,0.694038699756,0.981804872885,1,0.658485141545,0.65,0.316184177989,0.783971047253,1,10.7002236155,1,0,0,False,False,False,False,False
g556_c085525,stage1,,100,100,0,0,0,100,0.0021440974361,0.00628402862919,39,41,24,75,1,True,True,True,True,True,False,False,False,True,False,quality_gate_not_met,0.0981168731446,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,1.25,1.11595553656,1.25,0.75,0.75,1.04345914658,0.693947651905,0.980368537644,1,0.672433017701,0.65,0.319157350269,0.787916266043,0.994236336666,10.6898810505,1,0,0,False,False,False,False,False
g556_c076399,stage1,,100,100,0,0,0,100,0.0021460114063,0.00679309024783,34,44,24,75,1,True,True,True,True,True,False,False,False,True,False,quality_gate_not_met,0.128889750828,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.16128530369,1.25,0.75,0.75,1.07829187333,0.681543751616,0.984988027786,1,0.681867551897,0.65,0.323784812387,0.793035338185,1,10.808039256,1,0,0,False,False,False,False,False
g556_c067570,stage1,,100,100,0,0,0,100,0.0021460890883,0.00743127786636,34,45,24,75,1,True,True,True,True,True,False,False,False,True,False,quality_gate_not_met,0.137253133242,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.14352048199,1.25,0.75,0.75,1.02833581694,0.656286368013,0.984833844748,1,0.694743948268,0.65,0.299909812012,0.786850191116,1,10.7572444884,1,0,0,False,False,False,False,False
g556_c068848,stage1,,100,100,0,0,0,100,0.00214963128,0.0072820050198,40,42,24,75,1,True,True,True,True,True,False,False,False,True,False,quality_gate_not_met,0.070301029096,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.14441178869,1.25,0.75,0.75,1.03903855109,0.677315676801,0.981965366854,1,0.693375164875,0.65,0.315403641531,0.800900780214,1,10.6989478033,1,0,0,False,False,False,False,False
g556_c055699,stage1,,100,100,0,0,0,100,0.002152700717,0.00755137953406,39,38,24,75,1,True,True,True,True,True,False,False,True,True,False,quality_gate_not_met,0.120892194837,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.14639352649,1.25,0.75,0.75,1.08429473157,0.661114375404,0.9828001366,1,0.653215307854,0.65,0.306589087974,0.785673444646,1,10.6434348898,1,0,0,False,False,False,False,False
g556_c043743,stage1,,100,100,0,0,0,100,0.0021537865155,0.00618977202542,39,45,24,75,1,True,True,True,True,True,False,False,False,True,False,quality_gate_not_met,0.131713416855,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,1.25,1.14646940376,1.25,0.75,0.75,1.03069529037,0.696989475904,0.981895329814,1,0.649047949856,0.65,0.301156991071,0.780479012729,0.988915252254,10.7615134156,1,0,0,False,False,False,False,False
g556_c012886,stage1,,100,100,0,0,0,100,0.0021567249733,0.00688020052726,37,43,24,75,1,True,True,True,True,True,False,False,False,True,False,quality_gate_not_met,0.0906406530867,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.12251353563,1.25,0.75,0.75,1.05849580272,0.672193764041,0.984431203956,1,0.687389732831,0.65,0.320960872859,0.83352896983,1,10.7496225013,1,0,0,False,False,False,False,False
g556_c053782,stage1,,100,100,0,0,0,100,0.0021711224293,0.00624807984449,29,44,24,75,1,True,True,True,True,True,False,False,False,True,False,quality_gate_not_met,0.101375505873,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.14806515898,1.25,0.75,0.75,1.06008353295,0.666793048993,0.984708016126,1,0.663591759225,0.65,0.300456110373,0.799436062733,1,10.6655498035,1,0,0,False,False,False,False,False
g556_c059797,stage1,,100,100,0,0,0,100,0.0021714575516,0.00681835711205,35,44,24,75,1,True,True,True,True,True,False,False,False,True,False,quality_gate_not_met,0.148880037368,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,1.25,1.10211418308,1.25,0.75,0.75,1.06859461917,0.664901780917,0.981906000582,1,0.683607208178,0.65,0.295402159535,0.787053205507,0.986945543663,10.6188697075,1,0,0,False,False,False,False,False
g556_c096676,stage1,,100,100,0,0,0,100,0.0021744277926,0.00665375988308,32,39,24,75,1,True,True,True,True,True,False,False,False,True,False,quality_gate_not_met,0.113413744761,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,1.25,1.11837650117,1.25,0.75,0.75,1.06695966982,0.678269533314,0.981471851084,1,0.684158135026,0.65,0.29334389971,0.788037625054,0.991875446874,10.6619768142,1,0,0,False,False,False,False,False
g556_c092323,stage1,,100,100,0,0,0,100,0.0021876226752,0.00816147590995,35,48,24,75,1,True,True,True,True,True,False,False,False,True,False,quality_gate_not_met,0.126046085846,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.16457086446,1.25,0.75,0.75,1.04657200474,0.696448583777,0.980202416393,1,0.69440342279,0.65,0.302451298388,0.786637710503,1,10.6657952428,1,0,0,False,False,False,False,False
g556_c033604,stage1,,100,100,0,0,0,100,0.0021879437133,0.0059496394326,37,42,24,75,1,True,True,True,True,True,False,False,False,True,False,quality_gate_not_met,0.10653481789,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,1.25,1.12742521465,1.25,0.75,0.75,1.05997914452,0.690585121367,0.980258328475,1,0.652728859313,0.65,0.299715970594,0.795972816873,0.990385017595,10.7496047713,1,0,0,False,False,False,False,False
g556_c098913,stage1,,100,100,0,0,0,100,0.0021942684325,0.00675139429735,35,38,24,75,1,True,True,True,True,True,False,False,False,True,False,quality_gate_not_met,0.145316356056,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.17630219927,1.25,0.75,0.75,1.07185687688,0.674544853238,0.983518157746,1,0.714671392986,0.65,0.300713587601,0.79516219868,1,10.6645819944,1,0,0,False,False,False,False,False
g556_c002467,stage1,,100,100,0,0,0,100,0.0021946974531,0.00667286913324,39,45,24,75,1,True,True,True,True,True,False,False,False,True,False,quality_gate_not_met,0.133569019285,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.17002012311,1.25,0.75,0.75,1.08326954764,0.712580124132,0.98287986576,1,0.688815384554,0.65,0.297455838174,0.78875538165,1,10.6795461935,1,0,0,False,False,False,False,False
g556_c001522,stage1,,100,100,0,0,0,100,0.0021994958002,0.0065619924515,35,53,24,75,1,True,True,True,True,True,False,False,False,True,False,quality_gate_not_met,0.111748305745,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.12421817302,1.25,0.75,0.75,1.01842778867,0.703891583948,0.983075455874,1,0.670543057371,0.65,0.295167519439,0.792344042134,1,10.7909317553,1,0,0,False,False,False,False,False
g556_c053512,stage1,,100,100,0,0,0,100,0.0022183908105,0.00603349020542,32,40,24,75,1,True,True,True,True,True,False,False,False,True,False,quality_gate_not_met,0.0993376644734,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_max_edge_cost,1.25,1.12369562584,1.25,0.75,0.75,1.08052979536,0.690692389795,0.982018970693,1,0.687973538579,0.65,0.29421054311,0.794284421938,1,10.779702481,1,0,0,False,False,False,False,False
g556_c031201,stage1,,100,100,0,0,0,100,0.0022193241035,0.00645584091179,33,46,24,75,1,True,True,True,True,True,False,False,False,True,False,quality_gate_not_met,0.107791619114,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,1.25,1.12735062737,1.25,0.75,0.75,1.06368765089,0.679990665651,0.984833199,1,0.692916908749,0.65,0.298671037728,0.802375172666,0.982827942766,10.7300696999,1,0,0,False,False,False,False,False
g556_c033595,stage1,,100,100,0,0,0,100,0.0022194557385,0.00598681697914,33,40,24,75,1,True,True,True,True,True,False,False,False,True,False,quality_gate_not_met,0.112095226217,flow_shield,theta_alpha_cong_commit_nonprogress;theta_alpha_flow_commit_progress;theta_alpha_flow_wait_progress;theta_rho_cong_decay;theta_lambda_cong;theta_flow_shield_beta;theta_max_flow_shield;theta_min_edge_cost;theta_max_edge_cost,1.25,1.1203324203,1.25,0.75,0.75,1.08039844076,0.663529574409,0.98350993522,1,0.661420223239,0.65,0.307734514538,0.787458561166,0.990696377286,10.7374165579,1,0,0,False,False,False,False,False
