g539_probe_row_id,context_budget_iteration_key,context_key,role,planned_candidate_id,planned_method,materialized_candidate_id,materialization_source,raw_solver_result_id,source_round,commit,branch,dirty_state,binary_path,method,method_alias,candidate_id,update_params_fingerprint,map,map_family,agents,seed,budget_ms,ltm_max_iterations,iteration,solution_found,sum_of_loss_ratio,time_to_first_solution,expanded_nodes,high_level_expansions,low_level_pibt_calls,trace_event_count,pibt_failure_audit_count,traffic_before_hash,traffic_after_hash,raw_checkpoint_source,trace_backend,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g539_probe_00000164,maze-32-32-4|50|486|500|final,maze-32-32-4|50|486|500,param::repair5g539_s3_112,repair5g539_s3_112,repair5g518_grid_c1p4_b1p6_f1p25_w0p75_dc1p00_df1p00_beta0p6_max1p25_c0,repair5g539_s3_112,new_g539_probe_real_solver_execution,g539_probe_raw_00000128,g539_probe_real_solver_execution_final_run,837c137,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g518_grid_c1p4_b1p6_f1p25_w0p75_dc1p00_df1p00_beta0p6_max1p25_c0,repair5g539_s3_112__b500__i2,repair5g539_s3_112,,maze-32-32-4,maze,50,486,500,2,final,True,1.14014752371,278,86,86,4250,4544,,,,,real_solver_trace,False,False,False,False,False
g539_probe_00000165,maze-32-32-4|50|486|500|0,maze-32-32-4|50|486|500,param::repair5g539_s3_113,repair5g539_s3_113,repair5g518_grid_c1p00_b1p00_f0p5_w0p25_dc0p98_df0p9_beta0p15_max0p4_c0,repair5g539_s3_113,new_g539_probe_real_solver_execution,g539_probe_raw_00000011,g539_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g518_grid_c1p00_b1p00_f0p5_w0p25_dc0p98_df0p9_beta0p15_max0p4_c0,repair5g539_s3_113__b500__i2,repair5g539_s3_113,alpha_commit=1|alpha_block=1|alpha_wait_spillover=0.25|rho_decay=0.97999999999999998|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=0.25|alpha_cong_wait_nonprogress=0.25|alpha_flow_commit_progress=0.5|alpha_flow_wait_progress=0|rho_cong_decay=0.97999999999999998|rho_flow_decay=0.90000000000000002|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.14999999999999999|max_flow_shield=0.40000000000000002,maze-32-32-4,maze,50,486,500,2,0,True,1.14014752371,,86,86,4250,4544,1,14650fb0739d0383,cddbeccf0402575b,outputs/logs/phase5p5_repair5g539_param_optimizer_probe/checkpoints_maze_32_32_4_a50_b500.jsonl,real_solver_trace,False,False,False,False,False
g539_probe_00000166,maze-32-32-4|50|486|500|final,maze-32-32-4|50|486|500,param::repair5g539_s3_113,repair5g539_s3_113,repair5g518_grid_c1p00_b1p00_f0p5_w0p25_dc0p98_df0p9_beta0p15_max0p4_c0,repair5g539_s3_113,new_g539_probe_real_solver_execution,g539_probe_raw_00000129,g539_probe_real_solver_execution_final_run,837c137,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g518_grid_c1p00_b1p00_f0p5_w0p25_dc0p98_df0p9_beta0p15_max0p4_c0,repair5g539_s3_113__b500__i2,repair5g539_s3_113,,maze-32-32-4,maze,50,486,500,2,final,True,1.14014752371,272,86,86,4250,4544,,,,,real_solver_trace,False,False,False,False,False
g539_probe_00000167,maze-32-32-4|50|486|1000|0,maze-32-32-4|50|486|1000,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,new_g539_probe_real_solver_execution,g539_probe_raw_00000012,g539_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b1000__i2,repair5g59_additive_fallback,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,maze-32-32-4,maze,50,486,1000,2,0,True,1.14014752371,,86,86,4250,4544,1,14650fb0739d0383,a1f0bf07a20fa35,outputs/logs/phase5p5_repair5g539_param_optimizer_probe/checkpoints_maze_32_32_4_a50_b1000.jsonl,real_solver_trace,False,False,False,False,False
g539_probe_00000168,maze-32-32-4|50|486|1000|1,maze-32-32-4|50|486|1000,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,new_g539_probe_real_solver_execution,g539_probe_raw_00000013,g539_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b1000__i2,repair5g59_additive_fallback,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,maze-32-32-4,maze,50,486,1000,2,1,False,,,1,0,0,0,0,a1f0bf07a20fa35,a1f0bf07a20fa35,outputs/logs/phase5p5_repair5g539_param_optimizer_probe/checkpoints_maze_32_32_4_a50_b1000.jsonl,real_solver_trace,False,False,False,False,False
g539_probe_00000169,maze-32-32-4|50|486|1000|final,maze-32-32-4|50|486|1000,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,new_g539_probe_real_solver_execution,g539_probe_raw_00000130,g539_probe_real_solver_execution_final_run,837c137,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b1000__i2,repair5g59_additive_fallback,,maze-32-32-4,maze,50,486,1000,2,final,True,1.14014752371,261,87,86,4250,4544,,,,,real_solver_trace,False,False,False,False,False
g539_probe_00000170,maze-32-32-4|50|486|1000|0,maze-32-32-4|50|486|1000,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_g539_probe_real_solver_execution,g539_probe_raw_00000014,g539_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g59_static_flow_shield,repair5g59_static_flow_shield__b1000__i2,repair5g59_static_flow_shield,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,maze-32-32-4,maze,50,486,1000,2,0,True,1.14014752371,,86,86,4250,4544,1,14650fb0739d0383,38781d2612bedb83,outputs/logs/phase5p5_repair5g539_param_optimizer_probe/checkpoints_maze_32_32_4_a50_b1000.jsonl,real_solver_trace,False,False,False,False,False
g539_probe_00000171,maze-32-32-4|50|486|1000|final,maze-32-32-4|50|486|1000,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_g539_probe_real_solver_execution,g539_probe_raw_00000131,g539_probe_real_solver_execution_final_run,837c137,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_static_flow_shield,repair5g59_static_flow_shield__b1000__i2,repair5g59_static_flow_shield,,maze-32-32-4,maze,50,486,1000,2,final,True,1.14014752371,262,86,86,4250,4544,,,,,real_solver_trace,False,False,False,False,False
g539_probe_00000172,maze-32-32-4|50|486|1000|0,maze-32-32-4|50|486|1000,best_fixed_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,new_g539_probe_real_solver_execution,g539_probe_raw_00000015,g539_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe__b1000__i2,repair5g59_high_beta_cap_safe,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.59999999999999998|max_flow_shield=0.75,maze-32-32-4,maze,50,486,1000,2,0,True,1.14014752371,,86,86,4250,4544,1,14650fb0739d0383,38781d2612bedb83,outputs/logs/phase5p5_repair5g539_param_optimizer_probe/checkpoints_maze_32_32_4_a50_b1000.jsonl,real_solver_trace,False,False,False,False,False
g539_probe_00000173,maze-32-32-4|50|486|1000|final,maze-32-32-4|50|486|1000,best_fixed_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,new_g539_probe_real_solver_execution,g539_probe_raw_00000132,g539_probe_real_solver_execution_final_run,837c137,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe__b1000__i2,repair5g59_high_beta_cap_safe,,maze-32-32-4,maze,50,486,1000,2,final,True,1.14014752371,260,86,86,4250,4544,,,,,real_solver_trace,False,False,False,False,False
g539_probe_00000174,maze-32-32-4|50|486|1000|0,maze-32-32-4|50|486|1000,frozen_family_static_goal_aware,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,new_g539_probe_real_solver_execution,g539_probe_raw_00000016,g539_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap__b1000__i2,repair5g59_low_beta_high_cap,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.20000000000000001|max_flow_shield=1.25,maze-32-32-4,maze,50,486,1000,2,0,True,1.14014752371,,86,86,4250,4544,1,14650fb0739d0383,38781d2612bedb83,outputs/logs/phase5p5_repair5g539_param_optimizer_probe/checkpoints_maze_32_32_4_a50_b1000.jsonl,real_solver_trace,False,False,False,False,False
g539_probe_00000175,maze-32-32-4|50|486|1000|final,maze-32-32-4|50|486|1000,frozen_family_static_goal_aware,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,new_g539_probe_real_solver_execution,g539_probe_raw_00000133,g539_probe_real_solver_execution_final_run,837c137,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap__b1000__i2,repair5g59_low_beta_high_cap,,maze-32-32-4,maze,50,486,1000,2,final,True,1.14014752371,270,86,86,4250,4544,,,,,real_solver_trace,False,False,False,False,False
g539_probe_00000176,maze-32-32-4|50|486|1000|0,maze-32-32-4|50|486|1000,param::repair5g539_s1_000,repair5g539_s1_000,repair5g518_grid_c1p1_b1p25_f0p75_w0p65_dc0p95_df0p95_beta0p25_max1p25_c0,repair5g539_s1_000,new_g539_probe_real_solver_execution,g539_probe_raw_00000017,g539_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g518_grid_c1p1_b1p25_f0p75_w0p65_dc0p95_df0p95_beta0p25_max1p25_c0,repair5g539_s1_000__b1000__i2,repair5g539_s1_000,alpha_commit=1.1000000000000001|alpha_block=1.25|alpha_wait_spillover=0.65000000000000002|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.1000000000000001|alpha_cong_commit_nonprogress=1.1000000000000001|alpha_cong_block=1.25|alpha_cong_wait_progress=0.65000000000000002|alpha_cong_wait_nonprogress=0.65000000000000002|alpha_flow_commit_progress=0.75|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=0.94999999999999996|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.25|max_flow_shield=1.25,maze-32-32-4,maze,50,486,1000,2,0,True,1.14014752371,,86,86,4250,4544,1,14650fb0739d0383,17197e97be7f5490,outputs/logs/phase5p5_repair5g539_param_optimizer_probe/checkpoints_maze_32_32_4_a50_b1000.jsonl,real_solver_trace,False,False,False,False,False
g539_probe_00000177,maze-32-32-4|50|486|1000|final,maze-32-32-4|50|486|1000,param::repair5g539_s1_000,repair5g539_s1_000,repair5g518_grid_c1p1_b1p25_f0p75_w0p65_dc0p95_df0p95_beta0p25_max1p25_c0,repair5g539_s1_000,new_g539_probe_real_solver_execution,g539_probe_raw_00000134,g539_probe_real_solver_execution_final_run,837c137,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g518_grid_c1p1_b1p25_f0p75_w0p65_dc0p95_df0p95_beta0p25_max1p25_c0,repair5g539_s1_000__b1000__i2,repair5g539_s1_000,,maze-32-32-4,maze,50,486,1000,2,final,True,1.14014752371,259,86,86,4250,4544,,,,,real_solver_trace,False,False,False,False,False
g539_probe_00000178,maze-32-32-4|50|486|1000|0,maze-32-32-4|50|486|1000,param::repair5g539_s1_001,repair5g539_s1_001,repair5g518_grid_c1p00_b1p25_f0p5_w0p75_dc0p98_df0p98_beta0p15_max0p75_c0,repair5g539_s1_001,new_g539_probe_real_solver_execution,g539_probe_raw_00000018,g539_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g518_grid_c1p00_b1p25_f0p5_w0p75_dc0p98_df0p98_beta0p15_max0p75_c0,repair5g539_s1_001__b1000__i2,repair5g539_s1_001,alpha_commit=1|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.97999999999999998|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1|alpha_cong_commit_nonprogress=1|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=0.5|alpha_flow_wait_progress=0|rho_cong_decay=0.97999999999999998|rho_flow_decay=0.97999999999999998|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.14999999999999999|max_flow_shield=0.75,maze-32-32-4,maze,50,486,1000,2,0,True,1.14014752371,,86,86,4250,4544,1,14650fb0739d0383,ef2e8bcd4327966b,outputs/logs/phase5p5_repair5g539_param_optimizer_probe/checkpoints_maze_32_32_4_a50_b1000.jsonl,real_solver_trace,False,False,False,False,False
g539_probe_00000179,maze-32-32-4|50|486|1000|final,maze-32-32-4|50|486|1000,param::repair5g539_s1_001,repair5g539_s1_001,repair5g518_grid_c1p00_b1p25_f0p5_w0p75_dc0p98_df0p98_beta0p15_max0p75_c0,repair5g539_s1_001,new_g539_probe_real_solver_execution,g539_probe_raw_00000135,g539_probe_real_solver_execution_final_run,837c137,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g518_grid_c1p00_b1p25_f0p5_w0p75_dc0p98_df0p98_beta0p15_max0p75_c0,repair5g539_s1_001__b1000__i2,repair5g539_s1_001,,maze-32-32-4,maze,50,486,1000,2,final,True,1.14014752371,257,86,86,4250,4544,,,,,real_solver_trace,False,False,False,False,False
g539_probe_00000180,maze-32-32-4|50|486|1000|0,maze-32-32-4|50|486|1000,param::repair5g539_s1_002,repair5g539_s1_002,repair5g518_grid_c1p4_b1p25_f1p25_w0p25_dc1p00_df1p00_beta0p45_max0p4_c0,repair5g539_s1_002,new_g539_probe_real_solver_execution,g539_probe_raw_00000019,g539_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g518_grid_c1p4_b1p25_f1p25_w0p25_dc1p00_df1p00_beta0p45_max0p4_c0,repair5g539_s1_002__b1000__i2,repair5g539_s1_002,alpha_commit=1.3999999999999999|alpha_block=1.25|alpha_wait_spillover=0.25|rho_decay=1|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.3999999999999999|alpha_cong_commit_nonprogress=1.3999999999999999|alpha_cong_block=1.25|alpha_cong_wait_progress=0.25|alpha_cong_wait_nonprogress=0.25|alpha_flow_commit_progress=1.25|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.45000000000000001|max_flow_shield=0.40000000000000002,maze-32-32-4,maze,50,486,1000,2,0,True,1.14014752371,,86,86,4250,4544,1,14650fb0739d0383,9deaa58c4d4b3f3d,outputs/logs/phase5p5_repair5g539_param_optimizer_probe/checkpoints_maze_32_32_4_a50_b1000.jsonl,real_solver_trace,False,False,False,False,False
g539_probe_00000181,maze-32-32-4|50|486|1000|final,maze-32-32-4|50|486|1000,param::repair5g539_s1_002,repair5g539_s1_002,repair5g518_grid_c1p4_b1p25_f1p25_w0p25_dc1p00_df1p00_beta0p45_max0p4_c0,repair5g539_s1_002,new_g539_probe_real_solver_execution,g539_probe_raw_00000136,g539_probe_real_solver_execution_final_run,837c137,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g518_grid_c1p4_b1p25_f1p25_w0p25_dc1p00_df1p00_beta0p45_max0p4_c0,repair5g539_s1_002__b1000__i2,repair5g539_s1_002,,maze-32-32-4,maze,50,486,1000,2,final,True,1.14014752371,263,86,86,4250,4544,,,,,real_solver_trace,False,False,False,False,False
g539_probe_00000182,maze-32-32-4|50|486|1000|0,maze-32-32-4|50|486|1000,param::repair5g539_s1_003,repair5g539_s1_003,repair5g518_grid_c1p25_b1p25_f1p00_w0p35_dc0p95_df0p9_beta0p3_max1p00_c0,repair5g539_s1_003,new_g539_probe_real_solver_execution,g539_probe_raw_00000020,g539_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g518_grid_c1p25_b1p25_f1p00_w0p35_dc0p95_df0p9_beta0p3_max1p00_c0,repair5g539_s1_003__b1000__i2,repair5g539_s1_003,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.34999999999999998|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.34999999999999998|alpha_cong_wait_nonprogress=0.34999999999999998|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=0.90000000000000002|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.29999999999999999|max_flow_shield=1,maze-32-32-4,maze,50,486,1000,2,0,True,1.14014752371,,86,86,4250,4544,1,14650fb0739d0383,c3c552590e9a7da9,outputs/logs/phase5p5_repair5g539_param_optimizer_probe/checkpoints_maze_32_32_4_a50_b1000.jsonl,real_solver_trace,False,False,False,False,False
g539_probe_00000183,maze-32-32-4|50|486|1000|final,maze-32-32-4|50|486|1000,param::repair5g539_s1_003,repair5g539_s1_003,repair5g518_grid_c1p25_b1p25_f1p00_w0p35_dc0p95_df0p9_beta0p3_max1p00_c0,repair5g539_s1_003,new_g539_probe_real_solver_execution,g539_probe_raw_00000137,g539_probe_real_solver_execution_final_run,837c137,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g518_grid_c1p25_b1p25_f1p00_w0p35_dc0p95_df0p9_beta0p3_max1p00_c0,repair5g539_s1_003__b1000__i2,repair5g539_s1_003,,maze-32-32-4,maze,50,486,1000,2,final,True,1.14014752371,274,86,86,4250,4544,,,,,real_solver_trace,False,False,False,False,False
g539_probe_00000184,maze-32-32-4|50|486|1000|0,maze-32-32-4|50|486|1000,param::repair5g539_s2_080,repair5g539_s2_080,repair5g518_grid_c1p00_b1p25_f1p00_w0p65_dc0p95_df0p98_beta0p25_max0p75_c0,repair5g539_s2_080,new_g539_probe_real_solver_execution,g539_probe_raw_00000021,g539_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g518_grid_c1p00_b1p25_f1p00_w0p65_dc0p95_df0p98_beta0p25_max0p75_c0,repair5g539_s2_080__b1000__i2,repair5g539_s2_080,alpha_commit=1|alpha_block=1.25|alpha_wait_spillover=0.65000000000000002|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1|alpha_cong_commit_nonprogress=1|alpha_cong_block=1.25|alpha_cong_wait_progress=0.65000000000000002|alpha_cong_wait_nonprogress=0.65000000000000002|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=0.97999999999999998|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.25|max_flow_shield=0.75,maze-32-32-4,maze,50,486,1000,2,0,True,1.14014752371,,86,86,4250,4544,1,14650fb0739d0383,5dedf691085c17cc,outputs/logs/phase5p5_repair5g539_param_optimizer_probe/checkpoints_maze_32_32_4_a50_b1000.jsonl,real_solver_trace,False,False,False,False,False
g539_probe_00000185,maze-32-32-4|50|486|1000|final,maze-32-32-4|50|486|1000,param::repair5g539_s2_080,repair5g539_s2_080,repair5g518_grid_c1p00_b1p25_f1p00_w0p65_dc0p95_df0p98_beta0p25_max0p75_c0,repair5g539_s2_080,new_g539_probe_real_solver_execution,g539_probe_raw_00000138,g539_probe_real_solver_execution_final_run,837c137,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g518_grid_c1p00_b1p25_f1p00_w0p65_dc0p95_df0p98_beta0p25_max0p75_c0,repair5g539_s2_080__b1000__i2,repair5g539_s2_080,,maze-32-32-4,maze,50,486,1000,2,final,True,1.14014752371,269,86,86,4250,4544,,,,,real_solver_trace,False,False,False,False,False
g539_probe_00000186,maze-32-32-4|50|486|1000|0,maze-32-32-4|50|486|1000,param::repair5g539_s2_081,repair5g539_s2_081,repair5g518_grid_c1p1_b1p25_f1p00_w0p65_dc0p95_df0p98_beta0p3_max0p75_c0,repair5g539_s2_081,new_g539_probe_real_solver_execution,g539_probe_raw_00000022,g539_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g518_grid_c1p1_b1p25_f1p00_w0p65_dc0p95_df0p98_beta0p3_max0p75_c0,repair5g539_s2_081__b1000__i2,repair5g539_s2_081,alpha_commit=1.1000000000000001|alpha_block=1.25|alpha_wait_spillover=0.65000000000000002|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.1000000000000001|alpha_cong_commit_nonprogress=1.1000000000000001|alpha_cong_block=1.25|alpha_cong_wait_progress=0.65000000000000002|alpha_cong_wait_nonprogress=0.65000000000000002|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=0.97999999999999998|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.29999999999999999|max_flow_shield=0.75,maze-32-32-4,maze,50,486,1000,2,0,True,1.14014752371,,86,86,4250,4544,1,14650fb0739d0383,ed04dcc4ee08bcb0,outputs/logs/phase5p5_repair5g539_param_optimizer_probe/checkpoints_maze_32_32_4_a50_b1000.jsonl,real_solver_trace,False,False,False,False,False
g539_probe_00000187,maze-32-32-4|50|486|1000|final,maze-32-32-4|50|486|1000,param::repair5g539_s2_081,repair5g539_s2_081,repair5g518_grid_c1p1_b1p25_f1p00_w0p65_dc0p95_df0p98_beta0p3_max0p75_c0,repair5g539_s2_081,new_g539_probe_real_solver_execution,g539_probe_raw_00000139,g539_probe_real_solver_execution_final_run,837c137,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g518_grid_c1p1_b1p25_f1p00_w0p65_dc0p95_df0p98_beta0p3_max0p75_c0,repair5g539_s2_081__b1000__i2,repair5g539_s2_081,,maze-32-32-4,maze,50,486,1000,2,final,True,1.14014752371,263,86,86,4250,4544,,,,,real_solver_trace,False,False,False,False,False
g539_probe_00000188,maze-32-32-4|50|486|1000|0,maze-32-32-4|50|486|1000,param::repair5g539_s3_112,repair5g539_s3_112,repair5g518_grid_c1p4_b1p6_f1p25_w0p75_dc1p00_df1p00_beta0p6_max1p25_c0,repair5g539_s3_112,new_g539_probe_real_solver_execution,g539_probe_raw_00000023,g539_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g518_grid_c1p4_b1p6_f1p25_w0p75_dc1p00_df1p00_beta0p6_max1p25_c0,repair5g539_s3_112__b1000__i2,repair5g539_s3_112,alpha_commit=1.3999999999999999|alpha_block=1.6000000000000001|alpha_wait_spillover=0.75|rho_decay=1|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.3999999999999999|alpha_cong_commit_nonprogress=1.3999999999999999|alpha_cong_block=1.6000000000000001|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.25|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.59999999999999998|max_flow_shield=1.25,maze-32-32-4,maze,50,486,1000,2,0,True,1.14014752371,,86,86,4250,4544,1,14650fb0739d0383,cb4d79929c6bc487,outputs/logs/phase5p5_repair5g539_param_optimizer_probe/checkpoints_maze_32_32_4_a50_b1000.jsonl,real_solver_trace,False,False,False,False,False
