split,context_id,map,map_family,agents,seed,nominal_budget_ms,budget_ms,horizon_id,short_budget_ms,base_time_limit_sec,ltm_max_iterations,scenario_hash,fresh_seed_block,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a100|s3216|b1000,maze-32-32-4,maze,100,3216,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,56273008586380,3200_3219,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a100|s3216|b2000,maze-32-32-4,maze,100,3216,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,40817882944559,3200_3219,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a50|s3217|b1000,random-32-32-20,random,50,3217,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,212074801998003,3200_3219,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a50|s3217|b2000,random-32-32-20,random,50,3217,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,269707825958284,3200_3219,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a100|s3217|b1000,random-32-32-20,random,100,3217,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,251071258003422,3200_3219,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a100|s3217|b2000,random-32-32-20,random,100,3217,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,181380647649445,3200_3219,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a50|s3217|b1000,maze-32-32-4,maze,50,3217,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,26907974404429,3200_3219,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a50|s3217|b2000,maze-32-32-4,maze,50,3217,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,234969153382567,3200_3219,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a100|s3217|b1000,maze-32-32-4,maze,100,3217,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,260217238463977,3200_3219,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a100|s3217|b2000,maze-32-32-4,maze,100,3217,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,241946156119681,3200_3219,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a50|s3218|b1000,random-32-32-20,random,50,3218,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,16469068936852,3200_3219,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a50|s3218|b2000,random-32-32-20,random,50,3218,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,22865524934367,3200_3219,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a100|s3218|b1000,random-32-32-20,random,100,3218,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,213368400299674,3200_3219,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a100|s3218|b2000,random-32-32-20,random,100,3218,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,65827875347519,3200_3219,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a50|s3218|b1000,maze-32-32-4,maze,50,3218,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,144452026151008,3200_3219,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a50|s3218|b2000,maze-32-32-4,maze,50,3218,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,95427035333102,3200_3219,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a100|s3218|b1000,maze-32-32-4,maze,100,3218,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,220127352114464,3200_3219,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a100|s3218|b2000,maze-32-32-4,maze,100,3218,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,182032462256642,3200_3219,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a50|s3219|b1000,random-32-32-20,random,50,3219,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,166401749379362,3200_3219,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a50|s3219|b2000,random-32-32-20,random,50,3219,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,130774317274857,3200_3219,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a100|s3219|b1000,random-32-32-20,random,100,3219,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,52355950803146,3200_3219,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a100|s3219|b2000,random-32-32-20,random,100,3219,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,17323691156640,3200_3219,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a50|s3219|b1000,maze-32-32-4,maze,50,3219,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,274214078594760,3200_3219,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a50|s3219|b2000,maze-32-32-4,maze,50,3219,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,274079682725931,3200_3219,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a100|s3219|b1000,maze-32-32-4,maze,100,3219,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,275328190429385,3200_3219,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a100|s3219|b2000,maze-32-32-4,maze,100,3219,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,239432328602874,3200_3219,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a50|s3220|b1000,random-32-32-20,random,50,3220,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,184446993777904,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a50|s3220|b2000,random-32-32-20,random,50,3220,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,66734860888056,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a100|s3220|b1000,random-32-32-20,random,100,3220,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,275720258113972,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a100|s3220|b2000,random-32-32-20,random,100,3220,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,11046572744975,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a50|s3220|b1000,maze-32-32-4,maze,50,3220,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,274323572404077,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a50|s3220|b2000,maze-32-32-4,maze,50,3220,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,113514616992819,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a100|s3220|b1000,maze-32-32-4,maze,100,3220,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,109828938305981,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a100|s3220|b2000,maze-32-32-4,maze,100,3220,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,276707556705518,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a50|s3221|b1000,random-32-32-20,random,50,3221,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,275874392539764,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a50|s3221|b2000,random-32-32-20,random,50,3221,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,253137632278954,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a100|s3221|b1000,random-32-32-20,random,100,3221,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,185422735373251,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a100|s3221|b2000,random-32-32-20,random,100,3221,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,233501039387235,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a50|s3221|b1000,maze-32-32-4,maze,50,3221,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,80577438071551,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a50|s3221|b2000,maze-32-32-4,maze,50,3221,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,148256822307405,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a100|s3221|b1000,maze-32-32-4,maze,100,3221,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,128124571022688,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a100|s3221|b2000,maze-32-32-4,maze,100,3221,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,117847494909751,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a50|s3222|b1000,random-32-32-20,random,50,3222,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,197823172638915,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a50|s3222|b2000,random-32-32-20,random,50,3222,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,134744946977173,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a100|s3222|b1000,random-32-32-20,random,100,3222,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,6154765173628,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a100|s3222|b2000,random-32-32-20,random,100,3222,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,253988379264603,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a50|s3222|b1000,maze-32-32-4,maze,50,3222,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,212514633985945,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a50|s3222|b2000,maze-32-32-4,maze,50,3222,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,226191976408714,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a100|s3222|b1000,maze-32-32-4,maze,100,3222,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,168126339752204,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a100|s3222|b2000,maze-32-32-4,maze,100,3222,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,249570477876904,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a50|s3223|b1000,random-32-32-20,random,50,3223,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,73595500437130,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a50|s3223|b2000,random-32-32-20,random,50,3223,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,42225834060918,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a100|s3223|b1000,random-32-32-20,random,100,3223,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,87720064134642,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a100|s3223|b2000,random-32-32-20,random,100,3223,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,5102858272262,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a50|s3223|b1000,maze-32-32-4,maze,50,3223,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,101198706553551,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a50|s3223|b2000,maze-32-32-4,maze,50,3223,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,138264455501183,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a100|s3223|b1000,maze-32-32-4,maze,100,3223,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,130262197572771,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a100|s3223|b2000,maze-32-32-4,maze,100,3223,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,119450807759048,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a50|s3224|b1000,random-32-32-20,random,50,3224,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,88968383127453,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a50|s3224|b2000,random-32-32-20,random,50,3224,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,51249759120767,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a100|s3224|b1000,random-32-32-20,random,100,3224,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,113371721709584,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a100|s3224|b2000,random-32-32-20,random,100,3224,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,133947618804528,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a50|s3224|b1000,maze-32-32-4,maze,50,3224,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,127913239307666,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a50|s3224|b2000,maze-32-32-4,maze,50,3224,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,239924250659352,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a100|s3224|b1000,maze-32-32-4,maze,100,3224,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,15443548349510,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a100|s3224|b2000,maze-32-32-4,maze,100,3224,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,290976638331,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a50|s3225|b1000,random-32-32-20,random,50,3225,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,164579255989347,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a50|s3225|b2000,random-32-32-20,random,50,3225,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,187626032152023,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a100|s3225|b1000,random-32-32-20,random,100,3225,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,216427141588858,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a100|s3225|b2000,random-32-32-20,random,100,3225,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,80727004478389,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a50|s3225|b1000,maze-32-32-4,maze,50,3225,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,102600554880490,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a50|s3225|b2000,maze-32-32-4,maze,50,3225,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,232787641325279,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a100|s3225|b1000,maze-32-32-4,maze,100,3225,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,242974135382917,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a100|s3225|b2000,maze-32-32-4,maze,100,3225,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,246388208519589,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a50|s3226|b1000,random-32-32-20,random,50,3226,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,261597369503608,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a50|s3226|b2000,random-32-32-20,random,50,3226,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,162074511380072,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a100|s3226|b1000,random-32-32-20,random,100,3226,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,182517462093581,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a100|s3226|b2000,random-32-32-20,random,100,3226,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,86659163640731,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a50|s3226|b1000,maze-32-32-4,maze,50,3226,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,279086127213692,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a50|s3226|b2000,maze-32-32-4,maze,50,3226,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,46197597616415,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a100|s3226|b1000,maze-32-32-4,maze,100,3226,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,221086939199592,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a100|s3226|b2000,maze-32-32-4,maze,100,3226,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,223407045108303,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a50|s3227|b1000,random-32-32-20,random,50,3227,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,74188468277881,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a50|s3227|b2000,random-32-32-20,random,50,3227,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,6217793972486,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a100|s3227|b1000,random-32-32-20,random,100,3227,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,270072076603773,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a100|s3227|b2000,random-32-32-20,random,100,3227,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,19951063916694,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a50|s3227|b1000,maze-32-32-4,maze,50,3227,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,220589037306481,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a50|s3227|b2000,maze-32-32-4,maze,50,3227,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,83570233003783,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a100|s3227|b1000,maze-32-32-4,maze,100,3227,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,157420251001628,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a100|s3227|b2000,maze-32-32-4,maze,100,3227,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,125641737607740,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a50|s3228|b1000,random-32-32-20,random,50,3228,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,2640561114545,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a50|s3228|b2000,random-32-32-20,random,50,3228,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,39588922004081,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a100|s3228|b1000,random-32-32-20,random,100,3228,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,85998219066958,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a100|s3228|b2000,random-32-32-20,random,100,3228,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,256576802808601,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a50|s3228|b1000,maze-32-32-4,maze,50,3228,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,198993902513906,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a50|s3228|b2000,maze-32-32-4,maze,50,3228,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,261146596843606,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a100|s3228|b1000,maze-32-32-4,maze,100,3228,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,254868979015525,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a100|s3228|b2000,maze-32-32-4,maze,100,3228,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,95703290852137,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a50|s3229|b1000,random-32-32-20,random,50,3229,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,22061844801199,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a50|s3229|b2000,random-32-32-20,random,50,3229,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,63885233822919,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a100|s3229|b1000,random-32-32-20,random,100,3229,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,238404639662934,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a100|s3229|b2000,random-32-32-20,random,100,3229,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,226627109201358,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a50|s3229|b1000,maze-32-32-4,maze,50,3229,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,12113623400043,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a50|s3229|b2000,maze-32-32-4,maze,50,3229,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,149903422801239,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a100|s3229|b1000,maze-32-32-4,maze,100,3229,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,230715056667072,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a100|s3229|b2000,maze-32-32-4,maze,100,3229,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,267662781015345,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a50|s3230|b1000,random-32-32-20,random,50,3230,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,220241785106346,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a50|s3230|b2000,random-32-32-20,random,50,3230,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,194918555224647,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a100|s3230|b1000,random-32-32-20,random,100,3230,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,237867770022767,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a100|s3230|b2000,random-32-32-20,random,100,3230,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,158564354230457,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a50|s3230|b1000,maze-32-32-4,maze,50,3230,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,258690179301025,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a50|s3230|b2000,maze-32-32-4,maze,50,3230,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,4467669342731,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a100|s3230|b1000,maze-32-32-4,maze,100,3230,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,206758928406106,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a100|s3230|b2000,maze-32-32-4,maze,100,3230,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,194458279471287,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a50|s3231|b1000,random-32-32-20,random,50,3231,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,202482466193514,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a50|s3231|b2000,random-32-32-20,random,50,3231,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,170814509958572,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a100|s3231|b1000,random-32-32-20,random,100,3231,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,16930245863500,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|random|a100|s3231|b2000,random-32-32-20,random,100,3231,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,198546310196851,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a50|s3231|b1000,maze-32-32-4,maze,50,3231,1000,1000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,226144809658747,3220_3239,False,False,False,False,False
stage3_blind_if_warranted,stage3_blind_if_warranted|maze|a50|s3231|b2000,maze-32-32-4,maze,50,3231,2000,2000,stage3_blind_if_warranted_short1000_t050_i2,1000,0.5,2,146299520082480,3220_3239,False,False,False,False,False
