mode,split,checkpoint_id,run_id,map_name,agents,seed,iteration,decision_target,target_rule,selected_decision,selected_rule,fallback_reason,rule_top1,rule_top3,safe_utility_top1,safe_utility_top3,selected_delta,additive_delta,selected_vs_additive_delta,selected_utility,additive_utility,selected_vs_additive_utility,oracle_best_safe_rule,oracle_best_safe_utility,utility_regret_to_oracle,selected_rule_harmful,has_nonadditive_opportunity,has_high_margin_nonadditive_opportunity,opportunity_margin,top_candidate_rules,harmful_labels,harmful_predictions,safety_mode
top3_per_rule_safety_utility,validation,empty-48-48__a100__i20__phase4_phase4-full-repair5-expand5000__iter1,empty-48-48__a100__i20__phase4_phase4-full-repair5-expand5000,empty-48-48,100,20,1,use_nonadditive,wait_heavy,use_nonadditive,wait_heavy,topk_safe_utility,True,True,True,True,0.0371794871795,0.0,0.0371794871795,0.0371794871795,0.0,0.0371794871795,wait_heavy,0.0371794871795,0.0,False,True,True,0.01,"[""commit_heavy"", ""wait_heavy"", ""block_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 0]",learned
top3_per_rule_safety_utility,validation,empty-48-48__a100__i20__phase4_phase4-full-repair5-expand5000__iter2,empty-48-48__a100__i20__phase4_phase4-full-repair5-expand5000,empty-48-48,100,20,2,use_nonadditive,commit_heavy,use_nonadditive,commit_heavy,topk_safe_utility,True,True,True,True,0.0301282051282,0.0,0.0301282051282,0.0301282051282,0.0,0.0301282051282,commit_heavy,0.0301282051282,0.0,False,True,True,0.01,"[""commit_heavy"", ""block_heavy"", ""wait_heavy""]","[0, 0, 0, 1, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",learned
top3_per_rule_safety_utility,validation,empty-48-48__a100__i20__phase4_phase4-full-repair5-expand5000__iter3,empty-48-48__a100__i20__phase4_phase4-full-repair5-expand5000,empty-48-48,100,20,3,defer_ltm,block_heavy,use_nonadditive,block_heavy,topk_safe_utility,False,False,True,True,0.00128205128205,0.0,0.00128205128205,0.00128205128205,0.0,0.00128205128205,block_heavy,0.00128205128205,0.0,False,False,False,0.01,"[""block_heavy"", ""wait_light"", ""wait_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",learned
top3_per_rule_safety_utility,validation,empty-48-48__a100__i21__phase4_phase4-full-repair5-expand5000__iter0,empty-48-48__a100__i21__phase4_phase4-full-repair5-expand5000,empty-48-48,100,21,0,use_nonadditive,block_heavy,use_nonadditive,block_heavy,topk_safe_utility,True,True,True,True,0.021484375,0.0,0.021484375,0.021484375,0.0,0.021484375,block_heavy,0.021484375,0.0,False,True,True,0.01,"[""block_heavy"", ""wait_heavy"", ""decay_090""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",learned
top3_per_rule_safety_utility,validation,empty-48-48__a100__i21__phase4_phase4-full-repair5-expand5000__iter1,empty-48-48__a100__i21__phase4_phase4-full-repair5-expand5000,empty-48-48,100,21,1,use_nonadditive,commit_heavy,use_nonadditive,commit_heavy,topk_safe_utility,True,True,True,True,0.0481770833333,0.0,0.0481770833333,0.0481770833333,0.0,0.0481770833333,commit_heavy,0.0481770833333,0.0,False,True,True,0.01,"[""commit_heavy"", ""wait_heavy"", ""block_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 0]",learned
top3_per_rule_safety_utility,validation,empty-48-48__a100__i21__phase4_phase4-full-repair5-expand5000__iter2,empty-48-48__a100__i21__phase4_phase4-full-repair5-expand5000,empty-48-48,100,21,2,use_nonadditive,commit_heavy,use_nonadditive,commit_heavy,topk_safe_utility,True,True,True,True,0.0455729166667,0.0,0.0455729166667,0.0455729166667,0.0,0.0455729166667,commit_heavy,0.0455729166667,0.0,False,True,True,0.01,"[""commit_heavy"", ""wait_heavy"", ""block_heavy""]","[0, 0, 0, 1, 1, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0]",learned
top3_per_rule_safety_utility,validation,empty-48-48__a100__i21__phase4_phase4-full-repair5-expand5000__iter3,empty-48-48__a100__i21__phase4_phase4-full-repair5-expand5000,empty-48-48,100,21,3,use_nonadditive,block_heavy,use_nonadditive,block_heavy,topk_safe_utility,True,True,True,True,0.0110677083333,0.0,0.0110677083333,0.0110677083333,0.0,0.0110677083333,block_heavy,0.0110677083333,0.0,False,True,False,0.01,"[""block_heavy"", ""wait_heavy"", ""wait_light""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",learned
top3_per_rule_safety_utility,validation,empty-48-48__a100__i22__phase4_phase4-full-repair5-expand5000__iter0,empty-48-48__a100__i22__phase4_phase4-full-repair5-expand5000,empty-48-48,100,22,0,defer_ltm,wait_heavy,use_nonadditive,wait_heavy,topk_safe_utility,False,False,True,True,0.00152718387294,0.0,0.00152718387294,0.00152718387294,0.0,0.00152718387294,wait_heavy,0.00152718387294,0.0,False,False,False,0.01,"[""block_heavy"", ""wait_heavy"", ""decay_090""]","[0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",learned
top3_per_rule_safety_utility,validation,empty-48-48__a100__i22__phase4_phase4-full-repair5-expand5000__iter1,empty-48-48__a100__i22__phase4_phase4-full-repair5-expand5000,empty-48-48,100,22,1,use_nonadditive,wait_heavy,use_nonadditive,wait_heavy,topk_safe_utility,True,True,True,True,0.0198533903482,0.0,0.0198533903482,0.0198533903482,0.0,0.0198533903482,wait_heavy,0.0198533903482,0.0,False,True,False,0.01,"[""commit_heavy"", ""wait_heavy"", ""block_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0]",learned
top3_per_rule_safety_utility,validation,empty-48-48__a100__i22__phase4_phase4-full-repair5-expand5000__iter2,empty-48-48__a100__i22__phase4_phase4-full-repair5-expand5000,empty-48-48,100,22,2,use_nonadditive,decay_090,use_nonadditive,wait_heavy,topk_safe_utility,False,False,False,True,0.0247403787416,0.0,0.0247403787416,0.0247403787416,0.0,0.0247403787416,decay_090,0.0326817348809,0.007941356139300002,False,True,True,0.01,"[""commit_heavy"", ""block_heavy"", ""wait_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",learned
top3_per_rule_safety_utility,validation,empty-48-48__a100__i22__phase4_phase4-full-repair5-expand5000__iter3,empty-48-48__a100__i22__phase4_phase4-full-repair5-expand5000,empty-48-48,100,22,3,use_nonadditive,commit_heavy,use_nonadditive,commit_heavy,topk_safe_utility,True,True,True,True,0.0195479535736,0.0,0.0195479535736,0.0195479535736,0.0,0.0195479535736,commit_heavy,0.0195479535736,0.0,False,True,False,0.01,"[""commit_heavy"", ""block_heavy"", ""wait_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",learned
top3_per_rule_safety_utility,validation,empty-48-48__a100__i23__phase4_phase4-full-repair5-expand5000__iter0,empty-48-48__a100__i23__phase4_phase4-full-repair5-expand5000,empty-48-48,100,23,0,use_nonadditive,wait_heavy,use_nonadditive,wait_heavy,topk_safe_utility,True,True,True,True,0.011417697431,0.0,0.011417697431,0.011417697431,0.0,0.011417697431,wait_heavy,0.011417697431,0.0,False,True,False,0.01,"[""block_heavy"", ""wait_heavy"", ""decay_090""]","[0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",learned
top3_per_rule_safety_utility,validation,empty-48-48__a100__i23__phase4_phase4-full-repair5-expand5000__iter1,empty-48-48__a100__i23__phase4_phase4-full-repair5-expand5000,empty-48-48,100,23,1,defer_ltm,decay_090,use_nonadditive,commit_heavy,topk_safe_utility,False,False,False,True,-0.00158579130986,0.0,-0.00158579130986,-0.00158579130986,0.0,-0.00158579130986,decay_090,0.00412305740565,0.00570884871551,False,False,False,0.01,"[""commit_heavy"", ""wait_heavy"", ""block_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0]",learned
top3_per_rule_safety_utility,validation,empty-48-48__a100__i23__phase4_phase4-full-repair5-expand5000__iter2,empty-48-48__a100__i23__phase4_phase4-full-repair5-expand5000,empty-48-48,100,23,2,use_nonadditive,commit_heavy,use_nonadditive,commit_heavy,topk_safe_utility,True,True,True,True,0.0342530922931,0.0,0.0342530922931,0.0342530922931,0.0,0.0342530922931,commit_heavy,0.0342530922931,0.0,False,True,True,0.01,"[""commit_heavy"", ""wait_heavy"", ""block_heavy""]","[0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0]",learned
top3_per_rule_safety_utility,validation,empty-48-48__a100__i23__phase4_phase4-full-repair5-expand5000__iter3,empty-48-48__a100__i23__phase4_phase4-full-repair5-expand5000,empty-48-48,100,23,3,use_nonadditive,block_heavy,use_nonadditive,block_heavy,topk_safe_utility,True,True,True,True,0.0155407548367,0.0,0.0155407548367,0.0155407548367,0.0,0.0155407548367,block_heavy,0.0155407548367,0.0,False,True,False,0.01,"[""commit_heavy"", ""block_heavy"", ""wait_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",learned
top3_per_rule_safety_utility,validation,empty-48-48__a100__i24__phase4_phase4-full-repair5-expand5000__iter0,empty-48-48__a100__i24__phase4_phase4-full-repair5-expand5000,empty-48-48,100,24,0,defer_ltm,decay_095,use_nonadditive,block_heavy,topk_safe_utility,False,False,False,False,-0.0053848590434,0.0,-0.0053848590434,-0.0053848590434,0.0,-0.0053848590434,decay_095,0.0,0.0053848590434,False,False,False,0.01,"[""block_heavy"", ""wait_heavy"", ""wait_light""]","[0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",learned
top3_per_rule_safety_utility,validation,empty-48-48__a100__i24__phase4_phase4-full-repair5-expand5000__iter1,empty-48-48__a100__i24__phase4_phase4-full-repair5-expand5000,empty-48-48,100,24,1,defer_ltm,block_heavy,use_nonadditive,block_heavy,topk_safe_utility,False,False,True,True,0.00601837187203,0.0,0.00601837187203,0.00601837187203,0.0,0.00601837187203,block_heavy,0.00601837187203,0.0,False,False,False,0.01,"[""block_heavy"", ""wait_heavy"", ""commit_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",learned
top3_per_rule_safety_utility,validation,empty-48-48__a100__i24__phase4_phase4-full-repair5-expand5000__iter2,empty-48-48__a100__i24__phase4_phase4-full-repair5-expand5000,empty-48-48,100,24,2,defer_ltm,decay_090,use_nonadditive,wait_heavy,topk_safe_utility,False,False,False,True,-0.00316756414317,0.0,-0.00316756414317,-0.00316756414317,0.0,-0.00316756414317,decay_090,-0.00221729490022,0.0009502692429500001,False,False,False,0.01,"[""block_heavy"", ""wait_light"", ""wait_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",learned
top3_per_rule_safety_utility,validation,empty-48-48__a100__i24__phase4_phase4-full-repair5-expand5000__iter3,empty-48-48__a100__i24__phase4_phase4-full-repair5-expand5000,empty-48-48,100,24,3,defer_ltm,block_heavy,use_nonadditive,block_heavy,topk_safe_utility,False,False,True,True,0.0091859360152,0.0,0.0091859360152,0.0091859360152,0.0,0.0091859360152,block_heavy,0.0091859360152,0.0,False,False,False,0.01,"[""wait_light"", ""block_heavy"", ""wait_heavy""]","[0, 1, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",learned
top3_per_rule_safety_utility,validation,empty-48-48__a100__i25__phase4_phase4-full-repair5-expand5000__iter0,empty-48-48__a100__i25__phase4_phase4-full-repair5-expand5000,empty-48-48,100,25,0,defer_ltm,block_heavy,use_nonadditive,block_heavy,topk_safe_utility,False,False,True,True,0.00521512385919,0.0,0.00521512385919,0.00521512385919,0.0,0.00521512385919,block_heavy,0.00521512385919,0.0,False,False,False,0.01,"[""block_heavy"", ""wait_heavy"", ""decay_090""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",learned
top3_per_rule_safety_utility,validation,empty-48-48__a100__i25__phase4_phase4-full-repair5-expand5000__iter1,empty-48-48__a100__i25__phase4_phase4-full-repair5-expand5000,empty-48-48,100,25,1,defer_ltm,wait_heavy,use_nonadditive,wait_heavy,topk_safe_utility,False,False,True,True,0.00619295958279,0.0,0.00619295958279,0.00619295958279,0.0,0.00619295958279,wait_heavy,0.00619295958279,0.0,False,False,False,0.01,"[""commit_heavy"", ""block_heavy"", ""wait_heavy""]","[0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0]",learned
top3_per_rule_safety_utility,validation,empty-48-48__a100__i25__phase4_phase4-full-repair5-expand5000__iter2,empty-48-48__a100__i25__phase4_phase4-full-repair5-expand5000,empty-48-48,100,25,2,use_nonadditive,decay_090,use_nonadditive,commit_heavy,topk_safe_utility,False,False,False,True,0.013037809648,0.0,0.013037809648,0.013037809648,0.0,0.013037809648,decay_090,0.014667535854,0.0016297262059999998,False,True,False,0.01,"[""commit_heavy"", ""block_heavy"", ""wait_heavy""]","[0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",learned
top3_per_rule_safety_utility,validation,empty-48-48__a100__i25__phase4_phase4-full-repair5-expand5000__iter3,empty-48-48__a100__i25__phase4_phase4-full-repair5-expand5000,empty-48-48,100,25,3,defer_ltm,wait_heavy,use_nonadditive,wait_heavy,topk_safe_utility,False,False,True,True,0.00619295958279,0.0,0.00619295958279,0.00619295958279,0.0,0.00619295958279,wait_heavy,0.00619295958279,0.0,False,False,False,0.01,"[""block_heavy"", ""wait_heavy"", ""wait_light""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",learned
top3_per_rule_safety_utility,validation,empty-48-48__a100__i2__phase4_phase4-full-repair5-expand5000__iter0,empty-48-48__a100__i2__phase4_phase4-full-repair5-expand5000,empty-48-48,100,2,0,use_nonadditive,wait_heavy,use_nonadditive,wait_heavy,topk_safe_utility,True,True,True,True,0.0125551408212,0.0,0.0125551408212,0.0125551408212,0.0,0.0125551408212,wait_heavy,0.0125551408212,0.0,False,True,False,0.01,"[""block_heavy"", ""wait_heavy"", ""decay_090""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",learned
top3_per_rule_safety_utility,validation,empty-48-48__a100__i2__phase4_phase4-full-repair5-expand5000__iter1,empty-48-48__a100__i2__phase4_phase4-full-repair5-expand5000,empty-48-48,100,2,1,use_nonadditive,block_heavy,use_nonadditive,block_heavy,topk_safe_utility,True,True,True,True,0.0363081099423,0.0,0.0363081099423,0.0363081099423,0.0,0.0363081099423,block_heavy,0.0363081099423,0.0,False,True,True,0.01,"[""commit_heavy"", ""wait_heavy"", ""block_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0]",learned
top3_per_rule_safety_utility,validation,empty-48-48__a100__i2__phase4_phase4-full-repair5-expand5000__iter2,empty-48-48__a100__i2__phase4_phase4-full-repair5-expand5000,empty-48-48,100,2,2,defer_ltm,wait_light,use_nonadditive,wait_light,topk_safe_utility,False,False,True,True,0.00339328130302,0.0,0.00339328130302,0.00339328130302,0.0,0.00339328130302,wait_light,0.00339328130302,0.0,False,False,False,0.01,"[""block_heavy"", ""wait_light"", ""wait_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",learned
top3_per_rule_safety_utility,validation,empty-48-48__a100__i2__phase4_phase4-full-repair5-expand5000__iter3,empty-48-48__a100__i2__phase4_phase4-full-repair5-expand5000,empty-48-48,100,2,3,defer_ltm,wait_light,use_nonadditive,wait_light,topk_safe_utility,False,False,True,True,0.00508992195453,0.0,0.00508992195453,0.00508992195453,0.0,0.00508992195453,wait_light,0.00508992195453,0.0,False,False,False,0.01,"[""wait_light"", ""block_heavy"", ""block_light""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",learned
top3_per_rule_safety_utility,validation,empty-48-48__a100__i3__phase4_phase4-full-repair5-expand5000__iter0,empty-48-48__a100__i3__phase4_phase4-full-repair5-expand5000,empty-48-48,100,3,0,use_nonadditive,block_heavy,use_nonadditive,block_heavy,topk_safe_utility,True,True,True,True,0.0373525557012,0.0,0.0373525557012,0.0373525557012,0.0,0.0373525557012,block_heavy,0.0373525557012,0.0,False,True,True,0.01,"[""block_heavy"", ""wait_heavy"", ""decay_090""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",learned
top3_per_rule_safety_utility,validation,empty-48-48__a100__i3__phase4_phase4-full-repair5-expand5000__iter1,empty-48-48__a100__i3__phase4_phase4-full-repair5-expand5000,empty-48-48,100,3,1,use_nonadditive,commit_heavy,use_nonadditive,commit_heavy,topk_safe_utility,True,True,True,True,0.0176933158585,0.0,0.0176933158585,0.0176933158585,0.0,0.0176933158585,commit_heavy,0.0176933158585,0.0,False,True,False,0.01,"[""commit_heavy"", ""wait_heavy"", ""block_heavy""]","[0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0]",learned
top3_per_rule_safety_utility,validation,empty-48-48__a100__i3__phase4_phase4-full-repair5-expand5000__iter2,empty-48-48__a100__i3__phase4_phase4-full-repair5-expand5000,empty-48-48,100,3,2,use_nonadditive,commit_heavy,use_nonadditive,commit_heavy,topk_safe_utility,True,True,True,True,0.0357142857143,0.0,0.0357142857143,0.0357142857143,0.0,0.0357142857143,commit_heavy,0.0357142857143,0.0,False,True,True,0.01,"[""commit_heavy"", ""wait_heavy"", ""block_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0]",learned
top3_per_rule_safety_utility,validation,empty-48-48__a100__i3__phase4_phase4-full-repair5-expand5000__iter3,empty-48-48__a100__i3__phase4_phase4-full-repair5-expand5000,empty-48-48,100,3,3,use_nonadditive,commit_heavy,use_nonadditive,commit_heavy,topk_safe_utility,True,True,True,True,0.0104849279161,0.0,0.0104849279161,0.0104849279161,0.0,0.0104849279161,commit_heavy,0.0104849279161,0.0,False,True,False,0.01,"[""commit_heavy"", ""block_heavy"", ""wait_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 0]",learned
top3_per_rule_safety_utility,validation,empty-48-48__a100__i4__phase4_phase4-full-repair5-expand5000__iter0,empty-48-48__a100__i4__phase4_phase4-full-repair5-expand5000,empty-48-48,100,4,0,defer_ltm,commit_heavy,use_nonadditive,decay_090,topk_safe_utility,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,commit_heavy,0.00305716906145,0.00305716906145,False,False,False,0.01,"[""block_heavy"", ""wait_heavy"", ""decay_090""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",learned
top3_per_rule_safety_utility,validation,empty-48-48__a100__i4__phase4_phase4-full-repair5-expand5000__iter1,empty-48-48__a100__i4__phase4_phase4-full-repair5-expand5000,empty-48-48,100,4,1,use_nonadditive,block_heavy,use_nonadditive,block_heavy,topk_safe_utility,True,True,True,True,0.037908896362,0.0,0.037908896362,0.037908896362,0.0,0.037908896362,block_heavy,0.037908896362,0.0,False,True,True,0.01,"[""commit_heavy"", ""wait_heavy"", ""block_heavy""]","[0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 1, 0, 0, 0]",learned
top3_per_rule_safety_utility,validation,empty-48-48__a100__i4__phase4_phase4-full-repair5-expand5000__iter2,empty-48-48__a100__i4__phase4_phase4-full-repair5-expand5000,empty-48-48,100,4,2,use_nonadditive,block_heavy,use_nonadditive,block_heavy,topk_safe_utility,True,True,True,True,0.0214001834301,0.0,0.0214001834301,0.0214001834301,0.0,0.0214001834301,block_heavy,0.0214001834301,0.0,False,True,True,0.01,"[""commit_heavy"", ""wait_heavy"", ""block_heavy""]","[0, 0, 0, 1, 1, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0]",learned
top3_per_rule_safety_utility,validation,empty-48-48__a100__i4__phase4_phase4-full-repair5-expand5000__iter3,empty-48-48__a100__i4__phase4_phase4-full-repair5-expand5000,empty-48-48,100,4,3,defer_ltm,wait_heavy,use_nonadditive,wait_heavy,topk_safe_utility,False,False,True,True,0.00397431977988,0.0,0.00397431977988,0.00397431977988,0.0,0.00397431977988,wait_heavy,0.00397431977988,0.0,False,False,False,0.01,"[""commit_heavy"", ""block_heavy"", ""wait_heavy""]","[0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0]",learned
top3_per_rule_safety_utility,validation,empty-48-48__a100__i5__phase4_phase4-full-repair5-expand5000__iter0,empty-48-48__a100__i5__phase4_phase4-full-repair5-expand5000,empty-48-48,100,5,0,use_nonadditive,wait_heavy,use_nonadditive,wait_heavy,topk_safe_utility,True,True,True,True,0.0129259694477,0.0,0.0129259694477,0.0129259694477,0.0,0.0129259694477,wait_heavy,0.0129259694477,0.0,False,True,False,0.01,"[""block_heavy"", ""wait_heavy"", ""decay_090""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",learned
top3_per_rule_safety_utility,validation,empty-48-48__a100__i5__phase4_phase4-full-repair5-expand5000__iter1,empty-48-48__a100__i5__phase4_phase4-full-repair5-expand5000,empty-48-48,100,5,1,defer_ltm,decay_095,use_nonadditive,block_heavy,topk_safe_utility,False,False,False,True,0.00646298472385,0.0,0.00646298472385,0.00646298472385,0.0,0.00646298472385,decay_095,0.00705052878966,0.0005875440658100004,False,False,False,0.01,"[""commit_heavy"", ""block_heavy"", ""wait_heavy""]","[0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0]",learned
top3_per_rule_safety_utility,validation,empty-48-48__a100__i5__phase4_phase4-full-repair5-expand5000__iter2,empty-48-48__a100__i5__phase4_phase4-full-repair5-expand5000,empty-48-48,100,5,2,use_nonadditive,commit_heavy,use_nonadditive,commit_heavy,topk_safe_utility,True,True,True,True,0.0170387779083,0.0,0.0170387779083,0.0170387779083,0.0,0.0170387779083,commit_heavy,0.0170387779083,0.0,False,True,False,0.01,"[""commit_heavy"", ""wait_heavy"", ""block_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 0, 0]",learned
top3_per_rule_safety_utility,validation,empty-48-48__a100__i5__phase4_phase4-full-repair5-expand5000__iter3,empty-48-48__a100__i5__phase4_phase4-full-repair5-expand5000,empty-48-48,100,5,3,defer_ltm,commit_heavy,use_nonadditive,commit_heavy,topk_safe_utility,False,False,True,True,0.00470035252644,0.0,0.00470035252644,0.00470035252644,0.0,0.00470035252644,commit_heavy,0.00470035252644,0.0,False,False,False,0.01,"[""commit_heavy"", ""block_heavy"", ""wait_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",learned
top3_per_rule_safety_utility,validation,empty-48-48__a100__i6__phase4_phase4-full-repair5-expand5000__iter0,empty-48-48__a100__i6__phase4_phase4-full-repair5-expand5000,empty-48-48,100,6,0,defer_ltm,decay_095,use_nonadditive,decay_090,topk_safe_utility,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,decay_095,0.0,0.0,False,False,False,0.01,"[""block_heavy"", ""wait_heavy"", ""decay_090""]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",learned
