candidate_id,materialized_method,tier,canonical_report_id,solver_alias,registry_alias,underlying_method,role,required_force_additive,required_enable_dual_channel,expected_updateparams_fingerprint,source,source_sha256,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,generated_theta_uid,registry_role,replay_phase,method,variant_id,actor_training_seed
g566_three_tier_smoke_e1_s565_de4ef0f3ef41,,,,,,,,,,,,,False,False,False,False,False,1.2536364793777466,1.1694891452789307,1.2512091398239136,0.7228689789772034,0.7664101123809814,1.0249098539352417,0.707201361656189,0.981075644493103,1.0,0.6735167503356934,0.6364979147911072,0.3443227708339691,0.9346838593482971,1.0,10.844718933105469,1,0,0,672bc722a401baa6309e0abb371d0c851db7d33962eb9d8de97532df6f0c337e,g566_actor_generated_theta,three_tier_smoke,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
g566_three_tier_smoke_e1_s565_7e09f2465145,,,,,,,,,,,,,False,False,False,False,False,1.2458646297454834,1.17756187915802,1.300987720489502,0.72035151720047,0.7603269815444946,1.0348175764083862,0.705092191696167,0.9816277027130127,1.0,0.6720603108406067,0.6396837830543518,0.34884288907051086,0.928625226020813,1.0,10.84104061126709,1,0,0,a4667c073a167d3aac7c87713ec3f1aa32940cdf9732d3b38ba48c9cb0129984,g566_actor_generated_theta,three_tier_smoke,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
g566_three_tier_smoke_e1_s565_ae2e09f29527,,,,,,,,,,,,,False,False,False,False,False,1.2495262622833252,1.1675249338150024,1.2579375505447388,0.7267806529998779,0.7606601715087891,1.0402307510375977,0.6993898749351501,0.9810802936553955,1.0,0.6727421283721924,0.6399497389793396,0.3521309494972229,0.9298242330551147,1.0,10.85317325592041,1,0,0,09a08b09698b26ebbcc21f14ae0679df5bf31a3c8506ad0d338c12787c03086c,g566_actor_generated_theta,three_tier_smoke,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
g566_three_tier_smoke_e1_s565_e14b9537f895,,,,,,,,,,,,,False,False,False,False,False,1.2490242719650269,1.1676005125045776,1.2592867612838745,0.7262344360351562,0.7596904635429382,1.041099190711975,0.6991521716117859,0.9810930490493774,1.0,0.6719686985015869,0.6394721269607544,0.35378432273864746,0.9310165643692017,1.0,10.856560707092285,1,0,0,6edb1768e1bafa0ff80b1a5d935bc404723f7061d30a4e9104b8668688a4238f,g566_actor_generated_theta,three_tier_smoke,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
g566_three_tier_smoke_e1_s565_37ffd35203ea,,,,,,,,,,,,,False,False,False,False,False,1.244780421257019,1.1695396900177002,1.2760095596313477,0.7244676947593689,0.7597941756248474,1.040463924407959,0.7057654857635498,0.9814808368682861,1.0,0.6720485687255859,0.6410161256790161,0.3538378179073334,0.921258807182312,1.0,10.844703674316406,1,0,0,57eac26ce40f9d124175d7366f5eb8488d12ba9c174f4ddda5dcc2575432573b,g566_actor_generated_theta,three_tier_smoke,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
g566_three_tier_smoke_e1_s565_ffc2b79e6e10,,,,,,,,,,,,,False,False,False,False,False,1.2530906200408936,1.1659444570541382,1.2564427852630615,0.7183204889297485,0.7612861394882202,1.035436749458313,0.7034232020378113,0.9811990857124329,1.0,0.6680059432983398,0.6328049898147583,0.3546310067176819,0.9515990018844604,1.0,10.85507583618164,1,0,0,42fa2d4ab5d10c5f3362dc43d01c7a28be71e7a99ded4c0e80ea7fcef4acc39e,g566_actor_generated_theta,three_tier_smoke,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
g566_three_tier_smoke_e1_s565_9c1eea84dd92,,,,,,,,,,,,,False,False,False,False,False,1.2523058652877808,1.168156623840332,1.2592380046844482,0.7213613390922546,0.7611590027809143,1.0362941026687622,0.7031230330467224,0.9811832904815674,1.0,0.6708813309669495,0.6379327774047852,0.3517664074897766,0.9420205354690552,1.0,10.847017288208008,1,0,0,5a18c8f9617fb288bcadf8cf49de11e165d9c9bc4a3ed2ace52d1bccf7017e8f,g566_actor_generated_theta,three_tier_smoke,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
g566_three_tier_smoke_e1_s565_442d3962fac2,,,,,,,,,,,,,False,False,False,False,False,1.2535223960876465,1.16725754737854,1.2555909156799316,0.7155761122703552,0.7604165077209473,1.0325387716293335,0.7045774459838867,0.9811347723007202,1.0,0.6683016419410706,0.6314712762832642,0.3541765511035919,0.9532030820846558,1.0,10.866381645202637,1,0,0,6ff15f00bd33a1c2df6d0d0f5fdeef155302022adf200060c3a86be665162a09,g566_actor_generated_theta,three_tier_smoke,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
g566_three_tier_smoke_e1_s565_d6b46aaa7268,,,,,,,,,,,,,False,False,False,False,False,1.2417858839035034,1.1687829494476318,1.2734445333480835,0.731981098651886,0.7597641944885254,1.0419554710388184,0.7067579627037048,0.9812942743301392,1.0,0.6750539541244507,0.6448982357978821,0.34883442521095276,0.8937523365020752,1.0,10.838075637817383,1,0,0,ada33e314b8eeac9f3d16bde1dd26b21b010b1d3e83ec11c20572e1c38b4d16f,g566_actor_generated_theta,three_tier_smoke,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
g566_three_tier_smoke_e1_s565_f9bff68efed1,,,,,,,,,,,,,False,False,False,False,False,1.2494145631790161,1.1671613454818726,1.2582590579986572,0.726568341255188,0.7600071430206299,1.0408494472503662,0.6987946629524231,0.9810805320739746,1.0,0.6721841096878052,0.6394111514091492,0.3531933128833771,0.9302337169647217,1.0,10.855341911315918,1,0,0,f6ecaef062b4ba85d5319b74ddf7494d9f2a38e532d6d84ea345203cf290f89a,g566_actor_generated_theta,three_tier_smoke,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
g566_three_tier_smoke_e1_s565_dd7b2637d468,,,,,,,,,,,,,False,False,False,False,False,1.2494547367095947,1.167454719543457,1.2578589916229248,0.7269982099533081,0.7608208656311035,1.0401611328125,0.6989474296569824,0.9810889959335327,1.0,0.6730186939239502,0.6403746604919434,0.35186436772346497,0.9293649196624756,1.0,10.85218620300293,1,0,0,0da7d884b5587142c47bd79039dfe1f776b7cd4844a1126b648f3f7602371ccb,g566_actor_generated_theta,three_tier_smoke,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
g566_three_tier_smoke_e1_s565_3874f136c598,,,,,,,,,,,,,False,False,False,False,False,1.2463622093200684,1.1699485778808594,1.273140549659729,0.7253908514976501,0.7608397006988525,1.0397883653640747,0.7050313949584961,0.9814097285270691,1.0,0.6742743253707886,0.643135130405426,0.35111767053604126,0.9162495136260986,1.0,10.842181205749512,1,0,0,920951585725b5b13b10580ab39c5ba5a74972c51749c1caa2d82d979efc459a,g566_actor_generated_theta,three_tier_smoke,g566_E1_phase5p5_repair5g565_expanded_e1_seed565,E1,565
