candidate_id,stage,map_family,agents,nominal_budget_ms,horizon_id,pair_rows,success_regression_count,success_gain_count,success_rate_delta_from_selected_baseline,success_rate_delta_from_gain_regression,quality_delta_mean,better_count,worse_count,seed_block_support,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g554_c00051,blind,random,50,500,blind_short5000_t100_i2,52,0,0,0,0,-0.0299095834687,39,7,52,False,False,False,False,False
g554_c00051,blind,random,50,500,blind_short5000_t100_i4,44,0,0,0,0,-0.0405281056645,41,3,44,False,False,False,False,False
g554_c00051,blind,warehouse,100,1000,blind_short1000_t050_i2,45,0,0,0,0,-0.00820202455689,22,12,45,False,False,False,False,False
g554_c00051,blind,warehouse,100,1000,blind_short1000_t050_i4,51,0,0,0,0,-0.0198312173886,35,8,51,False,False,False,False,False
g554_c00051,blind,warehouse,100,1000,blind_short1000_t100_i2,57,0,0,0,0,-0.0167201846096,36,9,57,False,False,False,False,False
g554_c00051,blind,warehouse,100,1000,blind_short1000_t100_i4,69,0,0,0,0,-0.019041573461,45,12,69,False,False,False,False,False
g554_c00051,blind,warehouse,100,1000,blind_short2000_t050_i2,86,0,0,0,0,-0.0209722640797,61,13,86,False,False,False,False,False
g554_c00051,blind,warehouse,100,1000,blind_short2000_t050_i4,104,0,0,0,0,-0.0202895243076,73,20,104,False,False,False,False,False
g554_c00051,blind,warehouse,100,1000,blind_short2000_t100_i2,115,0,0,0,0,-0.0172719873556,71,28,115,False,False,False,False,False
g554_c00051,blind,warehouse,100,1000,blind_short2000_t100_i4,139,0,0,0,0,-0.0237765792617,99,22,139,False,False,False,False,False
g554_c00051,blind,warehouse,100,1000,blind_short5000_t050_i2,87,0,0,0,0,-0.017531490591,56,20,83,False,False,False,False,False
g554_c00051,blind,warehouse,100,1000,blind_short5000_t050_i4,103,0,0,0,0,-0.0219646993379,67,20,97,False,False,False,False,False
g554_c00051,blind,warehouse,100,1000,blind_short5000_t100_i2,115,0,0,0,0,-0.019370315311,78,24,106,False,False,False,False,False
g554_c00051,blind,warehouse,100,1000,blind_short5000_t100_i4,140,0,0,0,0,-0.0192272638491,98,25,130,False,False,False,False,False
g554_c00051,blind,warehouse,100,2000,blind_short1000_t050_i2,42,0,0,0,0,-0.015658667035,24,14,42,False,False,False,False,False
g554_c00051,blind,warehouse,100,2000,blind_short1000_t050_i4,53,0,0,0,0,-0.0188858324466,36,13,53,False,False,False,False,False
g554_c00051,blind,warehouse,100,2000,blind_short1000_t100_i2,58,0,0,0,0,-0.0210045649136,44,10,58,False,False,False,False,False
g554_c00051,blind,warehouse,100,2000,blind_short1000_t100_i4,69,0,0,0,0,-0.0197518280355,46,15,69,False,False,False,False,False
g554_c00051,blind,warehouse,100,2000,blind_short2000_t050_i2,89,0,0,0,0,-0.0229304103513,60,12,89,False,False,False,False,False
g554_c00051,blind,warehouse,100,2000,blind_short2000_t050_i4,102,0,0,0,0,-0.0207873803132,72,15,102,False,False,False,False,False
g554_c00051,blind,warehouse,100,2000,blind_short2000_t100_i2,116,0,0,0,0,-0.017473565751,84,22,116,False,False,False,False,False
g554_c00051,blind,warehouse,100,2000,blind_short2000_t100_i4,138,0,0,0,0,-0.0190816140964,97,28,138,False,False,False,False,False
g554_c00051,blind,warehouse,100,2000,blind_short5000_t050_i2,86,0,0,0,0,-0.0154250391,54,19,82,False,False,False,False,False
g554_c00051,blind,warehouse,100,2000,blind_short5000_t050_i4,104,0,0,0,0,-0.0170490021102,69,21,98,False,False,False,False,False
g554_c00051,blind,warehouse,100,2000,blind_short5000_t100_i2,114,0,0,0,0,-0.0225782598749,80,24,104,False,False,False,False,False
g554_c00051,blind,warehouse,100,2000,blind_short5000_t100_i4,140,0,0,0,0,-0.0204910441216,94,34,129,False,False,False,False,False
g554_c00051,blind,warehouse,100,500,blind_short1000_t050_i2,43,0,0,0,0,-0.0113974762835,28,13,43,False,False,False,False,False
g554_c00051,blind,warehouse,100,500,blind_short1000_t050_i4,53,0,0,0,0,-0.0212414959151,37,11,53,False,False,False,False,False
g554_c00051,blind,warehouse,100,500,blind_short1000_t100_i2,57,0,0,0,0,-0.0210489910621,40,4,57,False,False,False,False,False
g554_c00051,blind,warehouse,100,500,blind_short1000_t100_i4,70,0,0,0,0,-0.0148660468776,42,13,70,False,False,False,False,False
g554_c00051,blind,warehouse,100,500,blind_short2000_t050_i2,86,0,0,0,0,-0.0167859662692,52,18,86,False,False,False,False,False
g554_c00051,blind,warehouse,100,500,blind_short2000_t050_i4,104,0,0,0,0,-0.0240216561439,72,13,104,False,False,False,False,False
g554_c00051,blind,warehouse,100,500,blind_short2000_t100_i2,115,0,0,0,0,-0.0149765545289,71,33,115,False,False,False,False,False
g554_c00051,blind,warehouse,100,500,blind_short2000_t100_i4,139,0,0,0,0,-0.0179995654532,89,33,139,False,False,False,False,False
g554_c00051,blind,warehouse,100,500,blind_short5000_t050_i2,87,0,0,0,0,-0.0182295269355,61,19,83,False,False,False,False,False
g554_c00051,blind,warehouse,100,500,blind_short5000_t050_i4,104,0,0,0,0,-0.0180474966656,71,23,97,False,False,False,False,False
g554_c00051,blind,warehouse,100,500,blind_short5000_t100_i2,117,0,0,0,0,-0.0220675661887,81,22,107,False,False,False,False,False
g554_c00051,blind,warehouse,100,500,blind_short5000_t100_i4,136,0,0,0,0,-0.0178408531908,94,24,125,False,False,False,False,False
g554_c00051,blind,warehouse,50,1000,blind_short1000_t050_i2,69,0,0,0,0,-0.00999267196855,40,19,69,False,False,False,False,False
g554_c00051,blind,warehouse,50,1000,blind_short1000_t050_i4,58,0,0,0,0,-0.00835039146241,30,16,58,False,False,False,False,False
g554_c00051,blind,warehouse,50,1000,blind_short1000_t100_i2,51,0,0,0,0,-0.0100992641092,28,10,51,False,False,False,False,False
g554_c00051,blind,warehouse,50,1000,blind_short1000_t100_i4,44,0,0,0,0,-0.0103879517591,27,7,44,False,False,False,False,False
g554_c00051,blind,warehouse,50,1000,blind_short2000_t050_i2,139,0,0,0,0,-0.00675077421165,69,41,127,False,False,False,False,False
g554_c00051,blind,warehouse,50,1000,blind_short2000_t050_i4,115,0,0,0,0,-0.00349155059557,52,39,107,False,False,False,False,False
g554_c00051,blind,warehouse,50,1000,blind_short2000_t100_i2,103,0,0,0,0,-0.00693128671223,57,31,98,False,False,False,False,False
g554_c00051,blind,warehouse,50,1000,blind_short2000_t100_i4,88,0,0,0,0,-0.000753354454205,43,33,83,False,False,False,False,False
g554_c00051,blind,warehouse,50,1000,blind_short5000_t050_i2,138,0,0,0,0,-0.00920623017196,79,36,138,False,False,False,False,False
g554_c00051,blind,warehouse,50,1000,blind_short5000_t050_i4,115,0,0,0,0,-0.00429035049861,57,38,115,False,False,False,False,False
g554_c00051,blind,warehouse,50,1000,blind_short5000_t100_i2,106,0,0,0,0,-0.00596394236689,53,33,106,False,False,False,False,False
g554_c00051,blind,warehouse,50,1000,blind_short5000_t100_i4,85,0,0,0,0,-0.00719229791376,47,25,85,False,False,False,False,False
g554_c00051,blind,warehouse,50,2000,blind_short1000_t050_i2,71,0,0,0,0,-0.00751782251042,40,18,71,False,False,False,False,False
g554_c00051,blind,warehouse,50,2000,blind_short1000_t050_i4,57,0,0,0,0,-0.00798121910105,32,17,57,False,False,False,False,False
g554_c00051,blind,warehouse,50,2000,blind_short1000_t100_i2,52,0,0,0,0,-0.011454560984,32,11,52,False,False,False,False,False
g554_c00051,blind,warehouse,50,2000,blind_short1000_t100_i4,43,0,0,0,0,-0.0145074121256,25,11,43,False,False,False,False,False
g554_c00051,blind,warehouse,50,2000,blind_short2000_t050_i2,137,0,0,0,0,-0.00650477994606,76,37,125,False,False,False,False,False
g554_c00051,blind,warehouse,50,2000,blind_short2000_t050_i4,117,0,0,0,0,-0.0073096957565,59,32,109,False,False,False,False,False
g554_c00051,blind,warehouse,50,2000,blind_short2000_t100_i2,104,0,0,0,0,-0.00966789243183,61,26,99,False,False,False,False,False
g554_c00051,blind,warehouse,50,2000,blind_short2000_t100_i4,86,0,0,0,0,-0.00689617891581,50,22,82,False,False,False,False,False
g554_c00051,blind,warehouse,50,2000,blind_short5000_t050_i2,139,0,0,0,0,-0.0047880137964,70,48,139,False,False,False,False,False
g554_c00051,blind,warehouse,50,2000,blind_short5000_t050_i4,115,0,0,0,0,-0.0123274672785,69,28,115,False,False,False,False,False
