candidate_id,registry_row_id,candidate_family,theta_cluster,source_model,distance_from_g554_c00051,theta_in_bounds,goal_projection_mode,predicted_regression_risk_vs_g554_c00051,predicted_success_gain_rate_vs_g554_c00051,predicted_quality_delta_vs_g554_c00051,support_coverage,pareto_score,selected_for_solver,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g556_c000063,g556_c000063,wide_negative_control,g556_surrogate_candidate,negative_control,2.63016596951,True,flow_shield,0.545355118736,0.00510408691373,0.00338203393392,0.911299616101,-0.230494612497,False,1.17994070018,1.04462976928,0.782370305389,0.383037200888,0.266600665198,0.6525507118,0.954770410061,0.969287955636,0.971379182862,0.780623803129,0.718423509729,0.402530146151,0.719529580578,0.85408998523,9.76776335685,1,0,0,False,False,False,False,False
g556_c000064,g556_c000064,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.157428103711,True,flow_shield,0.0426288857924,0.00342078066926,-0.00208644551268,0.759861570415,0.0187650811372,False,1.25,1.16609359239,1.25,0.75,0.75,1.02337958731,0.671165525876,0.980930787808,1,0.688294259117,0.65,0.328025943264,0.797669033659,0.987672678482,10.6415173476,1,0,0,False,False,False,False,False
g556_c000065,g556_c000065,ftrst_acquisition_sampling,g556_surrogate_candidate,FTRST_or_control_ensemble,0.239064559805,True,flow_shield,0.104885925202,0.00567787776707,-0.00342326139922,0.860998267005,-0.00596978785155,False,1.25,1.18991081281,1.25,0.75,0.75,1.07365383174,0.625115469651,0.980550352099,1,0.710592098224,0.65,0.337261230358,0.857413900675,1,10.6771421707,1,0,0,False,False,False,False,False
g556_c000066,g556_c000066,retrieval_neighbor_interpolation,g556_surrogate_candidate,FTRST_or_control_ensemble,0.152557030343,True,flow_shield,0.0655158312951,0.00843980054139,-0.00587396741405,0.787695236914,0.0125008136122,False,1.25,1.10923688046,1.25,0.75,0.75,1.07349733796,0.717258540097,0.981257912126,1,0.694342649972,0.65,0.333436103833,0.805697747073,0.991365386904,10.783727941,1,0,0,False,False,False,False,False
g556_c000067,g556_c000067,candidate_set_pareto_scoring,g556_surrogate_candidate,FTRST_or_control_ensemble,0.435390838841,True,flow_shield,0.109581687357,0.0103184249642,-0.00253313346556,0.743618369145,-0.0150767917559,False,1.25,1.06609380489,1.25,0.75,0.75,1.12249421322,0.73343584594,0.988286463641,1,0.607322850531,0.65,0.280098191447,0.782549613393,0.958281103282,10.5052999842,1,0,0,False,False,False,False,False
g556_c000068,g556_c000068,cem_elite_refit,g556_surrogate_candidate,FTRST_or_control_ensemble,0.411191261416,True,flow_shield,0.112191162525,0.0039154367582,-0.00923289231635,0.80245994262,-0.00673969181496,False,1.25,1.23454790078,1.25,0.75,0.75,0.941382201306,0.720096357833,0.981270727888,1,0.623189279432,0.65,0.363965597845,0.887626310037,1,10.8706337762,1,0,0,False,False,False,False,False
g556_c000069,g556_c000069,cma_es_style_evolution,g556_surrogate_candidate,FTRST_or_control_ensemble,0.53579213462,True,flow_shield,0.108794437176,0.00942588390455,-0.00333672626383,0.7429333712,-0.0139138237642,False,1.25,1.0270922919,1.25,0.75,0.75,0.989833975951,0.57444102105,0.99154341937,1,0.701059141823,0.65,0.341811393107,0.740547020025,0.938212717862,10.6307815118,1,0,0,False,False,False,False,False
g556_c000070,g556_c000070,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.100497918498,True,flow_shield,0.0370495284499,0.0107998954023,-0.00406249065255,0.867030498909,0.028889251373,True,1.25,1.11833245755,1.25,0.75,0.75,1.02545138185,0.695380672606,0.983281560905,1,0.653485217044,0.65,0.315881144098,0.790690985843,1,10.6911525667,1,0,0,False,False,False,False,False
g556_c000071,g556_c000071,ensemble_disagreement_sampling,g556_surrogate_candidate,FTRST_or_control_ensemble,0.646958671618,True,flow_shield,0.163181660704,0.00731422330609,-0.00634494662768,0.745611863164,-0.0379652905661,False,1.25,1.03123381885,1.25,0.75,0.75,1.22615540349,0.79136914714,0.992678996963,1,0.759568296295,0.65,0.332735263536,0.712469808007,0.964939386432,10.6212196465,1,0,0,False,False,False,False,False
g556_c000072,g556_c000072,wide_negative_control,g556_surrogate_candidate,negative_control,2.17662310015,True,flow_shield,0.447031972307,0.00147971499384,0.00374624015132,0.919055342834,-0.181309459163,False,1.03972080584,0.865266944871,1.73693740419,0.41918671744,0.817935583693,1.2732522097,0.87550101037,0.961127230118,1,0.755162879511,0.950354568936,0.185026166663,0.912758513391,0.962255440734,10.0700998098,1,0,0,False,False,False,False,False
g556_c000073,g556_c000073,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.120129593602,True,flow_shield,0.0360606135365,0.00329439250823,-0.00332068767596,0.83427334718,0.0270040482667,True,1.25,1.1620059059,1.25,0.75,0.75,1.02754196233,0.698851812817,0.982189294532,1,0.690344524966,0.65,0.293429286254,0.806535030811,1,10.8091410407,1,0,0,False,False,False,False,False
g556_c000074,g556_c000074,ftrst_acquisition_sampling,g556_surrogate_candidate,FTRST_or_control_ensemble,0.283143088565,True,flow_shield,0.101988852872,0.00241159297103,-0.0027018375805,0.886218941343,-0.00398164178855,False,1.25,1.19410413086,1.25,0.75,0.75,1.12766349096,0.715589311355,0.977958866573,1,0.659055234334,0.65,0.299570147031,0.773558374741,1,10.9352003185,1,0,0,False,False,False,False,False
g556_c000075,g556_c000075,retrieval_neighbor_interpolation,g556_surrogate_candidate,FTRST_or_control_ensemble,0.193980614058,True,flow_shield,0.0501172149284,0.0097337999722,-0.00627222509532,0.825075124775,0.0224673738699,False,1.25,1.18345375781,1.25,0.75,0.75,1.0731173951,0.667173605352,0.980507065979,1,0.700907086279,0.65,0.323921274778,0.779183646615,1,10.5706437322,1,0,0,False,False,False,False,False
g556_c000076,g556_c000076,candidate_set_pareto_scoring,g556_surrogate_candidate,FTRST_or_control_ensemble,0.336593717722,True,flow_shield,0.130449779601,0.0065898153758,-0.00611656496779,0.836616340151,-0.0172775078253,False,1.25,1.19448735409,1.25,0.75,0.75,0.942871897087,0.638518230693,0.981107509927,1,0.715586038242,0.65,0.280065521545,0.738774560343,1,10.6265860504,1,0,0,False,False,False,False,False
g556_c000077,g556_c000077,cem_elite_refit,g556_surrogate_candidate,FTRST_or_control_ensemble,0.454590931236,True,flow_shield,0.109086565842,0.00647617210598,-0.00383851909942,0.807998426005,-0.0103048425213,False,1.25,1.22067831239,1.25,0.75,0.75,1.15180145305,0.722482306926,0.975083788249,1,0.660161942514,0.65,0.381409575913,0.869290901294,1,10.4396026773,1,0,0,False,False,False,False,False
g556_c000078,g556_c000078,cma_es_style_evolution,g556_surrogate_candidate,FTRST_or_control_ensemble,0.486755161738,True,flow_shield,0.155962714073,0.0107394278719,-0.0028497290848,0.877375717873,-0.0312628420578,False,1.25,1.09872241325,1.25,0.75,0.75,1.19423127076,0.777515261827,0.981233066701,1,0.583181691455,0.65,0.251686349082,0.759022344599,1,10.9961462077,1,0,0,False,False,False,False,False
g556_c000079,g556_c000079,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.126503655478,True,flow_shield,0.0661145679543,0.0108318696729,-0.0114594410167,0.94739650781,0.0257719824301,False,1.25,1.15028266795,1.25,0.75,0.75,1.04279383482,0.66288911383,0.9803501147,1,0.698975015575,0.65,0.319862336155,0.845353387481,1,10.7388335136,1,0,0,False,False,False,False,False
g556_c000080,g556_c000080,ensemble_disagreement_sampling,g556_surrogate_candidate,FTRST_or_control_ensemble,0.415429191203,True,flow_shield,0.101283134899,0.0101937282251,-0.00534714014611,0.731156406531,-0.0087366069768,False,1.25,1.18637913466,1.25,0.75,0.75,0.939866843602,0.650570913285,0.986367529647,1,0.710453756139,0.65,0.23539705555,0.732231358097,0.985732699052,10.6535880494,1,0,0,False,False,False,False,False
g556_c000081,g556_c000081,wide_negative_control,g556_surrogate_candidate,negative_control,1.85692739922,True,flow_shield,0.34425673183,0.0051350317719,0.00125514764456,0.918564094308,-0.127455308844,False,1.18956873629,0.797938259357,0.856113159161,0.930479421062,0.522848458955,0.943362519365,0.492765721075,1,0.993016107952,0.5,0.597222403333,0.232529392153,0.903738515451,1,9.93430857721,1,0,0,False,False,False,False,False
g556_c000082,g556_c000082,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.156397705818,True,flow_shield,0.0446216676371,0.00703702588141,-0.00705299181599,0.701800244599,0.0198321702274,False,1.25,1.10730110377,1.25,0.75,0.75,1.02048834149,0.689938667057,0.983147437658,1,0.649136009592,0.65,0.289105152026,0.793439597598,0.996131685605,10.6049650732,1,0,0,False,False,False,False,False
g556_c000083,g556_c000083,ftrst_acquisition_sampling,g556_surrogate_candidate,FTRST_or_control_ensemble,0.172123683128,True,flow_shield,0.0688223694427,0.00237045600908,-0.0112852410458,0.931748054756,0.0234614590622,False,1.25,1.17825780527,1.25,0.75,0.75,1.09466688995,0.668270368311,0.984392114224,1,0.657917282248,0.65,0.3264139121,0.846935277111,1,10.6614481438,1,0,0,False,False,False,False,False
g556_c000084,g556_c000084,retrieval_neighbor_interpolation,g556_surrogate_candidate,FTRST_or_control_ensemble,0.144683477931,True,flow_shield,0.0942169815057,0.00178055433755,-0.0118219902981,0.86255676233,0.00784133766173,False,1.25,1.11231415123,1.25,0.75,0.75,1.00897914752,0.680199041275,0.983728523114,1,0.705854155438,0.65,0.32576035086,0.785847766623,1,10.749698251,1,0,0,False,False,False,False,False
g556_c000085,g556_c000085,candidate_set_pareto_scoring,g556_surrogate_candidate,FTRST_or_control_ensemble,0.323965075605,True,flow_shield,0.0840883762848,0.00315012340688,-0.0114890048905,0.726412170763,0.00576542528624,False,1.25,1.17390210959,1.25,0.75,0.75,1.15243040716,0.726255301857,0.984111540415,1,0.705904069788,0.65,0.348841491217,0.741814498098,0.974493407145,10.7479862962,1,0,0,False,False,False,False,False
g556_c000086,g556_c000086,cem_elite_refit,g556_surrogate_candidate,FTRST_or_control_ensemble,0.40109537072,True,flow_shield,0.11543376702,0.00488469077932,-0.00135256372029,0.822047633857,-0.0152619380968,False,1.25,1.04932829894,1.25,0.75,0.75,1.10780752853,0.599212837984,0.97667657557,1,0.639888594334,0.65,0.288572456824,0.787097624124,1,11.0612874403,1,0,0,False,False,False,False,False
g556_c000087,g556_c000087,cma_es_style_evolution,g556_surrogate_candidate,FTRST_or_control_ensemble,0.563607443195,True,flow_shield,0.147204532509,0.00188430547647,-0.00462523622224,0.704925485224,-0.0337307557713,False,1.25,1.27043849811,1.25,0.75,0.75,1.10911102912,0.7719574185,0.97567328298,1,0.587797255608,0.65,0.347297956648,0.75000211041,1,10.3314970936,1,0,0,False,False,False,False,False
g556_c000088,g556_c000088,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.106072456782,True,flow_shield,0.0747420052738,0.00780004145238,-0.0109899162053,0.874609226172,0.017349374877,False,1.25,1.12056847272,1.25,0.75,0.75,1.06491469596,0.669822074281,0.983940502928,1,0.683946095662,0.65,0.307508039217,0.783983474716,1,10.8141855176,1,0,0,False,False,False,False,False
g556_c000089,g556_c000089,ensemble_disagreement_sampling,g556_surrogate_candidate,FTRST_or_control_ensemble,0.409602383701,True,flow_shield,0.142523212682,0.00443745448638,-0.00914378923111,0.8227001319,-0.0209828105148,False,1.25,1.09874247569,1.25,0.75,0.75,0.951763682911,0.620582159501,0.98626346746,1,0.634464859105,0.65,0.356370812629,0.871432659243,0.954360818168,10.6411784366,1,0,0,False,False,False,False,False
g556_c000090,g556_c000090,wide_negative_control,g556_surrogate_candidate,negative_control,2.83247759256,True,flow_shield,0.566675266173,0.000418499913504,0.000355709702859,0.766971799085,-0.245344752835,False,1.02850557948,1.3013922115,0.796223018831,1.08330368759,0.896027786917,1.1560844412,0.946841208849,0.955655831533,0.972180594458,0.789694695916,1.05762457213,0.145865268146,0.512340639644,1,11.8538979384,1,0,0,False,False,False,False,False
g556_c000091,g556_c000091,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.140733960793,True,flow_shield,0.0673124970015,0.00506004732516,-0.00685915377355,0.846767309698,0.0155412707577,False,1.25,1.16950027342,1.25,0.75,0.75,1.08190773923,0.718855512806,0.982820838537,1,0.697741746775,0.65,0.302229899052,0.842202325059,1,10.7510134551,1,0,0,False,False,False,False,False
g556_c000092,g556_c000092,ftrst_acquisition_sampling,g556_surrogate_candidate,FTRST_or_control_ensemble,0.268599806697,True,flow_shield,0.0990520730931,0.00320942452048,-0.00694806481832,0.80441668675,-0.00235713739075,False,1.25,1.11362443292,1.25,0.75,0.75,1.09660911563,0.733004472859,0.987449670551,1,0.683465635103,0.65,0.331929383553,0.777054734877,0.984502829867,10.9244012329,1,0,0,False,False,False,False,False
g556_c000093,g556_c000093,retrieval_neighbor_interpolation,g556_surrogate_candidate,FTRST_or_control_ensemble,0.254268985182,True,flow_shield,0.0853394786195,0.00400934529877,-0.0106279463722,0.724692175923,0.00419281585862,False,1.25,1.08931103024,1.25,0.75,0.75,0.999538301838,0.700268706066,0.98637324438,1,0.640202740392,0.65,0.339156918671,0.769003372156,1,10.8183028132,1,0,0,False,False,False,False,False
g556_c000094,g556_c000094,candidate_set_pareto_scoring,g556_surrogate_candidate,FTRST_or_control_ensemble,0.314062622817,True,flow_shield,0.120679959661,0.00188867872546,-0.00645795743111,0.798565454304,-0.0139537496842,False,1.25,1.17667930438,1.25,0.75,0.75,1.12292958691,0.657479514434,0.985086473741,1,0.747382560352,0.65,0.330894969057,0.767412530679,1,10.5146705761,1,0,0,False,False,False,False,False
g556_c000095,g556_c000095,cem_elite_refit,g556_surrogate_candidate,FTRST_or_control_ensemble,0.35671653084,True,flow_shield,0.0971846566242,0.00719980965968,-0.0047067105769,0.713187960436,-0.00822621971342,False,1.25,1.11934529889,1.25,0.75,0.75,1.00652167939,0.766024738798,0.985086180041,1,0.636371503885,0.65,0.252904894227,0.829299498768,0.936205921132,10.6571809846,1,0,0,False,False,False,False,False
g556_c000096,g556_c000096,cma_es_style_evolution,g556_surrogate_candidate,FTRST_or_control_ensemble,0.623832526504,True,flow_shield,0.134197589048,0.00640814681736,-0.00847222888931,0.766081551755,-0.0203224880467,False,1.25,1.23824268094,1.25,0.75,0.75,1.17457007824,0.712134372969,0.973637165989,1,0.721628607114,0.65,0.395651470787,0.682589500148,1,11.0872294985,1,0,0,False,False,False,False,False
g556_c000097,g556_c000097,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.091250558751,True,flow_shield,0.0287184336952,0.00756400070875,-0.00888036836139,0.717319198042,0.0303871114159,True,1.25,1.15644239009,1.25,0.75,0.75,1.04881704425,0.668828955386,0.980983726299,1,0.669988332535,0.65,0.303823576271,0.799720911879,1,10.7790240631,1,0,0,False,False,False,False,False
g556_c000098,g556_c000098,ensemble_disagreement_sampling,g556_surrogate_candidate,FTRST_or_control_ensemble,0.588194810431,True,flow_shield,0.163152644045,0.0110822770857,-0.00725922599728,0.835978592064,-0.0325181664219,False,1.25,1.23213541927,1.25,0.75,0.75,1.19349900146,0.662930266832,0.99169004618,1,0.746957534127,0.65,0.293547771098,0.732064999221,0.972600782198,10.2731695406,1,0,0,False,False,False,False,False
g556_c000099,g556_c000099,wide_negative_control,g556_surrogate_candidate,negative_control,2.24048195854,True,flow_shield,0.413713191258,0.00220754721537,-0.00144856711433,0.706988979033,-0.170058579563,False,1.20038463385,1.2142560479,1.62447234658,0.420638300585,0.558108665674,1.25060103265,0.808706248254,0.972201354896,0.979418732744,0.558400189799,0.827111008667,0.126263542951,1.16621485302,1,9.63271732199,1,0,0,False,False,False,False,False
g556_c000100,g556_c000100,ftrst_gradient_guided_search,g556_surrogate_candidate,FTRST_or_control_ensemble,0.142728903817,True,flow_shield,0.0373807876184,0.00845999612121,-0.00585151194945,0.781089006733,0.0262155684769,True,1.25,1.17118689086,1.25,0.75,0.75,1.07642778167,0.718695842035,0.983003679289,1,0.687665863002,0.65,0.330038085227,0.780910183936,1,10.7035395095,1,0,0,False,False,False,False,False
g556_c000101,g556_c000101,ftrst_acquisition_sampling,g556_surrogate_candidate,FTRST_or_control_ensemble,0.252488149539,True,flow_shield,0.116958922384,0.00486175504843,-0.00228751391645,0.847089058733,-0.0138374943388,False,1.25,1.1029565343,1.25,0.75,0.75,0.980232102006,0.663568129918,0.979934593746,1,0.66815008955,0.65,0.339555845474,0.806402949333,0.959670511613,10.8453450201,1,0,0,False,False,False,False,False
g556_c000102,g556_c000102,retrieval_neighbor_interpolation,g556_surrogate_candidate,FTRST_or_control_ensemble,0.192701069901,True,flow_shield,0.0683521415844,0.00800874024058,-0.00259816476149,0.790475978572,0.00794589289791,False,1.25,1.17506951796,1.25,0.75,0.75,1.04661158062,0.71989751218,0.980124077528,1,0.712521515435,0.65,0.320524785767,0.783544763532,1,10.6007307139,1,0,0,False,False,False,False,False
g556_c000103,g556_c000103,candidate_set_pareto_scoring,g556_surrogate_candidate,FTRST_or_control_ensemble,0.40927290968,True,flow_shield,0.152338987733,0.0101279583924,-0.00385938350935,0.8289666131,-0.030861779702,False,1.25,1.15132536795,1.25,0.75,0.75,0.994252169196,0.766123719751,0.977772432683,1,0.608054210837,0.65,0.260280142901,0.905395944854,1,10.8795101916,1,0,0,False,False,False,False,False
g556_c000104,g556_c000104,cem_elite_refit,g556_surrogate_candidate,FTRST_or_control_ensemble,0.48497802607,True,flow_shield,0.112363149491,0.00883094207427,-0.00884457252327,0.810322669032,-0.00682086877082,False,1.25,1.19777897234,1.25,0.75,0.75,1.06866702845,0.736398571427,0.987316151952,1,0.611121287636,0.65,0.370144324109,0.918682730618,0.98000988097,11.0664409688,1,0,0,False,False,False,False,False
g556_c000105,g556_c000105,cma_es_style_evolution,g556_surrogate_candidate,FTRST_or_control_ensemble,0.495940057174,True,flow_shield,0.162319351141,0.0101266964294,-0.010437001554,0.915883102351,-0.0249285188989,False,1.25,1.0835916699,1.25,0.75,0.75,1.07228804009,0.762266708822,0.972478711064,1,0.763372722882,0.65,0.386289821272,0.871191221843,1,10.9335090956,1,0,0,False,False,False,False,False
g556_c000106,g556_c000106,trust_region_g554_c00051,g556_surrogate_candidate,FTRST_or_control_ensemble,0.127818989061,True,flow_shield,0.0824844595998,0.00962993357493,-0.00727627755361,0.8260333719,0.00733571634869,False,1.25,1.16393647074,1.25,0.75,0.75,1.08376708565,0.69370749325,0.981374509626,1,0.688755253734,0.65,0.313274535918,0.798466090643,0.986429225712,10.7933620101,1,0,0,False,False,False,False,False
