acquisition_category,rank,reason,replay_phase,map,map_family,agents,seed,budget_ms,horizon_id,theta_id,method,success_regression,quality_delta_vs_g556,quality_delta_vs_additive,theta_l2_distance_to_g556,candidate_runtime_ms,candidate_expanded_nodes,candidate_low_level_pibt_calls,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
actor_outputs_far_from_support,57,largest generated-theta distance from g556 anchor,development_replay,random-32-32-20,random,256,7893,1500,g561_dev_random_a256_b1500_i3,g561_f7_full_goal_aware_actor_training_critic_50beaf8b7f66,F7_full_goal_aware_actor_training_critic,False,0.13579335794000014,-0.28357933579000005,0.7273949560101929,36.689556,79,20465,False,False,False,False,False
actor_outputs_far_from_support,58,largest generated-theta distance from g556 anchor,development_replay,g561-tunnel-64x32-a-v0,tunnel,8,561001072,500,g561_dev_tunnel_a8_b500_i2,g561_f7_full_goal_aware_actor_training_critic_f8c2bdf97ba8,F7_full_goal_aware_actor_training_critic,False,0.04313725489999998,-0.011764705879999893,0.7273613550956769,0.762945,46,360,False,False,False,False,False
actor_outputs_far_from_support,59,largest generated-theta distance from g556 anchor,development_replay,g561-tunnel-64x32-a-v1,tunnel,16,561000181,1000,g561_dev_tunnel_a16_b1000_i3,g561_f7_full_goal_aware_actor_training_critic_bd71998d0302,F7_full_goal_aware_actor_training_critic,False,0.0075757575700001745,-0.13131313132,0.7273498311356796,1.650371,43,672,False,False,False,False,False
actor_outputs_far_from_support,60,largest generated-theta distance from g556 anchor,development_replay,g561-tree-56x40-a-v0,tree,80,561000446,8000,g561_dev_tree_a80_b8000_i8,g561_f7_full_goal_aware_actor_training_critic_19c4977cc208,F7_full_goal_aware_actor_training_critic,False,-0.04421949920000001,-0.21097496004000016,0.7272969439707284,8.00277,44,3440,False,False,False,False,False
actor_outputs_far_from_support,61,largest generated-theta distance from g556 anchor,development_replay,g561-loop-56x56-a-v0,loop,24,561001204,1500,g561_dev_loop_a24_b1500_i3,g561_f7_full_goal_aware_actor_training_critic_1474ef83562b,F7_full_goal_aware_actor_training_critic,False,0.04664179103999988,-0.037313432839999994,0.7272911829256776,2.706787,73,1717,False,False,False,False,False
actor_outputs_far_from_support,62,largest generated-theta distance from g556 anchor,development_replay,g561-tree-56x40-a-v1,tree,16,561000271,1000,g561_dev_tree_a16_b1000_i3,g561_f7_full_goal_aware_actor_training_critic_9b8d0a86bbad,F7_full_goal_aware_actor_training_critic,False,-0.02403846154,-0.05528846154,0.7272863813312034,1.417332,38,592,False,False,False,False,False
actor_outputs_far_from_support,63,largest generated-theta distance from g556 anchor,development_replay,g561-tunnel-64x32-a-v1,tunnel,48,561000371,3000,g561_dev_tunnel_a48_b3000_i4,g561_f7_full_goal_aware_actor_training_critic_90b283ad21eb,F7_full_goal_aware_actor_training_critic,False,-0.03905325443999996,-0.15502958580000015,0.7272632420487718,4.831312,47,2199,False,False,False,False,False
actor_outputs_far_from_support,64,largest generated-theta distance from g556 anchor,development_replay,g561-loop-56x56-a-v1,loop,24,561000109,1500,g561_dev_loop_a24_b1500_i3,g561_f7_full_goal_aware_actor_training_critic_3dc362ab5af7,F7_full_goal_aware_actor_training_critic,False,0.03953712632999995,-0.025072324010000147,0.7272498648013531,2.690816,67,1567,False,False,False,False,False
actor_outputs_far_from_support,65,largest generated-theta distance from g556 anchor,development_replay,g561-tree-56x40-a-v0,tree,80,561001176,8000,g561_dev_tree_a80_b8000_i8,g561_f7_full_goal_aware_actor_training_critic_9c3033ab399b,F7_full_goal_aware_actor_training_critic,False,0.08497409326999983,-0.2580310880800001,0.7272478034784847,8.748986,58,5034,False,False,False,False,False
actor_outputs_far_from_support,66,largest generated-theta distance from g556 anchor,development_replay,g561-random-24x24-a-v1,random,8,561000845,500,g561_dev_random_a8_b500_i2,g561_f7_full_goal_aware_actor_training_critic_aaaf0433f4fd,F7_full_goal_aware_actor_training_critic,False,0.047368421060000054,-0.23684210526000005,0.727221457165125,1.32497,34,264,False,False,False,False,False
actor_outputs_far_from_support,67,largest generated-theta distance from g556 anchor,development_replay,g561-string-64x32-a-v1,irregular_bottleneck,48,561000257,3000,g561_dev_irregular_bottleneck_a48_b3000_i4,g561_f7_full_goal_aware_actor_training_critic_b13a811874d9,F7_full_goal_aware_actor_training_critic,False,0.06777645660000009,-0.09393579072000002,0.7272061634613131,4.991625,93,4386,False,False,False,False,False
actor_outputs_far_from_support,68,largest generated-theta distance from g556 anchor,development_replay,g561-tunnel-64x32-a-v0,tunnel,48,561000736,3000,g561_dev_tunnel_a48_b3000_i4,g561_f7_full_goal_aware_actor_training_critic_844545258b27,F7_full_goal_aware_actor_training_critic,False,0.045988258319999975,0.04011741683000003,0.7271395495765584,5.02803,87,4094,False,False,False,False,False
actor_outputs_far_from_support,69,largest generated-theta distance from g556 anchor,development_replay,g561-tree-56x40-a-v1,tree,16,561000125,1000,g561_dev_tree_a16_b1000_i3,g561_f7_full_goal_aware_actor_training_critic_d45d27d8b56e,F7_full_goal_aware_actor_training_critic,False,0.01095890411,-0.02739726026999989,0.7271371070758013,1.432533,34,528,False,False,False,False,False
actor_outputs_far_from_support,70,largest generated-theta distance from g556 anchor,development_replay,g561-tunnel-64x32-a-v0,tunnel,48,561000006,3000,g561_dev_tunnel_a48_b3000_i4,g561_f7_full_goal_aware_actor_training_critic_f534e376b540,F7_full_goal_aware_actor_training_critic,False,0.0021762785600001333,-0.08378672469999993,0.7271343219533515,4.710628,48,2253,False,False,False,False,False
actor_outputs_far_from_support,71,largest generated-theta distance from g556 anchor,development_replay,g561-tunnel-64x32-a-v0,tunnel,8,561000926,500,g561_dev_tunnel_a8_b500_i2,g561_f7_full_goal_aware_actor_training_critic_f1f44da45085,F7_full_goal_aware_actor_training_critic,False,-0.03460207611999988,-0.01730103806000005,0.7271167231991751,0.7555,52,408,False,False,False,False,False
actor_outputs_far_from_support,72,largest generated-theta distance from g556 anchor,development_replay,g561-tunnel-64x32-a-v0,tunnel,48,561001174,3000,g561_dev_tunnel_a48_b3000_i4,g561_f7_full_goal_aware_actor_training_critic_d8060088c0ff,F7_full_goal_aware_actor_training_critic,False,0.02056277056,-0.054112554110000044,0.7270382542104062,5.034544,59,2766,False,False,False,False,False
actor_outputs_far_from_support,73,largest generated-theta distance from g556 anchor,development_replay,g561-tree-56x40-a-v0,tree,80,561001322,8000,g561_dev_tree_a80_b8000_i8,g561_f7_full_goal_aware_actor_training_critic_9e5bccceee73,F7_full_goal_aware_actor_training_critic,False,0.05631492619,-0.0803717878600001,0.7270243502287439,8.242758,45,3520,False,False,False,False,False
actor_outputs_far_from_support,74,largest generated-theta distance from g556 anchor,development_replay,g561-loop-56x56-a-v1,loop,24,561001277,1500,g561_dev_loop_a24_b1500_i3,g561_f7_full_goal_aware_actor_training_critic_7e5af1664a7e,F7_full_goal_aware_actor_training_critic,False,-0.005719733070000066,-0.04385128694000007,0.7270187689479634,2.62143,60,1416,False,False,False,False,False
actor_outputs_far_from_support,75,largest generated-theta distance from g556 anchor,development_replay,g561-tunnel-64x32-a-v1,tunnel,8,561000999,500,g561_dev_tunnel_a8_b500_i2,g561_f7_full_goal_aware_actor_training_critic_09e4c86ff290,F7_full_goal_aware_actor_training_critic,False,-0.009569377990000127,-0.038277511960000066,0.7269712266993825,0.775934,61,480,False,False,False,False,False
actor_outputs_far_from_support,76,largest generated-theta distance from g556 anchor,development_replay,g561-string-64x32-a-v0,irregular_bottleneck,8,561000082,500,g561_dev_irregular_bottleneck_a8_b500_i2,g561_f7_full_goal_aware_actor_training_critic_d1833dbd72d7,F7_full_goal_aware_actor_training_critic,False,-0.030303030300000033,-0.06926406925999995,0.7269364387159972,0.753145,45,352,False,False,False,False,False
actor_outputs_far_from_support,77,largest generated-theta distance from g556 anchor,development_replay,g561-string-64x32-a-v0,irregular_bottleneck,48,561000622,3000,g561_dev_irregular_bottleneck_a48_b3000_i4,g561_f7_full_goal_aware_actor_training_critic_a4a8f17a22dc,F7_full_goal_aware_actor_training_critic,False,0.03536977491000015,-0.0911039657099999,0.7269286624310165,4.861877,45,2112,False,False,False,False,False
actor_outputs_far_from_support,78,largest generated-theta distance from g556 anchor,development_replay,g561-tree-56x40-a-v0,tree,16,561001074,1000,g561_dev_tree_a16_b1000_i3,g561_f7_full_goal_aware_actor_training_critic_a05a373dd9f9,F7_full_goal_aware_actor_training_critic,False,-0.13352272727999992,-0.18181818181999998,0.7269250731895764,1.470444,37,576,False,False,False,False,False
actor_outputs_far_from_support,79,largest generated-theta distance from g556 anchor,development_replay,g561-string-64x32-a-v1,irregular_bottleneck,24,561000199,1500,g561_dev_irregular_bottleneck_a24_b1500_i3,g561_f7_full_goal_aware_actor_training_critic_bcb6d8ff0480,F7_full_goal_aware_actor_training_critic,False,-0.0015015014999999465,-0.05255255254999991,0.72691483754238,2.411814,57,1329,False,False,False,False,False
actor_outputs_far_from_support,80,largest generated-theta distance from g556 anchor,development_replay,g561-tunnel-64x32-a-v0,tunnel,48,561001320,3000,g561_dev_tunnel_a48_b3000_i4,g561_f7_full_goal_aware_actor_training_critic_556b90c8ea4a,F7_full_goal_aware_actor_training_critic,False,-0.019780219779999886,-0.12197802197999996,0.7268299163219063,4.91157,52,2438,False,False,False,False,False
actor_outputs_far_from_support,81,largest generated-theta distance from g556 anchor,development_replay,g561-tunnel-64x32-a-v0,tunnel,16,561000254,1000,g561_dev_tunnel_a16_b1000_i3,g561_f7_full_goal_aware_actor_training_critic_0f778c785feb,F7_full_goal_aware_actor_training_critic,False,-0.02158273382000009,-0.0911270983200001,0.7268178578263341,1.566575,42,656,False,False,False,False,False
actor_outputs_far_from_support,82,largest generated-theta distance from g556 anchor,development_replay,g561-string-64x32-a-v1,irregular_bottleneck,48,561000111,3000,g561_dev_irregular_bottleneck_a48_b3000_i4,g561_f7_full_goal_aware_actor_training_critic_48291741228b,F7_full_goal_aware_actor_training_critic,False,0.07444444444000009,-0.04333333332999989,0.726762522901323,4.956891,68,3188,False,False,False,False,False
actor_outputs_far_from_support,83,largest generated-theta distance from g556 anchor,development_replay,g561-tree-56x40-a-v1,tree,32,561000767,2000,g561_dev_tree_a32_b2000_i4,g561_f7_full_goal_aware_actor_training_critic_5baaf9aed93a,F7_full_goal_aware_actor_training_critic,False,0.08551992226000005,-0.029154518949999986,0.7267623843470596,3.2655,61,1909,False,False,False,False,False
actor_outputs_far_from_support,84,largest generated-theta distance from g556 anchor,development_replay,room-32-32-4,room,64,7392,750,g561_dev_room_a64_b750_i2,g561_f7_full_goal_aware_actor_training_critic_adb63ed70a72,F7_full_goal_aware_actor_training_critic,False,0.08254887762000007,-0.11006517016999995,0.7266624416805986,6.827622,51,3198,False,False,False,False,False
actor_outputs_far_from_support,85,largest generated-theta distance from g556 anchor,development_replay,g561-loop-56x56-a-v1,loop,24,561000839,1500,g561_dev_loop_a24_b1500_i3,g561_f7_full_goal_aware_actor_training_critic_135cf7f757d1,F7_full_goal_aware_actor_training_critic,False,-0.0020533880899999968,-0.05954825462000013,0.7266555363442744,2.774626,70,1647,False,False,False,False,False
actor_outputs_far_from_support,86,largest generated-theta distance from g556 anchor,development_replay,g561-tunnel-64x32-a-v0,tunnel,16,561000400,1000,g561_dev_tunnel_a16_b1000_i3,g561_f7_full_goal_aware_actor_training_critic_b45e69c029f4,F7_full_goal_aware_actor_training_critic,False,0.02150537635000016,-0.09032258063999987,0.7265433460503852,1.608973,48,752,False,False,False,False,False
actor_outputs_far_from_support,87,largest generated-theta distance from g556 anchor,development_replay,g561-tree-56x40-a-v1,tree,16,561000563,1000,g561_dev_tree_a16_b1000_i3,g561_f7_full_goal_aware_actor_training_critic_a3dfe5295528,F7_full_goal_aware_actor_training_critic,False,0.005102040820000209,-0.21428571428999987,0.7265008104048406,1.465892,36,560,False,False,False,False,False
actor_outputs_far_from_support,88,largest generated-theta distance from g556 anchor,development_replay,g561-tree-56x40-a-v1,tree,80,561001249,8000,g561_dev_tree_a80_b8000_i8,g561_f7_full_goal_aware_actor_training_critic_c6eb5bf242fb,F7_full_goal_aware_actor_training_critic,False,0.12400635931000004,0.08691043986000002,0.7264928730562179,7.876669,47,3680,False,False,False,False,False
actor_outputs_far_from_support,89,largest generated-theta distance from g556 anchor,development_replay,g561-loop-56x56-a-v1,loop,64,561000883,5000,g561_dev_loop_a64_b5000_i6,g561_f7_full_goal_aware_actor_training_critic_2a89a1b00d00,F7_full_goal_aware_actor_training_critic,False,0.039912120100000115,-0.39179787623999984,0.7264264367955242,37.923948,756,156416,False,False,False,False,False
actor_outputs_far_from_support,90,largest generated-theta distance from g556 anchor,development_replay,g561-string-64x32-a-v0,irregular_bottleneck,48,561000768,3000,g561_dev_irregular_bottleneck_a48_b3000_i4,g561_f7_full_goal_aware_actor_training_critic_992990b63be5,F7_full_goal_aware_actor_training_critic,False,0.05245153934000002,-0.2018244013699999,0.7264263044433915,4.665869,40,1872,False,False,False,False,False
actor_outputs_far_from_support,91,largest generated-theta distance from g556 anchor,development_replay,empty-32-32,empty,64,7506,8000,g561_dev_empty_a64_b8000_i8,g561_f7_full_goal_aware_actor_training_critic_413ff0cb26ab,F7_full_goal_aware_actor_training_critic,False,-0.0014306151600000927,-0.027896995709999928,0.7264050697146505,9.892205,55,3456,False,False,False,False,False
actor_outputs_far_from_support,92,largest generated-theta distance from g556 anchor,development_replay,g561-loop-56x56-a-v1,loop,24,561000547,1500,g561_dev_loop_a24_b1500_i3,g561_f7_full_goal_aware_actor_training_critic_c1cca604a01a,F7_full_goal_aware_actor_training_critic,False,0.011940298510000114,-0.05074626865999998,0.7264000453270262,2.683909,70,1643,False,False,False,False,False
actor_outputs_far_from_support,93,largest generated-theta distance from g556 anchor,development_replay,g561-tree-56x40-a-v0,tree,16,561000490,1000,g561_dev_tree_a16_b1000_i3,g561_f7_full_goal_aware_actor_training_critic_e96e18d6677b,F7_full_goal_aware_actor_training_critic,False,-0.04087193461000016,-0.11171662126000004,0.7263938528405841,1.539045,34,528,False,False,False,False,False
actor_outputs_far_from_support,94,largest generated-theta distance from g556 anchor,development_replay,g561-string-64x32-a-v1,irregular_bottleneck,48,561000549,3000,g561_dev_irregular_bottleneck_a48_b3000_i4,g561_f7_full_goal_aware_actor_training_critic_958198b6cc98,F7_full_goal_aware_actor_training_critic,False,0.05036726127999991,0.055613850989999936,0.7263933030245355,5.064228,52,2678,False,False,False,False,False
actor_outputs_far_from_support,95,largest generated-theta distance from g556 anchor,development_replay,g561-tunnel-64x32-a-v1,tunnel,8,561000123,500,g561_dev_tunnel_a8_b500_i2,g561_f7_full_goal_aware_actor_training_critic_d9a5dfca5930,F7_full_goal_aware_actor_training_critic,False,-0.011857707509999926,-0.07905138339999995,0.7263632036609396,0.893465,44,344,False,False,False,False,False
actor_outputs_far_from_support,96,largest generated-theta distance from g556 anchor,development_replay,g561-loop-56x56-a-v1,loop,64,561001321,5000,g561_dev_loop_a64_b5000_i6,g561_f7_full_goal_aware_actor_training_critic_087ba2273063,F7_full_goal_aware_actor_training_critic,False,-0.07649667405999994,nan,0.7263580576844971,8.810909,152,10931,False,False,False,False,False
actor_outputs_far_from_support,97,largest generated-theta distance from g556 anchor,development_replay,empty-32-32,empty,64,7386,500,g561_dev_empty_a64_b500_i2,g561_f7_full_goal_aware_actor_training_critic_5223c8015646,F7_full_goal_aware_actor_training_critic,False,0.03994673768000001,-0.00865512650000011,0.7261466401270453,10.854238,49,3072,False,False,False,False,False
