candidate_id,theta_id,candidate_source,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g559_c00081,g559_c00081,sobol_like_trust_region,1.2917897701263428,1.75,1.834825873374939,0.25471997261047363,1.3805925846099854,0.9638831615447998,0.9162508249282837,0.8999999761581421,0.9677160978317261,0.8721224665641785,0.8004744052886963,0.3409130573272705,0.5540264248847961,0.9857805967330933,8.590767860412598,1,0,0,False,False,False,False,False
g559_c00082,g559_c00082,sobol_like_trust_region,1.0789575576782227,1.3957104682922363,0.5,1.1783732175827026,0.9758814573287964,0.948798418045044,0.6552143692970276,1.0,0.9853163957595825,1.2190425395965576,1.0125401020050049,0.21207913756370544,0.6737690567970276,1.0,8.377950668334961,1,0,0,False,False,False,False,False
g559_c00083,g559_c00083,sobol_like_trust_region,1.367625117301941,1.3957724571228027,1.5581393241882324,0.5865442156791687,0.9514277577400208,0.7534346580505371,0.9794478416442871,0.9818598628044128,1.0,0.5,1.0232125520706177,0.45207905769348145,0.2703202962875366,1.0,12.0,1,0,0,False,False,False,False,False
g559_c00084,g559_c00084,sobol_like_trust_region,0.7793676853179932,1.3889482021331787,0.990617036819458,0.7990691661834717,1.0851067304611206,1.4290837049484253,1.1831796169281006,0.9146818518638611,1.0,1.5,1.2017667293548584,0.34718799591064453,0.961480438709259,1.0,11.108614921569824,1,0,0,False,False,False,False,False
g559_c00085,g559_c00085,sobol_like_trust_region,1.235145092010498,1.2238719463348389,1.3958745002746582,0.7126452326774597,0.6486144065856934,1.1532140970230103,0.6811805963516235,0.9754266738891602,0.9965409636497498,0.7272419929504395,0.6217269897460938,0.3218900263309479,0.7815685868263245,1.0,10.88649845123291,1,0,0,False,False,False,False,False
g559_c00086,g559_c00086,sobol_like_trust_region,1.1564421653747559,0.8954114317893982,1.575697422027588,0.7482593059539795,0.4786832928657532,1.0206506252288818,0.5780422687530518,0.9746131896972656,1.0,0.7022866010665894,0.7885125279426575,0.2803749442100525,0.9189538359642029,0.8833099007606506,11.021281242370605,1,0,0,False,False,False,False,False
g559_c00087,g559_c00087,sobol_like_trust_region,1.1405761241912842,1.299407720565796,1.341818928718567,0.6815853714942932,0.6928070783615112,1.092769980430603,0.7620676755905151,0.9985190033912659,0.9995215535163879,0.5874583721160889,0.6186050176620483,0.39442381262779236,1.0223466157913208,1.0,10.817728996276855,1,0,0,False,False,False,False,False
g559_c00088,g559_c00088,sobol_like_trust_region,1.129552960395813,1.1307897567749023,1.2620091438293457,0.7960982322692871,0.8559683561325073,1.1082931756973267,0.34262025356292725,0.968178927898407,0.9961616396903992,0.8616002202033997,0.7200648784637451,0.2663342356681824,0.6745782494544983,0.9389356970787048,10.647850036621094,1,0,0,False,False,False,False,False
g559_c00089,g559_c00089,sobol_like_trust_region,1.325662612915039,1.2050315141677856,1.4139068126678467,1.1447868347167969,0.7593196630477905,1.0820767879486084,0.8251276016235352,0.975730836391449,0.9882909059524536,0.781103253364563,0.2963760793209076,0.21200230717658997,0.7653073072433472,0.9914847612380981,11.064278602600098,1,0,0,False,False,False,False,False
g559_c00090,g559_c00090,sobol_like_trust_region,0.9202386140823364,1.4259569644927979,1.3553420305252075,0.5576574206352234,0.906631588935852,1.0644817352294922,1.1646816730499268,0.9923494458198547,1.0,0.7204540967941284,0.9602947235107422,0.22546111047267914,0.6521165370941162,0.9709444046020508,10.933977127075195,1,0,0,False,False,False,False,False
g559_c00091,g559_c00091,sobol_like_trust_region,1.5,1.0410747528076172,1.2190512418746948,0.4633944034576416,0.5321866869926453,1.108967900276184,1.0010788440704346,0.9762189388275146,1.0,0.891795814037323,0.4387997090816498,0.3360750675201416,1.0539747476577759,1.0,11.279815673828125,1,0,0,False,False,False,False,False
g559_c00092,g559_c00092,sobol_like_trust_region,1.4317700862884521,1.270949125289917,1.5850050449371338,1.25,0.9415600299835205,0.9840223789215088,0.5873727798461914,0.9804491400718689,0.9897785782814026,0.7634537220001221,0.9242019653320312,0.18758375942707062,1.0445195436477661,0.8767924904823303,9.993298530578613,1,0,0,False,False,False,False,False
g559_c00093,g559_c00093,sobol_like_trust_region,1.4315321445465088,1.305536150932312,1.676563024520874,0.3506680130958557,0.38159090280532837,0.7531824111938477,0.5742783546447754,0.9342541694641113,0.9456024169921875,0.7127515077590942,0.9849733114242554,0.3703155815601349,0.6984776854515076,1.0,11.95871353149414,1,0,0,False,False,False,False,False
g559_c00094,g559_c00094,sobol_like_trust_region,0.7600859999656677,1.5889652967453003,1.373373031616211,0.7530383467674255,0.19761043787002563,1.231656789779663,1.1328569650650024,1.0,0.9753194451332092,0.9109784364700317,1.0292961597442627,0.18445874750614166,0.8600039482116699,0.974454402923584,9.369390487670898,1,0,0,False,False,False,False,False
g559_c00095,g559_c00095,sobol_like_trust_region,0.8658392429351807,0.7190436124801636,1.1663835048675537,0.5917513370513916,1.6116217374801636,0.3485237956047058,0.9279581308364868,0.9913418292999268,1.0,0.6617726683616638,0.7534255981445312,0.08174523711204529,0.692095160484314,0.9665535688400269,10.3311767578125,1,0,0,False,False,False,False,False
g559_c00096,g559_c00096,sobol_like_trust_region,0.5240915417671204,1.232008457183838,1.1069881916046143,0.5297544002532959,0.4613972306251526,0.5239076614379883,0.6203824281692505,0.9618273377418518,1.0,0.5,1.458160638809204,0.0004197657108306885,1.0924408435821533,0.7956073880195618,12.0,1,0,0,False,False,False,False,False
g559_c00097,g559_c00097,sobol_like_trust_region,1.4153087139129639,1.5442663431167603,0.9472901821136475,0.4411587715148926,0.838603138923645,0.859686017036438,0.9277290105819702,0.9382027387619019,1.0,0.7269182205200195,0.9911853075027466,0.4647168517112732,1.5,1.0,10.857810020446777,1,0,0,False,False,False,False,False
g559_c00098,g559_c00098,sobol_like_trust_region,0.9860439896583557,1.75,2.101127862930298,0.34751516580581665,1.2508915662765503,1.3743410110473633,1.1320744752883911,0.9784684777259827,1.0,0.6630443334579468,0.68317711353302,0.47804200649261475,0.69643235206604,1.0,10.252808570861816,1,0,0,False,False,False,False,False
g559_c00099,g559_c00099,sobol_like_trust_region,1.5,1.1277652978897095,0.9588320851325989,1.25,0.24596917629241943,1.5,0.5083010196685791,0.9959651231765747,0.9632179737091064,0.5,0.5741119384765625,0.23452574014663696,0.8888546228408813,1.0,10.0425443649292,1,0,0,False,False,False,False,False
g559_c00100,g559_c00100,sobol_like_trust_region,0.5081768035888672,1.1430960893630981,0.8561561107635498,0.6868928670883179,1.75,1.0251564979553223,1.0246354341506958,0.9736824631690979,1.0,0.6641846299171448,0.7939261198043823,0.800000011920929,0.4573538899421692,0.8235047459602356,10.463456153869629,1,0,0,False,False,False,False,False
g559_c00101,g559_c00101,sobol_like_trust_region,1.5,1.0616190433502197,2.25,0.035445332527160645,1.2709393501281738,1.5,1.25,0.9683763980865479,0.9971553683280945,1.2586579322814941,0.2799797058105469,0.800000011920929,1.3967028856277466,1.0,12.0,1,0,0,False,False,False,False,False
g559_c00102,g559_c00102,sobol_like_trust_region,1.2377592325210571,1.0773413181304932,1.4808759689331055,0.827186107635498,0.7483664751052856,1.1319198608398438,0.61651611328125,0.9851616621017456,0.9950466156005859,0.7463836669921875,0.7777680158615112,0.3713890314102173,0.8287481665611267,0.9953715205192566,11.014237403869629,1,0,0,False,False,False,False,False
g559_c00103,g559_c00103,sobol_like_trust_region,1.5,1.0509850978851318,1.5269490480422974,0.7298488616943359,0.8199591636657715,0.9907735586166382,0.6901493072509766,0.9952110052108765,0.9892908930778503,0.7917243838310242,0.6050435900688171,0.3452048897743225,0.9720133543014526,0.8927767872810364,10.964473724365234,1,0,0,False,False,False,False,False
g559_c00104,g559_c00104,sobol_like_trust_region,1.3103703260421753,1.2203984260559082,1.3371829986572266,0.7626031637191772,0.8462993502616882,0.891189694404602,0.7472506761550903,0.9832335710525513,0.994661808013916,0.6826058626174927,0.654967725276947,0.336594820022583,0.8306321501731873,0.92718905210495,11.212312698364258,1,0,0,False,False,False,False,False
g559_c00105,g559_c00105,sobol_like_trust_region,0.8989841938018799,1.301252841949463,1.6013845205307007,0.6877040863037109,0.6545676589012146,1.3481131792068481,0.7234074473381042,0.9940760135650635,1.0,0.7515788078308105,0.9236938953399658,0.41331008076667786,0.9337219595909119,1.0,11.184704780578613,1,0,0,False,False,False,False,False
g559_c00106,g559_c00106,sobol_like_trust_region,1.3042347431182861,1.1837031841278076,1.1488903760910034,0.6793912649154663,0.6842474341392517,0.925674557685852,0.9608826637268066,0.9463649988174438,1.0,0.5,1.0324851274490356,0.4505268335342407,0.44433969259262085,0.8111701011657715,10.804370880126953,1,0,0,False,False,False,False,False
g559_c00107,g559_c00107,sobol_like_trust_region,1.2373708486557007,0.9170039892196655,0.8487978577613831,0.6816811561584473,0.7161626815795898,1.2270536422729492,0.5003006458282471,0.9759448170661926,1.0,0.6456770300865173,0.6222001910209656,0.3398992717266083,0.5405956506729126,1.0,10.9202241897583,1,0,0,False,False,False,False,False
g559_c00108,g559_c00108,sobol_like_trust_region,1.4166457653045654,1.0034184455871582,1.168904185295105,0.7827788591384888,0.8469103574752808,0.7101900577545166,0.8924184441566467,0.9926166534423828,0.9886873960494995,0.7682315707206726,0.5569549798965454,0.4798199534416199,0.8045638203620911,0.7030020952224731,11.219071388244629,1,0,0,False,False,False,False,False
g559_c00109,g559_c00109,sobol_like_trust_region,1.2790192365646362,1.2021031379699707,2.032911777496338,1.0263466835021973,0.7031809091567993,0.8598488569259644,0.07613784074783325,1.0,1.0,0.6798430681228638,0.5967941284179688,0.4370954632759094,1.0797721147537231,1.0,9.455301284790039,1,0,0,False,False,False,False,False
g559_c00110,g559_c00110,sobol_like_trust_region,1.5,0.8487996459007263,0.8524274826049805,0.5112122297286987,0.8330251574516296,1.5,0.8922331929206848,0.9976586699485779,1.0,0.8588805794715881,0.35284581780433655,0.22900182008743286,1.2712407112121582,0.9832692742347717,11.622015953063965,1,0,0,False,False,False,False,False
g559_c00111,g559_c00111,sobol_like_trust_region,1.4449794292449951,0.9404241442680359,1.7206169366836548,0.7852881550788879,1.3833537101745605,0.8419371843338013,0.6026849150657654,0.9751940965652466,1.0,1.2750418186187744,0.7650479078292847,0.34734195470809937,0.5960355997085571,0.9820643663406372,11.171906471252441,1,0,0,False,False,False,False,False
g559_c00112,g559_c00112,sobol_like_trust_region,1.4440048933029175,1.0240334272384644,1.8789572715759277,0.25684601068496704,1.3130463361740112,1.401085615158081,0.10935002565383911,1.0,1.0,0.5,0.5403761863708496,0.297417014837265,1.0302939414978027,0.8408392667770386,9.981243133544922,1,0,0,False,False,False,False,False
g559_c00113,g559_c00113,sobol_like_trust_region,0.9615397453308105,1.0791980028152466,1.4896090030670166,0.8503386974334717,1.2377729415893555,0.0,0.70316082239151,0.9890226125717163,1.0,0.9923527240753174,0.424169659614563,0.6656382083892822,0.6857115030288696,0.801941990852356,10.709549903869629,1,0,0,False,False,False,False,False
g559_c00114,g559_c00114,sobol_like_trust_region,1.3596069812774658,0.8980885744094849,1.2167245149612427,0.5540392994880676,0.9153468012809753,1.268610954284668,0.7142260074615479,0.9915397763252258,0.9473094940185547,0.8807228803634644,0.48573267459869385,0.33919528126716614,1.0251988172531128,0.8799810409545898,12.0,1,0,0,False,False,False,False,False
g559_c00115,g559_c00115,sobol_like_trust_region,0.8640249967575073,1.1248067617416382,0.8553450107574463,0.799856424331665,0.5623924136161804,1.3416955471038818,0.2954896092414856,1.0,1.0,0.9046981930732727,0.054770827293395996,0.45717236399650574,1.222255825996399,0.7193315029144287,12.0,1,0,0,False,False,False,False,False
g559_c00116,g559_c00116,sobol_like_trust_region,0.6447007656097412,1.3736631870269775,1.5408751964569092,0.5425316095352173,1.0798659324645996,0.6665531396865845,0.6746329069137573,0.9408010244369507,0.9705421924591064,0.652603030204773,1.42079496383667,0.13761205971240997,0.6685435771942139,1.0,8.148575782775879,1,0,0,False,False,False,False,False
g559_c00117,g559_c00117,sobol_like_trust_region,1.5,1.75,1.4647194147109985,0.5515071153640747,0.9158444404602051,1.3646624088287354,0.0,1.0,0.9962430000305176,0.5,0.0,0.370612233877182,0.3615797758102417,1.0,11.343499183654785,1,0,0,False,False,False,False,False
g559_c00118,g559_c00118,sobol_like_trust_region,0.5475148558616638,1.3206013441085815,1.3630414009094238,0.5535308122634888,0.0,1.1263281106948853,0.15502792596817017,0.9224059581756592,0.9459401369094849,0.8237089514732361,0.0,0.16879065334796906,0.25,1.0,10.390347480773926,1,0,0,False,False,False,False,False
g559_c00119,g559_c00119,sobol_like_trust_region,1.2879620790481567,1.1288325786590576,1.1926459074020386,0.7659922242164612,0.8548951745033264,0.9451180696487427,0.6682896018028259,0.986793577671051,1.0,0.6903343796730042,0.6465186476707458,0.40871164202690125,0.7607342004776001,0.989409863948822,10.755017280578613,1,0,0,False,False,False,False,False
g559_c00120,g559_c00120,sobol_like_trust_region,1.1765494346618652,1.2486275434494019,1.394899606704712,0.6491702795028687,0.9820680618286133,1.022181749343872,0.7065363526344299,0.977928876876831,0.9994993209838867,0.6974332928657532,0.7652248740196228,0.37015587091445923,0.9470288753509521,1.0,10.872991561889648,1,0,0,False,False,False,False,False
g559_c00121,g559_c00121,sobol_like_trust_region,1.316312551498413,1.211090326309204,1.368895173072815,0.6062006950378418,0.8022988438606262,0.9578030109405518,0.5779982805252075,0.9853426218032837,1.0,0.724581241607666,0.7253482937812805,0.4588850438594818,0.9323603510856628,0.9142834544181824,10.848549842834473,1,0,0,False,False,False,False,False
g559_c00122,g559_c00122,sobol_like_trust_region,1.3272359371185303,1.1636096239089966,1.0867106914520264,0.8336936235427856,0.7241479158401489,0.9160520434379578,0.4362076222896576,0.9678553342819214,0.9917809367179871,0.7841223478317261,0.6598253846168518,0.4991435110569,1.172505497932434,0.960716962814331,11.236974716186523,1,0,0,False,False,False,False,False
g559_c00123,g559_c00123,sobol_like_trust_region,1.4689198732376099,1.1092451810836792,1.1216758489608765,0.48195987939834595,0.319711297750473,1.046148657798767,0.6955771446228027,0.9752771854400635,1.0,0.7540062069892883,0.9170048832893372,0.4147437810897827,0.8122648596763611,0.9778797626495361,11.410499572753906,1,0,0,False,False,False,False,False
g559_c00124,g559_c00124,sobol_like_trust_region,1.3848532438278198,0.8292379975318909,1.1535699367523193,0.7166696190834045,0.8381277918815613,1.1072328090667725,0.515242338180542,0.9864439964294434,0.9847103357315063,0.7216684818267822,0.8837399482727051,0.26584097743034363,0.7010020017623901,0.949717104434967,10.867063522338867,1,0,0,False,False,False,False,False
g559_c00125,g559_c00125,sobol_like_trust_region,1.3384296894073486,0.7564592361450195,1.547520637512207,0.7091425061225891,0.9845491647720337,1.2819290161132812,0.7374516725540161,0.9901086091995239,0.9838096499443054,0.6064586639404297,0.40265241265296936,0.3454616367816925,0.8924185633659363,0.7432098388671875,11.090007781982422,1,0,0,False,False,False,False,False
g559_c00126,g559_c00126,sobol_like_trust_region,1.0839180946350098,0.959162712097168,0.9004628658294678,0.8343781232833862,0.7341251969337463,1.0339041948318481,0.5310285091400146,0.9951309561729431,0.9793800115585327,0.81000155210495,0.5024545192718506,0.5778786540031433,0.9468364715576172,1.0,10.04562759399414,1,0,0,False,False,False,False,False
g559_c00127,g559_c00127,sobol_like_trust_region,1.3486969470977783,0.6812095642089844,1.4222272634506226,0.584954559803009,0.16709154844284058,1.1458418369293213,0.3976655602455139,0.9836844205856323,0.9827555418014526,0.6082057952880859,0.5614367127418518,0.20429334044456482,0.615816056728363,1.0,11.63681697845459,1,0,0,False,False,False,False,False
g559_c00128,g559_c00128,sobol_like_trust_region,1.5,1.0667725801467896,1.0068089962005615,0.8939183950424194,0.3828107714653015,1.0703116655349731,0.4671766757965088,0.9792781472206116,0.9925277233123779,0.6799920797348022,1.5,0.1640332043170929,0.8957220315933228,1.0,11.70004653930664,1,0,0,False,False,False,False,False
g559_c00129,g559_c00129,sobol_like_trust_region,1.024250864982605,1.1903445720672607,1.1069324016571045,0.5097469091415405,1.1241726875305176,0.9744717478752136,1.158288836479187,0.9726946949958801,1.0,0.5636652708053589,0.005616903305053711,0.29823431372642517,1.149137020111084,0.8048310279846191,12.0,1,0,0,False,False,False,False,False
g559_c00130,g559_c00130,sobol_like_trust_region,1.3097047805786133,0.7200623750686646,1.4223815202713013,0.2787993550300598,0.7813080549240112,1.5,0.44385194778442383,0.9577031135559082,0.9779471755027771,0.5302454233169556,0.7495412826538086,0.41057059168815613,1.1990410089492798,0.9187859892845154,11.846649169921875,1,0,0,False,False,False,False,False
