panel_row_id,g560_evaluation_uid,split,map,map_family,agent_count,seed,budget_ms,alpha_to_real_positive_safe_target,best_observed_positive_quality_delta_vs_g556,source_positive_rows,requires_exact_materialization_before_claim,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g562_alpha_00000056,0317414a6c403897a7b3718349753ff42ff00ae3e0cfcd47028ac6f05a6691bd,train,g559-synth-loop-chain-36,irregular_bottleneck,64,8982,2000,0.25,-6.68472306756,30,True,1.2362868785858154,1.1609504222869873,1.2489293813705444,0.7463680505752563,0.7805399894714355,1.0433847904205322,0.687957763671875,0.9791471362113953,0.9970068335533142,0.6957247257232666,0.6373646259307861,0.3537476658821106,0.8847188949584961,0.9790667295455933,10.80498218536377,1,0,0,False,False,False,False,False
g562_alpha_00000057,0317414a6c403897a7b3718349753ff42ff00ae3e0cfcd47028ac6f05a6691bd,train,g559-synth-loop-chain-36,irregular_bottleneck,64,8982,2000,0.5,-6.68472306756,30,True,1.2225737571716309,1.1638965606689453,1.2478587627410889,0.7427361011505127,0.8110799789428711,1.0464297533035278,0.6826497316360474,0.9783585071563721,0.9940136671066284,0.7072941064834595,0.6247292757034302,0.37198406457901,0.9104317426681519,0.9581335186958313,10.81670093536377,1,0,0,False,False,False,False,False
g562_alpha_00000058,0317414a6c403897a7b3718349753ff42ff00ae3e0cfcd47028ac6f05a6691bd,train,g559-synth-loop-chain-36,irregular_bottleneck,64,8982,2000,0.75,-6.68472306756,30,True,1.2088607549667358,1.1668428182601929,1.2467880249023438,0.7391042113304138,0.8416200280189514,1.0494747161865234,0.6773416996002197,0.9775698184967041,0.9910205602645874,0.7188634872436523,0.6120939254760742,0.3902204632759094,0.9361445903778076,0.9372003078460693,10.82841968536377,1,0,0,False,False,False,False,False
g562_alpha_00000059,0317414a6c403897a7b3718349753ff42ff00ae3e0cfcd47028ac6f05a6691bd,train,g559-synth-loop-chain-36,irregular_bottleneck,64,8982,2000,1.0,-6.68472306756,30,True,1.1951476335525513,1.1697890758514404,1.2457174062728882,0.7354722619056702,0.872160017490387,1.0525197982788086,0.6720336079597473,0.9767811298370361,0.9880273938179016,0.73043292760849,0.5994585752487183,0.40845683217048645,0.9618574380874634,0.9162670373916626,10.84013843536377,1,0,0,False,False,False,False,False
g562_alpha_00000060,037135fbddc3b1474459a08fa686b4f96c4471323cbbde32068a78783b07121d,validation,maze-36-32-4,maze,32,7847,5000,0.0,-0.05134899913000002,30,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g562_alpha_00000061,037135fbddc3b1474459a08fa686b4f96c4471323cbbde32068a78783b07121d,validation,maze-36-32-4,maze,32,7847,5000,0.25,-0.05134899913000002,30,True,1.2308597564697266,1.1423712968826294,1.2427959442138672,0.7496192455291748,0.7197424173355103,1.021651029586792,0.7136626243591309,0.9790549278259277,0.9970940351486206,0.6701383590698242,0.6733263731002808,0.3327430784702301,0.8741125464439392,0.9888768792152405,10.819512367248535,1,0,0,False,False,False,False,False
g562_alpha_00000062,037135fbddc3b1474459a08fa686b4f96c4471323cbbde32068a78783b07121d,validation,maze-36-32-4,maze,32,7847,5000,0.5,-0.05134899913000002,30,True,1.2117195129394531,1.1267385482788086,1.2355918884277344,0.7492385506629944,0.6894847750663757,1.0029624700546265,0.7340593338012695,0.978174090385437,0.9941880106925964,0.6561213731765747,0.6966527700424194,0.32997483015060425,0.8892189264297485,0.977753758430481,10.8457612991333,1,0,0,False,False,False,False,False
g562_alpha_00000063,037135fbddc3b1474459a08fa686b4f96c4471323cbbde32068a78783b07121d,validation,maze-36-32-4,maze,32,7847,5000,0.75,-0.05134899913000002,30,True,1.1925792694091797,1.1111056804656982,1.2283878326416016,0.748857855796814,0.6592271327972412,0.9842738509178162,0.7544561624526978,0.9772933125495911,0.9912819862365723,0.6421043872833252,0.7199791669845581,0.3272066116333008,0.9043253660202026,0.9666306972503662,10.872010231018066,1,0,0,False,False,False,False,False
g562_alpha_00000064,037135fbddc3b1474459a08fa686b4f96c4471323cbbde32068a78783b07121d,validation,maze-36-32-4,maze,32,7847,5000,1.0,-0.05134899913000002,30,True,1.1734390258789062,1.095472812652588,1.2211837768554688,0.7484771013259888,0.6289695501327515,0.9655852317810059,0.7748528718948364,0.9764124155044556,0.9883760213851929,0.6280874013900757,0.743305504322052,0.3244384229183197,0.9194318652153015,0.9555075764656067,10.898259162902832,1,0,0,False,False,False,False,False
g562_alpha_00000065,03850c6033fbe3b8fc08f60ab04c55210eb9dbc1a3743974fd92307a5e7a3d77,train,g559-synth-connector-32,irregular_bottleneck,16,8716,500,0.0,-0.04265402843999988,10,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g562_alpha_00000066,03850c6033fbe3b8fc08f60ab04c55210eb9dbc1a3743974fd92307a5e7a3d77,train,g559-synth-connector-32,irregular_bottleneck,16,8716,500,0.25,-0.04265402843999988,10,True,1.19138503074646,1.1436073780059814,1.28314208984375,0.7462900280952454,0.7649822235107422,1.046370506286621,0.6920697689056396,0.979084849357605,0.9973328709602356,0.683692455291748,0.6366450786590576,0.34070366621017456,0.8296447396278381,0.9900184273719788,10.795534133911133,1,0,0,False,False,False,False,False
g562_alpha_00000067,03850c6033fbe3b8fc08f60ab04c55210eb9dbc1a3743974fd92307a5e7a3d77,train,g559-synth-connector-32,irregular_bottleneck,16,8716,500,0.5,-0.04265402843999988,10,True,1.1327701807022095,1.1292107105255127,1.3162841796875,0.7425800561904907,0.7799643874168396,1.0524013042449951,0.6908737421035767,0.9782338738441467,0.9946657419204712,0.6832296252250671,0.6232902407646179,0.34589606523513794,0.8002833127975464,0.9800368547439575,10.797805786132812,1,0,0,False,False,False,False,False
g562_alpha_00000068,03850c6033fbe3b8fc08f60ab04c55210eb9dbc1a3743974fd92307a5e7a3d77,train,g559-synth-connector-32,irregular_bottleneck,16,8716,500,0.75,-0.04265402843999988,10,True,1.074155330657959,1.114814043045044,1.34942626953125,0.7388701438903809,0.794946551322937,1.0584321022033691,0.6896776556968689,0.9773828983306885,0.991998553276062,0.6827667951583862,0.6099354028701782,0.3510884642601013,0.7709219455718994,0.9700552225112915,10.800076484680176,1,0,0,False,False,False,False,False
g562_alpha_00000069,03850c6033fbe3b8fc08f60ab04c55210eb9dbc1a3743974fd92307a5e7a3d77,train,g559-synth-connector-32,irregular_bottleneck,16,8716,500,1.0,-0.04265402843999988,10,True,1.015540361404419,1.1004173755645752,1.382568359375,0.7351601719856262,0.8099287748336792,1.0644630193710327,0.6884815692901611,0.9765319228172302,0.9893314242362976,0.6823039054870605,0.5965805053710938,0.3562808334827423,0.7415606379508972,0.9600736498832703,10.802347183227539,1,0,0,False,False,False,False,False
g562_alpha_00000070,03b2cd257e67a3b8b12790a7d07365e34484d5387466512cd4ecc5396e8e2bec,heldout,g559-synth-warehouse-b-36,warehouse,256,7395,5000,0.0,-0.10539671798999994,22,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g562_alpha_00000071,03b2cd257e67a3b8b12790a7d07365e34484d5387466512cd4ecc5396e8e2bec,heldout,g559-synth-warehouse-b-36,warehouse,256,7395,5000,0.25,-0.10539671798999994,22,True,1.2473711967468262,1.1693990230560303,1.2370247840881348,0.7650414109230042,0.711357593536377,1.0553562641143799,0.7042984366416931,0.9789538383483887,0.9972987174987793,0.6901639699935913,0.6646993160247803,0.34845709800720215,0.8180755376815796,0.9743341207504272,10.780531883239746,1,0,0,False,False,False,False,False
g562_alpha_00000072,03b2cd257e67a3b8b12790a7d07365e34484d5387466512cd4ecc5396e8e2bec,heldout,g559-synth-warehouse-b-36,warehouse,256,7395,5000,0.5,-0.10539671798999994,22,True,1.2447423934936523,1.1807940006256104,1.2240495681762695,0.7800828218460083,0.6727151870727539,1.0703728199005127,0.7153310775756836,0.9779719114303589,0.9945974349975586,0.6961725950241089,0.6793987154960632,0.36140286922454834,0.7771449089050293,0.9486681818962097,10.767800331115723,1,0,0,False,False,False,False,False
g562_alpha_00000073,03b2cd257e67a3b8b12790a7d07365e34484d5387466512cd4ecc5396e8e2bec,heldout,g559-synth-warehouse-b-36,warehouse,256,7395,5000,0.75,-0.10539671798999994,22,True,1.242113471031189,1.1921889781951904,1.2110744714736938,0.7951241731643677,0.6340727210044861,1.0853893756866455,0.7263637185096741,0.9769899845123291,0.9918960928916931,0.7021812200546265,0.6940981149673462,0.37434864044189453,0.7362143993377686,0.9230022430419922,10.7550687789917,1,0,0,False,False,False,False,False
g562_alpha_00000074,03b2cd257e67a3b8b12790a7d07365e34484d5387466512cd4ecc5396e8e2bec,heldout,g559-synth-warehouse-b-36,warehouse,256,7395,5000,1.0,-0.10539671798999994,22,True,1.2394846677780151,1.203583836555481,1.1980992555618286,0.8101655840873718,0.595430314540863,1.1004060506820679,0.7373962998390198,0.9760079979896545,0.9891948103904724,0.708189845085144,0.7087974548339844,0.3872944712638855,0.695283830165863,0.8973363637924194,10.742337226867676,1,0,0,False,False,False,False,False
g562_alpha_00000075,03d43c1e7346df28866a893a89f24bdc4b8eb745323349faf6de48ed3bbce213,validation,g559-synth-game-den-32,game,16,8890,2000,0.0,-0.03621169915999989,20,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g562_alpha_00000076,03d43c1e7346df28866a893a89f24bdc4b8eb745323349faf6de48ed3bbce213,validation,g559-synth-game-den-32,game,16,8890,2000,0.25,-0.03621169915999989,20,True,1.24830961227417,1.1535930633544922,1.2565698623657227,0.7465764284133911,0.7350748777389526,1.0470774173736572,0.6745501756668091,0.9793370962142944,0.9977625012397766,0.6849554181098938,0.6465327143669128,0.3479956090450287,0.909123957157135,0.9866107106208801,10.72816276550293,1,0,0,False,False,False,False,False
g562_alpha_00000077,03d43c1e7346df28866a893a89f24bdc4b8eb745323349faf6de48ed3bbce213,validation,g559-synth-game-den-32,game,16,8890,2000,0.5,-0.03621169915999989,20,True,1.2466192245483398,1.1491820812225342,1.2631397247314453,0.743152916431427,0.7201496958732605,1.0538150072097778,0.655834436416626,0.9787384271621704,0.9955250024795532,0.6857556104660034,0.6430654525756836,0.3604799211025238,0.9592418074607849,0.9732214212417603,10.663061141967773,1,0,0,False,False,False,False,False
g562_alpha_00000078,03d43c1e7346df28866a893a89f24bdc4b8eb745323349faf6de48ed3bbce213,validation,g559-synth-game-den-32,game,16,8890,2000,0.75,-0.03621169915999989,20,True,1.2449289560317993,1.1447709798812866,1.269709587097168,0.7397294044494629,0.7052245140075684,1.0605525970458984,0.6371187567710876,0.9781398177146912,0.9932875633239746,0.6865557432174683,0.6395981311798096,0.3729642629623413,1.0093597173690796,0.9598321914672852,10.597960472106934,1,0,0,False,False,False,False,False
g562_alpha_00000079,03d43c1e7346df28866a893a89f24bdc4b8eb745323349faf6de48ed3bbce213,validation,g559-synth-game-den-32,game,16,8890,2000,1.0,-0.03621169915999989,20,True,1.2432385683059692,1.140359878540039,1.2762794494628906,0.736305832862854,0.690299391746521,1.0672903060913086,0.6184030771255493,0.9775410890579224,0.9910500645637512,0.6873558163642883,0.6361308693885803,0.3854485750198364,1.0594775676727295,0.9464429020881653,10.532859802246094,1,0,0,False,False,False,False,False
g562_alpha_00000080,03e5b60f62e58c7ff259866734d1d074e6d8eab9a6784be5abda1258ec9831b5,validation,g559-synth-game-den-32,game,16,8626,2000,0.0,-0.06622516556000013,30,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g562_alpha_00000081,03e5b60f62e58c7ff259866734d1d074e6d8eab9a6784be5abda1258ec9831b5,validation,g559-synth-game-den-32,game,16,8626,2000,0.25,-0.06622516556000013,30,True,1.2409602403640747,1.1743770837783813,1.2606439590454102,0.7430708408355713,0.7797753810882568,1.022498369216919,0.6702563166618347,0.9812422394752502,0.9980816841125488,0.6944278478622437,0.6499870419502258,0.3428401052951813,0.8888458609580994,0.985238254070282,10.811138153076172,1,0,0,False,False,False,False,False
g562_alpha_00000082,03e5b60f62e58c7ff259866734d1d074e6d8eab9a6784be5abda1258ec9831b5,validation,g559-synth-game-den-32,game,16,8626,2000,0.5,-0.06622516556000013,30,True,1.2319204807281494,1.190750002861023,1.2712879180908203,0.7361416816711426,0.8095507621765137,1.0046570301055908,0.6472468376159668,0.9825486540794373,0.9961633682250977,0.7047003507614136,0.6499741077423096,0.350168913602829,0.9186856150627136,0.970476508140564,10.829011917114258,1,0,0,False,False,False,False,False
g562_alpha_00000083,03e5b60f62e58c7ff259866734d1d074e6d8eab9a6784be5abda1258ec9831b5,validation,g559-synth-game-den-32,game,16,8626,2000,0.75,-0.06622516556000013,30,True,1.2228808403015137,1.2071229219436646,1.28193199634552,0.7292125821113586,0.8393262028694153,0.9868157505989075,0.6242372989654541,0.9838550686836243,0.9942449927330017,0.7149728536605835,0.6499612331390381,0.3574977517127991,0.9485254287719727,0.9557147026062012,10.84688663482666,1,0,0,False,False,False,False,False
g562_alpha_00000084,03e5b60f62e58c7ff259866734d1d074e6d8eab9a6784be5abda1258ec9831b5,validation,g559-synth-game-den-32,game,16,8626,2000,1.0,-0.06622516556000013,30,True,1.2138410806655884,1.2234958410263062,1.2925759553909302,0.7222834229469299,0.8691015839576721,0.9689744114875793,0.6012277603149414,0.9851614832878113,0.9923266768455505,0.7252454161643982,0.6499482989311218,0.3648265600204468,0.9783651828765869,0.9409529566764832,10.864761352539062,1,0,0,False,False,False,False,False
g562_alpha_00000085,042cd12c8d8fc297ccdcbbf7605c4b396b6a158feb72546183d2a47c500fe7c5,validation,maze-32-32-2,maze,16,7174,2000,0.0,-0.04761904762000002,22,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g562_alpha_00000086,042cd12c8d8fc297ccdcbbf7605c4b396b6a158feb72546183d2a47c500fe7c5,validation,maze-32-32-2,maze,16,7174,2000,0.25,-0.04761904762000002,22,True,1.2333555221557617,1.1579492092132568,1.2537105083465576,0.7369270324707031,0.7529877424240112,1.0495184659957886,0.683090090751648,0.9800094962120056,0.9976890683174133,0.667786180973053,0.6396480202674866,0.351683109998703,0.8968116044998169,0.9901314377784729,10.830065727233887,1,0,0,False,False,False,False,False
g562_alpha_00000087,042cd12c8d8fc297ccdcbbf7605c4b396b6a158feb72546183d2a47c500fe7c5,validation,maze-32-32-2,maze,16,7174,2000,0.5,-0.04761904762000002,22,True,1.2167110443115234,1.1578943729400635,1.2574211359024048,0.7238540053367615,0.7559755444526672,1.05869722366333,0.6729142665863037,0.9800832271575928,0.9953781366348267,0.6514170169830322,0.629296064376831,0.3678549528121948,0.9346171617507935,0.9802628755569458,10.866867065429688,1,0,0,False,False,False,False,False
g562_alpha_00000088,042cd12c8d8fc297ccdcbbf7605c4b396b6a158feb72546183d2a47c500fe7c5,validation,maze-32-32-2,maze,16,7174,2000,0.75,-0.04761904762000002,22,True,1.2000665664672852,1.1578394174575806,1.261131763458252,0.7107809782028198,0.7589633464813232,1.0678759813308716,0.6627385020256042,0.9801568984985352,0.9930672645568848,0.6350479125976562,0.6189440488815308,0.38402676582336426,0.97242271900177,0.9703942537307739,10.903668403625488,1,0,0,False,False,False,False,False
g562_alpha_00000089,042cd12c8d8fc297ccdcbbf7605c4b396b6a158feb72546183d2a47c500fe7c5,validation,maze-32-32-2,maze,16,7174,2000,1.0,-0.04761904762000002,22,True,1.1834220886230469,1.1577844619750977,1.2648422718048096,0.697708010673523,0.7619510889053345,1.077054738998413,0.6525627374649048,0.9802305698394775,0.9907563328742981,0.6186787486076355,0.6085920929908752,0.4001986086368561,1.0102282762527466,0.9605256915092468,10.940470695495605,1,0,0,False,False,False,False,False
g562_alpha_00000090,0446a37a68b99abfdd7b991b5c0c8243d7bf54f5681715edb74447a8071b0f03,validation,g559-synth-game-den-32,game,16,8242,2000,0.0,-0.022260273969999966,20,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
g562_alpha_00000091,0446a37a68b99abfdd7b991b5c0c8243d7bf54f5681715edb74447a8071b0f03,validation,g559-synth-game-den-32,game,16,8242,2000,0.25,-0.022260273969999966,20,True,1.2407104969024658,1.1480932235717773,1.235748529434204,0.7597576379776001,0.7622295618057251,1.0517830848693848,0.6666232943534851,0.9795708656311035,0.9982481002807617,0.6704381704330444,0.6419569253921509,0.3504886031150818,0.9006891250610352,0.9902007579803467,10.7283935546875,1,0,0,False,False,False,False,False
g562_alpha_00000092,0446a37a68b99abfdd7b991b5c0c8243d7bf54f5681715edb74447a8071b0f03,validation,g559-synth-game-den-32,game,16,8242,2000,0.5,-0.022260273969999966,20,True,1.2314211130142212,1.1381821632385254,1.2214971780776978,0.769515335559845,0.7744591236114502,1.0632264614105225,0.6399807929992676,0.979205846786499,0.9964962005615234,0.6567209959030151,0.6339139342308044,0.36546590924263,0.9423721432685852,0.9804014563560486,10.663522720336914,1,0,0,False,False,False,False,False
g562_alpha_00000093,0446a37a68b99abfdd7b991b5c0c8243d7bf54f5681715edb74447a8071b0f03,validation,g559-synth-game-den-32,game,16,8242,2000,0.75,-0.022260273969999966,20,True,1.2221317291259766,1.128271222114563,1.2072458267211914,0.7792730331420898,0.7866887450218201,1.0746698379516602,0.6133382320404053,0.9788408875465393,0.9947443604469299,0.6430038213729858,0.625870943069458,0.3804432153701782,0.9840551614761353,0.9706021547317505,10.598651885986328,1,0,0,False,False,False,False,False
g562_alpha_00000094,0446a37a68b99abfdd7b991b5c0c8243d7bf54f5681715edb74447a8071b0f03,validation,g559-synth-game-den-32,game,16,8242,2000,1.0,-0.022260273969999966,20,True,1.2128422260284424,1.1183602809906006,1.1929943561553955,0.7890306711196899,0.7989183068275452,1.0861130952835083,0.586695671081543,0.9784759283065796,0.9929924607276917,0.6292867064476013,0.6178278923034668,0.39542055130004883,1.02573823928833,0.9608029127120972,10.533781051635742,1,0,0,False,False,False,False,False
g562_alpha_00000095,04e01663ac1b96402c8db69a75990cb450c91692bb6d413a57177adcd605eed8,train,g559-synth-connector-32,irregular_bottleneck,16,8548,500,0.0,-0.10817307692,43,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0,False,False,False,False,False
