context_key,context_id,topology_id,map_family,agent_count,budget_ms,oracle_theta_id,oracle_topk_theta_ids,no_safe_improvement,safe_candidate_count,safe_improving_candidate_count,oracle_quality_delta_vs_g556,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
random-32-32-10|25|106245|1000|b1000_short250_t050_i2,random-32-32-10|a25|s106245|it0|g557_label_matrix_random_32_32_10_a25_s106245_hb1000_short250_t050_i2_b1000,,random,25,1000,g557_gcst_00152,g557_gcst_00152;g557_gcst_00016;g557_gcst_00172;g557_gcst_00174;g557_gcst_00255,False,512,99,-0.01351351352,False,False,False,False,False
random-64-64-20|25|104324|500|b500_short500_t050_i8,random-64-64-20|a25|s104324|it0|g557_label_matrix_random_64_64_20_a25_s104324_hb500_short500_t050_i8_b500,,random,25,500,g557_gcst_00248,g557_gcst_00248;g557_gcst_00509;g557_gcst_00044;g557_gcst_00190;g557_gcst_00340,False,512,236,-0.03214890017,False,False,False,False,False
random-32-32-10|25|106279|5000|b5000_short500_t050_i2,random-32-32-10|a25|s106279|it0|g557_label_matrix_random_32_32_10_a25_s106279_hb5000_short500_t050_i2_b5000,,random,25,5000,g557_gcst_00115,g557_gcst_00115;g557_gcst_00391;g557_gcst_00207;g557_gcst_00280;g557_gcst_00483,False,512,327,-0.05117270789,False,False,False,False,False
random-64-64-20|25|104358|5000|b5000_short1000_t050_i8,random-64-64-20|a25|s104358|it0|g557_label_matrix_random_64_64_20_a25_s104358_hb5000_short1000_t050_i8_b5000,,random,25,5000,g557_gcst_00509,g557_gcst_00509;g557_gcst_00142;g557_gcst_00334;g557_gcst_00349;g557_gcst_00483,False,512,188,-0.02943800178,False,False,False,False,False
random-64-64-10|25|103940|500|b500_short1000_t100_i2,random-64-64-10|a25|s103940|it0|g557_label_matrix_random_64_64_10_a25_s103940_hb500_short1000_t100_i2_b500,,random,25,500,g557_gcst_00089,g557_gcst_00089;g557_gcst_00115;g557_gcst_00207;g557_gcst_00269;g557_gcst_00391,False,512,197,-0.01415571284,False,False,False,False,False
random-32-32-20|25|106723|500|b500_short250_t200_i4,random-32-32-20|a25|s106723|it0|g557_label_matrix_random_32_32_20_a25_s106723_hb500_short250_t200_i4_b500,,random,25,500,g557_gcst_00012,g557_gcst_00012;g557_gcst_00024;g557_gcst_00248;g557_gcst_00433;g557_gcst_00204,False,512,117,-0.02762430939,False,False,False,False,False
random-64-64-10|25|103906|1000|b1000_short1000_t100_i2,random-64-64-10|a25|s103906|it0|g557_label_matrix_random_64_64_10_a25_s103906_hb1000_short1000_t100_i2_b1000,,random,25,1000,g557_gcst_00044,g557_gcst_00044;g557_gcst_00235;g557_gcst_00346;g557_gcst_00360;g557_gcst_00430,False,512,332,-0.01812191103,False,False,False,False,False
random-32-32-10|25|106725|1000|b1000_short250_t200_i4,random-32-32-10|a25|s106725|it0|g557_label_matrix_random_32_32_10_a25_s106725_hb1000_short250_t200_i4_b1000,,random,25,1000,g557_gcst_00008,g557_gcst_00008;g557_gcst_00009;g557_gcst_00080;g557_gcst_00123;g557_gcst_00158,False,512,225,-0.03527336861,False,False,False,False,False
random-32-32-20|25|106757|5000|b5000_short500_t200_i2,random-32-32-20|a25|s106757|it0|g557_label_matrix_random_32_32_20_a25_s106757_hb5000_short500_t200_i2_b5000,,random,25,5000,g557_gcst_00182,g557_gcst_00182;g557_gcst_00302;g557_gcst_00079;g557_gcst_00270;g557_gcst_00102,False,512,209,-0.05008944544,False,False,False,False,False
random-64-64-20|25|105078|5000|b5000_short500_t200_i2,random-64-64-20|a25|s105078|it0|g557_label_matrix_random_64_64_20_a25_s105078_hb5000_short500_t200_i2_b5000,,random,25,5000,g557_gcst_00079,g557_gcst_00079;g557_gcst_00142;g557_gcst_00198;g557_gcst_00294;g557_gcst_00334,False,512,231,-0.02202202202,False,False,False,False,False
random-64-64-20|25|105044|500|b500_short250_t200_i4,random-64-64-20|a25|s105044|it0|g557_label_matrix_random_64_64_20_a25_s105044_hb500_short250_t200_i4_b500,,random,25,500,g557_gcst_00042,g557_gcst_00042;g557_gcst_00092;g557_gcst_00115;g557_gcst_00322;g557_gcst_00391,False,512,139,-0.02439024391,False,False,False,False,False
random-32-32-10|25|106759|5000|b5000_short500_t200_i2,random-32-32-10|a25|s106759|it0|g557_label_matrix_random_32_32_10_a25_s106759_hb5000_short500_t200_i2_b5000,,random,25,5000,g557_gcst_00007,g557_gcst_00007;g557_gcst_00037;g557_gcst_00117;g557_gcst_00387;g557_gcst_00001,False,512,4,-0.00169491525,False,False,False,False,False
random-64-64-10|25|104720|500|b500_short1000_t050_i2,random-64-64-10|a25|s104720|it0|g557_label_matrix_random_64_64_10_a25_s104720_hb500_short1000_t050_i2_b500,,random,25,500,g557_gcst_00349,g557_gcst_00349;g557_gcst_00009;g557_gcst_00159;g557_gcst_00258;g557_gcst_00279,False,512,50,-0.00988142293,False,False,False,False,False
random-64-64-10|25|104686|1000|b1000_short500_t050_i2,random-64-64-10|a25|s104686|it0|g557_label_matrix_random_64_64_10_a25_s104686_hb1000_short500_t050_i2_b1000,,random,25,1000,g557_gcst_00044,g557_gcst_00044;g557_gcst_00190;g557_gcst_00340;g557_gcst_00476;g557_gcst_00184,False,512,373,-0.01615798923,False,False,False,False,False
random-32-32-20|25|107203|500|b500_short500_t050_i8,random-32-32-20|a25|s107203|it0|g557_label_matrix_random_32_32_20_a25_s107203_hb500_short500_t050_i8_b500,,random,25,500,g557_gcst_00505,g557_gcst_00505;g557_gcst_00340;g557_gcst_00024;g557_gcst_00036;g557_gcst_00044,False,512,361,-0.05061082024,False,False,False,False,False
random-32-32-20|25|107237|5000|b5000_short500_t050_i4,random-32-32-20|a25|s107237|it0|g557_label_matrix_random_32_32_20_a25_s107237_hb5000_short500_t050_i4_b5000,,random,25,5000,g557_gcst_00053,g557_gcst_00053;g557_gcst_00465;g557_gcst_00079;g557_gcst_00089;g557_gcst_00340,False,512,226,-0.06786427146,False,False,False,False,False
random-32-32-10|25|107205|1000|b1000_short500_t100_i8,random-32-32-10|a25|s107205|it0|g557_label_matrix_random_32_32_10_a25_s107205_hb1000_short500_t100_i8_b1000,,random,25,1000,g557_gcst_00368,g557_gcst_00368;g557_gcst_00152;g557_gcst_00198;g557_gcst_00247;g557_gcst_00423,False,512,146,-0.01307189543,False,False,False,False,False
random-32-32-20|25|107683|500|b500_short500_t200_i2,random-32-32-20|a25|s107683|it0|g557_label_matrix_random_32_32_20_a25_s107683_hb500_short500_t200_i2_b500,,random,25,500,g557_gcst_00089,g557_gcst_00089;g557_gcst_00329;g557_gcst_00042;g557_gcst_00152;g557_gcst_00198,False,512,130,-0.0484375,False,False,False,False,False
random-64-64-20|25|105764|500|b500_short2000_t200_i8,random-64-64-20|a25|s105764|it0|g557_label_matrix_random_64_64_20_a25_s105764_hb500_short2000_t200_i8_b500,,random,25,500,g557_gcst_00089,g557_gcst_00089;g557_gcst_00430;g557_gcst_00340;g557_gcst_00499;g557_gcst_00092,False,512,321,-0.02066115702,False,False,False,False,False
random-32-32-10|25|107239|5000|b5000_short1000_t100_i4,random-32-32-10|a25|s107239|it0|g557_label_matrix_random_32_32_10_a25_s107239_hb5000_short1000_t100_i4_b5000,,random,25,5000,g557_gcst_00022,g557_gcst_00022;g557_gcst_00102;g557_gcst_00166;g557_gcst_00306;g557_gcst_00428,False,512,386,-0.04538577912,False,False,False,False,False
random-64-64-20|25|105798|5000|b5000_short250_t200_i8,random-64-64-20|a25|s105798|it0|g557_label_matrix_random_64_64_20_a25_s105798_hb5000_short250_t200_i8_b5000,,random,25,5000,g557_gcst_00198,g557_gcst_00198;g557_gcst_00115;g557_gcst_00207;g557_gcst_00391;g557_gcst_00437,False,512,158,-0.03512195122,False,False,False,False,False
random-32-32-20|25|107717|5000|b5000_short1000_t200_i8,random-32-32-20|a25|s107717|it0|g557_label_matrix_random_32_32_20_a25_s107717_hb5000_short1000_t200_i8_b5000,,random,25,5000,g557_gcst_00184,g557_gcst_00184;g557_gcst_00437;g557_gcst_00102;g557_gcst_00140;g557_gcst_00460,False,512,214,-0.04199066874,False,False,False,False,False
random-32-32-10|25|107685|1000|b1000_short500_t200_i2,random-32-32-10|a25|s107685|it0|g557_label_matrix_random_32_32_10_a25_s107685_hb1000_short500_t200_i2_b1000,,random,25,1000,g557_gcst_00156,g557_gcst_00156;g557_gcst_00397;g557_gcst_00416;g557_gcst_00507;g557_gcst_00001,False,512,4,-0.00362318841,False,False,False,False,False
random-64-64-10|25|105466|1000|b1000_short250_t100_i2,random-64-64-10|a25|s105466|it0|g557_label_matrix_random_64_64_10_a25_s105466_hb1000_short250_t100_i2_b1000,,random,25,1000,g557_gcst_00340,g557_gcst_00340;g557_gcst_00207;g557_gcst_00345;g557_gcst_00509;g557_gcst_00248,False,512,243,-0.02053571428,False,False,False,False,False
random-64-64-10|25|105500|500|b500_short500_t200_i2,random-64-64-10|a25|s105500|it0|g557_label_matrix_random_64_64_10_a25_s105500_hb500_short500_t200_i2_b500,,random,25,500,g557_gcst_00152,g557_gcst_00152;g557_gcst_00198;g557_gcst_00244;g557_gcst_00443;g557_gcst_00465,False,512,16,-0.00968992248,False,False,False,False,False
random-32-32-20|25|108163|500|b500_short1000_t100_i2,random-32-32-20|a25|s108163|it0|g557_label_matrix_random_32_32_20_a25_s108163_hb500_short1000_t100_i2_b500,,random,25,500,g557_gcst_00190,g557_gcst_00190;g557_gcst_00142;g557_gcst_00334;g557_gcst_00036;g557_gcst_00053,False,512,246,-0.0736,False,False,False,False,False
random-32-32-10|25|107719|5000|b5000_short1000_t200_i8,random-32-32-10|a25|s107719|it0|g557_label_matrix_random_32_32_10_a25_s107719_hb5000_short1000_t200_i8_b5000,,random,25,5000,g557_gcst_00052,g557_gcst_00052;g557_gcst_00058;g557_gcst_00074;g557_gcst_00110;g557_gcst_00297,False,512,39,-0.00844594594,False,False,False,False,False
random-32-32-20|25|108197|5000|b5000_short2000_t100_i2,random-32-32-20|a25|s108197|it0|g557_label_matrix_random_32_32_20_a25_s108197_hb5000_short2000_t100_i2_b5000,,random,25,5000,g557_gcst_00414,g557_gcst_00414;g557_gcst_00089;g557_gcst_00207;g557_gcst_00115;g557_gcst_00276,False,512,220,-0.07235621521,False,False,False,False,False
random-32-32-10|25|108165|1000|b1000_short1000_t100_i4,random-32-32-10|a25|s108165|it0|g557_label_matrix_random_32_32_10_a25_s108165_hb1000_short1000_t100_i4_b1000,,random,25,1000,g557_gcst_00235,g557_gcst_00235;g557_gcst_00355;g557_gcst_00433;g557_gcst_00108;g557_gcst_00176,False,512,123,-0.0284463895,False,False,False,False,False
random-64-64-20|25|106518|5000|b5000_short2000_t100_i2,random-64-64-20|a25|s106518|it0|g557_label_matrix_random_64_64_20_a25_s106518_hb5000_short2000_t100_i2_b5000,,random,25,5000,g557_gcst_00115,g557_gcst_00115;g557_gcst_00152;g557_gcst_00207;g557_gcst_00349;g557_gcst_00368,False,512,141,-0.03054187192,False,False,False,False,False
random-32-32-10|25|108199|5000|b5000_short2000_t100_i2,random-32-32-10|a25|s108199|it0|g557_label_matrix_random_32_32_10_a25_s108199_hb5000_short2000_t100_i2_b5000,,random,25,5000,g557_gcst_00236,g557_gcst_00236;g557_gcst_00270;g557_gcst_00113;g557_gcst_00154;g557_gcst_00272,False,512,175,-0.02380952381,False,False,False,False,False
random-64-64-10|25|106246|1000|b1000_short250_t050_i2,random-64-64-10|a25|s106246|it0|g557_label_matrix_random_64_64_10_a25_s106246_hb1000_short250_t050_i2_b1000,,random,25,1000,g557_gcst_00053,g557_gcst_00053;g557_gcst_00142;g557_gcst_00176;g557_gcst_00184;g557_gcst_00504,False,512,256,-0.01232227488,False,False,False,False,False
random-64-64-20|25|106484|500|b500_short1000_t100_i2,random-64-64-20|a25|s106484|it0|g557_label_matrix_random_64_64_20_a25_s106484_hb500_short1000_t100_i2_b500,,random,25,500,g557_gcst_00092,g557_gcst_00092;g557_gcst_00322;g557_gcst_00414;g557_gcst_00460;g557_gcst_00005,False,512,175,-0.02896218826,False,False,False,False,False
random-32-32-20|25|108643|500|b500_short1000_t200_i4,random-32-32-20|a25|s108643|it0|g557_label_matrix_random_32_32_20_a25_s108643_hb500_short1000_t200_i4_b500,,random,25,500,g557_gcst_00483,g557_gcst_00483;g557_gcst_00506;g557_gcst_00079;g557_gcst_00092;g557_gcst_00509,False,512,269,-0.05362776026,False,False,False,False,False
random-32-32-10|25|108645|1000|b1000_short2000_t200_i8,random-32-32-10|a25|s108645|it0|g557_label_matrix_random_32_32_10_a25_s108645_hb1000_short2000_t200_i8_b1000,,random,25,1000,g557_gcst_00132,g557_gcst_00132;g557_gcst_00135;g557_gcst_00182;g557_gcst_00255;g557_gcst_00302,False,512,9,-0.00547445256,False,False,False,False,False
random-32-32-20|25|108677|5000|b5000_short2000_t200_i4,random-32-32-20|a25|s108677|it0|g557_label_matrix_random_32_32_20_a25_s108677_hb5000_short2000_t200_i4_b5000,,random,25,5000,g557_gcst_00009,g557_gcst_00009;g557_gcst_00079;g557_gcst_00083;g557_gcst_00102;g557_gcst_00135,False,512,144,-0.0188034188,False,False,False,False,False
random-64-64-10|25|106280|500|b500_short500_t050_i2,random-64-64-10|a25|s106280|it0|g557_label_matrix_random_64_64_10_a25_s106280_hb500_short500_t050_i2_b500,,random,25,500,g557_gcst_00089,g557_gcst_00089;g557_gcst_00349;g557_gcst_00079;g557_gcst_00115;g557_gcst_00207,False,512,325,-0.03202479339,False,False,False,False,False
random-32-32-20|25|109123|500|b500_short2000_t100_i8,random-32-32-20|a25|s109123|it0|g557_label_matrix_random_32_32_20_a25_s109123_hb500_short2000_t100_i8_b500,,random,25,500,g557_gcst_00102,g557_gcst_00102;g557_gcst_00144;g557_gcst_00495;g557_gcst_00190;g557_gcst_00070,False,512,311,-0.0585284281,False,False,False,False,False
random-32-32-10|25|108679|5000|b5000_short2000_t050_i4,random-32-32-10|a25|s108679|it0|g557_label_matrix_random_32_32_10_a25_s108679_hb5000_short2000_t050_i4_b5000,,random,25,5000,g557_gcst_00012,g557_gcst_00012;g557_gcst_00024;g557_gcst_00036;g557_gcst_00044;g557_gcst_00053,False,512,183,-0.04130434783,False,False,False,False,False
random-64-64-10|25|107026|1000|b1000_short2000_t200_i2,random-64-64-10|a25|s107026|it0|g557_label_matrix_random_64_64_10_a25_s107026_hb1000_short2000_t200_i2_b1000,,random,25,1000,g557_gcst_00152,g557_gcst_00152;g557_gcst_00198;g557_gcst_00005;g557_gcst_00127;g557_gcst_00277,False,512,61,-0.00869565218,False,False,False,False,False
random-64-64-20|25|107204|500|b500_short500_t050_i8,random-64-64-20|a25|s107204|it0|g557_label_matrix_random_64_64_20_a25_s107204_hb500_short500_t050_i8_b500,,random,25,500,g557_gcst_00079,g557_gcst_00079;g557_gcst_00483;g557_gcst_00349;g557_gcst_00115;g557_gcst_00391,False,512,145,-0.02378686964,False,False,False,False,False
random-32-32-20|25|109157|5000|b5000_short250_t100_i8,random-32-32-20|a25|s109157|it0|g557_label_matrix_random_32_32_20_a25_s109157_hb5000_short250_t100_i8_b5000,,random,25,5000,g557_gcst_00509,g557_gcst_00509;g557_gcst_00028;g557_gcst_00227;g557_gcst_00076;g557_gcst_00215,False,512,160,-0.02728731942,False,False,False,False,False
random-64-64-10|25|107060|500|b500_short250_t200_i2,random-64-64-10|a25|s107060|it0|g557_label_matrix_random_64_64_10_a25_s107060_hb500_short250_t200_i2_b500,,random,25,500,g557_gcst_00056,g557_gcst_00056;g557_gcst_00430;g557_gcst_00079;g557_gcst_00089;g557_gcst_00115,False,512,426,-0.02520252025,False,False,False,False,False
random-64-64-20|25|107238|5000|b5000_short1000_t100_i4,random-64-64-20|a25|s107238|it0|g557_label_matrix_random_64_64_20_a25_s107238_hb5000_short1000_t100_i4_b5000,,random,25,5000,g557_gcst_00089,g557_gcst_00089;g557_gcst_00115;g557_gcst_00391;g557_gcst_00414;g557_gcst_00437,False,512,166,-0.02158273381,False,False,False,False,False
random-32-32-10|25|109125|1000|b1000_short2000_t100_i8,random-32-32-10|a25|s109125|it0|g557_label_matrix_random_32_32_10_a25_s109125_hb1000_short2000_t100_i8_b1000,,random,25,1000,g557_gcst_00344,g557_gcst_00344;g557_gcst_00363;g557_gcst_00272;g557_gcst_00473;g557_gcst_00084,False,512,305,-0.04918032787,False,False,False,False,False
random-32-32-10|25|109159|5000|b5000_short250_t100_i8,random-32-32-10|a25|s109159|it0|g557_label_matrix_random_32_32_10_a25_s109159_hb5000_short250_t100_i8_b5000,,random,25,5000,g557_gcst_00391,g557_gcst_00391;g557_gcst_00414;g557_gcst_00509;g557_gcst_00437;g557_gcst_00345,False,512,154,-0.04365904366,False,False,False,False,False
random-32-32-20|25|109603|500|b500_short2000_t050_i2,random-32-32-20|a25|s109603|it0|g557_label_matrix_random_32_32_20_a25_s109603_hb500_short2000_t050_i2_b500,,random,25,500,g557_gcst_00056,g557_gcst_00056;g557_gcst_00044;g557_gcst_00116;g557_gcst_00190;g557_gcst_00294,False,512,321,-0.07462686567,False,False,False,False,False
random-32-32-20|25|109637|5000|b5000_short250_t050_i2,random-32-32-20|a25|s109637|it0|g557_label_matrix_random_32_32_20_a25_s109637_hb5000_short250_t050_i2_b5000,,random,25,5000,g557_gcst_00036,g557_gcst_00036;g557_gcst_00142;g557_gcst_00294;g557_gcst_00334;g557_gcst_00079,False,512,160,-0.05729166666,False,False,False,False,False
random-64-64-20|25|107924|500|b500_short250_t050_i2,random-64-64-20|a25|s107924|it0|g557_label_matrix_random_64_64_20_a25_s107924_hb500_short250_t050_i2_b500,,random,25,500,g557_gcst_00009,g557_gcst_00009;g557_gcst_00089;g557_gcst_00159;g557_gcst_00258;g557_gcst_00279,False,512,248,-0.02777777778,False,False,False,False,False
random-64-64-20|25|107958|5000|b5000_short250_t050_i2,random-64-64-20|a25|s107958|it0|g557_label_matrix_random_64_64_20_a25_s107958_hb5000_short250_t050_i2_b5000,,random,25,5000,g557_gcst_00266,g557_gcst_00266;g557_gcst_00269;g557_gcst_00382;g557_gcst_00161;g557_gcst_00207,False,512,326,-0.04770813845,False,False,False,False,False
random-32-32-10|25|109605|1000|b1000_short250_t050_i2,random-32-32-10|a25|s109605|it0|g557_label_matrix_random_32_32_10_a25_s109605_hb1000_short250_t050_i2_b1000,,random,25,1000,g557_gcst_00253,g557_gcst_00253;g557_gcst_00340;g557_gcst_00213;g557_gcst_00024;g557_gcst_00053,False,512,174,-0.05081300813,False,False,False,False,False
random-32-32-20|25|110083|500|b500_short250_t100_i4,random-32-32-20|a25|s110083|it0|g557_label_matrix_random_32_32_20_a25_s110083_hb500_short250_t100_i4_b500,,random,25,500,g557_gcst_00349,g557_gcst_00349;g557_gcst_00391;g557_gcst_00414;g557_gcst_00437;g557_gcst_00493,False,512,152,-0.03583617748,False,False,False,False,False
random-32-32-10|25|109639|5000|b5000_short500_t050_i2,random-32-32-10|a25|s109639|it0|g557_label_matrix_random_32_32_10_a25_s109639_hb5000_short500_t050_i2_b5000,,random,25,5000,g557_gcst_00042,g557_gcst_00042;g557_gcst_00036;g557_gcst_00204;g557_gcst_00509;g557_gcst_00116,False,512,165,-0.02656546489,False,False,False,False,False
random-32-32-20|25|110117|5000|b5000_short500_t100_i4,random-32-32-20|a25|s110117|it0|g557_label_matrix_random_32_32_20_a25_s110117_hb5000_short500_t100_i4_b5000,,random,25,5000,g557_gcst_00079,g557_gcst_00079;g557_gcst_00092;g557_gcst_00115;g557_gcst_00129;g557_gcst_00161,False,512,259,-0.03738317757,False,False,False,False,False
random-64-64-10|25|107806|1000|b1000_short2000_t100_i2,random-64-64-10|a25|s107806|it0|g557_label_matrix_random_64_64_10_a25_s107806_hb1000_short2000_t100_i2_b1000,,random,25,1000,g557_gcst_00509,g557_gcst_00509;g557_gcst_00464;g557_gcst_00017;g557_gcst_00057;g557_gcst_00205,False,512,144,-0.01056338028,False,False,False,False,False
random-64-64-10|25|107840|500|b500_short250_t100_i2,random-64-64-10|a25|s107840|it0|g557_label_matrix_random_64_64_10_a25_s107840_hb500_short250_t100_i2_b500,,random,25,500,g557_gcst_00230,g557_gcst_00230;g557_gcst_00437;g557_gcst_00483;g557_gcst_00123;g557_gcst_00158,False,512,296,-0.01755926251,False,False,False,False,False
random-32-32-10|25|110085|1000|b1000_short250_t100_i4,random-32-32-10|a25|s110085|it0|g557_label_matrix_random_32_32_10_a25_s110085_hb1000_short250_t100_i4_b1000,,random,25,1000,g557_gcst_00349,g557_gcst_00349;g557_gcst_00230;g557_gcst_00005;g557_gcst_00368;g557_gcst_00079,False,512,136,-0.03376205788,False,False,False,False,False
random-32-32-10|25|110119|5000|b5000_short500_t100_i4,random-32-32-10|a25|s110119|it0|g557_label_matrix_random_32_32_10_a25_s110119_hb5000_short500_t100_i4_b5000,,random,25,5000,g557_gcst_00042,g557_gcst_00042;g557_gcst_00092;g557_gcst_00322;g557_gcst_00443;g557_gcst_00292,False,512,167,-0.02905982906,False,False,False,False,False
random-32-32-20|25|110563|500|b500_short500_t050_i8,random-32-32-20|a25|s110563|it0|g557_label_matrix_random_32_32_20_a25_s110563_hb500_short500_t050_i8_b500,,random,25,500,g557_gcst_00115,g557_gcst_00115;g557_gcst_00152;g557_gcst_00142;g557_gcst_00259;g557_gcst_00294,False,512,182,-0.03082191781,False,False,False,False,False
random-64-64-20|25|108644|500|b500_short1000_t200_i4,random-64-64-20|a25|s108644|it0|g557_label_matrix_random_64_64_20_a25_s108644_hb500_short1000_t200_i4_b500,,random,25,500,g557_gcst_00368,g557_gcst_00368;g557_gcst_00079;g557_gcst_00419;g557_gcst_00005;g557_gcst_00391,False,512,257,-0.04880212955,False,False,False,False,False
