candidate_id,stage,candidate_family,candidate_rows,raw_generated_rows,success_regression_count_vs_static_flow,success_gain_count_vs_static_flow,success_rate_delta_vs_static_flow,both_success_quality_pairs_vs_static_flow,both_success_quality_delta_mean_vs_static_flow,bootstrap_ci_upper,better_count_vs_static_flow,worse_count_vs_static_flow,support_strata,support_seed_blocks,fingerprint_match_rate,candidate_recognized_all,cost_finite_all,theta_in_bounds_all,validation_ready,not_ready_reason,distance_from_current_static_flow,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g554_c01619,stage1,,84,84,0,0,-1,84,0.00493871935988,0.00966522559986,27,45,36,52,1,True,True,True,False,insufficient_support,1.08499918802,1.25,1.23038790226,1.25,0.75,0.75,1.06487763363,0.315887059637,0.909647308397,1,0.940335194002,0.144159461681,0.374744024744,0.691076472326,0.987018574519,11.4746906247,1,0,0,False,False,False,False,False
g554_c00337,stage1,,84,84,0,0,-1,84,0.00502972081833,0.00953031745753,27,40,35,58,1,True,True,True,False,insufficient_support,0.707084015922,1.25,1.31182973558,1.25,0.75,0.75,0.939369544869,0.207501998752,0.9638504524,1,1.03494965095,0.121302438895,0.362403535662,0.710446966964,0.960863070863,10.6098142428,1,0,0,False,False,False,False,False
g554_c01857,stage1,,84,84,0,0,-1,84,0.00505733459369,0.00930181741882,26,39,34,52,1,True,True,True,False,insufficient_support,0.0582075957113,1.25,1.25,1.25,0.75,0.75,0.980542936793,0,0.95,1,1.04523622024,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c02091,stage1,,84,84,0,0,-1,84,0.00510192759202,0.0105164211649,29,46,36,54,1,True,True,True,False,insufficient_support,1.98211971826,1.25,1.29437882688,1.25,0.75,0.75,0.952018778519,0.514540657441,0.9175,1,0.986270919354,0.65,0.384058858859,0.700767520768,0.59999542262,11.4625409695,1,0,0,False,False,False,False,False
g554_c02974,stage1,,84,84,0,0,-1,84,0.00514162884143,0.00987958122958,28,43,35,60,1,True,True,True,False,insufficient_support,6.66515457766,0.401082401082,1.39718964719,0.93886018886,0.720373220373,0.466228466228,1.39646239646,1.23832748833,0.968012568013,0.93987033987,0.607739107739,1.39511539512,0.104034504035,0.287452537453,0.326026826027,8.2681962682,1,0,0,False,False,False,False,False
g554_c01484,stage1,,84,84,0,0,-1,84,0.00519511540512,0.0100579321811,30,40,35,56,1,True,True,True,False,insufficient_support,1.27018437187,1.25,1.21600462225,1.25,0.75,0.75,1.06243981244,0.351349067771,0.903607653608,1,0.998262941112,0.450863428274,0.330015630016,0.709737428487,1,11.3874224499,1,0,0,False,False,False,False,False
g554_c02037,stage1,,84,84,0,0,-1,84,0.00521034666202,0.0102602863336,31,37,35,52,1,True,True,True,False,insufficient_support,1.07167721435,1.25,1.1673398936,1.25,0.75,0.75,1.02227175977,0.334128718504,0.987651209526,1,0.991621173667,0.348391508217,0.337745047745,0.728409775285,0.977881165381,11.1766549517,1,0,0,False,False,False,False,False
g554_c00185,stage1,,84,84,0,0,-1,84,0.00522686835476,0.00964722885395,24,46,36,52,1,True,True,True,False,insufficient_support,1.08739121219,1.25,1.29802230802,1.25,0.75,0.75,0.951685211185,0.257843346593,0.9825,1,0.976373017574,0.290243805763,0.331313115713,0.69325065325,0.94918918919,11.5274405834,1,0,0,False,False,False,False,False
g554_c02260,stage1,,84,84,0,0,-1,84,0.00528194494012,0.0100019741074,22,39,35,58,1,True,True,True,False,insufficient_support,0.725635139786,1.25,1.22623673999,1.25,0.75,0.75,1.04868205218,0.114759983573,0.932792703093,1,1.0483985024,0.176578776843,0.386906236106,0.730541808042,0.961254631255,11.5232453883,1,0,0,False,False,False,False,False
g554_c01725,stage1,,84,84,0,0,-1,84,0.00539070883119,0.0105287780095,31,39,36,56,1,True,True,True,False,insufficient_support,0.851182352964,1.25,1.3108966859,1.25,0.75,0.75,0.980915818416,0.324604207678,0.963707302457,1,1.01609134109,0.344528460943,0.389648189648,0.725524850525,1,10.6877260502,1,0,0,False,False,False,False,False
g554_c02155,stage1,,84,84,0,0,-1,84,0.00542170222155,0.0113345109009,28,39,34,52,1,True,True,True,False,insufficient_support,1.40330859471,1.25,1.2291470204,1.25,0.75,0.75,1.03792962443,0.692603788851,0.9175,1,0.964605514606,0.346578396843,0.292418944872,0.750742622578,0.962715572715,11.3741081081,1,0,0,False,False,False,False,False
g554_c02967,stage1,,84,84,0,0,-1,84,0.0054224590419,0.0101006578249,22,41,35,58,1,True,True,True,False,insufficient_support,0.0353186978192,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1.02003919504,0,0.35,0.730900621526,1,11,1,0,0,False,False,False,False,False
g554_c01297,stage1,,84,84,0,0,-1,84,0.0054278356669,0.0095581245914,20,45,35,58,1,True,True,True,False,insufficient_support,0.09271861772,1.25,1.30442858568,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.68853031353,1,11,1,0,0,False,False,False,False,False
g554_c02267,stage1,,84,84,0,0,-1,84,0.00545098585702,0.00979154234889,24,46,35,56,1,True,True,True,False,insufficient_support,0.335090927268,1.25,1.23427007021,1.25,0.75,0.75,1.02511351261,0,0.928213598526,1,1.01028389778,0,0.339164919165,0.740506138944,0.983171501922,11.1361591674,1,0,0,False,False,False,False,False
g554_c02873,stage1,,84,84,0,0,-1,84,0.00549485133583,0.0103758195665,25,45,35,54,1,True,True,True,False,insufficient_support,1.31781681231,1.25,1.30787006162,1.25,0.75,0.75,0.974925938926,0.687551366554,0.935874488124,1,0.922707229582,0.529040571919,0.331232775633,0.70887007137,1,11.3086362076,1,0,0,False,False,False,False,False
g554_c00626,stage1,,84,84,0,0,-1,84,0.00549725837274,0.0100915849482,24,41,35,58,1,True,True,True,False,insufficient_support,0.840586146238,1.25,1.29392876643,1.25,0.75,0.75,1.04875558676,0.289164521664,0.979372046722,1,1.03678908779,0.101548971902,0.383468523068,0.715862437113,1,11.29701287,1,0,0,False,False,False,False,False
g554_c01750,stage1,,84,84,0,0,-1,84,0.00551911456,0.00977556778458,22,45,35,52,1,True,True,True,False,insufficient_support,0.0621654621648,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.724258661759,0.968820706321,11,1,0,0,False,False,False,False,False
g554_c00488,stage1,,84,84,0,0,-1,84,0.0055314327575,0.0103921839499,23,43,35,52,1,True,True,True,False,insufficient_support,0.923049224294,1.25,1.17162244904,1.25,0.75,0.75,1.04791406341,0.29246056121,0.972166592566,1,1.04514520884,0.2275,0.31485977926,0.733669562419,0.967515346516,10.6973770914,1,0,0,False,False,False,False,False
g554_c02044,stage1,,84,84,0,0,-1,84,0.00562782094845,0.0105638048103,25,42,35,52,1,True,True,True,False,insufficient_support,0.675705306949,1.25,1.28915711728,1.25,0.75,0.75,0.979911811162,0.0336404867655,0.985808397683,1,0.967368892369,0,0.310708150708,0.726820711196,0.966718004218,10.5946968947,1,0,0,False,False,False,False,False
g554_c02125,stage1,,84,84,0,0,-1,84,0.00570169049714,0.0106798759439,20,42,35,58,1,True,True,True,False,insufficient_support,0.542495605001,1.25,1.20113285738,1.25,0.75,0.75,1.06850694351,0.0505065973816,0.9720250714,1,0.968807206307,0,0.362062802063,0.6911501599,1,10.5851062601,1,0,0,False,False,False,False,False
g554_c02133,stage1,,84,84,0,0,-1,84,0.0057207602781,0.0103809143742,28,44,35,60,1,True,True,True,False,insufficient_support,0.444033125286,1.25,1.25,1.25,0.75,0.75,1,0,0.991610789736,1,1,0,0.35,0.715093465093,1,11,1,0,0,False,False,False,False,False
g554_c01474,stage1,,84,84,0,0,-1,84,0.00573090055226,0.010924101731,27,45,35,60,1,True,True,True,False,insufficient_support,2.57424974426,1.25,0.725617781394,1.25,0.75,0.75,1.03616321741,0.937524421899,0.988899439524,1,1.14678760205,1,0.316737976738,0.788823413823,0.973705423705,10.7181149556,1,0,0,False,False,False,False,False
g554_c00286,stage1,,84,84,0,0,-1,84,0.00574806697738,0.0103927437543,26,43,36,56,1,True,True,True,False,insufficient_support,0.792688050034,1.25,1.23342230218,1.25,0.75,0.75,1.02476564876,0.200140031604,0.923686063336,1,1.03046940799,0.185051314897,0.318653359853,0.725794625795,0.975797199797,10.6199635349,1,0,0,False,False,False,False,False
g554_c00473,stage1,,84,84,0,0,-1,84,0.00576751233512,0.0106569976604,30,41,36,54,1,True,True,True,False,insufficient_support,0.0588430338431,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.369349119349,0.706679206679,1,11,1,0,0,False,False,False,False,False
g554_c00245,stage1,,84,84,0,0,-1,84,0.00578331498619,0.00996894089764,23,39,35,52,1,True,True,True,False,insufficient_support,0.02115879616,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1.02115879616,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c01834,stage1,,84,84,0,0,-1,84,0.00578476968845,0.0103160412156,22,43,35,60,1,True,True,True,False,insufficient_support,0.735103786883,1.25,1.23372962248,1.25,0.75,0.75,1.04701368901,0.203516194766,0.922187796888,1,0.953743236866,0.0761497852005,0.386368971569,0.697554015054,1,10.7385250017,1,0,0,False,False,False,False,False
g554_c01515,stage1,,84,84,0,0,-1,84,0.00580277878369,0.010313300306,28,39,35,54,1,True,True,True,False,insufficient_support,0.944758265575,1.25,1.15273806459,1.25,0.75,0.75,0.923671405171,0.248224279475,0.972439243789,1,1.10170270689,0.163448663353,0.383426652627,0.721408047658,1,11.4710630631,1,0,0,False,False,False,False,False
g554_c01653,stage1,,84,84,0,0,-1,84,0.00583502572607,0.0105443276441,25,45,36,60,1,True,True,True,False,insufficient_support,1.21098648406,1.25,1.27476933727,1.25,0.75,0.75,1.02604158229,0.340228526624,0.990622978748,1,0.993054030525,0.314286631427,0.379738579739,0.697586150711,0.95251040251,10.453987229,1,0,0,False,False,False,False,False
g554_c01340,stage1,,84,84,0,0,-1,84,0.00590830489369,0.010534931152,26,42,34,56,1,True,True,True,False,insufficient_support,0.807221664848,1.25,1.22574392574,1.25,0.75,0.75,0.951097695098,0,0.9175,1,0.978571974572,0.359936130128,0.334547404548,0.711331071331,1,10.5256842557,1,0,0,False,False,False,False,False
g554_c00735,stage1,,84,84,0,0,-1,84,0.00594142072381,0.0103944089252,23,46,36,54,1,True,True,True,False,insufficient_support,0.3,1.25,1,1.25,0.75,0.75,1,0,0.95,1,1.1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00574,stage1,,84,84,0,0,-1,84,0.00595371566179,0.0107108996775,23,44,36,60,1,True,True,True,False,insufficient_support,0.41133734257,1.25,1.22876417408,1.25,0.75,0.75,1.03181742244,0,0.972727953353,1,1.01476117726,0,0.332243747244,0.724368255618,0.980756312006,10.7490504241,1,0,0,False,False,False,False,False
g554_c00019,stage1,,84,84,0,0,-1,84,0.00595691415571,0.011465026571,20,46,35,56,1,True,True,True,False,insufficient_support,0.661322780094,1.25,1.19068923756,1.25,0.75,0.75,1.02511700012,0,0.988826728827,1,0.952545202545,0,0.369889179889,0.699069324069,0.964477189477,10.8062493812,1,0,0,False,False,False,False,False
g554_c02935,stage1,,84,84,0,0,-1,84,0.00601145396417,0.0108709102238,25,45,35,52,1,True,True,True,False,insufficient_support,0.963035071012,1.25,1.20138420889,1.25,0.75,0.75,1.04111384111,0.272892437893,0.9175,1,0.974605904606,0.2275,0.37772937093,0.691936693187,0.941617983978,11.0696138048,1,0,0,False,False,False,False,False
g554_c02951,stage1,,84,84,0,0,-1,84,0.00611945679071,0.0121830520238,25,41,35,52,1,True,True,True,False,insufficient_support,0.334680620611,1.25,1.26514563233,1.25,0.75,0.75,0.963612597988,0.00824907074907,0.969479680417,1,1.01034297909,0,0.335108855109,0.759332024957,1,10.7580509768,1,0,0,False,False,False,False,False
g554_c00677,stage1,,84,84,0,0,-1,84,0.00612181969917,0.0102839415313,21,43,36,54,1,True,True,True,False,insufficient_support,0.371528449669,1.25,1.25870692277,1.25,0.75,0.75,0.968427884053,0,0.97307218026,1,0.992742111492,0,0.333057228057,0.731531489344,0.975011400011,11.1450549451,1,0,0,False,False,False,False,False
g554_c02899,stage1,,84,84,0,0,-1,84,0.0061400645781,0.012217402687,25,44,35,56,1,True,True,True,False,insufficient_support,2.29811600876,1.25,1.50851659503,1.25,0.75,0.75,0.964698308448,1.04939115877,0.928369368994,1,0.879616428819,1,0.382551442551,0.691171628672,1,11.5485871861,1,0,0,False,False,False,False,False
g554_c00599,stage1,,84,84,0,0,-1,84,0.00616416396607,0.0110467705163,25,44,35,52,1,True,True,True,False,insufficient_support,0.680668449408,1.25,1.22810785311,1.25,0.75,0.75,1.07414162414,0.0463127338127,0.988366275241,1,0.980456742957,0,0.312947442947,0.724381474381,0.957283594784,10.8011797512,1,0,0,False,False,False,False,False
g554_c00310,stage1,,84,84,0,0,-1,84,0.00618256903821,0.0116425863564,26,44,34,52,1,True,True,True,False,insufficient_support,2.05840996176,1.25,1.28249504812,1.25,0.75,0.75,0.925856575857,1.05839205839,0.925422501673,1,1.02448981199,0.98894502211,0.383821523822,0.730014823765,0.971673184173,10.5572971323,1,0,0,False,False,False,False,False
g554_c01407,stage1,,84,84,0,0,-1,84,0.00619104238786,0.011242809802,26,45,34,58,1,True,True,True,False,insufficient_support,1.34329265226,1.25,1.26685996998,1.25,0.75,0.75,1.04038844039,0.330183480183,0.99394048894,1,0.95914974665,0.35,0.323146433146,0.68885984511,0.948594596491,10.3035033255,1,0,0,False,False,False,False,False
g554_c00451,stage1,,84,84,0,0,-1,84,0.0062462309431,0.0111465173956,28,38,35,60,1,True,True,True,False,insufficient_support,1.44274316927,1.25,1.21056208806,1.25,0.75,0.75,0.957450684451,0.275679357654,0.979162862213,1,1.15057207023,0.65,0.335786607386,0.778231640731,0.862543337647,10.7475139425,1,0,0,False,False,False,False,False
g554_c02161,stage1,,84,84,0,0,-1,84,0.00624761384024,0.0118901220465,26,43,34,52,1,True,True,True,False,insufficient_support,0.292850749116,1.25,1.27952035765,1.25,0.75,0.75,1.01608948484,0.011264472202,0.965389267264,1,1.01041582292,0,0.360580755581,0.726629296942,1,11.2130622381,1,0,0,False,False,False,False,False
g554_c01742,stage1,,84,84,0,0,-1,84,0.00629740313476,0.00982604775018,24,43,35,52,1,True,True,True,False,insufficient_support,0.953307709552,1.25,1.31862928738,1.25,0.75,0.75,0.907241744742,0.0899792774793,1,1,0.949493524494,0,0.297796167796,0.704106891607,1,11.4484250734,1,0,0,False,False,False,False,False
g554_c00523,stage1,,84,84,0,0,-1,84,0.00632484404607,0.011926979205,26,44,35,56,1,True,True,True,False,insufficient_support,1.3590903802,1.25,1.03229303932,1.25,0.75,0.75,1.06185211185,0.322851519727,0.904120939121,1,1.02000170173,0.35,0.325916425916,0.720202704578,1,11.4773636274,1,0,0,False,False,False,False,False
g554_c01436,stage1,,84,84,0,0,-1,84,0.00632621103774,0.0109033490844,27,44,35,52,1,True,True,True,False,insufficient_support,1.00119156371,1.25,1.28880007005,1.25,0.75,0.75,1.12036522037,0.110596985597,0.9,1,1.09688794689,0,0.294534804535,0.788055694306,1,10.5809342309,1,0,0,False,False,False,False,False
g554_c00248,stage1,,84,84,0,0,-1,84,0.00637492940964,0.0112430980152,26,40,35,52,1,True,True,True,False,insufficient_support,1.47634859112,1.25,1.29087400962,1.25,0.75,0.75,1.05564204939,0.284283841855,0.905447045447,1,1.03417965192,0.35,0.334312774313,0.71472980848,0.770896332674,10.5488466488,1,0,0,False,False,False,False,False
g554_c00460,stage1,,84,84,0,0,-1,84,0.00638189205643,0.0105828900681,22,42,36,58,1,True,True,True,False,insufficient_support,0.0583410583392,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1.0314018564,0,0.35,0.716325997576,1,11,1,0,0,False,False,False,False,False
g554_c02198,stage1,,84,84,0,0,-1,84,0.00644904708786,0.0111574231207,28,42,36,58,1,True,True,True,False,insufficient_support,2.42512546185,1.25,1.20019202644,1.25,0.75,0.75,0.954818064818,0.681242979995,0.975076169026,1,1.04895105495,0.65,0.384235045435,0.712323476073,0.549936472437,9.38360959603,1,0,0,False,False,False,False,False
g554_c02257,stage1,,84,84,0,0,-1,84,0.00651184820476,0.0109107908065,24,44,35,58,1,True,True,True,False,insufficient_support,0.0311972936924,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1.01425462675,0,0.35,0.728821666322,1,11,1,0,0,False,False,False,False,False
g554_c01309,stage1,,84,84,0,0,-1,84,0.0065216092231,0.0104429677785,19,43,34,54,1,True,True,True,False,insufficient_support,1.0698596309,1.25,1.30185814561,1.25,0.75,0.75,0.937256043506,0.320401842503,0.984892157392,1,0.950238350238,0.331447587105,0.328910728911,0.688664938665,1,11.1405776656,1,0,0,False,False,False,False,False
g554_c00159,stage1,,84,84,0,0,-1,84,0.00654718681369,0.0116637248332,26,44,36,58,1,True,True,True,False,insufficient_support,1.02456409787,1.25,1.29060732811,1.25,0.75,0.75,1.07217093717,0.266339407589,0.9825,1,1.0048586596,0.340087363575,0.316249491049,0.705421005421,1,11.3858314028,1,0,0,False,False,False,False,False
g554_c01429,stage1,,84,84,0,0,-1,84,0.00657872029821,0.0111680797844,25,47,35,54,1,True,True,True,False,insufficient_support,0.904384923067,1.25,1.28818878944,1.25,0.75,0.75,0.965033696034,0.23027424168,0.9175,1,0.973496314496,0.194725391799,0.328419312819,0.701513737764,1,11.4768725869,1,0,0,False,False,False,False,False
g554_c00362,stage1,,84,84,0,0,-1,84,0.00659456679536,0.0116296491622,21,46,34,52,1,True,True,True,False,insufficient_support,0.863514453947,1.25,1.21607601295,1.25,0.75,0.75,1.0332959833,0.0486386058328,0.935512972388,1,1.0172007422,0.591720316559,0.362051312051,0.699588277713,0.954052591553,10.5917636043,1,0,0,False,False,False,False,False
g554_c02109,stage1,,84,84,0,0,-1,84,0.00660210385833,0.012042568583,28,43,36,52,1,True,True,True,False,insufficient_support,1.13745931976,1.25,1.30376711127,1.25,0.75,0.75,0.957493506493,0.647863304458,0.970608934909,1,0.967353535354,0.0791210917575,0.372652221053,0.690743633243,0.962670722671,10.4766344916,1,0,0,False,False,False,False,False
g554_c00202,stage1,,84,84,0,0,-1,84,0.00665956439071,0.0108877145192,23,41,35,56,1,True,True,True,False,insufficient_support,0.14,1.25,1.2,1.25,0.75,0.75,1,0,0.95,1,1.1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c01281,stage1,,84,84,0,0,-1,84,0.00678890211857,0.0114386409835,27,46,35,56,1,True,True,True,False,insufficient_support,0.80982203048,1.25,1.31025993526,1.25,0.75,0.75,1.05925997426,0.223145825391,0.9175,1,1.03246784447,0.0276923821151,0.390662532663,0.719761368511,0.958723333723,11.1504268554,1,0,0,False,False,False,False,False
g554_c02915,stage1,,84,84,0,0,-1,84,0.00682182744643,0.011818409668,23,45,34,60,1,True,True,True,False,insufficient_support,0.591780582409,1.25,1.2118240712,1.25,0.75,0.75,0.933442683443,0,0.984881042381,1,0.986482886483,0,0.310876270876,0.73010458948,1,10.6411209286,1,0,0,False,False,False,False,False
g554_c01718,stage1,,84,84,0,0,-1,84,0.00684573554024,0.0120771874467,27,45,36,58,1,True,True,True,False,insufficient_support,2.04258446982,1.25,1.19765751141,1.25,0.75,0.75,1.04263852814,0.776387378683,0.963712848563,1,0.919082796213,0.65,0.32930973051,0.699765609765,0.612995397605,10.529042471,1,0,0,False,False,False,False,False
g554_c00341,stage1,,84,84,0,0,-1,84,0.00702565164464,0.0115991616121,24,45,35,58,1,True,True,True,False,insufficient_support,0.18,1.25,1.15,1.25,0.75,0.75,1,0,0.95,1,1.1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00731,stage1,,84,84,0,0,-1,84,0.007046871445,0.0115186485935,25,44,36,52,1,True,True,True,False,insufficient_support,0.522106912739,1.25,1.2932759339,1.25,0.75,0.75,0.960327172827,0,0.923166261291,1,1.04407908158,0,0.365415695416,0.716627732253,0.984657309657,11.3287871663,1,0,0,False,False,False,False,False
g554_c02236,stage1,,84,84,0,0,-1,84,0.0070545055781,0.0114276014406,25,47,36,54,1,True,True,True,False,insufficient_support,0.886074027851,1.25,1.25,1.25,0.75,0.75,1,0.512883474235,0.95,1,1.09855940288,0.565811768375,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00611,stage1,,84,84,0,0,-1,84,0.00706318019476,0.011827506933,24,44,35,52,1,True,True,True,False,insufficient_support,0.250285326845,1.25,1.23836108992,1.25,0.75,0.75,1.0185293029,0.015163491726,0.962200773138,1,1.00931448431,0,0.337506322506,0.728843744469,0.988698763699,11.150231619,1,0,0,False,False,False,False,False
g554_c01473,stage1,,84,84,0,0,-1,84,0.00707452212929,0.0111158890299,23,45,35,60,1,True,True,True,False,insufficient_support,0.533445617812,1.25,1.29364512177,1.25,0.75,0.75,0.978731459981,0,0.92771507959,1,0.985457372957,0,0.335571875572,0.694544241419,0.952075964576,10.5173592549,1,0,0,False,False,False,False,False
g554_c00413,stage1,,84,84,0,0,-1,84,0.00709059242976,0.0118617927334,29,43,34,54,1,True,True,True,False,insufficient_support,0.58991726179,1.25,1.21583995021,1.25,0.75,0.75,0.959719278469,0.060600013725,0.920653449403,1,0.959519384519,0,0.330343380343,0.688279485154,1,11.3174483549,1,0,0,False,False,False,False,False
g554_c00233,stage1,,84,84,0,0,-1,84,0.00713178523583,0.0116838428072,20,50,35,54,1,True,True,True,False,insufficient_support,0.0272822522824,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.715897184647,1,11,1,0,0,False,False,False,False,False
g554_c01814,stage1,,84,84,0,0,-1,84,0.00715923747048,0.0121732720794,27,46,35,54,1,True,True,True,False,insufficient_support,1.16245399501,1.25,1.37197025395,1.25,0.75,0.75,0.957481819982,0.304642485892,0.984572885823,1,0.933259413594,0.31759002982,0.315906675907,0.706817019317,1,11.3658367158,1,0,0,False,False,False,False,False
g554_c01689,stage1,,84,84,0,0,-1,84,0.00719639657917,0.0112734004462,23,45,35,52,1,True,True,True,False,insufficient_support,0.962255894245,1.25,1.14572263617,1.25,0.75,0.75,1.05471021096,0.293830146955,0.977117207117,1,1.00790536755,0.319834085332,0.326762756763,0.730780574531,0.973264423264,11.1397068772,1,0,0,False,False,False,False,False
g554_c01346,stage1,,84,84,0,0,-1,84,0.00727375186964,0.0117778198744,26,43,34,58,1,True,True,True,False,insufficient_support,0.0566095316094,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.326292176292,0.716281560032,1,11,1,0,0,False,False,False,False,False
g554_c00616,stage1,,84,84,0,0,-1,84,0.00727960994893,0.0117004384835,24,44,35,54,1,True,True,True,False,insufficient_support,0.26,1.25,1.05,1.25,0.75,0.75,1,0,0.95,1,1.1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c00742,stage1,,84,84,0,0,-1,84,0.00728022248131,0.0124905465501,25,46,36,56,1,True,True,True,False,insufficient_support,0.269796054164,1.25,1.27228097541,1.25,0.75,0.75,0.97564018189,0.017139509327,0.964379885317,1,1.01792670543,0,0.330842145842,0.729016549329,1,10.9217593968,1,0,0,False,False,False,False,False
g554_c02027,stage1,,84,84,0,0,-1,84,0.00728048518214,0.0112824668147,17,48,36,56,1,True,True,True,False,insufficient_support,0.336171606499,1.25,1.26806519775,1.25,0.75,0.75,1.01237759988,0,0.932012652325,1,1.02480578731,0,0.356493161493,0.723783208158,0.976040869791,10.8089877652,1,0,0,False,False,False,False,False
g554_c00753,stage1,,84,84,0,0,-1,84,0.0073001183306,0.0118753397117,22,41,35,60,1,True,True,True,False,insufficient_support,0.978741698696,1.25,1.29375274688,1.25,0.75,0.75,1.05359533485,0.309410065153,0.969343076218,1,0.969946768711,0.360444119112,0.325192615193,0.711305914431,0.951984801985,10.7171344421,1,0,0,False,False,False,False,False
g554_c00483,stage1,,84,84,0,0,-1,84,0.00738057512619,0.0122426753303,24,42,35,52,1,True,True,True,False,insufficient_support,0.653734782531,1.25,1.31066879116,1.25,0.75,0.75,1,0.35,0.95,1,1.09186641627,0.35,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_c02053,stage1,,84,84,0,0,-1,84,0.00745621582821,0.0117232843025,22,51,35,54,1,True,True,True,False,insufficient_support,0.330834518331,1.25,1.27303264022,1.25,0.75,0.75,0.98224950725,0,0.929153226653,1,0.977537065037,0,0.330016155016,0.729239416739,1,11.1122232122,1,0,0,False,False,False,False,False
g554_c01591,stage1,,84,84,0,0,-1,84,0.0074954462875,0.0121615049546,23,40,35,60,1,True,True,True,False,insufficient_support,0.694228366097,1.25,1.20201204576,1.25,0.75,0.75,0.934832284832,0.0508907852658,0.914166059166,1,1.04044131544,0,0.371354441354,0.702543233793,0.968737156237,11.2662290037,1,0,0,False,False,False,False,False
g554_c02207,stage1,,84,84,0,0,-1,84,0.00767794301,0.012207315179,21,49,36,56,1,True,True,True,False,insufficient_support,0.926288912767,1.25,1.19061166686,1.25,0.75,0.75,0.938302562303,0.192055256474,0.9825,1,1.04948363948,0.218773572453,0.36168968449,0.694566124566,0.971217269217,11.2653341913,1,0,0,False,False,False,False,False
g554_c01618,stage1,,84,84,0,0,-1,84,0.00769401028869,0.0123757989797,23,42,36,52,1,True,True,True,False,insufficient_support,0.396083464833,1.25,1.22478909979,1.25,0.75,0.75,0.966159291159,0,0.934782267282,1,1.04527698278,0,0.384213294213,0.708692349317,0.976839189339,10.8031754282,1,0,0,False,False,False,False,False
g554_c00347,stage1,,84,84,0,0,-1,84,0.00774810439893,0.0124456973422,25,46,35,56,1,True,True,True,False,insufficient_support,0.079136404136,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.384903174903,0.705615705616,1,11,1,0,0,False,False,False,False,False
g554_c01759,stage1,,84,84,0,0,-1,84,0.00775099939226,0.0123234833152,28,47,35,56,1,True,True,True,False,insufficient_support,0.127283630408,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.703771172521,1,10.6387977263,1,0,0,False,False,False,False,False
g554_c00049,stage1,,84,84,0,0,-1,84,0.00777890947929,0.0133053810779,25,42,35,54,1,True,True,True,False,insufficient_support,2.79615672335,1.25,0.943027417172,1.25,0.75,0.75,1.04617308367,1.22768852769,0.992012105762,1,1.05732236983,1.12,0.317653847654,0.778878743254,1,12,1,0,0,False,False,False,False,False
g554_c00008,stage1,,84,84,0,0,-1,84,0.00787517558405,0.0128129955715,26,51,35,52,1,True,True,True,False,insufficient_support,0.93971135843,1.25,1.26891726085,1.25,0.75,0.75,1.06239206739,0.16434026559,0.918642552943,1,0.958399976453,0.2275,0.370883678484,0.687420537421,0.977137943138,11.552074217,1,0,0,False,False,False,False,False
g554_c00573,stage1,,84,84,0,0,-1,84,0.007884097045,0.0119683749566,21,48,36,60,1,True,True,True,False,insufficient_support,0.074852737353,1.25,1.25,1.25,0.75,0.75,1,0.0439523408273,0.95,1,1,0,0.35,0.700386419136,1,11,1,0,0,False,False,False,False,False
g554_c00367,stage1,,84,84,0,0,-1,84,0.00795877996964,0.0132141783288,26,45,35,52,1,True,True,True,False,insufficient_support,0.19,1.25,1.3,1.25,0.75,0.75,1,0,0.95,1,1.15,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
