context_id,topology_id,candidate_id,fallback_to_g556,predicted_score,predicted_regression_rate,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
room-64-64-8|a150|s107486|it0|g557_label_matrix_room_64_64_8_a150_s107486_hb1000_short500_t200_i8_b1000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
room-32-32-4|a150|s108891|it0|g557_label_matrix_room_32_32_4_a150_s108891_hb2000_short1000_t100_i8_b2000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
room-64-64-8|a150|s108206|it0|g557_label_matrix_room_64_64_8_a150_s108206_hb1000_short250_t200_i4_b1000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
empty-32-32|a150|s109394|it0|g557_label_matrix_empty_32_32_a150_s109394_hb2000_short1000_t200_i8_b2000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
room-64-64-16|a150|s108173|it0|g557_label_matrix_room_64_64_16_a150_s108173_hb2000_short2000_t200_i4_b2000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00009504,g557_topology_024_irregular,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
empty-48-48|a150|s108821|it0|g557_label_matrix_empty_48_48_a150_s108821_hb500_short250_t050_i2_b500,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
room-64-64-8|a150|s108926|it0|g557_label_matrix_room_64_64_8_a150_s108926_hb1000_short2000_t100_i8_b1000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00010351,g557_topology_031_irregular,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
room-64-64-8|a150|s109646|it0|g557_label_matrix_room_64_64_8_a150_s109646_hb1000_short1000_t050_i4_b1000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
room-64-64-16|a150|s109613|it0|g557_label_matrix_room_64_64_16_a150_s109613_hb2000_short500_t050_i4_b2000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
room-32-32-4|a150|s110845|it0|g557_label_matrix_room_32_32_4_a150_s110845_hb1000_short500_t100_i2_b1000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
empty-32-32|a150|s110800|it0|g557_label_matrix_empty_32_32_a150_s110800_hb500_short1000_t050_i8_b500,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00011187,g557_topology_027_irregular,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
empty-48-48|a150|s110801|it0|g557_label_matrix_empty_48_48_a150_s110801_hb500_short2000_t050_i8_b500,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
empty-32-32|a150|s111314|it0|g557_label_matrix_empty_32_32_a150_s111314_hb2000_short250_t200_i2_b2000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
empty-32-32|a150|s111794|it0|g557_label_matrix_empty_32_32_a150_s111794_hb2000_short250_t100_i4_b2000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00012870,g557_topology_030_irregular,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
empty-48-48|a150|s112781|it0|g557_label_matrix_empty_48_48_a150_s112781_hb500_short500_t050_i8_b500,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00013706,g557_topology_026_irregular,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00013739,g557_topology_059_qd_irregular,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
room-32-32-4|a150|s114171|it0|g557_label_matrix_room_32_32_4_a150_s114171_hb2000_short250_t100_i4_b2000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00014553,g557_topology_033_irregular,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
empty-48-48|a200|s100301|it0|g557_label_matrix_empty_48_48_a200_s100301_hb500_short2000_t050_i8_b500,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00000330,g557_topology_030_irregular,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
room-32-32-4|a200|s100825|it0|g557_label_matrix_room_32_32_4_a200_s100825_hb1000_short500_t050_i2_b1000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00001166,g557_topology_026_irregular,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
den312d|a200|s100328|it0|g557_label_matrix_den312d_a200_s100328_hb1000_short1000_t200_i4_b1000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00001199,g557_topology_059_qd_irregular,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
ost003d|a150|s110352|it0|g557_label_matrix_ost003d_a150_s110352_hb2000_short1000_t200_i4_b2000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
empty-32-32|a200|s101260|it0|g557_label_matrix_empty_32_32_a200_s101260_hb500_short250_t050_i2_b500,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
room-32-32-4|a200|s101305|it0|g557_label_matrix_room_32_32_4_a200_s101305_hb1000_short1000_t100_i4_b1000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002013,g557_topology_033_irregular,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
empty-48-48|a200|s101655|it0|g557_label_matrix_empty_48_48_a200_s101655_hb5000_short250_t050_i4_b5000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
room-32-32-4|a200|s102711|it0|g557_label_matrix_room_32_32_4_a200_s102711_hb2000_short2000_t050_i4_b2000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
room-64-64-8|a200|s101786|it0|g557_label_matrix_room_64_64_8_a200_s101786_hb1000_short2000_t050_i8_b1000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002849,g557_topology_029_irregular,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
room-64-64-16|a200|s101787|it0|g557_label_matrix_room_64_64_16_a200_s101787_hb1000_short2000_t050_i8_b1000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
empty-48-48|a200|s102281|it0|g557_label_matrix_empty_48_48_a200_s102281_hb500_short500_t050_i4_b500,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003685,g557_topology_025_irregular,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
room-64-64-16|a200|s102473|it0|g557_label_matrix_room_64_64_16_a200_s102473_hb2000_short500_t200_i4_b2000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003718,g557_topology_058_qd_irregular,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
empty-48-48|a200|s103601|it0|g557_label_matrix_empty_48_48_a200_s103601_hb500_short1000_t050_i4_b500,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
empty-32-32|a200|s105100|it0|g557_label_matrix_empty_32_32_a200_s105100_hb500_short250_t100_i8_b500,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
room-32-32-4|a200|s106071|it0|g557_label_matrix_room_32_32_4_a200_s106071_hb2000_short2000_t200_i8_b2000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00006204,g557_topology_024_irregular,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
empty-32-32|a200|s106540|it0|g557_label_matrix_empty_32_32_a200_s106540_hb500_short1000_t050_i8_b500,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
room-32-32-4|a200|s107065|it0|g557_label_matrix_room_32_32_4_a200_s107065_hb1000_short500_t050_i2_b1000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00007051,g557_topology_031_irregular,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00007887,g557_topology_027_irregular,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
den312d|a200|s107048|it0|g557_label_matrix_den312d_a200_s107048_hb1000_short1000_t100_i8_b1000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
room-64-64-8|a200|s107546|it0|g557_label_matrix_room_64_64_8_a200_s107546_hb1000_short1000_t200_i4_b1000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00009570,g557_topology_030_irregular,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
empty-48-48|a200|s108881|it0|g557_label_matrix_empty_48_48_a200_s108881_hb500_short250_t050_i8_b500,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00010406,g557_topology_026_irregular,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00010439,g557_topology_059_qd_irregular,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
room-32-32-4|a200|s110425|it0|g557_label_matrix_room_32_32_4_a200_s110425_hb1000_short500_t200_i2_b1000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
empty-32-32|a200|s110860|it0|g557_label_matrix_empty_32_32_a200_s110860_hb500_short2000_t050_i4_b500,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
room-32-32-4|a200|s110905|it0|g557_label_matrix_room_32_32_4_a200_s110905_hb1000_short500_t100_i4_b1000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00011253,g557_topology_033_irregular,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00012089,g557_topology_029_irregular,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
empty-48-48|a200|s111521|it0|g557_label_matrix_empty_48_48_a200_s111521_hb500_short500_t050_i4_b500,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
den312d|a200|s112088|it0|g557_label_matrix_den312d_a200_s112088_hb1000_short1000_t050_i8_b1000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00012925,g557_topology_025_irregular,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00012958,g557_topology_058_qd_irregular,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
room-32-32-4|a200|s113271|it0|g557_label_matrix_room_32_32_4_a200_s113271_hb2000_short2000_t050_i2_b2000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
room-32-32-4|a200|s114231|it0|g557_label_matrix_room_32_32_4_a200_s114231_hb2000_short500_t050_i8_b2000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
empty-48-48|a200|s114195|it0|g557_label_matrix_empty_48_48_a200_s114195_hb5000_short2000_t050_i8_b5000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
room-64-64-8|a200|s114026|it0|g557_label_matrix_room_64_64_8_a200_s114026_hb1000_short2000_t050_i4_b1000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
room-64-64-16|a200|s114027|it0|g557_label_matrix_room_64_64_16_a200_s114027_hb1000_short2000_t050_i8_b1000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
lak303d|a200|s108730|it0|g557_label_matrix_lak303d_a200_s108730_hb2000_short2000_t100_i8_b2000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00000385,g557_topology_025_irregular,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
room-64-64-16|a200|s114713|it0|g557_label_matrix_room_64_64_16_a200_s114713_hb2000_short500_t200_i2_b2000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00000418,g557_topology_058_qd_irregular,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
room-32-32-4|a300|s100405|it0|g557_label_matrix_room_32_32_4_a300_s100405_hb1000_short500_t050_i4_b1000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00001232,g557_topology_032_irregular,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
room-32-32-4|a300|s101331|it0|g557_label_matrix_room_32_32_4_a300_s101331_hb2000_short1000_t100_i2_b2000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
empty-32-32|a300|s101800|it0|g557_label_matrix_empty_32_32_a300_s101800_hb500_short500_t100_i2_b500,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
room-64-64-8|a300|s101092|it0|g557_label_matrix_room_64_64_8_a300_s101092_hb2000_short250_t050_i2_b2000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
den312d|a300|s101228|it0|g557_label_matrix_den312d_a300_s101228_hb1000_short2000_t050_i4_b1000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
empty-32-32|a300|s102314|it0|g557_label_matrix_empty_32_32_a300_s102314_hb2000_short1000_t050_i4_b2000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
empty-32-32|a300|s102760|it0|g557_label_matrix_empty_32_32_a300_s102760_hb500_short1000_t100_i8_b500,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00002904,g557_topology_024_irregular,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
ost003d|a200|s113772|it0|g557_label_matrix_ost003d_a200_s113772_hb2000_short2000_t100_i2_b2000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00003751,g557_topology_031_irregular,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_ctx_00004587,g557_topology_027_irregular,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
room-64-64-8|a300|s104006|it0|g557_label_matrix_room_64_64_8_a300_s104006_hb1000_short250_t100_i8_b1000,,g556_c063174,True,0,0,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
