candidate_id,candidate_region,candidate_family,candidate_purpose,source_candidate,candidate_fingerprint,raw_pool_selected,selected_for_execution,include_in_probe,alpha_cong_committed,alpha_cong_blocked,alpha_flow_progress,alpha_flow_wait_or_nonprogress,rho_cong,rho_flow,flow_shield_beta,max_flow_shield,c_only,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,nearest_g518_candidate,nearest_g518_distance,nearest_old14_candidate,nearest_old14_distance,nearest_g521_candidate,nearest_g521_distance,exact_duplicate_of_retained_g518,exact_duplicate_of_old14,exact_duplicate_of_g521,selection_rank
repair5g522_grid_c1p40_b1p55_f1p05_w1p05_dc0p90_df0p95_beta0p75_max0p90_c0,C_risk_boundary,risk_boundary,deliberate high-block/high-beta risk-boundary label,,1.400000|1.550000|1.050000|1.050000|0.900000|0.950000|0.750000|0.900000|0,False,False,False,1.4,1.55,1.05,1.05,0.9,0.95,0.75,0.9,False,False,False,False,False,False,repair5g518_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.504975246918,repair5g59_high_beta_cap_safe,0.504975246918,repair5g521_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.504975246918,False,False,False,
repair5g522_grid_c1p40_b1p70_f1p05_w0p75_dc0p90_df0p95_beta0p55_max0p90_c0,C_risk_boundary,risk_boundary,deliberate high-block/high-beta risk-boundary label,,1.400000|1.700000|1.050000|0.750000|0.900000|0.950000|0.550000|0.900000|0,False,False,False,1.4,1.7,1.05,0.75,0.9,0.95,0.55,0.9,False,False,False,False,False,False,repair5g518_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.444409720866,repair5g59_slow_decay_high_shield,0.498898787331,repair5g521_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p55_max0p75_c0,0.441588043316,False,False,False,
repair5g522_grid_c1p40_b1p70_f1p05_w0p75_dc0p90_df0p95_beta0p65_max0p90_c0,C_risk_boundary,risk_boundary,deliberate high-block/high-beta risk-boundary label,,1.400000|1.700000|1.050000|0.750000|0.900000|0.950000|0.650000|0.900000|0,False,False,False,1.4,1.7,1.05,0.75,0.9,0.95,0.65,0.9,False,False,False,False,False,False,repair5g518_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.444409720866,repair5g59_high_beta_cap_safe,0.507444578255,repair5g521_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.444409720866,False,False,False,
repair5g522_grid_c1p40_b1p70_f1p05_w0p75_dc0p90_df0p95_beta0p75_max0p90_c0,C_risk_boundary,risk_boundary,deliberate high-block/high-beta risk-boundary label,,1.400000|1.700000|1.050000|0.750000|0.900000|0.950000|0.750000|0.900000|0,False,False,False,1.4,1.7,1.05,0.75,0.9,0.95,0.75,0.9,False,False,False,False,False,False,repair5g518_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.466368952654,repair5g59_high_beta_cap_safe,0.526782687643,repair5g521_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.466368952654,False,False,False,
repair5g522_grid_c1p40_b1p70_f1p05_w0p90_dc0p90_df0p95_beta0p55_max0p90_c0,C_risk_boundary,risk_boundary,deliberate high-block/high-beta risk-boundary label,,1.400000|1.700000|1.050000|0.900000|0.900000|0.950000|0.550000|0.900000|0,False,False,False,1.4,1.7,1.05,0.9,0.9,0.95,0.55,0.9,False,False,False,False,False,False,repair5g518_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.484767985742,repair5g59_slow_decay_high_shield,0.520960651105,repair5g521_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p55_max0p75_c0,0.48218253805,False,False,False,
repair5g522_grid_c1p40_b1p70_f1p05_w0p90_dc0p90_df0p95_beta0p65_max0p90_c0,C_risk_boundary,risk_boundary,deliberate high-block/high-beta risk-boundary label,,1.400000|1.700000|1.050000|0.900000|0.900000|0.950000|0.650000|0.900000|0,False,False,False,1.4,1.7,1.05,0.9,0.9,0.95,0.65,0.9,False,False,False,False,False,False,repair5g518_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.484767985742,repair5g59_high_beta_cap_safe,0.529150262213,repair5g521_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.484767985742,False,False,False,
repair5g522_grid_c1p40_b1p70_f1p05_w0p90_dc0p90_df0p95_beta0p75_max0p90_c0,C_risk_boundary,risk_boundary,deliberate high-block/high-beta risk-boundary label,,1.400000|1.700000|1.050000|0.900000|0.900000|0.950000|0.750000|0.900000|0,False,False,False,1.4,1.7,1.05,0.9,0.9,0.95,0.75,0.9,False,False,False,False,False,False,repair5g518_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.504975246918,repair5g59_high_beta_cap_safe,0.547722557505,repair5g521_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.504975246918,False,False,False,
repair5g522_grid_c1p40_b1p70_f1p05_w1p05_dc0p90_df0p95_beta0p55_max0p90_c0,C_risk_boundary,risk_boundary,deliberate high-block/high-beta risk-boundary label,,1.400000|1.700000|1.050000|1.050000|0.900000|0.950000|0.550000|0.900000|0,False,False,False,1.4,1.7,1.05,1.05,0.9,0.95,0.55,0.9,False,False,False,False,False,False,repair5g518_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.563471383479,repair5g59_wait_aggressive,0.545435605732,repair5g521_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p55_max0p75_c0,0.561248608016,False,False,False,
repair5g522_grid_c1p40_b1p70_f1p05_w1p05_dc0p90_df0p95_beta0p65_max0p90_c0,C_risk_boundary,risk_boundary,deliberate high-block/high-beta risk-boundary label,,1.400000|1.700000|1.050000|1.050000|0.900000|0.950000|0.650000|0.900000|0,False,False,False,1.4,1.7,1.05,1.05,0.9,0.95,0.65,0.9,False,False,False,False,False,False,repair5g518_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.563471383479,repair5g59_high_beta_cap_safe,0.589491306128,repair5g521_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.563471383479,False,False,False,
repair5g522_grid_c1p40_b1p70_f1p05_w1p05_dc0p90_df0p95_beta0p75_max0p90_c0,C_risk_boundary,risk_boundary,deliberate high-block/high-beta risk-boundary label,,1.400000|1.700000|1.050000|1.050000|0.900000|0.950000|0.750000|0.900000|0,False,False,False,1.4,1.7,1.05,1.05,0.9,0.95,0.75,0.9,False,False,False,False,False,False,repair5g518_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.580947501931,repair5g59_high_beta_cap_safe,0.606217782649,repair5g521_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.580947501931,False,False,False,
repair5g522_grid_c1p40_b1p85_f1p05_w0p75_dc0p90_df0p95_beta0p55_max0p90_c0,C_risk_boundary,risk_boundary,deliberate high-block/high-beta risk-boundary label,,1.400000|1.850000|1.050000|0.750000|0.900000|0.950000|0.550000|0.900000|0,False,False,False,1.4,1.85,1.05,0.75,0.9,0.95,0.55,0.9,False,False,False,False,False,False,repair5g518_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.57008771255,repair5g59_slow_decay_high_shield,0.63749509802,repair5g521_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p55_max0p75_c0,0.56789083458,False,False,False,
repair5g522_grid_c1p40_b1p85_f1p05_w0p75_dc0p90_df0p95_beta0p65_max0p90_c0,C_risk_boundary,risk_boundary,deliberate high-block/high-beta risk-boundary label,,1.400000|1.850000|1.050000|0.750000|0.900000|0.950000|0.650000|0.900000|0,False,False,False,1.4,1.85,1.05,0.75,0.9,0.95,0.65,0.9,False,False,False,False,False,False,repair5g518_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.57008771255,repair5g59_high_beta_cap_safe,0.644204936336,repair5g521_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.57008771255,False,False,False,
repair5g522_grid_c1p40_b1p85_f1p05_w0p75_dc0p90_df0p95_beta0p75_max0p90_c0,C_risk_boundary,risk_boundary,deliberate high-block/high-beta risk-boundary label,,1.400000|1.850000|1.050000|0.750000|0.900000|0.950000|0.750000|0.900000|0,False,False,False,1.4,1.85,1.05,0.75,0.9,0.95,0.75,0.9,False,False,False,False,False,False,repair5g518_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.587367006224,repair5g59_high_beta_cap_safe,0.659545297914,repair5g521_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.587367006224,False,False,False,
repair5g522_grid_c1p40_b1p85_f1p05_w0p90_dc0p90_df0p95_beta0p55_max0p90_c0,C_risk_boundary,risk_boundary,deliberate high-block/high-beta risk-boundary label,,1.400000|1.850000|1.050000|0.900000|0.900000|0.950000|0.550000|0.900000|0,False,False,False,1.4,1.85,1.05,0.9,0.9,0.95,0.55,0.9,False,False,False,False,False,False,repair5g518_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.60207972894,repair5g59_slow_decay_high_shield,0.654904573201,repair5g521_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p55_max0p75_c0,0.6,False,False,False,
repair5g522_grid_c1p40_b1p85_f1p05_w0p90_dc0p90_df0p95_beta0p65_max0p90_c0,C_risk_boundary,risk_boundary,deliberate high-block/high-beta risk-boundary label,,1.400000|1.850000|1.050000|0.900000|0.900000|0.950000|0.650000|0.900000|0,False,False,False,1.4,1.85,1.05,0.9,0.9,0.95,0.65,0.9,False,False,False,False,False,False,repair5g518_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.60207972894,repair5g59_high_beta_cap_safe,0.661437827766,repair5g521_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.60207972894,False,False,False,
repair5g522_grid_c1p40_b1p85_f1p05_w0p90_dc0p90_df0p95_beta0p75_max0p90_c0,C_risk_boundary,risk_boundary,deliberate high-block/high-beta risk-boundary label,,1.400000|1.850000|1.050000|0.900000|0.900000|0.950000|0.750000|0.900000|0,False,False,False,1.4,1.85,1.05,0.9,0.9,0.95,0.75,0.9,False,False,False,False,False,False,repair5g518_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.618465843843,repair5g59_high_beta_cap_safe,0.676387462923,repair5g521_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.618465843843,False,False,False,
repair5g522_grid_c1p40_b1p85_f1p05_w1p05_dc0p90_df0p95_beta0p55_max0p90_c0,C_risk_boundary,risk_boundary,deliberate high-block/high-beta risk-boundary label,,1.400000|1.850000|1.050000|1.050000|0.900000|0.950000|0.550000|0.900000|0,False,False,False,1.4,1.85,1.05,1.05,0.9,0.95,0.55,0.9,False,False,False,False,False,False,repair5g518_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.667083203206,repair5g59_wait_aggressive,0.674536878162,repair5g521_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p55_max0p75_c0,0.665206734783,False,False,False,
repair5g522_grid_c1p40_b1p85_f1p05_w1p05_dc0p90_df0p95_beta0p65_max0p90_c0,C_risk_boundary,risk_boundary,deliberate high-block/high-beta risk-boundary label,,1.400000|1.850000|1.050000|1.050000|0.900000|0.950000|0.650000|0.900000|0,False,False,False,1.4,1.85,1.05,1.05,0.9,0.95,0.65,0.9,False,False,False,False,False,False,repair5g518_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.667083203206,repair5g59_high_beta_cap_safe,0.710633520178,repair5g521_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.667083203206,False,False,False,
repair5g522_grid_c1p40_b1p85_f1p05_w1p05_dc0p90_df0p95_beta0p75_max0p90_c0,C_risk_boundary,risk_boundary,deliberate high-block/high-beta risk-boundary label,,1.400000|1.850000|1.050000|1.050000|0.900000|0.950000|0.750000|0.900000|0,False,False,False,1.4,1.85,1.05,1.05,0.9,0.95,0.75,0.9,False,False,False,False,False,False,repair5g518_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.681909084849,repair5g59_high_beta_cap_safe,0.724568837309,repair5g521_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.681909084849,False,False,False,
repair5g522_grid_c0p81_b1p17_f0p77_w0p34_dc0p89_df0p92_beta0p33_max0p60_c0,D_fractional_coverage,orthogonal_coverage,deterministic fractional/low-discrepancy coverage,,0.810417|1.168750|0.773438|0.336458|0.893750|0.916250|0.329688|0.598958|0,True,True,True,0.81,1.17,0.77,0.34,0.89,0.92,0.33,0.6,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.39862262856,repair5g59_block_heavy_flow_guard,0.506359556047,repair5g521_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.39862262856,False,False,False,43
repair5g522_grid_c0p82_b1p19_f0p80_w0p37_dc0p91_df0p93_beta0p41_max0p70_c0,D_fractional_coverage,orthogonal_coverage,deterministic fractional/low-discrepancy coverage,,0.820833|1.187500|0.796875|0.372917|0.907500|0.932500|0.409375|0.697917|0,False,False,False,0.82,1.19,0.8,0.37,0.91,0.93,0.41,0.7,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.330907842155,repair5g59_block_heavy_flow_guard,0.444971909226,repair5g521_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.330907842155,False,False,False,
repair5g522_grid_c0p83_b1p21_f0p82_w0p41_dc0p92_df0p95_beta0p49_max0p80_c0,D_fractional_coverage,orthogonal_coverage,deterministic fractional/low-discrepancy coverage,,0.831250|1.206250|0.820312|0.409375|0.921250|0.948750|0.489062|0.796875|0,False,False,False,0.83,1.21,0.82,0.41,0.92,0.95,0.49,0.8,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.317017349683,repair5g59_block_heavy_flow_guard,0.423083916026,repair5g521_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.317017349683,False,False,False,
repair5g522_grid_c0p84_b1p22_f0p84_w0p45_dc0p94_df0p96_beta0p57_max0p90_c0,D_fractional_coverage,orthogonal_coverage,deterministic fractional/low-discrepancy coverage,,0.841667|1.225000|0.843750|0.445833|0.935000|0.965000|0.568750|0.895833|0,False,False,False,0.84,1.22,0.84,0.45,0.94,0.96,0.57,0.9,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.36633318168,repair5g59_block_heavy_flow_guard,0.452437841035,repair5g521_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.36633318168,False,False,False,
repair5g522_grid_c0p85_b1p24_f0p87_w0p48_dc0p95_df0p98_beta0p65_max0p99_c0,D_fractional_coverage,orthogonal_coverage,deterministic fractional/low-discrepancy coverage,,0.852083|1.243750|0.867188|0.482292|0.948750|0.981250|0.648438|0.994792|0,True,True,True,0.85,1.24,0.87,0.48,0.95,0.98,0.65,0.99,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p50_f1p00_w0p45_dc0p95_df1p00_beta0p45_max0p75_c0,0.431161222746,repair5g59_block_heavy_flow_guard,0.50537115074,repair5g521_grid_c0p90_b1p50_f1p00_w0p45_dc0p95_df1p00_beta0p45_max0p75_c0,0.431161222746,False,False,False,37
repair5g522_grid_c0p86_b1p26_f0p89_w0p52_dc0p96_df1p00_beta0p27_max0p59_c0,D_fractional_coverage,orthogonal_coverage,deterministic fractional/low-discrepancy coverage,,0.862500|1.262500|0.890625|0.518750|0.962500|0.997500|0.273438|0.588542|0,False,False,False,0.86,1.26,0.89,0.52,0.96,1.0,0.27,0.59,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.265141471671,repair5g59_block_heavy_flow_guard,0.348998567332,repair5g521_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.265141471671,False,False,False,
repair5g522_grid_c0p87_b1p28_f0p91_w0p56_dc0p98_df1p01_beta0p35_max0p69_c0,D_fractional_coverage,orthogonal_coverage,deterministic fractional/low-discrepancy coverage,,0.872917|1.281250|0.914062|0.555208|0.976250|1.013750|0.353125|0.687500|0,False,False,False,0.87,1.28,0.91,0.56,0.98,1.01,0.35,0.69,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.200249843945,repair5g59_block_heavy_flow_guard,0.285657137142,repair5g521_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.200249843945,False,False,False,
repair5g522_grid_c0p88_b1p30_f0p94_w0p59_dc0p99_df0p91_beta0p43_max0p79_c0,D_fractional_coverage,orthogonal_coverage,deterministic fractional/low-discrepancy coverage,,0.883333|1.300000|0.937500|0.591667|0.990000|0.908750|0.432812|0.786458|0,False,False,False,0.88,1.3,0.94,0.59,0.99,0.91,0.43,0.79,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.226495033058,repair5g59_block_heavy_flow_guard,0.289482296523,repair5g521_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.226495033058,False,False,False,
repair5g522_grid_c0p89_b1p32_f0p96_w0p63_dc0p88_df0p93_beta0p51_max0p89_c0,D_fractional_coverage,orthogonal_coverage,deterministic fractional/low-discrepancy coverage,,0.893750|1.318750|0.960938|0.628125|0.882500|0.925000|0.512500|0.885417|0,False,False,False,0.89,1.32,0.96,0.63,0.88,0.93,0.51,0.89,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.309030742807,repair5g59_block_heavy_flow_guard,0.343511280746,repair5g521_grid_c0p90_b1p50_f1p00_w0p45_dc0p90_df1p00_beta0p45_max0p75_c0,0.308220700148,False,False,False,
repair5g522_grid_c0p90_b1p34_f0p98_w0p66_dc0p90_df0p94_beta0p59_max0p98_c0,D_fractional_coverage,orthogonal_coverage,deterministic fractional/low-discrepancy coverage,,0.904167|1.337500|0.984375|0.664583|0.896250|0.941250|0.592187|0.984375|0,False,False,False,0.9,1.34,0.98,0.66,0.9,0.94,0.59,0.98,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p50_f1p00_w0p45_dc0p95_df1p00_beta0p45_max0p75_c0,0.385616389693,repair5g59_slow_decay_high_shield,0.396988664826,repair5g521_grid_c0p90_b1p50_f1p00_w0p45_dc0p90_df1p00_beta0p45_max0p75_c0,0.382361085886,False,False,False,
repair5g522_grid_c0p91_b1p36_f1p01_w0p70_dc0p91_df0p96_beta0p67_max0p58_c0,D_fractional_coverage,orthogonal_coverage,deterministic fractional/low-discrepancy coverage,,0.914583|1.356250|1.007812|0.701042|0.910000|0.957500|0.671875|0.578125|0,False,False,False,0.91,1.36,1.01,0.7,0.91,0.96,0.67,0.58,False,False,False,False,False,False,repair5g518_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.348281495345,repair5g59_high_beta_cap_safe,0.409023226724,repair5g521_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p60_max0p75_c0,0.348281495345,False,False,False,
repair5g522_grid_c0p93_b1p38_f1p03_w0p74_dc0p92_df0p97_beta0p30_max0p68_c0,D_fractional_coverage,orthogonal_coverage,deterministic fractional/low-discrepancy coverage,,0.925000|1.375000|1.031250|0.737500|0.923750|0.973750|0.296875|0.677083|0,False,False,False,0.93,1.38,1.03,0.74,0.92,0.97,0.3,0.68,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.309030742807,repair5g59_block_heavy_flow_guard,0.294957624075,repair5g521_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.309030742807,False,False,False,
repair5g522_grid_c0p94_b1p39_f1p05_w0p77_dc0p94_df0p99_beta0p38_max0p78_c0,D_fractional_coverage,orthogonal_coverage,deterministic fractional/low-discrepancy coverage,,0.935417|1.393750|1.054688|0.773958|0.937500|0.990000|0.376563|0.776042|0,False,False,False,0.94,1.39,1.05,0.77,0.94,0.99,0.38,0.78,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.329545141066,repair5g59_block_heavy_flow_guard,0.305122926048,repair5g521_grid_c1p20_b1p35_f1p00_w0p70_dc0p95_df1p00_beta0p55_max0p75_c0,0.326496554346,False,False,False,
repair5g522_grid_c0p95_b1p41_f1p08_w0p31_dc0p95_df1p01_beta0p46_max0p88_c0,D_fractional_coverage,orthogonal_coverage,deterministic fractional/low-discrepancy coverage,,0.945833|1.412500|1.078125|0.305208|0.951250|1.006250|0.456250|0.875000|0,False,False,False,0.95,1.41,1.08,0.31,0.95,1.01,0.46,0.88,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p50_f1p00_w0p45_dc0p95_df1p00_beta0p45_max0p75_c0,0.231732604525,repair5g59_block_heavy_flow_guard,0.286705423737,repair5g521_grid_c0p90_b1p50_f1p00_w0p45_dc0p95_df1p00_beta0p45_max0p75_c0,0.231732604525,False,False,False,
repair5g522_grid_c0p96_b1p43_f1p10_w0p34_dc0p96_df0p90_beta0p54_max0p97_c0,D_fractional_coverage,orthogonal_coverage,deterministic fractional/low-discrepancy coverage,,0.956250|1.431250|1.101562|0.341667|0.965000|0.901250|0.535937|0.973958|0,False,False,False,0.96,1.43,1.1,0.34,0.96,0.9,0.54,0.97,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p50_f1p00_w0p45_dc0p95_df1p00_beta0p45_max0p75_c0,0.311769145362,repair5g59_block_heavy_flow_guard,0.369729630947,repair5g521_grid_c0p90_b1p50_f1p00_w0p45_dc0p95_df1p00_beta0p45_max0p75_c0,0.311769145362,False,False,False,
repair5g522_grid_c0p97_b1p45_f1p12_w0p38_dc0p98_df0p92_beta0p62_max0p57_c0,D_fractional_coverage,orthogonal_coverage,deterministic fractional/low-discrepancy coverage,,0.966667|1.450000|1.125000|0.378125|0.978750|0.917500|0.615625|0.567708|0,False,False,False,0.97,1.45,1.12,0.38,0.98,0.92,0.62,0.57,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p50_f1p00_w0p45_dc0p95_df1p00_beta0p45_max0p75_c0,0.308706980809,repair5g59_block_heavy_flow_guard,0.380525951809,repair5g521_grid_c0p90_b1p50_f1p00_w0p45_dc0p95_df1p00_beta0p45_max0p75_c0,0.308706980809,False,False,False,
repair5g522_grid_c0p98_b1p47_f1p15_w0p41_dc0p99_df0p93_beta0p70_max0p67_c0,D_fractional_coverage,orthogonal_coverage,deterministic fractional/low-discrepancy coverage,,0.977083|1.468750|1.148438|0.414583|0.992500|0.933750|0.695312|0.666667|0,False,False,False,0.98,1.47,1.15,0.41,0.99,0.93,0.7,0.67,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p50_f1p00_w0p45_dc0p95_df1p00_beta0p45_max0p75_c0,0.326802692767,repair5g59_block_heavy_flow_guard,0.409023226724,repair5g521_grid_c0p90_b1p50_f1p00_w0p45_dc0p95_df1p00_beta0p45_max0p75_c0,0.326802692767,False,False,False,
repair5g522_grid_c0p99_b1p49_f1p17_w0p45_dc0p89_df0p95_beta0p32_max0p77_c0,D_fractional_coverage,orthogonal_coverage,deterministic fractional/low-discrepancy coverage,,0.987500|1.487500|1.171875|0.451042|0.885000|0.950000|0.320312|0.765625|0,False,False,False,0.99,1.49,1.17,0.45,0.89,0.95,0.32,0.77,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.229128784748,repair5g59_block_heavy_flow_guard,0.197484176581,repair5g521_grid_c0p90_b1p40_f1p00_w0p45_dc0p95_df1p00_beta0p35_max0p75_c0,0.229128784748,False,False,False,
repair5g522_grid_c1p00_b1p51_f1p20_w0p49_dc0p90_df0p97_beta0p40_max0p86_c0,D_fractional_coverage,orthogonal_coverage,deterministic fractional/low-discrepancy coverage,,0.997917|1.506250|1.195312|0.487500|0.898750|0.966250|0.400000|0.864583|0,False,False,False,1.0,1.51,1.2,0.49,0.9,0.97,0.4,0.86,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p50_f1p00_w0p45_dc0p95_df1p00_beta0p45_max0p75_c0,0.264007575649,repair5g59_block_heavy_flow_guard,0.241246761636,repair5g521_grid_c0p90_b1p50_f1p00_w0p45_dc0p90_df1p00_beta0p45_max0p75_c0,0.259229627936,False,False,False,
repair5g522_grid_c1p01_b1p52_f0p76_w0p52_dc0p91_df0p98_beta0p48_max0p96_c0,D_fractional_coverage,orthogonal_coverage,deterministic fractional/low-discrepancy coverage,,1.008333|1.525000|0.764062|0.523958|0.912500|0.982500|0.479687|0.963542|0,False,False,False,1.01,1.52,0.76,0.52,0.91,0.98,0.48,0.96,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p50_f1p00_w0p45_dc0p95_df1p00_beta0p45_max0p75_c0,0.349284983931,repair5g59_block_heavy_flow_guard,0.348568501159,repair5g521_grid_c0p90_b1p50_f1p00_w0p45_dc0p90_df1p00_beta0p45_max0p75_c0,0.347131099154,False,False,False,
repair5g522_grid_c1p02_b1p54_f0p79_w0p56_dc0p93_df1p00_beta0p56_max0p56_c0,D_fractional_coverage,orthogonal_coverage,deterministic fractional/low-discrepancy coverage,,1.018750|1.543750|0.787500|0.560417|0.926250|0.998750|0.559375|0.557292|0,False,False,False,1.02,1.54,0.79,0.56,0.93,1.0,0.56,0.56,False,False,False,False,False,False,repair5g518_grid_c0p90_b1p50_f1p00_w0p45_dc0p95_df1p00_beta0p45_max0p75_c0,0.34756294394,repair5g59_block_heavy_flow_guard,0.360970912956,repair5g521_grid_c0p90_b1p50_f1p00_w0p45_dc0p95_df1p00_beta0p45_max0p75_c0,0.34756294394,False,False,False,
