split,map_name,agents,seed,iteration,checkpoint_id,target_rule,target_best_rule_id,delta_best_rule_id,second_delta_rule_id,candidate_count,harmful_candidate_count,best_delta_ratio,second_delta_ratio,best_minus_second_margin,best_minus_additive_margin,best_minus_neutral_threshold,label_delta_ratio_best,label_confidence,neutral,within_0_001_count,margin_le_0_001,within_0_0025_count,margin_le_0_0025,within_0_005_count,margin_le_0_005,within_0_01_count,margin_le_0_01,within_0_02_count,margin_le_0_02,within_0_05_count,margin_le_0_05
train,room-64-64-8,400,9,3,room-64-64-8__a400__i9__phase4_phase4-full__iter3,wait_light,wait_light,wait_light,decay_090,8,0,0.0626828428842,0.0345465496472,0.028136293236999996,0.0626828428842,0.057682842884199996,0.0626828428842,0.0626828428842,0,1,0,1,0,1,0,1,0,1,0,4,1
train,room-64-64-8,50,10,0,room-64-64-8__a50__i10__phase4_phase4-full__iter0,block_heavy,block_heavy,block_heavy,wait_heavy,8,2,0.0377059569075,0.0120405576679,0.025665399239599998,0.0377059569075,0.0327059569075,0.0377059569075,0.0377059569075,0,1,0,1,0,1,0,1,0,1,0,6,1
train,room-64-64-8,50,10,1,room-64-64-8__a50__i10__phase4_phase4-full__iter1,block_heavy,block_heavy,block_heavy,wait_heavy,8,0,0.0126742712294,0.0110899873257,0.001584283903699999,0.0126742712294,0.0076742712294,0.0126742712294,0.0126742712294,0,1,0,2,1,2,1,4,1,8,1,8,1
train,room-64-64-8,50,10,2,room-64-64-8__a50__i10__phase4_phase4-full__iter2,neutral_additive,additive_ltm,additive_ltm,decay_090,8,1,0.0,-0.00285171102662,0.00285171102662,0.0,-0.005,0.0,0.0,1,1,0,1,0,3,1,6,1,7,1,8,1
train,room-64-64-8,50,10,3,room-64-64-8__a50__i10__phase4_phase4-full__iter3,neutral_additive,decay_095,decay_095,additive_ltm,8,0,0.00253485424588,0.0,0.00253485424588,0.00253485424588,-0.00246514575412,0.00253485424588,0.00253485424588,1,1,0,1,0,3,1,5,1,7,1,8,1
train,room-64-64-8,100,10,0,room-64-64-8__a100__i10__phase4_phase4-full__iter0,wait_heavy,wait_heavy,wait_heavy,block_heavy,8,0,0.0264844804318,0.0227732793522,0.003711201079600001,0.0264844804318,0.0214844804318,0.0264844804318,0.0264844804318,0,1,0,1,0,2,1,2,1,4,1,8,1
train,room-64-64-8,100,10,1,room-64-64-8__a100__i10__phase4_phase4-full__iter1,decay_090,decay_090,decay_090,block_heavy,8,0,0.0183873144399,0.0138326585695,0.0045546558704,0.0183873144399,0.0133873144399,0.0183873144399,0.0183873144399,0,1,0,1,0,2,1,2,1,7,1,8,1
train,room-64-64-8,100,10,2,room-64-64-8__a100__i10__phase4_phase4-full__iter2,neutral_additive,additive_ltm,additive_ltm,wait_heavy,8,0,0.0,-0.000337381916329,0.000337381916329,0.0,-0.005,0.0,0.0,1,2,1,2,1,4,1,4,1,8,1,8,1
train,room-64-64-8,100,10,3,room-64-64-8__a100__i10__phase4_phase4-full__iter3,block_heavy,block_heavy,block_heavy,wait_heavy,8,0,0.0167004048583,0.00826585695007,0.008434547908229999,0.0167004048583,0.011700404858299998,0.0167004048583,0.0167004048583,0,1,0,1,0,1,0,2,1,7,1,8,1
train,room-64-64-8,200,10,0,room-64-64-8__a200__i10__phase4_phase4-full__iter0,neutral_additive,block_heavy,block_heavy,decay_095,8,1,8.35421888055e-05,0.0,8.35421888055e-05,8.35421888055e-05,-0.0049164578111945,8.35421888055e-05,8.35421888055e-05,1,4,1,5,1,5,1,6,1,7,1,8,1
train,room-64-64-8,200,10,1,room-64-64-8__a200__i10__phase4_phase4-full__iter1,decay_095,decay_095,decay_095,block_light,8,1,0.0271512113617,0.0239766081871,0.0031746031746000027,0.0271512113617,0.0221512113617,0.0271512113617,0.0271512113617,0,1,0,1,0,2,1,2,1,3,1,8,1
train,room-64-64-8,200,10,2,room-64-64-8__a200__i10__phase4_phase4-full__iter2,decay_090,decay_090,decay_090,block_heavy,8,0,0.0169590643275,0.0140350877193,0.002923976608199999,0.0169590643275,0.011959064327499998,0.0169590643275,0.0169590643275,0,1,0,1,0,2,1,3,1,5,1,8,1
train,room-64-64-8,200,10,3,room-64-64-8__a200__i10__phase4_phase4-full__iter3,wait_heavy,wait_heavy,wait_heavy,decay_095,8,0,0.0118629908104,0.00868838763576,0.0031746031746399984,0.0118629908104,0.006862990810399999,0.0118629908104,0.0118629908104,0,1,0,1,0,2,1,4,1,8,1,8,1
train,room-64-64-8,400,10,0,room-64-64-8__a400__i10__phase4_phase4-full__iter0,wait_light,wait_light,wait_light,decay_095,8,3,0.0210285326663,0.0,0.0210285326663,0.0210285326663,0.0160285326663,0.0210285326663,0.0210285326663,0,1,0,1,0,1,0,1,0,1,0,5,1
train,room-64-64-8,400,10,1,room-64-64-8__a400__i10__phase4_phase4-full__iter1,wait_light,wait_light,wait_light,block_light,8,5,0.0549455208377,0.0493492177895,0.0055963030481999965,0.0549455208377,0.0499455208377,0.0549455208377,0.0549455208377,0,1,0,1,0,1,0,2,1,2,1,2,1
train,room-64-64-8,400,10,2,room-64-64-8__a400__i10__phase4_phase4-full__iter2,commit_heavy,commit_heavy,commit_heavy,decay_095,8,1,0.121550006359,0.0592699368296,0.062280069529399996,0.121550006359,0.116550006359,0.121550006359,0.121550006359,0,1,0,1,0,1,0,1,0,1,0,1,0
train,room-64-64-8,400,10,3,room-64-64-8__a400__i10__phase4_phase4-full__iter3,neutral_additive,block_light,block_light,additive_ltm,8,4,0.00279815152414,0.0,0.00279815152414,0.00279815152414,-0.00220184847586,0.00279815152414,0.00279815152414,1,1,0,1,0,2,1,3,1,3,1,6,1
train,room-64-64-8,50,11,0,room-64-64-8__a50__i11__phase4_phase4-full__iter0,wait_heavy,wait_heavy,wait_heavy,block_heavy,8,0,0.0195674562307,0.0151047030553,0.004462753175400002,0.0195674562307,0.0145674562307,0.0195674562307,0.0195674562307,0,1,0,1,0,2,1,2,1,6,1,8,1
train,room-64-64-8,50,11,1,room-64-64-8__a50__i11__phase4_phase4-full__iter1,decay_090,decay_090,decay_090,decay_095,8,0,0.0106419498798,0.00995537246825,0.0006865774115499997,0.0106419498798,0.0056419498798,0.0106419498798,0.0106419498798,0,2,1,2,1,3,1,6,1,8,1,8,1
train,room-64-64-8,50,11,2,room-64-64-8__a50__i11__phase4_phase4-full__iter2,neutral_additive,commit_heavy,commit_heavy,wait_heavy,8,0,0.00308959835221,0.00171644352901,0.0013731548232,0.00308959835221,-0.00191040164779,0.00308959835221,0.00308959835221,1,1,0,3,1,4,1,6,1,8,1,8,1
train,room-64-64-8,50,11,3,room-64-64-8__a50__i11__phase4_phase4-full__iter3,block_heavy,block_heavy,block_heavy,decay_095,8,0,0.0168211465843,0.0123583934089,0.0044627531754,0.0168211465843,0.011821146584299998,0.0168211465843,0.0168211465843,0,1,0,1,0,2,1,3,1,7,1,8,1
train,room-64-64-8,100,11,0,room-64-64-8__a100__i11__phase4_phase4-full__iter0,wait_heavy,wait_heavy,wait_heavy,block_light,8,0,0.010446685879,0.00864553314121,0.0018011527377899995,0.010446685879,0.005446685879,0.010446685879,0.010446685879,0,1,0,4,1,5,1,5,1,8,1,8,1
train,room-64-64-8,100,11,1,room-64-64-8__a100__i11__phase4_phase4-full__iter1,neutral_additive,additive_ltm,additive_ltm,decay_095,8,0,0.0,-0.000540345821326,0.000540345821326,0.0,-0.005,0.0,0.0,1,2,1,3,1,4,1,6,1,8,1,8,1
train,room-64-64-8,100,11,2,room-64-64-8__a100__i11__phase4_phase4-full__iter2,wait_heavy,wait_heavy,wait_heavy,block_heavy,8,0,0.0106268011527,0.0100864553314,0.0005403458212999996,0.0106268011527,0.0056268011527,0.0106268011527,0.0106268011527,0,2,1,2,1,3,1,6,1,8,1,8,1
train,room-64-64-8,100,11,3,room-64-64-8__a100__i11__phase4_phase4-full__iter3,neutral_additive,wait_heavy,wait_heavy,additive_ltm,8,1,0.00432276657061,0.0,0.00432276657061,0.00432276657061,-0.0006772334293900003,0.00432276657061,0.00432276657061,1,1,0,1,0,2,1,4,1,6,1,8,1
train,room-64-64-8,200,11,0,room-64-64-8__a200__i11__phase4_phase4-full__iter0,wait_heavy,wait_heavy,wait_heavy,wait_light,8,0,0.021900860988,0.000668728579788,0.021232132408212,0.021900860988,0.016900860987999998,0.021900860988,0.021900860988,0,1,0,1,0,1,0,1,0,1,0,8,1
train,room-64-64-8,200,11,1,room-64-64-8__a200__i11__phase4_phase4-full__iter1,wait_light,wait_light,wait_light,wait_heavy,8,1,0.033018473627,0.00183900359442,0.03117947003258,0.033018473627,0.028018473627,0.033018473627,0.033018473627,0,1,0,1,0,1,0,1,0,1,0,6,1
train,room-64-64-8,200,11,2,room-64-64-8__a200__i11__phase4_phase4-full__iter2,commit_heavy,commit_heavy,commit_heavy,wait_light,8,0,0.0296748307281,0.0192259466689,0.010448884059200001,0.0296748307281,0.0246748307281,0.0296748307281,0.0296748307281,0,1,0,1,0,1,0,1,0,5,1,8,1
train,room-64-64-8,200,11,3,room-64-64-8__a200__i11__phase4_phase4-full__iter3,decay_095,decay_095,decay_095,wait_light,8,0,0.0176377162919,0.017303352002,0.00033436428990000003,0.0176377162919,0.012637716291899997,0.0176377162919,0.0176377162919,0,2,1,2,1,2,1,4,1,6,1,8,1
train,room-64-64-8,400,11,0,room-64-64-8__a400__i11__phase4_phase4-full__iter0,wait_light,wait_light,wait_light,commit_heavy,8,0,0.0279595725292,0.0265098169166,0.001449755612599999,0.0279595725292,0.022959572529199997,0.0279595725292,0.0279595725292,0,1,0,2,1,2,1,2,1,3,1,8,1
train,room-64-64-8,400,11,1,room-64-64-8__a400__i11__phase4_phase4-full__iter1,block_light,block_light,block_light,wait_light,8,1,0.0937784773424,0.0573274790821,0.036450998260299995,0.0937784773424,0.08877847734239999,0.0937784773424,0.0937784773424,0,1,0,1,0,1,0,1,0,1,0,2,1
train,room-64-64-8,400,11,2,room-64-64-8__a400__i11__phase4_phase4-full__iter2,decay_095,decay_095,decay_095,additive_ltm,8,5,0.00650318946235,0.0,0.00650318946235,0.00650318946235,0.0015031894623499997,0.00650318946235,0.00650318946235,0,1,0,1,0,1,0,2,1,3,1,3,1
train,room-64-64-8,400,11,3,room-64-64-8__a400__i11__phase4_phase4-full__iter3,block_light,block_light,block_light,wait_light,8,0,0.0932399966863,0.067765719493,0.02547427719329999,0.0932399966863,0.08823999668629999,0.0932399966863,0.0932399966863,0,1,0,1,0,1,0,1,0,1,0,3,1
train,room-64-64-8,50,12,0,room-64-64-8__a50__i12__phase4_phase4-full__iter0,neutral_additive,additive_ltm,decay_095,decay_090,8,0,0.0,0.0,0.0,0.0,-0.005,0.0,0.0,1,3,1,3,1,4,1,7,1,8,1,8,1
train,room-64-64-8,50,12,1,room-64-64-8__a50__i12__phase4_phase4-full__iter1,neutral_additive,additive_ltm,wait_heavy,additive_ltm,8,0,0.0,0.0,0.0,0.0,-0.005,0.0,0.0,1,2,1,4,1,4,1,5,1,8,1,8,1
train,room-64-64-8,50,12,2,room-64-64-8__a50__i12__phase4_phase4-full__iter2,block_heavy,block_heavy,block_heavy,wait_heavy,8,0,0.0180915218162,0.0141894288755,0.0039020929407,0.0180915218162,0.013091521816199998,0.0180915218162,0.0180915218162,0,1,0,1,0,2,1,2,1,5,1,8,1
train,room-64-64-8,50,12,3,room-64-64-8__a50__i12__phase4_phase4-full__iter3,neutral_additive,additive_ltm,additive_ltm,wait_light,8,1,0.0,-0.00354735721887,0.00354735721887,0.0,-0.005,0.0,0.0,1,1,0,1,0,3,1,5,1,7,1,8,1
train,room-64-64-8,100,12,0,room-64-64-8__a100__i12__phase4_phase4-full__iter0,neutral_additive,block_heavy,block_heavy,decay_095,8,1,0.00236406619385,0.0,0.00236406619385,0.00236406619385,-0.00263593380615,0.00236406619385,0.00236406619385,1,1,0,4,1,4,1,5,1,7,1,8,1
train,room-64-64-8,100,12,1,room-64-64-8__a100__i12__phase4_phase4-full__iter1,decay_090,decay_090,decay_090,decay_095,8,0,0.0181851245681,0.0163666121113,0.001818512456800002,0.0181851245681,0.0131851245681,0.0181851245681,0.0181851245681,0,1,0,2,1,3,1,3,1,6,1,8,1
train,room-64-64-8,100,12,2,room-64-64-8__a100__i12__phase4_phase4-full__iter2,neutral_additive,additive_ltm,additive_ltm,block_light,8,3,0.0,-0.000363702491362,0.000363702491362,0.0,-0.005,0.0,0.0,1,2,1,2,1,2,1,2,1,5,1,8,1
train,room-64-64-8,100,12,3,room-64-64-8__a100__i12__phase4_phase4-full__iter3,wait_heavy,wait_heavy,wait_heavy,decay_090,8,0,0.0187306783051,0.00854700854701,0.010183669758090002,0.0187306783051,0.0137306783051,0.0187306783051,0.0187306783051,0,1,0,1,0,1,0,1,0,8,1,8,1
train,room-64-64-8,200,12,0,room-64-64-8__a200__i12__phase4_phase4-full__iter0,block_heavy,block_heavy,block_heavy,decay_095,8,1,0.0192689881621,0.0,0.0192689881621,0.0192689881621,0.0142689881621,0.0192689881621,0.0192689881621,0,1,0,1,0,1,0,1,0,4,1,8,1
train,room-64-64-8,200,12,1,room-64-64-8__a200__i12__phase4_phase4-full__iter1,wait_light,wait_light,wait_light,block_heavy,8,1,0.0133068348743,0.0120107145943,0.0012961202800000002,0.0133068348743,0.0083068348743,0.0133068348743,0.0133068348743,0,1,0,2,1,2,1,2,1,5,1,8,1
train,room-64-64-8,200,12,2,room-64-64-8__a200__i12__phase4_phase4-full__iter2,block_heavy,block_heavy,block_heavy,wait_light,8,0,0.0106281862957,0.00907284195973,0.0015553443359700003,0.0106281862957,0.0056281862957,0.0106281862957,0.0106281862957,0,1,0,2,1,3,1,6,1,8,1,8,1
train,room-64-64-8,200,12,3,room-64-64-8__a200__i12__phase4_phase4-full__iter3,commit_heavy,commit_heavy,commit_heavy,wait_heavy,8,1,0.0166767476022,0.00345632074657,0.013220426855630001,0.0166767476022,0.0116767476022,0.0166767476022,0.0166767476022,0,1,0,1,0,1,0,1,0,3,1,8,1
train,room-64-64-8,400,12,0,room-64-64-8__a400__i12__phase4_phase4-full__iter0,block_heavy,block_heavy,block_heavy,block_light,8,0,0.0875458666091,0.0549535937837,0.032592272825400004,0.0875458666091,0.0825458666091,0.0875458666091,0.0875458666091,0,1,0,1,0,1,0,1,0,1,0,4,1
train,room-64-64-8,400,12,1,room-64-64-8__a400__i12__phase4_phase4-full__iter1,block_heavy,block_heavy,block_heavy,wait_light,8,0,1.0,0.0,1.0,1.0,0.995,1.0,1.0,0,1,0,1,0,1,0,1,0,1,0,1,0
train,room-64-64-8,400,12,2,room-64-64-8__a400__i12__phase4_phase4-full__iter2,commit_heavy,commit_heavy,commit_heavy,decay_090,8,0,0.0319879127995,0.0306928556011,0.0012950571984,0.0319879127995,0.0269879127995,0.0319879127995,0.0319879127995,0,1,0,2,1,2,1,2,1,4,1,8,1
train,room-64-64-8,400,12,3,room-64-64-8__a400__i12__phase4_phase4-full__iter3,block_light,block_light,block_light,wait_heavy,8,1,0.0224908266782,0.0154111806605,0.007079646017700001,0.0224908266782,0.0174908266782,0.0224908266782,0.0224908266782,0,1,0,1,0,1,0,2,1,3,1,7,1
train,room-64-64-8,50,13,0,room-64-64-8__a50__i13__phase4_phase4-full__iter0,block_heavy,block_heavy,block_heavy,wait_heavy,8,1,0.0170515097691,0.0145648312611,0.002486678507999999,0.0170515097691,0.012051509769099997,0.0170515097691,0.0170515097691,0,1,0,2,1,2,1,2,1,6,1,8,1
train,room-64-64-8,50,13,1,room-64-64-8__a50__i13__phase4_phase4-full__iter1,neutral_additive,additive_ltm,additive_ltm,decay_090,8,1,0.0,-0.000355239786856,0.000355239786856,0.0,-0.005,0.0,0.0,1,2,1,3,1,3,1,4,1,7,1,8,1
train,room-64-64-8,50,13,2,room-64-64-8__a50__i13__phase4_phase4-full__iter2,wait_light,wait_light,wait_light,block_heavy,8,0,0.0259325044405,0.0198934280639,0.006039076376599999,0.0259325044405,0.0209325044405,0.0259325044405,0.0259325044405,0,1,0,1,0,1,0,2,1,4,1,8,1
train,room-64-64-8,50,13,3,room-64-64-8__a50__i13__phase4_phase4-full__iter3,block_light,block_light,block_light,wait_heavy,8,0,0.0142095914742,0.01243339254,0.0017761989342,0.0142095914742,0.009209591474199998,0.0142095914742,0.0142095914742,0,1,0,2,1,2,1,5,1,8,1,8,1
train,room-64-64-8,100,13,0,room-64-64-8__a100__i13__phase4_phase4-full__iter0,block_heavy,block_heavy,block_heavy,wait_heavy,8,0,0.0128081972462,0.0116874799872,0.0011207172590000005,0.0128081972462,0.0078081972462,0.0128081972462,0.0128081972462,0,1,0,2,1,2,1,3,1,8,1,8,1
train,room-64-64-8,100,13,1,room-64-64-8__a100__i13__phase4_phase4-full__iter1,block_heavy,block_heavy,block_heavy,wait_heavy,8,0,0.00672430355427,0.00624399615754,0.0004803073967299997,0.00672430355427,0.0017243035542699996,0.00672430355427,0.00672430355427,0,2,1,2,1,3,1,5,1,8,1,8,1
train,room-64-64-8,100,13,2,room-64-64-8__a100__i13__phase4_phase4-full__iter2,wait_light,wait_light,wait_light,block_light,8,0,0.0268972142171,0.0131284021774,0.0137688120397,0.0268972142171,0.0218972142171,0.0268972142171,0.0268972142171,0,1,0,1,0,1,0,1,0,2,1,8,1
train,room-64-64-8,100,13,3,room-64-64-8__a100__i13__phase4_phase4-full__iter3,decay_090,decay_090,decay_090,decay_095,8,0,0.0153698366955,0.00384245917387,0.01152737752163,0.0153698366955,0.010369836695499998,0.0153698366955,0.0153698366955,0,1,0,1,0,1,0,1,0,8,1,8,1
train,room-64-64-8,200,13,0,room-64-64-8__a200__i13__phase4_phase4-full__iter0,neutral_additive,additive_ltm,decay_095,decay_090,8,3,0.0,0.0,0.0,0.0,-0.005,0.0,0.0,1,4,1,4,1,4,1,5,1,5,1,7,1
train,room-64-64-8,200,13,1,room-64-64-8__a200__i13__phase4_phase4-full__iter1,neutral_additive,additive_ltm,additive_ltm,wait_light,8,2,0.0,-0.00469367588933,0.00469367588933,0.0,-0.005,0.0,0.0,1,1,0,1,0,2,1,2,1,6,1,8,1
train,room-64-64-8,200,13,2,room-64-64-8__a200__i13__phase4_phase4-full__iter2,neutral_additive,additive_ltm,additive_ltm,block_heavy,8,3,0.0,-0.000658761528327,0.000658761528327,0.0,-0.005,0.0,0.0,1,2,1,3,1,3,1,3,1,5,1,8,1
train,room-64-64-8,200,13,3,room-64-64-8__a200__i13__phase4_phase4-full__iter3,block_light,block_light,block_light,commit_heavy,8,0,0.0230566534914,0.0195981554677,0.003458498023700001,0.0230566534914,0.0180566534914,0.0230566534914,0.0230566534914,0,1,0,1,0,2,1,2,1,2,1,8,1
train,room-64-64-8,400,13,0,room-64-64-8__a400__i13__phase4_phase4-full__iter0,wait_light,wait_light,wait_light,block_heavy,8,2,0.0191996682563,0.0140991084387,0.005100559817600001,0.0191996682563,0.0141996682563,0.0191996682563,0.0191996682563,0,1,0,1,0,1,0,2,1,5,1,7,1
train,room-64-64-8,400,13,1,room-64-64-8__a400__i13__phase4_phase4-full__iter1,neutral_additive,additive_ltm,additive_ltm,wait_light,8,6,0.0,-0.00128550694588,0.00128550694588,0.0,-0.005,0.0,0.0,1,1,0,2,1,2,1,2,1,2,1,3,1
train,room-64-64-8,400,13,2,room-64-64-8__a400__i13__phase4_phase4-full__iter2,decay_095,decay_095,decay_095,wait_heavy,8,2,0.0402653949824,0.0226829774,0.0175824175824,0.0402653949824,0.0352653949824,0.0402653949824,0.0402653949824,0,1,0,1,0,1,0,1,0,3,1,6,1
train,room-64-64-8,400,13,3,room-64-64-8__a400__i13__phase4_phase4-full__iter3,block_light,block_light,block_light,block_heavy,8,1,0.0571013891769,0.0407215426083,0.016379846568599997,0.0571013891769,0.0521013891769,0.0571013891769,0.0571013891769,0,1,0,1,0,1,0,1,0,2,1,5,1
train,room-64-64-8,50,14,0,room-64-64-8__a50__i14__phase4_phase4-full__iter0,block_heavy,block_heavy,block_heavy,wait_light,8,0,0.0212507589557,0.0166970248937,0.004553734061999999,0.0212507589557,0.0162507589557,0.0212507589557,0.0212507589557,0,1,0,1,0,2,1,2,1,3,1,8,1
train,room-64-64-8,50,14,1,room-64-64-8__a50__i14__phase4_phase4-full__iter1,commit_heavy,commit_heavy,commit_heavy,decay_090,8,1,0.0312689738919,0.0218579234973,0.009411050394599996,0.0312689738919,0.026268973891899996,0.0312689738919,0.0312689738919,0,1,0,1,0,1,0,2,1,4,1,7,1
train,room-64-64-8,50,14,2,room-64-64-8__a50__i14__phase4_phase4-full__iter2,neutral_additive,additive_ltm,additive_ltm,decay_090,8,2,0.0,-0.00576806314511,0.00576806314511,0.0,-0.005,0.0,0.0,1,1,0,1,0,1,0,5,1,6,1,8,1
train,room-64-64-8,50,14,3,room-64-64-8__a50__i14__phase4_phase4-full__iter3,neutral_additive,decay_090,decay_090,additive_ltm,8,1,0.000910746812386,0.0,0.000910746812386,0.000910746812386,-0.004089253187614,0.000910746812386,0.000910746812386,1,2,1,4,1,5,1,5,1,7,1,8,1
train,room-64-64-8,100,14,0,room-64-64-8__a100__i14__phase4_phase4-full__iter0,wait_heavy,wait_heavy,wait_heavy,decay_095,8,0,0.00929487179487,0.0,0.00929487179487,0.00929487179487,0.004294871794869999,0.00929487179487,0.00929487179487,0,1,0,1,0,1,0,6,1,6,1,8,1
train,room-64-64-8,100,14,1,room-64-64-8__a100__i14__phase4_phase4-full__iter1,commit_heavy,commit_heavy,commit_heavy,wait_heavy,8,0,0.0301282051282,0.0232371794872,0.006891025641000002,0.0301282051282,0.0251282051282,0.0301282051282,0.0301282051282,0,1,0,1,0,1,0,3,1,4,1,8,1
train,room-64-64-8,100,14,2,room-64-64-8__a100__i14__phase4_phase4-full__iter2,neutral_additive,additive_ltm,additive_ltm,block_light,8,0,0.0,-0.0112179487179,0.0112179487179,0.0,-0.005,0.0,0.0,1,1,0,1,0,1,0,1,0,8,1,8,1
train,room-64-64-8,100,14,3,room-64-64-8__a100__i14__phase4_phase4-full__iter3,block_light,block_light,block_light,decay_090,8,0,0.0141025641026,0.00769230769231,0.0064102564102899995,0.0141025641026,0.009102564102599998,0.0141025641026,0.0141025641026,0,1,0,1,0,1,0,3,1,8,1,8,1
train,room-64-64-8,200,14,0,room-64-64-8__a200__i14__phase4_phase4-full__iter0,block_heavy,block_heavy,block_heavy,decay_095,8,1,0.0067667932002,0.0,0.0067667932002,0.0067667932002,0.0017667932001999998,0.0067667932002,0.0067667932002,0,1,0,1,0,1,0,5,1,5,1,8,1
train,room-64-64-8,200,14,1,room-64-64-8__a200__i14__phase4_phase4-full__iter1,neutral_additive,additive_ltm,additive_ltm,decay_090,8,4,0.0,-0.0102327116686,0.0102327116686,0.0,-0.005,0.0,0.0,1,1,0,1,0,1,0,1,0,4,1,8,1
train,room-64-64-8,200,14,2,room-64-64-8__a200__i14__phase4_phase4-full__iter2,wait_heavy,wait_heavy,wait_heavy,block_heavy,8,0,0.0178247235517,0.0118831490345,0.0059415745172,0.0178247235517,0.012824723551699998,0.0178247235517,0.0178247235517,0,1,0,1,0,1,0,3,1,5,1,8,1
train,room-64-64-8,200,14,3,room-64-64-8__a200__i14__phase4_phase4-full__iter3,neutral_additive,block_heavy,block_heavy,additive_ltm,8,3,0.00239313418056,0.0,0.00239313418056,0.00239313418056,-0.00260686581944,0.00239313418056,0.00239313418056,1,1,0,2,1,2,1,3,1,5,1,8,1
train,room-64-64-8,400,14,0,room-64-64-8__a400__i14__phase4_phase4-full__iter0,block_heavy,block_heavy,block_heavy,wait_light,8,1,0.0690574985181,0.0240071132187,0.0450503852994,0.0690574985181,0.0640574985181,0.0690574985181,0.0690574985181,0,1,0,1,0,1,0,1,0,1,0,2,1
train,room-64-64-8,400,14,1,room-64-64-8__a400__i14__phase4_phase4-full__iter1,block_light,block_light,block_light,wait_light,8,3,0.0562283004488,0.0374714201033,0.0187568803455,0.0562283004488,0.0512283004488,0.0562283004488,0.0562283004488,0,1,0,1,0,1,0,1,0,2,1,3,1
train,room-64-64-8,400,14,2,room-64-64-8__a400__i14__phase4_phase4-full__iter2,block_light,block_light,block_light,commit_heavy,8,1,0.0441188923702,0.0371326954018,0.006986196968399999,0.0441188923702,0.039118892370200005,0.0441188923702,0.0441188923702,0,1,0,1,0,1,0,3,1,3,1,7,1
train,room-64-64-8,400,14,3,room-64-64-8__a400__i14__phase4_phase4-full__iter3,neutral_additive,additive_ltm,additive_ltm,decay_095,8,4,0.0,-0.00508087052248,0.00508087052248,0.0,-0.005,0.0,0.0,1,1,0,1,0,1,0,3,1,4,1,7,1
train,room-64-64-8,50,15,0,room-64-64-8__a50__i15__phase4_phase4-full__iter0,wait_heavy,wait_heavy,wait_heavy,block_heavy,8,0,0.0104201680672,0.00941176470588,0.0010084033613199997,0.0104201680672,0.005420168067199999,0.0104201680672,0.0104201680672,0,1,0,2,1,2,1,2,1,6,1,8,1
train,room-64-64-8,50,15,1,room-64-64-8__a50__i15__phase4_phase4-full__iter1,commit_heavy,commit_heavy,commit_heavy,block_light,8,1,0.0201680672269,0.0131092436975,0.0070588235294,0.0201680672269,0.0151680672269,0.0201680672269,0.0201680672269,0,1,0,1,0,1,0,2,1,3,1,8,1
train,room-64-64-8,50,15,2,room-64-64-8__a50__i15__phase4_phase4-full__iter2,commit_heavy,commit_heavy,commit_heavy,decay_095,8,0,0.0225210084034,0.0104201680672,0.0121008403362,0.0225210084034,0.0175210084034,0.0225210084034,0.0225210084034,0,1,0,1,0,1,0,1,0,4,1,8,1
train,room-64-64-8,50,15,3,room-64-64-8__a50__i15__phase4_phase4-full__iter3,block_light,block_light,block_light,decay_090,8,0,0.013781512605,0.00873949579832,0.0050420168066800004,0.013781512605,0.008781512605,0.013781512605,0.013781512605,0,1,0,1,0,1,0,3,1,7,1,8,1
train,room-64-64-8,100,15,0,room-64-64-8__a100__i15__phase4_phase4-full__iter0,wait_heavy,wait_heavy,wait_heavy,block_light,8,0,0.0352532274081,0.0134061569017,0.0218470705064,0.0352532274081,0.030253227408100002,0.0352532274081,0.0352532274081,0,1,0,1,0,1,0,1,0,1,0,8,1
train,room-64-64-8,100,15,1,room-64-64-8__a100__i15__phase4_phase4-full__iter1,block_heavy,block_heavy,block_heavy,wait_light,8,0,0.021019529957,0.0152267461106,0.005792783846399998,0.021019529957,0.016019529956999998,0.021019529957,0.021019529957,0,1,0,1,0,1,0,3,1,5,1,8,1
train,room-64-64-8,100,15,2,room-64-64-8__a100__i15__phase4_phase4-full__iter2,decay_090,decay_090,decay_090,block_light,8,0,0.017709367759,0.0168818272095,0.0008275405494999992,0.017709367759,0.012709367758999997,0.017709367759,0.017709367759,0,3,1,3,1,3,1,7,1,8,1,8,1
train,room-64-64-8,100,15,3,room-64-64-8__a100__i15__phase4_phase4-full__iter3,block_heavy,block_heavy,block_heavy,wait_heavy,8,0,0.00777888116518,0.0062893081761,0.00148957298908,0.00777888116518,0.0027788811651800003,0.00777888116518,0.00777888116518,0,1,0,2,1,4,1,6,1,8,1,8,1
train,room-64-64-8,200,15,0,room-64-64-8__a200__i15__phase4_phase4-full__iter0,neutral_additive,additive_ltm,decay_095,decay_090,8,3,0.0,0.0,0.0,0.0,-0.005,0.0,0.0,1,3,1,3,1,3,1,4,1,5,1,7,1
train,room-64-64-8,200,15,1,room-64-64-8__a200__i15__phase4_phase4-full__iter1,block_heavy,block_heavy,block_heavy,decay_095,8,0,0.020755676042,0.0157573703829,0.004998305659100002,0.020755676042,0.015755676042,0.020755676042,0.020755676042,0,1,0,1,0,2,1,3,1,4,1,8,1
