context_id,topology_id,gcst_theta_id,oracle_theta_id,fallback_to_g556,gcst_quality_delta_vs_g556,oracle_quality_delta_vs_g556,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
empty-16-16|a100|s113142|it0|g557_label_matrix_empty_16_16_a100_s113142_hb500_short500_t050_i8_b500,,g556_c063174,g557_gcst_00061,True,0,-0.06844106464,False,False,False,False,False
room-64-64-16|a100|s112467|it0|g557_label_matrix_room_64_64_16_a100_s112467_hb1000_short500_t200_i8_b1000,,g556_c063174,g557_gcst_00357,True,0,-0.02329594478,False,False,False,False,False
room-32-32-4|a100|s113185|it0|g557_label_matrix_room_32_32_4_a100_s113185_hb1000_short2000_t100_i2_b1000,,g556_c063174,g557_gcst_00067,True,0,-0.02737752161,False,False,False,False,False
lak303d|a100|s108610|it0|g557_label_matrix_lak303d_a100_s108610_hb2000_short1000_t200_i8_b2000,,g556_c063174,g557_gcst_00349,True,0,-0.02223139217,False,False,False,False,False
empty-32-32|a100|s113620|it0|g557_label_matrix_empty_32_32_a100_s113620_hb500_short500_t200_i2_b500,,g556_c063174,g557_gcst_00036,True,0,-0.02288329519,False,False,False,False,False
g557_ctx_00013651,g557_topology_031_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00014487,g557_topology_027_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00000264,g557_topology_024_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
room-64-64-8|a100|s114592|it0|g557_label_matrix_room_64_64_8_a100_s114592_hb2000_short250_t050_i2_b2000,,g556_c063174,g557_gcst_00054,True,0,-0.0215979214,False,False,False,False,False
room-64-64-8|a100|s114626|it0|g557_label_matrix_room_64_64_8_a100_s114626_hb1000_short500_t050_i2_b1000,,g556_c063174,g557_gcst_00265,True,0,-0.02714362754,False,False,False,False,False
lak303d|a100|s111130|it0|g557_label_matrix_lak303d_a100_s111130_hb2000_short1000_t050_i4_b2000,,g556_c063174,g557_gcst_00053,True,0,-0.02445316279,False,False,False,False,False
room-32-32-4|a150|s100731|it0|g557_label_matrix_room_32_32_4_a150_s100731_hb2000_short250_t050_i8_b2000,,g556_c063174,g557_gcst_00403,True,0,-0.09020342612,False,False,False,False,False
empty-32-32|a150|s100754|it0|g557_label_matrix_empty_32_32_a150_s100754_hb2000_short2000_t200_i4_b2000,,g556_c063174,g557_gcst_00205,True,0,-0.0298661174,False,False,False,False,False
room-64-64-16|a150|s100253|it0|g557_label_matrix_room_64_64_16_a150_s100253_hb2000_short250_t200_i4_b2000,,g556_c063174,g557_gcst_00127,True,0,-0.04305457122,False,False,False,False,False
empty-48-48|a150|s100935|it0|g557_label_matrix_empty_48_48_a150_s100935_hb5000_short500_t100_i8_b5000,,g556_c063174,g557_gcst_00193,True,0,-0.01387429052,False,False,False,False,False
g557_ctx_00001111,g557_topology_031_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
empty-32-32|a150|s101680|it0|g557_label_matrix_empty_32_32_a150_s101680_hb500_short250_t200_i2_b500,,g556_c063174,g557_gcst_00101,True,0,-0.01535087719,False,False,False,False,False
den312d|a150|s101108|it0|g557_label_matrix_den312d_a150_s101108_hb1000_short1000_t100_i4_b1000,,g556_c063174,g557_gcst_00114,True,0,-0.03811206462,False,False,False,False,False
g557_ctx_00001947,g557_topology_027_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00003630,g557_topology_030_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
empty-48-48|a150|s103541|it0|g557_label_matrix_empty_48_48_a150_s103541_hb500_short500_t050_i8_b500,,g556_c063174,g557_gcst_00123,True,0,-0.01692789969,False,False,False,False,False
room-32-32-4|a150|s104125|it0|g557_label_matrix_room_32_32_4_a150_s104125_hb1000_short500_t050_i8_b1000,,g556_c063174,g557_gcst_00200,True,0,-0.03524475524,False,False,False,False,False
g557_ctx_00004466,g557_topology_026_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00004499,g557_topology_059_qd_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
empty-32-32|a150|s104560|it0|g557_label_matrix_empty_32_32_a150_s104560_hb500_short2000_t050_i8_b500,,g556_c063174,g557_gcst_00496,True,0,-0.0440212301,False,False,False,False,False
empty-32-32|a150|s104594|it0|g557_label_matrix_empty_32_32_a150_s104594_hb2000_short250_t050_i8_b2000,,g556_c063174,g557_gcst_00459,True,0,-0.03270745003,False,False,False,False,False
room-64-64-8|a150|s103852|it0|g557_label_matrix_room_64_64_8_a150_s103852_hb2000_short1000_t200_i8_b2000,,g556_c063174,g557_gcst_00403,True,0,-0.00931823543,False,False,False,False,False
room-64-64-16|a150|s103887|it0|g557_label_matrix_room_64_64_16_a150_s103887_hb1000_short2000_t200_i8_b1000,,g556_c063174,g557_gcst_00256,True,0,-0.02735781137,False,False,False,False,False
g557_ctx_00005313,g557_topology_033_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
empty-48-48|a150|s104861|it0|g557_label_matrix_empty_48_48_a150_s104861_hb500_short1000_t050_i4_b500,,g556_c063174,g557_gcst_00204,True,0,-0.01397763578,False,False,False,False,False
g557_ctx_00006149,g557_topology_029_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00006985,g557_topology_025_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00007018,g557_topology_058_qd_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
room-32-32-4|a150|s107451|it0|g557_label_matrix_room_32_32_4_a150_s107451_hb2000_short250_t200_i2_b2000,,g556_c063174,g557_gcst_00422,True,0,-0.16035988356,False,False,False,False,False
room-64-64-8|a150|s107486|it0|g557_label_matrix_room_64_64_8_a150_s107486_hb1000_short500_t200_i8_b1000,,g556_c063174,g557_gcst_00067,True,0,-0.02827563175,False,False,False,False,False
room-32-32-4|a150|s108891|it0|g557_label_matrix_room_32_32_4_a150_s108891_hb2000_short1000_t100_i8_b2000,,g556_c063174,g557_gcst_00459,True,0,-0.09730905137,False,False,False,False,False
room-64-64-8|a150|s108206|it0|g557_label_matrix_room_64_64_8_a150_s108206_hb1000_short250_t200_i4_b1000,,g556_c063174,g557_gcst_00154,True,0,-0.0579146025,False,False,False,False,False
empty-32-32|a150|s109394|it0|g557_label_matrix_empty_32_32_a150_s109394_hb2000_short1000_t200_i8_b2000,,g556_c063174,g557_gcst_00225,True,0,-0.04730368969,False,False,False,False,False
room-64-64-16|a150|s108173|it0|g557_label_matrix_room_64_64_16_a150_s108173_hb2000_short2000_t200_i4_b2000,,g556_c063174,g557_gcst_00349,True,0,-0.03326923077,False,False,False,False,False
g557_ctx_00009504,g557_topology_024_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
empty-48-48|a150|s108821|it0|g557_label_matrix_empty_48_48_a150_s108821_hb500_short250_t050_i2_b500,,g556_c063174,g557_gcst_00087,True,0,-0.01886792453,False,False,False,False,False
room-64-64-8|a150|s108926|it0|g557_label_matrix_room_64_64_8_a150_s108926_hb1000_short2000_t100_i8_b1000,,g556_c063174,g557_gcst_00446,True,0,-0.09108456991,False,False,False,False,False
g557_ctx_00010351,g557_topology_031_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
room-64-64-8|a150|s109646|it0|g557_label_matrix_room_64_64_8_a150_s109646_hb1000_short1000_t050_i4_b1000,,g556_c063174,g557_gcst_00410,True,0,-0.04529385771,False,False,False,False,False
room-64-64-16|a150|s109613|it0|g557_label_matrix_room_64_64_16_a150_s109613_hb2000_short500_t050_i4_b2000,,g556_c063174,g557_gcst_00255,True,0,-0.05581148122,False,False,False,False,False
room-32-32-4|a150|s110845|it0|g557_label_matrix_room_32_32_4_a150_s110845_hb1000_short500_t100_i2_b1000,,g556_c063174,g557_gcst_00400,True,0,-0.16416364578,False,False,False,False,False
empty-32-32|a150|s110800|it0|g557_label_matrix_empty_32_32_a150_s110800_hb500_short1000_t050_i8_b500,,g556_c063174,g557_gcst_00238,True,0,-0.02165294297,False,False,False,False,False
g557_ctx_00011187,g557_topology_027_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
empty-48-48|a150|s110801|it0|g557_label_matrix_empty_48_48_a150_s110801_hb500_short2000_t050_i8_b500,,g556_c063174,g557_gcst_00206,True,0,-0.01540703727,False,False,False,False,False
empty-32-32|a150|s111314|it0|g557_label_matrix_empty_32_32_a150_s111314_hb2000_short250_t200_i2_b2000,,g556_c063174,g557_gcst_00102,True,0,-0.03415857098,False,False,False,False,False
empty-32-32|a150|s111794|it0|g557_label_matrix_empty_32_32_a150_s111794_hb2000_short250_t100_i4_b2000,,g556_c063174,g557_gcst_00257,True,0,-0.03338533542,False,False,False,False,False
g557_ctx_00012870,g557_topology_030_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
empty-48-48|a150|s112781|it0|g557_label_matrix_empty_48_48_a150_s112781_hb500_short500_t050_i8_b500,,g556_c063174,g557_gcst_00005,True,0,-0.01567034243,False,False,False,False,False
g557_ctx_00013706,g557_topology_026_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00013739,g557_topology_059_qd_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
room-32-32-4|a150|s114171|it0|g557_label_matrix_room_32_32_4_a150_s114171_hb2000_short250_t100_i4_b2000,,g556_c063174,g557_gcst_00201,True,0,-0.04207987135,False,False,False,False,False
g557_ctx_00014553,g557_topology_033_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
empty-48-48|a200|s100301|it0|g557_label_matrix_empty_48_48_a200_s100301_hb500_short2000_t050_i8_b500,,g556_c063174,g557_gcst_00266,True,0,-0.01408230324,False,False,False,False,False
g557_ctx_00000330,g557_topology_030_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
room-32-32-4|a200|s100825|it0|g557_label_matrix_room_32_32_4_a200_s100825_hb1000_short500_t050_i2_b1000,,g556_c063174,g557_gcst_00287,True,0,-0.13698911481,False,False,False,False,False
g557_ctx_00001166,g557_topology_026_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
den312d|a200|s100328|it0|g557_label_matrix_den312d_a200_s100328_hb1000_short1000_t200_i4_b1000,,g556_c063174,g557_gcst_00391,True,0,-0.02093089936,False,False,False,False,False
g557_ctx_00001199,g557_topology_059_qd_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
ost003d|a150|s110352|it0|g557_label_matrix_ost003d_a150_s110352_hb2000_short1000_t200_i4_b2000,,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
empty-32-32|a200|s101260|it0|g557_label_matrix_empty_32_32_a200_s101260_hb500_short250_t050_i2_b500,,g556_c063174,g557_gcst_00472,True,0,-0.00728763379,False,False,False,False,False
room-32-32-4|a200|s101305|it0|g557_label_matrix_room_32_32_4_a200_s101305_hb1000_short1000_t100_i4_b1000,,g556_c063174,g557_gcst_00162,True,0,-0.06764466178,False,False,False,False,False
g557_ctx_00002013,g557_topology_033_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
empty-48-48|a200|s101655|it0|g557_label_matrix_empty_48_48_a200_s101655_hb5000_short250_t050_i4_b5000,,g556_c063174,g557_gcst_00082,True,0,-0.01722158439,False,False,False,False,False
room-32-32-4|a200|s102711|it0|g557_label_matrix_room_32_32_4_a200_s102711_hb2000_short2000_t050_i4_b2000,,g556_c063174,g557_gcst_00337,True,0,-0.16027679072,False,False,False,False,False
room-64-64-8|a200|s101786|it0|g557_label_matrix_room_64_64_8_a200_s101786_hb1000_short2000_t050_i8_b1000,,g556_c063174,g557_gcst_00406,True,0,-0.03926701571,False,False,False,False,False
g557_ctx_00002849,g557_topology_029_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
room-64-64-16|a200|s101787|it0|g557_label_matrix_room_64_64_16_a200_s101787_hb1000_short2000_t050_i8_b1000,,g556_c063174,g557_gcst_00425,True,0,-0.03143844434,False,False,False,False,False
empty-48-48|a200|s102281|it0|g557_label_matrix_empty_48_48_a200_s102281_hb500_short500_t050_i4_b500,,g556_c063174,g557_gcst_00338,True,0,-0.00378181818,False,False,False,False,False
g557_ctx_00003685,g557_topology_025_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
room-64-64-16|a200|s102473|it0|g557_label_matrix_room_64_64_16_a200_s102473_hb2000_short500_t200_i4_b2000,,g556_c063174,g557_gcst_00437,True,0,-0.07534151102,False,False,False,False,False
g557_ctx_00003718,g557_topology_058_qd_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
empty-48-48|a200|s103601|it0|g557_label_matrix_empty_48_48_a200_s103601_hb500_short1000_t050_i4_b500,,g556_c063174,g557_gcst_00487,True,0,-0.01549295775,False,False,False,False,False
empty-32-32|a200|s105100|it0|g557_label_matrix_empty_32_32_a200_s105100_hb500_short250_t100_i8_b500,,g556_c063174,g557_gcst_00458,True,0,-0.02496467263,False,False,False,False,False
room-32-32-4|a200|s106071|it0|g557_label_matrix_room_32_32_4_a200_s106071_hb2000_short2000_t200_i8_b2000,,g556_c063174,g557_gcst_00091,True,0,-0.18751227174,False,False,False,False,False
g557_ctx_00006204,g557_topology_024_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
empty-32-32|a200|s106540|it0|g557_label_matrix_empty_32_32_a200_s106540_hb500_short1000_t050_i8_b500,,g556_c063174,g557_gcst_00017,True,0,-0.04501160093,False,False,False,False,False
room-32-32-4|a200|s107065|it0|g557_label_matrix_room_32_32_4_a200_s107065_hb1000_short500_t050_i2_b1000,,g556_c063174,g557_gcst_00035,True,0,-0.22685457037,False,False,False,False,False
g557_ctx_00007051,g557_topology_031_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00007887,g557_topology_027_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
den312d|a200|s107048|it0|g557_label_matrix_den312d_a200_s107048_hb1000_short1000_t100_i8_b1000,,g556_c063174,g557_gcst_00360,True,0,-0.04069555717,False,False,False,False,False
room-64-64-8|a200|s107546|it0|g557_label_matrix_room_64_64_8_a200_s107546_hb1000_short1000_t200_i4_b1000,,g556_c063174,g557_gcst_00379,True,0,-0.04795180723,False,False,False,False,False
g557_ctx_00009570,g557_topology_030_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
empty-48-48|a200|s108881|it0|g557_label_matrix_empty_48_48_a200_s108881_hb500_short250_t050_i8_b500,,g556_c063174,g557_gcst_00157,True,0,-0.02737545758,False,False,False,False,False
g557_ctx_00010406,g557_topology_026_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00010439,g557_topology_059_qd_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
room-32-32-4|a200|s110425|it0|g557_label_matrix_room_32_32_4_a200_s110425_hb1000_short500_t200_i2_b1000,,g556_c063174,g557_gcst_00085,True,0,-0.1306389059,False,False,False,False,False
empty-32-32|a200|s110860|it0|g557_label_matrix_empty_32_32_a200_s110860_hb500_short2000_t050_i4_b500,,g556_c063174,g557_gcst_00478,True,0,-0.03074772887,False,False,False,False,False
room-32-32-4|a200|s110905|it0|g557_label_matrix_room_32_32_4_a200_s110905_hb1000_short500_t100_i4_b1000,,g556_c063174,g557_gcst_00422,True,0,-0.15885516712,False,False,False,False,False
g557_ctx_00011253,g557_topology_033_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00012089,g557_topology_029_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
empty-48-48|a200|s111521|it0|g557_label_matrix_empty_48_48_a200_s111521_hb500_short500_t050_i4_b500,,g556_c063174,g557_gcst_00493,True,0,-0.00586148389,False,False,False,False,False
den312d|a200|s112088|it0|g557_label_matrix_den312d_a200_s112088_hb1000_short1000_t050_i8_b1000,,g556_c063174,g557_gcst_00167,True,0,-0.04677921343,False,False,False,False,False
g557_ctx_00012925,g557_topology_025_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00012958,g557_topology_058_qd_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
room-32-32-4|a200|s113271|it0|g557_label_matrix_room_32_32_4_a200_s113271_hb2000_short2000_t050_i2_b2000,,g556_c063174,g557_gcst_00126,True,0,-0.17310358486,False,False,False,False,False
room-32-32-4|a200|s114231|it0|g557_label_matrix_room_32_32_4_a200_s114231_hb2000_short500_t050_i8_b2000,,g556_c063174,g557_gcst_00323,True,0,-0.08386967015,False,False,False,False,False
empty-48-48|a200|s114195|it0|g557_label_matrix_empty_48_48_a200_s114195_hb5000_short2000_t050_i8_b5000,,g556_c063174,g557_gcst_00297,True,0,-0.00942629612,False,False,False,False,False
room-64-64-8|a200|s114026|it0|g557_label_matrix_room_64_64_8_a200_s114026_hb1000_short2000_t050_i4_b1000,,g556_c063174,g557_gcst_00237,True,0,-0.02538196156,False,False,False,False,False
room-64-64-16|a200|s114027|it0|g557_label_matrix_room_64_64_16_a200_s114027_hb1000_short2000_t050_i8_b1000,,g556_c063174,g557_gcst_00250,True,0,-0.03771809166,False,False,False,False,False
lak303d|a200|s108730|it0|g557_label_matrix_lak303d_a200_s108730_hb2000_short2000_t100_i8_b2000,,g556_c063174,g557_gcst_00437,True,0,-0.02990424497,False,False,False,False,False
g557_ctx_00000385,g557_topology_025_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
room-64-64-16|a200|s114713|it0|g557_label_matrix_room_64_64_16_a200_s114713_hb2000_short500_t200_i2_b2000,,g556_c063174,g557_gcst_00344,True,0,-0.05161160083,False,False,False,False,False
g557_ctx_00000418,g557_topology_058_qd_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
room-32-32-4|a300|s100405|it0|g557_label_matrix_room_32_32_4_a300_s100405_hb1000_short500_t050_i4_b1000,,g556_c063174,g557_gcst_00309,True,0,-0.19693683925,False,False,False,False,False
g557_ctx_00001232,g557_topology_032_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
room-32-32-4|a300|s101331|it0|g557_label_matrix_room_32_32_4_a300_s101331_hb2000_short1000_t100_i2_b2000,,g556_c063174,g557_gcst_00094,True,0,-0.20369149637,False,False,False,False,False
empty-32-32|a300|s101800|it0|g557_label_matrix_empty_32_32_a300_s101800_hb500_short500_t100_i2_b500,,g556_c063174,g557_gcst_00277,True,0,-0.04263687854,False,False,False,False,False
room-64-64-8|a300|s101092|it0|g557_label_matrix_room_64_64_8_a300_s101092_hb2000_short250_t050_i2_b2000,,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
den312d|a300|s101228|it0|g557_label_matrix_den312d_a300_s101228_hb1000_short2000_t050_i4_b1000,,g556_c063174,g557_gcst_00385,True,0,-0.12444557091,False,False,False,False,False
empty-32-32|a300|s102314|it0|g557_label_matrix_empty_32_32_a300_s102314_hb2000_short1000_t050_i4_b2000,,g556_c063174,g557_gcst_00068,True,0,-0.03590551181,False,False,False,False,False
empty-32-32|a300|s102760|it0|g557_label_matrix_empty_32_32_a300_s102760_hb500_short1000_t100_i8_b500,,g556_c063174,g557_gcst_00347,True,0,-0.02996307867,False,False,False,False,False
g557_ctx_00002904,g557_topology_024_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
ost003d|a200|s113772|it0|g557_label_matrix_ost003d_a200_s113772_hb2000_short2000_t100_i2_b2000,,g556_c063174,g557_gcst_00053,True,0,-0.01573837845,False,False,False,False,False
g557_ctx_00003751,g557_topology_031_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00004587,g557_topology_027_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
room-64-64-8|a300|s104006|it0|g557_label_matrix_room_64_64_8_a300_s104006_hb1000_short250_t100_i8_b1000,,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00006270,g557_topology_030_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
empty-32-32|a300|s106600|it0|g557_label_matrix_empty_32_32_a300_s106600_hb500_short1000_t050_i2_b500,,g556_c063174,g557_gcst_00085,True,0,-0.03376,False,False,False,False,False
room-32-32-4|a300|s106645|it0|g557_label_matrix_room_32_32_4_a300_s106645_hb1000_short500_t100_i4_b1000,,g556_c063174,g557_gcst_00509,True,0,-0.3123024236,False,False,False,False,False
g557_ctx_00007106,g557_topology_026_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
room-64-64-8|a300|s106166|it0|g557_label_matrix_room_64_64_8_a300_s106166_hb1000_short250_t200_i2_b1000,,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00007139,g557_topology_059_qd_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
room-32-32-4|a300|s107091|it0|g557_label_matrix_room_32_32_4_a300_s107091_hb2000_short500_t200_i8_b2000,,g556_c063174,g557_gcst_00466,True,0,-0.30159553768,False,False,False,False,False
empty-32-32|a300|s107594|it0|g557_label_matrix_empty_32_32_a300_s107594_hb2000_short250_t050_i8_b2000,,g556_c063174,g557_gcst_00144,True,0,-0.03548680619,False,False,False,False,False
room-64-64-8|a300|s106886|it0|g557_label_matrix_room_64_64_8_a300_s106886_hb1000_short2000_t200_i4_b1000,,g556_c063174,g557_gcst_00094,True,0,-0.13709120221,False,False,False,False,False
g557_ctx_00007953,g557_topology_033_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00008789,g557_topology_029_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
empty-32-32|a300|s108554|it0|g557_label_matrix_empty_32_32_a300_s108554_hb2000_short1000_t050_i4_b2000,,g556_c063174,g557_gcst_00011,True,0,-0.05319645357,False,False,False,False,False
g557_ctx_00009625,g557_topology_025_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
room-32-32-4|a300|s109525|it0|g557_label_matrix_room_32_32_4_a300_s109525_hb1000_short250_t100_i2_b1000,,g556_c063174,g557_gcst_00112,True,0,-0.47832313501,False,False,False,False,False
den312d|a300|s108788|it0|g557_label_matrix_den312d_a300_s108788_hb1000_short2000_t050_i4_b1000,,g556_c063174,g557_gcst_00069,True,0,-0.02678731947,False,False,False,False,False
room-32-32-4|a300|s108531|it0|g557_label_matrix_room_32_32_4_a300_s108531_hb2000_short1000_t100_i8_b2000,,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00009658,g557_topology_058_qd_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00010472,g557_topology_032_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
room-32-32-4|a300|s110931|it0|g557_label_matrix_room_32_32_4_a300_s110931_hb2000_short500_t050_i2_b2000,,g556_c063174,g557_gcst_00189,True,0,-0.22866849601,False,False,False,False,False
den312d|a300|s110468|it0|g557_label_matrix_den312d_a300_s110468_hb1000_short2000_t050_i4_b1000,,g556_c063174,g557_gcst_00509,True,0,-0.11153687437,False,False,False,False,False
g557_ctx_00012144,g557_topology_024_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00012991,g557_topology_031_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
room-64-64-8|a300|s112646|it0|g557_label_matrix_room_64_64_8_a300_s112646_hb1000_short1000_t050_i2_b1000,,g556_c063174,g557_gcst_00379,True,0,-0.05569690266,False,False,False,False,False
g557_ctx_00013827,g557_topology_027_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
empty-32-32|a300|s114760|it0|g557_label_matrix_empty_32_32_a300_s114760_hb500_short250_t050_i4_b500,,g556_c063174,g557_gcst_00173,True,0,-0.02827116637,False,False,False,False,False
empty-32-32|a300|s114794|it0|g557_label_matrix_empty_32_32_a300_s114794_hb2000_short500_t050_i4_b2000,,g556_c063174,g557_gcst_00117,True,0,-0.02137518684,False,False,False,False,False
room-32-32-4|a300|s114325|it0|g557_label_matrix_room_32_32_4_a300_s114325_hb1000_short1000_t050_i2_b1000,,g556_c063174,g557_gcst_00356,True,0,-0.17325597086,False,False,False,False,False
g557_ctx_00000451,g557_topology_031_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
room-32-32-4|a400|s100431|it0|g557_label_matrix_room_32_32_4_a400_s100431_hb2000_short500_t050_i2_b2000,,g556_c063174,g557_gcst_00152,True,0,-0.35197695212,False,False,False,False,False
g557_ctx_00001287,g557_topology_027_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
room-64-64-16|a400|s101187|it0|g557_label_matrix_room_64_64_16_a400_s101187_hb1000_short500_t200_i4_b1000,,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
room-64-64-8|a400|s101186|it0|g557_label_matrix_room_64_64_8_a400_s101186_hb1000_short500_t200_i4_b1000,,g556_c063174,g557_gcst_00309,True,0,-0.22340841036,False,False,False,False,False
empty-32-32|a400|s102340|it0|g557_label_matrix_empty_32_32_a400_s102340_hb500_short1000_t200_i2_b500,,g556_c063174,g557_gcst_00032,True,0,-0.04008882656,False,False,False,False,False
room-32-32-4|a400|s101391|it0|g557_label_matrix_room_32_32_4_a400_s101391_hb2000_short1000_t050_i8_b2000,,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00002970,g557_topology_030_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
room-32-32-4|a400|s103345|it0|g557_label_matrix_room_32_32_4_a400_s103345_hb1000_short500_t100_i8_b1000,,g556_c063174,g557_gcst_00212,True,0,-0.52832475007,False,False,False,False,False
g557_ctx_00003806,g557_topology_026_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
den312d|a400|s102968|it0|g557_label_matrix_den312d_a400_s102968_hb1000_short250_t200_i2_b1000,,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00003839,g557_topology_059_qd_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00004653,g557_topology_033_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00005489,g557_topology_029_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
room-64-64-8|a400|s104752|it0|g557_label_matrix_room_64_64_8_a400_s104752_hb2000_short1000_t050_i8_b2000,,g556_c063174,g557_gcst_00259,True,0,-0.15481506445,False,False,False,False,False
empty-32-32|a400|s106180|it0|g557_label_matrix_empty_32_32_a400_s106180_hb500_short1000_t050_i4_b500,,g556_c063174,g557_gcst_00120,True,0,-0.03531553398,False,False,False,False,False
g557_ctx_00006325,g557_topology_025_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00006358,g557_topology_058_qd_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
room-32-32-4|a400|s106225|it0|g557_label_matrix_room_32_32_4_a400_s106225_hb1000_short500_t100_i4_b1000,,g556_c063174,g557_gcst_00161,True,0,-1.50574261313,False,False,False,False,False
den312d|a400|s106328|it0|g557_label_matrix_den312d_a400_s106328_hb1000_short250_t200_i2_b1000,,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
g557_ctx_00007172,g557_topology_032_irregular,g556_c063174,g557_gcst_00000,True,0,,False,False,False,False,False
