probe_id,context_id,topology_id,map,map_family,agents,agent_count,seed,nominal_budget_ms,horizon_id,probe_method,probe_budget_ms,main_solver_must_restart_from_scratch,probe_trace_from_candidate_theta,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g557_probe_000767,g557_ctx_00000767,g557_topology_047_qd_room,room-64-64-16,qd_room,25,25,100767,1000,b1000_short500_t050_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000768,g557_ctx_00000768,g557_topology_048_qd_warehouse,warehouse-10-20-10-2-1,qd_warehouse,2000,2000,100768,1000,b1000_short500_t050_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000769,g557_ctx_00000769,g557_topology_049_qd_warehouse,warehouse-10-20-10-2-2,qd_warehouse,2000,2000,100769,1000,b1000_short500_t050_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000770,g557_ctx_00000770,g557_topology_050_qd_warehouse,warehouse-20-40-10-2-1,qd_warehouse,2000,2000,100770,2000,b2000_short1000_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000771,g557_ctx_00000771,g557_topology_051_qd_warehouse,warehouse-20-40-10-2-2,qd_warehouse,2000,2000,100771,2000,b2000_short1000_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000772,g557_ctx_00000772,g557_topology_052_qd_bottleneck,connector,qd_bottleneck,50,50,100772,2000,b2000_short1000_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000773,g557_ctx_00000773,g557_topology_053_qd_bottleneck,corners,qd_bottleneck,50,50,100773,2000,b2000_short1000_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000774,g557_ctx_00000774,g557_topology_054_qd_bottleneck,tunnel,qd_bottleneck,50,50,100774,2000,b2000_short1000_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000775,g557_ctx_00000775,g557_topology_055_qd_bottleneck,loop-chain,qd_bottleneck,25,25,100775,5000,b5000_short1000_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000776,g557_ctx_00000776,g557_topology_056_qd_bottleneck,string,qd_bottleneck,25,25,100776,5000,b5000_short1000_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000777,g557_ctx_00000777,g557_topology_057_qd_bottleneck,tree,qd_bottleneck,25,25,100777,5000,b5000_short2000_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000778,g557_ctx_00000778,g557_topology_058_qd_irregular,Berlin_1_256,qd_irregular,2000,2000,100778,5000,b5000_short2000_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000779,g557_ctx_00000779,g557_topology_059_qd_irregular,Boston_0_256,qd_irregular,2000,2000,100779,5000,b5000_short2000_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000780,g557_ctx_00000780,g557_topology_000_empty,empty-32-32,empty,200,200,100780,500,b500_short2000_t100_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000781,g557_ctx_00000781,g557_topology_001_empty,empty-48-48,empty,75,75,100781,500,b500_short2000_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000782,g557_ctx_00000782,g557_topology_002_empty,empty-16-16,empty,50,50,100782,500,b500_short2000_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000783,g557_ctx_00000783,g557_topology_003_random,random-32-32-20,random,200,200,100783,500,b500_short2000_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000784,g557_ctx_00000784,g557_topology_004_random,random-64-64-20,random,50,50,100784,500,b500_short250_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000785,g557_ctx_00000785,g557_topology_005_random,random-32-32-10,random,200,200,100785,1000,b1000_short250_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000786,g557_ctx_00000786,g557_topology_006_random,random-64-64-10,random,25,25,100786,1000,b1000_short250_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000787,g557_ctx_00000787,g557_topology_007_maze,maze-32-32-4,maze,200,200,100787,1000,b1000_short250_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000788,g557_ctx_00000788,g557_topology_008_maze,maze-32-32-2,maze,200,200,100788,1000,b1000_short250_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000789,g557_ctx_00000789,g557_topology_009_maze,maze-128-128-2,maze,3000,3000,100789,1000,b1000_short250_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000790,g557_ctx_00000790,g557_topology_010_maze,maze-128-128-10,maze,3000,3000,100790,2000,b2000_short250_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000791,g557_ctx_00000791,g557_topology_011_room,room-32-32-4,room,200,200,100791,2000,b2000_short500_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000792,g557_ctx_00000792,g557_topology_012_room,room-64-64-8,room,50,50,100792,2000,b2000_short500_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000793,g557_ctx_00000793,g557_topology_013_room,room-64-64-16,room,50,50,100793,2000,b2000_short500_t050_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000794,g557_ctx_00000794,g557_topology_014_warehouse,warehouse-10-20-10-2-1,warehouse,3000,3000,100794,2000,b2000_short500_t050_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000795,g557_ctx_00000795,g557_topology_015_warehouse,warehouse-10-20-10-2-2,warehouse,3000,3000,100795,5000,b5000_short500_t050_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000796,g557_ctx_00000796,g557_topology_016_warehouse,warehouse-20-40-10-2-1,warehouse,3000,3000,100796,5000,b5000_short500_t050_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000797,g557_ctx_00000797,g557_topology_017_warehouse,warehouse-20-40-10-2-2,warehouse,3000,3000,100797,5000,b5000_short500_t050_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000798,g557_ctx_00000798,g557_topology_018_bottleneck,connector,bottleneck,75,75,100798,5000,b5000_short1000_t050_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000799,g557_ctx_00000799,g557_topology_019_bottleneck,corners,bottleneck,75,75,100799,5000,b5000_short1000_t050_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000800,g557_ctx_00000800,g557_topology_020_bottleneck,tunnel,bottleneck,75,75,100800,500,b500_short1000_t050_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000801,g557_ctx_00000801,g557_topology_021_bottleneck,loop-chain,bottleneck,50,50,100801,500,b500_short1000_t050_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000802,g557_ctx_00000802,g557_topology_022_bottleneck,string,bottleneck,50,50,100802,500,b500_short1000_t050_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000803,g557_ctx_00000803,g557_topology_023_bottleneck,tree,bottleneck,50,50,100803,500,b500_short1000_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000804,g557_ctx_00000804,g557_topology_024_irregular,Berlin_1_256,irregular,3000,3000,100804,500,b500_short1000_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000805,g557_ctx_00000805,g557_topology_025_irregular,Boston_0_256,irregular,3000,3000,100805,1000,b1000_short2000_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000806,g557_ctx_00000806,g557_topology_026_irregular,Paris_1_256,irregular,3000,3000,100806,1000,b1000_short2000_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000807,g557_ctx_00000807,g557_topology_027_irregular,brc202d,irregular,3000,3000,100807,1000,b1000_short2000_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000808,g557_ctx_00000808,g557_topology_028_irregular,den312d,irregular,3000,3000,100808,1000,b1000_short2000_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000809,g557_ctx_00000809,g557_topology_029_irregular,den520d,irregular,3000,3000,100809,1000,b1000_short2000_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000810,g557_ctx_00000810,g557_topology_030_irregular,lak303d,irregular,3000,3000,100810,2000,b2000_short2000_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000811,g557_ctx_00000811,g557_topology_031_irregular,orz900d,irregular,3000,3000,100811,2000,b2000_short2000_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000812,g557_ctx_00000812,g557_topology_032_irregular,ost003d,irregular,3000,3000,100812,2000,b2000_short250_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000813,g557_ctx_00000813,g557_topology_033_irregular,w_woundedcoast,irregular,3000,3000,100813,2000,b2000_short250_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000814,g557_ctx_00000814,g557_topology_034_qd_empty,empty-32-32,qd_empty,200,200,100814,2000,b2000_short250_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000815,g557_ctx_00000815,g557_topology_035_qd_empty,empty-48-48,qd_empty,75,75,100815,5000,b5000_short250_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000816,g557_ctx_00000816,g557_topology_036_qd_empty,empty-16-16,qd_empty,50,50,100816,5000,b5000_short250_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000817,g557_ctx_00000817,g557_topology_037_qd_random,random-32-32-20,qd_random,200,200,100817,5000,b5000_short250_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000818,g557_ctx_00000818,g557_topology_038_qd_random,random-64-64-20,qd_random,50,50,100818,5000,b5000_short250_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000819,g557_ctx_00000819,g557_topology_039_qd_random,random-32-32-10,qd_random,200,200,100819,5000,b5000_short500_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000820,g557_ctx_00000820,g557_topology_040_qd_random,random-64-64-10,qd_random,25,25,100820,500,b500_short500_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000821,g557_ctx_00000821,g557_topology_041_qd_maze,maze-32-32-4,qd_maze,200,200,100821,500,b500_short500_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000822,g557_ctx_00000822,g557_topology_042_qd_maze,maze-32-32-2,qd_maze,200,200,100822,500,b500_short500_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000823,g557_ctx_00000823,g557_topology_043_qd_maze,maze-128-128-2,qd_maze,3000,3000,100823,500,b500_short500_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000824,g557_ctx_00000824,g557_topology_044_qd_maze,maze-128-128-10,qd_maze,3000,3000,100824,500,b500_short500_t200_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000825,g557_ctx_00000825,g557_topology_045_qd_room,room-32-32-4,qd_room,200,200,100825,1000,b1000_short500_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000826,g557_ctx_00000826,g557_topology_046_qd_room,room-64-64-8,qd_room,50,50,100826,1000,b1000_short1000_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000827,g557_ctx_00000827,g557_topology_047_qd_room,room-64-64-16,qd_room,50,50,100827,1000,b1000_short1000_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000828,g557_ctx_00000828,g557_topology_048_qd_warehouse,warehouse-10-20-10-2-1,qd_warehouse,3000,3000,100828,1000,b1000_short1000_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000829,g557_ctx_00000829,g557_topology_049_qd_warehouse,warehouse-10-20-10-2-2,qd_warehouse,3000,3000,100829,1000,b1000_short1000_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000830,g557_ctx_00000830,g557_topology_050_qd_warehouse,warehouse-20-40-10-2-1,qd_warehouse,3000,3000,100830,2000,b2000_short1000_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000831,g557_ctx_00000831,g557_topology_051_qd_warehouse,warehouse-20-40-10-2-2,qd_warehouse,3000,3000,100831,2000,b2000_short1000_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000832,g557_ctx_00000832,g557_topology_052_qd_bottleneck,connector,qd_bottleneck,75,75,100832,2000,b2000_short1000_t050_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000833,g557_ctx_00000833,g557_topology_053_qd_bottleneck,corners,qd_bottleneck,75,75,100833,2000,b2000_short2000_t050_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000834,g557_ctx_00000834,g557_topology_054_qd_bottleneck,tunnel,qd_bottleneck,75,75,100834,2000,b2000_short2000_t050_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000835,g557_ctx_00000835,g557_topology_055_qd_bottleneck,loop-chain,qd_bottleneck,50,50,100835,5000,b5000_short2000_t050_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000836,g557_ctx_00000836,g557_topology_056_qd_bottleneck,string,qd_bottleneck,50,50,100836,5000,b5000_short2000_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000837,g557_ctx_00000837,g557_topology_057_qd_bottleneck,tree,qd_bottleneck,50,50,100837,5000,b5000_short2000_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000838,g557_ctx_00000838,g557_topology_058_qd_irregular,Berlin_1_256,qd_irregular,3000,3000,100838,5000,b5000_short2000_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000839,g557_ctx_00000839,g557_topology_059_qd_irregular,Boston_0_256,qd_irregular,3000,3000,100839,5000,b5000_short2000_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000840,g557_ctx_00000840,g557_topology_000_empty,empty-32-32,empty,300,300,100840,500,b500_short250_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000841,g557_ctx_00000841,g557_topology_001_empty,empty-48-48,empty,100,100,100841,500,b500_short250_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000842,g557_ctx_00000842,g557_topology_002_empty,empty-16-16,empty,75,75,100842,500,b500_short250_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000843,g557_ctx_00000843,g557_topology_003_random,random-32-32-20,random,300,300,100843,500,b500_short250_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000844,g557_ctx_00000844,g557_topology_004_random,random-64-64-20,random,75,75,100844,500,b500_short250_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000845,g557_ctx_00000845,g557_topology_005_random,random-32-32-10,random,300,300,100845,1000,b1000_short250_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000846,g557_ctx_00000846,g557_topology_006_random,random-64-64-10,random,50,50,100846,1000,b1000_short250_t100_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000847,g557_ctx_00000847,g557_topology_007_maze,maze-32-32-4,maze,300,300,100847,1000,b1000_short500_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000848,g557_ctx_00000848,g557_topology_008_maze,maze-32-32-2,maze,300,300,100848,1000,b1000_short500_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000849,g557_ctx_00000849,g557_topology_009_maze,maze-128-128-2,maze,25,25,100849,1000,b1000_short500_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000850,g557_ctx_00000850,g557_topology_010_maze,maze-128-128-10,maze,25,25,100850,2000,b2000_short500_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000851,g557_ctx_00000851,g557_topology_011_room,room-32-32-4,room,300,300,100851,2000,b2000_short500_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000852,g557_ctx_00000852,g557_topology_012_room,room-64-64-8,room,75,75,100852,2000,b2000_short500_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000853,g557_ctx_00000853,g557_topology_013_room,room-64-64-16,room,75,75,100853,2000,b2000_short500_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000854,g557_ctx_00000854,g557_topology_014_warehouse,warehouse-10-20-10-2-1,warehouse,25,25,100854,2000,b2000_short1000_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000855,g557_ctx_00000855,g557_topology_015_warehouse,warehouse-10-20-10-2-2,warehouse,25,25,100855,5000,b5000_short1000_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000856,g557_ctx_00000856,g557_topology_016_warehouse,warehouse-20-40-10-2-1,warehouse,25,25,100856,5000,b5000_short1000_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000857,g557_ctx_00000857,g557_topology_017_warehouse,warehouse-20-40-10-2-2,warehouse,25,25,100857,5000,b5000_short1000_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000858,g557_ctx_00000858,g557_topology_018_bottleneck,connector,bottleneck,100,100,100858,5000,b5000_short1000_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000859,g557_ctx_00000859,g557_topology_019_bottleneck,corners,bottleneck,100,100,100859,5000,b5000_short1000_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000860,g557_ctx_00000860,g557_topology_020_bottleneck,tunnel,bottleneck,100,100,100860,500,b500_short1000_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000861,g557_ctx_00000861,g557_topology_021_bottleneck,loop-chain,bottleneck,75,75,100861,500,b500_short2000_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000862,g557_ctx_00000862,g557_topology_022_bottleneck,string,bottleneck,75,75,100862,500,b500_short2000_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000863,g557_ctx_00000863,g557_topology_023_bottleneck,tree,bottleneck,75,75,100863,500,b500_short2000_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000864,g557_ctx_00000864,g557_topology_024_irregular,Berlin_1_256,irregular,25,25,100864,500,b500_short2000_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000865,g557_ctx_00000865,g557_topology_025_irregular,Boston_0_256,irregular,25,25,100865,1000,b1000_short2000_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000866,g557_ctx_00000866,g557_topology_026_irregular,Paris_1_256,irregular,25,25,100866,1000,b1000_short2000_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000867,g557_ctx_00000867,g557_topology_027_irregular,brc202d,irregular,25,25,100867,1000,b1000_short2000_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000868,g557_ctx_00000868,g557_topology_028_irregular,den312d,irregular,25,25,100868,1000,b1000_short250_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000869,g557_ctx_00000869,g557_topology_029_irregular,den520d,irregular,25,25,100869,1000,b1000_short250_t100_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000870,g557_ctx_00000870,g557_topology_030_irregular,lak303d,irregular,25,25,100870,2000,b2000_short250_t100_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000871,g557_ctx_00000871,g557_topology_031_irregular,orz900d,irregular,25,25,100871,2000,b2000_short250_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000872,g557_ctx_00000872,g557_topology_032_irregular,ost003d,irregular,25,25,100872,2000,b2000_short250_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000873,g557_ctx_00000873,g557_topology_033_irregular,w_woundedcoast,irregular,25,25,100873,2000,b2000_short250_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000874,g557_ctx_00000874,g557_topology_034_qd_empty,empty-32-32,qd_empty,300,300,100874,2000,b2000_short250_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000875,g557_ctx_00000875,g557_topology_035_qd_empty,empty-48-48,qd_empty,100,100,100875,5000,b5000_short500_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000876,g557_ctx_00000876,g557_topology_036_qd_empty,empty-16-16,qd_empty,75,75,100876,5000,b5000_short500_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000877,g557_ctx_00000877,g557_topology_037_qd_random,random-32-32-20,qd_random,300,300,100877,5000,b5000_short500_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000878,g557_ctx_00000878,g557_topology_038_qd_random,random-64-64-20,qd_random,75,75,100878,5000,b5000_short500_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000879,g557_ctx_00000879,g557_topology_039_qd_random,random-32-32-10,qd_random,300,300,100879,5000,b5000_short500_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000880,g557_ctx_00000880,g557_topology_040_qd_random,random-64-64-10,qd_random,50,50,100880,500,b500_short500_t200_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000881,g557_ctx_00000881,g557_topology_041_qd_maze,maze-32-32-4,qd_maze,300,300,100881,500,b500_short500_t200_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000882,g557_ctx_00000882,g557_topology_042_qd_maze,maze-32-32-2,qd_maze,300,300,100882,500,b500_short1000_t200_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000883,g557_ctx_00000883,g557_topology_043_qd_maze,maze-128-128-2,qd_maze,25,25,100883,500,b500_short1000_t200_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000884,g557_ctx_00000884,g557_topology_044_qd_maze,maze-128-128-10,qd_maze,25,25,100884,500,b500_short1000_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000885,g557_ctx_00000885,g557_topology_045_qd_room,room-32-32-4,qd_room,300,300,100885,1000,b1000_short1000_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000886,g557_ctx_00000886,g557_topology_046_qd_room,room-64-64-8,qd_room,75,75,100886,1000,b1000_short1000_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000887,g557_ctx_00000887,g557_topology_047_qd_room,room-64-64-16,qd_room,75,75,100887,1000,b1000_short1000_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000888,g557_ctx_00000888,g557_topology_048_qd_warehouse,warehouse-10-20-10-2-1,qd_warehouse,25,25,100888,1000,b1000_short1000_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000889,g557_ctx_00000889,g557_topology_049_qd_warehouse,warehouse-10-20-10-2-2,qd_warehouse,25,25,100889,1000,b1000_short2000_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000890,g557_ctx_00000890,g557_topology_050_qd_warehouse,warehouse-20-40-10-2-1,qd_warehouse,25,25,100890,2000,b2000_short2000_t200_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000891,g557_ctx_00000891,g557_topology_051_qd_warehouse,warehouse-20-40-10-2-2,qd_warehouse,25,25,100891,2000,b2000_short2000_t050_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000892,g557_ctx_00000892,g557_topology_052_qd_bottleneck,connector,qd_bottleneck,100,100,100892,2000,b2000_short2000_t050_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000893,g557_ctx_00000893,g557_topology_053_qd_bottleneck,corners,qd_bottleneck,100,100,100893,2000,b2000_short2000_t050_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000894,g557_ctx_00000894,g557_topology_054_qd_bottleneck,tunnel,qd_bottleneck,100,100,100894,2000,b2000_short2000_t050_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000895,g557_ctx_00000895,g557_topology_055_qd_bottleneck,loop-chain,qd_bottleneck,75,75,100895,5000,b5000_short2000_t050_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000896,g557_ctx_00000896,g557_topology_056_qd_bottleneck,string,qd_bottleneck,75,75,100896,5000,b5000_short250_t050_i8,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000897,g557_ctx_00000897,g557_topology_057_qd_bottleneck,tree,qd_bottleneck,75,75,100897,5000,b5000_short250_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000898,g557_ctx_00000898,g557_topology_058_qd_irregular,Berlin_1_256,qd_irregular,25,25,100898,5000,b5000_short250_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000899,g557_ctx_00000899,g557_topology_059_qd_irregular,Boston_0_256,qd_irregular,25,25,100899,5000,b5000_short250_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000900,g557_ctx_00000900,g557_topology_000_empty,empty-32-32,empty,400,400,100900,500,b500_short250_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000901,g557_ctx_00000901,g557_topology_001_empty,empty-48-48,empty,150,150,100901,500,b500_short250_t050_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000902,g557_ctx_00000902,g557_topology_002_empty,empty-16-16,empty,100,100,100902,500,b500_short250_t100_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000903,g557_ctx_00000903,g557_topology_003_random,random-32-32-20,random,400,400,100903,500,b500_short500_t100_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000904,g557_ctx_00000904,g557_topology_004_random,random-64-64-20,random,100,100,100904,500,b500_short500_t100_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000905,g557_ctx_00000905,g557_topology_005_random,random-32-32-10,random,400,400,100905,1000,b1000_short500_t100_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000906,g557_ctx_00000906,g557_topology_006_random,random-64-64-10,random,75,75,100906,1000,b1000_short500_t100_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000907,g557_ctx_00000907,g557_topology_007_maze,maze-32-32-4,maze,400,400,100907,1000,b1000_short500_t100_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000908,g557_ctx_00000908,g557_topology_008_maze,maze-32-32-2,maze,400,400,100908,1000,b1000_short500_t100_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000909,g557_ctx_00000909,g557_topology_009_maze,maze-128-128-2,maze,50,50,100909,1000,b1000_short500_t100_i2,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000910,g557_ctx_00000910,g557_topology_010_maze,maze-128-128-10,maze,50,50,100910,2000,b2000_short1000_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000911,g557_ctx_00000911,g557_topology_011_room,room-32-32-4,room,400,400,100911,2000,b2000_short1000_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000912,g557_ctx_00000912,g557_topology_012_room,room-64-64-8,room,100,100,100912,2000,b2000_short1000_t100_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000913,g557_ctx_00000913,g557_topology_013_room,room-64-64-16,room,100,100,100913,2000,b2000_short1000_t200_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000914,g557_ctx_00000914,g557_topology_014_warehouse,warehouse-10-20-10-2-1,warehouse,50,50,100914,2000,b2000_short1000_t200_i4,g556_c063174,250,True,False,False,False,False,False,False
g557_probe_000915,g557_ctx_00000915,g557_topology_015_warehouse,warehouse-10-20-10-2-2,warehouse,50,50,100915,5000,b5000_short1000_t200_i4,g556_c063174,250,True,False,False,False,False,False,False
