evaluation_uid,label_state,positive_rows,harmful_rows,censored_rows,steps,lr,seed,initial_total_repaired_loss,final_total_repaired_loss,best_total_repaired_loss,initial_floor_corrected_positive_loss,best_floor_corrected_positive_loss,initial_nearest_harmful_margin_loss,best_nearest_harmful_margin_loss,oracle_initialized_at_g556,optimizer,weight_decay,uses_sigmoid_parameterization,projected_to_theta_bounds_each_step,oracle_theta_alpha_cong_commit_progress,oracle_theta_alpha_cong_commit_nonprogress,oracle_theta_alpha_cong_block,oracle_theta_alpha_cong_wait_progress,oracle_theta_alpha_cong_wait_nonprogress,oracle_theta_alpha_flow_commit_progress,oracle_theta_alpha_flow_wait_progress,oracle_theta_rho_cong_decay,oracle_theta_rho_flow_decay,oracle_theta_lambda_cong,oracle_theta_lambda_flow,oracle_theta_flow_shield_beta,oracle_theta_max_flow_shield,oracle_theta_min_edge_cost,oracle_theta_max_edge_cost
142d913eeec0bf4ef2b27b5c6240f8c677159cfd423b4fdd5d0fdcf50c20dc27,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
144ed4abdf29bbc9342e22b13e5949e82bd36c7f0e9cb9bd21f6a700678ed0b8,MIXED_FRONTIER,1,63,0,120,0.04,564,0.1484313141554594,0.002965702209621668,0.0013463023351505399,0.11244794726371765,0.0013463023351505399,0.03598336689174175,0.0,True,AdamW,0.0,False,True,1.3178354501724243,0.6772269010543823,0.5,0.8253447413444519,0.341268926858902,0.964656412601471,0.814034640789032,0.9759092926979065,1.0,0.5,0.6208962798118591,0.34613391757011414,0.8616276979446411,1.0,10.241745948791504
1460b130b08014b22c121b30b880120f990e7fdcbe16b84a914fecab9a05fdb9,MIXED_FRONTIER,21,43,0,120,0.04,564,0.0043949159518512915,0.002293380570102199,0.0,0.0043949159518512915,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.273437738418579,1.0950607061386108,1.297829031944275,0.6883108019828796,0.7562906742095947,1.0035048723220825,0.6234983205795288,0.9853339195251465,0.9985204935073853,0.6374600529670715,0.5785372853279114,0.33836278319358826,0.8252485990524292,0.9967394471168518,10.808342933654785
147346f73ff45ed622a7650af7bfa4e5b2d8cc91c79d1835f00b068b9b7f1b2f,MIXED_FRONTIER,3,61,0,120,0.04,564,0.0834127481077472,0.0077237643940373454,0.00338423219145937,0.0713438934628526,0.00338423219145937,0.0120688546448946,0.0,True,AdamW,0.0,False,True,1.4000751972198486,1.1404035091400146,1.3090505599975586,0.6416001319885254,0.7569611668586731,1.1459448337554932,0.6558234095573425,0.9741642475128174,0.9822179079055786,0.7679052948951721,0.5348069667816162,0.5616545677185059,0.888945460319519,1.0,11.151968002319336
1482c22bb20c82d4270e382d09d9657ff4baff7570e2d780eb23c33415b5b9bd,MIXED_FRONTIER,31,33,0,120,0.04,564,0.009025198000464835,0.0011386057630443785,0.000417053015891955,0.009025198000464835,0.000417053015891955,0.0,0.0,True,AdamW,0.0,False,True,1.2510688304901123,1.2058238983154297,1.1535788774490356,0.682197093963623,0.7841072082519531,1.0364302396774292,0.5976162552833557,0.9821804165840149,1.0,0.6554239392280579,0.6650893092155457,0.28022634983062744,0.9348083734512329,0.9913911819458008,10.969472885131836
148489f43ba1cf71b90c698aa6198353d2cae081b7b6f8bb5c4b47154c8ebdb2,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
1484c9b633e8ae648d8d63d0e25d8bbdfc3f4ac60511c22d2760f1a5c2dc3ac4,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
14880caa7bda6a25985e65b4e437c2db2297be1db1bf8397a62a11b85f4669ac,MIXED_FRONTIER,3,61,0,120,0.04,564,0.033168878742257386,0.011280410911168735,0.0038131152127282783,0.033168878742257386,0.0038131152127282783,0.0,0.0,True,AdamW,0.0,False,True,1.180450439453125,1.2482414245605469,1.3902256488800049,0.6466731429100037,0.9838738441467285,1.0253558158874512,0.7000645399093628,0.9772366285324097,1.0,0.6926472783088684,0.7694315314292908,0.3671020567417145,0.9487292766571045,1.0,10.868568420410156
148f6ddf04e654b77edb52e5bc7b444336987a9c6cc0f52f6a2485f25c4894e8,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
149caa7139b695f848f7caaa91f3b0cdbe64cfcdd19da65aef578e5dd2e866e3,MIXED_FRONTIER,10,52,0,120,0.04,564,0.028956656328861116,0.0024919968509294066,0.002395739591409457,0.0220467625032109,0.002395739591409457,0.006909893825650215,0.0,True,AdamW,0.0,False,True,1.306494116783142,1.2125824689865112,1.3681750297546387,0.6184019446372986,0.8100811839103699,0.9652921557426453,0.5913491249084473,0.9835971593856812,0.9991176724433899,0.7150681018829346,0.7219293117523193,0.4587247669696808,0.9172301888465881,0.9203702211380005,10.839428901672363
14a47a23de2948de4dc3415fabe75d204c8932ef2784cbfe7cfd839a248d03f7,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
14f8380210eb3c18d958031e2345383d1ed61542b3b3dc4ef2c7bc0dd2a9ab17,MIXED_FRONTIER,17,46,0,120,0.04,564,0.006552009661425218,0.0,0.0,0.006552009661425218,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.1836479902267456,1.2772772312164307,1.3183872699737549,0.7837363481521606,0.7507165670394897,1.1577308177947998,0.6824003458023071,0.9787465929985046,1.0,0.7171762585639954,0.7496587038040161,0.3478817939758301,1.0210280418395996,0.9974740743637085,10.801178932189941
14f90c7aa3f78384ffbb0de26ef337b15bc119229725039c18bc9c6e9b66b2fd,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
15238bb99f136602f5e8985d5a9e4de95e04c53501aa033580801dcb8a43f625,MIXED_FRONTIER,7,56,0,120,0.04,564,0.053667844929018355,0.005528400686979115,0.0028741089284028964,0.04287754903010402,0.0028741089284028964,0.010790295898914337,0.0,True,AdamW,0.0,False,True,1.2888572216033936,0.9734395742416382,1.2266807556152344,0.7029541730880737,0.8645663261413574,1.1760956048965454,0.7594647407531738,0.9843809008598328,0.9964310526847839,0.7960776686668396,0.5482608079910278,0.4073626399040222,0.9724471569061279,1.0,10.003137588500977
153652eed85be926c6a985f6173bacc69b566ac844d4ffd0cf4b6900ebca7d9b,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
153d76d44d9086a1ef9ac37395e3276e49f3e2d0eb52765ff0a2d2abb3fb8c9e,MIXED_FRONTIER,34,30,0,120,0.04,564,0.001380243138516063,0.0,0.0,0.001380243138516063,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.23649263381958,1.169283390045166,1.3416327238082886,0.68934565782547,0.8744061589241028,1.0321452617645264,0.5968306064605713,0.9824846982955933,1.0,0.6354275941848755,0.6489049792289734,0.36245065927505493,0.8819571733474731,1.0,10.65778923034668
155372cda744d974182706470d10724d58ea75eb28b650bfe7357ec943e537cd,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
158a00a4963828e7956df4720fca204427f8a347da5ec0df3134dc877063107a,MIXED_FRONTIER,23,41,0,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
15a3cdf245123accb5f9115148e1fe4981777f214d6d82d3603b0eade88c4ce3,MIXED_FRONTIER,14,50,0,120,0.04,564,0.009593703688135793,0.0033817566944237126,0.0016577957612273625,0.009593703688135793,0.0016577957612273625,0.0,0.0,True,AdamW,0.0,False,True,1.3067859411239624,1.117363452911377,1.2634552717208862,0.7809535264968872,0.8018195629119873,0.984308660030365,0.6724722981452942,0.9881703853607178,1.0,0.727548360824585,0.6958651542663574,0.3620729446411133,0.8233610987663269,0.9915980100631714,10.805691719055176
15f193d3f12ca293594fd3d88df2f3f6c189f968ef90f97277647690df1e3e7e,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
15f564c2d4bfa1e6d77cde2b2048981c4d42ff5be50d1d7f5e34b53d866eb759,MIXED_FRONTIER,33,30,0,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
1610911a3120e52dc819b3c05b6bd4c83baaee874a4b68b6afb13fcc8858f9a8,MIXED_FRONTIER,28,36,0,120,0.04,564,0.008120325095405168,0.0,0.0,0.0038216697791715326,0.0,0.004298655316233635,0.0,True,AdamW,0.0,False,True,1.2860609292984009,1.1828255653381348,1.3163617849349976,0.647736668586731,0.6210427284240723,1.0232011079788208,0.7464028596878052,0.9802491068840027,1.0,0.7018125653266907,0.7648852467536926,0.33149847388267517,0.829667329788208,0.9986974596977234,10.947006225585938
16181e2ba542845d0686b6595078801626ab652af3aa70340494d0e74da51b37,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
162140fb8b064f5641f875d3ad9dca6062e5fada6ed3960f099a6172d52f3dad,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
1643e01cc04f29e50e9d538828827bc99b6b93f515b06760a01cb2dbab69c214,MIXED_FRONTIER,16,48,0,120,0.04,564,0.01139164042762597,0.0005428541086891087,0.0,0.008182710754788713,0.0,0.0032089296728372574,0.0,True,AdamW,0.0,False,True,1.3054784536361694,1.1207410097122192,1.3057622909545898,0.7359721660614014,0.7982030510902405,1.088539719581604,0.7136591672897339,0.9757570624351501,0.9958858489990234,0.6914536356925964,0.5411760210990906,0.38019418716430664,0.8586997389793396,1.0,11.012653350830078
16aa9b7affc02b4ae0223fa7f34661e1e92926b68aa63be2c35697832cdf9dcc,MIXED_FRONTIER,2,61,0,120,0.04,564,0.25755303648064615,0.004214252131629369,0.003047172018950252,0.18917607997308256,0.003047172018950252,0.06837695650756359,0.0,True,AdamW,0.0,False,True,0.8420348763465881,1.6442171335220337,1.0078904628753662,0.6780527830123901,0.9878379106521606,1.5,0.8578730225563049,1.0,0.9581736922264099,0.6885943412780762,0.839227020740509,0.3287121653556824,0.9779654145240784,0.6178672313690186,9.554407119750977
16c2f8246ed9b15f19be8363b0bbc687ba6da7746b1c8c9747300d593181eac2,MIXED_FRONTIER,17,47,0,120,0.04,564,0.004110510425088268,0.0,0.0,0.004110510425088268,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.2579158544540405,1.1819448471069336,1.2010407447814941,0.6899259686470032,0.6848791241645813,1.0708502531051636,0.7256844639778137,0.9787799119949341,0.9969222545623779,0.6831409931182861,0.5644456148147583,0.3527783751487732,0.954372227191925,0.9995449781417847,10.864969253540039
16c5aa044e2f3ad6853da520afcecdbad21fc219c4d9c4473852a7ade64d7712,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
16e3d55b92178ec21966ba737233f17569ff7d28adacca38b7e62df37d1db88e,MIXED_FRONTIER,31,33,0,120,0.04,564,0.0013043357144063294,0.0,0.0,0.0013043357144063294,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.2214936017990112,1.1512466669082642,1.3557791709899902,0.7060651183128357,0.7718357443809509,0.9219099879264832,0.5342720746994019,0.9816516041755676,0.9993801116943359,0.6648029088973999,0.7571310997009277,0.34868934750556946,0.8146689534187317,0.9958127737045288,10.605067253112793
1702d23ed8920aef2be54715cf47980786cb1c71bf85c717eb7c3d4d9c87f073,MIXED_FRONTIER,9,55,0,120,0.04,564,0.017945837105769955,0.005509627631993905,0.0018787730793581453,0.017945837105769955,0.0018787730793581453,0.0,0.0,True,AdamW,0.0,False,True,1.3702609539031982,1.1772146224975586,1.1880900859832764,0.6844720244407654,0.6812520027160645,1.1637873649597168,0.8932519555091858,0.9760649800300598,0.999622642993927,0.7538639903068542,0.5280553102493286,0.40211811661720276,0.8631078600883484,0.9573200941085815,10.852996826171875
171a0cc2f8ae627f227c1898733f8d7375673bc853521b289cb7f8aa676ead1d,MIXED_FRONTIER,29,34,0,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
1720abdf4339ede5435258745c51492e8befc43e8c8be11ed49732533b0824ad,MIXED_FRONTIER,8,55,0,120,0.04,564,0.02615435539683049,0.003230374722340626,0.002339569709269393,0.02615435539683049,0.002339569709269393,0.0,0.0,True,AdamW,0.0,False,True,1.2116342782974243,1.2109862565994263,1.5237863063812256,0.7550380825996399,0.7662075757980347,0.8397589921951294,0.5346757769584656,0.9714213609695435,0.9926527738571167,0.7207781672477722,0.6074565649032593,0.3149401545524597,0.8519122004508972,0.9278253316879272,10.515256881713867
173c937fb5ec7ff47a0f8f3ba73672b5c815bc061053d5e2303e967e503e6a02,MIXED_FRONTIER,38,25,0,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
17413b7a22aa856af78da70e198975bf4de3069fd5470e4992d8dbdbec43b6b4,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
1744b2ee7ee466fa3bb8ccb54fbd6ce43929fa5debea675b92a2e057ed771729,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
176132e665625e6ccaaf21c5cb45941cadb71f5fa7d771686fc12fa0048ed18a,MIXED_FRONTIER,24,38,0,120,0.04,564,0.003828056997328466,0.0007317364618573963,0.0,0.003828056997328466,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.2678592205047607,1.100866675376892,1.1924515962600708,0.6258805394172668,0.7727064490318298,0.993877649307251,0.704459547996521,0.980341911315918,0.9982317090034485,0.64678555727005,0.6116756796836853,0.3453139066696167,0.9422329068183899,1.0,10.888602256774902
17978f8a85c35f257ab5081f234ce8451a391f7d38f130c5774f597683acc9e4,POSITIVE_SUPPORTED,34,0,30,120,0.04,564,0.002233683537660472,0.0,0.0,0.002233683537660472,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.2493114471435547,1.1549888849258423,1.279529094696045,0.7133487462997437,0.7614040970802307,1.1327368021011353,0.7225974202156067,0.9820189476013184,1.0,0.6698596477508545,0.649377167224884,0.2364102005958557,0.8853358626365662,1.0,10.710227966308594
17a1e738716b17f85ac56af6869e6440a93217d18703ca864ba0eff151cb22dc,MIXED_FRONTIER,22,40,0,120,0.04,564,0.002650032591043655,0.0008460100397406911,0.0,0.002650032591043655,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.2392630577087402,1.1125171184539795,1.2591192722320557,0.7745042443275452,0.7453548312187195,1.0408082008361816,0.7118546366691589,0.9855182766914368,0.9919188022613525,0.7019807696342468,0.6117472052574158,0.3642902076244354,0.8099120855331421,1.0,10.657438278198242
17e4602a098a2663c7f631b8e12c25ddf7a61c61158d428bbbf1339b3961bd9f,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
17e6ee2beeb2489fc8cd97892fe55e36255f03fcfaf8d8052443712e6e82c921,MIXED_FRONTIER,19,35,0,120,0.04,564,0.002334246755541239,0.0005568918551447227,0.0,0.002334246755541239,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.2401043176651,1.1922963857650757,1.2630940675735474,0.7293066382408142,0.7179030179977417,0.9908904433250427,0.6903499364852905,0.9831554889678955,0.9994180202484131,0.7141701579093933,0.6112627983093262,0.35975804924964905,0.8891978859901428,0.9783313870429993,10.788130760192871
17f75c9cb646b479ef247a080c05c7bf9e224d991f2fabc5bbeffde63f761df1,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
18008e6899350b99154b49eb4b10b18ea4d99583593d903a70a9f29a851ffd30,MIXED_FRONTIER,23,40,0,120,0.04,564,0.006900424504223762,0.0,0.0,0.006900424504223762,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.1457867622375488,1.0897718667984009,1.2102396488189697,0.7100794315338135,0.7273321747779846,1.078359603881836,0.6214112043380737,0.9753121137619019,1.0,0.7103496193885803,0.671988308429718,0.3625723123550415,1.0596425533294678,0.9996541738510132,10.78227710723877
181ce9f889d3fd0e33e5fe0fd3cd2a69b942e3b7d7bd6e6b432a122d55619a11,MIXED_FRONTIER,4,60,0,120,0.04,564,0.014946820120647006,0.009121039189281387,0.0016562860721871867,0.014946820120647006,0.0016562860721871867,0.0,0.0,True,AdamW,0.0,False,True,1.2876149415969849,1.1299406290054321,1.190513014793396,0.743197500705719,0.8763344287872314,0.9543202519416809,0.6722017526626587,0.9858847856521606,0.9994142651557922,0.69734126329422,0.6486976146697998,0.40969374775886536,0.7720691561698914,0.9899621605873108,10.757136344909668
1824fec2d312625c497b17125d40be4e793f91f68c4929f5fd81aaa3b4567ed6,MIXED_FRONTIER,7,57,0,120,0.04,564,0.02778800436155493,0.007921349764639415,0.004424854392707164,0.02316642970637972,0.004424854392707164,0.004621574655175209,0.0,True,AdamW,0.0,False,True,1.3188475370407104,1.3283904790878296,1.456496238708496,0.7828689217567444,0.8311173915863037,1.1338403224945068,0.7669185996055603,0.9727926254272461,1.0,0.7434399127960205,0.43974241614341736,0.3765271008014679,0.9336234331130981,1.0,11.42104434967041
1827fcac6c0a26221779bd193c80f1badc7c8e0ce92f9ada008413aa46f932cf,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
1847b0ce50520ab00d083831ac96384fa8380b7aa8a16f3cfc06ebf0332c26f1,MIXED_FRONTIER,16,45,0,120,0.04,564,0.0054198600750396675,0.00036734014482116273,0.0,0.0054198600750396675,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.1409506797790527,1.1999253034591675,1.2533409595489502,0.7237841486930847,0.857623815536499,1.0060890913009644,0.7180168032646179,0.9758394360542297,1.0,0.6800184845924377,0.6441828608512878,0.34303706884384155,0.8836323022842407,0.9691073894500732,10.726428985595703
1854063583ce6c54d1914bcf22a49d5df1b5ec54339ccf10f1fe816e43157649,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
1868a0a6ad53a20598f95512d98dfa30b96b1928c24e751716fcbafc06c2510d,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
18d4efc5eb55bea848c7f22dd601cfedec91b4852723d4bfaac02c4f9faf27b7,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
18f3c385c5f38f21f78bd4acc6f3d6b6cb6666e5b6ce1bc28a3133f02ddd622a,MIXED_FRONTIER,20,44,0,120,0.04,564,0.0060827074500084954,0.0012089922628033684,0.0002083996379379921,0.0060827074500084954,0.0002083996379379921,0.0,0.0,True,AdamW,0.0,False,True,1.1811168193817139,1.1213583946228027,1.1583174467086792,0.7873988151550293,0.7250767350196838,1.0490365028381348,0.6604549884796143,0.9769241809844971,1.0,0.7234699726104736,0.7356853485107422,0.33633026480674744,0.9965761303901672,1.0,10.754051208496094
194207df6e955c8e6e33f9a4c2c436d2c02ba99412670bed9d0ecd78920b1050,MIXED_FRONTIER,23,41,0,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
195ddee5e4f203f90b55440c2149bab4c775eae7817ade41fdcaafb5020150ad,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
198cfd6ea5d7fac1719b75f97269902bf0dbb0d37538e3c3a143897baf915113,MIXED_FRONTIER,43,21,0,120,0.04,564,0.0026958963838796673,0.0,0.0,0.0026958963838796673,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.281603217124939,1.1858891248703003,1.2739505767822266,0.724136233329773,0.7793310880661011,1.0769187211990356,0.8168875575065613,0.982213020324707,0.994469165802002,0.669268012046814,0.5321747064590454,0.33696699142456055,0.8578061461448669,1.0,11.030370712280273
19bb3c187aba28814d438af74eb2742cb1c17b560f69790d6e96524d31996e17,MIXED_FRONTIER,14,50,0,120,0.04,564,0.004034793792574598,0.0029316289888288855,0.0003060667795195121,0.004034793792574598,0.0003060667795195121,0.0,0.0,True,AdamW,0.0,False,True,1.2164019346237183,1.1713533401489258,1.2991564273834229,0.7221136093139648,0.801886260509491,1.0164874792099,0.7118762135505676,0.9793588519096375,1.0,0.6716858148574829,0.6643648743629456,0.366109162569046,0.9476197957992554,0.9983460307121277,10.871582984924316
19c460d7c5e4997dbbf68bee49363193331be898c8567570977aaa8e98febc74,CENSORED_UNKNOWN,0,0,64,120,0.04,564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377
19d4808f55c7c603c4d450a668cb931178a9427b888c6e76588f24a0279eb8e4,MIXED_FRONTIER,21,41,0,120,0.04,564,0.001778669418399853,0.0015588168712844241,0.0,0.001778669418399853,0.0,0.0,0.0,True,AdamW,0.0,False,True,1.2606078386306763,1.1572158336639404,1.2365703582763672,0.7427655458450317,0.753571093082428,1.0352083444595337,0.692987322807312,0.983193576335907,1.0,0.6894960999488831,0.7146818041801453,0.3603331744670868,0.8937875628471375,1.0,10.737099647521973
