candidate_id,topology_id,rows,success_regression_count_vs_g556_c063174,quality_delta_mean_vs_g556_c063174,better_count_vs_g556_c063174,worse_count_vs_g556_c063174,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g557_gcst_00009,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00010,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00011,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00012,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00013,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00014,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00015,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00016,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00017,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00018,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00019,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00020,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00021,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00022,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00023,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00024,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00025,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00026,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00027,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00028,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00029,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00030,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00031,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00032,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00033,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00034,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00035,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00036,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00037,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00038,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00039,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00040,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00041,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00042,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00043,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00044,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00045,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00046,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00047,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00048,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00049,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00050,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00051,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00052,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00053,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00054,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00055,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00056,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00057,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00058,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00059,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00060,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00061,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00062,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00063,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00064,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00065,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00066,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00067,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00068,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00069,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00070,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00071,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00072,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00073,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00074,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00075,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00076,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00077,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00078,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00079,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00080,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00081,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00082,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00083,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00084,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00085,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00086,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00087,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00088,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00089,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00090,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00091,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00092,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00093,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00094,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00095,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00096,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00097,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00098,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00099,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00100,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00101,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00102,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00103,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00104,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00105,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00106,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00107,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00108,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00109,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00110,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00111,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00112,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00113,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00114,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00115,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00116,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00117,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00118,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00119,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00120,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00121,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00122,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00123,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00124,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00125,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00126,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00127,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00128,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00129,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00130,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00131,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00132,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00133,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00134,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00135,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00136,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00137,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00138,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00139,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00140,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00141,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00142,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00143,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00144,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00145,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00146,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00147,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00148,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00149,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00150,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00151,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00152,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00153,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00154,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00155,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00156,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00157,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00158,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00159,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00160,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00161,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00162,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00163,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00164,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00165,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00166,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00167,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00168,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00169,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00170,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00171,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00172,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00173,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00174,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00175,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00176,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00177,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00178,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00179,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00180,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00181,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00182,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00183,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00184,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00185,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00186,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00187,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00188,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00189,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00190,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00191,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00192,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00193,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00194,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00195,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00196,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00197,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00198,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00199,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00200,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00201,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00202,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00203,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00204,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00205,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00206,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00207,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00208,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00209,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00210,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00211,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00212,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00213,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00214,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00215,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00216,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00217,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00218,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00219,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00220,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00221,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00222,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00223,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00224,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00225,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00226,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00227,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00228,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00229,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00230,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00231,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00232,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00233,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00234,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00235,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00236,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00237,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00238,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00239,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00240,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00241,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00242,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00243,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00244,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00245,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00246,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00247,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00248,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00249,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00250,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00251,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00252,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00253,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00254,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00255,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00256,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00257,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00258,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00259,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00260,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00261,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00262,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00263,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00264,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00265,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00266,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00267,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00268,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00269,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00270,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00271,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00272,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00273,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00274,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00275,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00276,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00277,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00278,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00279,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00280,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00281,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00282,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00283,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00284,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00285,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00286,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00287,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00288,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00289,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00290,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00291,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00292,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00293,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00294,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00295,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00296,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00297,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00298,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00299,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00300,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00301,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00302,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00303,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00304,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00305,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00306,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00307,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00308,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00309,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00310,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00311,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00312,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00313,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00314,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00315,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00316,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00317,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00318,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00319,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00320,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00321,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00322,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00323,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00324,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00325,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00326,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00327,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00328,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00329,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00330,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00331,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00332,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00333,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00334,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00335,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00336,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00337,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00338,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00339,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00340,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00341,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00342,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00343,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00344,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00345,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00346,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00347,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00348,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00349,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00350,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00351,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00352,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00353,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
g557_gcst_00354,g557_topology_009_maze,124,0,,0,0,False,False,False,False,False
