evaluation_uid,label_state,positive_rows,safe_rows,harmful_rows,censored_rows,softmin_tau,positive_softmin_floor,baseline_positive_softmin_loss,baseline_floor_corrected_positive_loss,baseline_wta_positive_loss,baseline_nearest_harmful_distance,requested_harmful_margin,adaptive_harmful_margin,nearest_positive_harmful_distance,adaptive_margin_feasible,conflicting_theta_pair_count,has_conflicting_near_duplicate,censored_rows_are_negative
64e2b2a3a202a50cb37ff7f9dbc527f2c5956b3d3c00ef512ce2d0fb93129c4c,MIXED_FRONTIER,1,2,63,0,0.05,-0.0,0.09502620249986649,0.09502620249986649,0.09502620249986649,0.032599058002233505,0.12,0.04452526569366455,0.0890505313873291,True,0,False,False
64f1de7fccae275d9395884a22e7db21392aee92f7c1e69662e0c07b1e521865,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
650c7edc2d7da931fdb114b9bc8a0ea5d5d4cc89da4ca4b1251cf76bc3be4651,MIXED_FRONTIER,21,22,43,0,0.05,0.08653107791945736,0.08959216027942206,0.0030610823599647036,0.03533465787768364,0.03389947861433029,0.12,0.02410736493766308,0.04821472987532616,True,0,False,False
6532cd8cc28c7e49bf0326e363338587b4c5f06ba4ddc7c02d3945a09be2ec93,MIXED_FRONTIER,15,20,45,0,0.05,0.09364159235131801,0.10277946891823556,0.009137876566917544,0.032599058002233505,0.035187993198633194,0.12,0.022279419004917145,0.04455883800983429,True,0,False,False
6548c1e415e97e4317201024b2a39925fc86b54d0c6d064b906a7f6dd8b4bd9c,POSITIVE_SUPPORTED,7,8,0,57,0.05,0.09362410703221655,0.15736170983250253,0.06373760280028598,0.07573436200618744,,0.12,0.12,,True,0,False,False
6561f1631d8f90ed22c754474df7a5380d02963932d8879f5dafee5522dafcd1,MIXED_FRONTIER,42,43,22,0,0.05,0.09359558065151266,0.0938036355032425,0.00020805485172983862,0.03378749638795853,0.06004460155963898,0.12,0.026662850752472878,0.053325701504945755,True,0,False,False
656c32fedc42dd1c026b4b7a5d9f0388f2d32befeb4b50964913cde691b7bb1e,MIXED_FRONTIER,8,9,56,0,0.05,0.08675864874975658,0.1281185940840751,0.041359945334318526,0.06795086711645126,0.024084972217679024,0.12,0.03266036510467529,0.06532073020935059,True,0,False,False
65a7a578b9d6c73374d1ed594d7beff02c8e2fd938a1cdb4b7b5f4c799cf9652,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
65add6a9b974bd2fbbb57e13b3e53409519ea5a89a0a346eabbb6745e7670504,MIXED_FRONTIER,29,30,35,0,0.05,0.09688478225791475,0.09781493005533165,0.0009301477974169026,0.029610270634293556,0.05331682786345482,0.12,0.028105538338422775,0.05621107667684555,True,0,False,False
660eb5e7ea83da21ee5d31a7f575b80494d74b0e9e5e2a19beeaf837faa9a3fe,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
661a5249a6a9ae029d58f294138c2770fb49d1c76d75ececf805dfd26212443b,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
662cdbc80f6dbee3370c61bbeed2e2e51c288d8f23b4089a1a7f2b7f11940449,MIXED_FRONTIER,6,7,58,0,0.05,0.08239232401744279,0.13407505061538322,0.05168272659794043,0.09716953337192535,0.017419569194316864,0.12,0.039495356380939484,0.07899071276187897,True,0,False,False
66326b92e2763889a80be51a5b5e73f42d6bf7fb519069507cfa809198fe0a0b,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
665b6d4e4c8688e2040b3a1c4846542fb5200ed603ec1e41d386a8ecd6e06247,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
6661b147b0652f0b71716ddad55b42dc793ba41e43300f7f4803ae741869c02c,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
6667b86f35a6fae72f252d937da8ea5cb86416d85383be9bff33671593e9b292,MIXED_FRONTIER,12,13,52,0,0.05,0.10004134110555148,0.11012826362377917,0.010086922518227695,0.01965135522186756,0.029323957860469818,0.12,0.017704255878925323,0.03540851175785065,True,0,False,False
6690d568ab981683526c6ba6ab3d1a474f16afea6128faf5df241466d14594dc,MIXED_FRONTIER,15,17,48,0,0.05,0.07853760474811942,0.08287141562923549,0.0043338108811160625,0.04004483297467232,0.017419569194316864,0.12,0.02008604072034359,0.04017208144068718,True,0,False,False
669b2789d23610f2a37fd0ae51df4965dee97d9db64f30b219e7d2f653629b41,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
670f90f5e750751db1e93c693b385af0bf43e0a950a619c154890d4ab76884a2,MIXED_FRONTIER,12,13,52,0,0.05,0.08257735871869025,0.08682874784794539,0.0042513891292551426,0.034826088696718216,0.029610270634293556,0.12,0.021770352497696877,0.04354070499539375,True,0,False,False
6710a63a4bf2612f28226b824f04594995f23fc2dc488b084a73308a5e294634,MIXED_FRONTIER,29,31,34,0,0.05,0.08642764176613392,0.08820535503259688,0.001777713266462963,0.029323957860469818,0.045939210802316666,0.12,0.02615155465900898,0.05230310931801796,True,0,False,False
67344718216de58e03244e10eb28cd75c9df2d7a2ac78ff320040d3d9048136e,MIXED_FRONTIER,16,17,48,0,0.05,0.11374765360598345,0.1330917028258529,0.019344049219869444,0.08258436620235443,0.01965135522186756,0.12,0.03653862327337265,0.0730772465467453,True,0,False,False
6734509c6dc532a467c74edee310d2f71956576de5f9c03339c3ec33f7c63755,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
674b3ee22f5d4ce85e9e3ede29f038292d79327dbfe751f3d59e87521c3af3b9,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
67bbe3921c3dff04545a307153f4586df52e41b21cacde52cb8c456a01afa2b2,MIXED_FRONTIER,28,29,36,0,0.05,0.10332713785280322,0.1043803744478335,0.001053236595030288,0.032546523958444595,0.024084972217679024,0.12,0.015511649660766125,0.03102329932153225,True,0,False,False
67ea88c6c77ab1b4865ca1a9745a2d2e86605168500b844e88cfefe1c3b55bae,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
67f2ff32cc8c15cb03e9e56b103252a5837978d16cc6d337a3fb4a00736c657f,MIXED_FRONTIER,5,6,59,0,0.05,0.050289650464187374,0.05637242682754771,0.006082776363360333,0.029715538024902344,0.03152505308389664,0.12,0.019267598167061806,0.03853519633412361,True,0,False,False
67ff1408de3dba082af9ede4c0b08a1467f3e3c39d0f8ec54cf886f9111f0726,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
682d51c1a36d3f74e43863cc707650ac9a3c74fb3ffb52ca6819677050d8d751,MIXED_FRONTIER,4,5,60,0,0.05,0.06144630635055607,0.0987512818861039,0.037304975535547825,0.046972792595624924,0.01965135522186756,0.12,0.020595349371433258,0.041190698742866516,True,0,False,False
68c8e57f1503b18e25dfa387292f8b1b0af0e212f273023561ac8019ae437b6f,HARMFUL_SUPPORTED,0,1,64,0,0.05,0.0,0.0,0.0,0.0,0.01965135522186756,0.12,0.12,,True,0,False,False
68cc5f9bbb9a89d9d2634233cf22677301e0dd0176f36cb8d987878f46fb67d9,MIXED_FRONTIER,39,40,25,0,0.05,0.10097233253079607,0.10250199939702485,0.0015296668662287821,0.030592428520321846,0.05331682786345482,0.12,0.022292485460639,0.044584970921278,True,0,False,False
68cd7d5e0a105ff26b5a7f666e354dadbc9f3d0c063b3850839e58a8ed5e27bd,MIXED_FRONTIER,20,22,43,0,0.05,0.09987004396215982,0.1100897831226097,0.010219739160449881,0.046972792595624924,0.050650786608457565,0.12,0.029753318056464195,0.05950663611292839,True,0,False,False
690fd6c968007e6b3f8e643b8bd81cac980f544db1824a6a39fc96a52a115b6a,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
691b4280cba95759084cfeadb64d00306582dc8650cf31b095055c3b1bc21c12,MIXED_FRONTIER,40,41,24,0,0.05,0.09231871878687138,0.08975930290394976,-0.00255941588292162,0.0270512904971838,0.052292823791503906,0.12,0.029708707705140114,0.05941741541028023,True,0,False,False
692336c8d793233f35edbf368d7758d4bc2d925c983e446ed47cc70bfe33a44f,MIXED_FRONTIER,8,10,55,0,0.05,0.07156094477458418,0.0822454789382346,0.010684534163650422,0.029323957860469818,0.01965135522186756,0.12,0.017704255878925323,0.03540851175785065,True,0,False,False
693bad5b5f6cbcf8f1ea3403063f3ae0bef9cc7794499d16ae935ce99bb5f9b4,MIXED_FRONTIER,17,18,47,0,0.05,0.08109461959214585,0.08564205152830895,0.004547431936163096,0.03057197853922844,0.03502655774354935,0.12,0.025152623653411865,0.05030524730682373,True,0,False,False
6979838c865424b88a00e76b158a0434f5ddbd56836da7b66699acd2be468fe1,MIXED_FRONTIER,50,51,14,0,0.05,0.09570432958031305,0.09534991561193347,-0.0003544139683795827,0.03064984455704689,0.10698744654655457,0.12,0.041936613619327545,0.08387322723865509,True,0,False,False
697f4a40d42b0ee45409730a5df23da74b365f07df669343421df4e9b2a99e5a,HARMFUL_SUPPORTED,0,1,64,0,0.05,0.0,0.0,0.0,0.0,0.024084972217679024,0.12,0.12,,True,0,False,False
69abf8c47d1f39de5284f68711a163273aa2ac9c6cc9ea77cebc29eadd1124b3,MIXED_FRONTIER,16,17,48,0,0.05,0.08694479780947997,0.09377603729119627,0.006831239481716295,0.042899180203676224,0.03064984455704689,0.12,0.023495730012655258,0.046991460025310516,True,0,False,False
69cd6adb5b6262af51e2a34a362ef14b3129e27e5593036836b72dc08c2cfb81,MIXED_FRONTIER,10,11,54,0,0.05,0.0684300665303669,0.07198626933455296,0.0035562028041860594,0.032599058002233505,0.03784060850739479,0.12,0.02304074913263321,0.04608149826526642,True,0,False,False
69d1ce2d5c240f501e7405098a184b6bb3fac7f1c113d98409410979f3dd0332,MIXED_FRONTIER,18,21,44,0,0.05,0.08797049374026826,0.09095012245021548,0.002979628709947224,0.029323957860469818,0.01965135522186756,0.12,0.017704255878925323,0.03540851175785065,True,0,False,False
69d73cf8e021b8062e2f0aad1e2e6156bbe0ef2df11038c4006d25f57a63bbab,MIXED_FRONTIER,45,47,18,0,0.05,0.09617449586777149,0.0936605114227017,-0.0025139844450697973,0.02462431974709034,0.1266045719385147,0.12,0.06045898422598839,0.12091796845197678,True,0,False,False
69e93ebb474cf90bca3131fd5e5a5f1865d339a0d10e3e823da2fcf47f606ca8,MIXED_FRONTIER,3,4,61,0,0.05,0.04572185026340807,0.11008252216397965,0.06436067190057158,0.08576305210590363,0.030592428520321846,0.12,0.04365343973040581,0.08730687946081161,True,0,False,False
69fc4d4c1557e040a14672af9badbd7dca93e541441001eb84a26a1aa83f9159,MIXED_FRONTIER,32,33,32,0,0.05,0.09532711038945318,0.09791399659295695,0.002586886203503766,0.03125963732600212,0.044698476791381836,0.12,0.025313833728432655,0.05062766745686531,True,0,False,False
6a0bc0b60f05930e8f13cc30d9e9ffc302a782ebf455acd2bf98d690310d90b6,MIXED_FRONTIER,3,4,61,0,0.05,0.045221050119519934,0.06883723334013078,0.023616183220610848,0.03670482710003853,0.0270512904971838,0.12,0.019695905968546867,0.039391811937093735,True,0,False,False
6a5a2f5acc174f6d16ea0d5cf9c9447796fa403a86ab21a74f1b41bffcb86e13,MIXED_FRONTIER,8,10,55,0,0.05,0.07408658490951832,0.09091154066122313,0.016824955751704812,0.044696927070617676,0.03711789846420288,0.12,0.027334699407219887,0.054669398814439774,True,0,False,False
6a5dcb3bcfa09cf554c6f647f0de7e6f9127c14ac6826f7034840eb49df1db33,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
6a7eb2b27649f2c0f7d8bf0d0b2e39c15f9716efd449b19471b1a988580bf795,MIXED_FRONTIER,6,7,58,0,0.05,0.07281224669430235,0.10595916197759246,0.03314691528329011,0.05751984938979149,0.017419569194316864,0.12,0.028672369197010994,0.05734473839402199,True,0,False,False
6a8c3d76a664f2af2659f1a97506146f6a66d8ed4289950ef8050cee242b8d4a,MIXED_FRONTIER,10,11,54,0,0.05,0.07455592412504285,0.08129874163933803,0.006742817514295188,0.024084972217679024,0.033506426960229874,0.12,0.01750626415014267,0.03501252830028534,True,0,False,False
6aa083b3ef397a114b5340bba22b6b95520443dc2303d99e64d7250c5cf72c05,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
6aab02cfac81536e4ae2dec629115f41d7ea0655683019bd93fb9cc809fc6de5,MIXED_FRONTIER,38,40,25,0,0.05,0.10939344028569764,0.10625906039149156,-0.003134379894206077,0.03784060850739479,0.032599058002233505,0.12,0.02304074913263321,0.04608149826526642,True,0,False,False
6aae0b82dfc1d66cf746a84fa6c66c31226c6664afd671efa032f6d51218a5d6,MIXED_FRONTIER,16,17,48,0,0.05,0.08051894253987378,0.08512388155373786,0.004604939013864079,0.03784060850739479,0.032010599970817566,0.12,0.021242791786789894,0.04248558357357979,True,0,False,False
6ad06453a911c31bee4613623f9d482e18fda116996e5395a6e619af54062273,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
6ad661e2b21f8afba69eb2acf3d738ec224279e3125bd4079a5c1d51d83540fb,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
6ae35fc41828cf96600e9360ed08872b3ff95d8881a0c15bf9a346b9a4a110a6,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
6b009f2201e6ef0f9ad6204097320c4a4111e36679b89f7301ebaf641758e1ed,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
6b1df969717f9bcef6dafbab1ee27ec58e5bc390053425e1c8534a2d870a90a5,MIXED_FRONTIER,33,39,26,0,0.05,0.0926220450715523,0.08966457157082793,-0.0029574735007243808,0.032599058002233505,0.06727246940135956,0.12,0.03323297202587128,0.06646594405174255,True,0,False,False
6b70d2480af16780610e3abce71f8c2953ed326a1b015dee6aef95df3cd05fdd,MIXED_FRONTIER,32,33,32,0,0.05,0.08819018852736896,0.08987544064005211,0.0016852521126831527,0.03378749638795853,0.036757972091436386,0.12,0.021553080528974533,0.043106161057949066,True,0,False,False
6b7f7e3ad00fbbbbe502b0fca5d26052bb4f48c67f95242b31638effe444c24e,MIXED_FRONTIER,26,27,38,0,0.05,0.09858180692820123,0.10371680876897338,0.0051350018407721465,0.03378749638795853,0.036757972091436386,0.12,0.021688036620616913,0.043376073241233826,True,0,False,False
6be1a46ebbcc67dd4e250450f5d1a6bba476655bcfc697246dd760d5e59f9e4d,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
6c176826050dd2a6e6b7b2b1cf5ba7623d59a59c3abac815b02c32c82d946d26,MIXED_FRONTIER,8,9,56,0,0.05,0.0714948736029422,0.09245132257355562,0.020956448970613425,0.03750823438167572,0.024084972217679024,0.12,0.025582322850823402,0.051164645701646805,True,0,False,False
6c6c64ecaceab96bd51e75deccce4ea49a747450e3b06f8fb1051984095fa5de,MIXED_FRONTIER,18,21,44,0,0.05,0.09766347267592289,0.10194179420822912,0.0042783215323062285,0.03750620037317276,0.02462431974709034,0.12,0.019173147156834602,0.038346294313669205,True,0,False,False
6c715766408b294d42784c69d87a6e3cba442bfbc30d28398ef72b2072fc09e7,MIXED_FRONTIER,4,5,60,0,0.05,0.06140647511545479,0.11475830105029755,0.053351825934842764,0.07977069914340973,0.029610270634293556,0.12,0.030338728800415993,0.060677457600831985,True,0,False,False
6cb34ec8e79da4fe4c2f26b97e5a48481b95765138d261d6bf6d6e19b9212ba9,MIXED_FRONTIER,13,14,51,0,0.05,0.100368604643046,0.11883794685109024,0.018469342208044234,0.05097205191850662,0.02462431974709034,0.12,0.02460305020213127,0.04920610040426254,True,0,False,False
6cd021fdb2463d6baee7169523cdde1a13a6ab99941c9a12abb234df5129e15a,MIXED_FRONTIER,47,48,17,0,0.05,0.1009190262084677,0.10048743548622248,-0.00043159072224521755,0.03152505308389664,0.029715538024902344,0.12,0.018332604318857193,0.036665208637714386,True,0,False,False
6d07dbff3e9226b6afa03c03f5ef20e005d20d44770e9f964512b870ce7e0e9f,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
6d1eb076bc459020818d4b5b80786a49bf117c9d69bd9c57b12334a741871716,MIXED_FRONTIER,18,19,46,0,0.05,0.0785375015012873,0.08644996372642523,0.007912462225137931,0.03711789846420288,0.044696927070617676,0.12,0.029570162296295166,0.05914032459259033,True,0,False,False
6ddcf02f8f8f51f86e31e6b30b2d48d1a26ec22cd71a2ff990c021e19d4559a0,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
6e2558fc08b146f113e55dcb6989b9fd97601a91f704fda0f966de584836caf4,MIXED_FRONTIER,36,37,28,0,0.05,0.10113597409573552,0.10007984947671655,-0.0010561246190189666,0.03389947861433029,0.03750620037317276,0.12,0.02442939393222332,0.04885878786444664,True,0,False,False
6e29ecb56803e1aad9988a0390e0d5a2b3d825644b6eaec54b3472fb01c37518,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
6e63fd9c71f6d2293e9cc45f38bacde5774658827fa2c85ccbcf909398d849da,MIXED_FRONTIER,6,7,58,0,0.05,0.07181395246566832,0.15044176938770748,0.07862781692203916,0.09646428376436234,0.029610270634293556,0.12,0.03369783237576485,0.0673956647515297,True,0,False,False
6ea3e432c29a0659e9ded49d07f6c1cb66aec3d773c684f2d4815aa4c28401ea,MIXED_FRONTIER,2,3,62,0,0.05,0.03314876985609412,0.09177313149311145,0.05862436163701733,0.06662333756685257,0.017419569194316864,0.12,0.025022489950060844,0.05004497990012169,True,0,False,False
6ef52779a9ae4060bc42f796f7c7e64b906dc54b9240572fa5bb88674268c24a,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
6f2a86dcc94579b50525c5368a5cdee917e71efe6a3683558732d69481dae9ed,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
6f4e862da760e846933681e4c944d1af8ba534318ba56bcb87f70f533faf6ac9,MIXED_FRONTIER,32,33,32,0,0.05,0.11220221116345352,0.1106443130203359,-0.0015578981431176309,0.052122700959444046,0.01931232586503029,0.12,0.023792920634150505,0.04758584126830101,True,0,False,False
6f5889c1a6b52fd41762816cd6acea7710a4678c9f7710302ca0b924febbee71,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
6f5eec5ea4580d9873f5d1fa06e650915f1e69de3780e03de1e50e35111aa97d,MIXED_FRONTIER,43,45,20,0,0.05,0.10280161781341146,0.10172238124449261,-0.0010792365689188538,0.035187993198633194,0.032599058002233505,0.12,0.022279419004917145,0.04455883800983429,True,0,False,False
6f858f8ae3208bdac23c6e3b99759e3db30108eb1f2ebed0bee6ab37ec521d55,MIXED_FRONTIER,19,21,44,0,0.05,0.10589896197001077,0.11364032048313111,0.007741358513120342,0.03533465787768364,0.02462431974709034,0.12,0.02442939393222332,0.04885878786444664,True,0,False,False
6f87144c502338609024c97c1f645487a0d73df8d5ddb57a297009ea71b86c75,MIXED_FRONTIER,15,17,48,0,0.05,0.08891680392633688,0.09274501185730387,0.003828207930966984,0.052122700959444046,0.01931232586503029,0.12,0.023792920634150505,0.04758584126830101,True,0,False,False
6fb0feadaeef6b6393350c7f90ddd994b4c762976ff95e35b37ecdb61194802f,MIXED_FRONTIER,24,28,37,0,0.05,0.08513906340043342,0.08440697490728831,-0.0007320884931451138,0.03215451538562775,0.03711789846420288,0.12,0.022927353158593178,0.045854706317186356,True,0,False,False
6fc8a7b0fd167d47fa8f1376ff5d99f5075970aa6b0bb5cffb08f69df389544a,MIXED_FRONTIER,30,32,33,0,0.05,0.10579170425657597,0.10687244575448523,0.0010807414979092655,0.04101331904530525,0.05020422115921974,0.12,0.02422318607568741,0.04844637215137482,True,0,False,False
702418db8aaf16c9258388a7a3e5463954e80c1858c6291ab484df298d98a6ab,MIXED_FRONTIER,23,24,41,0,0.05,0.08487275756429605,0.08851621734956919,0.00364345978527314,0.03378749638795853,0.036757972091436386,0.12,0.021553080528974533,0.043106161057949066,True,0,False,False
7060aae14fffe36754ea91234435c7121c2d22f29959f7b0b87c207c09331993,MIXED_FRONTIER,25,26,39,0,0.05,0.1002087255640196,0.10602177673134348,0.0058130511673238905,0.03378749638795853,0.036757972091436386,0.12,0.021688036620616913,0.043376073241233826,True,0,False,False
70727a03abb4c4fb34cae1dd6be0ad065cfcb4a696546fc646422443747811f5,MIXED_FRONTIER,20,21,44,0,0.05,0.10169306630146657,0.11095608712106489,0.009263020819598317,0.04518110677599907,0.03057197853922844,0.12,0.02470405027270317,0.04940810054540634,True,0,False,False
70940e1dab2f9a43aaaca7f0294c82686423ea118e0be74ae834b565508b5417,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
70b7c9a3f032ea7343240f56bc43764ab31c3838bab1ff953bd9edf59317a38e,MIXED_FRONTIER,46,49,16,0,0.05,0.11385835322056895,0.11590408504099706,0.0020457318204281094,0.03378749638795853,0.036757972091436386,0.12,0.021688036620616913,0.043376073241233826,True,0,False,False
70d99e1a1c69f05a95c73d508259fbc6c3af0880757c40f66c20a06454c5d330,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
70e9c80656d0e00762a052c89b2b18bbe662e9273fa9ccb8cf75581b494f47ce,MIXED_FRONTIER,41,42,23,0,0.05,0.09541020187024993,0.09504425984936377,-0.0003659420208861619,0.03020586632192135,0.07214758545160294,0.12,0.030748305842280388,0.061496611684560776,True,0,False,False
70faf42a16bb6e3c7a66d30561d683b406e1310c12cc897194b31fbc903cab9f,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
70fce038ddd3b10318cea16d4a0cf29ed3779f6ac1856104964164175360bfa0,MIXED_FRONTIER,46,47,18,0,0.05,0.10151934144556285,0.10059840491613295,-0.0009209365294298999,0.01965135522186756,0.06717990338802338,0.12,0.03451351448893547,0.06902702897787094,True,0,False,False
710194f69125ac7292c30e0bcaab172fd1b8104497f6bc7d0eeb5a4c01ed1096,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
712d06d45f948b0ab71af5b10bc74743fbf323ac753bf4c45406e41fe8f08f79,MIXED_FRONTIER,18,21,44,0,0.05,0.09513037354093255,0.10327770394859513,0.008147330407662579,0.041547294706106186,0.03020586632192135,0.12,0.025741184130311012,0.051482368260622025,True,0,False,False
717bf75382aa8d81ec6eda055cd04c9f937b656b9e9aaf2a0f0cb422d81df46b,MIXED_FRONTIER,1,2,63,0,0.05,-0.0,0.07709089666604996,0.07709089666604996,0.07709089666604996,0.030592428520321846,0.12,0.03312614560127258,0.06625229120254517,True,0,False,False
71a11eb9eb1f7365b6a21092432617bd5d419e6617e94e65311b332549726b04,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
71a159cad8e0d3834cac58d83ba2a3394c36c44eb5004e762588810b5763c19c,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
71c86b5946fc765e140f73ae990cd7f1e9d9033df629ed44a6e68c8be996f267,MIXED_FRONTIER,5,6,59,0,0.05,0.06095243820326573,0.07945948238658254,0.018507044183316813,0.034826088696718216,0.029610270634293556,0.12,0.02387593500316143,0.04775187000632286,True,0,False,False
7232090d208cc23912595b98999c07cd34a163b031f2ebf1e918020bbe3b45bb,MIXED_FRONTIER,15,17,48,0,0.05,0.09811293612289079,0.10803097595961529,0.009918039836724499,0.024084972217679024,0.033506426960229874,0.12,0.01750626415014267,0.03501252830028534,True,0,False,False
72534e1ea0d2e7fa3dba9b65c48d4638a0d1ac676a7714dfb31961ac58051454,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
728bfe08212e7c66885a03ce822bcd97ca0ccb4903c68994d7e492511162d8f0,MIXED_FRONTIER,46,47,18,0,0.05,0.10997812157871763,0.1096512934082819,-0.0003268281704357223,0.046972792595624924,0.04450396075844765,0.12,0.026945587247610092,0.053891174495220184,True,0,False,False
728e6de6e5ae918535cec2bd288ea8698a50cd04d391f1fa0aed90bbe857bce4,MIXED_FRONTIER,19,20,45,0,0.05,0.0952310944951957,0.10181703634221116,0.006585941847015456,0.03215451538562775,0.03711789846420288,0.12,0.026698505505919456,0.05339701101183891,True,0,False,False
7295e6f8d0fe7de6ff35f4430e0b9e2c5921591822f40ef01967c28d1355f018,MIXED_FRONTIER,24,26,39,0,0.05,0.09465906524563157,0.09352245467568047,-0.0011366105699510964,0.02462431974709034,0.03750620037317276,0.12,0.019173147156834602,0.038346294313669205,True,0,False,False
730f3b640ba63b3fa1078f6aa4656090566f457d7badf5a39b98db683f763528,MIXED_FRONTIER,13,15,50,0,0.05,0.08276959041268737,0.08873663829669809,0.005967047884010715,0.03125963732600212,0.030592428520321846,0.12,0.019717205315828323,0.03943441063165665,True,0,False,False
7316d04be360bba5aea24eb8e54525b96c697389b539966e8b74278e14bdbcc7,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
7318b2e08dfb151c7293f9a63a19e46669e844284c23a7363718678e4de219b3,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
7320684cb7c97f4002bbf6b9f9afe023477fbd4ee636d14e06176da03e97a71e,MIXED_FRONTIER,12,14,51,0,0.05,0.08951895567465992,0.09727644138248087,0.007757485707820949,0.03533465787768364,0.03750620037317276,0.12,0.02442939393222332,0.04885878786444664,True,0,False,False
73309606b0eee7125e99702e6dac4c10c2686181100eecf7fed122189e5fefb7,MIXED_FRONTIER,15,16,49,0,0.05,0.10283073954365568,0.11958964889495223,0.01675890935129655,0.04894419386982918,0.029610270634293556,0.12,0.025621891021728516,0.05124378204345703,True,0,False,False
738f92121f4b12d414a53518871b1d06e80f6324792e582bdc71d6f28967ed7b,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
7399e7da73bdd570bcd8d4cd3df40cc951b4e33baa4056de1a96abf18d1b8306,CENSORED_UNKNOWN,0,1,0,64,0.05,0.0,0.0,0.0,0.0,,0.12,0.12,,True,0,False,False
