row_type,g567_evaluation_uid,context_id,map,map_family,agents,target_candidate_count,mean_L1_target_distance_to_g556,mean_L1_target_distance_to_static_flow,mean_L1_actor_prediction_distance_to_g556,mean_L1_actor_prediction_distance_to_static_flow
label_train_target_set,f21d5f4017b4dd62dd6a8069b3f514141c0ae9d30054130a057fa3e718453bdc,g567_gate3b_label_train_01263,room_64_64_16,room,64,1.0,0.0011847111913893076,0.09127892924679654,,
label_train_target_set,f223e3c9faa9ab874db7df74be703857e88122ed03687817574e466d849574c8,g567_gate3b_label_train_01802,room_32_32_4,room,12,3.0,0.011186155656342804,0.09830127389500383,,
label_train_target_set,f225a4022de69bb8963f0df8e1118eccde515392c5f136d8da1194102bd56473,g567_gate3b_label_train_01870,room_32_32_4,room,80,2.0,0.001021766284155463,0.0904348065644976,,
label_train_target_set,f23dc4bd3e74b076fe2f4c1bc29035209d49153e6c6711ee598799f341117bd3,g567_gate3b_label_train_00665,g567-large-room-128x128-a-v1,large_room,3000,1.0,0.06770314784277053,0.022950193134565214,,
label_train_target_set,f2821b8c89d6b28ca8324dab93443e1c817effc6ae98fe204ab23b702e0e7bde,g567_gate3b_label_train_00428,warehouse_10_20_10_2_2,warehouse,384,1.0,0.0011996335453457422,0.09129385160075297,,
label_train_target_set,f287c2a2d74600d7dcfc985cbd0d5cf95d94e86a49fe72e0968933a5b8f4df4e,g567_gate3b_label_train_00313,g567-tunnel-64x32-a-v0,tunnel,384,21.0,0.010840648913014046,0.0856348452039587,,
label_train_target_set,f2bcd9a37df04afb5486dec080bacd9b39497992955f5417a364c551fa4eafed,g567_gate3b_label_train_00716,g567-large-room-128x128-a-v2,large_room,3000,1.0,0.003599669961702335,0.09080351136979613,,
label_train_target_set,f2e8b34a1b053c64aa7590ee6921155d8e7f85de5d3263d967666f130e56e8e4,g567_gate3b_label_train_01132,g567-room-48x48-a-v3,room,384,1.0,0.022899276713530183,0.06886075705289849,,
label_train_target_set,f2eeebff1f5705b21660bff8f94deeb47ae072f2e0ff99783f10c56fa6cc0865,g567_gate3b_label_train_00319,g567-string-64x32-a-v1,irregular_bottleneck,384,21.0,0.010873814873729607,0.08566664353452305,,
label_train_target_set,f34d546072d8753b90619ac1ad2a3a04438506499985a5c48f21f45d3ad65a11,g567_gate3b_label_train_00079,sortation_small,public_other,24,1.0,0.001906417475806354,0.09200063553121358,,
label_train_target_set,f34e219f20515d2129f5ef72a07f90a069da0fc4130c95a4672e931c39679835,g567_gate3b_calibration_00399,g567-large-lanes-192x128-a-v3,large_lanes,2500,1.0,0.009100197875310568,0.09256825856746197,,
label_train_target_set,f35b5a2a710d88767888ba6f14b326c98feab6558528abe03181f77d82dfe12e,g567_gate3b_label_train_00321,g567-string-64x32-a-v3,irregular_bottleneck,384,21.0,0.010874235213073211,0.08566771490165707,,
label_train_target_set,f36237b78c27de65fe55d19ca1938bf8d758a9fbb2fb9577423008752ecbf733,g567_gate3b_label_train_00140,den312d,game,32,1.0,0.001876772774590398,0.09197099082999763,,
label_train_target_set,f3659c8e4c11cb3295c70e3dd2bc32e688b43ec3f65d15368cc053fb57234ae4,g567_gate3b_label_train_00259,random_32_32_10,random,384,1.0,0.06764354917265128,0.022873390179777884,,
label_train_target_set,f365b96777c9e2f3bcb41d84712073f1ab33aa1a9ff45aff501b5a96234442ad,g567_gate3b_label_train_01411,maze_128_128_2,maze,384,1.0,0.06762961370131326,0.02288449872580788,,
label_train_target_set,f3c4c4da76a3128cf2a4c52aac0b0a2bf13200259ec06a89cba68dc8846dda50,g567_gate3b_label_train_00459,room_64_64_8,room,24,1.0,0.0012388573752509342,0.09133307543065818,,
label_train_target_set,f3f337e0c3aff998f4647712cdac1f36af6fe62e83aabb071a8bb493281d62fb,g567_gate3b_label_train_00854,g567-large-empty-128x128-a-v2,large_empty,1000,1.0,0.02280487209085429,0.06861996050864941,,
label_train_target_set,f4100e32b3e0b198a327e4be593e64130a81d706294b31a6cb2bc2a4ad35b234,g567_gate3b_label_train_01984,g567-large-maze-128x128-a-v0,large_maze,3000,1.0,0.0018192488049703635,0.09044707338961351,,
label_train_target_set,f436c4b7f7ffc737acc9bfac1b5ee712be3fcb3627474e1132933af549ef96ec,g567_gate3b_label_train_01904,g567-large-maze-128x128-a-v2,large_maze,1000,1.0,0.007465239763259892,0.09185554166634882,,
label_train_target_set,f4372063362039aa9aef15f5dd67b6b17d35090c3fab3622aa769a139e22d343,g567_gate3b_label_train_01343,maze_128_128_2,maze,48,1.0,0.0036991052826245746,0.08891245990991598,,
label_train_target_set,f44856c13c22269ab346289592b06bc9decaf6f058e610ebaa9185e1ad8e58fd,g567_gate3b_label_train_00036,random_64_64_20,random,24,21.0,0.010871821055561877,0.08563888926061825,,
label_train_target_set,f45c453e219f3e22f84455818741f592b38488ee28c5bdd22a216876dea9cc7c,g567_gate3b_label_train_00565,maze_32_32_2,maze,8,2.0,0.007591405723776094,0.09196028174388982,,
label_train_target_set,f47239a022a2b6e02623cbe20414fa320ac9c8d38feba8db69db7091c9bbb85a,g567_gate3b_label_train_01545,g567-large-maze-192x128-a-v1,large_maze,3000,1.0,0.0018281115425957692,0.09192232959800299,,
label_train_target_set,f485c901afdd3d4e11228ab68fc5cb187020dbcd4fdfddc3fd36c29e1b91d932,g567_gate3b_calibration_00132,empty_16_16,empty,32,1.0,0.022717382510503103,0.06872153129842552,,
label_train_target_set,f4887b665caa8a0201b5b24c0b22f14e3c69c0e9c1c16129c6f57ad5ce2c9258,g567_gate3b_label_train_01138,g567-room-48x48-a-v2,room,384,1.0,0.02290135975867982,0.06886145303173676,,
label_train_target_set,f48dea5a4bc2fa0bf201731730119e535c379f21e54f060819ddea02f6e0a2b3,g567_gate3b_label_train_00709,g567-large-room-128x128-a-v1,large_room,3000,1.0,0.010827763686104365,0.0933836603259283,,
label_train_target_set,f4979653b8fafd1626c98873ed312cd637927904a7fd273e25c313a54d6939d5,g567_gate3b_label_train_01544,g567-large-maze-192x128-a-v0,large_maze,3000,1.0,0.06764255631537662,0.02288297621976768,,
label_train_target_set,f4a8a20a0bee33e177cebec1558d7bcc7f5b47720b5e06dde4fe696ccb73b07f,g567_gate3b_label_train_00043,random_64_64_20,random,24,1.0,0.028091430640409858,0.11452829676488092,,
label_train_target_set,f4b6679a93684cabae2447646e8feed0c14a9527033a4fc8f5e8ab0a529b49ad,g567_gate3b_label_train_01516,g567-large-maze-192x128-a-v1,large_maze,2500,1.0,0.04514642013443841,0.045782719784312816,,
label_train_target_set,f4c42a2869d43a45b06c53811e2c6ab12ace54896cce87554e4c2e0d6e1c1f30,g567_gate3b_label_train_01559,g567-large-maze-192x128-a-v3,large_maze,3000,21.0,0.010960405354281758,0.08576042203563504,,
label_train_target_set,f4e1bf74fbff778d69fde34cf8eda5bee994bb9653d913f877377341fed4210f,g567_gate3b_label_train_00908,g567-large-empty-128x128-a-v1,large_empty,2000,1.0,0.0037048656268725026,0.09086252078650496,,
label_train_target_set,f4f8bf8a3b4a2581010bc0e444b67b66e732783f158926f43e89b4ac3663e922,g567_gate3b_label_train_00276,g567-tunnel-64x32-a-v0,tunnel,256,21.0,0.010926774941604425,0.08572457822497291,,
label_train_target_set,f5040f40d0685796a886508690bcbf8a96f7e3e61aca8134cf7a2332b75bdca0,g567_gate3b_label_train_00682,g567-large-room-128x128-a-v2,large_room,3000,1.0,0.0013899405797322712,0.0914841586351395,,
label_train_target_set,f52752e4c4e8a27ce69090cdeb342fd6ba137af1d849661a2fc0709872f978fd,g567_gate3b_label_train_01007,g567-large-empty-128x128-a-v0,large_empty,3000,1.0,0.06770600359591235,0.02295054231371192,,
label_train_target_set,f52bb895a1ab7ca38f152f437a3012c3b9a11e5f94a417c3710be45245f89243,g567_gate3b_label_train_01969,g567-large-maze-128x128-a-v0,large_maze,3000,1.0,0.0009162028630574665,0.0910104209184647,,
label_train_target_set,f59f9e51c354f3219544593a3ebedd94bfb5322c4e0159062289126a6fbb7b9d,g567_gate3b_label_train_00660,g567-large-room-128x128-a-v1,large_room,3000,1.0,0.010830381266654405,0.0933869581941574,,
label_train_target_set,f5a15ae9e843effdc7144c7354654335626274cf47d15affa683f6269306cf1a,g567_gate3b_label_train_01924,g567-large-maze-128x128-a-v2,large_maze,2500,21.0,0.010958652525396847,0.08575856756979287,,
label_train_target_set,f5ad11ad5867c54ef23a6677b108569ddbe45bfa019a72375ffcd0d9f022298b,g567_gate3b_label_train_01075,g567-room-48x48-a-v0,room,24,1.0,0.00946310721219538,0.09298853459339301,,
label_train_target_set,f5bd77ba0a5004e8a1022d801803dee17d3aaa27c0ba9b3c316d43326a2f68d3,g567_gate3b_label_train_01357,maze_128_128_2,maze,48,1.0,0.0012802031305101302,0.09137442118591736,,
label_train_target_set,f62059d267e56b8a2f9b1d293aa10892854101c62151fa914ae229c6429feed6,g567_gate3b_label_train_00663,g567-large-room-128x128-a-v2,large_room,3000,1.0,0.06763846392196324,0.022877585173599356,,
label_train_target_set,f623312a95bc10358e084861a9cd3d47e8a28614e991f8fdb61b2110aeddeb27,g567_gate3b_label_train_01959,g567-large-maze-128x128-a-v0,large_maze,3000,1.0,0.005461896203813108,0.09115754181430456,,
label_train_target_set,f62cfab8e6d73ddb91e32c2739ac45cfcefa101a43a8692e4c04634077274c96,g567_gate3b_label_train_01271,room_64_64_16,room,80,1.0,0.010966393625925407,0.09345829236128966,,
label_train_target_set,f639a64f78df739074c4c71fb3bc39a6df90ae68dd1fa61bfca932c101a7b25c,g567_gate3b_label_train_00598,maze_32_32_2,maze,32,1.0,0.0018669070232482626,0.09049880657877254,,
label_train_target_set,f653dd796090847361ab35571c5987190b753948439fbbb295edf80cf30cdc13,g567_gate3b_label_train_01412,maze_128_128_2,maze,384,1.0,0.06762961370131326,0.02288449872580788,,
label_train_target_set,f69e654ab9e13d11099d4ed3d532f27ea15da117901dc7cca621be62d2be9642,g567_gate3b_label_train_01754,g567-room-64x48-b-v3,room,1500,1.0,0.045228498298970445,0.04574424874687957,,
label_train_target_set,f6b1e56693ca6f7aca5a404c40af82c25cadf882efd49f98da89eaf347e5c4e9,g567_gate3b_label_train_00105,den312d,game,12,1.0,0.0036181388298670864,0.08888816952705385,,
label_train_target_set,f6cba22ba7ef4c4a0089fc544f5feb8a2119e860fbd504603a2a15ce5e9e1b83,g567_gate3b_label_train_00049,random_64_64_20,random,32,2.0,0.0028099354959669445,0.09018596757025943,,
label_train_target_set,f703b4250dfdffc0facd9ec286cbc2e9f3a5f72f729bd57ba95a8c9570d1bf1e,g567_gate3b_calibration_00208,empty_32_32,empty,64,1.0,0.0036313647031784124,0.08888989170392358,,
label_train_target_set,f70dfc12d75d4f9357bcd80c043125412591ea81ab74add7e3f7301f3f1ea81c,g567_gate3b_label_train_01379,maze_128_128_2,maze,192,1.0,0.0036619929188774192,0.09081876414162786,,
label_train_target_set,f73d82c22b5818558f68777546e7f6db2cacd0489ea900e55bfaadf36abcf0f5,g567_gate3b_label_train_01283,room_64_64_16,room,80,1.0,0.010974288526035447,0.09346425448145178,,
label_train_target_set,f73df49a2a1072d9e7a31fbae25eafe0c45e029e720514ce440707627aa42695,g567_gate3b_label_train_00849,g567-large-empty-128x128-a-v3,large_empty,1000,2.0,0.007216357196134269,0.09152974745110862,,
label_train_target_set,f7422c5ac9ec48b174ed5b1812c9080fe6c6b80d7e66b771d73f0d865fbe16bc,g567_gate3b_label_train_01846,room_32_32_4,room,48,1.0,0.022625906316060894,0.06883199617030131,,
label_train_target_set,f74ea512d4af908af73488f8958abd6dd5c92e154510d197c464f45c0815fa69,g567_gate3b_label_train_01397,maze_128_128_2,maze,192,1.0,0.045155840241719765,0.045770902624205995,,
label_train_target_set,f777c3a84d9cc4c01111fad37938719636d49a5723d4f818b961d4aec65de681,g567_gate3b_label_train_01851,room_32_32_4,room,48,1.0,0.0054240718483924985,0.08948745419581734,,
label_train_target_set,f77dedcebdce2714c9b874ff6365176b4314b87b3afb78c2ab39054f3bec2f33,g567_gate3b_label_train_01794,room_32_32_4,room,12,8.0,0.001952718605124773,0.09038488021445656,,
label_train_target_set,f78d4e4d557b96e3c0632ee44a4c988910ddc99b12b111e1361bec7613f13196,g567_gate3b_label_train_01912,g567-large-maze-128x128-a-v2,large_maze,1000,1.0,0.009330699879025656,0.09289868020822135,,
label_train_target_set,f7a9c29bc5a22b9122faab10b639648827111ece75d772a64bcaed52188edbd8,g567_gate3b_label_train_00405,warehouse_10_20_10_2_2,warehouse,192,1.0,0.02276484426051854,0.0686359655478644,,
label_train_target_set,f7b902495343e839677d164a4606beb18ffc93db043466359385c56d0617d18e,g567_gate3b_label_train_00923,g567-large-empty-128x128-a-v0,large_empty,2500,1.0,0.04523532762413932,0.045742799384253394,,
label_train_target_set,f7f14833f28ca98cab49a8d52a6e7baeda6ff455ff2a85665bc6448eeb1edaec,g567_gate3b_label_train_01867,room_32_32_4,room,80,1.0,0.005600763228204535,0.09126205073462593,,
label_train_target_set,f80427eed3198eb6aed276e72187b68b2a9a80610f5f80147d45d35f140d1866,g567_gate3b_label_train_01404,maze_128_128_2,maze,256,1.0,0.06762725441228772,0.022885005757922326,,
label_train_target_set,f8145ec2247c8641ca9ebe23cd71c07fe4ccbd70b8a8a98421239e270d5c7bfe,g567_gate3b_calibration_00382,g567-large-lanes-192x128-a-v3,large_lanes,2500,1.0,0.01091694026712386,0.0935393397959452,,
label_train_target_set,f81d565f4ccdf06364a9e46d64f01b5172e592610f223468e86fc81da0cb7c8f,g567_gate3b_label_train_01344,maze_128_128_2,maze,48,2.0,0.007448057868177846,0.09170589440871794,,
label_train_target_set,f825a770eb5a64174a4ca383f52edf1dd7761e8bc155a00116424bb54f016386,g567_gate3b_label_train_01649,warehouse_10_20_10_2_1,warehouse,384,1.0,0.0037000532944996972,0.08891277213891355,,
label_train_target_set,f836afed4594e84f9a683513d192faf0f56e792ae0e712b71e2b3191df4f4288,g567_gate3b_label_train_01067,g567-large-empty-128x128-a-v3,large_empty,3000,1.0,0.04531804193579961,0.045901153049771784,,
label_train_target_set,f83b02054e13beec86105ce2fc4bd97a7ee41c31fe7708ea6c625b706b001a49,g567_gate3b_label_train_01710,g567-room-64x48-b-v0,room,384,1.0,0.009287025483827729,0.09285098130740818,,
label_train_target_set,f86a9401dcd5db538adf20f83ea0444ed4a531e0c26517d6579032f6719525aa,g567_gate3b_label_train_01655,warehouse_10_20_10_2_1,warehouse,384,1.0,0.0018500266472498649,0.08947754025459294,,
label_train_target_set,f8b825d7a07bfa97ca49af59febd4fecc5f449e6be3327894a23bb22348621bc,g567_gate3b_label_train_01476,g567-large-maze-192x128-a-v3,large_maze,1500,1.0,0.04519101668444883,0.04577470000301099,,
label_train_target_set,f8f86f20a0edac5e8f4138496c33183e8f8b5ebdac16786a9448ff4886950df5,g567_gate3b_label_train_01492,g567-large-maze-192x128-a-v2,large_maze,2000,21.0,0.010960804488248035,0.08576103995964554,,
label_train_target_set,f90a82c913fefb4d7873d91e7f3d75fb4e752df8c6328fa64e16694427cf115c,g567_gate3b_label_train_00640,g567-large-room-128x128-a-v0,large_room,2000,1.0,0.0009186665217082566,0.09101288457711548,,
label_train_target_set,f91b2d7a19ac807a0e1f28d28fe8d4886e5da56ed3a8d42e5d893c313d0cc0bd,g567_gate3b_label_train_01333,room_64_64_16,room,384,2.0,0.0072559375327730284,0.09150585857648695,,
label_train_target_set,f922c45d6be2eb8b000293a1b400d87fb4878736ad457c98d839b4b92e1109f0,g567_gate3b_calibration_00232,empty_32_32,empty,256,1.0,0.0009252627690633259,0.09101948082447056,,
label_train_target_set,f9388d128a839fd04acbef8f77cba6d4f941493c3cc7446422be48a8c8ebe328,g567_gate3b_label_train_00571,maze_32_32_2,maze,12,8.0,0.002912218072229923,0.0907529575111611,,
label_train_target_set,f94f15cc84fde7c30be49e54d4f7130b23ec938243f763beebe052811952a1e2,g567_gate3b_label_train_01769,g567-room-64x48-b-v3,room,1500,1.0,0.005423146069995862,0.09113786516681546,,
label_train_target_set,f98925df5a0558b1f4226e7e75872db5f58d1db71c78681b0cd9bf59675347c0,g567_gate3b_label_train_00953,g567-large-empty-128x128-a-v1,large_empty,2500,1.0,1.1842378929335004e-17,0.09009421805540724,,
label_train_target_set,f9d6953a6d40c6d112eb691d0326ac94ed6439a74ca1fd8027caf8e80795d599,g567_gate3b_calibration_00099,empty_16_16,empty,12,17.0,0.005107158810929854,0.09240478581351505,,
label_train_target_set,fa041ed76497e10adb24c15f3559440391ef7d4425cfbe9eb97956606b4fd588,g567_gate3b_label_train_01006,g567-large-empty-128x128-a-v0,large_empty,3000,1.0,0.06766428130959709,0.02287072471209939,,
label_train_target_set,fa352875bf97cefb7cc97062f4646840690bd92cea17d770b810134a4e368bc5,g567_gate3b_calibration_00463,g567-spiral-40x40-a-v3,spiral,128,1.0,0.06761961335227602,0.02291012764923161,,
label_train_target_set,fa390077fef7622b61c165c4585358e52898adff4517816999f6e997c707606e,g567_gate3b_label_train_01244,room_64_64_16,room,24,2.0,0.011357734948396656,0.07941511881020341,,
label_train_target_set,fa4702d4e8327d52410852b5c9e553a24d4736564909fff305af93f834aa025f,g567_gate3b_label_train_00798,g567-large-empty-128x128-a-v3,large_empty,64,1.0,0.010919262468814845,0.09346012920141225,,
label_train_target_set,fa6f78bed10790bbd83bab0c4464937e7976da3bd4febe78f3b9c515b36d94ab,g567_gate3b_label_train_00956,g567-large-empty-128x128-a-v3,large_empty,2500,1.0,0.0018075818722210189,0.09044338851221027,,
label_train_target_set,fa7107e20629651ce3451db09514ef666f6b0731abfce5b10775121884745e42,g567_gate3b_label_train_00302,g567-string-64x32-a-v2,irregular_bottleneck,384,21.0,0.010840400437784274,0.08563140530998027,,
label_train_target_set,fa7c40a37dfbfe35499e06f4bb5619d3e9f1bb22a0194589cd2c85288aa17271,g567_gate3b_calibration_00050,ht_chantry,game,128,1.0,0.0018114836821480405,0.09046179670190058,,
label_train_target_set,fadc50e2fbcca3c5e11a61d4dab8511c3302a5647846d243486e5de018114339,g567_gate3b_label_train_01719,g567-room-64x48-b-v1,room,512,1.0,0.009281403810258956,0.09284544864344227,,
label_train_target_set,faf84244e9b50ad28bf0b217d6c2efffac6bcd357d28a5556da60959faafd3ca,g567_gate3b_label_train_01042,g567-large-empty-128x128-a-v3,large_empty,3000,1.0,0.0009043271200997488,0.09039565770399006,,
label_train_target_set,fb379d053089cdd6c32c7e73c4b2688b79a2ceb644d69dbdd93ec8d8b1dd9606,g567_gate3b_label_train_01796,room_32_32_4,room,12,4.0,0.00519362572994498,0.09078108468817346,,
label_train_target_set,fb5c76350b947e9e80d286e25e40a4acf8cfe02f23ebb6edef93e100a54637e4,g567_gate3b_label_train_01880,g567-room-24x24-a-v1,room,80,1.0,0.0013585156864590233,0.09145273374186626,,
label_train_target_set,fb6895913e50ae7ca0af7a6fe98b55d67fffe708dea09fb454df5cbd5f7bd63f,g567_gate3b_calibration_00071,ht_chantry,game,2000,21.0,0.010799161925157279,0.08560785236272145,,
label_train_target_set,fb6b90c69bf8730e1bc0bd95822605bfaab800583bdc3a1208611683b7b62a09,g567_gate3b_label_train_00285,g567-tunnel-64x32-a-v1,tunnel,256,21.0,0.01084800177172829,0.08564072621585021,,
label_train_target_set,fb742d3858758d38eef278e8ee3b22293fd1c25812f822d9081310a4c6240d13,g567_gate3b_label_train_00778,g567-large-empty-128x128-a-v2,large_empty,16,9.0,0.0012900620993272942,0.0907686288562822,,
label_train_target_set,fb7e40406b2315305cf048218799a776b01316e06f07ae760d05cd40b8c91f50,g567_gate3b_label_train_00986,g567-large-empty-128x128-a-v0,large_empty,3000,1.0,0.02292976319316833,0.06885175611764668,,
label_train_target_set,fb942a28dfabdb158d02094cdde435e4684bcb308a3902106ee6e87a9653413f,g567_gate3b_label_train_01078,g567-room-48x48-a-v3,room,24,1.0,0.0014957984288532908,0.09159001648426052,,
label_train_target_set,fb970d95fabe59d6eb095e6dc1f91109d01310934b6db183bd4abb95c5e16c44,g567_gate3b_label_train_01459,g567-large-maze-192x128-a-v1,large_maze,1500,2.0,0.007285924776205921,0.09155256055177212,,
label_train_target_set,fbb2082ce9136b50529b3dfa11a97c8923378998106f71477d7b3b12ff16c68e,g567_gate3b_label_train_01312,room_64_64_16,room,256,1.0,1.1842378929335004e-17,0.09009421805540724,,
label_train_target_set,fbf0da218562e9d033699143c1b088acc95bbc4307f9f0818e03602db6970c55,g567_gate3b_label_train_00400,warehouse_10_20_10_2_2,warehouse,192,1.0,0.02276484426051854,0.0686359655478644,,
label_train_target_set,fc0373ebcf4eb18cddc7d191c3fcf7b1225912db6de5d136628f3fe026ba19c5,g567_gate3b_label_train_00752,sortation_small,public_other,80,1.0,0.001850281021897706,0.09047383890738556,,
label_train_target_set,fc10c68c8b723c40f01c80589f93161d329cd7a592f424177b6f3316d2e08a5f,g567_gate3b_label_train_00113,den312d,game,12,21.0,0.010903478964701441,0.0856820164626508,,
label_train_target_set,fc155ccdef3ee027da1830230353cf434f7bf200f27c022316e3ce59dbaeeea4,g567_gate3b_label_train_00092,sortation_small,public_other,384,1.0,0.04511020767310313,0.04579325219941517,,
label_train_target_set,fc22841743ab75f71776d0a42ecec375b5784fc5dbdb8b3f5d090285b54e6ae7,g567_gate3b_calibration_00423,g567-large-lanes-192x128-a-v2,large_lanes,2500,21.0,0.010971529474108859,0.08577388567561377,,
label_train_target_set,fc7fccae14e499ea9109d4e8fd427d490bcc16f01d23e5eef68c666ef21995d8,g567_gate3b_label_train_01547,g567-large-maze-192x128-a-v1,large_maze,3000,3.0,0.0007677078247070678,0.09086192588011428,,
label_train_target_set,fc84943a0b69ff30f6e58aacd6455c9e4e643a12550264618e360a870f090828,g567_gate3b_calibration_00171,empty_16_16,empty,128,1.0,0.003648050843723228,0.09080812972689434,,
label_train_target_set,fca0e51aab502bb71c9bea393d9bbf865f9136e42b3651b9642f0fa627bb4887,g567_gate3b_label_train_00611,maze_32_32_2,maze,64,1.0,0.0036912471812869775,0.09083732771495044,,
label_train_target_set,fcb5b141df18a775d4b132fa2489cc7ae71714dd07d912eed7b49e1f5f284a6a,g567_gate3b_label_train_00983,g567-large-empty-128x128-a-v0,large_empty,3000,1.0,0.001940061151981361,0.08944753001133604,,
label_train_target_set,fd01e3181ed8b70677c49ac43dd8ca1054646035237b04d6b4547c360eff444d,g567_gate3b_label_train_01460,g567-large-maze-192x128-a-v3,large_maze,1500,21.0,0.01096154733512408,0.08576146311432871,,
label_train_target_set,fd17ff2f530cd756cd8134f60ad84f8ddeaf33f08173c90c897bdf8fcf1f4ac0,g567_gate3b_label_train_00284,g567-tunnel-64x32-a-v3,tunnel,256,21.0,0.010842853172295781,0.08563512364032143,,
label_train_target_set,fd2f507e15c4a7e37497be1ad89624b48141c0a9f56581c4b78675b0c52229ce,g567_gate3b_label_train_00260,random_32_32_10,random,384,1.0,0.04519292141710008,0.04574675155064419,,
label_train_target_set,fd3d4417e5c38b738a539b691540e54f0dd4b8dbeccc2db2f841e86bd0e2bf30,g567_gate3b_label_train_01136,g567-room-48x48-a-v0,room,384,1.0,0.0013714234034221237,0.09146564145882935,,
label_train_target_set,fd417bf228a568f95c8b3059208271ab4f8565c587cefa16a5713c93217ec899,g567_gate3b_label_train_00979,g567-large-empty-128x128-a-v3,large_empty,2500,1.0,0.0007968346277872102,0.09089105268319445,,
label_train_target_set,fd46074a62092100ba49ed2454a37d4c8b55910a81e74c6bd4a1766e13d3c6e6,g567_gate3b_calibration_00283,warehouse_small,warehouse,128,1.0,0.045100834137863505,0.04579949090878179,,
label_train_target_set,fd62a9271f3f96d68c1464cb6428db77c3c6fd1ba99ab73f3744894c07b58078,g567_gate3b_calibration_00498,g567-connector-48x48-a-v0,connector,256,21.0,0.010837415058957028,0.08563839596054905,,
label_train_target_set,fd64e92569c5fbe9c76d25d8017b65ba5bb0c74dfd955f50b15fa9b6d221d37b,g567_gate3b_label_train_01549,g567-large-maze-192x128-a-v3,large_maze,3000,1.0,0.06764374243361616,0.0228875791411551,,
label_train_target_set,fda803dde25fa61a1405ee1c07bc303c50826491c8dce356eb84bc2ccfac1a07,g567_gate3b_label_train_00353,warehouse_10_20_10_2_2,warehouse,48,1.0,0.003699893118843284,0.09084726389438398,,
label_train_target_set,fdafaa9494eba8793058ad1d1bf727589f27f9ce745dc6163d927b31ad3ec9fa,g567_gate3b_label_train_01862,room_32_32_4,room,80,2.0,0.007379811510207191,0.09157537669416457,,
label_train_target_set,fdcbf1d375cab2b6c0fc2930edd77396cf0ea806d14bdcd2e6c5784bae575d2a,g567_gate3b_calibration_00472,g567-connector-48x48-a-v1,connector,256,21.0,0.010905131601917863,0.08569962090803476,,
label_train_target_set,fdf032cfde293f7a9e6cc004068ad5dab96fc2b1ec3594eaa195cac3bda86682,g567_gate3b_label_train_00487,room_64_64_8,room,48,1.0,0.0019193172454834103,0.09201353530089064,,
label_train_target_set,fdf2a1823acceb822a8aa3b7592523c695c1d5ce66b4696800bb8242a6962cad,g567_gate3b_label_train_01656,warehouse_10_20_10_2_1,warehouse,384,1.0,0.028244469757117894,0.11456332365198747,,
label_train_target_set,fdf4ac828842e9af182fed777e856d2463863f43bdd47c66c253ed7cf8c50b7a,g567_gate3b_label_train_01617,sortation_medium,public_other,3000,1.0,0.0009138186772663768,0.0910080367326736,,
label_train_target_set,fdfd79404c62636c64e7bdfd95e865ce58aeee4be93aad3586cb936110d5f695,g567_gate3b_label_train_00950,g567-large-empty-128x128-a-v1,large_empty,2500,1.0,0.045237451602542215,0.0457420774395504,,
label_train_target_set,fe27e836fc56e7e3a6b96f96a95770261b083ae0102f4fbbe0e1cfee248905c3,g567_gate3b_label_train_01657,g567-random-16x16-a-v3,random,16,2.0,0.02356589326309783,0.06901237231871438,,
label_train_target_set,fe2df3fa75ec3e3d9f19e8c3ba1f95816aca839bae30f0793a84e834c9cceef7,g567_gate3b_label_train_01041,g567-large-empty-128x128-a-v3,large_empty,3000,21.0,0.010829114790721432,0.0855865423860013,,
label_train_target_set,fe4c2d802e8b153afc939ce850a87614059c33b3864bc3e822440e9637da006a,g567_gate3b_label_train_00137,den312d,game,32,2.0,0.014502209933504314,0.10280737520446866,,
label_train_target_set,fe5c283a6d1dcc8d6187fc1799138924744123d4cd7fd0a0cada713561650b06,g567_gate3b_label_train_00602,maze_32_32_2,maze,48,1.0,0.028188529326802197,0.11454553019432798,,
label_train_target_set,fe64f821da94d30706ff771176d3225f248972e22da0e6fda0589656072e3954,g567_gate3b_label_train_00349,warehouse_10_20_10_2_2,warehouse,32,21.0,0.010897848554974878,0.08565807624401152,,
label_train_target_set,fe76654774092bc9e018a3c9e8ca01cf13b84e2ad869e6a7365be9d183e26662,g567_gate3b_label_train_01792,room_32_32_4,room,12,3.0,0.003750298398512411,0.08998335021513486,,
label_train_target_set,fef07340f3f75e4c1ef7087d34d702007f8043ce30449c76bc13d6719f43c50f,g567_gate3b_label_train_00324,g567-string-64x32-a-v2,irregular_bottleneck,384,21.0,0.010846086818209583,0.08564116736771209,,
label_train_target_set,ff054437336ac4fb8c6797b61d9d42bb7a62230040189600ff67007dbd0e3fb9,g567_gate3b_label_train_00426,warehouse_10_20_10_2_2,warehouse,384,1.0,0.045211063334866096,0.045755509313136926,,
label_train_target_set,ff25637364749013eb55ce1f5052afd5b9fd93fde25b778fbdbba1be216f62f2,g567_gate3b_label_train_00244,random_32_32_10,random,48,1.0,0.0036815124182474346,0.09083706214314416,,
label_train_target_set,ff45351f07143b76a7e529abbd8fb436db53942a584ed4d52a9bf06f37f73b7f,g567_gate3b_label_train_00318,g567-string-64x32-a-v1,irregular_bottleneck,384,21.0,0.010873398544071131,0.08566688638177682,,
