g551_targeted_row_id,execution_mode,real_solver_execution,context_key,context_id,role,candidate_id,materialized_method,sampling_policy,map,map_family,agents,seed,budget_ms,iteration,solution_found,probe_feasible,sum_of_loss_ratio,probe_sum_of_loss,probe_lower_bound,probe_runtime_ms,expanded_nodes,low_level_pibt_calls,trace_event_count,candidate_recognized,updateparams_hash,updateparams_fingerprint,traffic_before_hash_full,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,counts_as_new_g549_solver_row,probe_materialized,no_probe_reason,panel,route,horizon_id,nominal_budget_ms,short_budget_ms,base_time_limit_sec,ltm_max_iterations,fresh_seed_block,theta_cluster,registry_label,candidate_group,fulltheta_registry_row_id,counts_as_g549_calibration_topup,counts_as_g549_fulltheta_replay,context_horizon_key,fulltheta_fingerprint_match,fulltheta_fingerprint_mismatched_fields,counts_as_new_g550_solver_row,g550_stage,counts_as_new_g551_solver_row,g551_stage,counts_as_new_g546_solver_row,delta_vs_additive_in_same_context,delta_vs_static_in_same_context,is_best_candidate_in_context,oracle_gap_vs_static,feature_map_family_maze,feature_map_family_random,feature_map_family_warehouse,feature_agents,feature_budget_ms,feature_iteration_final,feature_trace_event_count,feature_trace_events_per_agent,feature_pibt_failure_audit_count,feature_expanded_nodes,feature_high_level_expansions,feature_low_level_pibt_calls,feature_expansions_per_agent,feature_budget_per_agent,feature_obstacle_ratio_proxy,feature_corridor_proxy,feature_junction_proxy
g551_targeted_no_probe_00000004_9409295736,new_g551_generated_theta_targeted_solver_row,True,random-32-32-20|50|3001|2000|no_probe|generated_theta_targeted_short2000_t050_i2,generated_theta_targeted|random|a50|s3001|b2000|short2000_t050_i2,generated_theta::repair5g551_theta_551000317,repair5g551_theta_551000317,repair5g551_theta_551000317,checkpoint_risk_classifier_utility_ranker_abstention,random-32-32-20,random,50,3001,2000,,False,False,,,,,,,,True,,,,1.25,1.00953782838,1.25,0.75,0.75,1,0.835,0.95,1,0.764159865474,0.862,0.434,0.7855,0.99,11.914,1,0,0,False,False,False,False,False,True,False,outer_static_flow_no_solution_or_no_counterfactual_checkpoint,generated_theta_targeted,E_targeted_transfer,generated_theta_targeted_short2000_t050_i2,2000,2000,0.5,2,3000_3019,checkpoint_risk_classifier_utility_ranker_abstention,g551_iteration_checkpoint_policy,checkpoint_risk_classifier_utility_ranker_abstention,g551_policy_generated_000005,,,random-32-32-20|50|3001|2000|generated_theta_targeted_short2000_t050_i2,True,,True,g551_generated_theta_targeted,True,g551_generated_theta_targeted,,,,,,,,,,,,,,,,,,,,,,
g551_targeted_no_probe_00000005_7959440918,new_g551_generated_theta_targeted_solver_row,True,random-32-32-20|50|3001|2000|no_probe|generated_theta_targeted_short2000_t050_i2,generated_theta_targeted|random|a50|s3001|b2000|short2000_t050_i2,generated_theta::repair5g551_theta_551000083,repair5g551_theta_551000083,repair5g551_theta_551000083,checkpoint_risk_classifier_utility_ranker_abstention,random-32-32-20,random,50,3001,2000,,False,False,,,,,,,,True,,,,1.25,1.42825314349,1.25,0.75,0.75,1,1,0.95,1,0.678355643289,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True,False,outer_static_flow_no_solution_or_no_counterfactual_checkpoint,generated_theta_targeted,E_targeted_transfer,generated_theta_targeted_short2000_t050_i2,2000,2000,0.5,2,3000_3019,checkpoint_risk_classifier_utility_ranker_abstention,g551_iteration_checkpoint_policy,checkpoint_risk_classifier_utility_ranker_abstention,g551_policy_generated_000006,,,random-32-32-20|50|3001|2000|generated_theta_targeted_short2000_t050_i2,True,,True,g551_generated_theta_targeted,True,g551_generated_theta_targeted,,,,,,,,,,,,,,,,,,,,,,
g551_targeted_no_probe_00000006_7465512130,new_g551_generated_theta_targeted_solver_row,True,random-32-32-20|50|3001|2000|no_probe|generated_theta_targeted_short2000_t050_i2,generated_theta_targeted|random|a50|s3001|b2000|short2000_t050_i2,generated_theta::repair5g551_theta_551000176,repair5g551_theta_551000176,repair5g551_theta_551000176,checkpoint_risk_classifier_utility_ranker_abstention,random-32-32-20,random,50,3001,2000,,False,False,,,,,,,,True,,,,1.25,1.284375,1.25,0.75,0.75,1,0.9825,0.95,1,0.9875,0.9775,0.343,0.78375,0.933570821899,10.475530254,1,0,0,False,False,False,False,False,True,False,outer_static_flow_no_solution_or_no_counterfactual_checkpoint,generated_theta_targeted,E_targeted_transfer,generated_theta_targeted_short2000_t050_i2,2000,2000,0.5,2,3000_3019,checkpoint_risk_classifier_utility_ranker_abstention,g551_iteration_checkpoint_policy,checkpoint_risk_classifier_utility_ranker_abstention,g551_policy_generated_000007,,,random-32-32-20|50|3001|2000|generated_theta_targeted_short2000_t050_i2,True,,True,g551_generated_theta_targeted,True,g551_generated_theta_targeted,,,,,,,,,,,,,,,,,,,,,,
g551_targeted_no_probe_00000007_0033394917,new_g551_generated_theta_targeted_solver_row,True,random-32-32-20|50|3001|2000|no_probe|generated_theta_targeted_short2000_t050_i2,generated_theta_targeted|random|a50|s3001|b2000|short2000_t050_i2,generated_theta::repair5g551_theta_551000270,repair5g551_theta_551000270,repair5g551_theta_551000270,checkpoint_risk_classifier_utility_ranker_abstention,random-32-32-20,random,50,3001,2000,,False,False,,,,,,,,True,,,,1.25,1.5,1.25,0.75,0.75,1,0.573897470429,0.95,1,1.097,0.58701993496,0.2965,0.8075,0.944,11.965,1,0,0,False,False,False,False,False,True,False,outer_static_flow_no_solution_or_no_counterfactual_checkpoint,generated_theta_targeted,E_targeted_transfer,generated_theta_targeted_short2000_t050_i2,2000,2000,0.5,2,3000_3019,checkpoint_risk_classifier_utility_ranker_abstention,g551_iteration_checkpoint_policy,checkpoint_risk_classifier_utility_ranker_abstention,g551_policy_generated_000008,,,random-32-32-20|50|3001|2000|generated_theta_targeted_short2000_t050_i2,True,,True,g551_generated_theta_targeted,True,g551_generated_theta_targeted,,,,,,,,,,,,,,,,,,,,,,
g551_targeted_no_probe_00000008_6003138811,new_g551_generated_theta_targeted_solver_row,True,random-32-32-20|50|3001|2000|no_probe|generated_theta_targeted_short2000_t050_i2,generated_theta_targeted|random|a50|s3001|b2000|short2000_t050_i2,generated_theta::repair5g551_theta_551000113,repair5g551_theta_551000113,repair5g551_theta_551000113,checkpoint_risk_classifier_utility_ranker_abstention,random-32-32-20,random,50,3001,2000,,False,False,,,,,,,,True,,,,1.25,1.25,1.25,0.75,0.75,1,0.898444350741,0.95,1,1,0.942247107747,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True,False,outer_static_flow_no_solution_or_no_counterfactual_checkpoint,generated_theta_targeted,E_targeted_transfer,generated_theta_targeted_short2000_t050_i2,2000,2000,0.5,2,3000_3019,checkpoint_risk_classifier_utility_ranker_abstention,g551_iteration_checkpoint_policy,checkpoint_risk_classifier_utility_ranker_abstention,g551_policy_generated_000009,,,random-32-32-20|50|3001|2000|generated_theta_targeted_short2000_t050_i2,True,,True,g551_generated_theta_targeted,True,g551_generated_theta_targeted,,,,,,,,,,,,,,,,,,,,,,
g551_targeted_no_probe_00000009_3868896085,new_g551_generated_theta_targeted_solver_row,True,random-32-32-20|50|3001|2000|no_probe|generated_theta_targeted_short2000_t050_i2,generated_theta_targeted|random|a50|s3001|b2000|short2000_t050_i2,generated_theta::repair5g551_theta_551000506,repair5g551_theta_551000506,repair5g551_theta_551000506,checkpoint_risk_classifier_utility_ranker_abstention,random-32-32-20,random,50,3001,2000,,False,False,,,,,,,,True,,,,1.25,1.25,1.25,0.75,0.75,1,0.771,0.95,1,0.959,0.69,0.343,0.773,0.928,11.046,1,0,0,False,False,False,False,False,True,False,outer_static_flow_no_solution_or_no_counterfactual_checkpoint,generated_theta_targeted,E_targeted_transfer,generated_theta_targeted_short2000_t050_i2,2000,2000,0.5,2,3000_3019,checkpoint_risk_classifier_utility_ranker_abstention,g551_iteration_checkpoint_policy,checkpoint_risk_classifier_utility_ranker_abstention,g551_policy_generated_000010,,,random-32-32-20|50|3001|2000|generated_theta_targeted_short2000_t050_i2,True,,True,g551_generated_theta_targeted,True,g551_generated_theta_targeted,,,,,,,,,,,,,,,,,,,,,,
g551_targeted_no_probe_00000010_5381768159,new_g551_generated_theta_targeted_solver_row,True,random-32-32-20|50|3001|2000|no_probe|generated_theta_targeted_short2000_t050_i2,generated_theta_targeted|random|a50|s3001|b2000|short2000_t050_i2,generated_theta::repair5g551_theta_551000382,repair5g551_theta_551000382,repair5g551_theta_551000382,checkpoint_risk_classifier_utility_ranker_abstention,random-32-32-20,random,50,3001,2000,,False,False,,,,,,,,True,,,,1.25,1.203125,1.25,0.75,0.75,1,0.815271037085,0.95,1,0.9005,0.826720157275,0.256375,0.6845,1,10.8845,1,0,0,False,False,False,False,False,True,False,outer_static_flow_no_solution_or_no_counterfactual_checkpoint,generated_theta_targeted,E_targeted_transfer,generated_theta_targeted_short2000_t050_i2,2000,2000,0.5,2,3000_3019,checkpoint_risk_classifier_utility_ranker_abstention,g551_iteration_checkpoint_policy,checkpoint_risk_classifier_utility_ranker_abstention,g551_policy_generated_000011,,,random-32-32-20|50|3001|2000|generated_theta_targeted_short2000_t050_i2,True,,True,g551_generated_theta_targeted,True,g551_generated_theta_targeted,,,,,,,,,,,,,,,,,,,,,,
g551_targeted_no_probe_00000011_8115899888,new_g551_generated_theta_targeted_solver_row,True,random-32-32-20|50|3001|2000|no_probe|generated_theta_targeted_short2000_t050_i2,generated_theta_targeted|random|a50|s3001|b2000|short2000_t050_i2,generated_theta::repair5g551_theta_551000114,repair5g551_theta_551000114,repair5g551_theta_551000114,checkpoint_risk_classifier_utility_ranker_abstention,random-32-32-20,random,50,3001,2000,,False,False,,,,,,,,True,,,,1.25,1.25,1.25,0.75,0.75,1,0.796888701481,0.95,1,1,0.884494215494,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True,False,outer_static_flow_no_solution_or_no_counterfactual_checkpoint,generated_theta_targeted,E_targeted_transfer,generated_theta_targeted_short2000_t050_i2,2000,2000,0.5,2,3000_3019,checkpoint_risk_classifier_utility_ranker_abstention,g551_iteration_checkpoint_policy,checkpoint_risk_classifier_utility_ranker_abstention,g551_policy_generated_000012,,,random-32-32-20|50|3001|2000|generated_theta_targeted_short2000_t050_i2,True,,True,g551_generated_theta_targeted,True,g551_generated_theta_targeted,,,,,,,,,,,,,,,,,,,,,,
g551_targeted_no_probe_00000012_7473491967,new_g551_generated_theta_targeted_solver_row,True,random-32-32-20|50|3001|2000|no_probe|generated_theta_targeted_short2000_t050_i2,generated_theta_targeted|random|a50|s3001|b2000|short2000_t050_i2,generated_theta::repair5g551_theta_551000096,repair5g551_theta_551000096,repair5g551_theta_551000096,checkpoint_risk_classifier_utility_ranker_abstention,random-32-32-20,random,50,3001,2000,,False,False,,,,,,,,True,,,,1.25,1.3838608434,1.25,0.75,0.75,1,0.95,0.95,1,1.14160480662,1.13,0.2975,0.915,1,12,1,0,0,False,False,False,False,False,True,False,outer_static_flow_no_solution_or_no_counterfactual_checkpoint,generated_theta_targeted,E_targeted_transfer,generated_theta_targeted_short2000_t050_i2,2000,2000,0.5,2,3000_3019,checkpoint_risk_classifier_utility_ranker_abstention,g551_iteration_checkpoint_policy,checkpoint_risk_classifier_utility_ranker_abstention,g551_policy_generated_000013,,,random-32-32-20|50|3001|2000|generated_theta_targeted_short2000_t050_i2,True,,True,g551_generated_theta_targeted,True,g551_generated_theta_targeted,,,,,,,,,,,,,,,,,,,,,,
g551_targeted_no_probe_00000013_6671795391,new_g551_generated_theta_targeted_solver_row,True,random-32-32-20|50|3001|2000|no_probe|generated_theta_targeted_short2000_t050_i2,generated_theta_targeted|random|a50|s3001|b2000|short2000_t050_i2,generated_theta::repair5g551_theta_551000419,repair5g551_theta_551000419,repair5g551_theta_551000419,checkpoint_risk_classifier_utility_ranker_abstention,random-32-32-20,random,50,3001,2000,,False,False,,,,,,,,True,,,,1.25,1.25,1.25,0.75,0.75,1,1.035,0.95,1,0.954,1.014,0.253,0.832,0.904,10.921,1,0,0,False,False,False,False,False,True,False,outer_static_flow_no_solution_or_no_counterfactual_checkpoint,generated_theta_targeted,E_targeted_transfer,generated_theta_targeted_short2000_t050_i2,2000,2000,0.5,2,3000_3019,checkpoint_risk_classifier_utility_ranker_abstention,g551_iteration_checkpoint_policy,checkpoint_risk_classifier_utility_ranker_abstention,g551_policy_generated_000014,,,random-32-32-20|50|3001|2000|generated_theta_targeted_short2000_t050_i2,True,,True,g551_generated_theta_targeted,True,g551_generated_theta_targeted,,,,,,,,,,,,,,,,,,,,,,
g551_targeted_no_probe_00000014_7140764558,new_g551_generated_theta_targeted_solver_row,True,random-32-32-20|50|3001|2000|no_probe|generated_theta_targeted_short2000_t050_i2,generated_theta_targeted|random|a50|s3001|b2000|short2000_t050_i2,generated_theta::repair5g551_theta_551000053,repair5g551_theta_551000053,repair5g551_theta_551000053,checkpoint_risk_classifier_utility_ranker_abstention,random-32-32-20,random,50,3001,2000,,False,False,,,,,,,,True,,,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.909626801652,10.7790116523,1,0,0,False,False,False,False,False,True,False,outer_static_flow_no_solution_or_no_counterfactual_checkpoint,generated_theta_targeted,E_targeted_transfer,generated_theta_targeted_short2000_t050_i2,2000,2000,0.5,2,3000_3019,checkpoint_risk_classifier_utility_ranker_abstention,g551_iteration_checkpoint_policy,checkpoint_risk_classifier_utility_ranker_abstention,g551_policy_generated_000015,,,random-32-32-20|50|3001|2000|generated_theta_targeted_short2000_t050_i2,True,,True,g551_generated_theta_targeted,True,g551_generated_theta_targeted,,,,,,,,,,,,,,,,,,,,,,
g551_targeted_no_probe_00000015_1510847828,new_g551_generated_theta_targeted_solver_row,True,random-32-32-20|50|3001|2000|no_probe|generated_theta_targeted_short2000_t050_i2,generated_theta_targeted|random|a50|s3001|b2000|short2000_t050_i2,generated_theta::repair5g551_theta_551000081,repair5g551_theta_551000081,repair5g551_theta_551000081,checkpoint_risk_classifier_utility_ranker_abstention,random-32-32-20,random,50,3001,2000,,False,False,,,,,,,,True,,,,1.25,1.19215608336,1.25,0.75,0.75,1,1,0.95,1,0.996349915921,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True,False,outer_static_flow_no_solution_or_no_counterfactual_checkpoint,generated_theta_targeted,E_targeted_transfer,generated_theta_targeted_short2000_t050_i2,2000,2000,0.5,2,3000_3019,checkpoint_risk_classifier_utility_ranker_abstention,g551_iteration_checkpoint_policy,checkpoint_risk_classifier_utility_ranker_abstention,g551_policy_generated_000016,,,random-32-32-20|50|3001|2000|generated_theta_targeted_short2000_t050_i2,True,,True,g551_generated_theta_targeted,True,g551_generated_theta_targeted,,,,,,,,,,,,,,,,,,,,,,
g551_targeted_no_probe_00000016_4095618971,new_g551_generated_theta_targeted_solver_row,True,random-32-32-20|50|3001|2000|no_probe|generated_theta_targeted_short2000_t050_i2,generated_theta_targeted|random|a50|s3001|b2000|short2000_t050_i2,generated_theta::repair5g551_theta_551000082,repair5g551_theta_551000082,repair5g551_theta_551000082,checkpoint_risk_classifier_utility_ranker_abstention,random-32-32-20,random,50,3001,2000,,False,False,,,,,,,,True,,,,1.25,1.16323412504,1.25,0.75,0.75,1,1,0.95,1,0.994524873881,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True,False,outer_static_flow_no_solution_or_no_counterfactual_checkpoint,generated_theta_targeted,E_targeted_transfer,generated_theta_targeted_short2000_t050_i2,2000,2000,0.5,2,3000_3019,checkpoint_risk_classifier_utility_ranker_abstention,g551_iteration_checkpoint_policy,checkpoint_risk_classifier_utility_ranker_abstention,g551_policy_generated_000017,,,random-32-32-20|50|3001|2000|generated_theta_targeted_short2000_t050_i2,True,,True,g551_generated_theta_targeted,True,g551_generated_theta_targeted,,,,,,,,,,,,,,,,,,,,,,
g551_targeted_no_probe_00000017_6624342646,new_g551_generated_theta_targeted_solver_row,True,random-32-32-20|50|3001|2000|no_probe|generated_theta_targeted_short2000_t050_i2,generated_theta_targeted|random|a50|s3001|b2000|short2000_t050_i2,generated_theta::repair5g551_theta_551000273,repair5g551_theta_551000273,repair5g551_theta_551000273,checkpoint_risk_classifier_utility_ranker_abstention,random-32-32-20,random,50,3001,2000,,False,False,,,,,,,,True,,,,1.25,1.25,1.25,0.75,0.75,1,1.097,0.95,1,0.971,1.064,0.274,0.699,0.908277379445,10.1685838048,1,0,0,False,False,False,False,False,True,False,outer_static_flow_no_solution_or_no_counterfactual_checkpoint,generated_theta_targeted,E_targeted_transfer,generated_theta_targeted_short2000_t050_i2,2000,2000,0.5,2,3000_3019,checkpoint_risk_classifier_utility_ranker_abstention,g551_iteration_checkpoint_policy,checkpoint_risk_classifier_utility_ranker_abstention,g551_policy_generated_000018,,,random-32-32-20|50|3001|2000|generated_theta_targeted_short2000_t050_i2,True,,True,g551_generated_theta_targeted,True,g551_generated_theta_targeted,,,,,,,,,,,,,,,,,,,,,,
g551_targeted_00000000,new_g551_generated_theta_targeted_solver_row,True,random-32-32-20|50|3003|2000|0|14650fb0739d0383,random-32-32-20|a50|s3003|it0|g551_generated_theta_targeted_random_32_32_20_a50_s3003_hgenerated_theta_targeted_short2000_t100_i2_b2000,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,baseline,random-32-32-20,random,50,3003,2000,0,True,True,1.27913279133,1416,1107,380.8871,63,3100,2656,True,35049bacad216c02,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,14650fb0739d0383,0,1,1,1,1,0,0,1,1,1,0,0,0.25,0.25,11,0,0,1,False,False,False,False,False,True,True,,generated_theta_targeted,E_targeted_transfer,generated_theta_targeted_short2000_t100_i2,2000,2000,1,2,3000_3019,additive_ltm,additive_ltm,additive_ltm,,,,random-32-32-20|50|3003|2000|generated_theta_targeted_short2000_t100_i2,True,,True,g551_generated_theta_targeted,True,g551_generated_theta_targeted,True,0,0.134598012647,False,-0.0108401084011,0,1,0,50,2000,0,2656,53.12,0,63,0,3100,1.26,40,0.2,0.2,0.45
g551_targeted_00000001,new_g551_generated_theta_targeted_solver_row,True,random-32-32-20|50|3003|2000|0|14650fb0739d0383,random-32-32-20|a50|s3003|it0|g551_generated_theta_targeted_random_32_32_20_a50_s3003_hgenerated_theta_targeted_short2000_t100_i2_b2000,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,baseline,random-32-32-20,random,50,3003,2000,0,True,True,1.14453477868,1267,1107,463.8918,51,2500,2656,True,29737bed70c56f0d,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True,True,,generated_theta_targeted,E_targeted_transfer,generated_theta_targeted_short2000_t100_i2,2000,2000,1,2,3000_3019,static_flow_shield,static_flow_shield,static_flow_shield,,,,random-32-32-20|50|3003|2000|generated_theta_targeted_short2000_t100_i2,True,,True,g551_generated_theta_targeted,True,g551_generated_theta_targeted,True,-0.134598012647,0,False,-0.0108401084011,0,1,0,50,2000,0,2656,53.12,0,51,0,2500,1.02,40,0.2,0.2,0.45
g551_targeted_00000002,new_g551_generated_theta_targeted_solver_row,True,random-32-32-20|50|3003|2000|0|14650fb0739d0383,random-32-32-20|a50|s3003|it0|g551_generated_theta_targeted_random_32_32_20_a50_s3003_hgenerated_theta_targeted_short2000_t100_i2_b2000,frozen_family_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,baseline,random-32-32-20,random,50,3003,2000,0,True,True,1.17073170732,1296,1107,455.3455,51,2500,2656,True,fbcf27bf34de68c,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.59999999999999998|max_flow_shield=0.75,14650fb0739d0383,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.6,0.75,1,11,1,0,0,False,False,False,False,False,True,True,,generated_theta_targeted,E_targeted_transfer,generated_theta_targeted_short2000_t100_i2,2000,2000,1,2,3000_3019,frozen_family_static_goal_aware,frozen_family_static_goal_aware,frozen_family_static_goal_aware,,,,random-32-32-20|50|3003|2000|generated_theta_targeted_short2000_t100_i2,True,,True,g551_generated_theta_targeted,True,g551_generated_theta_targeted,True,-0.108401084011,0.026196928636,False,-0.0108401084011,0,1,0,50,2000,0,2656,53.12,0,51,0,2500,1.02,40,0.2,0.2,0.45
