theta_id,theta_family,support_strata,safe_positive_support,hard_negative_support,hard_negative_regression_count_vs_static_flow,hard_negative_regression_count_vs_additive,fingerprint_match_rate,support_distance_threshold,utility_mean,utility_CI,forbidden_reason,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
repair5g549_theta_549001005,goal_projection_mode_ablation,2,3,0,0,0,1,0.05,0.03294043264,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.236251027498,0.35,0.75,1,11,0,0,1,False,False,False,False,False
repair5g549_theta_549001006,alpha_cong_commit_nonprogress_sweep,2,4,4,2,4,1,0.05,0.013878025385,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.51377422245,1.25,0.75,0.75,1,1,0.95,1,1.42633114734,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001007,g543_true_near_signal_neighborhood,2,17,2,0,2,1,0.05,0.0533226362618,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.830752138496,0.551841796316,1.02220295559,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001008,g546_g548_safe_no_gain_neighborhood,2,19,2,0,2,1,0.05,0.0206846517384,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,0.841770716459,0.95,1,0.879326991346,1,0.35,0.75,0.727528844942,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001009,surrogate_guided_theta_if_model_exists,2,23,2,0,2,1,0.05,0.0345345626178,compact_audit_not_claim,success_regression_vs_additive,1.25,0.968181563637,1.25,0.75,0.75,1,1,0.95,1,0.707868684263,0.556941986116,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001010,negative_control,2,15,0,0,0,1,0.05,0.0677850464367,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.20026559947,1.48118703763,0.35,0.75,1,11.9324681351,0,0,1,False,False,False,False,False
repair5g549_theta_549001011,static_flow_local_perturbation_fulltheta,2,7,4,2,4,1,0.05,0.0144373502057,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,0.98105503789,0.95,1,1.22318755362,0.794171611657,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001012,lambda_flow_lambda_cong_sweep,2,11,0,0,0,1,0.05,0.0270205458245,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.897736204528,0.199337601325,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001013,alpha_flow_wait_progress_sweep,2,9,0,0,0,1,0.05,0.0259997324844,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,0.774100951798,0.95,1,1,1.28808492383,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001014,edge_cost_clamp_sweep,2,9,2,0,2,1,0.05,0.0151620959867,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.329887590225,9.61339677321,1,0,0,False,False,False,False,False
repair5g549_theta_549001015,goal_projection_mode_ablation,2,9,0,0,0,1,0.05,0.0151620959867,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1.36959326081,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001016,alpha_cong_commit_nonprogress_sweep,2,3,0,0,0,1,0.05,0.02843078432,compact_audit_not_claim,,1.25,0.951370347259,1.25,0.75,0.75,1,1,0.95,1,1.31800536399,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001017,g543_true_near_signal_neighborhood,2,15,2,0,2,1,0.05,0.028201246612,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.655822088356,0.205842988314,1.230502289,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001018,g546_g548_safe_no_gain_neighborhood,2,4,2,0,2,1,0.05,0.007249693975,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,0.239907720185,0.95,1,1.33216223568,1,0.35,0.75,0.657728484543,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001019,surrogate_guided_theta_if_model_exists,2,7,4,2,4,1,0.05,0.0268590279443,compact_audit_not_claim,success_regression_vs_static_flow,1.25,0.94496981006,1.25,0.75,0.75,1,1,0.95,1,1.00555768888,0.976149147702,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001020,negative_control,2,0,2,2,2,1,0.05,,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.24547750904,0.0751783496433,0.35,0.75,1,11.9287401425,0,0,1,False,False,False,False,False
repair5g549_theta_549001021,static_flow_local_perturbation_fulltheta,2,7,2,2,2,1,0.05,0.0227202783186,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,0.827352745295,0.95,1,1.05719728561,0.849068501863,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001022,lambda_flow_lambda_cong_sweep,2,17,2,0,2,1,0.05,0.03220473372,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.770316459367,0.411884176232,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001023,alpha_flow_wait_progress_sweep,2,7,2,0,2,1,0.05,0.0250018978271,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,0.69735485529,0.95,1,1,0.612495275009,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001024,edge_cost_clamp_sweep,2,5,2,2,2,1,0.05,0.018024216396,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.412256175488,10.9793500413,1,0,0,False,False,False,False,False
repair5g549_theta_549001025,goal_projection_mode_ablation,2,13,2,2,2,1,0.05,0.0705044817546,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1.43833512333,0.35,0.75,1,11,0,1,0,False,False,False,False,False
repair5g549_theta_549001026,alpha_cong_commit_nonprogress_sweep,2,23,2,0,2,1,0.05,0.0436909153783,compact_audit_not_claim,success_regression_vs_additive,1.25,1.72713004574,1.25,0.75,0.75,1,1,0.95,1,0.505548988902,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001027,g543_true_near_signal_neighborhood,2,3,2,2,2,1,0.05,0.0250757603467,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.165800668399,0.444654510691,0.513930472139,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001028,g546_g548_safe_no_gain_neighborhood,2,15,0,0,0,1,0.05,0.0280122640307,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,0.298106103788,0.95,1,0.769462911074,1,0.35,0.75,0.644103911792,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001029,surrogate_guided_theta_if_model_exists,2,5,0,0,0,1,0.05,0.014229690018,compact_audit_not_claim,,1.25,0.952847594305,1.25,0.75,0.75,1,1,0.95,1,1.23572922854,0.432676234648,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001030,negative_control,2,1,0,0,0,1,0.05,0.02388758782,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.927934144132,0.189814120372,0.35,0.75,1,11.3630612739,0,0,1,False,False,False,False,False
repair5g549_theta_549001031,static_flow_local_perturbation_fulltheta,2,17,0,0,0,1,0.05,0.0226531957324,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,0.732117935764,0.95,1,0.764392471215,0.742512314975,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001032,lambda_flow_lambda_cong_sweep,2,7,2,2,2,1,0.05,0.0254246102086,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.980709038582,0.218123563753,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001033,alpha_flow_wait_progress_sweep,2,7,0,0,0,1,0.05,0.0223949363714,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,0.72853479293,0.95,1,1,0.19996010008,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001034,edge_cost_clamp_sweep,2,7,0,0,0,1,0.05,0.0157160832686,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.692674614651,10.9211821576,1,0,0,False,False,False,False,False
repair5g549_theta_549001035,goal_projection_mode_ablation,2,0,0,0,0,1,0.05,,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.16907516185,0.35,0.75,1,11,0,0,1,False,False,False,False,False
repair5g549_theta_549001036,alpha_cong_commit_nonprogress_sweep,2,4,0,0,0,1,0.05,0.01532725455,compact_audit_not_claim,,1.25,1.57558284883,1.25,0.75,0.75,1,1,0.95,1,1.2725984548,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001037,g543_true_near_signal_neighborhood,2,3,2,0,2,1,0.05,0.00901578493,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.293924412151,0.30137979724,0.634251231498,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001038,g546_g548_safe_no_gain_neighborhood,2,3,0,0,0,1,0.05,0.0184125863833,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,0.951339197322,0.95,1,1.27566564867,1,0.35,0.75,0.648419203162,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001039,surrogate_guided_theta_if_model_exists,2,17,0,0,0,1,0.05,0.0236472447941,compact_audit_not_claim,,1.25,0.998625952748,1.25,0.75,0.75,1,1,0.95,1,0.809113281773,0.219197861604,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001040,negative_control,2,0,0,0,0,1,0.05,,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.32823534353,0.443967612065,0.35,0.75,1,8.46527506945,0,0,1,False,False,False,False,False
repair5g549_theta_549001041,static_flow_local_perturbation_fulltheta,2,19,1,0,1,1,0.05,0.0251419156453,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,0.706771586457,0.95,1,0.788228623543,0.734393731213,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001042,lambda_flow_lambda_cong_sweep,2,15,0,0,0,1,0.05,0.0361820401993,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.815175369649,0.821818356363,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001043,alpha_flow_wait_progress_sweep,2,9,0,0,0,1,0.05,0.0208845355322,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1.20965883068,0.95,1,1,1.13907222186,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001044,edge_cost_clamp_sweep,2,9,1,0,1,1,0.05,0.0196857078778,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.427061895876,10.9604020792,1,0,0,False,False,False,False,False
repair5g549_theta_549001045,goal_projection_mode_ablation,2,9,0,0,0,1,0.05,0.0196857078778,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.0917398165204,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001046,alpha_cong_commit_nonprogress_sweep,2,5,1,0,1,1,0.05,0.03094044161,compact_audit_not_claim,success_regression_vs_additive,1.25,0.621686006628,1.25,0.75,0.75,1,1,0.95,1,1.16295867408,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001047,g543_true_near_signal_neighborhood,2,11,3,2,3,1,0.05,0.0304670622745,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.446715306569,0.425258549483,0.764440471119,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001048,g546_g548_safe_no_gain_neighborhood,2,2,3,0,3,1,0.05,0.00892857143,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,0.288697522605,0.95,1,1.34858055284,1,0.35,0.75,0.626809196382,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001049,surrogate_guided_theta_if_model_exists,2,13,0,0,0,1,0.05,0.0344918454477,compact_audit_not_claim,,1.25,1.24740515519,1.25,0.75,0.75,1,1,0.95,1,0.850021999956,0.872691354617,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001050,negative_control,2,19,0,0,0,1,0.05,0.0317304069137,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.590295819408,0.334724330551,0.35,0.75,1,11.5530328939,0,0,1,False,False,False,False,False
repair5g549_theta_549001051,static_flow_local_perturbation_fulltheta,2,13,0,0,0,1,0.05,0.0241093046323,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1.25,0.95,1,0.887464225072,0.881696436607,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001052,lambda_flow_lambda_cong_sweep,2,17,0,0,0,1,0.05,0.0300531960682,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.844633310733,0.526290447419,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001053,alpha_flow_wait_progress_sweep,2,7,2,0,2,1,0.05,0.0189606671271,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,0.0489424021152,0.95,1,1,0.991994516011,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001054,edge_cost_clamp_sweep,2,9,2,2,2,1,0.05,0.0196857078778,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.709463331073,11.591988816,1,0,0,False,False,False,False,False
repair5g549_theta_549001055,goal_projection_mode_ablation,2,0,0,0,0,1,0.05,,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.318597862804,0.35,0.75,1,11,0,1,0,False,False,False,False,False
repair5g549_theta_549001056,alpha_cong_commit_nonprogress_sweep,2,21,0,0,0,1,0.05,0.03235414646,compact_audit_not_claim,,1.25,1.39859445281,1.25,0.75,0.75,1,1,0.95,1,0.786513426973,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001057,g543_true_near_signal_neighborhood,2,9,0,0,0,1,0.05,0.03992539816,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.885186429627,0.215096469807,0.878360743279,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001058,g546_g548_safe_no_gain_neighborhood,2,3,3,0,3,1,0.05,0.0263094308767,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,0.859481781036,0.95,1,1.21433632133,1,0.35,0.75,0.423582952834,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001059,surrogate_guided_theta_if_model_exists,2,2,1,0,1,1,0.05,0.01828231293,compact_audit_not_claim,success_regression_vs_additive,1.25,0.752082245836,1.25,0.75,0.75,1,1,0.95,1,1.39159531681,0.233908632183,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001060,negative_control,2,0,0,0,0,1,0.05,,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.34958930082,0.424589150822,0.35,0.75,1,8.57818684363,0,0,1,False,False,False,False,False
repair5g549_theta_549001061,static_flow_local_perturbation_fulltheta,2,7,1,0,1,1,0.05,0.03214257702,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,0.933175733649,0.95,1,1.26040847918,1.15960628079,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001062,lambda_flow_lambda_cong_sweep,2,21,2,0,2,1,0.05,0.0393765659962,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.704240591519,0.775643948712,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001063,alpha_flow_wait_progress_sweep,2,11,1,0,1,1,0.05,0.0133644781282,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,0.211890826218,0.95,1,1,1.28811492377,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001064,edge_cost_clamp_sweep,2,7,1,0,1,1,0.05,0.0224685528571,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.843840562319,9.9440481119,1,0,0,False,False,False,False,False
repair5g549_theta_549001065,goal_projection_mode_ablation,2,17,1,0,1,1,0.05,0.0610686780288,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1.49134201732,0.35,0.75,1,11,0,0,1,False,False,False,False,False
repair5g549_theta_549001066,alpha_cong_commit_nonprogress_sweep,2,3,3,0,3,1,0.05,0.01753190726,compact_audit_not_claim,success_regression_vs_additive,1.25,0.662052175896,1.25,0.75,0.75,1,1,0.95,1,1.41874716251,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001067,g543_true_near_signal_neighborhood,2,19,1,0,1,1,0.05,0.0567050308611,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.247439705121,0.510633378733,1.22117380765,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001068,g546_g548_safe_no_gain_neighborhood,2,7,0,0,0,1,0.05,0.0322566568957,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,0.892681814636,0.95,1,1.01342562315,1,0.35,0.75,0.397018005964,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001069,surrogate_guided_theta_if_model_exists,2,4,1,0,1,1,0.05,0.02538244963,compact_audit_not_claim,success_regression_vs_additive,1.25,1.07779309441,1.25,0.75,0.75,1,1,0.95,1,1.3017514965,0.733669232662,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001070,negative_control,2,17,0,0,0,1,0.05,0.0569451890429,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.621602756794,1.20600958798,0.35,0.75,1,8.83211833576,0,0,1,False,False,False,False,False
repair5g549_theta_549001071,static_flow_local_perturbation_fulltheta,2,11,2,0,2,1,0.05,0.0389329599373,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,0.920521158958,0.95,1,0.993172613655,1.08098963802,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001072,lambda_flow_lambda_cong_sweep,2,7,1,0,1,1,0.05,0.0258960420114,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.26150747699,0.339021821956,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001073,alpha_flow_wait_progress_sweep,2,11,3,0,3,1,0.05,0.0234329981527,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,0.352889294221,0.95,1,1,0.44160511679,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001074,edge_cost_clamp_sweep,2,7,0,0,0,1,0.05,0.0224685528571,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.41626491747,11.4684730631,1,0,0,False,False,False,False,False
repair5g549_theta_549001075,goal_projection_mode_ablation,2,7,0,0,0,1,0.05,0.0224685528571,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.841558316883,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001076,alpha_cong_commit_nonprogress_sweep,2,7,0,0,0,1,0.05,0.0408867031686,compact_audit_not_claim,,1.25,0.713567072866,1.25,0.75,0.75,1,1,0.95,1,1.04722190556,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001077,g543_true_near_signal_neighborhood,2,11,3,0,3,1,0.05,0.0254590881064,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.363119473761,0.463562472875,0.670047909904,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001078,g546_g548_safe_no_gain_neighborhood,2,3,1,0,1,1,0.05,0.0155458904867,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1.00965458069,0.95,1,1.15780268439,1,0.35,0.75,0.315680868638,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001079,surrogate_guided_theta_if_model_exists,2,4,0,0,0,1,0.05,0.014643118615,compact_audit_not_claim,,1.25,0.699492001016,1.25,0.75,0.75,1,1,0.95,1,1.2812987374,1.15233639533,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001080,negative_control,2,21,0,0,0,1,0.05,0.0525249675419,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.590697818604,0.458679582641,0.35,0.75,1,9.73896052208,0,0,1,False,False,False,False,False
repair5g549_theta_549001081,static_flow_local_perturbation_fulltheta,2,1,3,0,3,1,0.05,0.0505854801,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,0.866098267803,0.95,1,1.20556198888,1.12090995818,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001082,lambda_flow_lambda_cong_sweep,2,3,3,0,3,1,0.05,0.0366714992067,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.11519176962,0.742765514469,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001083,alpha_flow_wait_progress_sweep,2,11,3,0,3,1,0.05,0.0327720136064,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,0.321740606519,0.95,1,1,0.988243023514,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001084,edge_cost_clamp_sweep,2,9,3,0,3,1,0.05,0.0186596737333,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.69592510815,11.1065697869,1,0,0,False,False,False,False,False
repair5g549_theta_549001085,goal_projection_mode_ablation,2,21,0,0,0,1,0.05,0.0552287701643,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1.41314117372,0.35,0.75,1,11,0,1,0,False,False,False,False,False
repair5g549_theta_549001086,alpha_cong_commit_nonprogress_sweep,2,21,1,0,1,1,0.05,0.0308626806443,compact_audit_not_claim,success_regression_vs_additive,1.25,0.564943620113,1.25,0.75,0.75,1,1,0.95,1,0.730547538905,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False
repair5g549_theta_549001087,g543_true_near_signal_neighborhood,2,19,0,0,0,1,0.05,0.0600814934247,compact_audit_not_claim,,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.338554722891,0.57807524385,1.16383642233,1,11,1,0,0,False,False,False,False,False
