teacher_row_id,teacher_type,deployed_optimizer,g560_evaluation_uid,split,map,map_family,agent_count,seed,budget_ms,positive_rank,observed_quality_delta_vs_g556,safe_subspace_coordinates,requires_exact_materialization_before_claim,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g562_teacher_00000532,bounded_safe_subspace_real_label_teacher,False,3747f51aa6894e6219e6b6502464acb4aa08ba6205a954a479cb669f2fe8c6be,train,random-32-32-10,random,128,8540,500,2,-0.017150857539999897,-0.04333524;-0.42487425;-0.15846032;-0.0049936473;-0.089193374;-0.096778989,False,1.053993582725525,1.1862876415252686,1.2877172231674194,0.10584402084350586,0.5444074869155884,1.018782377243042,0.39790254831314087,0.9699485301971436,1.0,0.5,0.6557685732841492,0.3198964595794678,0.7035614848136902,0.9988672733306885,10.578339576721191,1,0,0,False,False,False,False,False
g562_teacher_00000533,bounded_safe_subspace_real_label_teacher,False,378b39f10cf921844ed520827a9c80e17504caeba1ee01be6e107475aa1eb179,train,room-32-32-4,room,64,7200,500,1,-0.07188405796999997,-0.31528723;0.024650037;0.12762329;0.0040442348;0.028054774;0.20466413,False,1.2283912897109985,0.7442152500152588,0.739535927772522,0.5884871482849121,0.9608129262924194,1.2508835792541504,0.7379685640335083,0.9886927008628845,0.9993315935134888,0.5,0.8902648687362671,0.34293055534362793,1.269515037536621,1.0,11.193991661071777,1,0,0,False,False,False,False,False
g562_teacher_00000534,bounded_safe_subspace_real_label_teacher,False,378b39f10cf921844ed520827a9c80e17504caeba1ee01be6e107475aa1eb179,train,room-32-32-4,room,64,7200,500,2,-0.042318840579999906,-0.017787179;0.017671317;-0.28237391;0.010032088;-0.14505824;0.25769427,False,0.4621593952178955,1.4149582386016846,1.727524995803833,1.1862761974334717,0.34906643629074097,0.8203321099281311,0.34852564334869385,1.0,1.0,0.7299920320510864,0.31404680013656616,0.41247695684432983,0.8372564315795898,0.7688244581222534,12.0,1,0,0,False,False,False,False,False
g562_teacher_00000535,bounded_safe_subspace_real_label_teacher,False,37a06d1ff6eeb78b5c6ef17ee31027c07370205c1fd14dc463f26a710f57373c,train,empty-8-8,empty,16,8008,500,1,-0.42399999999999993,-0.34663573;-0.32424653;0.43071315;-0.002610743;-0.13590336;0.32925621,False,0.7241653800010681,0.5,1.3939316272735596,0.4545167088508606,0.39699026942253113,1.5,1.0950318574905396,0.9747143387794495,1.0,0.5,0.5623486042022705,0.3898870050907135,1.0786538124084473,0.9356681108474731,11.900596618652344,1,0,0,False,False,False,False,False
g562_teacher_00000536,bounded_safe_subspace_real_label_teacher,False,37a06d1ff6eeb78b5c6ef17ee31027c07370205c1fd14dc463f26a710f57373c,train,empty-8-8,empty,16,8008,500,2,-0.3759999999999999,0.096815385;-0.13412559;0.032900989;0.0053961575;-0.11300319;0.15727073,False,1.3462225198745728,1.1139639616012573,1.4882638454437256,0.5564934015274048,0.6752554178237915,1.0845487117767334,0.7148588299751282,0.9907281398773193,1.0,0.571808934211731,0.5363399982452393,0.34933608770370483,0.9543094635009766,1.0,11.313218116760254,1,0,0,False,False,False,False,False
g562_teacher_00000537,bounded_safe_subspace_real_label_teacher,False,37a9471731bf72b3ebf773151fded53fa7a508ada6d1c05205d12192fe01c15b,validation,g559-synth-game-den-32,game,16,7498,2000,1,-0.041237113400000025,-0.15083873;-0.26660094;0.19112295;0.010032088;-0.19836549;-0.24092913,False,1.2212802171707153,0.8943629264831543,1.089844822883606,0.6032434701919556,0.3635546565055847,0.8658514618873596,1.25,1.0,1.0,0.5,0.43742433190345764,0.44189023971557617,0.949967086315155,1.0,9.632206916809082,1,0,0,False,False,False,False,False
g562_teacher_00000538,bounded_safe_subspace_real_label_teacher,False,37a9471731bf72b3ebf773151fded53fa7a508ada6d1c05205d12192fe01c15b,validation,g559-synth-game-den-32,game,16,7498,2000,2,-0.03780068729000008,-0.021155357;-0.036175042;0.0085435212;0.00049728155;-0.10564905;0.033505503,False,1.375281572341919,1.121509075164795,1.0977474451065063,0.7128388285636902,0.7148110866546631,1.05736243724823,0.6933301687240601,0.9809303879737854,1.0,0.5283174514770508,0.5945397615432739,0.24136365950107574,0.9974777698516846,0.9726954102516174,10.910265922546387,1,0,0,False,False,False,False,False
g562_teacher_00000539,bounded_safe_subspace_real_label_teacher,False,381a197ba957b4b96ccd727f2f071fc6206441b0fdf3fcf28d5d1207c00b26bd,validation,maze-32-32-2,maze,16,8758,2000,1,-0.0591216216199999,0.1989979;0.07628943;0.11970595;0.010032088;-0.10030329;-0.14499131,False,1.1963597536087036,1.387071132659912,1.6715669631958008,0.44312146306037903,1.2094573974609375,1.1551358699798584,0.8178815841674805,1.0,1.0,0.7028975486755371,0.4306511878967285,0.44250398874282837,1.0818724632263184,1.0,9.883439064025879,1,0,0,False,False,False,False,False
g562_teacher_00000540,bounded_safe_subspace_real_label_teacher,False,381a197ba957b4b96ccd727f2f071fc6206441b0fdf3fcf28d5d1207c00b26bd,validation,maze-32-32-2,maze,16,8758,2000,2,-0.05743243242999996,0.045226812;-0.27921194;-0.16713947;0.006544739;0.14428887;0.04911691,False,1.1139473915100098,1.2913353443145752,1.3884018659591675,0.42691436409950256,0.5146617293357849,1.0334234237670898,0.36590319871902466,0.9930253028869629,1.0,0.9544707536697388,0.6682623028755188,0.41109079122543335,0.9807804822921753,0.8658853769302368,10.926491737365723,1,0,0,False,False,False,False,False
g562_teacher_00000541,bounded_safe_subspace_real_label_teacher,False,38721e45225a6cf4eb73d3ab4c22446de151c2264936c7adba77d85911d5e3d9,validation,g559-synth-warehouse-a-32,warehouse,128,7682,2000,1,-0.07930871212000001,-0.085931361;-0.075447947;-0.017966837;-0.007091254;0.084896147;-0.028620448,False,1.419823169708252,1.2957496643066406,0.6846372485160828,0.8779546618461609,0.4711494445800781,1.030745506286621,0.666926383972168,0.9657533168792725,1.0,0.959801197052002,0.5441464185714722,0.17261792719364166,0.7970393300056458,1.0,10.903641700744629,1,0,0,False,False,False,False,False
g562_teacher_00000542,bounded_safe_subspace_real_label_teacher,False,38721e45225a6cf4eb73d3ab4c22446de151c2264936c7adba77d85911d5e3d9,validation,g559-synth-warehouse-a-32,warehouse,128,7682,2000,2,-0.078125,0.054461598;-0.04257828;-0.0063236952;-0.00061869621;0.0085021555;0.069885269,False,1.1844607591629028,1.2438656091690063,1.3930625915527344,0.7815643548965454,0.6332790851593018,0.9140380620956421,0.8069201111793518,0.9819484949111938,0.9967499375343323,0.7773786187171936,0.5737810134887695,0.29019439220428467,0.667675793170929,0.9811330437660217,11.32831859588623,1,0,0,False,False,False,False,False
g562_teacher_00000543,bounded_safe_subspace_real_label_teacher,False,3877dad01311afab16b2581b8a6ae90424181803d39d696b5bdfadf5037dfc33,validation,empty-16-16,empty,32,7121,1000,1,-0.0740740740700001,-0.1839872;-0.018024057;-0.8136481;-0.031801254;0.053105712;-0.0040890574,False,0.627995491027832,0.8040619492530823,1.6739851236343384,0.8131353259086609,0.6508165597915649,0.10630929470062256,0.0,0.9784652590751648,0.937868058681488,1.0932815074920654,0.34708523750305176,0.4359951913356781,1.5,0.9907602071762085,10.044669151306152,1,0,0,False,False,False,False,False
g562_teacher_00000544,bounded_safe_subspace_real_label_teacher,False,3877dad01311afab16b2581b8a6ae90424181803d39d696b5bdfadf5037dfc33,validation,empty-16-16,empty,32,7121,1000,2,-0.040935672510000076,-0.028572321;-0.047226965;0.086510509;0.00062006712;-0.022815675;-0.07381472,False,1.113824486732483,1.1175743341445923,1.3408883810043335,0.7411841154098511,0.6643619537353516,1.1409339904785156,0.7656925916671753,0.984398365020752,0.9967775940895081,0.7773141264915466,0.5112098455429077,0.29313552379608154,0.7413362264633179,0.993831217288971,10.66421890258789,1,0,0,False,False,False,False,False
g562_teacher_00000545,bounded_safe_subspace_real_label_teacher,False,38911a435e5b8806b5eac5fd7373e16066b1dd6adef4a23e5385b746bf250e9f,train,g559-synth-loop-chain-36,irregular_bottleneck,64,8334,2000,1,-0.07187112763000014,-0.024626056;-0.43267503;0.45445898;-0.0066498816;0.057602078;-0.27361751,False,1.1207270622253418,1.3216819763183594,1.1417169570922852,0.3741428256034851,0.26050710678100586,1.5,1.1425235271453857,0.9867644309997559,0.9798716306686401,0.5,0.9493594765663147,0.508750855922699,0.7619306445121765,1.0,9.622629165649414,1,0,0,False,False,False,False,False
g562_teacher_00000546,bounded_safe_subspace_real_label_teacher,False,38911a435e5b8806b5eac5fd7373e16066b1dd6adef4a23e5385b746bf250e9f,train,g559-synth-loop-chain-36,irregular_bottleneck,64,8334,2000,2,-0.04460966543000011,-0.16727127;0.24628645;0.027753562;-0.012102813;-0.028805584;-0.15401946,False,0.8476596474647522,1.160578727722168,1.1479519605636597,1.044302225112915,0.9482706785202026,1.2779699563980103,0.5111427307128906,0.9557301998138428,1.0,0.6243158578872681,0.6522282958030701,0.18625427782535553,0.9123592376708984,1.0,10.273089408874512,1,0,0,False,False,False,False,False
g562_teacher_00000547,bounded_safe_subspace_real_label_teacher,False,38dbec1db0b9d004d766eb1357a8a58e3b0e02f6dbc2beb7ab731876222300e5,train,g559-synth-connector-32,irregular_bottleneck,16,8092,500,1,-0.06199460916999988,-0.37012377;0.42365944;0.35652074;-0.0031436384;0.1631335;-0.12929831,False,1.5,0.5476328730583191,0.5,1.022552490234375,1.3247663974761963,1.5,0.946647047996521,1.0,0.9736485481262207,0.5,1.1604223251342773,0.5377089977264404,1.5,1.0,9.432878494262695,1,0,0,False,False,False,False,False
g562_teacher_00000548,bounded_safe_subspace_real_label_teacher,False,38dbec1db0b9d004d766eb1357a8a58e3b0e02f6dbc2beb7ab731876222300e5,train,g559-synth-connector-32,irregular_bottleneck,16,8092,500,2,-0.06199460916999988,-0.13244587;0.40104133;-0.19000486;0.0024999678;-0.063553035;0.040698215,False,1.3995792865753174,1.2091996669769287,0.6518875956535339,1.0351239442825317,1.2669587135314941,0.8417628407478333,0.5118330121040344,0.9849357604980469,1.0,0.8144899010658264,0.39255934953689575,0.5701280832290649,1.0242369174957275,1.0,10.556208610534668,1,0,0,False,False,False,False,False
g562_teacher_00000549,bounded_safe_subspace_real_label_teacher,False,393968e85d8b35d219231b281a6e3b0c76eaab3364d59b3b862f1c73587d752c,train,g559-synth-tunnel-38,irregular_bottleneck,96,8935,5000,1,-0.08047945205999985,0.11967921;0.11673802;0.0134767;0.00043177605;-0.043328255;-0.089788832,False,1.4224612712860107,1.1600035429000854,1.4345769882202148,0.8568552136421204,0.8766208291053772,1.0872362852096558,0.6733226776123047,0.9808931350708008,0.9999062418937683,0.7347486615180969,0.5127501487731934,0.3169621527194977,0.874764084815979,1.0,10.436899185180664,1,0,0,False,False,False,False,False
g562_teacher_00000550,bounded_safe_subspace_real_label_teacher,False,393968e85d8b35d219231b281a6e3b0c76eaab3364d59b3b862f1c73587d752c,train,g559-synth-tunnel-38,irregular_bottleneck,96,8935,5000,2,-0.07191780821999982,-0.021782121;-0.090334386;-0.048237741;-0.0014583468;0.072287381;-0.060667358,False,1.2152084112167358,1.1648029088974,1.212646484375,0.6742860078811646,0.6450452208518982,0.9219563007354736,0.7151737809181213,0.9783499836921692,0.9986691474914551,0.7759939432144165,0.7027361392974854,0.28869202733039856,0.821282684803009,1.0,10.635136604309082,1,0,0,False,False,False,False,False
g562_teacher_00000551,bounded_safe_subspace_real_label_teacher,False,3939ba8f85929ffb12bc89cfcc062e94e1590e0b3a31505779af18e65c898d58,validation,g559-synth-game-den-32,game,16,8026,2000,1,-0.07017543859999997,0.2296638;0.034946173;-0.11158496;0.010032088;-0.14688957;-0.20949686,False,1.4440048933029175,1.0240334272384644,1.8789572715759277,0.25684601068496704,1.3130463361740112,1.401085615158081,0.10935002565383911,1.0,1.0,0.5,0.5403761863708496,0.297417014837265,1.0302939414978027,0.8408392667770386,9.981243133544922,1,0,0,False,False,False,False,False
g562_teacher_00000552,bounded_safe_subspace_real_label_teacher,False,3939ba8f85929ffb12bc89cfcc062e94e1590e0b3a31505779af18e65c898d58,validation,g559-synth-game-den-32,game,16,8026,2000,2,-0.06666666666999999,0.012131254;-0.17963308;-0.48461375;-0.0087548196;-0.18142927;-0.37703747,False,0.7225109338760376,1.4873515367507935,1.4845354557037354,1.124872088432312,0.01586174964904785,0.7115694284439087,0.05280864238739014,0.9624261856079102,1.0,0.5,0.4712967872619629,0.6417540311813354,1.0909115076065063,1.0,8.746965408325195,1,0,0,False,False,False,False,False
g562_teacher_00000553,bounded_safe_subspace_real_label_teacher,False,395241946bebcbe99f52a67bef0db2c1b354bc6a8ec48d06bb976782eeb75ee5,train,random-32-32-10,random,128,8228,500,1,-0.010548523199999993,0.059610646;0.099836975;-0.051675677;-0.0074166656;0.077414691;-0.015619814,False,1.4403690099716187,1.0548315048217773,1.3416355848312378,1.0736874341964722,0.6259865164756775,0.9562599658966064,0.673994243144989,0.96510249376297,1.0,0.7062749266624451,0.7827097773551941,0.4020271897315979,1.025551676750183,1.0,10.497722625732422,1,0,0,False,False,False,False,False
g562_teacher_00000554,bounded_safe_subspace_real_label_teacher,False,395241946bebcbe99f52a67bef0db2c1b354bc6a8ec48d06bb976782eeb75ee5,train,random-32-32-10,random,128,8228,500,2,-0.009376465070000117,0.07932806;-0.13616456;0.083512425;-0.0063329935;-0.079632476;0.095093071,False,1.3667036294937134,1.2725661993026733,1.2567185163497925,0.8148015141487122,0.4128693640232086,1.0654650926589966,0.8351653218269348,0.9772704243659973,0.9899994134902954,0.7351893782615662,0.43970099091529846,0.42565035820007324,0.963882565498352,0.8347507119178772,11.143869400024414,1,0,0,False,False,False,False,False
g562_teacher_00000555,bounded_safe_subspace_real_label_teacher,False,39601eafb6c4cdcd6cd4a4fae0e5b943d46dcc37762730a6658983228916df60,train,g559-synth-connector-32,irregular_bottleneck,16,7084,500,1,-0.04568527918999998,0.11694976;-0.39017257;0.31254545;0.010032088;-0.28853601;0.096222013,False,1.1524966955184937,1.0878241062164307,1.768532633781433,0.7196548581123352,0.0,1.2020394802093506,1.1566569805145264,1.0,1.0,0.5,0.25708329677581787,0.25834769010543823,0.9163221120834351,1.0,11.197999000549316,1,0,0,False,False,False,False,False
g562_teacher_00000556,bounded_safe_subspace_real_label_teacher,False,39601eafb6c4cdcd6cd4a4fae0e5b943d46dcc37762730a6658983228916df60,train,g559-synth-connector-32,irregular_bottleneck,16,7084,500,2,-0.03553299493000006,0.051584881;0.053030699;0.18718216;-0.0098034739;-0.094722152;-0.32913384,False,1.4081370830535889,1.4631261825561523,0.9414955377578735,0.7860574126243591,0.8200039863586426,1.3129287958145142,0.7950410842895508,0.97297602891922,0.9873528480529785,0.6187339425086975,0.5259770750999451,0.22607415914535522,0.9726256132125854,1.0,9.472545623779297,1,0,0,False,False,False,False,False
g562_teacher_00000557,bounded_safe_subspace_real_label_teacher,False,39ba9ad02e374f45295750464777d026404be9cc822b1d0def9e9703ef2f43ae,train,g559-synth-connector-32,irregular_bottleneck,16,8932,500,1,-0.043715847000000085,-0.19335936;0.19185945;0.012568057;0.0076728165;-0.00076377392;0.20219246,False,0.893815815448761,1.1342127323150635,1.04989755153656,0.8441980481147766,1.0395208597183228,0.9377570152282715,0.8209846615791321,0.995281457901001,1.0,0.6782026886940002,0.6544250845909119,0.4301072359085083,1.0579642057418823,0.9392459988594055,11.369233131408691,1,0,0,False,False,False,False,False
g562_teacher_00000558,bounded_safe_subspace_real_label_teacher,False,39ba9ad02e374f45295750464777d026404be9cc822b1d0def9e9703ef2f43ae,train,g559-synth-connector-32,irregular_bottleneck,16,8932,500,2,-0.03278688524999995,-0.21451633;0.26786619;-0.14793241;-0.015831798;0.33058336;0.36129478,False,0.9427934288978577,0.6462735533714294,1.425388216972351,0.9616563320159912,1.0740760564804077,1.0135337114334106,0.42420703172683716,0.9482722282409668,1.0,0.7618280053138733,1.2334940433502197,0.27686673402786255,1.250166416168213,0.9059267044067383,12.0,1,0,0,False,False,False,False,False
g562_teacher_00000559,bounded_safe_subspace_real_label_teacher,False,3a10d1ea080f766d642d7664d74ac16e4b5a19ed5fb96d3c9a549e6ab374ad99,train,room-40-32-8,room,96,7801,1000,1,-0.15087090164000005,0.061214168;-0.061064512;0.20496598;0.0015581548;0.076094329;0.24807884,False,1.1900757551193237,1.1938291788101196,1.4577417373657227,0.5993765592575073,0.7784944176673889,1.4556617736816406,0.6878757476806641,0.9913418889045715,0.9917102456092834,0.5,0.9863439798355103,0.7794549465179443,1.2535221576690674,0.9656946659088135,10.981424331665039,1,0,0,False,False,False,False,False
g562_teacher_00000560,bounded_safe_subspace_real_label_teacher,False,3a10d1ea080f766d642d7664d74ac16e4b5a19ed5fb96d3c9a549e6ab374ad99,train,room-40-32-8,room,96,7801,1000,2,-0.12295081966999999,0.18845491;-0.47238433;0.16021582;-0.014247864;0.066170871;-0.34473386,False,0.935471773147583,1.2624258995056152,2.0254712104797363,0.5552313327789307,0.0,0.8040372133255005,1.25,0.9985078573226929,0.9529322385787964,0.5542372465133667,0.9122598171234131,0.3196023404598236,1.0218956470489502,1.0,9.26734733581543,1,0,0,False,False,False,False,False
g562_teacher_00000561,bounded_safe_subspace_real_label_teacher,False,3a81a58192e1cc245e9e2374383358d38d21adb9407614ec69e1fc19074043ec,heldout,g559-synth-string-40,irregular_bottleneck,128,7280,500,1,-0.08859223300999997,0.028248588;-0.010559052;0.18697849;0.0090220869;0.083445013;-0.10101672,False,1.2688002586364746,1.220563292503357,1.253386378288269,0.7312077283859253,0.7476741671562195,1.022245168685913,1.0853173732757568,0.997979998588562,1.0,0.6790305972099304,0.8220147490501404,0.41499432921409607,0.8042166233062744,1.0,10.364502906799316,1,0,0,False,False,False,False,False
g562_teacher_00000562,bounded_safe_subspace_real_label_teacher,False,3a81a58192e1cc245e9e2374383358d38d21adb9407614ec69e1fc19074043ec,heldout,g559-synth-string-40,irregular_bottleneck,128,7280,500,2,-0.08495145631,-0.069304347;-0.39815277;-0.010529429;-0.0064509511;0.14465341;-0.062196925,False,1.3999450206756592,1.0398176908493042,1.0103284120559692,0.4859819710254669,0.21771252155303955,1.006640911102295,0.7059057950973511,0.9810470342636108,0.9859868884086609,0.8270851373672485,0.7963770031929016,0.16844791173934937,0.8662481307983398,0.9994687438011169,10.704828262329102,1,0,0,False,False,False,False,False
g562_teacher_00000563,bounded_safe_subspace_real_label_teacher,False,3aa6cfb84567f904a8beb84871c823732f6b59815793275c17bcb369f17a9587,validation,maze-36-32-4,maze,32,8159,5000,1,-0.01661129567999997,0.0088148313;0.54451936;0.40990415;-0.00096905231;0.11672014;0.12783971,False,0.8863396644592285,0.6610605120658875,2.1370484828948975,1.056558609008789,1.5324801206588745,1.4073383808135986,1.1460754871368408,0.9779977202415466,1.0,0.6202422380447388,0.9473533630371094,0.3114509582519531,0.8360031247138977,1.0,11.351685523986816,1,0,0,False,False,False,False,False
g562_teacher_00000564,bounded_safe_subspace_real_label_teacher,False,3aa6cfb84567f904a8beb84871c823732f6b59815793275c17bcb369f17a9587,validation,maze-36-32-4,maze,32,8159,5000,2,-0.014950166109999996,0.16871114;-0.31469041;0.029581338;0.0064699352;-0.36634853;-0.23145106,False,1.0095922946929932,1.6785953044891357,1.475950002670288,0.6436752676963806,0.22694391012191772,1.5,0.2927682399749756,0.9928756952285767,1.0,0.6014582514762878,0.0,0.4305790066719055,1.246410608291626,1.0,9.384986877441406,1,0,0,False,False,False,False,False
g562_teacher_00000565,bounded_safe_subspace_real_label_teacher,False,3acc268ad7377a5e2f74fcb3e329f2fcc90095da411c1134f98af060261df1e9,train,g559-synth-corners-34,irregular_bottleneck,32,8069,1000,1,-0.0394088669999999,0.051751655;0.016597867;0.0092032552;0.003113091;-0.060330898;-0.086127445,False,1.4370847940444946,1.251033067703247,1.1251412630081177,0.6251264214515686,0.9080693125724792,1.159123182296753,0.5928888916969299,0.986162006855011,1.0,0.5881162285804749,0.6253772974014282,0.3728397488594055,0.8246042132377625,0.8438801765441895,10.601946830749512,1,0,0,False,False,False,False,False
g562_teacher_00000566,bounded_safe_subspace_real_label_teacher,False,3acc268ad7377a5e2f74fcb3e329f2fcc90095da411c1134f98af060261df1e9,train,g559-synth-corners-34,irregular_bottleneck,32,8069,1000,2,-0.03694581280999998,-0.066700816;0.11140582;0.086991608;0.0050367117;0.040109515;-0.032834433,False,1.1899532079696655,1.0716065168380737,1.1963419914245605,0.9464230537414551,0.7763885855674744,1.1741060018539429,0.7334827780723572,0.9924442768096924,0.997564971446991,0.6853473782539368,0.7290269732475281,0.30554285645484924,0.898860514163971,0.9626160860061646,10.689423561096191,1,0,0,False,False,False,False,False
g562_teacher_00000567,bounded_safe_subspace_real_label_teacher,False,3ad035d6797e3a2afa1a9eaf0e8b6ea6f211b366bbf308220e4f1ec9921353f5,train,g559-synth-city-boston-32,city,96,7573,1000,1,-0.034803480349999916,0.22515945;0.037719995;-0.20903583;-0.058683872;-0.41707766;-0.18145806,False,1.380393385887146,1.75,1.2030891180038452,1.1612058877944946,0.41423410177230835,0.9043891429901123,0.41114476323127747,0.9136624932289124,0.9489055871963501,0.5,0.0,0.4787079691886902,0.9628945589065552,0.46478474140167236,10.355561256408691,1,0,0,False,False,False,False,False
g562_teacher_00000568,bounded_safe_subspace_real_label_teacher,False,3ad035d6797e3a2afa1a9eaf0e8b6ea6f211b366bbf308220e4f1ec9921353f5,train,g559-synth-city-boston-32,city,96,7573,1000,2,-0.030003000300000027,-0.028776726;0.027622432;0.014307112;-0.00038027763;-0.076160073;0.017802216,False,1.1480987071990967,1.0382572412490845,1.3853180408477783,0.6981127858161926,0.857132077217102,0.985550045967102,0.7766697406768799,0.987338662147522,0.9918366074562073,0.6008948087692261,0.5809403657913208,0.3560319244861603,0.8918766975402832,0.9862709641456604,10.824810028076172,1,0,0,False,False,False,False,False
g562_teacher_00000569,bounded_safe_subspace_real_label_teacher,False,3add569d718b07d1b3e5c4d6cbe8fd32b509a2bb6b108a1b0d9b01c33c4ec859,train,empty-32-32,empty,64,7170,2000,1,-0.03571428572000013,-0.065435745;0.12578601;0.055638552;-0.0027420521;-0.083372325;-0.14139277,False,1.2620432376861572,1.294055461883545,0.9055982232093811,0.9320877194404602,0.819484293460846,1.1151152849197388,0.729767382144928,0.9759406447410583,0.9985110759735107,0.6396026611328125,0.5278080105781555,0.403949111700058,0.9856849908828735,1.0,10.032575607299805,1,0,0,False,False,False,False,False
g562_teacher_00000570,bounded_safe_subspace_real_label_teacher,False,3add569d718b07d1b3e5c4d6cbe8fd32b509a2bb6b108a1b0d9b01c33c4ec859,train,empty-32-32,empty,64,7170,2000,2,-0.03327922078000012,0.16083109;0.36740857;0.032304689;-0.0016762018;0.13749239;-0.32492703,False,1.1494970321655273,1.0685596466064453,1.922440767288208,0.48481714725494385,1.75,1.5,0.29821494221687317,0.9765834212303162,1.0,0.5911499857902527,1.0179901123046875,0.3548227846622467,1.1138465404510498,1.0,9.219403266906738,1,0,0,False,False,False,False,False
g562_teacher_00000571,bounded_safe_subspace_real_label_teacher,False,3ae2824745bce690b48b3b1279fafd374ad5297dab524bc967be53be61527310,validation,random-32-32-20,random,256,8517,1000,1,-0.64538595473,0.097828664;-0.1564443;-0.25675315;-0.024598092;-0.044371933;-0.19268748,False,1.3279790878295898,1.295122742652893,1.3283883333206177,0.7200758457183838,0.46703556180000305,0.6471567749977112,0.5729424953460693,0.950875461101532,0.9798641800880432,0.7601475715637207,0.4852638840675354,0.39740315079689026,1.301954984664917,0.9365397691726685,9.581132888793945,1,0,0,False,False,False,False,False
g562_teacher_00000572,bounded_safe_subspace_real_label_teacher,False,3ae2824745bce690b48b3b1279fafd374ad5297dab524bc967be53be61527310,validation,random-32-32-20,random,256,8517,1000,2,-0.43888566454000033,-0.028595865;-0.028590858;-0.18949252;-0.0024856329;0.033514649;-0.054141767,False,1.0244964361190796,0.9704573750495911,1.5772627592086792,0.6802137494087219,0.7626045346260071,0.8316109776496887,0.5230095386505127,0.9749645590782166,1.0,0.7665583491325378,0.6346262693405151,0.3146938383579254,0.8709113597869873,1.0,10.58560848236084,1,0,0,False,False,False,False,False
g562_teacher_00000573,bounded_safe_subspace_real_label_teacher,False,3afc33ab3b2ff1e75f1ee5d095fe9c536dbbbc475df8fed33c58d007accd5ee1,train,room-40-32-8,room,96,8425,1000,1,-0.05206847361000011,-0.49055579;-0.35783315;-0.082403094;-0.027117282;-0.078414708;0.15926254,False,0.4929356575012207,1.1934010982513428,0.5,0.7727652788162231,0.011568427085876465,0.9591861963272095,0.6096131801605225,0.9619739055633545,0.9637273550033569,0.7642629146575928,0.4130629897117615,0.14277826249599457,0.7575357556343079,1.0,11.724516868591309,1,0,0,False,False,False,False,False
g562_teacher_00000574,bounded_safe_subspace_real_label_teacher,False,3afc33ab3b2ff1e75f1ee5d095fe9c536dbbbc475df8fed33c58d007accd5ee1,train,room-40-32-8,room,96,8425,1000,2,-0.03637660486000005,0.037041228;0.011449069;0.13396674;0.00038573146;-0.13077873;-0.034893222,False,1.2604074478149414,1.1294033527374268,1.379317045211792,0.7185216546058655,0.804376482963562,1.2260605096817017,0.7754785418510437,0.9807072877883911,1.0,0.5,0.572597861289978,0.2778569757938385,0.921829104423523,0.9469436407089233,10.701578140258789,1,0,0,False,False,False,False,False
g562_teacher_00000575,bounded_safe_subspace_real_label_teacher,False,3b22e5f890668b4bdfe458402f7049815de4248302bd2d5564a8f20045e5f0e7,train,g559-synth-corners-34,irregular_bottleneck,32,7997,1000,1,-0.15096618358000002,0.020943364;0.082660854;-0.062232614;-0.0036649406;0.12173989;0.0088826567,False,1.1678160429000854,1.0334701538085938,1.5195480585098267,0.9523749351501465,0.7129467725753784,0.9952415227890015,0.6138988137245178,0.9726059436798096,1.0,0.6862459182739258,0.8913891911506653,0.32346397638320923,0.7858060002326965,0.9756563901901245,10.938385009765625,1,0,0,False,False,False,False,False
g562_teacher_00000576,bounded_safe_subspace_real_label_teacher,False,3b22e5f890668b4bdfe458402f7049815de4248302bd2d5564a8f20045e5f0e7,train,g559-synth-corners-34,irregular_bottleneck,32,7997,1000,2,-0.14855072463999996,0.014373879;-0.041636914;0.13344195;-0.0021609962;0.22212863;0.049830399,False,0.99373859167099,1.4561859369277954,1.2512012720108032,0.9843674302101135,0.4323587417602539,1.2932186126708984,0.7072708606719971,0.9845641851425171,0.9910496473312378,0.6453142166137695,1.1330983638763428,0.37807682156562805,0.9439399242401123,1.0,10.86508560180664,1,0,0,False,False,False,False,False
g562_teacher_00000577,bounded_safe_subspace_real_label_teacher,False,3b50f848cd6e9164141be7d360a8eb20bdce4441600a96402ab0b4375513db72,train,empty-8-8,empty,16,7024,500,1,-0.4027777777800001,-0.072639428;0.08683759;-0.067937613;-0.0040217638;0.014928877;0.047232918,False,1.029624104499817,1.0767314434051514,1.3337303400039673,0.7496590614318848,0.9240161180496216,0.998761773109436,0.5989685654640198,0.9821183681488037,0.9897739291191101,0.5372987985610962,0.826714277267456,0.29646584391593933,0.8764213919639587,1.0,11.003825187683105,1,0,0,False,False,False,False,False
