model,sample_id,top3_safe_oracle_capture_rate,region_top2_capture_rate,safe_policy_sim_utility,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
candidate_specific_rank_effect_model,154,0.2638888888888889,0.7083333333333334,0.023327800981428566,False,False,False,False,False
candidate_specific_rank_effect_model,155,0.2638888888888889,0.7916666666666666,0.02803775877310345,False,False,False,False,False
candidate_specific_rank_effect_model,156,0.2638888888888889,0.6111111111111112,0.02643082219849058,False,False,False,False,False
candidate_specific_rank_effect_model,157,0.25,0.7083333333333334,0.024701303390243894,False,False,False,False,False
candidate_specific_rank_effect_model,158,0.19444444444444445,0.6666666666666666,0.025223326864117646,False,False,False,False,False
candidate_specific_rank_effect_model,159,0.2777777777777778,0.5,0.023891056167884617,False,False,False,False,False
candidate_specific_rank_effect_model,160,0.20833333333333334,0.6527777777777778,0.02754607940130434,False,False,False,False,False
candidate_specific_rank_effect_model,161,0.2361111111111111,0.5833333333333334,0.02405966298117647,False,False,False,False,False
candidate_specific_rank_effect_model,162,0.19444444444444445,0.5694444444444444,0.034153894384651155,False,False,False,False,False
candidate_specific_rank_effect_model,163,0.2361111111111111,0.5694444444444444,0.029004442547358504,False,False,False,False,False
candidate_specific_rank_effect_model,164,0.2222222222222222,0.5972222222222222,0.025289695866078432,False,False,False,False,False
candidate_specific_rank_effect_model,165,0.2361111111111111,0.6111111111111112,0.018443269924146345,False,False,False,False,False
candidate_specific_rank_effect_model,166,0.2638888888888889,0.6527777777777778,0.024439021645098036,False,False,False,False,False
candidate_specific_rank_effect_model,167,0.20833333333333334,0.6805555555555556,0.027920131376458334,False,False,False,False,False
candidate_specific_rank_effect_model,168,0.16666666666666666,0.6111111111111112,0.03173942096173913,False,False,False,False,False
candidate_specific_rank_effect_model,169,0.2638888888888889,0.6111111111111112,0.023398797679803927,False,False,False,False,False
candidate_specific_rank_effect_model,170,0.25,0.625,0.027328724562941182,False,False,False,False,False
candidate_specific_rank_effect_model,171,0.20833333333333334,0.7222222222222222,0.030873306489333334,False,False,False,False,False
candidate_specific_rank_effect_model,172,0.1527777777777778,0.5416666666666666,0.021873288092291665,False,False,False,False,False
candidate_specific_rank_effect_model,173,0.18055555555555555,0.6805555555555556,0.02863475399020833,False,False,False,False,False
candidate_specific_rank_effect_model,174,0.19444444444444445,0.5416666666666666,0.029225517232340435,False,False,False,False,False
candidate_specific_rank_effect_model,175,0.16666666666666666,0.6666666666666666,0.029046336533124995,False,False,False,False,False
candidate_specific_rank_effect_model,176,0.2361111111111111,0.5555555555555556,0.02987156610320755,False,False,False,False,False
candidate_specific_rank_effect_model,177,0.2777777777777778,0.625,0.027314995851132083,False,False,False,False,False
candidate_specific_rank_effect_model,178,0.2638888888888889,0.6111111111111112,0.03005950577509435,False,False,False,False,False
candidate_specific_rank_effect_model,179,0.16666666666666666,0.6805555555555556,0.03253205686600001,False,False,False,False,False
candidate_specific_rank_effect_model,180,0.2222222222222222,0.5416666666666666,0.03621519766180001,False,False,False,False,False
candidate_specific_rank_effect_model,181,0.2638888888888889,0.6805555555555556,0.024173764716363635,False,False,False,False,False
candidate_specific_rank_effect_model,182,0.2638888888888889,0.625,0.03156332204122449,False,False,False,False,False
candidate_specific_rank_effect_model,183,0.2222222222222222,0.6805555555555556,0.031896547941,False,False,False,False,False
candidate_specific_rank_effect_model,184,0.20833333333333334,0.6805555555555556,0.02988898147339286,False,False,False,False,False
candidate_specific_rank_effect_model,185,0.2222222222222222,0.6527777777777778,0.0235624411244898,False,False,False,False,False
candidate_specific_rank_effect_model,186,0.2361111111111111,0.5416666666666666,0.021326557958545454,False,False,False,False,False
candidate_specific_rank_effect_model,187,0.25,0.6111111111111112,0.02997403744433963,False,False,False,False,False
candidate_specific_rank_effect_model,188,0.3055555555555556,0.5972222222222222,0.024192771567547178,False,False,False,False,False
candidate_specific_rank_effect_model,189,0.19444444444444445,0.6388888888888888,0.02755657736291667,False,False,False,False,False
candidate_specific_rank_effect_model,190,0.18055555555555555,0.5555555555555556,0.028958180789318187,False,False,False,False,False
candidate_specific_rank_effect_model,191,0.16666666666666666,0.5138888888888888,0.025458823676734695,False,False,False,False,False
candidate_specific_rank_effect_model,192,0.3194444444444444,0.625,0.017954848471914895,False,False,False,False,False
candidate_specific_rank_effect_model,193,0.1111111111111111,0.6666666666666666,0.028625438307111114,False,False,False,False,False
candidate_specific_rank_effect_model,194,0.25,0.6805555555555556,0.027967463182553196,False,False,False,False,False
candidate_specific_rank_effect_model,195,0.20833333333333334,0.6666666666666666,0.02702378192222222,False,False,False,False,False
candidate_specific_rank_effect_model,196,0.2361111111111111,0.6944444444444444,0.027882072622037037,False,False,False,False,False
candidate_specific_rank_effect_model,197,0.2777777777777778,0.5833333333333334,0.024347373935000003,False,False,False,False,False
candidate_specific_rank_effect_model,198,0.18055555555555555,0.6527777777777778,0.03374362080204545,False,False,False,False,False
candidate_specific_rank_effect_model,199,0.2638888888888889,0.5972222222222222,0.027978899695555563,False,False,False,False,False
candidate_specific_rank_effect_model,200,0.2361111111111111,0.6527777777777778,0.024244140932391304,False,False,False,False,False
candidate_specific_rank_effect_model,201,0.2638888888888889,0.7361111111111112,0.021039105947727267,False,False,False,False,False
candidate_specific_rank_effect_model,202,0.16666666666666666,0.6666666666666666,0.028104135814791667,False,False,False,False,False
candidate_specific_rank_effect_model,203,0.09722222222222222,0.5972222222222222,0.03447079244333334,False,False,False,False,False
candidate_specific_rank_effect_model,204,0.2361111111111111,0.5555555555555556,0.021563419769400002,False,False,False,False,False
candidate_specific_rank_effect_model,205,0.25,0.6388888888888888,0.030332957947800016,False,False,False,False,False
candidate_specific_rank_effect_model,206,0.2361111111111111,0.6388888888888888,0.025903989520800006,False,False,False,False,False
candidate_specific_rank_effect_model,207,0.20833333333333334,0.625,0.03168587088853658,False,False,False,False,False
candidate_specific_rank_effect_model,208,0.2916666666666667,0.7222222222222222,0.022989002432040818,False,False,False,False,False
candidate_specific_rank_effect_model,209,0.20833333333333334,0.625,0.02765231309021277,False,False,False,False,False
candidate_specific_rank_effect_model,210,0.2916666666666667,0.5694444444444444,0.02238579709571429,False,False,False,False,False
candidate_specific_rank_effect_model,211,0.2222222222222222,0.7361111111111112,0.030358806755319153,False,False,False,False,False
candidate_specific_rank_effect_model,212,0.18055555555555555,0.6111111111111112,0.034878287531276614,False,False,False,False,False
candidate_specific_rank_effect_model,213,0.2361111111111111,0.6111111111111112,0.025308478177999992,False,False,False,False,False
candidate_specific_rank_effect_model,214,0.09722222222222222,0.6527777777777778,0.029307485338085117,False,False,False,False,False
candidate_specific_rank_effect_model,215,0.16666666666666666,0.6388888888888888,0.027220165723720928,False,False,False,False,False
candidate_specific_rank_effect_model,216,0.20833333333333334,0.5833333333333334,0.02362844705678572,False,False,False,False,False
candidate_specific_rank_effect_model,217,0.3055555555555556,0.6805555555555556,0.019311163525000005,False,False,False,False,False
candidate_specific_rank_effect_model,218,0.3194444444444444,0.7083333333333334,0.015255553460370367,False,False,False,False,False
candidate_specific_rank_effect_model,219,0.16666666666666666,0.5555555555555556,0.028801529787142857,False,False,False,False,False
candidate_specific_rank_effect_model,220,0.19444444444444445,0.6111111111111112,0.019669579168809525,False,False,False,False,False
candidate_specific_rank_effect_model,221,0.25,0.625,0.01953764528897959,False,False,False,False,False
candidate_specific_rank_effect_model,222,0.16666666666666666,0.6666666666666666,0.027695308744680854,False,False,False,False,False
candidate_specific_rank_effect_model,223,0.18055555555555555,0.625,0.016930688741956523,False,False,False,False,False
candidate_specific_rank_effect_model,224,0.25,0.6111111111111112,0.04055571106673079,False,False,False,False,False
candidate_specific_rank_effect_model,225,0.20833333333333334,0.6527777777777778,0.018027568577954543,False,False,False,False,False
candidate_specific_rank_effect_model,226,0.2361111111111111,0.625,0.023686678460666667,False,False,False,False,False
candidate_specific_rank_effect_model,227,0.25,0.7361111111111112,0.021661497901276597,False,False,False,False,False
candidate_specific_rank_effect_model,228,0.2361111111111111,0.7083333333333334,0.02328752365808511,False,False,False,False,False
candidate_specific_rank_effect_model,229,0.2361111111111111,0.6527777777777778,0.024582672701600014,False,False,False,False,False
candidate_specific_rank_effect_model,230,0.1527777777777778,0.5972222222222222,0.02683355645673469,False,False,False,False,False
candidate_specific_rank_effect_model,231,0.2777777777777778,0.6805555555555556,0.021747988005740737,False,False,False,False,False
candidate_specific_rank_effect_model,232,0.2916666666666667,0.6944444444444444,0.015828915740399997,False,False,False,False,False
candidate_specific_rank_effect_model,233,0.3472222222222222,0.6388888888888888,0.018800547630545457,False,False,False,False,False
candidate_specific_rank_effect_model,234,0.19444444444444445,0.6944444444444444,0.02632477926450981,False,False,False,False,False
candidate_specific_rank_effect_model,235,0.2222222222222222,0.5972222222222222,0.02472837852177778,False,False,False,False,False
candidate_specific_rank_effect_model,236,0.20833333333333334,0.5833333333333334,0.025264823537837832,False,False,False,False,False
candidate_specific_rank_effect_model,237,0.2638888888888889,0.6666666666666666,0.01601726591021739,False,False,False,False,False
candidate_specific_rank_effect_model,238,0.2222222222222222,0.6666666666666666,0.023882492684222222,False,False,False,False,False
candidate_specific_rank_effect_model,239,0.18055555555555555,0.5833333333333334,0.03216150446065218,False,False,False,False,False
candidate_specific_rank_effect_model,240,0.1527777777777778,0.6805555555555556,0.016643731958936172,False,False,False,False,False
candidate_specific_rank_effect_model,241,0.25,0.6388888888888888,0.0221089186972,False,False,False,False,False
candidate_specific_rank_effect_model,242,0.2222222222222222,0.6805555555555556,0.029133659985238092,False,False,False,False,False
candidate_specific_rank_effect_model,243,0.2222222222222222,0.7222222222222222,0.029103825999583343,False,False,False,False,False
candidate_specific_rank_effect_model,244,0.25,0.625,0.02969622849055556,False,False,False,False,False
candidate_specific_rank_effect_model,245,0.25,0.6527777777777778,0.01635895825549019,False,False,False,False,False
candidate_specific_rank_effect_model,246,0.25,0.7083333333333334,0.034609549330625,False,False,False,False,False
