row_type,eval_scope,policy,contexts,mean_delta_vs_static,mean_solution_quality_delta_vs_static,solution_quality_harmful_rate,no_solution_rate,total_harmful_rate,false_positive_count,solution_quality_false_positive_count,no_solution_count,helpful_vs_static_rate,coverage,fallback_rate,new_candidate_selection_rate,new_candidate_selection_count,new_candidate_helpful_selection_count,new_candidate_harmful_selection_count,new_candidate_selection_harmful_rate,new_candidate_opportunity_contexts,new_candidate_opportunity_capture_count,new_candidate_opportunity_capture_rate,oracle_regret_vs_old14,oracle_regret_vs_new22,finite_delta_contexts,risk_adjusted_utility_lambda_0p05,solution_quality_utility_lambda_0p05,risk_adjusted_utility_lambda_0p10,solution_quality_utility_lambda_0p10,risk_adjusted_utility_lambda_0p20,solution_quality_utility_lambda_0p20,group_type,group_key
group_summary,group_map_agent,random_feature_model,10,inf,inf,0.0,1.0,1.0,10,0,10,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.0,inf,inf,0,0.05,0.0,0.1,0.0,0.2,0.0,map_agent,warehouse-10-20-10-2-1|a50
group_summary,group_map_family,random_feature_model,20,0.0,0.0,0.0,0.15,0.15,3,0,3,0.0,0.0,1.0,0.0,0,0,0,0.0,7,0,0.0,0.0388004044805,0.041171910390500006,20,0.0075,0.0,0.015,0.0,0.03,0.0,map_family,maze
group_summary,group_map_family,random_feature_model,20,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0,0,0.0,9,0,0.0,0.045862117311999996,0.0482416928145,20,0.0,0.0,0.0,0.0,0.0,0.0,map_family,random
group_summary,group_map_family,random_feature_model,20,inf,inf,0.0,1.0,1.0,20,0,20,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.0,inf,inf,0,0.05,0.0,0.1,0.0,0.2,0.0,map_family,warehouse
group_summary,group_candidate_family,random_feature_model,60,0.0,0.0,0.0,0.38333333333333336,0.38333333333333336,23,0,23,0.0,0.0,1.0,0.0,0,0,0,0.0,16,0,0.0,0.04233126089624999,0.04470680160249999,40,0.01916666666666667,0.0,0.03833333333333334,0.0,0.07666666666666667,0.0,candidate_family,static
group_summary,group_map_agent,shuffled_label_model,10,0.0,0.0,0.0,0.3,0.3,3,0,3,0.0,0.0,1.0,0.0,0,0,0,0.0,2,0,0.0,0.048003421414,0.048003421414,10,0.015,0.0,0.03,0.0,0.06,0.0,map_agent,maze-32-32-4|a100
group_summary,group_map_agent,shuffled_label_model,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0,0,0.0,5,0,0.0,0.029597387546999997,0.034340399367,10,0.0,0.0,0.0,0.0,0.0,0.0,map_agent,maze-32-32-4|a50
group_summary,group_map_agent,shuffled_label_model,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0,0,0.0,4,0,0.0,0.044019872663999995,0.045331452634,10,0.0,0.0,0.0,0.0,0.0,0.0,map_agent,random-32-32-20|a100
group_summary,group_map_agent,shuffled_label_model,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0,0,0.0,5,0,0.0,0.04770436196,0.051151932995,10,0.0,0.0,0.0,0.0,0.0,0.0,map_agent,random-32-32-20|a50
group_summary,group_map_agent,shuffled_label_model,10,inf,inf,0.0,1.0,1.0,10,0,10,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.0,inf,inf,0,0.05,0.0,0.1,0.0,0.2,0.0,map_agent,warehouse-10-20-10-2-1|a100
group_summary,group_map_agent,shuffled_label_model,10,inf,inf,0.0,1.0,1.0,10,0,10,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.0,inf,inf,0,0.05,0.0,0.1,0.0,0.2,0.0,map_agent,warehouse-10-20-10-2-1|a50
group_summary,group_map_family,shuffled_label_model,20,0.0,0.0,0.0,0.15,0.15,3,0,3,0.0,0.0,1.0,0.0,0,0,0,0.0,7,0,0.0,0.0388004044805,0.041171910390500006,20,0.0075,0.0,0.015,0.0,0.03,0.0,map_family,maze
group_summary,group_map_family,shuffled_label_model,20,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0,0,0.0,9,0,0.0,0.045862117311999996,0.0482416928145,20,0.0,0.0,0.0,0.0,0.0,0.0,map_family,random
group_summary,group_map_family,shuffled_label_model,20,inf,inf,0.0,1.0,1.0,20,0,20,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.0,inf,inf,0,0.05,0.0,0.1,0.0,0.2,0.0,map_family,warehouse
group_summary,group_candidate_family,shuffled_label_model,60,0.0,0.0,0.0,0.38333333333333336,0.38333333333333336,23,0,23,0.0,0.0,1.0,0.0,0,0,0,0.0,16,0,0.0,0.04233126089624999,0.04470680160249999,40,0.01916666666666667,0.0,0.03833333333333334,0.0,0.07666666666666667,0.0,candidate_family,static
group_summary,group_map_agent,static_flow_shield,10,0.0,0.0,0.0,0.3,0.3,3,0,3,0.0,0.0,1.0,0.0,0,0,0,0.0,2,0,0.0,0.048003421414,0.048003421414,10,0.015,0.0,0.03,0.0,0.06,0.0,map_agent,maze-32-32-4|a100
group_summary,group_map_agent,static_flow_shield,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0,0,0.0,5,0,0.0,0.029597387546999997,0.034340399367,10,0.0,0.0,0.0,0.0,0.0,0.0,map_agent,maze-32-32-4|a50
group_summary,group_map_agent,static_flow_shield,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0,0,0.0,4,0,0.0,0.044019872663999995,0.045331452634,10,0.0,0.0,0.0,0.0,0.0,0.0,map_agent,random-32-32-20|a100
group_summary,group_map_agent,static_flow_shield,10,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0,0,0.0,5,0,0.0,0.04770436196,0.051151932995,10,0.0,0.0,0.0,0.0,0.0,0.0,map_agent,random-32-32-20|a50
group_summary,group_map_agent,static_flow_shield,10,inf,inf,0.0,1.0,1.0,10,0,10,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.0,inf,inf,0,0.05,0.0,0.1,0.0,0.2,0.0,map_agent,warehouse-10-20-10-2-1|a100
group_summary,group_map_agent,static_flow_shield,10,inf,inf,0.0,1.0,1.0,10,0,10,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.0,inf,inf,0,0.05,0.0,0.1,0.0,0.2,0.0,map_agent,warehouse-10-20-10-2-1|a50
group_summary,group_map_family,static_flow_shield,20,0.0,0.0,0.0,0.15,0.15,3,0,3,0.0,0.0,1.0,0.0,0,0,0,0.0,7,0,0.0,0.0388004044805,0.041171910390500006,20,0.0075,0.0,0.015,0.0,0.03,0.0,map_family,maze
group_summary,group_map_family,static_flow_shield,20,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0,0,0,0.0,9,0,0.0,0.045862117311999996,0.0482416928145,20,0.0,0.0,0.0,0.0,0.0,0.0,map_family,random
group_summary,group_map_family,static_flow_shield,20,inf,inf,0.0,1.0,1.0,20,0,20,0.0,0.0,1.0,0.0,0,0,0,0.0,0,0,0.0,inf,inf,0,0.05,0.0,0.1,0.0,0.2,0.0,map_family,warehouse
group_summary,group_candidate_family,static_flow_shield,60,0.0,0.0,0.0,0.38333333333333336,0.38333333333333336,23,0,23,0.0,0.0,1.0,0.0,0,0,0,0.0,16,0,0.0,0.04233126089624999,0.04470680160249999,40,0.01916666666666667,0.0,0.03833333333333334,0.0,0.07666666666666667,0.0,candidate_family,static
group_summary,group_map_agent,train_only_map_agent_prior,10,-0.025915537726,-0.025915537726,0.2,0.0,0.2,2,2,0,0.8,1.0,0.0,0.0,0,0,0,0.0,2,0,0.0,0.022087883688,0.022087883688,10,-0.015915537725999997,-0.015915537725999997,-0.005915537725999995,-0.005915537725999995,0.01408446227400001,0.01408446227400001,map_agent,maze-32-32-4|a100
group_summary,group_map_agent,train_only_map_agent_prior,10,0.0046818030229999995,0.0046818030229999995,0.4,0.0,0.4,4,4,0,0.0,1.0,0.0,0.4,4,0,4,1.0,5,4,0.8,0.03427919057,0.03902220239,10,0.024681803023000003,0.024681803023000003,0.04468180302300001,0.04468180302300001,0.08468180302300002,0.08468180302300002,map_agent,maze-32-32-4|a50
group_summary,group_map_agent,train_only_map_agent_prior,10,0.008158238718,0.008158238718,0.2,0.0,0.2,2,2,0,0.0,1.0,0.0,0.2,2,0,2,1.0,4,1,0.25,0.05217811138199999,0.053489691352000004,10,0.018158238718,0.018158238718,0.028158238718000002,0.028158238718000002,0.048158238718000006,0.048158238718000006,map_agent,random-32-32-20|a100
group_summary,group_map_agent,train_only_map_agent_prior,10,-0.036754448716999996,-0.036754448716999996,0.2,0.0,0.2,2,2,0,0.7,1.0,0.0,0.1,1,0,1,1.0,5,1,0.2,0.010949913242999999,0.014397484277999997,10,-0.026754448716999994,-0.026754448716999994,-0.016754448716999992,-0.016754448716999992,0.0032455512830000116,0.0032455512830000116,map_agent,random-32-32-20|a50
group_summary,group_map_agent,train_only_map_agent_prior,10,inf,inf,0.0,1.0,1.0,10,0,10,0.0,1.0,0.0,1.0,10,0,10,1.0,0,0,0.0,inf,inf,0,0.05,0.0,0.1,0.0,0.2,0.0,map_agent,warehouse-10-20-10-2-1|a100
group_summary,group_map_agent,train_only_map_agent_prior,10,inf,inf,0.0,1.0,1.0,10,0,10,0.0,1.0,0.0,1.0,10,0,10,1.0,0,0,0.0,inf,inf,0,0.05,0.0,0.1,0.0,0.2,0.0,map_agent,warehouse-10-20-10-2-1|a50
group_summary,group_map_family,train_only_map_agent_prior,20,-0.0106168673515,-0.0106168673515,0.3,0.0,0.3,6,6,0,0.4,1.0,0.0,0.2,4,0,4,1.0,7,4,0.5714285714285714,0.028183537128999996,0.030555043038999995,20,0.0043831326485,0.0043831326485,0.0193831326485,0.0193831326485,0.0493831326485,0.0493831326485,map_family,maze
group_summary,group_map_family,train_only_map_agent_prior,20,-0.014298104999499999,-0.014298104999499999,0.2,0.0,0.2,4,4,0,0.35,1.0,0.0,0.15,3,0,3,1.0,9,2,0.2222222222222222,0.0315640123125,0.033943587814999995,20,-0.004298104999499997,-0.004298104999499997,0.005701895000500005,0.005701895000500005,0.02570189500050001,0.02570189500050001,map_family,random
group_summary,group_map_family,train_only_map_agent_prior,20,inf,inf,0.0,1.0,1.0,20,0,20,0.0,1.0,0.0,1.0,20,0,20,1.0,0,0,0.0,inf,inf,0,0.05,0.0,0.1,0.0,0.2,0.0,map_family,warehouse
group_summary,group_candidate_family,train_only_map_agent_prior,32,-0.016793510709166664,-0.016793510709166664,0.125,0.625,0.75,24,4,20,0.25,1.0,0.0,0.6875,22,0,22,1.0,4,2,0.5,0.02580590002833333,0.026764609034999998,12,0.02070648929083334,-0.010543510709166664,0.058206489290833344,-0.004293510709166663,0.13320648929083337,0.008206489290833337,candidate_family,block_heavy
group_summary,group_candidate_family,train_only_map_agent_prior,15,-0.025152105700666668,-0.025152105700666668,0.06666666666666667,0.0,0.06666666666666667,1,1,0,0.4666666666666667,1.0,0.0,0.0,0,0,0,0.0,5,0,0.0,0.021724533862000003,0.024561869708000002,15,-0.021818772367333334,-0.021818772367333334,-0.018485439034,-0.018485439034,-0.011818772367333334,-0.011818772367333334,candidate_family,flow_decay
group_summary,group_candidate_family,train_only_map_agent_prior,3,0.01632273497,0.01632273497,1.0,0.0,1.0,3,3,0,0.0,1.0,0.0,1.0,3,0,3,1.0,2,2,1.0,0.03476005641,0.04243733167666667,3,0.06632273497,0.06632273497,0.11632273497000001,0.11632273497000001,0.21632273497,0.21632273497,candidate_family,high_beta
group_summary,group_candidate_family,train_only_map_agent_prior,8,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1.0,0.0,0.0,0,0,0,0.0,3,0,0.0,0.05237806508375,0.053066331452500004,8,0.0,0.0,0.0,0.0,0.0,0.0,candidate_family,static
group_summary,group_candidate_family,train_only_map_agent_prior,2,0.015768031045,0.015768031045,1.0,0.0,1.0,2,2,0,0.0,1.0,0.0,1.0,2,0,2,1.0,2,2,1.0,0.01805374533,0.024263308195,2,0.06576803104500001,0.06576803104500001,0.115768031045,0.115768031045,0.215768031045,0.215768031045,candidate_family,wait_conservative
