context_id,context_uid,topology_id,map,start_positions_sha256,goal_positions_sha256,start_goal_assignment_hash,actual_start_goal_assignment_used,actual_od_flow_computation_used,edge_use_total,edge_use_max,edge_use_mean,opposing_flow_total,opposing_flow_ratio,path_overlap_concentration,bottleneck_demand,head_on_pressure,flow_imbalance_mean,paths_computed,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g557_ctx_00000170,f60ef7155cf55a51ceac7f47483f5c2385738b7c202229e98ed2bd177754e3d4,g557_topology_050_qd_warehouse,warehouse-20-40-10-2-1,5cd17e53c2ed5b6465cd91732619ec47fdf35602945018fdb7cfed6442bf1f00,bb6206eef30e1da7407791c711752d9e47aec2c26de9890ade5044868ec6e050,5a22f972e252bf1248884ddd27022e437464c8d7361457af0ca015dc7077cae4,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000171,5c6bdd3d069a57fcdd1055886ffb086f1d8866e1bb23a9fb44f06d99039978a5,g557_topology_051_qd_warehouse,warehouse-20-40-10-2-2,7ec7abe6b5bc19e7ebb85b882312fa7c9cdedab70c7e70b3a47559daf5bf35e8,fa3afef731ca739453ebc7b0ba56934d06cde9675416cd9011be5ab64040aedd,d0ae1d8de337b9d81540b5c7535494e2ce42a1f6eebf347d63ea02e77ec58742,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000172,f77cefc1bec61880ae9ff0b5bb11c097d4ac908d56538680caca59dcb71d31db,g557_topology_052_qd_bottleneck,connector,1d1f65c37ab9f49878cbbcbb4d1d33a51da9458e6bdcd3ec697afc5cd74368f1,86613df56959fd18d6911318cc298210b43352e836a8788a0e810e6650662044,2476c0fe84ae4604f13ed95d6d3cd176722642ddbe6a4f4e7eb74259d691e545,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000173,af83ae7aea8686de6fd93d21ddec01992d0d436a298cefb2c92baab38cb25a9d,g557_topology_053_qd_bottleneck,corners,389c7f6ee7028ae8eafcc58a72f2d8e5055322ae5332e23502583308a68fc1f8,679825a6daec541db711ec59c1cdc9b71363ee48fbc2e889854c223c3b469078,13294dce8f1661b2b3e485d1039f4e1f412e81f10c8362cc56054bbf7c6e2b11,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000174,f0c14d3d6bd7f1d2fefa473b674eaeb7742709743488611ceee728833e1bc19a,g557_topology_054_qd_bottleneck,tunnel,2eec641653d6c83e616c4ee498d748199abace67b97c733be68e5f91eb3526a9,d1887b21b3ba3832a103c1b6b1c222e525f0ca3988940f5c1caf8d866d18a011,1642f2bbebefe187edd6183d8e86a3d23f3c2576efafc0bcff59598f288d1dcf,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000175,9d122c01f5636772e1d33f3c80636fe42c2023367a27a1b595d2f0842f2e41c6,g557_topology_055_qd_bottleneck,loop-chain,acfc25f824d71e755b51fc2c685e154ee0176963e2b113e555450ae08d2e6ea3,762158de66e53b8e604a690b198e51edca6c78eb49b9e2387129e83ecd729b28,f432f60fe02470ec36db85d4adc8ebe0d274bf9c5d7b35615233a55ec2fb70bf,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000176,3b0c18b0c45d3541cad3b1a54c9b88950b723d21ed11d1b3362cb16114526873,g557_topology_056_qd_bottleneck,string,4b465e557ac6170fc4ab41cb581ddcdb476a55fff033cdf9a431a8f017290955,35ba7cbd2f733b32a6aec5ef27ae577a6eb9c0abf63f8905e0b0c6460bc6ea2f,e51e1b0f5d732bfdb9652d1b7284b40364ff810693c6d0c283d8e5f628523925,True,True,3,1,0.1875,3,1,0.333333343267,1,0,0.375,64,False,False,False,False,False
g557_ctx_00000177,8773a7ae5b5ded63dcc840ed1837ffbaf12eab1b82ea9c7bd9b7e66919ffb93e,g557_topology_057_qd_bottleneck,tree,5acef7863a3ada2317f6c4adb60c07c46507a6db2001ba02f7b2bf1b77483975,316012d6e6a4dab75d3a1e2af778464e9ceb83c6f6ed0db9790a27db0be4aea7,e6dd62d2955ddd34ec02311964b6a9118f6725b62a8aeb0bd6ad2b6e6d130b54,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000178,986934627ee3c384d488150e734e739398f7cb3103732fdbe311add57210e3f3,g557_topology_058_qd_irregular,Berlin_1_256,ac5ddb59191f95208459815c8dced52b1abdb239fa48655a0b6612610a05bc1b,8041a147cf020afe95404a8198e73ce557d2b08548a413b81b1f4228c75ab6af,ce3fb3d33a9cc1cee8ef63bfeba81993ca258acac37f778fdc58c44836531a57,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000179,b3b89176aa6d4ce428959b1b7b2f76de52c5461b411f534e41dccc03f70d8565,g557_topology_059_qd_irregular,Boston_0_256,b24c0a1248263802d37d5c1fc769b8c5f801042f5c3cf0388ba3f84c3c3d680c,d505c2b036dc95b13bcd9b60b8621acfcbdd7812ea177c375fd5612b8a9f608e,00d23c0a814fea4360335fe41afeab298fa914697584506506f2f599fd5f028e,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000180,819f2934df6a907fa15bb107bc54e1f731bef7e4bc353b9f7757378af2f95979,g557_topology_000_empty,empty-32-32,ebcd496100b9468cd9094008e0af0e43df132a9d22d833a96891231ca5146112,7b956a2bc16169bd5734a9c14dcc5d4444f8a2b322684bdeca14f272d39949b5,a650d5f0d2be3d9cae5a3cffa2976eb27202f9a62e2bb7967a196320c28480c7,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000181,15121e8cbaad52615861f13e9671748b69ee6ddd71bbed724f4f10d257a081e3,g557_topology_001_empty,empty-48-48,fbf12eda0e68f4bd6bde7b0b2ab8a1edd4442ef55ac62191d888ab53dd0264bd,21a2da74d4a0edd3ef091ce71f1d6244d36d5e167059d7150f73b36937b44729,dac981625a40905b8eac92eb440385824faf15f8f9a2b0f45b9b4984a61e0205,True,True,512,8,2.72340416908,512,1,0.015625,0.875,0.239361703396,0.202127665281,64,False,False,False,False,False
g557_ctx_00000182,f4f912a770b2a2b5d4ab5159aa412a578b6a59e2d17b1620b31907616c11e875,g557_topology_002_empty,empty-16-16,c138c4b3ab87bfe4846dca68ef1868563753a18d7ac93b643ec6c4aeb97dfd19,d95cad8efcf84f97570e084ed6df827e41c41f5cf8f6c97774eea95347efbeb4,d0a48ea3c7be20bffeebf729b3237efe102e54642cd0ed7828e72f4f8399b940,True,True,38,2,0.215909093618,38,1,0.0526315793395,1,0,0.215909093618,64,False,False,False,False,False
g557_ctx_00000183,0d06731cd19a58297129ca1f70277657bff9309d933541e528ca78e6c1ffe637,g557_topology_003_random,random-32-32-20,3d86f3a97e5741d2f642f8e11594f59da7367149235140b220129fcf0042fd41,e144439379851874f99bc505b7c2303d08d04ec9ff4979a429238d2e69ac6a4b,d098657f79be72f496d87d72ac1b783dd63093aa95688e809809f80548b98499,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000184,64beda9077fec4fc360d19a6ac458489311b9092dc1e2b4173fd41d7cfa0f2db,g557_topology_004_random,random-64-64-20,2cfc93c47ecb7e1932ed4b113645c25e475d613363964b9043bad1a2832d91f0,5d0968863093ec0ff0fb0a57066c702bef9c8d54c7c3a42a97338e314adba7b6,69739d4e43ef1a581a2d93955dc54f23da71e34a3674f0d57190b4ebec40693d,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000185,ab5bf60f2dad7f1aa399c824917b42c2c2cbc38a927c541a31607c69c08a853c,g557_topology_005_random,random-32-32-10,dbee19bb1d0492ed82949fafbdbf710292d8a3612acdcd69a35320bde106b372,ce690a84b177b90ecdcf4ab7d34393bd31be1abbd459f489a85ae7cec9019212,73a522f34281149a70ae9ad85560d59b0cb94a4e3ab7822a04ac8448d4a9ef2a,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000186,528ba27f8eb22190940b41a9e46bc16d1819adf8bd8daf80ba9f668b23c82779,g557_topology_006_random,random-64-64-10,7bfe654afb5ec731137b8730c8d9ba1765c269c33f475eaeb803a67c3eb39c40,a210ce39ae10d25d481f0c1b93672c601dfeddcad0160f1a47398c6ca8a5e425,c03f83b26223fae0a799d6ea07075a7d2c60a8c8ecb201f25cc3d166e405a896,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000187,0e466ed679c0ad93076ba5ddc4836c71fa5cf1f7a35b18ad81a4d7142fd461ce,g557_topology_007_maze,maze-32-32-4,6f15215b4fb2bfa1f9e5b5eb135752b84a62e8b031b23598f5bd50d3fc17ebcd,83002e895cd872d7f2fa9c02e45abe0eddfa662cbdaaff034133d3b213f0a3fc,a8a9ceff0c8c772239bb45da6e75202cb145c77ec045004fb07652738c59cf80,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000188,eab0aedec27afd5ebd0989326e891f3aa64b5931430635410f9fb168923db8d3,g557_topology_008_maze,maze-32-32-2,e9f79e3328ae7dbe00b20cdd0364897ae243c57431476377d2080160a867847c,6db87c129f7ead681751d285eb38d3bac7dc7d1c1edeec98fe88f3981a65a357,8c593e5c7cfdcf040a1c0d5081b5b38fdab86f5fdbbe2c5e4630a219fa03bd33,True,True,1,1,0.0833333358169,1,1,1,0.45,0,0.166666671634,64,False,False,False,False,False
g557_ctx_00000189,15f24b23edf308002568d28bd3e25661e4dec602fd340705a09ff5862124f84d,g557_topology_009_maze,maze-128-128-2,63b38c1ea0042de07a2e839ee530895990fc5bc6ad3b68689d5feb34f6094722,d97bb57fe55b806db2da4cef6e94ecdea4feddc1125e5a022db2032667839439,48ec0eb66fe0095f4323cb1bf481616fe6d8244542e94e54d5093f54c29ff24d,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000190,b4a1d7651690f733aac2d3b9ffeb8cadd09dcb2e052084aa2018f2668d793854,g557_topology_010_maze,maze-128-128-10,c4c08978d7921b11e205c2f632c7e1f427162a2672273b9fecb58d1f0f81e455,0e76b7dad5d3f9742c2987653ed9d56062860c77be26e6167797c79e40f996b5,58bd51491d7ecb95bbd0fd1546d79d1b3909d41730f0314437906e2aeeedb794,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
g557_ctx_00000191,6ae62cbe7d4d491ef432961df680136b4c260caf72281fb8097fa7181b75cad8,g557_topology_011_room,room-32-32-4,dd481f4ca6518c60ecf24e026aa0886c55500b6f8c75aed506a3a1b66cc919b7,407b1ebcc153187838314bd5fcabfde4850c753866d815bc2f205282fb0dec42,600f317a13c64f2164506fdf10cbc198a26f2674f460159e6330e3f53271e25c,True,True,0,0,0,0,0,0,0,0,0,64,False,False,False,False,False
