source_split,g567_evaluation_uid,g567_dataset_row_id,map,map_family,agents,candidate_count,safe_AB_candidate_count,joint_positive_AB_candidate_count,trained_A5_actor_result_available,trained_A5_delta_vs_additive,trained_A5_delta_vs_static_flow,g556_result,static_flow_result,additive_result,best_safe_AB_vs_additive_theta_id,best_safe_AB_vs_additive_variant_id,best_safe_AB_vs_additive_family,best_safe_AB_vs_additive_delta_vs_additive,best_safe_AB_vs_additive_relative_improvement_vs_additive,best_safe_AB_vs_static_flow_theta_id,best_safe_AB_vs_static_flow_variant_id,best_safe_AB_vs_static_flow_family,best_safe_AB_vs_static_flow_delta_vs_static_flow,best_safe_AB_vs_static_flow_relative_improvement_vs_static_flow,best_joint_positive_AB_theta_id,best_joint_positive_AB_variant_id,best_joint_positive_AB_family,best_joint_positive_AB_delta_vs_additive,best_joint_positive_AB_relative_improvement_vs_additive,best_candidate_ignoring_safety_theta_id,best_candidate_ignoring_safety_variant_id,best_candidate_ignoring_safety_family,best_candidate_ignoring_safety_delta_vs_additive,best_candidate_ignoring_safety_relative_improvement_vs_additive
LABEL_TRAIN_candidate_pool,8db1838964cab56eab3f3bc4f6d6abfb635ada7794a00cf6b066ea9820dc4520,g567_gate3b_label_train_00549,room_64_64_8,room,1500,21,21,0,False,,,,,,g567_gate3b_label_train_g5_channel_weights_only_alpha_1p5_s566_b43079d4b5d8,G5_channel_weights_ONLY_ALPHA_1p5,group,0.5721141812400008,,g567_gate3b_label_train_g5_channel_weights_only_alpha_1p5_s566_b43079d4b5d8,G5_channel_weights_ONLY_ALPHA_1p5,group,-0.22613152824999894,,,,,,,g567_gate3b_label_train_g5_channel_weights_only_alpha_1p5_s566_b43079d4b5d8,G5_channel_weights_ONLY_ALPHA_1p5,group,0.5721141812400008,
LABEL_TRAIN_candidate_pool,8dd78c50a7c0a2b2a13bfa90ea694effec6bf1ff833e9345c09c95c8efcb796e,g567_gate3b_label_train_01485,g567-large-maze-192x128-a-v1,large_maze,2000,21,21,0,False,,,,,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p5_s566_55bc0cf303fb,G1_congestion_commit_block_ONLY_ALPHA_1p5,group,0.0,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p5_s566_55bc0cf303fb,G1_congestion_commit_block_ONLY_ALPHA_1p5,group,0.0,,,,,,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p5_s566_55bc0cf303fb,G1_congestion_commit_block_ONLY_ALPHA_1p5,group,0.0,
LABEL_TRAIN_candidate_pool,8e3cd1108b2f8b3dc808f44b0af9e5153daeb376b054a15018aaaf0b7a1d586c,g567_gate3b_label_train_00515,room_64_64_8,room,192,21,21,0,False,,,,,,g567_gate3b_label_train_static_global_alpha_0p25_s566_f4c43ed2645d,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,0.0021297364500001414,,g567_gate3b_label_train_static_global_alpha_0p25_s566_f4c43ed2645d,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,0.00754281658,,,,,,,g567_gate3b_label_train_static_global_alpha_0p25_s566_f4c43ed2645d,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,0.0021297364500001414,
LABEL_TRAIN_candidate_pool,8e47a89fd75b11c75acd77786625358fa9ea7a519cfa1065faf86fd5dae3d377,g567_gate3b_label_train_00460,room_64_64_8,room,24,21,21,0,False,,,,,,g567_gate3b_label_train_g556_global_alpha_0p75_s566_e306831ea771,G556_GLOBAL_ALPHA_0p75,global_g556_anchor,-0.01780415430000004,,g567_gate3b_label_train_g556_global_alpha_0p75_s566_e306831ea771,G556_GLOBAL_ALPHA_0p75,global_g556_anchor,-0.011869436200000028,,,,,,,g567_gate3b_label_train_g556_global_alpha_0p75_s566_e306831ea771,G556_GLOBAL_ALPHA_0p75,global_g556_anchor,-0.01780415430000004,
LABEL_TRAIN_candidate_pool,8ea9535fb110e94ca5fc1048a8c81d94022ffcb12ef0440612709c75769e217c,g567_gate3b_label_train_01277,room_64_64_16,room,80,21,21,0,False,,,,,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p5_s566_65eafe21fe16,G1_congestion_commit_block_ONLY_ALPHA_1p5,group,-0.01751900037999987,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p5_s566_65eafe21fe16,G1_congestion_commit_block_ONLY_ALPHA_1p5,group,-0.0011593456100000843,,,,,,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p5_s566_65eafe21fe16,G1_congestion_commit_block_ONLY_ALPHA_1p5,group,-0.01751900037999987,
LABEL_TRAIN_candidate_pool,8ed479b6ec60b397e2f050fde7e82b66e4e6134c939d6e119288ac9c9e5279ad,g567_gate3b_label_train_00630,g567-large-room-128x128-a-v3,large_room,2000,21,21,2,False,,,,,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p5_s566_efce1c15635e,G1_congestion_commit_block_ONLY_ALPHA_1p5,group,-0.10218631456999994,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p5_s566_efce1c15635e,G1_congestion_commit_block_ONLY_ALPHA_1p5,group,-0.06023651362000049,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p5_s566_efce1c15635e,G1_congestion_commit_block_ONLY_ALPHA_1p5,group,-0.10218631456999994,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p5_s566_efce1c15635e,G1_congestion_commit_block_ONLY_ALPHA_1p5,group,-0.10218631456999994,
LABEL_TRAIN_candidate_pool,8edb742dfca20642c14b69765bb88c5f7f32cf1b293b93f052925c9f757c3770,g567_gate3b_label_train_00450,room_64_64_8,room,12,21,21,0,False,,,,,,g567_gate3b_label_train_g5_channel_weights_only_alpha_1p5_s566_f164d53ffc84,G5_channel_weights_ONLY_ALPHA_1p5,group,-0.0008826125300001042,,g567_gate3b_label_train_g5_channel_weights_only_alpha_1p5_s566_f164d53ffc84,G5_channel_weights_ONLY_ALPHA_1p5,group,-0.0008826125300001042,,,,,,,g567_gate3b_label_train_g5_channel_weights_only_alpha_1p5_s566_f164d53ffc84,G5_channel_weights_ONLY_ALPHA_1p5,group,-0.0008826125300001042,
LABEL_TRAIN_candidate_pool,8ee533a793fa1eaa27c098cfd8164b70243f8020efef2e1735b44afa52a1ffe0,g567_gate3b_label_train_00521,room_64_64_8,room,256,21,21,0,False,,,,,,g567_gate3b_label_train_static_global_alpha_0p25_s566_6b1efe7c21fa,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,0.033082408879999914,,g567_gate3b_label_train_static_global_alpha_0p25_s566_6b1efe7c21fa,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,-0.00871632329000005,,,,,,,g567_gate3b_label_train_static_global_alpha_0p25_s566_6b1efe7c21fa,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,0.033082408879999914,
LABEL_TRAIN_candidate_pool,8eecb274d3e8bbebe649262fa70198dc3aaac1800839e7b028b5eb7b6c51321b,g567_gate3b_label_train_00096,den312d,game,12,21,21,0,False,,,,,,g567_gate3b_label_train_g556_global_alpha_1p25_s566_f145a3337cad,G556_GLOBAL_ALPHA_1p25,global_g556_anchor,-0.016058394159999878,,g567_gate3b_label_train_g556_global_alpha_1p25_s566_f145a3337cad,G556_GLOBAL_ALPHA_1p25,global_g556_anchor,-0.010218978109999943,,,,,,,g567_gate3b_label_train_g556_global_alpha_1p25_s566_f145a3337cad,G556_GLOBAL_ALPHA_1p25,global_g556_anchor,-0.016058394159999878,
LABEL_TRAIN_candidate_pool,8f02d2dea83a92db9e0065aa85cb546e50a5096386dfb04480c56ac03a872582,g567_gate3b_label_train_00427,warehouse_10_20_10_2_2,warehouse,384,21,21,0,False,,,,,,g567_gate3b_label_train_static_global_alpha_0p25_s566_f7536c007e38,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,-0.0020427744600000075,,g567_gate3b_label_train_static_global_alpha_0p25_s566_f7536c007e38,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,0.007211612869999939,,,,,,,g567_gate3b_label_train_static_global_alpha_0p25_s566_f7536c007e38,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,-0.0020427744600000075,
LABEL_TRAIN_candidate_pool,8f0c0d8eeb7e66e5958855ee11221fe7e4ac381b973b6af22397e765a9e65c3c,g567_gate3b_label_train_01811,room_32_32_4,room,16,21,21,0,False,,,,,,g567_gate3b_label_train_g556_global_alpha_1p5_s566_a83227e28ed4,G556_GLOBAL_ALPHA_1p5,global_g556_anchor,-0.04326923076,,g567_gate3b_label_train_g556_global_alpha_1p5_s566_a83227e28ed4,G556_GLOBAL_ALPHA_1p5,global_g556_anchor,-0.01201923076,,,,,,,g567_gate3b_label_train_g556_global_alpha_1p5_s566_a83227e28ed4,G556_GLOBAL_ALPHA_1p5,global_g556_anchor,-0.04326923076,
LABEL_TRAIN_candidate_pool,8f0f044855dcecd3e592beacdcf22392bbb884a7ed9b661fdd80178f9a5d947a,g567_gate3b_calibration_00156,empty_16_16,empty,80,21,21,0,False,,,,,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p5_s566_613612d5dfdc,G1_congestion_commit_block_ONLY_ALPHA_1p5,group,-0.055222088839999905,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p5_s566_613612d5dfdc,G1_congestion_commit_block_ONLY_ALPHA_1p5,group,-0.042016806719999966,,,,,,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p5_s566_613612d5dfdc,G1_congestion_commit_block_ONLY_ALPHA_1p5,group,-0.055222088839999905,
LABEL_TRAIN_candidate_pool,8f14fddac1dc44eb487f31ce30083f80df3aad5077a6580ec279dd808e5a95be,g567_gate3b_label_train_00612,maze_32_32_2,maze,64,21,21,0,False,,,,,,g567_gate3b_label_train_static_global_alpha_0p5_s566_79029f6a1f3f,STATIC_GLOBAL_ALPHA_0p5,global_static_anchor,0.004314329740000122,,g567_gate3b_label_train_static_global_alpha_0p5_s566_79029f6a1f3f,STATIC_GLOBAL_ALPHA_0p5,global_static_anchor,-0.0027734976900000152,,,,,,,g567_gate3b_label_train_static_global_alpha_0p5_s566_79029f6a1f3f,STATIC_GLOBAL_ALPHA_0p5,global_static_anchor,0.004314329740000122,
LABEL_TRAIN_candidate_pool,8f15f41b32670a77f91545d5e962b2001be89f856d098401b36152d2b8dda284,g567_gate3b_label_train_00114,den312d,game,12,21,21,0,False,,,,,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p0_s566_e0c9c148fe69,G1_congestion_commit_block_ONLY_ALPHA_1p0,group,0.0,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p0_s566_e0c9c148fe69,G1_congestion_commit_block_ONLY_ALPHA_1p0,group,0.0,,,,,,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p0_s566_e0c9c148fe69,G1_congestion_commit_block_ONLY_ALPHA_1p0,group,0.0,
LABEL_TRAIN_candidate_pool,8f714f3826befda9677cffdfab802fa2d751fb09b09d39d685c2bc312d10bd27,g567_gate3b_calibration_00224,empty_32_32,empty,256,21,21,0,False,,,,,,g567_gate3b_label_train_static_global_alpha_0p25_s566_c0d5deca73ec,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,0.0073020033699999765,,g567_gate3b_label_train_static_global_alpha_0p25_s566_c0d5deca73ec,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,0.0005616925700000497,,,,,,,g567_gate3b_label_train_static_global_alpha_0p25_s566_c0d5deca73ec,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,0.0073020033699999765,
LABEL_TRAIN_candidate_pool,8f7e087425eca36ff06594b7b24d830ccb474edf7631488acd3723ceb6119e7d,g567_gate3b_label_train_01464,g567-large-maze-192x128-a-v3,large_maze,1500,21,21,0,False,,,,,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p5_s566_d2789a4063f1,G1_congestion_commit_block_ONLY_ALPHA_1p5,group,0.0,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p5_s566_d2789a4063f1,G1_congestion_commit_block_ONLY_ALPHA_1p5,group,0.0,,,,,,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p5_s566_d2789a4063f1,G1_congestion_commit_block_ONLY_ALPHA_1p5,group,0.0,
LABEL_TRAIN_candidate_pool,8f99b326aae7d42bef076f6b2ccec2641c4d2ca81a21cabb9485108b08871901,g567_gate3b_calibration_00284,warehouse_small,warehouse,128,21,21,0,False,,,,,,g567_gate3b_label_train_static_global_alpha_0p25_s566_b4affcc0b426,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,0.18952910207999984,,g567_gate3b_label_train_static_global_alpha_0p25_s566_b4affcc0b426,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,0.09242468558000017,,,,,,,g567_gate3b_label_train_static_global_alpha_0p25_s566_b4affcc0b426,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,0.18952910207999984,
LABEL_TRAIN_candidate_pool,8fa7bffcf8e88d77285fd0fefffc356bc7da9848a832cbca1aee75a6bd0c4908,g567_gate3b_calibration_00454,g567-large-lanes-192x128-a-v2,large_lanes,2500,21,21,1,False,,,,,,g567_gate3b_label_train_static_global_alpha_1p25_s566_5d942e5d2f5e,STATIC_GLOBAL_ALPHA_1p25,global_static_anchor,-0.07098331217000009,,g567_gate3b_label_train_static_global_alpha_1p25_s566_5d942e5d2f5e,STATIC_GLOBAL_ALPHA_1p25,global_static_anchor,-0.07098331217000009,,g567_gate3b_label_train_static_global_alpha_1p25_s566_5d942e5d2f5e,STATIC_GLOBAL_ALPHA_1p25,global_static_anchor,-0.07098331217000009,,g567_gate3b_label_train_static_global_alpha_1p25_s566_5d942e5d2f5e,STATIC_GLOBAL_ALPHA_1p25,global_static_anchor,-0.07098331217000009,
LABEL_TRAIN_candidate_pool,8fabc6d57560a3e75e7d38a19b23f60ae081668fbcbd9301a6814ca8eecff0b5,g567_gate3b_label_train_01250,room_64_64_16,room,32,21,21,0,False,,,,,,g567_gate3b_label_train_g556_global_alpha_0p5_s566_e8815325bb43,G556_GLOBAL_ALPHA_0p5,global_g556_anchor,-0.007918910350000141,,g567_gate3b_label_train_g556_global_alpha_0p5_s566_e8815325bb43,G556_GLOBAL_ALPHA_0p5,global_g556_anchor,-0.007918910350000141,,,,,,,g567_gate3b_label_train_g556_global_alpha_0p5_s566_e8815325bb43,G556_GLOBAL_ALPHA_0p5,global_g556_anchor,-0.007918910350000141,
LABEL_TRAIN_candidate_pool,8fe9862d70b05fea30ab75033d2c2441f85f0b250a43494bf00e574d8d25ca0a,g567_gate3b_calibration_00095,warehouse_small,warehouse,768,21,21,0,False,,,,,,,,,,,,,,,,,,,,,,,,,
LABEL_TRAIN_candidate_pool,8ffceb1179a46971aab942c1fe12e0966c24dce4d2356063a0d69ca450598b18,g567_gate3b_label_train_00832,g567-large-empty-128x128-a-v0,large_empty,256,21,21,0,False,,,,,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p5_s566_13846137970e,G1_congestion_commit_block_ONLY_ALPHA_1p5,group,-0.007441916749999944,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p5_s566_13846137970e,G1_congestion_commit_block_ONLY_ALPHA_1p5,group,-0.002752904159999847,,,,,,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p5_s566_13846137970e,G1_congestion_commit_block_ONLY_ALPHA_1p5,group,-0.007441916749999944,
LABEL_TRAIN_candidate_pool,9029cdd3c44edeea985f65f8c09e5b3780c059237d0b9a269adab82a45334856,g567_gate3b_label_train_00740,g567-large-room-128x128-a-v2,large_room,3000,21,21,2,False,,,,,,g567_gate3b_label_train_g5_channel_weights_only_alpha_1p0_s566_1b55e23fcbee,G5_channel_weights_ONLY_ALPHA_1p0,group,-0.059255642210000126,,g567_gate3b_label_train_g5_channel_weights_only_alpha_1p0_s566_1b55e23fcbee,G5_channel_weights_ONLY_ALPHA_1p0,group,-0.1408733836199998,,g567_gate3b_label_train_g5_channel_weights_only_alpha_1p0_s566_1b55e23fcbee,G5_channel_weights_ONLY_ALPHA_1p0,group,-0.059255642210000126,,g567_gate3b_label_train_g5_channel_weights_only_alpha_1p0_s566_1b55e23fcbee,G5_channel_weights_ONLY_ALPHA_1p0,group,-0.059255642210000126,
LABEL_TRAIN_candidate_pool,9032953d883bfb9c23f89c2ef9ad79ea9bb58db0a8fbf06c9ca64e12e1dbef51,g567_gate3b_label_train_01373,maze_128_128_2,maze,80,21,21,0,False,,,,,,g567_gate3b_label_train_static_global_alpha_0p75_s566_56fd1975e5b2,STATIC_GLOBAL_ALPHA_0p75,global_static_anchor,-0.003157080880000107,,g567_gate3b_label_train_static_global_alpha_0p75_s566_56fd1975e5b2,STATIC_GLOBAL_ALPHA_0p75,global_static_anchor,-0.0016751857700001427,,,,,,,g567_gate3b_label_train_static_global_alpha_0p75_s566_56fd1975e5b2,STATIC_GLOBAL_ALPHA_0p75,global_static_anchor,-0.003157080880000107,
LABEL_TRAIN_candidate_pool,90402bbb9a01b8daa3bea78713a21de2bb75640f4233cbc860ab1012367ca947,g567_gate3b_label_train_00323,g567-tunnel-64x32-a-v2,tunnel,384,21,21,0,False,,,,,,,,,,,,,,,,,,,,,,,,,
LABEL_TRAIN_candidate_pool,90491e713bbb23517a2f7443a0ea569d4aaa46836b6bd6a87e8b5eb8f4fc3fbd,g567_gate3b_calibration_00143,empty_16_16,empty,48,21,21,0,False,,,,,,g567_gate3b_label_train_static_global_alpha_0p5_s566_a1e538d442d3,STATIC_GLOBAL_ALPHA_0p5,global_static_anchor,-0.06394316164000013,,g567_gate3b_label_train_static_global_alpha_0p5_s566_a1e538d442d3,STATIC_GLOBAL_ALPHA_0p5,global_static_anchor,-0.005328596800000085,,,,,,,g567_gate3b_label_train_static_global_alpha_0p5_s566_a1e538d442d3,STATIC_GLOBAL_ALPHA_0p5,global_static_anchor,-0.06394316164000013,
LABEL_TRAIN_candidate_pool,905166a159fdd36d7dd33f2161a348aa207c9ffa746530d7148a1d830728673a,g567_gate3b_label_train_00352,warehouse_10_20_10_2_2,warehouse,48,21,21,0,False,,,,,,g567_gate3b_label_train_g6_shield_bounds_only_alpha_0p5_s566_627b49fe69b7,G6_shield_bounds_ONLY_ALPHA_0p5,group,-0.003218020909999897,,g567_gate3b_label_train_g6_shield_bounds_only_alpha_0p5_s566_627b49fe69b7,G6_shield_bounds_ONLY_ALPHA_0p5,group,-0.003218020909999897,,,,,,,g567_gate3b_label_train_g6_shield_bounds_only_alpha_0p5_s566_627b49fe69b7,G6_shield_bounds_ONLY_ALPHA_0p5,group,-0.003218020909999897,
LABEL_TRAIN_candidate_pool,90523affe392edf9ae4cd2f4a6b5b511a83b6ab7c776e70184e8211b18635e75,g567_gate3b_label_train_01879,g567-room-24x24-a-v2,room,80,21,21,1,False,,,,,,g567_gate3b_label_train_g556_global_alpha_0p0_s566_0097c4605cf5,G556_GLOBAL_ALPHA_0p0,global_g556_anchor,-0.09608540925000009,,g567_gate3b_label_train_g556_global_alpha_0p0_s566_0097c4605cf5,G556_GLOBAL_ALPHA_0p0,global_g556_anchor,-0.04412811388000004,,g567_gate3b_label_train_g556_global_alpha_0p0_s566_0097c4605cf5,G556_GLOBAL_ALPHA_0p0,global_g556_anchor,-0.09608540925000009,,g567_gate3b_label_train_g556_global_alpha_0p0_s566_0097c4605cf5,G556_GLOBAL_ALPHA_0p0,global_g556_anchor,-0.09608540925000009,
LABEL_TRAIN_candidate_pool,908bf394f949871862b61e966d6a68704dbb500a02643c0ea187bbf1100be528,g567_gate3b_label_train_01514,g567-large-maze-192x128-a-v1,large_maze,2500,21,21,0,False,,,,,,g567_gate3b_label_train_static_global_alpha_0p5_s566_5bb7d2212638,STATIC_GLOBAL_ALPHA_0p5,global_static_anchor,-0.31939957066000013,,g567_gate3b_label_train_static_global_alpha_0p5_s566_5bb7d2212638,STATIC_GLOBAL_ALPHA_0p5,global_static_anchor,-0.016929765600000035,,,,,,,g567_gate3b_label_train_static_global_alpha_0p5_s566_5bb7d2212638,STATIC_GLOBAL_ALPHA_0p5,global_static_anchor,-0.31939957066000013,
LABEL_TRAIN_candidate_pool,90afad18e2441b0dd5132dae3347794639fdaafd57ac3cc23a3570c20e4c6a6a,g567_gate3b_label_train_01937,g567-large-maze-128x128-a-v3,large_maze,2500,21,21,0,False,,,,,,g567_gate3b_label_train_static_global_alpha_0p25_s566_4d6bc5cb21e0,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,-0.004286855659999755,,g567_gate3b_label_train_static_global_alpha_0p25_s566_4d6bc5cb21e0,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,0.016128054660000224,,,,,,,g567_gate3b_label_train_static_global_alpha_0p25_s566_4d6bc5cb21e0,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,-0.004286855659999755,
LABEL_TRAIN_candidate_pool,90be00fc7485550009825637866316b7ab3094fffed85d5ff7ec5bbe5b6d6f98,g567_gate3b_label_train_00094,sortation_small,public_other,384,21,21,0,False,,,,,,g567_gate3b_label_train_g6_shield_bounds_only_alpha_0p5_s566_6468e1a9b36b,G6_shield_bounds_ONLY_ALPHA_0p5,group,-0.05880145127000014,,g567_gate3b_label_train_g6_shield_bounds_only_alpha_0p5_s566_6468e1a9b36b,G6_shield_bounds_ONLY_ALPHA_0p5,group,-0.011947954460000076,,,,,,,g567_gate3b_label_train_g6_shield_bounds_only_alpha_0p5_s566_6468e1a9b36b,G6_shield_bounds_ONLY_ALPHA_0p5,group,-0.05880145127000014,
LABEL_TRAIN_candidate_pool,90c550256fc4dff2dff5f544472f77a24770cb30e67313b6b570cb49cecd15a1,g567_gate3b_label_train_01463,g567-large-maze-192x128-a-v0,large_maze,1500,21,21,0,False,,,,,,g567_gate3b_label_train_static_global_alpha_0p25_s566_1f87bde9437c,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,-0.12340721956,,g567_gate3b_label_train_static_global_alpha_0p25_s566_1f87bde9437c,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,-0.017039228580000065,,,,,,,g567_gate3b_label_train_static_global_alpha_0p25_s566_1f87bde9437c,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,-0.12340721956,
LABEL_TRAIN_candidate_pool,90c65a3a4b7755603c3746a72881723ef90a4eb31584c03bc68357439ba3c9b3,g567_gate3b_label_train_01241,room_64_64_16,room,24,21,21,0,False,,,,,,g567_gate3b_label_train_static_global_alpha_1p25_s566_b1850748906f,STATIC_GLOBAL_ALPHA_1p25,global_static_anchor,-0.0067859346100000995,,g567_gate3b_label_train_static_global_alpha_1p25_s566_b1850748906f,STATIC_GLOBAL_ALPHA_1p25,global_static_anchor,-0.0067859346100000995,,,,,,,g567_gate3b_label_train_static_global_alpha_1p25_s566_b1850748906f,STATIC_GLOBAL_ALPHA_1p25,global_static_anchor,-0.0067859346100000995,
LABEL_TRAIN_candidate_pool,90f27ba6b37b95eec335bb6a8a9f37f3da7249f8518afc029e919e36ac051357,g567_gate3b_label_train_01080,g567-room-48x48-a-v2,room,24,21,21,0,False,,,,,,g567_gate3b_label_train_g556_global_alpha_0p75_s566_f596a8038e91,G556_GLOBAL_ALPHA_0p75,global_g556_anchor,-0.009523809530000094,,g567_gate3b_label_train_g556_global_alpha_0p75_s566_f596a8038e91,G556_GLOBAL_ALPHA_0p75,global_g556_anchor,-0.006802721089999908,,,,,,,g567_gate3b_label_train_g556_global_alpha_0p75_s566_f596a8038e91,G556_GLOBAL_ALPHA_0p75,global_g556_anchor,-0.009523809530000094,
LABEL_TRAIN_candidate_pool,9100793bbf890616b64c4608e844939305518a3712969241b0a84f4a907d3c96,g567_gate3b_label_train_01130,g567-room-48x48-a-v1,room,192,21,21,0,False,,,,,,g567_gate3b_label_train_g556_global_alpha_0p25_s566_72d13ab2e03b,G556_GLOBAL_ALPHA_0p25,global_g556_anchor,-0.02689161554000008,,g567_gate3b_label_train_g556_global_alpha_0p25_s566_72d13ab2e03b,G556_GLOBAL_ALPHA_0p25,global_g556_anchor,-0.02689161554000008,,,,,,,g567_gate3b_label_train_g556_global_alpha_0p25_s566_72d13ab2e03b,G556_GLOBAL_ALPHA_0p25,global_g556_anchor,-0.02689161554000008,
LABEL_TRAIN_candidate_pool,910e258d25440cede329fb3d013f011d01b4a28cacc71e98374af5914b91b524,g567_gate3b_label_train_00791,g567-large-empty-128x128-a-v3,large_empty,24,21,21,0,False,,,,,,g567_gate3b_label_train_static_global_alpha_0p5_s566_789d2af03246,STATIC_GLOBAL_ALPHA_0p5,global_static_anchor,-0.00032594524999995933,,g567_gate3b_label_train_static_global_alpha_0p5_s566_789d2af03246,STATIC_GLOBAL_ALPHA_0p5,global_static_anchor,-0.00032594524999995933,,,,,,,g567_gate3b_label_train_static_global_alpha_0p5_s566_789d2af03246,STATIC_GLOBAL_ALPHA_0p5,global_static_anchor,-0.00032594524999995933,
LABEL_TRAIN_candidate_pool,911527bdd2b6ff4e9c65bb5bf448f66996aa1a164efd0801ec0326f7514f6360,g567_gate3b_label_train_01358,maze_128_128_2,maze,64,21,21,0,False,,,,,,g567_gate3b_label_train_g6_shield_bounds_only_alpha_1p5_s566_0dd46af094f3,G6_shield_bounds_ONLY_ALPHA_1p5,group,-0.01048691199999996,,g567_gate3b_label_train_g6_shield_bounds_only_alpha_1p5_s566_0dd46af094f3,G6_shield_bounds_ONLY_ALPHA_1p5,group,-0.01048691199999996,,,,,,,g567_gate3b_label_train_g6_shield_bounds_only_alpha_1p5_s566_0dd46af094f3,G6_shield_bounds_ONLY_ALPHA_1p5,group,-0.01048691199999996,
LABEL_TRAIN_candidate_pool,9117bcaa283364a0fec3ef0d69d2e212440572875a8b6b375cbedcd424c7ad76,g567_gate3b_label_train_00721,g567-large-room-128x128-a-v2,large_room,3000,21,21,0,False,,,,,,g567_gate3b_label_train_static_global_alpha_0p25_s566_2b2aafefde8a,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,0.008935311500000154,,g567_gate3b_label_train_static_global_alpha_0p25_s566_2b2aafefde8a,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,0.042362553590000296,,,,,,,g567_gate3b_label_train_static_global_alpha_0p25_s566_2b2aafefde8a,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,0.008935311500000154,
LABEL_TRAIN_candidate_pool,91369cf2ec3e57f14a6200d137a3bc0e1ae457fd63e10e307e5e1941e70d10b7,g567_gate3b_label_train_01963,g567-large-maze-128x128-a-v3,large_maze,3000,21,21,0,False,,,,,,g567_gate3b_label_train_static_global_alpha_0p25_s566_ee3fbb1480bc,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,-0.19223731899999974,,g567_gate3b_label_train_static_global_alpha_0p25_s566_ee3fbb1480bc,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,-0.007953530719999602,,,,,,,g567_gate3b_label_train_static_global_alpha_0p25_s566_ee3fbb1480bc,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,-0.19223731899999974,
