theta_id,theta_family,support_strata,safe_positive_support,hard_negative_support,hard_negative_regression_count_vs_static_flow,hard_negative_regression_count_vs_additive,fingerprint_match_rate,support_distance_threshold,utility_mean,utility_CI,forbidden_reason,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,forbidden_theta
repair5g549_theta_549001812,lambda_flow_lambda_cong_sweep,2,12,4,2,4,1,0.05,0.0526942420433,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.583715832568,1.27048245904,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001813,alpha_flow_wait_progress_sweep,2,6,6,4,4,1,0.05,0.0365035683167,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,0.258579482841,0.95,1,1,0.48329003342,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001814,edge_cost_clamp_sweep,2,6,2,2,0,1,0.05,0.03504137125,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.543907912184,10.9591940816,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001816,alpha_cong_commit_nonprogress_sweep,2,12,2,0,2,1,0.05,0.0322053104633,compact_audit_not_claim,success_regression_vs_additive,1.25,0.747044505911,1.25,0.75,0.75,1,1,0.95,1,0.754886490227,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001818,g546_g548_safe_no_gain_neighborhood,2,8,2,0,2,1,0.05,0.027787715675,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1.05561118878,0.95,1,0.981462587075,1,0.35,0.75,0.525735348529,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001819,surrogate_guided_theta_if_model_exists,2,4,2,2,0,1,0.05,0.020458195485,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.16503691993,1.25,0.75,0.75,1,1,0.95,1,1.24328361343,0.449836200328,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001821,static_flow_local_perturbation_fulltheta,2,2,4,2,2,1,0.05,0.06327236777,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,0.749220301559,0.95,1,1.28761002478,1.07669484661,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001822,lambda_flow_lambda_cong_sweep,2,10,2,0,2,1,0.05,0.038918020614,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.634723730553,0.545947908104,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001823,alpha_flow_wait_progress_sweep,2,6,2,0,2,1,0.05,0.0319906862833,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,0.0981610536779,0.95,1,1,1.2987019026,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001824,edge_cost_clamp_sweep,2,6,4,2,2,1,0.05,0.02775175121,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.889833470333,9.89147221706,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001825,goal_projection_mode_ablation,2,6,6,2,4,1,0.05,0.02775175121,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.00522298955402,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001826,alpha_cong_commit_nonprogress_sweep,2,2,6,2,4,1,0.05,0.03608502225,compact_audit_not_claim,success_regression_vs_static_flow,1.25,0.841784316431,1.25,0.75,0.75,1,1,0.95,1,1.39975620049,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001829,surrogate_guided_theta_if_model_exists,2,6,2,0,2,1,0.05,0.0248075636167,compact_audit_not_claim,success_regression_vs_additive,1.25,1.10726678547,1.25,0.75,0.75,1,1,0.95,1,1.07492875014,1.00166949666,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001831,static_flow_local_perturbation_fulltheta,2,10,2,0,2,1,0.05,0.041131689852,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1.14923410153,0.95,1,0.701209597581,1.00400859198,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001832,lambda_flow_lambda_cong_sweep,2,10,2,0,2,1,0.05,0.019318899684,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.90262519475,1.25714298571,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001833,alpha_flow_wait_progress_sweep,2,6,4,2,2,1,0.05,0.03213252337,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,0.536118927762,0.95,1,1,1.09153581693,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001834,edge_cost_clamp_sweep,2,6,2,2,0,1,0.05,0.02775175121,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.437166625667,10.1501916996,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001835,goal_projection_mode_ablation,2,12,2,0,2,1,0.05,0.0709929993517,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1.2730984538,0.35,0.75,1,11,0,1,0,False,False,False,False,False,True
repair5g549_theta_549001836,alpha_cong_commit_nonprogress_sweep,2,2,6,2,4,1,0.05,0.05437469105,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.24331976336,1.25,0.75,0.75,1,1,0.95,1,1.22594654811,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001837,g543_true_near_signal_neighborhood,2,6,2,0,2,1,0.05,0.03423075524,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.572211055578,0.656513086974,0.718463313073,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001838,g546_g548_safe_no_gain_neighborhood,2,8,4,0,4,1,0.05,0.02874942721,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1.02577984844,0.95,1,0.804109141782,1,0.35,0.75,0.687850274299,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001839,surrogate_guided_theta_if_model_exists,2,2,4,2,2,1,0.05,0.06327236777,compact_audit_not_claim,success_regression_vs_static_flow,1.25,0.784900680199,1.25,0.75,0.75,1,1,0.95,1,1.35486819026,0.496572506855,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001842,lambda_flow_lambda_cong_sweep,2,12,2,0,2,1,0.05,0.0413393438667,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.587323825352,0.716844066312,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001846,alpha_cong_commit_nonprogress_sweep,2,4,4,0,4,1,0.05,0.019383378405,compact_audit_not_claim,success_regression_vs_additive,1.25,0.819308111384,1.25,0.75,0.75,1,1,0.95,1,1.30380739239,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001847,g543_true_near_signal_neighborhood,2,10,2,0,2,1,0.05,0.028516000704,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.416734566531,0.51878986242,0.72995479009,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001848,g546_g548_safe_no_gain_neighborhood,2,10,4,0,4,1,0.05,0.02259790673,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,0.811062777874,0.95,1,0.818824462351,1,0.35,0.75,0.351012797974,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001849,surrogate_guided_theta_if_model_exists,2,10,2,0,2,1,0.05,0.019628231596,compact_audit_not_claim,success_regression_vs_additive,1.25,0.881572686855,1.25,0.75,0.75,1,1,0.95,1,1.00842488315,0.709071681857,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001850,negative_control,2,10,2,0,2,1,0.05,0.06103941237,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.548461903076,1.20399659201,0.35,0.75,1,11.694496611,0,0,1,False,False,False,False,False,True
repair5g549_theta_549001851,static_flow_local_perturbation_fulltheta,2,12,2,0,2,1,0.05,0.0215878089067,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,0.981105437789,0.95,1,0.826229547541,1.19515860968,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001852,lambda_flow_lambda_cong_sweep,2,12,2,0,2,1,0.05,0.0358856568683,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.688103623793,1.02332795334,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001853,alpha_flow_wait_progress_sweep,2,8,2,0,2,1,0.05,0.0215358441625,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,0.263234473531,0.95,1,1,0.976817546365,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001854,edge_cost_clamp_sweep,2,10,2,0,2,1,0.05,0.03291660256,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.701592096816,8.07827584345,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001857,g543_true_near_signal_neighborhood,2,4,4,0,4,1,0.05,0.037234203235,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.82722494555,0.425316049368,0.740906268187,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001858,g546_g548_safe_no_gain_neighborhood,2,8,4,2,4,1,0.05,0.0135112822175,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,0.357279185442,0.95,1,0.954172391655,1,0.35,0.75,0.4190999118,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001859,surrogate_guided_theta_if_model_exists,2,4,4,0,4,1,0.05,0.00714860617,compact_audit_not_claim,success_regression_vs_additive,1.25,0.846531506937,1.25,0.75,0.75,1,1,0.95,1,1.21501566997,1.31777646445,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001861,static_flow_local_perturbation_fulltheta,2,4,2,0,2,1,0.05,0.01920212865,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1.08451403097,0.95,1,1.24981970036,0.795813808372,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001862,lambda_flow_lambda_cong_sweep,2,4,4,0,4,1,0.05,0.029422669875,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.33504632991,1.30754438491,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001863,alpha_flow_wait_progress_sweep,2,8,2,0,2,1,0.05,0.0171835675775,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,0.193068363863,0.95,1,1,0.763024473951,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001864,edge_cost_clamp_sweep,2,10,2,0,2,1,0.05,0.029482189194,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.868946762106,9.82092835814,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001867,g543_true_near_signal_neighborhood,2,0,2,0,2,1,0.05,,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.225444549111,0.231480937038,0.528274193452,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001868,g546_g548_safe_no_gain_neighborhood,2,6,4,2,4,1,0.05,0.0293691492133,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1.05288509423,0.95,1,1.0437506625,1,0.35,0.75,0.605041339917,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001871,static_flow_local_perturbation_fulltheta,2,8,4,0,4,1,0.05,0.023122317255,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,0.905548788902,0.95,1,0.909829180342,1.17917344165,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001872,lambda_flow_lambda_cong_sweep,2,6,2,0,2,1,0.05,0.03665034847,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.06381187238,0.679327641345,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001876,alpha_cong_commit_nonprogress_sweep,2,6,2,0,2,1,0.05,0.0210875722133,compact_audit_not_claim,success_regression_vs_additive,1.25,1.07502384995,1.25,0.75,0.75,1,1,0.95,1,1.12332175336,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001877,g543_true_near_signal_neighborhood,2,2,2,0,2,1,0.05,0.01753653444,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.851452897094,0.426393047214,0.517326465347,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001879,surrogate_guided_theta_if_model_exists,2,4,4,0,4,1,0.05,0.042237813745,compact_audit_not_claim,success_regression_vs_additive,1.25,1.21003242994,1.25,0.75,0.75,1,1,0.95,1,1.28634512731,0.483479333041,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001882,lambda_flow_lambda_cong_sweep,2,14,2,0,2,1,0.05,0.0279821329686,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.818525362949,1.45006959986,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001883,alpha_flow_wait_progress_sweep,2,12,2,0,2,1,0.05,0.03144413225,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1.08834032332,0.95,1,1,1.12049175902,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001884,edge_cost_clamp_sweep,2,16,2,0,2,1,0.05,0.0314414691775,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.362841774316,8.15733968532,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001887,g543_true_near_signal_neighborhood,2,12,2,0,2,1,0.05,0.0262748038517,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.149825500349,0.447818504363,0.766886216228,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001888,g546_g548_safe_no_gain_neighborhood,2,10,2,0,2,1,0.05,0.024736399422,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,0.693365513269,0.95,1,1.34089496821,1,0.35,0.75,0.25653013694,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001894,edge_cost_clamp_sweep,2,16,2,0,2,1,0.05,0.0314414691775,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.98851002298,10.7936784126,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001898,g546_g548_safe_no_gain_neighborhood,2,6,2,0,2,1,0.05,0.0297274648967,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,0.218731662537,0.95,1,1.22237615525,1,0.35,0.75,0.497992854014,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001899,surrogate_guided_theta_if_model_exists,2,16,2,0,2,1,0.05,0.0418234458912,compact_audit_not_claim,success_regression_vs_additive,1.25,0.74024516951,1.25,0.75,0.75,1,1,0.95,1,0.740505418989,0.202097895804,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001901,static_flow_local_perturbation_fulltheta,2,18,2,0,2,1,0.05,0.0386469037244,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,0.794680410639,0.95,1,0.815806368387,0.770608458783,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001902,lambda_flow_lambda_cong_sweep,2,20,2,0,2,1,0.05,0.055124916985,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.544528910942,0.112937774124,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001903,alpha_flow_wait_progress_sweep,2,14,2,2,2,1,0.05,0.0273325469414,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1.20818383363,0.95,1,1,0.670548158904,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001911,static_flow_local_perturbation_fulltheta,2,12,2,0,2,1,0.05,0.0489698206733,compact_audit_not_claim,success_regression_vs_additive,1.25,1.25,1.25,0.75,0.75,1,0.878515842968,0.95,1,0.89898000204,0.993068813862,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001916,alpha_cong_commit_nonprogress_sweep,2,20,2,0,2,1,0.05,0.04585370142,compact_audit_not_claim,success_regression_vs_additive,1.25,1.5407504185,1.25,0.75,0.75,1,1,0.95,1,0.719444561111,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549001969,surrogate_guided_theta_if_model_exists,2,4,4,4,4,1,0.05,0.045004420865,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.40099219802,1.25,0.75,0.75,1,1,0.95,1,1.13603102794,1.25532498935,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549002022,lambda_flow_lambda_cong_sweep,2,18,2,2,2,1,0.05,0.0309403180956,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,0.661110677779,0.356159287681,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549002025,goal_projection_mode_ablation,2,4,2,2,2,1,0.05,0.032560896135,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,0.178322643355,0.35,0.75,1,11,0,0,1,False,False,False,False,False,True
repair5g549_theta_549002026,alpha_cong_commit_nonprogress_sweep,2,2,2,2,2,1,0.05,0.00713685978,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.08684632631,1.25,0.75,0.75,1,1,0.95,1,1.43598712803,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549002029,surrogate_guided_theta_if_model_exists,2,14,2,2,2,1,0.05,0.0235032805,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.05640288719,1.25,0.75,0.75,1,1,0.95,1,0.933161833676,0.309792880414,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549002032,lambda_flow_lambda_cong_sweep,2,4,2,2,2,1,0.05,0.038819839685,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1.12614274771,0.211444077112,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549002033,alpha_flow_wait_progress_sweep,2,12,2,2,2,1,0.05,0.02244862528,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,0.315600618799,0.95,1,1,0.60225479549,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g549_theta_549002034,edge_cost_clamp_sweep,2,8,2,2,2,1,0.05,0.0214929771625,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,1,0.95,1,1,1,0.35,0.75,0.334138581723,11.6063207874,1,0,0,False,False,False,False,False,True
repair5g549_theta_549002038,g546_g548_safe_no_gain_neighborhood,2,12,2,2,2,1,0.05,0.0226247407383,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.25,1.25,0.75,0.75,1,0.419424061152,0.95,1,0.969732060536,1,0.35,0.75,0.395566008868,11,1,0,0,False,False,False,False,False,True
repair5g550_theta_550000001,safe_expert_mixture_with_abstention,4,88,1,1,1,1,0.05,0.0240067593893,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.13431216672,1.25,0.75,0.75,1,1,0.95,1,0.992699831842,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g550_theta_550000002,safe_expert_mixture_with_abstention,4,80,2,1,2,1,0.05,0.024310271711,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.22107804168,1.25,0.75,0.75,1,1,0.95,1,0.99817495796,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g550_theta_550000003,safe_expert_mixture_with_abstention,4,80,2,1,2,1,0.05,0.0231776488243,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.19215608336,1.25,0.75,0.75,1,1,0.95,1,0.996349915921,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g550_theta_550000007,safe_expert_mixture_with_abstention,4,118,2,1,2,1,0.05,0.0338244713153,compact_audit_not_claim,success_regression_vs_static_flow,1.25,0.50001499997,1.25,0.75,0.75,1,1,0.95,1,0.674627650745,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g550_theta_550000008,safe_expert_mixture_with_abstention,4,115,1,1,0,1,0.05,0.0315000154387,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.5407504185,1.25,0.75,0.75,1,1,0.95,1,0.719444561111,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g550_theta_550000009,safe_expert_mixture_with_abstention,4,81,6,6,6,1,0.05,0.0228910418532,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.04443266113,1.25,0.75,0.75,1,1,0.95,1,0.971122057756,1,0.35,0.75,1,11,1,0,0,False,False,False,False,False,True
repair5g550_theta_550000010,safe_expert_mixture_with_abstention,4,21,3,3,3,1,0.05,0.0218395198998,compact_audit_not_claim,success_regression_vs_static_flow,1.25,0.884763490042,1.25,0.75,0.75,1,0.91,0.95,1,1.19123979821,0.78,0.3325,0.6675,0.89,10.34,1,0,0,False,False,False,False,False,True
repair5g550_theta_550000011,safe_expert_mixture_with_abstention,4,67,5,5,4,1,0.05,0.023497314056,compact_audit_not_claim,success_regression_vs_static_flow,1.25,1.33848835673,1.25,0.75,0.75,1,0.87,0.95,1,0.784232867155,0.84,0.4165,0.5925,0.84,8.91,1,0,0,False,False,False,False,False,True
