map,map_family,solver_seed,solver_scenario_path,scenario_file_exists,scenario_sha256_expected,scenario_sha256_actual,scenario_sha256_match,map_file_exists,map_sha256_expected,map_sha256_actual,map_sha256_match,scenario_pair_count_expected,scenario_pair_count_actual,scenario_pair_count_match,unique_start_count,unique_goal_count,duplicate_starts,duplicate_goals,all_starts_traversable,all_goals_traversable,all_pairs_reachable,assignment_sha256_expected,assignment_sha256_actual,assignment_sha256_match,width_height_match,valid,failure_reasons,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
empty-8-8,empty,7216,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-8-8-random-7216.scen,True,ae6f10d788de43bcc0f29e4c2238ff3ed5522ec1921456f3f8b77970a5fdeb05,ae6f10d788de43bcc0f29e4c2238ff3ed5522ec1921456f3f8b77970a5fdeb05,True,True,42776e4904ec90689dd034fbd84524d671dc554472cc4221432b0c523d51f152,42776e4904ec90689dd034fbd84524d671dc554472cc4221432b0c523d51f152,True,16,16,True,16,16,False,False,True,True,True,61a0e7cc3724abe313330ae3f8fb8a890325936920db33c91326d78319adccf4,61a0e7cc3724abe313330ae3f8fb8a890325936920db33c91326d78319adccf4,True,True,True,,False,False,False,False,False
empty-16-16,empty,7217,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-16-16-random-7217.scen,True,fdb0b495bdfe72badef748d51da1e20ceb264c0f6eb6d2cc4fade0390bd3630b,fdb0b495bdfe72badef748d51da1e20ceb264c0f6eb6d2cc4fade0390bd3630b,True,True,27a570a564cf8de828619efa09d510df95f0cbfe2840376b7c3e63c96413689a,27a570a564cf8de828619efa09d510df95f0cbfe2840376b7c3e63c96413689a,True,32,32,True,32,32,False,False,True,True,True,b1fc225b3dfa767d12765e991d3853ba608cb6fe217ab8772629af2649cd5243,b1fc225b3dfa767d12765e991d3853ba608cb6fe217ab8772629af2649cd5243,True,True,True,,False,False,False,False,False
empty-32-32,empty,7218,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-32-32-random-7218.scen,True,5f5221d9237ad8cdef049d9776f6efdee54fe666a7afbffcdf2b3414312f09c9,5f5221d9237ad8cdef049d9776f6efdee54fe666a7afbffcdf2b3414312f09c9,True,True,5b11a28f65d09a0ba260b77cb698bb22c73cfe1e1f5e159997de6108cd31bf68,5b11a28f65d09a0ba260b77cb698bb22c73cfe1e1f5e159997de6108cd31bf68,True,64,64,True,64,64,False,False,True,True,True,7fda6382dba26d7d349ca1b255b16d4bef58aada0e39a47e22fa86eaf650d5e8,7fda6382dba26d7d349ca1b255b16d4bef58aada0e39a47e22fa86eaf650d5e8,True,True,True,,False,False,False,False,False
random-8-8-20,random,7219,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-8-8-20-random-7219.scen,True,33919d6b468c9e34f39635883a9ed3ff5ee839e9d43395493e74a388ef251c63,33919d6b468c9e34f39635883a9ed3ff5ee839e9d43395493e74a388ef251c63,True,True,26f22f9ae5f6980b48a5be929abf7c6291ede5f3cacb1738876224ba1d10189f,26f22f9ae5f6980b48a5be929abf7c6291ede5f3cacb1738876224ba1d10189f,True,32,32,True,7,32,True,False,True,True,True,647bc16367fe302e17bd5ba7dceef710bb83cfba6055bf9a8c6b5639bf51cb2c,647bc16367fe302e17bd5ba7dceef710bb83cfba6055bf9a8c6b5639bf51cb2c,True,True,False,duplicate_starts,False,False,False,False,False
random-32-32-10,random,7220,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-10-random-7220.scen,True,c131e219baab0ac467a4b6f143cc285a132de964243eb671733094e18a1473fd,c131e219baab0ac467a4b6f143cc285a132de964243eb671733094e18a1473fd,True,True,4240fddfa77d88b72ce779e02acf46a5ff056a3b04af5a4e35f7bc86cdfba3ec,4240fddfa77d88b72ce779e02acf46a5ff056a3b04af5a4e35f7bc86cdfba3ec,True,128,128,True,128,128,False,False,True,True,True,89942588b37abb4b5bcfe84fd715b24c77041cf2a4f560b679aed1c11da76d1f,89942588b37abb4b5bcfe84fd715b24c77041cf2a4f560b679aed1c11da76d1f,True,True,True,,False,False,False,False,False
random-32-32-20,random,7221,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-20-random-7221.scen,True,5c1ca5d3388f9c8205a1db79d65589bfa79c927cd47c5f964ca20fc0d69b8f23,5c1ca5d3388f9c8205a1db79d65589bfa79c927cd47c5f964ca20fc0d69b8f23,True,True,8c5a83498ab92a2579aeef91c5f42d9ecf9019ef038cf98e623061a15beb6f56,8c5a83498ab92a2579aeef91c5f42d9ecf9019ef038cf98e623061a15beb6f56,True,256,256,True,256,247,False,True,True,True,True,bdc2c2833bf2354a2eecfe779fd9356e41966b7b8fbc41e4b5e636b07b6daf2b,bdc2c2833bf2354a2eecfe779fd9356e41966b7b8fbc41e4b5e636b07b6daf2b,True,True,False,duplicate_goals,False,False,False,False,False
maze-32-32-2,maze,7222,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/maze-32-32-2-random-7222.scen,True,3af52920ff66223b95539bf403fcb4b9e7f33ff58a0f824d80b577bb14e106eb,3af52920ff66223b95539bf403fcb4b9e7f33ff58a0f824d80b577bb14e106eb,True,True,5c549328775ce530072cb05eda8f9010235a7e29294806d6aebb0ad667479cd3,5c549328775ce530072cb05eda8f9010235a7e29294806d6aebb0ad667479cd3,True,16,16,True,16,16,False,False,True,True,True,f08d2c87896111fc07ce9dfb4ec8ed5789d6580b7d88235e845ee55b0edc79d4,f08d2c87896111fc07ce9dfb4ec8ed5789d6580b7d88235e845ee55b0edc79d4,True,True,True,,False,False,False,False,False
maze-36-32-4,maze,7223,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/maze-36-32-4-random-7223.scen,True,85895c3222b1703452bd7af88c0327bbf105053da79625ef6e9d6a74bd9fc718,85895c3222b1703452bd7af88c0327bbf105053da79625ef6e9d6a74bd9fc718,True,True,96ded52c98f958d617309cb5f08a7b67a93b5fc890a66a524907c781ae6a56fd,96ded52c98f958d617309cb5f08a7b67a93b5fc890a66a524907c781ae6a56fd,True,32,32,True,32,32,False,False,True,True,False,270309b77d5156c38c3a98966d4f44d4a351cb65e89eb8560adb65a5d747136e,270309b77d5156c38c3a98966d4f44d4a351cb65e89eb8560adb65a5d747136e,True,True,False,pair_not_reachable,False,False,False,False,False
room-32-32-4,room,7224,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/room-32-32-4-random-7224.scen,True,5b7aad6597202372db84c7c66516937357ecce005c4833d584fa8050942b883d,5b7aad6597202372db84c7c66516937357ecce005c4833d584fa8050942b883d,True,True,f107fefbf63c7a1a3753e4a033452301a1cdd7043cab7f45e4ed0e7dec1e90a9,f107fefbf63c7a1a3753e4a033452301a1cdd7043cab7f45e4ed0e7dec1e90a9,True,64,64,True,43,64,True,False,True,True,True,30142182f90ccfb5d41dee04f34bfafae2594ba5d1b3a6d4dc33f125645f2ab6,30142182f90ccfb5d41dee04f34bfafae2594ba5d1b3a6d4dc33f125645f2ab6,True,True,False,duplicate_starts,False,False,False,False,False
room-40-32-8,room,7225,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/room-40-32-8-random-7225.scen,True,01c7f66408d9f0cfdb308ee0086f5a6fe1bfb7f0b1443678b3060f3fcf6cfdc1,01c7f66408d9f0cfdb308ee0086f5a6fe1bfb7f0b1443678b3060f3fcf6cfdc1,True,True,733de983354977847a6b110d98192b2704e5ab0c52ef6a0367f9b4533878c177,733de983354977847a6b110d98192b2704e5ab0c52ef6a0367f9b4533878c177,True,96,96,True,96,96,False,False,True,True,True,e856e52a73d2bbd3698ab6d0c3eb1939c03db8fd8de228afe655ffc6b5d01e3f,e856e52a73d2bbd3698ab6d0c3eb1939c03db8fd8de228afe655ffc6b5d01e3f,True,True,True,,False,False,False,False,False
g559-synth-warehouse-a-32,warehouse,7226,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-warehouse-a-32-random-7226.scen,True,62886a7eb8d264ed22b983c8090bbdfa7df642ede5b81e47252fdac723a10c9c,62886a7eb8d264ed22b983c8090bbdfa7df642ede5b81e47252fdac723a10c9c,True,True,025838f1b34e1e18dd42eb22080d6bc0c611dfb1630c5659fbcaf745125a126a,025838f1b34e1e18dd42eb22080d6bc0c611dfb1630c5659fbcaf745125a126a,True,128,128,True,128,128,False,False,True,True,True,1788c6599d476cc7d4e30c1c6ff2050d6f056b4f8997859132ad0af4bbd3bca0,1788c6599d476cc7d4e30c1c6ff2050d6f056b4f8997859132ad0af4bbd3bca0,True,True,True,,False,False,False,False,False
g559-synth-warehouse-b-36,warehouse,7227,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-warehouse-b-36-random-7227.scen,True,e7615c3b0f0dd1799bf054862270454c664696f07b3b356ecb4c9dd3bcad0d1e,e7615c3b0f0dd1799bf054862270454c664696f07b3b356ecb4c9dd3bcad0d1e,True,True,7eda51851dd2afa59c52d6a5fbdeeeb17b207741386ce1ada1d85ca0cf365f1d,7eda51851dd2afa59c52d6a5fbdeeeb17b207741386ce1ada1d85ca0cf365f1d,True,256,256,True,252,216,True,True,True,True,True,b147a66c79a55427edb838ae6b2e820dae0bf1b7a0447414f4ade8f4d00bd03b,b147a66c79a55427edb838ae6b2e820dae0bf1b7a0447414f4ade8f4d00bd03b,True,True,False,duplicate_goals;duplicate_starts,False,False,False,False,False
g559-synth-connector-32,irregular_bottleneck,7228,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-connector-32-random-7228.scen,True,6f2b990fe49774752acdc42107b207324d8955dba14cf645942b5f65390a0f5a,6f2b990fe49774752acdc42107b207324d8955dba14cf645942b5f65390a0f5a,True,True,8fe1eb935524ce26bbdd9a46654fa81b05aca8426679db38bf5cc04201fb164d,8fe1eb935524ce26bbdd9a46654fa81b05aca8426679db38bf5cc04201fb164d,True,16,16,True,16,16,False,False,True,True,True,f59b890c23c8c2ae31da0a88b0f5c68de17fc54f0d7a45ed3caa5f2db619cd76,f59b890c23c8c2ae31da0a88b0f5c68de17fc54f0d7a45ed3caa5f2db619cd76,True,True,True,,False,False,False,False,False
g559-synth-corners-34,irregular_bottleneck,7229,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-corners-34-random-7229.scen,True,44f752404c439c1e905b96dd2d72d2277d6809cc84c14d360b70f744f9b450ac,44f752404c439c1e905b96dd2d72d2277d6809cc84c14d360b70f744f9b450ac,True,True,33822b244b5fb1505e8fe751d2c372f2c2c3b2089dfa483741f4b13e15249ead,33822b244b5fb1505e8fe751d2c372f2c2c3b2089dfa483741f4b13e15249ead,True,32,32,True,32,32,False,False,True,True,True,4b977d7fe6aec1fe25187cdf8bc19436d9b2365dfc4afdb5bd590d3fe0d52866,4b977d7fe6aec1fe25187cdf8bc19436d9b2365dfc4afdb5bd590d3fe0d52866,True,True,True,,False,False,False,False,False
g559-synth-loop-chain-36,irregular_bottleneck,7230,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-loop-chain-36-random-7230.scen,True,6e61b6904e220f18cd3197d75c381d5d14fd31c3cf744232ae011dfbbf8d4685,6e61b6904e220f18cd3197d75c381d5d14fd31c3cf744232ae011dfbbf8d4685,True,True,85857b3a98d44d92a658dfcb83956bf6974eccd6a188fb2b62db6f7236a70586,85857b3a98d44d92a658dfcb83956bf6974eccd6a188fb2b62db6f7236a70586,True,64,64,True,64,64,False,False,True,True,True,74e3adf2815fd22ec44613a13b62a38f1dd8c95359e0d501c02264637f6020d1,74e3adf2815fd22ec44613a13b62a38f1dd8c95359e0d501c02264637f6020d1,True,True,True,,False,False,False,False,False
g559-synth-tunnel-38,irregular_bottleneck,7231,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-tunnel-38-random-7231.scen,True,406322167b59a01ccc5b6a8e2cd81da855f5f6e22efc005b51176e717169b678,406322167b59a01ccc5b6a8e2cd81da855f5f6e22efc005b51176e717169b678,True,True,23214cb2cb4c09521a0966f84567a04e85a24ba8f340e506a6cd559cf75feff1,23214cb2cb4c09521a0966f84567a04e85a24ba8f340e506a6cd559cf75feff1,True,96,96,True,88,81,True,True,True,True,True,524c759e73a03a13487e773e45cca63f0c84e50e0230012eade627eee050d096,524c759e73a03a13487e773e45cca63f0c84e50e0230012eade627eee050d096,True,True,False,duplicate_goals;duplicate_starts,False,False,False,False,False
g559-synth-string-40,irregular_bottleneck,7232,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-string-40-random-7232.scen,True,4056a0e5cbd3373bea2be01e713a45900e5b54e14b6c9685552184c939909ee6,4056a0e5cbd3373bea2be01e713a45900e5b54e14b6c9685552184c939909ee6,True,True,3171ce0b0eddd2175682e1475a39379eff680061daff35b202eb74d103a1ef4d,3171ce0b0eddd2175682e1475a39379eff680061daff35b202eb74d103a1ef4d,True,128,128,True,81,74,True,True,True,True,True,7c9fc317d4d19afa6018c3c6da3d2c4d65e73b932d72e62a7eec0072faa9a121,7c9fc317d4d19afa6018c3c6da3d2c4d65e73b932d72e62a7eec0072faa9a121,True,True,False,duplicate_goals;duplicate_starts,False,False,False,False,False
g559-synth-tree-42,irregular_bottleneck,7233,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-tree-42-random-7233.scen,True,32f07f25decb13b7ce2cc301994e62b8bb55366292224d8e0ab531d448d2b739,32f07f25decb13b7ce2cc301994e62b8bb55366292224d8e0ab531d448d2b739,True,True,97cb3563b14fd15d79a9d57ab7229543ba3696b3f01dd4f2050c55dfebfa425f,97cb3563b14fd15d79a9d57ab7229543ba3696b3f01dd4f2050c55dfebfa425f,True,256,256,True,82,75,True,True,True,True,True,f88ba3aac161fbc123ac06399fa21c308e4ff527a9a041c89721088b74a55251,f88ba3aac161fbc123ac06399fa21c308e4ff527a9a041c89721088b74a55251,True,True,False,duplicate_goals;duplicate_starts,False,False,False,False,False
g559-synth-game-den-32,game,7234,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-den-32-random-7234.scen,True,6641827c380c96e3f8a31de124759aec616c3e9e62f5c8de10ebd1f9ad5b2352,6641827c380c96e3f8a31de124759aec616c3e9e62f5c8de10ebd1f9ad5b2352,True,True,d96c41b59aa078d09c801722aec67079a0acdbe2ed9cdc11b71bfccf5cf466b1,d96c41b59aa078d09c801722aec67079a0acdbe2ed9cdc11b71bfccf5cf466b1,True,16,16,True,16,16,False,False,True,True,True,0a5110fddddbcf47739792525e40af52774634f00d0f36b7d8d89e3740688b2d,0a5110fddddbcf47739792525e40af52774634f00d0f36b7d8d89e3740688b2d,True,True,True,,False,False,False,False,False
g559-synth-game-brc-32,game,7235,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-brc-32-random-7235.scen,True,73a15a664ec33073fad37d0b2aed88fd9382d63dacd8b272e058f546ceb99dd9,73a15a664ec33073fad37d0b2aed88fd9382d63dacd8b272e058f546ceb99dd9,True,True,50fb289060849b3a4b51fbced691aae336fe318c46b1ddf854fea3d9a2801c10,50fb289060849b3a4b51fbced691aae336fe318c46b1ddf854fea3d9a2801c10,True,32,32,True,32,32,False,False,True,True,True,7265241123cd497d0306aada03c0d4a0da0a9a3cee076ab453b0961c50a639bd,7265241123cd497d0306aada03c0d4a0da0a9a3cee076ab453b0961c50a639bd,True,True,True,,False,False,False,False,False
g559-synth-city-berlin-32,city,7236,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-berlin-32-random-7236.scen,True,13a43d9d96960d3f4675d62b1c167d7de611367df90919d3db10dd16f5381954,13a43d9d96960d3f4675d62b1c167d7de611367df90919d3db10dd16f5381954,True,True,c9d505f72da087f6016daebdf6019c5c5dfe0a411e73cb2ac436605e8b8c0762,c9d505f72da087f6016daebdf6019c5c5dfe0a411e73cb2ac436605e8b8c0762,True,64,64,True,64,64,False,False,True,True,False,5f054ac0f7a450da38d870e97b2ec3e72b77dcdbe9afacf785a2f373795bb85d,5f054ac0f7a450da38d870e97b2ec3e72b77dcdbe9afacf785a2f373795bb85d,True,True,False,pair_not_reachable,False,False,False,False,False
g559-synth-city-boston-32,city,7237,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-boston-32-random-7237.scen,True,ca12b81310041259ae13c44f285ba86c5885129a2298af9e6167d87761bb32f1,ca12b81310041259ae13c44f285ba86c5885129a2298af9e6167d87761bb32f1,True,True,bd53284a0aeded4a272617aea8583fd32c0fab3c62ecfb7ebc3f4e7488d68757,bd53284a0aeded4a272617aea8583fd32c0fab3c62ecfb7ebc3f4e7488d68757,True,96,96,True,96,96,False,False,True,True,True,ce10e86091435cb6058d09095b7556c0a25c8ea9360bcb31dc63743ed86f77d3,ce10e86091435cb6058d09095b7556c0a25c8ea9360bcb31dc63743ed86f77d3,True,True,True,,False,False,False,False,False
g559-synth-city-paris-32,city,7238,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-paris-32-random-7238.scen,True,150a88e6dbbfa1a88b1e6caab5f1f763ada2c916428b46e32de5dee57ac2a258,150a88e6dbbfa1a88b1e6caab5f1f763ada2c916428b46e32de5dee57ac2a258,True,True,6e581eac9b6723d7c57d7c79158160daa0dce0240ac17117f10a612be78136b9,6e581eac9b6723d7c57d7c79158160daa0dce0240ac17117f10a612be78136b9,True,128,128,True,128,128,False,False,True,True,False,b2c3ff8cc484a750b9fa4cfd1ddfd2ffb84dd19e465a7921896386274c311d62,b2c3ff8cc484a750b9fa4cfd1ddfd2ffb84dd19e465a7921896386274c311d62,True,True,False,pair_not_reachable,False,False,False,False,False
g559-synth-game-lak-32,game,7239,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-lak-32-random-7239.scen,True,6aca9fec4ca3e8dbafcda68cf0358eb1d2ff0595f0fae25f1b2df3b1d6ed80ba,6aca9fec4ca3e8dbafcda68cf0358eb1d2ff0595f0fae25f1b2df3b1d6ed80ba,True,True,d692654b8d9b2f652e6750fd39423c3cb4328fa36264f61eebb51b1984713753,d692654b8d9b2f652e6750fd39423c3cb4328fa36264f61eebb51b1984713753,True,256,256,True,64,256,True,False,True,True,False,e30b1afa3cad97a66ef2a857efa3d5a0bcfa85f6498fb5094bc237e6dc3b7267,e30b1afa3cad97a66ef2a857efa3d5a0bcfa85f6498fb5094bc237e6dc3b7267,True,True,False,duplicate_starts;pair_not_reachable,False,False,False,False,False
empty-8-8,empty,7240,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-8-8-random-7240.scen,True,7d9b98b8a275f9f92cbe9cd07fd1a441ebe2f2de694e46d056f60f228cfafee0,7d9b98b8a275f9f92cbe9cd07fd1a441ebe2f2de694e46d056f60f228cfafee0,True,True,42776e4904ec90689dd034fbd84524d671dc554472cc4221432b0c523d51f152,42776e4904ec90689dd034fbd84524d671dc554472cc4221432b0c523d51f152,True,16,16,True,16,16,False,False,True,True,True,1cb0d9dcc51dc26c34b8fa3211f2e61987aafda4ddab03a3135fa6644df49a8f,1cb0d9dcc51dc26c34b8fa3211f2e61987aafda4ddab03a3135fa6644df49a8f,True,True,True,,False,False,False,False,False
empty-16-16,empty,7241,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-16-16-random-7241.scen,True,5db064d6f3ef9471ff1724e5297a04ac952ba0b03c5db5965ab4cf9bbbe41188,5db064d6f3ef9471ff1724e5297a04ac952ba0b03c5db5965ab4cf9bbbe41188,True,True,27a570a564cf8de828619efa09d510df95f0cbfe2840376b7c3e63c96413689a,27a570a564cf8de828619efa09d510df95f0cbfe2840376b7c3e63c96413689a,True,32,32,True,32,32,False,False,True,True,True,27b23dbc87f91dc18e722a3e5654082ffe9deefa433f53b260f0ff26d3db37f9,27b23dbc87f91dc18e722a3e5654082ffe9deefa433f53b260f0ff26d3db37f9,True,True,True,,False,False,False,False,False
empty-32-32,empty,7242,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-32-32-random-7242.scen,True,853ab09a7ca5f3ec17a12ed5850aae49ee34f05de4eb95453bf276380b27745a,853ab09a7ca5f3ec17a12ed5850aae49ee34f05de4eb95453bf276380b27745a,True,True,5b11a28f65d09a0ba260b77cb698bb22c73cfe1e1f5e159997de6108cd31bf68,5b11a28f65d09a0ba260b77cb698bb22c73cfe1e1f5e159997de6108cd31bf68,True,64,64,True,64,64,False,False,True,True,True,2b6ccf988588eb0b8cb3e9aaeb05c90847e5a31d22c2c26dbc416729a9cffded,2b6ccf988588eb0b8cb3e9aaeb05c90847e5a31d22c2c26dbc416729a9cffded,True,True,True,,False,False,False,False,False
random-8-8-20,random,7243,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-8-8-20-random-7243.scen,True,aaae4553c14a9ad1d90b7eb3273e47edf7f8004d9422d7a36f88c0a2befa03df,aaae4553c14a9ad1d90b7eb3273e47edf7f8004d9422d7a36f88c0a2befa03df,True,True,26f22f9ae5f6980b48a5be929abf7c6291ede5f3cacb1738876224ba1d10189f,26f22f9ae5f6980b48a5be929abf7c6291ede5f3cacb1738876224ba1d10189f,True,32,32,True,21,12,True,True,True,True,True,0fda69faeaaf05c532f2da5fc47bbf81b514c5da48e032484ce5b5884edb934f,0fda69faeaaf05c532f2da5fc47bbf81b514c5da48e032484ce5b5884edb934f,True,True,False,duplicate_goals;duplicate_starts,False,False,False,False,False
random-32-32-10,random,7244,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-10-random-7244.scen,True,8e97f090f1b73c71c1abe238d972dea26185cfd374eb7284ece11b5578d6fbeb,8e97f090f1b73c71c1abe238d972dea26185cfd374eb7284ece11b5578d6fbeb,True,True,4240fddfa77d88b72ce779e02acf46a5ff056a3b04af5a4e35f7bc86cdfba3ec,4240fddfa77d88b72ce779e02acf46a5ff056a3b04af5a4e35f7bc86cdfba3ec,True,128,128,True,75,128,True,False,True,True,True,e9c1b99692562269beaca0da6bad6329da94a7f0b45bce5d75bf0c83fb731b52,e9c1b99692562269beaca0da6bad6329da94a7f0b45bce5d75bf0c83fb731b52,True,True,False,duplicate_starts,False,False,False,False,False
random-32-32-20,random,7245,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-20-random-7245.scen,True,68a0d28917d1492a79b37eb2020d93179ae5b2e29f4ae2812072697a61f1ed77,68a0d28917d1492a79b37eb2020d93179ae5b2e29f4ae2812072697a61f1ed77,True,True,8c5a83498ab92a2579aeef91c5f42d9ecf9019ef038cf98e623061a15beb6f56,8c5a83498ab92a2579aeef91c5f42d9ecf9019ef038cf98e623061a15beb6f56,True,256,256,True,256,256,False,False,True,True,True,c4ab84dc7456506283b58dc02e454c24a295b64d9625f09c4551aba0d71c7e43,c4ab84dc7456506283b58dc02e454c24a295b64d9625f09c4551aba0d71c7e43,True,True,True,,False,False,False,False,False
maze-32-32-2,maze,7246,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/maze-32-32-2-random-7246.scen,True,eb02351fb3b75ad4c48be8ad9cfad0042293449081071874d1970b49a0eeb35c,eb02351fb3b75ad4c48be8ad9cfad0042293449081071874d1970b49a0eeb35c,True,True,5c549328775ce530072cb05eda8f9010235a7e29294806d6aebb0ad667479cd3,5c549328775ce530072cb05eda8f9010235a7e29294806d6aebb0ad667479cd3,True,16,16,True,16,16,False,False,True,True,True,9f73340850126eba533c294535998977ed5668fde5b9cdc6a2d89313ff6509ad,9f73340850126eba533c294535998977ed5668fde5b9cdc6a2d89313ff6509ad,True,True,True,,False,False,False,False,False
maze-36-32-4,maze,7247,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/maze-36-32-4-random-7247.scen,True,ddaf141b0b85633db4f59327e75874657d58e2c7cb2783012802ed7a0d53335b,ddaf141b0b85633db4f59327e75874657d58e2c7cb2783012802ed7a0d53335b,True,True,96ded52c98f958d617309cb5f08a7b67a93b5fc890a66a524907c781ae6a56fd,96ded52c98f958d617309cb5f08a7b67a93b5fc890a66a524907c781ae6a56fd,True,32,32,True,32,32,False,False,True,True,True,0d4191fda6857017731425e4eadf66aa28ce0f11f50c2e3097c46724e630deb9,0d4191fda6857017731425e4eadf66aa28ce0f11f50c2e3097c46724e630deb9,True,True,True,,False,False,False,False,False
room-32-32-4,room,7248,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/room-32-32-4-random-7248.scen,True,fc5a221b3e66f9624c52c8f8622672ce57a32c28f938e592fe6759ed69d83158,fc5a221b3e66f9624c52c8f8622672ce57a32c28f938e592fe6759ed69d83158,True,True,f107fefbf63c7a1a3753e4a033452301a1cdd7043cab7f45e4ed0e7dec1e90a9,f107fefbf63c7a1a3753e4a033452301a1cdd7043cab7f45e4ed0e7dec1e90a9,True,64,64,True,64,64,False,False,True,True,True,c6f5ccffa09dc89ab185a2f5e89796c9c5b73c1e45a6f618fb9070c5c8556255,c6f5ccffa09dc89ab185a2f5e89796c9c5b73c1e45a6f618fb9070c5c8556255,True,True,True,,False,False,False,False,False
room-40-32-8,room,7249,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/room-40-32-8-random-7249.scen,True,816bf6a3b5c96b12a01a45d71f60859385b4b8d2da18360e61651a83a30707ec,816bf6a3b5c96b12a01a45d71f60859385b4b8d2da18360e61651a83a30707ec,True,True,733de983354977847a6b110d98192b2704e5ab0c52ef6a0367f9b4533878c177,733de983354977847a6b110d98192b2704e5ab0c52ef6a0367f9b4533878c177,True,96,96,True,80,96,True,False,True,True,True,fd9046eaf801845ad5b223174c8d7ac5fbec888e8b817601d5cc943c3f0b43ca,fd9046eaf801845ad5b223174c8d7ac5fbec888e8b817601d5cc943c3f0b43ca,True,True,False,duplicate_starts,False,False,False,False,False
