g538_probe_row_id,context_budget_iteration_key,context_key,role,planned_candidate_id,materialized_candidate_id,materialization_source,raw_solver_result_id,source_round,commit,branch,dirty_state,binary_path,method,method_alias,candidate_id,update_params_fingerprint,map,map_family,agents,seed,budget_ms,ltm_max_iterations,iteration,solution_found,sum_of_loss_ratio,time_to_first_solution,expanded_nodes,high_level_expansions,low_level_pibt_calls,trace_event_count,pibt_failure_audit_count,traffic_before_hash,traffic_after_hash,raw_checkpoint_source,trace_backend,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g538_probe_00000184,maze-32-32-4|100|366|500|final,maze-32-32-4|100|366|500,residual::repair5g538_wait_damped_w035,repair5g538_wait_damped_w035,repair5g538_wait_damped_w035,new_g538_probe_real_solver_execution,g538_probe_raw_00005665,g538_probe_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g538_wait_damped_w035,repair5g538_wait_damped_w035__b500__i2,repair5g538_wait_damped_w035,,maze-32-32-4,maze,100,366,500,2,final,False,,,88,87,8700,10216,,,,,real_solver_trace,False,False,False,False,False
g538_probe_00000185,maze-32-32-4|100|366|500|0,maze-32-32-4|100|366|500,residual::repair5g538_wait_damped_w050,repair5g538_wait_damped_w050,repair5g538_wait_damped_w050,new_g538_probe_real_solver_execution,g538_probe_raw_00000937,g538_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g538_wait_damped_w050,repair5g538_wait_damped_w050__b500__i2,repair5g538_wait_damped_w050,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.5|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.5|alpha_cong_wait_nonprogress=0.5|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,maze-32-32-4,maze,100,366,500,2,0,False,,,87,86,8600,10113,8,14650fb0739d0383,65daf3000c787025,outputs/logs/phase5p5_repair5g538_static_flow_residual_probe/checkpoints_maze_32_32_4_a100_b500.jsonl,real_solver_trace,False,False,False,False,False
g538_probe_00000186,maze-32-32-4|100|366|500|final,maze-32-32-4|100|366|500,residual::repair5g538_wait_damped_w050,repair5g538_wait_damped_w050,repair5g538_wait_damped_w050,new_g538_probe_real_solver_execution,g538_probe_raw_00005666,g538_probe_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g538_wait_damped_w050,repair5g538_wait_damped_w050__b500__i2,repair5g538_wait_damped_w050,,maze-32-32-4,maze,100,366,500,2,final,False,,,87,86,8600,10113,,,,,real_solver_trace,False,False,False,False,False
g538_probe_00000187,maze-32-32-4|100|366|500|0,maze-32-32-4|100|366|500,residual::repair5g538_wait_damped_w065,repair5g538_wait_damped_w065,repair5g538_wait_damped_w065,new_g538_probe_real_solver_execution,g538_probe_raw_00000938,g538_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g538_wait_damped_w065,repair5g538_wait_damped_w065__b500__i2,repair5g538_wait_damped_w065,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.65000000000000002|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.65000000000000002|alpha_cong_wait_nonprogress=0.65000000000000002|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,maze-32-32-4,maze,100,366,500,2,0,False,,,83,82,8200,9683,8,14650fb0739d0383,db65eff012b93d2e,outputs/logs/phase5p5_repair5g538_static_flow_residual_probe/checkpoints_maze_32_32_4_a100_b500.jsonl,real_solver_trace,False,False,False,False,False
g538_probe_00000188,maze-32-32-4|100|366|500|final,maze-32-32-4|100|366|500,residual::repair5g538_wait_damped_w065,repair5g538_wait_damped_w065,repair5g538_wait_damped_w065,new_g538_probe_real_solver_execution,g538_probe_raw_00005667,g538_probe_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g538_wait_damped_w065,repair5g538_wait_damped_w065__b500__i2,repair5g538_wait_damped_w065,,maze-32-32-4,maze,100,366,500,2,final,False,,,83,82,8200,9683,,,,,real_solver_trace,False,False,False,False,False
g538_probe_00000189,maze-32-32-4|100|366|500|0,maze-32-32-4|100|366|500,residual::repair5g538_warehouse_bridge_light_cf,repair5g538_warehouse_bridge_light_cf,repair5g538_warehouse_bridge_light_cf,new_g538_probe_real_solver_execution,g538_probe_raw_00000939,g538_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g538_warehouse_bridge_light_cf,repair5g538_warehouse_bridge_light_cf__b500__i2,repair5g538_warehouse_bridge_light_cf,alpha_commit=1|alpha_block=1|alpha_wait_spillover=0.5|rho_decay=0.97999999999999998|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=0.5|alpha_cong_wait_nonprogress=0.5|alpha_flow_commit_progress=0.75|alpha_flow_wait_progress=0|rho_cong_decay=0.97999999999999998|rho_flow_decay=0.97999999999999998|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.20000000000000001|max_flow_shield=0.5,maze-32-32-4,maze,100,366,500,2,0,False,,,87,86,8600,10113,8,14650fb0739d0383,79ad374f142bd502,outputs/logs/phase5p5_repair5g538_static_flow_residual_probe/checkpoints_maze_32_32_4_a100_b500.jsonl,real_solver_trace,False,False,False,False,False
g538_probe_00000190,maze-32-32-4|100|366|500|final,maze-32-32-4|100|366|500,residual::repair5g538_warehouse_bridge_light_cf,repair5g538_warehouse_bridge_light_cf,repair5g538_warehouse_bridge_light_cf,new_g538_probe_real_solver_execution,g538_probe_raw_00005668,g538_probe_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g538_warehouse_bridge_light_cf,repair5g538_warehouse_bridge_light_cf__b500__i2,repair5g538_warehouse_bridge_light_cf,,maze-32-32-4,maze,100,366,500,2,final,False,,,87,86,8600,10113,,,,,real_solver_trace,False,False,False,False,False
g538_probe_00000191,maze-32-32-4|100|366|500|0,maze-32-32-4|100|366|500,residual::repair5g538_warehouse_bridge_block_guard,repair5g538_warehouse_bridge_block_guard,repair5g538_warehouse_bridge_block_guard,new_g538_probe_real_solver_execution,g538_probe_raw_00000940,g538_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g538_warehouse_bridge_block_guard,repair5g538_warehouse_bridge_block_guard__b500__i2,repair5g538_warehouse_bridge_block_guard,alpha_commit=1|alpha_block=1.25|alpha_wait_spillover=0.34999999999999998|rho_decay=0.97999999999999998|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1|alpha_cong_commit_nonprogress=1|alpha_cong_block=1.25|alpha_cong_wait_progress=0.34999999999999998|alpha_cong_wait_nonprogress=0.34999999999999998|alpha_flow_commit_progress=0.75|alpha_flow_wait_progress=0|rho_cong_decay=0.97999999999999998|rho_flow_decay=0.97999999999999998|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.25|max_flow_shield=0.5,maze-32-32-4,maze,100,366,500,2,0,False,,,87,86,8600,10113,8,14650fb0739d0383,ed1eb313f73ef86,outputs/logs/phase5p5_repair5g538_static_flow_residual_probe/checkpoints_maze_32_32_4_a100_b500.jsonl,real_solver_trace,False,False,False,False,False
g538_probe_00000192,maze-32-32-4|100|366|500|final,maze-32-32-4|100|366|500,residual::repair5g538_warehouse_bridge_block_guard,repair5g538_warehouse_bridge_block_guard,repair5g538_warehouse_bridge_block_guard,new_g538_probe_real_solver_execution,g538_probe_raw_00005669,g538_probe_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g538_warehouse_bridge_block_guard,repair5g538_warehouse_bridge_block_guard__b500__i2,repair5g538_warehouse_bridge_block_guard,,maze-32-32-4,maze,100,366,500,2,final,False,,,87,86,8600,10113,,,,,real_solver_trace,False,False,False,False,False
g538_probe_00000193,maze-32-32-4|100|366|500|0,maze-32-32-4|100|366|500,residual::repair5g538_warehouse_bridge_c_only_slow,repair5g538_warehouse_bridge_c_only_slow,repair5g538_warehouse_bridge_c_only_slow,new_g538_probe_real_solver_execution,g538_probe_raw_00000941,g538_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g538_warehouse_bridge_c_only_slow,repair5g538_warehouse_bridge_c_only_slow__b500__i2,repair5g538_warehouse_bridge_c_only_slow,alpha_commit=1|alpha_block=1|alpha_wait_spillover=0.5|rho_decay=0.97999999999999998|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=0.5|alpha_cong_wait_nonprogress=0.5|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=0.97999999999999998|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,maze-32-32-4,maze,100,366,500,2,0,False,,,85,84,8400,9898,8,14650fb0739d0383,9b7415444c3c5aa5,outputs/logs/phase5p5_repair5g538_static_flow_residual_probe/checkpoints_maze_32_32_4_a100_b500.jsonl,real_solver_trace,False,False,False,False,False
g538_probe_00000194,maze-32-32-4|100|366|500|final,maze-32-32-4|100|366|500,residual::repair5g538_warehouse_bridge_c_only_slow,repair5g538_warehouse_bridge_c_only_slow,repair5g538_warehouse_bridge_c_only_slow,new_g538_probe_real_solver_execution,g538_probe_raw_00005670,g538_probe_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g538_warehouse_bridge_c_only_slow,repair5g538_warehouse_bridge_c_only_slow__b500__i2,repair5g538_warehouse_bridge_c_only_slow,,maze-32-32-4,maze,100,366,500,2,final,False,,,85,84,8400,9898,,,,,real_solver_trace,False,False,False,False,False
g538_probe_00000195,maze-32-32-4|100|366|500|0,maze-32-32-4|100|366|500,residual::repair5g538_maze_bridge_decay_beta025,repair5g538_maze_bridge_decay_beta025,repair5g538_maze_bridge_decay_beta025,new_g538_probe_real_solver_execution,g538_probe_raw_00000942,g538_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g538_maze_bridge_decay_beta025,repair5g538_maze_bridge_decay_beta025__b500__i2,repair5g538_maze_bridge_decay_beta025,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=0.90000000000000002|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.25|max_flow_shield=0.75,maze-32-32-4,maze,100,366,500,2,0,False,,,91,90,9000,10519,8,14650fb0739d0383,d98516d0b9a4168d,outputs/logs/phase5p5_repair5g538_static_flow_residual_probe/checkpoints_maze_32_32_4_a100_b500.jsonl,real_solver_trace,False,False,False,False,False
g538_probe_00000196,maze-32-32-4|100|366|500|final,maze-32-32-4|100|366|500,residual::repair5g538_maze_bridge_decay_beta025,repair5g538_maze_bridge_decay_beta025,repair5g538_maze_bridge_decay_beta025,new_g538_probe_real_solver_execution,g538_probe_raw_00005671,g538_probe_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g538_maze_bridge_decay_beta025,repair5g538_maze_bridge_decay_beta025__b500__i2,repair5g538_maze_bridge_decay_beta025,,maze-32-32-4,maze,100,366,500,2,final,False,,,91,90,9000,10519,,,,,real_solver_trace,False,False,False,False,False
g538_probe_00000197,maze-32-32-4|100|366|500|0,maze-32-32-4|100|366|500,residual::repair5g538_maze_bridge_decay_beta020,repair5g538_maze_bridge_decay_beta020,repair5g538_maze_bridge_decay_beta020,new_g538_probe_real_solver_execution,g538_probe_raw_00000943,g538_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g538_maze_bridge_decay_beta020,repair5g538_maze_bridge_decay_beta020__b500__i2,repair5g538_maze_bridge_decay_beta020,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=0.94999999999999996|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.20000000000000001|max_flow_shield=0.75,maze-32-32-4,maze,100,366,500,2,0,False,,,85,84,8400,9898,8,14650fb0739d0383,de6d418f4c87d131,outputs/logs/phase5p5_repair5g538_static_flow_residual_probe/checkpoints_maze_32_32_4_a100_b500.jsonl,real_solver_trace,False,False,False,False,False
g538_probe_00000198,maze-32-32-4|100|366|500|final,maze-32-32-4|100|366|500,residual::repair5g538_maze_bridge_decay_beta020,repair5g538_maze_bridge_decay_beta020,repair5g538_maze_bridge_decay_beta020,new_g538_probe_real_solver_execution,g538_probe_raw_00005672,g538_probe_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g538_maze_bridge_decay_beta020,repair5g538_maze_bridge_decay_beta020__b500__i2,repair5g538_maze_bridge_decay_beta020,,maze-32-32-4,maze,100,366,500,2,final,False,,,85,84,8400,9898,,,,,real_solver_trace,False,False,False,False,False
g538_probe_00000199,maze-32-32-4|100|366|500|0,maze-32-32-4|100|366|500,residual::repair5g538_maze_bridge_block_decay,repair5g538_maze_bridge_block_decay,repair5g538_maze_bridge_block_decay,new_g538_probe_real_solver_execution,g538_probe_raw_00000944,g538_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g538_maze_bridge_block_decay,repair5g538_maze_bridge_block_decay__b500__i2,repair5g538_maze_bridge_block_decay,alpha_commit=1.25|alpha_block=1.5|alpha_wait_spillover=0.5|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.5|alpha_cong_wait_progress=0.5|alpha_cong_wait_nonprogress=0.5|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=0.90000000000000002|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.25|max_flow_shield=0.75,maze-32-32-4,maze,100,366,500,2,0,False,,,82,81,8100,9574,8,14650fb0739d0383,1a9fe32a290f43d1,outputs/logs/phase5p5_repair5g538_static_flow_residual_probe/checkpoints_maze_32_32_4_a100_b500.jsonl,real_solver_trace,False,False,False,False,False
g538_probe_00000200,maze-32-32-4|100|366|500|final,maze-32-32-4|100|366|500,residual::repair5g538_maze_bridge_block_decay,repair5g538_maze_bridge_block_decay,repair5g538_maze_bridge_block_decay,new_g538_probe_real_solver_execution,g538_probe_raw_00005673,g538_probe_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g538_maze_bridge_block_decay,repair5g538_maze_bridge_block_decay__b500__i2,repair5g538_maze_bridge_block_decay,,maze-32-32-4,maze,100,366,500,2,final,False,,,82,81,8100,9574,,,,,real_solver_trace,False,False,False,False,False
g538_probe_00000201,maze-32-32-4|100|366|500|0,maze-32-32-4|100|366|500,residual::repair5g538_random_bridge_c_light,repair5g538_random_bridge_c_light,repair5g538_random_bridge_c_light,new_g538_probe_real_solver_execution,g538_probe_raw_00000945,g538_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g538_random_bridge_c_light,repair5g538_random_bridge_c_light__b500__i2,repair5g538_random_bridge_c_light,alpha_commit=1|alpha_block=1.25|alpha_wait_spillover=0.65000000000000002|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1|alpha_cong_commit_nonprogress=1|alpha_cong_block=1.25|alpha_cong_wait_progress=0.65000000000000002|alpha_cong_wait_nonprogress=0.65000000000000002|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=0.97999999999999998|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.29999999999999999|max_flow_shield=0.75,maze-32-32-4,maze,100,366,500,2,0,False,,,81,80,8000,9467,8,14650fb0739d0383,daa4893918212265,outputs/logs/phase5p5_repair5g538_static_flow_residual_probe/checkpoints_maze_32_32_4_a100_b500.jsonl,real_solver_trace,False,False,False,False,False
g538_probe_00000202,maze-32-32-4|100|366|500|final,maze-32-32-4|100|366|500,residual::repair5g538_random_bridge_c_light,repair5g538_random_bridge_c_light,repair5g538_random_bridge_c_light,new_g538_probe_real_solver_execution,g538_probe_raw_00005674,g538_probe_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g538_random_bridge_c_light,repair5g538_random_bridge_c_light__b500__i2,repair5g538_random_bridge_c_light,,maze-32-32-4,maze,100,366,500,2,final,False,,,81,80,8000,9467,,,,,real_solver_trace,False,False,False,False,False
g538_probe_00000203,maze-32-32-4|100|366|500|0,maze-32-32-4|100|366|500,residual::repair5g538_random_bridge_b_light,repair5g538_random_bridge_b_light,repair5g538_random_bridge_b_light,new_g538_probe_real_solver_execution,g538_probe_raw_00000946,g538_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g538_random_bridge_b_light,repair5g538_random_bridge_b_light__b500__i2,repair5g538_random_bridge_b_light,alpha_commit=1.25|alpha_block=1|alpha_wait_spillover=0.65000000000000002|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1|alpha_cong_wait_progress=0.65000000000000002|alpha_cong_wait_nonprogress=0.65000000000000002|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=0.97999999999999998|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.29999999999999999|max_flow_shield=0.75,maze-32-32-4,maze,100,366,500,2,0,False,,,86,85,8500,10006,8,14650fb0739d0383,4a51aa46b44cb553,outputs/logs/phase5p5_repair5g538_static_flow_residual_probe/checkpoints_maze_32_32_4_a100_b500.jsonl,real_solver_trace,False,False,False,False,False
g538_probe_00000204,maze-32-32-4|100|366|500|final,maze-32-32-4|100|366|500,residual::repair5g538_random_bridge_b_light,repair5g538_random_bridge_b_light,repair5g538_random_bridge_b_light,new_g538_probe_real_solver_execution,g538_probe_raw_00005675,g538_probe_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g538_random_bridge_b_light,repair5g538_random_bridge_b_light__b500__i2,repair5g538_random_bridge_b_light,,maze-32-32-4,maze,100,366,500,2,final,False,,,86,85,8500,10006,,,,,real_solver_trace,False,False,False,False,False
g538_probe_00000205,maze-32-32-4|100|366|500|0,maze-32-32-4|100|366|500,residual::repair5g538_random_bridge_low_beta,repair5g538_random_bridge_low_beta,repair5g538_random_bridge_low_beta,new_g538_probe_real_solver_execution,g538_probe_raw_00000947,g538_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g538_random_bridge_low_beta,repair5g538_random_bridge_low_beta__b500__i2,repair5g538_random_bridge_low_beta,alpha_commit=1|alpha_block=1|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=0.97999999999999998|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.20000000000000001|max_flow_shield=0.75,maze-32-32-4,maze,100,366,500,2,0,False,,,82,81,8100,9574,8,14650fb0739d0383,ac6c2f164f3617a9,outputs/logs/phase5p5_repair5g538_static_flow_residual_probe/checkpoints_maze_32_32_4_a100_b500.jsonl,real_solver_trace,False,False,False,False,False
g538_probe_00000206,maze-32-32-4|100|366|500|final,maze-32-32-4|100|366|500,residual::repair5g538_random_bridge_low_beta,repair5g538_random_bridge_low_beta,repair5g538_random_bridge_low_beta,new_g538_probe_real_solver_execution,g538_probe_raw_00005676,g538_probe_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g538_random_bridge_low_beta,repair5g538_random_bridge_low_beta__b500__i2,repair5g538_random_bridge_low_beta,,maze-32-32-4,maze,100,366,500,2,final,False,,,82,81,8100,9574,,,,,real_solver_trace,False,False,False,False,False
g538_probe_00000207,maze-32-32-4|100|366|1000|0,maze-32-32-4|100|366|1000,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,new_g538_probe_real_solver_execution,g538_probe_raw_00001155,g538_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b1000__i2,repair5g59_additive_fallback,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,maze-32-32-4,maze,100,366,1000,2,0,True,1.36909758657,,129,140,13888,15468,8,14650fb0739d0383,922a7ab92a30202d,outputs/logs/phase5p5_repair5g538_static_flow_residual_probe/checkpoints_maze_32_32_4_a100_b1000.jsonl,real_solver_trace,False,False,False,False,False
g538_probe_00000208,maze-32-32-4|100|366|1000|final,maze-32-32-4|100|366|1000,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,new_g538_probe_real_solver_execution,g538_probe_raw_00005884,g538_probe_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b1000__i2,repair5g59_additive_fallback,,maze-32-32-4,maze,100,366,1000,2,final,True,1.36909758657,647,129,140,13888,15468,,,,,real_solver_trace,False,False,False,False,False
g538_probe_00000209,maze-32-32-4|100|366|1000|0,maze-32-32-4|100|366|1000,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_g538_probe_real_solver_execution,g538_probe_raw_00001156,g538_probe_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g59_static_flow_shield,repair5g59_static_flow_shield__b1000__i2,repair5g59_static_flow_shield,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,maze-32-32-4,maze,100,366,1000,2,0,True,1.36909758657,,129,140,13888,15468,8,14650fb0739d0383,9416cf84b99cf70,outputs/logs/phase5p5_repair5g538_static_flow_residual_probe/checkpoints_maze_32_32_4_a100_b1000.jsonl,real_solver_trace,False,False,False,False,False
g538_probe_00000210,maze-32-32-4|100|366|1000|final,maze-32-32-4|100|366|1000,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_g538_probe_real_solver_execution,g538_probe_raw_00005885,g538_probe_real_solver_execution_final_run,f94c7d6,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_static_flow_shield,repair5g59_static_flow_shield__b1000__i2,repair5g59_static_flow_shield,,maze-32-32-4,maze,100,366,1000,2,final,True,1.36909758657,636,129,140,13888,15468,,,,,real_solver_trace,False,False,False,False,False
