dataset_row_id,g560_evaluation_uid,g560_instance_uid,split,map,map_family,agent_count,seed,budget_ms,horizon_id,scenario_path,scenario_sha256_actual,scenario_sha256_expected,scenario_hash_match,physical_map_sha256_actual,physical_map_sha256_expected,physical_map_hash_match,node_count,directed_edge_count,node_feature_dim,edge_feature_dim,paired_od_tokens,actual_scenario_pairs_used,analytic_theta_target_used,real_solver_label_rows,safe_count,safe_improving_count,harmful_count,censored_count,best_positive_quality_delta_vs_g556,target_theta_defined_from_real_positive_safe_set,fallback_to_hard_g556_target,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g562_real_graph_000862,6f858f8ae3208bdac23c6e3b99759e3db30108eb1f2ebed0bee6ab37ec521d55,5f29c1c773335eafe7ed24a404ba90a176ed018e526c84a33a579a9c27258aaa,validation,maze-32-32-2,maze,16,7870,2000,g559_b2000_i2,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/maze-32-32-2-random-7870.scen,4c6f6a510b7e5a278314e4a5d831fd7c29e2cf6dc85922e311f55935dff7488f,4c6f6a510b7e5a278314e4a5d831fd7c29e2cf6dc85922e311f55935dff7488f,True,5254a343a7522f22640390a6fa1428d1f6ca6c9523a15c311ab0b8a3c275d855,5254a343a7522f22640390a6fa1428d1f6ca6c9523a15c311ab0b8a3c275d855,True,666,1950,9,9,16,True,False,65,65,19,44,0,-0.036544850500000114,True,False,False,False,False,False,False
g562_real_graph_000863,6f87144c502338609024c97c1f645487a0d73df8d5ddb57a297009ea71b86c75,fadcdecc1db83ca9c4f637318dac0f7cfcd85b83701d423969ba8eec0778fb20,train,g559-synth-corners-34,irregular_bottleneck,32,7301,1000,g559_b1000_i3,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-corners-34-random-7301.scen,4ef6e6c17faec327c8d9ac1758aa23462be4199999b2b6dd917791e012f5cc83,4ef6e6c17faec327c8d9ac1758aa23462be4199999b2b6dd917791e012f5cc83,True,50f00a33e4a714768d7f920af2f89b5ed061c6d2533634dd8ca17400a0273e3d,50f00a33e4a714768d7f920af2f89b5ed061c6d2533634dd8ca17400a0273e3d,True,361,1200,9,9,32,True,False,65,64,15,48,0,-0.05125284738000002,True,False,False,False,False,False,False
g562_real_graph_000864,6fb0feadaeef6b6393350c7f90ddd994b4c762976ff95e35b37ecdb61194802f,77eba51c301b2147720a339dd4de3c718b3d0481a90b0fc5de450bb8deaa3c41,train,g559-synth-game-brc-32,game,32,8699,5000,g559_b5000_i3,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-game-brc-32-random-8699.scen,be2ade02622e1151f347420e224021224a43ac03e31731e0b22047d13e2d0b2b,be2ade02622e1151f347420e224021224a43ac03e31731e0b22047d13e2d0b2b,True,302e62361819ff53cd7fb6fa94a70715501e8cd760db0c448d754511df4102e1,302e62361819ff53cd7fb6fa94a70715501e8cd760db0c448d754511df4102e1,True,794,2378,9,9,32,True,False,65,65,24,37,0,-0.0648648648700001,True,False,False,False,False,False,False
g562_real_graph_000865,6fc8a7b0fd167d47fa8f1376ff5d99f5075970aa6b0bb5cffb08f69df389544a,f1784e873edda13fee8ba4b0b9fc08611a444245bd346c1d30dbcaa15e3302bd,train,g559-synth-game-brc-32,game,32,7091,5000,g559_b5000_i3,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-game-brc-32-random-7091.scen,856f6b4b39bca89d4566e14f2667e02782c45b0e4d00245192a9f7ab8261bd5c,856f6b4b39bca89d4566e14f2667e02782c45b0e4d00245192a9f7ab8261bd5c,True,302e62361819ff53cd7fb6fa94a70715501e8cd760db0c448d754511df4102e1,302e62361819ff53cd7fb6fa94a70715501e8cd760db0c448d754511df4102e1,True,794,2378,9,9,32,True,False,65,65,30,33,0,-0.05033003300000005,True,False,False,False,False,False,False
g562_real_graph_000866,702418db8aaf16c9258388a7a3e5463954e80c1858c6291ab484df298d98a6ab,da6ce931bbe84ba9354fe318cedf8c633d1f507c5c641c9810fed09a4a0c6c4d,train,g559-synth-corners-34,irregular_bottleneck,32,7421,1000,g559_b1000_i3,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-corners-34-random-7421.scen,3d137d4e7004c9f3c863d818aa78bb5febd2efbc680c96ff9540119a858e0fb2,3d137d4e7004c9f3c863d818aa78bb5febd2efbc680c96ff9540119a858e0fb2,True,50f00a33e4a714768d7f920af2f89b5ed061c6d2533634dd8ca17400a0273e3d,50f00a33e4a714768d7f920af2f89b5ed061c6d2533634dd8ca17400a0273e3d,True,361,1200,9,9,32,True,False,65,65,23,41,0,-0.07125890736000007,True,False,False,False,False,False,False
g562_real_graph_000867,7060aae14fffe36754ea91234435c7121c2d22f29959f7b0b87c207c09331993,d889f83324b0238bc2ba24a9b25b4aa5745436a15dd3617073943b9acc4625e3,train,g559-synth-corners-34,irregular_bottleneck,32,7325,1000,g559_b1000_i3,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-corners-34-random-7325.scen,7f1c42029ed3481b1f7042ec2a61a716a809cb1539147bcd65d4a77586afa184,7f1c42029ed3481b1f7042ec2a61a716a809cb1539147bcd65d4a77586afa184,True,50f00a33e4a714768d7f920af2f89b5ed061c6d2533634dd8ca17400a0273e3d,50f00a33e4a714768d7f920af2f89b5ed061c6d2533634dd8ca17400a0273e3d,True,361,1200,9,9,32,True,False,65,65,25,39,0,-0.06576402320999986,True,False,False,False,False,False,False
g562_real_graph_000868,70727a03abb4c4fb34cae1dd6be0ad065cfcb4a696546fc646422443747811f5,b5c2f6c9a27beca814c801cabebc524823dc6f475a05fafb5083a543d43cd7c2,validation,maze-36-32-4,maze,32,8783,5000,g559_b5000_i3,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/maze-36-32-4-random-8783.scen,293b76bea79d1f2cd88e9aaefdae9bb6ce9461d6019abad166b1922729382889,293b76bea79d1f2cd88e9aaefdae9bb6ce9461d6019abad166b1922729382889,True,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,True,892,2860,9,9,32,True,False,65,65,20,44,0,-0.03166986565000007,True,False,False,False,False,False,False
g562_real_graph_000869,70940e1dab2f9a43aaaca7f0294c82686423ea118e0be74ae834b565508b5417,a13d4bd7f7a5fc1fde61be966f82109306292e1714a0425a34f685cef7b733af,validation,g559-synth-city-berlin-32,city,64,7644,500,g559_b500_i4,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-city-berlin-32-random-7644.scen,61513102f6ca0d545c6bd570bd8b9235f3c55da81671d7aee6b72e39f5cc3314,61513102f6ca0d545c6bd570bd8b9235f3c55da81671d7aee6b72e39f5cc3314,True,6c5e61c0c3a3dd7fa4b0b1dce70e9ad0b8a0cd1517c854bf0f707b66ca835f1a,6c5e61c0c3a3dd7fa4b0b1dce70e9ad0b8a0cd1517c854bf0f707b66ca835f1a,True,795,2392,9,9,64,True,False,65,65,0,0,64,,False,False,False,False,False,False,False
g562_real_graph_000870,70b7c9a3f032ea7343240f56bc43764ab31c3838bab1ff953bd9edf59317a38e,5f605d85bdb2c9f713586d9fb5054de898728b6ea205bd77353afce5e23e653e,train,g559-synth-connector-32,irregular_bottleneck,16,8980,500,g559_b500_i2,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-connector-32-random-8980.scen,94bd54a4397e3afd9668b2b8e50a4b54e3b63326d217049b1051e58231f7646f,94bd54a4397e3afd9668b2b8e50a4b54e3b63326d217049b1051e58231f7646f,True,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,True,347,1156,9,9,16,True,False,65,65,46,16,0,-0.08301886792000013,True,False,False,False,False,False,False
g562_real_graph_000871,70d99e1a1c69f05a95c73d508259fbc6c3af0880757c40f66c20a06454c5d330,958d19be7bd74b2d0f2afba5cd1bd4edda3294bf84050c16662bff4c9ba71326,train,g559-synth-tree-42,irregular_bottleneck,256,7353,1000,g559_b1000_i4,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-tree-42-random-7353.scen,32f07f25decb13b7ce2cc301994e62b8bb55366292224d8e0ab531d448d2b739,32f07f25decb13b7ce2cc301994e62b8bb55366292224d8e0ab531d448d2b739,True,02ec7ff7cd6494f443d4281a55993c0b0831fddd7c59687d20ff7ac63920160f,02ec7ff7cd6494f443d4281a55993c0b0831fddd7c59687d20ff7ac63920160f,True,409,1360,9,9,256,True,False,65,65,0,0,64,,False,False,False,False,False,False,False
g562_real_graph_000872,70e9c80656d0e00762a052c89b2b18bbe662e9273fa9ccb8cf75581b494f47ce,f7514830e1991c6c22d894acd42beaf98e7316288e8bf508c91060827efd7b81,validation,empty-16-16,empty,32,8057,1000,g559_b1000_i3,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/empty-16-16-random-8057.scen,5b575a7034c04dcd28f856360d26b27e97356ff2972d70a7d0179f93c6c3d4f3,5b575a7034c04dcd28f856360d26b27e97356ff2972d70a7d0179f93c6c3d4f3,True,1c1b857d15592c2c961bfed474b7064f6987b3b7a20765061cd9d2210a727c6c,1c1b857d15592c2c961bfed474b7064f6987b3b7a20765061cd9d2210a727c6c,True,256,960,9,9,32,True,False,65,65,41,23,0,-0.1279999999999999,True,False,False,False,False,False,False
g562_real_graph_000873,70faf42a16bb6e3c7a66d30561d683b406e1310c12cc897194b31fbc903cab9f,1a0520551c0d67ac167e8effb2539cfbb84e31b1364a8d6924586709d1ccd43a,train,g559-synth-tunnel-38,irregular_bottleneck,96,8719,5000,g559_b5000_i2,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-tunnel-38-random-8719.scen,2fd24395d5ce003464cb29231c859777c9740494cab82bcfc37a940835672157,2fd24395d5ce003464cb29231c859777c9740494cab82bcfc37a940835672157,True,457bd56b8871e489dbd82a0563cc4509b2ab2ac2cc3d21ee44f9fc87add3bc4f,457bd56b8871e489dbd82a0563cc4509b2ab2ac2cc3d21ee44f9fc87add3bc4f,True,385,1280,9,9,96,True,False,65,65,0,0,64,,False,False,False,False,False,False,False
g562_real_graph_000874,70fce038ddd3b10318cea16d4a0cf29ed3779f6ac1856104964164175360bfa0,63f4e46f79648f448317bf10622681460a96f5fe4893ebec7c42dad4c39be06c,validation,maze-36-32-4,maze,32,7007,5000,g559_b5000_i3,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/maze-36-32-4-random-7007.scen,45fa208f3a4108d944f5fca0fec617f7380ebe3d9fe3f9f02eea11d72c91feaf,45fa208f3a4108d944f5fca0fec617f7380ebe3d9fe3f9f02eea11d72c91feaf,True,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,True,892,2860,9,9,32,True,False,65,65,46,18,0,-0.12351778657000012,True,False,False,False,False,False,False
g562_real_graph_000875,710194f69125ac7292c30e0bcaab172fd1b8104497f6bc7d0eeb5a4c01ed1096,09868521184c1040c1bd545200d627528889f20349d73dccaec2c2d6f6b07d98,train,g559-synth-game-lak-32,game,256,8175,5000,g559_b5000_i4,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-game-lak-32-random-8175.scen,8c8abf75a8c67a7c1e28fada4cb30945ca12fece98d89a5dbf654e835950e74e,8c8abf75a8c67a7c1e28fada4cb30945ca12fece98d89a5dbf654e835950e74e,True,3d8211e6194a40724c7ffe8c552d48777ac9d2b767bf94623ae9f0c376a447f4,3d8211e6194a40724c7ffe8c552d48777ac9d2b767bf94623ae9f0c376a447f4,True,794,2370,9,9,256,True,False,65,65,0,0,64,,False,False,False,False,False,False,False
g562_real_graph_000876,712d06d45f948b0ab71af5b10bc74743fbf323ac753bf4c45406e41fe8f08f79,16ef4df66b9d80137f23ce81adf8a79f09a01507a5c26551e71bb2ff8c53c5cf,train,g559-synth-connector-32,irregular_bottleneck,16,8788,500,g559_b500_i2,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-connector-32-random-8788.scen,92e9ac7a62060fe97805f9f03a7454559b537a0b9ed382937b0532e1da2b6faa,92e9ac7a62060fe97805f9f03a7454559b537a0b9ed382937b0532e1da2b6faa,True,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,True,347,1156,9,9,16,True,False,65,65,18,44,0,-0.05050505050999998,True,False,False,False,False,False,False
g562_real_graph_000877,717bf75382aa8d81ec6eda055cd04c9f937b656b9e9aaf2a0f0cb422d81df46b,d80c65b32a8898bfdf252f53ea7f293136fdd48ae375cbe13a6c8c534bae3024,train,g559-synth-corners-34,irregular_bottleneck,32,7181,1000,g559_b1000_i3,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-corners-34-random-7181.scen,43e6ccc0ed79e5e72298c739ac941e9fee0230c2da859967ba6b8f66b5838c68,43e6ccc0ed79e5e72298c739ac941e9fee0230c2da859967ba6b8f66b5838c68,True,50f00a33e4a714768d7f920af2f89b5ed061c6d2533634dd8ca17400a0273e3d,50f00a33e4a714768d7f920af2f89b5ed061c6d2533634dd8ca17400a0273e3d,True,361,1200,9,9,32,True,False,65,65,1,63,0,-0.005952380949999947,True,False,False,False,False,False,False
g562_real_graph_000878,71a11eb9eb1f7365b6a21092432617bd5d419e6617e94e65311b332549726b04,d690a367656b0931b81bea41d31ca3a7a20391b01a9da80728907cd5b08e90e8,train,room-40-32-8,room,96,7369,1000,g559_b1000_i2,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/room-40-32-8-random-7369.scen,67eb60bcb3f6424016b3ebb2aa06bdbb31f11dd41c30cb1fbbc4b9a7b0dbf787,67eb60bcb3f6424016b3ebb2aa06bdbb31f11dd41c30cb1fbbc4b9a7b0dbf787,True,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,True,1213,4572,9,9,96,True,False,65,65,0,0,64,,False,False,False,False,False,False,False
g562_real_graph_000879,71a159cad8e0d3834cac58d83ba2a3394c36c44eb5004e762588810b5763c19c,4c7bb08fb828803fb8e3fbd8ccb147aa8f71b26f4e265de6e6a803609db02cf1,validation,random-32-32-20,random,256,8109,1000,g559_b1000_i4,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/random-32-32-20-random-8109.scen,c3076ca1bbaad7315c51c38bb01df6debca6e71e66628720a948612a31c376dc,c3076ca1bbaad7315c51c38bb01df6debca6e71e66628720a948612a31c376dc,True,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,True,819,2540,9,9,256,True,False,65,65,0,0,64,,False,False,False,False,False,False,False
g562_real_graph_000880,71c86b5946fc765e140f73ae990cd7f1e9d9033df629ed44a6e68c8be996f267,13f6a5be400a684b84552a40d6e77ef19583eba30e80eb283b7a0d734b5235f8,validation,g559-synth-warehouse-a-32,warehouse,128,7826,2000,g559_b2000_i3,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-warehouse-a-32-random-7826.scen,bc8fa855d58720b406e8e9741d4fa8cf5c0ea0048eac28e08147d47e68656390,bc8fa855d58720b406e8e9741d4fa8cf5c0ea0048eac28e08147d47e68656390,True,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,True,640,2144,9,9,128,True,False,65,65,5,59,0,-0.04929233772999986,True,False,False,False,False,False,False
g562_real_graph_000881,7232090d208cc23912595b98999c07cd34a163b031f2ebf1e918020bbe3b45bb,80d50ee64360c6ea8cd19752b9da2678eaf49aef998ac977a46dbbbb9907505e,validation,g559-synth-game-den-32,game,16,8722,2000,g559_b2000_i2,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-game-den-32-random-8722.scen,7620dc48d3ff50cc51830efb573d25891194b26d70f40b01cbfdf95a21ad5fbc,7620dc48d3ff50cc51830efb573d25891194b26d70f40b01cbfdf95a21ad5fbc,True,a239412a61015e89d0a73526ad7fa1e554931ce6416e2a2e037c8552a5438927,a239412a61015e89d0a73526ad7fa1e554931ce6416e2a2e037c8552a5438927,True,784,2308,9,9,16,True,False,65,65,15,48,0,-0.057407407410000166,True,False,False,False,False,False,False
g562_real_graph_000882,72534e1ea0d2e7fa3dba9b65c48d4638a0d1ac676a7714dfb31961ac58051454,9330ca6f4961636f3973f730c9f9a9b4aba3aa29055b0c524ae122dfcd6ce426,train,g559-synth-city-paris-32,city,128,7718,2000,g559_b2000_i3,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-city-paris-32-random-7718.scen,fe26e8a2402d9cc3d176b866ab9183ff1f703ae0f3e29a202b99e632e6a15577,fe26e8a2402d9cc3d176b866ab9183ff1f703ae0f3e29a202b99e632e6a15577,True,21e432e5dcbbbb3ea52105da5f8e7460164527ceeaa04f55b94e194c9ed1dbe3,21e432e5dcbbbb3ea52105da5f8e7460164527ceeaa04f55b94e194c9ed1dbe3,True,781,2322,9,9,128,True,False,65,65,0,0,64,,False,False,False,False,False,False,False
g562_real_graph_000883,728bfe08212e7c66885a03ce822bcd97ca0ccb4903c68994d7e492511162d8f0,7dccc36668c59269984db61937a7e4bbb003c63fefc9672e6c49a76f80019e72,train,room-40-32-8,room,96,8401,1000,g559_b1000_i2,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/room-40-32-8-random-8401.scen,862be8c19d45e68dfcb3619af0a5f590e9641decb7afdffcaeeb4a54e6fc7382,862be8c19d45e68dfcb3619af0a5f590e9641decb7afdffcaeeb4a54e6fc7382,True,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,True,1213,4572,9,9,96,True,False,65,65,46,18,0,-0.10053619303000016,True,False,False,False,False,False,False
g562_real_graph_000884,728e6de6e5ae918535cec2bd288ea8698a50cd04d391f1fa0aed90bbe857bce4,629e3ca7f0c470af24bae074ea66315480ee78ef70682300ce2d6dd8acdb238c,train,g559-synth-city-boston-32,city,96,7477,1000,g559_b1000_i2,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-city-boston-32-random-7477.scen,0fb1727838d2e6d9f7dac0866f39ae8eadcf683b851aff1128a9e2c6f9482318,0fb1727838d2e6d9f7dac0866f39ae8eadcf683b851aff1128a9e2c6f9482318,True,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,True,803,2448,9,9,96,True,False,65,64,19,45,0,-0.07625337737000004,True,False,False,False,False,False,False
g562_real_graph_000885,7295e6f8d0fe7de6ff35f4430e0b9e2c5921591822f40ef01967c28d1355f018,2285569ffb7252856122d5798f0957fe99ab0c6de67aebc74d88e3bca205cd0f,train,g559-synth-game-brc-32,game,32,8051,5000,g559_b5000_i3,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-game-brc-32-random-8051.scen,ba58d11438be7fd9b61593b92e7510583d1dd281ec7923df292b6cf23b5348b9,ba58d11438be7fd9b61593b92e7510583d1dd281ec7923df292b6cf23b5348b9,True,302e62361819ff53cd7fb6fa94a70715501e8cd760db0c448d754511df4102e1,302e62361819ff53cd7fb6fa94a70715501e8cd760db0c448d754511df4102e1,True,794,2378,9,9,32,True,False,65,65,24,39,0,-0.042935206869999964,True,False,False,False,False,False,False
g562_real_graph_000886,730f3b640ba63b3fa1078f6aa4656090566f457d7badf5a39b98db683f763528,084a121d54c2a89f376b1adce06c5a39c5e016eb127022dcc1da11d12d30335d,validation,maze-36-32-4,maze,32,8855,5000,g559_b5000_i3,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/maze-36-32-4-random-8855.scen,f6b02c64bcc381063906584fbc494b9b08679017557654c4e6570636b0e9e703,f6b02c64bcc381063906584fbc494b9b08679017557654c4e6570636b0e9e703,True,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,True,892,2860,9,9,32,True,False,65,65,13,50,0,-0.015789473680000166,True,False,False,False,False,False,False
g562_real_graph_000887,7316d04be360bba5aea24eb8e54525b96c697389b539966e8b74278e14bdbcc7,1a22c9f55a3753aefd45963324c447e0d16fd39bdfcf2cefa57abb461a3ceae0,train,g559-synth-city-boston-32,city,96,8341,1000,g559_b1000_i2,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-city-boston-32-random-8341.scen,faf2985655981273f42a8ad23e5e77a23271ee716f0bfef8bb40a21fe0d6cbd9,faf2985655981273f42a8ad23e5e77a23271ee716f0bfef8bb40a21fe0d6cbd9,True,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,True,803,2448,9,9,96,True,False,65,65,0,0,64,,False,False,False,False,False,False,False
g562_real_graph_000888,7318b2e08dfb151c7293f9a63a19e46669e844284c23a7363718678e4de219b3,d788624bba64f079184ee23173c27ac477c40521d7f7bf8a2a0eb171f974a76f,train,g559-synth-tunnel-38,irregular_bottleneck,96,8431,5000,g559_b5000_i2,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-tunnel-38-random-8431.scen,406322167b59a01ccc5b6a8e2cd81da855f5f6e22efc005b51176e717169b678,406322167b59a01ccc5b6a8e2cd81da855f5f6e22efc005b51176e717169b678,True,457bd56b8871e489dbd82a0563cc4509b2ab2ac2cc3d21ee44f9fc87add3bc4f,457bd56b8871e489dbd82a0563cc4509b2ab2ac2cc3d21ee44f9fc87add3bc4f,True,385,1280,9,9,96,True,False,65,65,0,0,64,,False,False,False,False,False,False,False
g562_real_graph_000889,7320684cb7c97f4002bbf6b9f9afe023477fbd4ee636d14e06176da03e97a71e,86e860ee0eb48a424e119b2d26b23fe12ff0b6950f3d11cb9dc9a08911ee0f45,train,g559-synth-game-brc-32,game,32,7931,5000,g559_b5000_i3,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-game-brc-32-random-7931.scen,124d3dba3c1b4023a1fe760f550d06670879684c0989d6e344c5dea212033331,124d3dba3c1b4023a1fe760f550d06670879684c0989d6e344c5dea212033331,True,302e62361819ff53cd7fb6fa94a70715501e8cd760db0c448d754511df4102e1,302e62361819ff53cd7fb6fa94a70715501e8cd760db0c448d754511df4102e1,True,794,2378,9,9,32,True,False,65,65,12,51,0,-0.02426080364000005,True,False,False,False,False,False,False
g562_real_graph_000890,73309606b0eee7125e99702e6dac4c10c2686181100eecf7fed122189e5fefb7,ea8907bf834f4619c28ec70d28906dee9995bd91074462035b625a1281da2ed8,train,g559-synth-corners-34,irregular_bottleneck,32,7541,1000,g559_b1000_i3,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/g559-synth-corners-34-random-7541.scen,4309aa9aefe871e51ae4404f656d5a36f0797e7eff44129e4a2fbfb3b9c8cd65,4309aa9aefe871e51ae4404f656d5a36f0797e7eff44129e4a2fbfb3b9c8cd65,True,50f00a33e4a714768d7f920af2f89b5ed061c6d2533634dd8ca17400a0273e3d,50f00a33e4a714768d7f920af2f89b5ed061c6d2533634dd8ca17400a0273e3d,True,361,1200,9,9,32,True,False,65,65,15,49,0,-0.03902439025000004,True,False,False,False,False,False,False
g562_real_graph_000891,738f92121f4b12d414a53518871b1d06e80f6324792e582bdc71d6f28967ed7b,3f7f8573a27d74a96310e108fa45063a33c4e805fe3456d71a44475b596cb86a,validation,random-32-32-20,random,256,8901,1000,g559_b1000_i4,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/random-32-32-20-random-8901.scen,0e38d0f890569b9f681ac0b10525b79cf19346e3d7fa5ab7ce0a5677203a0ff0,0e38d0f890569b9f681ac0b10525b79cf19346e3d7fa5ab7ce0a5677203a0ff0,True,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,True,819,2540,9,9,256,True,False,65,65,0,0,64,,False,False,False,False,False,False,False
g562_real_graph_000892,7399e7da73bdd570bcd8d4cd3df40cc951b4e33baa4056de1a96abf18d1b8306,a95aa65fad606572ccd3259fad53d8109adfe88b1a2b67054a7d64f87c352f34,validation,random-32-32-20,random,256,7029,1000,g559_b1000_i4,/root/shared-nvme/czr004_g562_real_label_graph_actor/outputs/external/phase5p5_repair5g562_g559_remote_contexts/scenarios/random-32-32-20-random-7029.scen,39e2532ef16f51958b84ec3d7a2b21416990e538b64063a02377ec219a57edd7,39e2532ef16f51958b84ec3d7a2b21416990e538b64063a02377ec219a57edd7,True,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,True,819,2540,9,9,256,True,False,65,65,0,0,64,,False,False,False,False,False,False,False
