agents,baseline_method,baseline_ratio,baseline_success,better_vs_ltm,candidate_id,component,contender_method,delta_ratio_vs_ltm,equal_vs_ltm,ltm_iteration_budget,map,repair5g2_selected_source_method,repair5g3_synthetic_source_method,scen,seed,success,sum_of_loss_ratio,time_budget_sec,worse_vs_ltm
50,lacam_star_ltm,1.16048844309,True,False,repair5f_candidate_additive_ltm,control,repair5f_candidate_additive_ltm,0.0,True,4,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.16048844309,3.0,False
50,lacam_star_ltm,1.16048844309,True,True,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,flow_shield,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,-0.056258177059999914,False,4,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.10423026603,3.0,False
50,lacam_star_ltm,1.16048844309,True,True,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,flow_shield,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,-0.037941561280000036,False,4,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.12254688181,3.0,False
50,lacam_star_ltm,1.16048844309,True,True,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,flow_shield,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,-0.023113824690000007,False,4,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.1373746184,3.0,False
50,lacam_star_ltm,1.16048844309,True,True,repair5g2_best_frozen_static_candidate,frozen_static,repair5g2_best_frozen_static_candidate,-0.023113824690000007,False,4,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,maze-32-32-4-random-144.scen,144,True,1.1373746184,3.0,False
50,lacam_star_ltm,1.16048844309,True,False,repair5g2_c_equiv_best_frozen_baseline,c_equiv_baseline,repair5g2_c_equiv_best_frozen_baseline,0.0,True,4,maze-32-32-4,repair5g_dual_c_equiv_c100_b100_w075_d100,,maze-32-32-4-random-144.scen,144,True,1.16048844309,3.0,False
50,lacam_star_ltm,1.16048844309,True,True,repair5g2_frozen_static_or_selector,frozen_selector,repair5g2_frozen_static_or_selector,-0.023113824690000007,False,4,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,maze-32-32-4-random-144.scen,144,True,1.1373746184,3.0,False
50,lacam_star_ltm,1.16048844309,True,True,repair5g2_g1_top_diagnostic_candidate,flow_shield,repair5g2_g1_top_diagnostic_candidate,-0.023113824690000007,False,4,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,maze-32-32-4-random-144.scen,144,True,1.1373746184,3.0,False
50,lacam_star_ltm,1.16048844309,True,True,repair5g4_random_flow_shield_diagnostic_seed0,diagnostic,repair5g4_random_flow_shield_diagnostic_seed0,-0.037941561280000036,False,4,maze-32-32-4,,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,maze-32-32-4-random-144.scen,144,True,1.12254688181,3.0,False
50,lacam_star_ltm,1.16048844309,True,True,repair5g4_shuffled_flow_shield_diagnostic_seed0,diagnostic,repair5g4_shuffled_flow_shield_diagnostic_seed0,-0.037941561280000036,False,4,maze-32-32-4,,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,maze-32-32-4-random-144.scen,144,True,1.12254688181,3.0,False
50,lacam_star_ltm,1.16048844309,True,False,repair5g_dual_additive_parity,control,repair5g_dual_additive_parity,0.0,True,4,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.16048844309,3.0,False
50,lacam_star_ltm,1.16048844309,True,False,repair5g_dual_c_equiv_additive,control,repair5g_dual_c_equiv_additive,0.0,True,4,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.16048844309,3.0,False
50,lacam_star_ltm,1.16048844309,True,False,repair5g_dual_c_equiv_c100_b100_w075_d095,c_equiv_baseline,repair5g_dual_c_equiv_c100_b100_w075_d095,0.0,True,4,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.16048844309,3.0,False
50,lacam_star_ltm,1.16048844309,True,False,repair5g_dual_c_equiv_c100_b100_w075_d100,c_equiv_baseline,repair5g_dual_c_equiv_c100_b100_w075_d100,0.0,True,4,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.16048844309,3.0,False
50,lacam_star_ltm,1.09899694723,True,False,always_additive_defer,control,always_additive_defer,0.0,True,8,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.09899694723,3.0,False
50,lacam_star_ltm,1.09899694723,True,False,laur_disable,control,laur_disable,0.0,True,8,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.09899694723,3.0,False
50,lacam_star_ltm,1.09899694723,True,False,laur_force_additive_direct,control,laur_force_additive_direct,0.0,True,8,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.09899694723,3.0,False
50,lacam_star_ltm,1.09899694723,True,False,repair5f_candidate_additive_ltm,control,repair5f_candidate_additive_ltm,0.0,True,8,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.09899694723,3.0,False
50,lacam_star_ltm,1.09899694723,True,False,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,flow_shield,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,0.0052333187999999975,False,8,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.10423026603,3.0,True
50,lacam_star_ltm,1.09899694723,True,False,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,flow_shield,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,0.01788050589000001,False,8,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.11687745312,3.0,True
50,lacam_star_ltm,1.09899694723,True,False,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,flow_shield,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,0.00915830788999994,False,8,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.10815525512,3.0,True
50,lacam_star_ltm,1.09899694723,True,False,repair5g2_best_frozen_static_candidate,frozen_static,repair5g2_best_frozen_static_candidate,0.00915830788999994,False,8,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,maze-32-32-4-random-144.scen,144,True,1.10815525512,3.0,True
50,lacam_star_ltm,1.09899694723,True,False,repair5g2_c_equiv_best_frozen_baseline,c_equiv_baseline,repair5g2_c_equiv_best_frozen_baseline,0.014827736590000029,False,8,maze-32-32-4,repair5g_dual_c_equiv_c100_b100_w075_d100,,maze-32-32-4-random-144.scen,144,True,1.11382468382,3.0,True
50,lacam_star_ltm,1.09899694723,True,False,repair5g2_frozen_static_or_selector,frozen_selector,repair5g2_frozen_static_or_selector,0.00915830788999994,False,8,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,maze-32-32-4-random-144.scen,144,True,1.10815525512,3.0,True
50,lacam_star_ltm,1.09899694723,True,False,repair5g2_g1_top_diagnostic_candidate,flow_shield,repair5g2_g1_top_diagnostic_candidate,0.00915830788999994,False,8,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,maze-32-32-4-random-144.scen,144,True,1.10815525512,3.0,True
50,lacam_star_ltm,1.09899694723,True,False,repair5g4_random_flow_shield_diagnostic_seed0,diagnostic,repair5g4_random_flow_shield_diagnostic_seed0,0.0052333187999999975,False,8,maze-32-32-4,,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,maze-32-32-4-random-144.scen,144,True,1.10423026603,3.0,True
50,lacam_star_ltm,1.09899694723,True,False,repair5g4_shuffled_flow_shield_diagnostic_seed0,diagnostic,repair5g4_shuffled_flow_shield_diagnostic_seed0,0.01788050589000001,False,8,maze-32-32-4,,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,maze-32-32-4-random-144.scen,144,True,1.11687745312,3.0,True
50,lacam_star_ltm,1.09899694723,True,False,repair5g_dual_additive_parity,control,repair5g_dual_additive_parity,0.0,True,8,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.09899694723,3.0,False
50,lacam_star_ltm,1.09899694723,True,False,repair5g_dual_c_equiv_additive,control,repair5g_dual_c_equiv_additive,0.0,True,8,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.09899694723,3.0,False
50,lacam_star_ltm,1.09899694723,True,False,repair5g_dual_c_equiv_c100_b100_w075_d095,c_equiv_baseline,repair5g_dual_c_equiv_c100_b100_w075_d095,0.032708242479999816,False,8,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.13170518971,3.0,True
50,lacam_star_ltm,1.09899694723,True,False,repair5g_dual_c_equiv_c100_b100_w075_d100,c_equiv_baseline,repair5g_dual_c_equiv_c100_b100_w075_d100,0.014827736590000029,False,8,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.11382468382,3.0,True
50,lacam_star_ltm,1.16048844309,True,False,always_additive_defer,control,always_additive_defer,0.0,True,2,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.16048844309,5.0,False
50,lacam_star_ltm,1.16048844309,True,False,laur_disable,control,laur_disable,0.0,True,2,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.16048844309,5.0,False
50,lacam_star_ltm,1.16048844309,True,False,laur_force_additive_direct,control,laur_force_additive_direct,0.0,True,2,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.16048844309,5.0,False
50,lacam_star_ltm,1.16048844309,True,False,repair5f_candidate_additive_ltm,control,repair5f_candidate_additive_ltm,0.0,True,2,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.16048844309,5.0,False
50,lacam_star_ltm,1.16048844309,True,False,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,flow_shield,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,0.0,True,2,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.16048844309,5.0,False
50,lacam_star_ltm,1.16048844309,True,False,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,flow_shield,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,0.0,True,2,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.16048844309,5.0,False
50,lacam_star_ltm,1.16048844309,True,False,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,flow_shield,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,0.0,True,2,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.16048844309,5.0,False
50,lacam_star_ltm,1.16048844309,True,False,repair5g2_best_frozen_static_candidate,frozen_static,repair5g2_best_frozen_static_candidate,0.0,True,2,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,maze-32-32-4-random-144.scen,144,True,1.16048844309,5.0,False
50,lacam_star_ltm,1.16048844309,True,False,repair5g2_c_equiv_best_frozen_baseline,c_equiv_baseline,repair5g2_c_equiv_best_frozen_baseline,0.0,True,2,maze-32-32-4,repair5g_dual_c_equiv_c100_b100_w075_d100,,maze-32-32-4-random-144.scen,144,True,1.16048844309,5.0,False
50,lacam_star_ltm,1.16048844309,True,False,repair5g2_frozen_static_or_selector,frozen_selector,repair5g2_frozen_static_or_selector,0.0,True,2,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,maze-32-32-4-random-144.scen,144,True,1.16048844309,5.0,False
50,lacam_star_ltm,1.16048844309,True,False,repair5g2_g1_top_diagnostic_candidate,flow_shield,repair5g2_g1_top_diagnostic_candidate,0.0,True,2,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,maze-32-32-4-random-144.scen,144,True,1.16048844309,5.0,False
50,lacam_star_ltm,1.16048844309,True,False,repair5g4_random_flow_shield_diagnostic_seed0,diagnostic,repair5g4_random_flow_shield_diagnostic_seed0,0.0,True,2,maze-32-32-4,,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,maze-32-32-4-random-144.scen,144,True,1.16048844309,5.0,False
50,lacam_star_ltm,1.16048844309,True,False,repair5g4_shuffled_flow_shield_diagnostic_seed0,diagnostic,repair5g4_shuffled_flow_shield_diagnostic_seed0,0.0,True,2,maze-32-32-4,,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,maze-32-32-4-random-144.scen,144,True,1.16048844309,5.0,False
50,lacam_star_ltm,1.16048844309,True,False,repair5g_dual_additive_parity,control,repair5g_dual_additive_parity,0.0,True,2,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.16048844309,5.0,False
50,lacam_star_ltm,1.16048844309,True,False,repair5g_dual_c_equiv_additive,control,repair5g_dual_c_equiv_additive,0.0,True,2,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.16048844309,5.0,False
50,lacam_star_ltm,1.16048844309,True,False,repair5g_dual_c_equiv_c100_b100_w075_d095,c_equiv_baseline,repair5g_dual_c_equiv_c100_b100_w075_d095,0.0,True,2,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.16048844309,5.0,False
50,lacam_star_ltm,1.16048844309,True,False,repair5g_dual_c_equiv_c100_b100_w075_d100,c_equiv_baseline,repair5g_dual_c_equiv_c100_b100_w075_d100,0.0,True,2,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.16048844309,5.0,False
50,lacam_star_ltm,1.16048844309,True,False,always_additive_defer,control,always_additive_defer,0.0,True,4,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.16048844309,5.0,False
50,lacam_star_ltm,1.16048844309,True,False,laur_disable,control,laur_disable,0.0,True,4,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.16048844309,5.0,False
50,lacam_star_ltm,1.16048844309,True,False,laur_force_additive_direct,control,laur_force_additive_direct,0.0,True,4,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.16048844309,5.0,False
50,lacam_star_ltm,1.16048844309,True,False,repair5f_candidate_additive_ltm,control,repair5f_candidate_additive_ltm,0.0,True,4,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.16048844309,5.0,False
50,lacam_star_ltm,1.16048844309,True,True,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,flow_shield,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,-0.056258177059999914,False,4,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.10423026603,5.0,False
50,lacam_star_ltm,1.16048844309,True,True,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,flow_shield,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,-0.037941561280000036,False,4,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.12254688181,5.0,False
50,lacam_star_ltm,1.16048844309,True,True,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,flow_shield,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,-0.023113824690000007,False,4,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.1373746184,5.0,False
50,lacam_star_ltm,1.16048844309,True,True,repair5g2_best_frozen_static_candidate,frozen_static,repair5g2_best_frozen_static_candidate,-0.023113824690000007,False,4,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,maze-32-32-4-random-144.scen,144,True,1.1373746184,5.0,False
50,lacam_star_ltm,1.16048844309,True,False,repair5g2_c_equiv_best_frozen_baseline,c_equiv_baseline,repair5g2_c_equiv_best_frozen_baseline,0.0,True,4,maze-32-32-4,repair5g_dual_c_equiv_c100_b100_w075_d100,,maze-32-32-4-random-144.scen,144,True,1.16048844309,5.0,False
50,lacam_star_ltm,1.16048844309,True,True,repair5g2_frozen_static_or_selector,frozen_selector,repair5g2_frozen_static_or_selector,-0.023113824690000007,False,4,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,maze-32-32-4-random-144.scen,144,True,1.1373746184,5.0,False
50,lacam_star_ltm,1.16048844309,True,True,repair5g2_g1_top_diagnostic_candidate,flow_shield,repair5g2_g1_top_diagnostic_candidate,-0.023113824690000007,False,4,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,maze-32-32-4-random-144.scen,144,True,1.1373746184,5.0,False
50,lacam_star_ltm,1.16048844309,True,True,repair5g4_random_flow_shield_diagnostic_seed0,diagnostic,repair5g4_random_flow_shield_diagnostic_seed0,-0.056258177059999914,False,4,maze-32-32-4,,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,maze-32-32-4-random-144.scen,144,True,1.10423026603,5.0,False
50,lacam_star_ltm,1.16048844309,True,True,repair5g4_shuffled_flow_shield_diagnostic_seed0,diagnostic,repair5g4_shuffled_flow_shield_diagnostic_seed0,-0.037941561280000036,False,4,maze-32-32-4,,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,maze-32-32-4-random-144.scen,144,True,1.12254688181,5.0,False
50,lacam_star_ltm,1.16048844309,True,False,repair5g_dual_additive_parity,control,repair5g_dual_additive_parity,0.0,True,4,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.16048844309,5.0,False
50,lacam_star_ltm,1.16048844309,True,False,repair5g_dual_c_equiv_additive,control,repair5g_dual_c_equiv_additive,0.0,True,4,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.16048844309,5.0,False
50,lacam_star_ltm,1.16048844309,True,False,repair5g_dual_c_equiv_c100_b100_w075_d095,c_equiv_baseline,repair5g_dual_c_equiv_c100_b100_w075_d095,0.0,True,4,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.16048844309,5.0,False
50,lacam_star_ltm,1.16048844309,True,False,repair5g_dual_c_equiv_c100_b100_w075_d100,c_equiv_baseline,repair5g_dual_c_equiv_c100_b100_w075_d100,0.0,True,4,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.16048844309,5.0,False
50,lacam_star_ltm,1.09899694723,True,False,always_additive_defer,control,always_additive_defer,0.0,True,8,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.09899694723,5.0,False
50,lacam_star_ltm,1.09899694723,True,False,laur_disable,control,laur_disable,0.0,True,8,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.09899694723,5.0,False
50,lacam_star_ltm,1.09899694723,True,False,laur_force_additive_direct,control,laur_force_additive_direct,0.0,True,8,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.09899694723,5.0,False
50,lacam_star_ltm,1.09899694723,True,False,repair5f_candidate_additive_ltm,control,repair5f_candidate_additive_ltm,0.0,True,8,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.09899694723,5.0,False
50,lacam_star_ltm,1.09899694723,True,False,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,flow_shield,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,0.0052333187999999975,False,8,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.10423026603,5.0,True
50,lacam_star_ltm,1.09899694723,True,False,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,flow_shield,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,0.01788050589000001,False,8,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.11687745312,5.0,True
50,lacam_star_ltm,1.09899694723,True,False,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,flow_shield,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,0.00915830788999994,False,8,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.10815525512,5.0,True
50,lacam_star_ltm,1.09899694723,True,False,repair5g2_best_frozen_static_candidate,frozen_static,repair5g2_best_frozen_static_candidate,0.00915830788999994,False,8,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,maze-32-32-4-random-144.scen,144,True,1.10815525512,5.0,True
50,lacam_star_ltm,1.09899694723,True,False,repair5g2_c_equiv_best_frozen_baseline,c_equiv_baseline,repair5g2_c_equiv_best_frozen_baseline,0.014827736590000029,False,8,maze-32-32-4,repair5g_dual_c_equiv_c100_b100_w075_d100,,maze-32-32-4-random-144.scen,144,True,1.11382468382,5.0,True
50,lacam_star_ltm,1.09899694723,True,False,repair5g2_frozen_static_or_selector,frozen_selector,repair5g2_frozen_static_or_selector,0.00915830788999994,False,8,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,maze-32-32-4-random-144.scen,144,True,1.10815525512,5.0,True
50,lacam_star_ltm,1.09899694723,True,False,repair5g2_g1_top_diagnostic_candidate,flow_shield,repair5g2_g1_top_diagnostic_candidate,0.00915830788999994,False,8,maze-32-32-4,repair5g1_shield_c125_b125_w075_d095_beta0p35_max0p75,,maze-32-32-4-random-144.scen,144,True,1.10815525512,5.0,True
50,lacam_star_ltm,1.09899694723,True,False,repair5g4_random_flow_shield_diagnostic_seed0,diagnostic,repair5g4_random_flow_shield_diagnostic_seed0,0.0052333187999999975,False,8,maze-32-32-4,,repair5g1_shield_c100_b125_w075_d100_beta0p35_max0p75,maze-32-32-4-random-144.scen,144,True,1.10423026603,5.0,True
50,lacam_star_ltm,1.09899694723,True,False,repair5g4_shuffled_flow_shield_diagnostic_seed0,diagnostic,repair5g4_shuffled_flow_shield_diagnostic_seed0,0.01788050589000001,False,8,maze-32-32-4,,repair5g1_shield_c125_b125_w075_d095_beta0p2_max0p5,maze-32-32-4-random-144.scen,144,True,1.11687745312,5.0,True
50,lacam_star_ltm,1.09899694723,True,False,repair5g_dual_additive_parity,control,repair5g_dual_additive_parity,0.0,True,8,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.09899694723,5.0,False
50,lacam_star_ltm,1.09899694723,True,False,repair5g_dual_c_equiv_additive,control,repair5g_dual_c_equiv_additive,0.0,True,8,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.09899694723,5.0,False
50,lacam_star_ltm,1.09899694723,True,False,repair5g_dual_c_equiv_c100_b100_w075_d095,c_equiv_baseline,repair5g_dual_c_equiv_c100_b100_w075_d095,0.032708242479999816,False,8,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.13170518971,5.0,True
50,lacam_star_ltm,1.09899694723,True,False,repair5g_dual_c_equiv_c100_b100_w075_d100,c_equiv_baseline,repair5g_dual_c_equiv_c100_b100_w075_d100,0.014827736590000029,False,8,maze-32-32-4,,,maze-32-32-4-random-144.scen,144,True,1.11382468382,5.0,True
