evaluation_uid,model_kind,split,map_family,opportunity_category,actor_risk,g556_risk,oracle_risk,oracle_gap,normalized_oracle_regret,distance_to_g556,positive_loss,harmful_loss,trust_loss,loss_config_sha256,hidden_dim,size,seed,checkpoint_sha256
0200c783089e16be39708e8b5685b366c474262bee093926edf3eff48bbd4699,B1,validation,maze,NONTRIVIAL_OPPORTUNITY,0.019167404593604956,0.021677027154550166,0.0,0.021677027154550166,0.8842266265086806,0.005813861731439829,0.019167404593604956,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,567,72f5c483afea136f368b94c6117964e48d0672fd81585676da2369e86daaee20
0244a74454cd672d1feed82d2a9031bb33f37992134b44b942c30ab4cce30a49,B1,train,empty,MIXED_SAFETY_BOUNDARY,0.002957503571181297,0.0026457897706967937,0.0,0.0026457897706967937,1.1178150297264209,0.005813861731439829,0.002957503571181297,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,567,72f5c483afea136f368b94c6117964e48d0672fd81585676da2369e86daaee20
02fe53cdc2fda88a8cf316aec26ca8dc4227ca830aed40a1adc9944741a344ec,B1,train,game,MIXED_SAFETY_BOUNDARY,0.0008331231010372253,0.001858393453191276,0.0,0.001858393453191276,0.4483028605199653,0.005813861731439829,0.0008331231010372253,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,567,72f5c483afea136f368b94c6117964e48d0672fd81585676da2369e86daaee20
0317414a6c403897a7b3718349753ff42ff00ae3e0cfcd47028ac6f05a6691bd,B1,train,irregular_bottleneck,NONTRIVIAL_OPPORTUNITY,0.007739013808139197,0.010416056349076608,0.0,0.010416056349076608,0.7429888576615916,0.005813861731439829,0.0023896142861922903,0.005349399521946907,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,567,72f5c483afea136f368b94c6117964e48d0672fd81585676da2369e86daaee20
037135fbddc3b1474459a08fa686b4f96c4471323cbbde32068a78783b07121d,B1,validation,maze,MIXED_SAFETY_BOUNDARY,0.00028092133454600543,0.0014266955425731587,0.0,0.0014266955425731587,0.19690349213493827,0.005813861731439829,0.00028092133454600543,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,567,72f5c483afea136f368b94c6117964e48d0672fd81585676da2369e86daaee20
03850c6033fbe3b8fc08f60ab04c55210eb9dbc1a3743974fd92307a5e7a3d77,B1,train,irregular_bottleneck,NONTRIVIAL_OPPORTUNITY,0.022464696029386874,0.022796390467565222,0.0,0.022796390467565222,0.9854496948255784,0.005813861731439829,0.022464696029386874,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,567,72f5c483afea136f368b94c6117964e48d0672fd81585676da2369e86daaee20
03b2cd257e67a3b8b12790a7d07365e34484d5387466512cd4ecc5396e8e2bec,B1,heldout,warehouse,MIXED_SAFETY_BOUNDARY,0.005966087629732428,0.005926640697363789,0.0,0.005926640697363789,1.0066558670219683,0.005813861731439829,0.005966087629732428,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,567,72f5c483afea136f368b94c6117964e48d0672fd81585676da2369e86daaee20
03d43c1e7346df28866a893a89f24bdc4b8eb745323349faf6de48ed3bbce213,B1,validation,game,MIXED_SAFETY_BOUNDARY,0.008344178251605688,0.009640224160669342,0.0,0.009640224160669342,0.8655585298160052,0.005813861731439829,0.008344178251605688,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,567,72f5c483afea136f368b94c6117964e48d0672fd81585676da2369e86daaee20
03e5b60f62e58c7ff259866734d1d074e6d8eab9a6784be5abda1258ec9831b5,B1,validation,game,MIXED_SAFETY_BOUNDARY,0.002238298458687102,0.002322309596863345,0.0,0.002322309596863345,0.9638243159784924,0.005813861731439829,0.002238298458687102,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,567,72f5c483afea136f368b94c6117964e48d0672fd81585676da2369e86daaee20
006e10cb3e2711f7b020ab3cb4c9e80104fa58ff8562a895050690ef14da0c81,B2,train,empty,NONTRIVIAL_OPPORTUNITY,0.003321939807306995,0.00657715821368246,0.0,0.00657715821368246,0.5050722058648923,0.018239295110106468,0.003321939807306995,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,565,6df509f37477c6e56326440abdb43160df27aab5799b6c8ff1f663abb5a9d728
0083e63509b964e0ca5fef571381b79520aa7e708d4ad52771372d98375bdb64,B2,train,game,NONTRIVIAL_OPPORTUNITY,0.0002479864713633151,0.001203241316316564,0.0,0.001203241316316564,0.20609870023618077,0.016148772090673447,0.0002479864713633151,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,565,6df509f37477c6e56326440abdb43160df27aab5799b6c8ff1f663abb5a9d728
0099df2b84a1af7fb5a790ff7a656cf0e82bec7237ecd3de1b25d536341e5031,B2,train,irregular_bottleneck,NONTRIVIAL_OPPORTUNITY,0.20590973272919655,0.22028003819286823,0.0,0.22028003819286823,0.9347634693476418,0.022041501477360725,0.19071412086486816,0.015195611864328384,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,565,6df509f37477c6e56326440abdb43160df27aab5799b6c8ff1f663abb5a9d728
0150337045443a5c17ab8679ab0612707e5f82757fdb7674f6e55ea149bd8712,B2,train,empty,MIXED_SAFETY_BOUNDARY,0.0,0.0,0.0,0.0,0.0,0.018239295110106468,0.0,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,565,6df509f37477c6e56326440abdb43160df27aab5799b6c8ff1f663abb5a9d728
017610f413a531d5661e25631f2768b1af12b81cb1f84ce44c9df17a645b7a0a,B2,heldout,irregular_bottleneck,MIXED_SAFETY_BOUNDARY,0.0,0.0,0.0,0.0,0.0,0.01386453676968813,0.0,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,565,6df509f37477c6e56326440abdb43160df27aab5799b6c8ff1f663abb5a9d728
01aec451146f62e2ae6a035fb24c66aa16f1d70b384e141ea2ae2205b51a5e41,B2,train,random,NONTRIVIAL_OPPORTUNITY,0.030541163306841715,0.05258616547856525,0.0,0.05258616547856525,0.580783235075215,0.028991280123591423,0.030541163306841715,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,565,6df509f37477c6e56326440abdb43160df27aab5799b6c8ff1f663abb5a9d728
01f6c93fbd85ccfa89e2f59b3a21cac50dd0813f6acd384044fa209cf6308d24,B2,train,game,MIXED_SAFETY_BOUNDARY,0.006571674639743105,0.010465572010387156,0.0,0.010465572010387156,0.6279326761328163,0.01902676932513714,0.006571674639743105,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,565,6df509f37477c6e56326440abdb43160df27aab5799b6c8ff1f663abb5a9d728
0200c783089e16be39708e8b5685b366c474262bee093926edf3eff48bbd4699,B2,validation,maze,NONTRIVIAL_OPPORTUNITY,0.008982097920770801,0.021677027154550166,0.0,0.021677027154550166,0.41436022830673963,0.024918250739574432,0.008982097920770801,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,565,6df509f37477c6e56326440abdb43160df27aab5799b6c8ff1f663abb5a9d728
0244a74454cd672d1feed82d2a9031bb33f37992134b44b942c30ab4cce30a49,B2,train,empty,MIXED_SAFETY_BOUNDARY,0.005611454360728962,0.0026457897706967937,0.0,0.0026457897706967937,2.1208995600777203,0.023156344890594482,0.005611454360728962,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,565,6df509f37477c6e56326440abdb43160df27aab5799b6c8ff1f663abb5a9d728
02fe53cdc2fda88a8cf316aec26ca8dc4227ca830aed40a1adc9944741a344ec,B2,train,game,MIXED_SAFETY_BOUNDARY,0.0013803960515984398,0.001858393453191276,0.0,0.001858393453191276,0.7427899884322084,0.016148772090673447,0.0013803960515984398,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,565,6df509f37477c6e56326440abdb43160df27aab5799b6c8ff1f663abb5a9d728
0317414a6c403897a7b3718349753ff42ff00ae3e0cfcd47028ac6f05a6691bd,B2,train,irregular_bottleneck,NONTRIVIAL_OPPORTUNITY,0.0026147658883003827,0.010416056349076608,0.0,0.010416056349076608,0.2510322333780562,0.022041501477360725,0.0026147658883003827,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,565,6df509f37477c6e56326440abdb43160df27aab5799b6c8ff1f663abb5a9d728
037135fbddc3b1474459a08fa686b4f96c4471323cbbde32068a78783b07121d,B2,validation,maze,MIXED_SAFETY_BOUNDARY,0.001640939132448463,0.0014266955425731587,0.0,0.0014266955425731587,1.1501677011543043,0.016185559332370758,0.001640939132448463,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,565,6df509f37477c6e56326440abdb43160df27aab5799b6c8ff1f663abb5a9d728
03850c6033fbe3b8fc08f60ab04c55210eb9dbc1a3743974fd92307a5e7a3d77,B2,train,irregular_bottleneck,NONTRIVIAL_OPPORTUNITY,0.022303075537390096,0.022796390467565222,0.0,0.022796390467565222,0.9783599543586948,0.0203664842993021,0.022303075537390096,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,565,6df509f37477c6e56326440abdb43160df27aab5799b6c8ff1f663abb5a9d728
03b2cd257e67a3b8b12790a7d07365e34484d5387466512cd4ecc5396e8e2bec,B2,heldout,warehouse,MIXED_SAFETY_BOUNDARY,0.0038915640823527636,0.005926640697363789,0.0,0.005926640697363789,0.6566222386458755,0.019697414711117744,0.0038915640823527636,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,565,6df509f37477c6e56326440abdb43160df27aab5799b6c8ff1f663abb5a9d728
03d43c1e7346df28866a893a89f24bdc4b8eb745323349faf6de48ed3bbce213,B2,validation,game,MIXED_SAFETY_BOUNDARY,0.0026966822984900995,0.009640224160669342,0.0,0.009640224160669342,0.2797323229777328,0.024964941665530205,0.0026966822984900995,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,565,6df509f37477c6e56326440abdb43160df27aab5799b6c8ff1f663abb5a9d728
03e5b60f62e58c7ff259866734d1d074e6d8eab9a6784be5abda1258ec9831b5,B2,validation,game,MIXED_SAFETY_BOUNDARY,0.0030809098765800513,0.002322309596863345,0.0,0.002322309596863345,1.3266576862711668,0.024964941665530205,0.0030809098765800513,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,565,6df509f37477c6e56326440abdb43160df27aab5799b6c8ff1f663abb5a9d728
006e10cb3e2711f7b020ab3cb4c9e80104fa58ff8562a895050690ef14da0c81,B2,train,empty,NONTRIVIAL_OPPORTUNITY,0.0030468139309862974,0.00657715821368246,0.0,0.00657715821368246,0.4632416967936108,0.01848677359521389,0.0030468139309862974,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,566,0ffc5a246bb4805e9450a008a2b2ffefd206e5a555212887eee73c0240de15c2
0083e63509b964e0ca5fef571381b79520aa7e708d4ad52771372d98375bdb64,B2,train,game,NONTRIVIAL_OPPORTUNITY,5.404721521574951e-05,0.001203241316316564,0.0,0.001203241316316564,0.0449180180923326,0.016451383009552956,5.404721521574951e-05,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,566,0ffc5a246bb4805e9450a008a2b2ffefd206e5a555212887eee73c0240de15c2
0099df2b84a1af7fb5a790ff7a656cf0e82bec7237ecd3de1b25d536341e5031,B2,train,irregular_bottleneck,NONTRIVIAL_OPPORTUNITY,0.20599596574902534,0.22028003819286823,0.0,0.22028003819286823,0.9351549393171236,0.023128634318709373,0.19143539667129517,0.014560569077730179,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,566,0ffc5a246bb4805e9450a008a2b2ffefd206e5a555212887eee73c0240de15c2
0150337045443a5c17ab8679ab0612707e5f82757fdb7674f6e55ea149bd8712,B2,train,empty,MIXED_SAFETY_BOUNDARY,0.0,0.0,0.0,0.0,0.0,0.01848677359521389,0.0,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,566,0ffc5a246bb4805e9450a008a2b2ffefd206e5a555212887eee73c0240de15c2
017610f413a531d5661e25631f2768b1af12b81cb1f84ce44c9df17a645b7a0a,B2,heldout,irregular_bottleneck,MIXED_SAFETY_BOUNDARY,0.00030298179889398646,0.0,0.0,0.0,3.0298179889398646,0.014251216314733028,0.00030298179889398646,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,566,0ffc5a246bb4805e9450a008a2b2ffefd206e5a555212887eee73c0240de15c2
01aec451146f62e2ae6a035fb24c66aa16f1d70b384e141ea2ae2205b51a5e41,B2,train,random,NONTRIVIAL_OPPORTUNITY,0.033518853364792905,0.05258616547856525,0.0,0.05258616547856525,0.6374082053664017,0.02486344240605831,0.033518853364792905,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,566,0ffc5a246bb4805e9450a008a2b2ffefd206e5a555212887eee73c0240de15c2
01f6c93fbd85ccfa89e2f59b3a21cac50dd0813f6acd384044fa209cf6308d24,B2,train,game,MIXED_SAFETY_BOUNDARY,0.006174914650861868,0.010465572010387156,0.0,0.010465572010387156,0.5900217059070656,0.022824320942163467,0.006174914650861868,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,566,0ffc5a246bb4805e9450a008a2b2ffefd206e5a555212887eee73c0240de15c2
0200c783089e16be39708e8b5685b366c474262bee093926edf3eff48bbd4699,B2,validation,maze,NONTRIVIAL_OPPORTUNITY,0.007565380165342667,0.021677027154550166,0.0,0.021677027154550166,0.3490045065406784,0.02668159082531929,0.007565380165342667,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,566,0ffc5a246bb4805e9450a008a2b2ffefd206e5a555212887eee73c0240de15c2
0244a74454cd672d1feed82d2a9031bb33f37992134b44b942c30ab4cce30a49,B2,train,empty,MIXED_SAFETY_BOUNDARY,0.005679518019242838,0.0026457897706967937,0.0,0.0026457897706967937,2.146624830946823,0.02459344081580639,0.005679518019242838,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,566,0ffc5a246bb4805e9450a008a2b2ffefd206e5a555212887eee73c0240de15c2
02fe53cdc2fda88a8cf316aec26ca8dc4227ca830aed40a1adc9944741a344ec,B2,train,game,MIXED_SAFETY_BOUNDARY,0.001137020158102242,0.001858393453191276,0.0,0.001858393453191276,0.6118296188300303,0.016451383009552956,0.001137020158102242,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,566,0ffc5a246bb4805e9450a008a2b2ffefd206e5a555212887eee73c0240de15c2
0317414a6c403897a7b3718349753ff42ff00ae3e0cfcd47028ac6f05a6691bd,B2,train,irregular_bottleneck,NONTRIVIAL_OPPORTUNITY,0.00279413549057253,0.010416056349076608,0.0,0.010416056349076608,0.26825272415315154,0.023128634318709373,0.00279413549057253,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,566,0ffc5a246bb4805e9450a008a2b2ffefd206e5a555212887eee73c0240de15c2
037135fbddc3b1474459a08fa686b4f96c4471323cbbde32068a78783b07121d,B2,validation,maze,MIXED_SAFETY_BOUNDARY,0.0012771783344704274,0.0014266955425731587,0.0,0.0014266955425731587,0.8952003397774236,0.016523201018571854,0.0012771783344704274,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,566,0ffc5a246bb4805e9450a008a2b2ffefd206e5a555212887eee73c0240de15c2
03850c6033fbe3b8fc08f60ab04c55210eb9dbc1a3743974fd92307a5e7a3d77,B2,train,irregular_bottleneck,NONTRIVIAL_OPPORTUNITY,0.02092092815371248,0.022796390467565222,0.0,0.022796390467565222,0.9177298565524592,0.02129347436130047,0.02092092815371248,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,566,0ffc5a246bb4805e9450a008a2b2ffefd206e5a555212887eee73c0240de15c2
03b2cd257e67a3b8b12790a7d07365e34484d5387466512cd4ecc5396e8e2bec,B2,heldout,warehouse,MIXED_SAFETY_BOUNDARY,0.006394377590037539,0.005926640697363789,0.0,0.005926640697363789,1.0789210813609476,0.023488126695156097,0.006394377590037539,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,566,0ffc5a246bb4805e9450a008a2b2ffefd206e5a555212887eee73c0240de15c2
03d43c1e7346df28866a893a89f24bdc4b8eb745323349faf6de48ed3bbce213,B2,validation,game,MIXED_SAFETY_BOUNDARY,0.0024758228090130396,0.009640224160669342,0.0,0.009640224160669342,0.2568221202899018,0.026729606091976166,0.0024758228090130396,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,566,0ffc5a246bb4805e9450a008a2b2ffefd206e5a555212887eee73c0240de15c2
03e5b60f62e58c7ff259866734d1d074e6d8eab9a6784be5abda1258ec9831b5,B2,validation,game,MIXED_SAFETY_BOUNDARY,0.0036364894078459997,0.002322309596863345,0.0,0.002322309596863345,1.565893459148456,0.026729606091976166,0.0036364894078459997,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,566,0ffc5a246bb4805e9450a008a2b2ffefd206e5a555212887eee73c0240de15c2
006e10cb3e2711f7b020ab3cb4c9e80104fa58ff8562a895050690ef14da0c81,B2,train,empty,NONTRIVIAL_OPPORTUNITY,0.0031377147067947198,0.00657715821368246,0.0,0.00657715821368246,0.47706237327047,0.01722317561507225,0.0031377147067947198,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,567,83c4ad6276c3a8b7f6a61c9cf04a3e05f6d4c3274f0cb5b2bdcb8d12eee64543
0083e63509b964e0ca5fef571381b79520aa7e708d4ad52771372d98375bdb64,B2,train,game,NONTRIVIAL_OPPORTUNITY,0.0004403833099419774,0.001203241316316564,0.0,0.001203241316316564,0.3659974969028705,0.015967408195137978,0.0004403833099419774,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,567,83c4ad6276c3a8b7f6a61c9cf04a3e05f6d4c3274f0cb5b2bdcb8d12eee64543
0099df2b84a1af7fb5a790ff7a656cf0e82bec7237ecd3de1b25d536341e5031,B2,train,irregular_bottleneck,NONTRIVIAL_OPPORTUNITY,0.20396574214100838,0.22028003819286823,0.0,0.22028003819286823,0.9259383819537215,0.024532198905944824,0.19042783975601196,0.013537902384996414,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,567,83c4ad6276c3a8b7f6a61c9cf04a3e05f6d4c3274f0cb5b2bdcb8d12eee64543
0150337045443a5c17ab8679ab0612707e5f82757fdb7674f6e55ea149bd8712,B2,train,empty,MIXED_SAFETY_BOUNDARY,0.0,0.0,0.0,0.0,0.0,0.01722317561507225,0.0,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,567,83c4ad6276c3a8b7f6a61c9cf04a3e05f6d4c3274f0cb5b2bdcb8d12eee64543
017610f413a531d5661e25631f2768b1af12b81cb1f84ce44c9df17a645b7a0a,B2,heldout,irregular_bottleneck,MIXED_SAFETY_BOUNDARY,0.0,0.0,0.0,0.0,0.0,0.013490273617208004,0.0,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,567,83c4ad6276c3a8b7f6a61c9cf04a3e05f6d4c3274f0cb5b2bdcb8d12eee64543
01aec451146f62e2ae6a035fb24c66aa16f1d70b384e141ea2ae2205b51a5e41,B2,train,random,NONTRIVIAL_OPPORTUNITY,0.03798777621481875,0.05258616547856525,0.0,0.05258616547856525,0.7223910674814846,0.020772013813257217,0.03798777621481875,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,567,83c4ad6276c3a8b7f6a61c9cf04a3e05f6d4c3274f0cb5b2bdcb8d12eee64543
01f6c93fbd85ccfa89e2f59b3a21cac50dd0813f6acd384044fa209cf6308d24,B2,train,game,MIXED_SAFETY_BOUNDARY,0.006607626444437645,0.010465572010387156,0.0,0.010465572010387156,0.6313679212067461,0.01814952678978443,0.006607626444437645,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,567,83c4ad6276c3a8b7f6a61c9cf04a3e05f6d4c3274f0cb5b2bdcb8d12eee64543
0200c783089e16be39708e8b5685b366c474262bee093926edf3eff48bbd4699,B2,validation,maze,NONTRIVIAL_OPPORTUNITY,0.007483725895813975,0.021677027154550166,0.0,0.021677027154550166,0.3452376491692075,0.027168763801455498,0.007483725895813975,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,567,83c4ad6276c3a8b7f6a61c9cf04a3e05f6d4c3274f0cb5b2bdcb8d12eee64543
0244a74454cd672d1feed82d2a9031bb33f37992134b44b942c30ab4cce30a49,B2,train,empty,MIXED_SAFETY_BOUNDARY,0.006086580914211853,0.0026457897706967937,0.0,0.0026457897706967937,2.3004779070594465,0.025123853236436844,0.006086580914211853,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,567,83c4ad6276c3a8b7f6a61c9cf04a3e05f6d4c3274f0cb5b2bdcb8d12eee64543
02fe53cdc2fda88a8cf316aec26ca8dc4227ca830aed40a1adc9944741a344ec,B2,train,game,MIXED_SAFETY_BOUNDARY,0.0015574857943471687,0.001858393453191276,0.0,0.001858393453191276,0.8380818344321103,0.015967408195137978,0.0015574857943471687,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,567,83c4ad6276c3a8b7f6a61c9cf04a3e05f6d4c3274f0cb5b2bdcb8d12eee64543
0317414a6c403897a7b3718349753ff42ff00ae3e0cfcd47028ac6f05a6691bd,B2,train,irregular_bottleneck,NONTRIVIAL_OPPORTUNITY,0.0029507407642728883,0.010416056349076608,0.0,0.010416056349076608,0.28328771133563174,0.024532198905944824,0.0029507407642728883,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,567,83c4ad6276c3a8b7f6a61c9cf04a3e05f6d4c3274f0cb5b2bdcb8d12eee64543
037135fbddc3b1474459a08fa686b4f96c4471323cbbde32068a78783b07121d,B2,validation,maze,MIXED_SAFETY_BOUNDARY,0.0016358133795280477,0.0014266955425731587,0.0,0.0014266955425731587,1.1465749564043135,0.01598195731639862,0.0016358133795280477,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,567,83c4ad6276c3a8b7f6a61c9cf04a3e05f6d4c3274f0cb5b2bdcb8d12eee64543
03850c6033fbe3b8fc08f60ab04c55210eb9dbc1a3743974fd92307a5e7a3d77,B2,train,irregular_bottleneck,NONTRIVIAL_OPPORTUNITY,0.021516510017246568,0.022796390467565222,0.0,0.022796390467565222,0.9438560042152431,0.0182728860527277,0.021516510017246568,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,567,83c4ad6276c3a8b7f6a61c9cf04a3e05f6d4c3274f0cb5b2bdcb8d12eee64543
03b2cd257e67a3b8b12790a7d07365e34484d5387466512cd4ecc5396e8e2bec,B2,heldout,warehouse,MIXED_SAFETY_BOUNDARY,0.004082786835554297,0.005926640697363789,0.0,0.005926640697363789,0.6888871865254713,0.01849232241511345,0.004082786835554297,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,567,83c4ad6276c3a8b7f6a61c9cf04a3e05f6d4c3274f0cb5b2bdcb8d12eee64543
03d43c1e7346df28866a893a89f24bdc4b8eb745323349faf6de48ed3bbce213,B2,validation,game,MIXED_SAFETY_BOUNDARY,0.002411119287214686,0.009640224160669342,0.0,0.009640224160669342,0.2501102927722042,0.02719145268201828,0.002411119287214686,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,567,83c4ad6276c3a8b7f6a61c9cf04a3e05f6d4c3274f0cb5b2bdcb8d12eee64543
03e5b60f62e58c7ff259866734d1d074e6d8eab9a6784be5abda1258ec9831b5,B2,validation,game,MIXED_SAFETY_BOUNDARY,0.0039617700505105435,0.002322309596863345,0.0,0.002322309596863345,1.7059611930560659,0.02719145268201828,0.0039617700505105435,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,567,83c4ad6276c3a8b7f6a61c9cf04a3e05f6d4c3274f0cb5b2bdcb8d12eee64543
006e10cb3e2711f7b020ab3cb4c9e80104fa58ff8562a895050690ef14da0c81,E0,train,empty,NONTRIVIAL_OPPORTUNITY,0.0033742168249724785,0.00657715821368246,0.0,0.00657715821368246,0.5130204740936741,0.014154201373457909,0.0033742168249724785,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,565,081f4fe060f1e118f2fb719613b2d02c242c6491546561182d78b3cfcd299f4a
0083e63509b964e0ca5fef571381b79520aa7e708d4ad52771372d98375bdb64,E0,train,game,NONTRIVIAL_OPPORTUNITY,0.0,0.001203241316316564,0.0,0.001203241316316564,0.0,0.017494551837444305,0.0,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,565,081f4fe060f1e118f2fb719613b2d02c242c6491546561182d78b3cfcd299f4a
0099df2b84a1af7fb5a790ff7a656cf0e82bec7237ecd3de1b25d536341e5031,E0,train,irregular_bottleneck,NONTRIVIAL_OPPORTUNITY,0.0616292767226696,0.22028003819286823,0.0,0.22028003819286823,0.27977694769014666,0.13499732315540314,0.0616292767226696,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,565,081f4fe060f1e118f2fb719613b2d02c242c6491546561182d78b3cfcd299f4a
0150337045443a5c17ab8679ab0612707e5f82757fdb7674f6e55ea149bd8712,E0,train,empty,MIXED_SAFETY_BOUNDARY,0.0,0.0,0.0,0.0,0.0,0.010646435432136059,0.0,0.0,0.0,7b6940ce50864c8c012cbb36adff0e9229c06e166922244e2f0f5749f254b470,96,16,565,081f4fe060f1e118f2fb719613b2d02c242c6491546561182d78b3cfcd299f4a
