g552_plan_row_id,source_row_key,source_round,context_key,map,map_family,agents,seed,nominal_budget_ms,horizon_id,short_budget_ms,base_time_limit_sec,ltm_max_iterations,candidate_id,theta_family,context_source,theta_source,planned_execution_mode,requires_policy_as_executed_replay,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g552_label_plan_00000700,random-32-32-20|50|1413|2000|c0_short1000_t050_i2|random-32-32-20|50|1413|1000|0|14650fb0739d0383|random-32-32-20|50|1413|2000|c0_short1000_t050_i2|repair5g549_theta_549000701,g549_fulltheta,random-32-32-20|50|1413|1000|0|14650fb0739d0383,random-32-32-20,random,50,1413,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000701,static_flow_local_perturbation_fulltheta,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000701,random-32-32-20|50|1413|2000|c0_short1000_t050_i2|random-32-32-20|50|1413|1000|0|14650fb0739d0383|random-32-32-20|50|1413|2000|c0_short1000_t050_i2|repair5g549_theta_549000702,g549_fulltheta,random-32-32-20|50|1413|1000|0|14650fb0739d0383,random-32-32-20,random,50,1413,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000702,lambda_flow_lambda_cong_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000702,random-32-32-20|50|1413|2000|c0_short1000_t050_i2|random-32-32-20|50|1413|1000|0|14650fb0739d0383|random-32-32-20|50|1413|2000|c0_short1000_t050_i2|repair5g549_theta_549000703,g549_fulltheta,random-32-32-20|50|1413|1000|0|14650fb0739d0383,random-32-32-20,random,50,1413,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000703,alpha_flow_wait_progress_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000703,random-32-32-20|50|1413|2000|c0_short1000_t050_i2|random-32-32-20|50|1413|1000|0|14650fb0739d0383|random-32-32-20|50|1413|2000|c0_short1000_t050_i2|repair5g549_theta_549000704,g549_fulltheta,random-32-32-20|50|1413|1000|0|14650fb0739d0383,random-32-32-20,random,50,1413,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000704,edge_cost_clamp_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000704,random-32-32-20|50|1413|2000|c0_short1000_t050_i2|random-32-32-20|50|1413|1000|0|14650fb0739d0383|random-32-32-20|50|1413|2000|c0_short1000_t050_i2|repair5g549_theta_549000705,g549_fulltheta,random-32-32-20|50|1413|1000|0|14650fb0739d0383,random-32-32-20,random,50,1413,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000705,goal_projection_mode_ablation,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000705,random-32-32-20|50|1413|2000|c0_short1000_t050_i2|random-32-32-20|50|1413|1000|0|14650fb0739d0383|random-32-32-20|50|1413|2000|c0_short1000_t050_i2|repair5g549_theta_549000706,g549_fulltheta,random-32-32-20|50|1413|1000|0|14650fb0739d0383,random-32-32-20,random,50,1413,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000706,alpha_cong_commit_nonprogress_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000706,random-32-32-20|50|1413|2000|c0_short1000_t050_i2|random-32-32-20|50|1413|1000|0|14650fb0739d0383|random-32-32-20|50|1413|2000|c0_short1000_t050_i2|repair5g549_theta_549000707,g549_fulltheta,random-32-32-20|50|1413|1000|0|14650fb0739d0383,random-32-32-20,random,50,1413,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000707,g543_true_near_signal_neighborhood,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000707,random-32-32-20|50|1413|2000|c0_short1000_t050_i2|random-32-32-20|50|1413|1000|0|14650fb0739d0383|random-32-32-20|50|1413|2000|c0_short1000_t050_i2|repair5g549_theta_549000708,g549_fulltheta,random-32-32-20|50|1413|1000|0|14650fb0739d0383,random-32-32-20,random,50,1413,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000708,g546_g548_safe_no_gain_neighborhood,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000708,random-32-32-20|50|1413|2000|c0_short1000_t050_i2|random-32-32-20|50|1413|1000|0|14650fb0739d0383|random-32-32-20|50|1413|2000|c0_short1000_t050_i2|repair5g549_theta_549000709,g549_fulltheta,random-32-32-20|50|1413|1000|0|14650fb0739d0383,random-32-32-20,random,50,1413,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000709,surrogate_guided_theta_if_model_exists,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000709,random-32-32-20|50|1413|2000|c0_short1000_t050_i2|random-32-32-20|50|1413|1000|0|14650fb0739d0383|random-32-32-20|50|1413|2000|c0_short1000_t050_i2|repair5g549_theta_549000710,g549_fulltheta,random-32-32-20|50|1413|1000|0|14650fb0739d0383,random-32-32-20,random,50,1413,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000710,negative_control,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000710,random-32-32-20|50|1413|2000|c0_short1000_t050_i2|random-32-32-20|50|1413|1000|0|14650fb0739d0383|random-32-32-20|50|1413|2000|c0_short1000_t050_i2|repair5g549_theta_549000711,g549_fulltheta,random-32-32-20|50|1413|1000|0|14650fb0739d0383,random-32-32-20,random,50,1413,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000711,static_flow_local_perturbation_fulltheta,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000711,random-32-32-20|50|1413|2000|c0_short1000_t050_i2|random-32-32-20|50|1413|1000|0|14650fb0739d0383|random-32-32-20|50|1413|2000|c0_short1000_t050_i2|repair5g549_theta_549000712,g549_fulltheta,random-32-32-20|50|1413|1000|0|14650fb0739d0383,random-32-32-20,random,50,1413,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000712,lambda_flow_lambda_cong_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000712,random-32-32-20|50|1413|2000|c0_short1000_t050_i2|random-32-32-20|50|1413|1000|0|14650fb0739d0383|random-32-32-20|50|1413|2000|c0_short1000_t050_i2|repair5g549_theta_549000713,g549_fulltheta,random-32-32-20|50|1413|1000|0|14650fb0739d0383,random-32-32-20,random,50,1413,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000713,alpha_flow_wait_progress_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000713,random-32-32-20|50|1413|2000|c0_short1000_t050_i2|random-32-32-20|50|1413|1000|0|14650fb0739d0383|random-32-32-20|50|1413|2000|c0_short1000_t050_i2|repair5g549_theta_549000714,g549_fulltheta,random-32-32-20|50|1413|1000|0|14650fb0739d0383,random-32-32-20,random,50,1413,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000714,edge_cost_clamp_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000714,random-32-32-20|50|1413|2000|c0_short1000_t050_i2|random-32-32-20|50|1413|1000|0|14650fb0739d0383|random-32-32-20|50|1413|2000|c0_short1000_t050_i2|repair5g549_theta_549000715,g549_fulltheta,random-32-32-20|50|1413|1000|0|14650fb0739d0383,random-32-32-20,random,50,1413,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000715,goal_projection_mode_ablation,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000715,random-32-32-20|50|1413|2000|c0_short1000_t050_i2|random-32-32-20|50|1413|1000|0|14650fb0739d0383|random-32-32-20|50|1413|2000|c0_short1000_t050_i2|repair5g549_theta_549000716,g549_fulltheta,random-32-32-20|50|1413|1000|0|14650fb0739d0383,random-32-32-20,random,50,1413,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000716,alpha_cong_commit_nonprogress_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000716,random-32-32-20|50|1413|2000|c0_short1000_t050_i2|random-32-32-20|50|1413|1000|0|14650fb0739d0383|random-32-32-20|50|1413|2000|c0_short1000_t050_i2|repair5g549_theta_549000717,g549_fulltheta,random-32-32-20|50|1413|1000|0|14650fb0739d0383,random-32-32-20,random,50,1413,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000717,g543_true_near_signal_neighborhood,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000717,random-32-32-20|50|1413|2000|c0_short1000_t050_i2|random-32-32-20|50|1413|1000|0|14650fb0739d0383|random-32-32-20|50|1413|2000|c0_short1000_t050_i2|repair5g549_theta_549000718,g549_fulltheta,random-32-32-20|50|1413|1000|0|14650fb0739d0383,random-32-32-20,random,50,1413,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000718,g546_g548_safe_no_gain_neighborhood,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000718,random-32-32-20|50|1413|2000|c0_short1000_t050_i2|random-32-32-20|50|1413|1000|0|14650fb0739d0383|random-32-32-20|50|1413|2000|c0_short1000_t050_i2|repair5g549_theta_549000719,g549_fulltheta,random-32-32-20|50|1413|1000|0|14650fb0739d0383,random-32-32-20,random,50,1413,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000719,surrogate_guided_theta_if_model_exists,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000719,random-32-32-20|50|1413|2000|c0_short1000_t050_i2|random-32-32-20|50|1413|1000|0|14650fb0739d0383|random-32-32-20|50|1413|2000|c0_short1000_t050_i2|repair5g549_theta_549000720,g549_fulltheta,random-32-32-20|50|1413|1000|0|14650fb0739d0383,random-32-32-20,random,50,1413,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000720,negative_control,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000720,random-32-32-20|50|1413|2000|c0_short1000_t050_i2|random-32-32-20|50|1413|1000|0|14650fb0739d0383|random-32-32-20|50|1413|2000|c0_short1000_t050_i2|repair5g549_theta_549000721,g549_fulltheta,random-32-32-20|50|1413|1000|0|14650fb0739d0383,random-32-32-20,random,50,1413,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000721,static_flow_local_perturbation_fulltheta,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000721,random-32-32-20|50|1413|2000|c0_short1000_t050_i2|random-32-32-20|50|1413|1000|0|14650fb0739d0383|random-32-32-20|50|1413|2000|c0_short1000_t050_i2|repair5g549_theta_549000722,g549_fulltheta,random-32-32-20|50|1413|1000|0|14650fb0739d0383,random-32-32-20,random,50,1413,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000722,lambda_flow_lambda_cong_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000722,random-32-32-20|50|1413|2000|c0_short1000_t050_i2|random-32-32-20|50|1413|1000|0|14650fb0739d0383|random-32-32-20|50|1413|2000|c0_short1000_t050_i2|repair5g549_theta_549000723,g549_fulltheta,random-32-32-20|50|1413|1000|0|14650fb0739d0383,random-32-32-20,random,50,1413,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000723,alpha_flow_wait_progress_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000723,random-32-32-20|50|1413|2000|c0_short1000_t050_i2|random-32-32-20|50|1413|1000|0|14650fb0739d0383|random-32-32-20|50|1413|2000|c0_short1000_t050_i2|repair5g549_theta_549000724,g549_fulltheta,random-32-32-20|50|1413|1000|0|14650fb0739d0383,random-32-32-20,random,50,1413,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000724,edge_cost_clamp_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000724,random-32-32-20|50|1413|2000|c0_short1000_t050_i2|random-32-32-20|50|1413|1000|0|14650fb0739d0383|random-32-32-20|50|1413|2000|c0_short1000_t050_i2|repair5g549_theta_549000725,g549_fulltheta,random-32-32-20|50|1413|1000|0|14650fb0739d0383,random-32-32-20,random,50,1413,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000725,goal_projection_mode_ablation,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000725,random-32-32-20|50|1413|2000|c0_short1000_t050_i2|random-32-32-20|50|1413|1000|0|14650fb0739d0383|random-32-32-20|50|1413|2000|c0_short1000_t050_i2|repair5g549_theta_549000726,g549_fulltheta,random-32-32-20|50|1413|1000|0|14650fb0739d0383,random-32-32-20,random,50,1413,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000726,alpha_cong_commit_nonprogress_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000726,random-32-32-20|50|1413|2000|c0_short1000_t050_i2|random-32-32-20|50|1413|1000|0|14650fb0739d0383|random-32-32-20|50|1413|2000|c0_short1000_t050_i2|repair5g549_theta_549000727,g549_fulltheta,random-32-32-20|50|1413|1000|0|14650fb0739d0383,random-32-32-20,random,50,1413,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000727,g543_true_near_signal_neighborhood,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000727,random-32-32-20|50|1413|2000|c0_short1000_t050_i2|random-32-32-20|50|1413|1000|0|14650fb0739d0383|random-32-32-20|50|1413|2000|c0_short1000_t050_i2|repair5g549_theta_549000728,g549_fulltheta,random-32-32-20|50|1413|1000|0|14650fb0739d0383,random-32-32-20,random,50,1413,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000728,g546_g548_safe_no_gain_neighborhood,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000728,random-32-32-20|50|1413|2000|c0_short1000_t050_i2|random-32-32-20|50|1413|1000|0|14650fb0739d0383|random-32-32-20|50|1413|2000|c0_short1000_t050_i2|repair5g549_theta_549000729,g549_fulltheta,random-32-32-20|50|1413|1000|0|14650fb0739d0383,random-32-32-20,random,50,1413,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000729,surrogate_guided_theta_if_model_exists,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000729,random-32-32-20|50|1413|2000|c0_short1000_t050_i2|random-32-32-20|50|1413|1000|0|14650fb0739d0383|random-32-32-20|50|1413|2000|c0_short1000_t050_i2|repair5g549_theta_549000730,g549_fulltheta,random-32-32-20|50|1413|1000|0|14650fb0739d0383,random-32-32-20,random,50,1413,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000730,negative_control,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000730,random-32-32-20|50|1413|2000|c0_short1000_t050_i2|random-32-32-20|50|1413|1000|0|14650fb0739d0383|random-32-32-20|50|1413|2000|c0_short1000_t050_i2|repair5g549_theta_549000731,g549_fulltheta,random-32-32-20|50|1413|1000|0|14650fb0739d0383,random-32-32-20,random,50,1413,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000731,static_flow_local_perturbation_fulltheta,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000731,random-32-32-20|50|1413|2000|c0_short1000_t050_i2|random-32-32-20|50|1413|1000|0|14650fb0739d0383|random-32-32-20|50|1413|2000|c0_short1000_t050_i2|repair5g549_theta_549000732,g549_fulltheta,random-32-32-20|50|1413|1000|0|14650fb0739d0383,random-32-32-20,random,50,1413,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000732,lambda_flow_lambda_cong_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000732,random-32-32-20|50|1413|2000|c0_short1000_t050_i2|random-32-32-20|50|1413|1000|0|14650fb0739d0383|random-32-32-20|50|1413|2000|c0_short1000_t050_i2|repair5g549_theta_549000733,g549_fulltheta,random-32-32-20|50|1413|1000|0|14650fb0739d0383,random-32-32-20,random,50,1413,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000733,alpha_flow_wait_progress_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000733,random-32-32-20|50|1413|2000|c0_short1000_t050_i2|random-32-32-20|50|1413|1000|0|14650fb0739d0383|random-32-32-20|50|1413|2000|c0_short1000_t050_i2|repair5g549_theta_549000734,g549_fulltheta,random-32-32-20|50|1413|1000|0|14650fb0739d0383,random-32-32-20,random,50,1413,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000734,edge_cost_clamp_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000734,random-32-32-20|50|1413|2000|c0_short1000_t050_i2|random-32-32-20|50|1413|1000|0|14650fb0739d0383|random-32-32-20|50|1413|2000|c0_short1000_t050_i2|repair5g549_theta_549000735,g549_fulltheta,random-32-32-20|50|1413|1000|0|14650fb0739d0383,random-32-32-20,random,50,1413,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000735,goal_projection_mode_ablation,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000735,random-32-32-20|50|1413|2000|c0_short1000_t050_i2|random-32-32-20|50|1413|1000|0|14650fb0739d0383|random-32-32-20|50|1413|2000|c0_short1000_t050_i2|repair5g549_theta_549000736,g549_fulltheta,random-32-32-20|50|1413|1000|0|14650fb0739d0383,random-32-32-20,random,50,1413,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000736,alpha_cong_commit_nonprogress_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000736,random-32-32-20|50|1413|2000|c0_short1000_t050_i2|random-32-32-20|50|1413|1000|0|14650fb0739d0383|random-32-32-20|50|1413|2000|c0_short1000_t050_i2|repair5g549_theta_549000737,g549_fulltheta,random-32-32-20|50|1413|1000|0|14650fb0739d0383,random-32-32-20,random,50,1413,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000737,g543_true_near_signal_neighborhood,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000737,random-32-32-20|50|1413|2000|c0_short1000_t050_i2|random-32-32-20|50|1413|1000|0|14650fb0739d0383|random-32-32-20|50|1413|2000|c0_short1000_t050_i2|repair5g549_theta_549000738,g549_fulltheta,random-32-32-20|50|1413|1000|0|14650fb0739d0383,random-32-32-20,random,50,1413,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000738,g546_g548_safe_no_gain_neighborhood,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000738,random-32-32-20|50|1413|2000|c0_short1000_t050_i2|random-32-32-20|50|1413|1000|0|14650fb0739d0383|random-32-32-20|50|1413|2000|c0_short1000_t050_i2|repair5g549_theta_549000739,g549_fulltheta,random-32-32-20|50|1413|1000|0|14650fb0739d0383,random-32-32-20,random,50,1413,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000739,surrogate_guided_theta_if_model_exists,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000739,random-32-32-20|50|1413|2000|c0_short1000_t050_i2|random-32-32-20|50|1413|1000|0|14650fb0739d0383|random-32-32-20|50|1413|2000|c0_short1000_t050_i2|repair5g549_theta_549000740,g549_fulltheta,random-32-32-20|50|1413|1000|0|14650fb0739d0383,random-32-32-20,random,50,1413,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000740,negative_control,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000740,random-32-32-20|50|1413|2000|c0_short1000_t050_i2|random-32-32-20|50|1413|1000|0|14650fb0739d0383|random-32-32-20|50|1413|2000|c0_short1000_t050_i2|repair5g549_theta_549000741,g549_fulltheta,random-32-32-20|50|1413|1000|0|14650fb0739d0383,random-32-32-20,random,50,1413,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000741,static_flow_local_perturbation_fulltheta,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000741,random-32-32-20|50|1413|2000|c0_short1000_t050_i2|random-32-32-20|50|1413|1000|0|14650fb0739d0383|random-32-32-20|50|1413|2000|c0_short1000_t050_i2|repair5g549_theta_549000742,g549_fulltheta,random-32-32-20|50|1413|1000|0|14650fb0739d0383,random-32-32-20,random,50,1413,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000742,lambda_flow_lambda_cong_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000742,random-32-32-20|50|1413|2000|c0_short1000_t050_i2|random-32-32-20|50|1413|1000|0|14650fb0739d0383|random-32-32-20|50|1413|2000|c0_short1000_t050_i2|repair5g549_theta_549000743,g549_fulltheta,random-32-32-20|50|1413|1000|0|14650fb0739d0383,random-32-32-20,random,50,1413,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000743,alpha_flow_wait_progress_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000743,random-32-32-20|50|1413|2000|c0_short1000_t050_i2|random-32-32-20|50|1413|1000|0|14650fb0739d0383|random-32-32-20|50|1413|2000|c0_short1000_t050_i2|repair5g549_theta_549000744,g549_fulltheta,random-32-32-20|50|1413|1000|0|14650fb0739d0383,random-32-32-20,random,50,1413,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000744,edge_cost_clamp_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000744,random-32-32-20|50|1413|2000|c0_short1000_t050_i2|random-32-32-20|50|1413|1000|0|14650fb0739d0383|random-32-32-20|50|1413|2000|c0_short1000_t050_i2|repair5g549_theta_549000745,g549_fulltheta,random-32-32-20|50|1413|1000|0|14650fb0739d0383,random-32-32-20,random,50,1413,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000745,goal_projection_mode_ablation,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000745,random-32-32-20|50|1413|2000|c0_short1000_t050_i2|random-32-32-20|50|1413|1000|0|14650fb0739d0383|random-32-32-20|50|1413|2000|c0_short1000_t050_i2|repair5g549_theta_549000746,g549_fulltheta,random-32-32-20|50|1413|1000|0|14650fb0739d0383,random-32-32-20,random,50,1413,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000746,alpha_cong_commit_nonprogress_sweep,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000746,random-32-32-20|50|1413|2000|c0_short1000_t050_i2|random-32-32-20|50|1413|1000|0|14650fb0739d0383|random-32-32-20|50|1413|2000|c0_short1000_t050_i2|repair5g549_theta_549000747,g549_fulltheta,random-32-32-20|50|1413|1000|0|14650fb0739d0383,random-32-32-20,random,50,1413,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000747,g543_true_near_signal_neighborhood,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000747,random-32-32-20|50|1413|2000|c0_short1000_t050_i2|random-32-32-20|50|1413|1000|0|14650fb0739d0383|random-32-32-20|50|1413|2000|c0_short1000_t050_i2|repair5g549_theta_549000748,g549_fulltheta,random-32-32-20|50|1413|1000|0|14650fb0739d0383,random-32-32-20,random,50,1413,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000748,g546_g548_safe_no_gain_neighborhood,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
g552_label_plan_00000748,random-32-32-20|50|1413|2000|c0_short1000_t050_i2|random-32-32-20|50|1413|1000|0|14650fb0739d0383|random-32-32-20|50|1413|2000|c0_short1000_t050_i2|repair5g549_theta_549000749,g549_fulltheta,random-32-32-20|50|1413|1000|0|14650fb0739d0383,random-32-32-20,random,50,1413,2000,c0_short1000_t050_i2,1000,0.5,2,repair5g549_theta_549000749,surrogate_guided_theta_if_model_exists,safe_positive_or_margin,safe_useful_or_shrinkage_prior,label_v2_relabel_existing_real_solver_evidence,True,False,False,False,False,False
