instance_uid,physical_map_sha256,map,map_family,split,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
4716e999f529f84ed8f1cfc7f8b6ebdc0d830fcbdc2e1d05ea36e05f25e5d1d9,302e62361819ff53cd7fb6fa94a70715501e8cd760db0c448d754511df4102e1,g559-synth-game-brc-32,game,train,False,False,False,False,False
ea1f41dc7e667f049fec0f8421bd9f8866b42c38aae82c8195f66e98f19c3afd,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,g559-synth-loop-chain-36,irregular_bottleneck,train,False,False,False,False,False
467aaac88e64cfb5df2f01c4aa1cd93d34d0757d2a13ec098ff4bb47aec37aab,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,random-32-32-20,random,validation,False,False,False,False,False
abebc16424919fa679ea0c2312ad8e9338329ed857c0eca73b93fc43993d3ff2,21e432e5dcbbbb3ea52105da5f8e7460164527ceeaa04f55b94e194c9ed1dbe3,g559-synth-city-paris-32,city,train,False,False,False,False,False
08d501a2dfbc682a508d08fcb2723aed0cfaed2508c6eedbf8b59f6162d5f184,fb119aacaf305ebcce9e07dd0659ab15f993a9486d1697355aeabc66dac86ab0,g559-synth-string-40,irregular_bottleneck,heldout,False,False,False,False,False
cc64052957d13c36e33277ca50b86558121e74bb0a914b0e126c50ebad04a6be,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,maze-36-32-4,maze,validation,False,False,False,False,False
846b0e3ca5d850a471b3c5c7112127b349803391ae974609cf6a98e1f48a4f50,6c5e61c0c3a3dd7fa4b0b1dce70e9ad0b8a0cd1517c854bf0f707b66ca835f1a,g559-synth-city-berlin-32,city,validation,False,False,False,False,False
ec81c6f7fd019a5c7913c98a9c012a8efbf13dce9a2050b45e74bff2c6b1799f,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,maze-36-32-4,maze,validation,False,False,False,False,False
a192ffda48b2c4ccbf8c1fe446fcf5fd1cab76acb9b5354a256b08fc9ce37825,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,g559-synth-loop-chain-36,irregular_bottleneck,train,False,False,False,False,False
559925216c957cda6268899b80db58754c68fbfaf0265877cc047ea6c6e281aa,7f11aca3d4470c8f10b48705de9f56ab611bcbc595c5175215bbcc2b3e3aff83,random-32-32-10,random,train,False,False,False,False,False
9389fa727d573d006ee94fcc155381e6549076120e327a3bb63a33d12c5c8bcc,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,maze-36-32-4,maze,validation,False,False,False,False,False
859023fe684cbca59179bf76a35584d13b0fabe7e02bca2f8f726b926a64f127,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,room-40-32-8,room,train,False,False,False,False,False
cb05be7f516f9235eab8b6a0e349cedb60eefd5d281964b002fa4125f00520d5,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,room-40-32-8,room,train,False,False,False,False,False
b7928c8662cccf7493a929db5743b3d530765c9637093caff26d456e21f1007c,5254a343a7522f22640390a6fa1428d1f6ca6c9523a15c311ab0b8a3c275d855,maze-32-32-2,maze,validation,False,False,False,False,False
a8afd2041b32d2e6c0c81a34fc54290de00f8e8d689f1f2d3c23c849243f74cd,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,g559-synth-loop-chain-36,irregular_bottleneck,train,False,False,False,False,False
d853f1b4f4a79e6b601bc34f448a48cc617de7e6975bb7f3a2beecfd9ce8ca6d,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,g559-synth-loop-chain-36,irregular_bottleneck,train,False,False,False,False,False
db00f6418276e42bc63a035245ee58ca8a9b7278975e287a79902dbfff4a3190,3ad85daf37d87c531bc2a1574856ef380f50fdebf885d06a4b59a1a11b3938ab,empty-32-32,empty,train,False,False,False,False,False
6d39700bcbd2ee0c6285f8f368eae48040fa1db6c53baf4f8448b93a11e7e1ff,1c1b857d15592c2c961bfed474b7064f6987b3b7a20765061cd9d2210a727c6c,empty-16-16,empty,validation,False,False,False,False,False
320dcb31cd1894c8de0beea36051b3fcfc8c8311516e705f1dbc3311414f3779,55f3b8abd889abf71aea1f354e70e49f8907e4bdfd6c513d1f9978c6b1ffcc8f,g559-synth-warehouse-b-36,warehouse,heldout,False,False,False,False,False
891fc2f1fae2f8c6013a6fef9e7254e1a9de13106af9d8bd3eed3e616267d455,2185f788d0e510a82194855d7ac44ffd2ef0c59ad334345e4dd6a29c52a569cc,random-8-8-20,random,train,False,False,False,False,False
d4dd4c57a40cfac53c82df5309fae5fc67dba9e76fd49208bc473823c19560c1,02ec7ff7cd6494f443d4281a55993c0b0831fddd7c59687d20ff7ac63920160f,g559-synth-tree-42,irregular_bottleneck,train,False,False,False,False,False
0dff5cf37cbb9960450e5f149a5c0f4f9f59f152b8282a13575295ca2ecf7eb7,21e432e5dcbbbb3ea52105da5f8e7460164527ceeaa04f55b94e194c9ed1dbe3,g559-synth-city-paris-32,city,train,False,False,False,False,False
33572f62bf6e3468405e2dc9d05774534e031a0c49acb2c99ca52e513ac3ec5a,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,room-40-32-8,room,train,False,False,False,False,False
d71f0a09dfee0b76b8765b4a8b9480f6c5bb8aa7c4ad5d5875bf7c5deb77117c,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,g559-synth-loop-chain-36,irregular_bottleneck,train,False,False,False,False,False
531b48318cb8b6c89a6522ccd540705f8817434d1efaef919bfbf73b2eeca9c4,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,g559-synth-connector-32,irregular_bottleneck,train,False,False,False,False,False
40cf5f14a8c8f29c71b4592bb2db1647e47f45f133d9ce2cd44e659867c8e646,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,g559-synth-city-boston-32,city,train,False,False,False,False,False
90fd0d12664c1ffa8db0643cab53d8f5d5e003f3e06ea6983fe913740fa75e27,6c5e61c0c3a3dd7fa4b0b1dce70e9ad0b8a0cd1517c854bf0f707b66ca835f1a,g559-synth-city-berlin-32,city,validation,False,False,False,False,False
895979c85a2803306d1171599cf74b0fddbd37f43d1131fb8f22017d84c8b993,21e432e5dcbbbb3ea52105da5f8e7460164527ceeaa04f55b94e194c9ed1dbe3,g559-synth-city-paris-32,city,train,False,False,False,False,False
4bea2ca51a2adcee903c3c58afe96e56c9bf52cfa5e34ad9c32a44f50b0a7bcd,3ad85daf37d87c531bc2a1574856ef380f50fdebf885d06a4b59a1a11b3938ab,empty-32-32,empty,train,False,False,False,False,False
fcb4aca1077625288bf5406ec4b9e7085bec0680e033c08e32d0a7098e0b1a3b,3ad85daf37d87c531bc2a1574856ef380f50fdebf885d06a4b59a1a11b3938ab,empty-32-32,empty,train,False,False,False,False,False
2092e3b769cf369d5ebac404e53b6f367776b887a3b7f2602c9b733097a1770a,6c5e61c0c3a3dd7fa4b0b1dce70e9ad0b8a0cd1517c854bf0f707b66ca835f1a,g559-synth-city-berlin-32,city,validation,False,False,False,False,False
e35ad42ab3892c1a7cb057dd09d74b9ef216455336c3eb9abcdc8198b1d51571,302e62361819ff53cd7fb6fa94a70715501e8cd760db0c448d754511df4102e1,g559-synth-game-brc-32,game,train,False,False,False,False,False
d7a146e50981110462bc9bc245ce754903f682c8df0ba137f035886f4deedf35,457bd56b8871e489dbd82a0563cc4509b2ab2ac2cc3d21ee44f9fc87add3bc4f,g559-synth-tunnel-38,irregular_bottleneck,train,False,False,False,False,False
7c55b2b0f663cc2562809976040b1cdc6c1a2857326441589984b3bce6d304f8,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,maze-36-32-4,maze,validation,False,False,False,False,False
e068cfffa611b8dd5d807fc18dc97585279bbdd9c055862f0fa8254c70705ad7,5254a343a7522f22640390a6fa1428d1f6ca6c9523a15c311ab0b8a3c275d855,maze-32-32-2,maze,validation,False,False,False,False,False
1ea6869f67d72f9223a6cae7fa55bc75de9af49881462f0f8626b73fa873447f,8f1b5495421b4c544ca84a45b0a41cf17e44c1a5aa9241c784bfe8478dbe79b5,empty-8-8,empty,train,False,False,False,False,False
843891152611faf72c5f4f484d748c4d891721e5740b39c8664eb882217c235d,a239412a61015e89d0a73526ad7fa1e554931ce6416e2a2e037c8552a5438927,g559-synth-game-den-32,game,validation,False,False,False,False,False
cf694feb369fbbf63b69091bc9a512fc55ab16041f33516655d2cb598912ea1a,fb119aacaf305ebcce9e07dd0659ab15f993a9486d1697355aeabc66dac86ab0,g559-synth-string-40,irregular_bottleneck,heldout,False,False,False,False,False
bce7b58ce66fabf950e2ab1a63dd43e8a139b33d9ad85f6d1c3d27fa99887bd6,302e62361819ff53cd7fb6fa94a70715501e8cd760db0c448d754511df4102e1,g559-synth-game-brc-32,game,train,False,False,False,False,False
573bb211c040381f9346e77f9c72c937b137f1eeb148d81e57cda90b68766012,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,g559-synth-connector-32,irregular_bottleneck,train,False,False,False,False,False
0b30e1883f9f1a9910e5950713864dcf79e12a15ff6dab0e0f326b0ca080cbd9,3ad85daf37d87c531bc2a1574856ef380f50fdebf885d06a4b59a1a11b3938ab,empty-32-32,empty,train,False,False,False,False,False
ae3b65532bbc5ae8ce7d22a5ce3f66c8e3d96acafaf9ed57ddebd6d629f6fde6,302e62361819ff53cd7fb6fa94a70715501e8cd760db0c448d754511df4102e1,g559-synth-game-brc-32,game,train,False,False,False,False,False
87ea82b49a8c0df89daecb3f1d93139219e2cdceb50e6b8683b73bd3e811f046,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,room-40-32-8,room,train,False,False,False,False,False
492067fe8be365d5564c613d662b872168616db24600cf3b68385b6fd09920a3,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,random-32-32-20,random,validation,False,False,False,False,False
de0a9db60e1b25de9f7bcfa5e957952d7862d58ba9f1b96889b142f3e377db5c,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,g559-synth-warehouse-a-32,warehouse,validation,False,False,False,False,False
1a22c9f55a3753aefd45963324c447e0d16fd39bdfcf2cefa57abb461a3ceae0,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,g559-synth-city-boston-32,city,train,False,False,False,False,False
77f269cef5b2bb671564bbc32ec5f6eb52cd5f7808126ee343e1ebc95fb80c44,5254a343a7522f22640390a6fa1428d1f6ca6c9523a15c311ab0b8a3c275d855,maze-32-32-2,maze,validation,False,False,False,False,False
bd8ed1e028ceb26482f0ac933342049e982c92f42159aae4ce27845bf5dd8080,8f1b5495421b4c544ca84a45b0a41cf17e44c1a5aa9241c784bfe8478dbe79b5,empty-8-8,empty,train,False,False,False,False,False
af7f3c35a1291e9cc13a9cf2fc1dcb5163c5a2bca1319f416189c6bf5637f2e1,1c1b857d15592c2c961bfed474b7064f6987b3b7a20765061cd9d2210a727c6c,empty-16-16,empty,validation,False,False,False,False,False
e9a4ed02138fbe9aa035cdbd17a21c3b017427d80a3fd8016f9c7958f1f54e14,21e432e5dcbbbb3ea52105da5f8e7460164527ceeaa04f55b94e194c9ed1dbe3,g559-synth-city-paris-32,city,train,False,False,False,False,False
687bee39c6e14676dc6e649e9acedcd5c259587fc77443f5dff052f5fe07520c,55f3b8abd889abf71aea1f354e70e49f8907e4bdfd6c513d1f9978c6b1ffcc8f,g559-synth-warehouse-b-36,warehouse,heldout,False,False,False,False,False
eb2bc9a65ad199fd0b43e1414c13efa4ddc5136dd5d4eaa3fcba227c6281f2d2,f6f86ccb27119d017e3463c169904daa4e8d5782cb153e152829b26c0d9be77c,room-32-32-4,room,train,False,False,False,False,False
5cddabe2da0d07ebda20a722bbe3ef96914775ae60a0acc516f1a1f18d3fca1e,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,g559-synth-city-boston-32,city,train,False,False,False,False,False
fa768125a643a9213e91f29bb72ea41484f333fc993cd0b013f089d63a10b14d,21e432e5dcbbbb3ea52105da5f8e7460164527ceeaa04f55b94e194c9ed1dbe3,g559-synth-city-paris-32,city,train,False,False,False,False,False
c3cce613905a44f3288dda970c9dfb25f75605ed975ea2b89d18b1986c38587b,7f11aca3d4470c8f10b48705de9f56ab611bcbc595c5175215bbcc2b3e3aff83,random-32-32-10,random,train,False,False,False,False,False
c020fab38e74501733eae50bd04ce988f5d7fae6fe78d430db9e4c52a5745d63,302e62361819ff53cd7fb6fa94a70715501e8cd760db0c448d754511df4102e1,g559-synth-game-brc-32,game,train,False,False,False,False,False
c7332bf838cd178d17e3ba2e3d058fb6e6c834a9fd6a030e530034dc66ac52c4,a239412a61015e89d0a73526ad7fa1e554931ce6416e2a2e037c8552a5438927,g559-synth-game-den-32,game,validation,False,False,False,False,False
bac75c21fddf3940175fa7b73b6be9583b394b2258dfa1759d82316dbc32ec46,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,room-40-32-8,room,train,False,False,False,False,False
13cf4e518d3cb08252a18b919705478f27b7d28c62b072d702cf3f88feb8caa6,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,g559-synth-connector-32,irregular_bottleneck,train,False,False,False,False,False
293246e58be355a1def9fa0aebf34ffae2c2cc67bfb80344aadfec715e83bd92,8f1b5495421b4c544ca84a45b0a41cf17e44c1a5aa9241c784bfe8478dbe79b5,empty-8-8,empty,train,False,False,False,False,False
560adbb4bf90c4a5a744e38f5a4c7af191f525811f897ee6790a5f7abdba6099,f6f86ccb27119d017e3463c169904daa4e8d5782cb153e152829b26c0d9be77c,room-32-32-4,room,train,False,False,False,False,False
9bf61049618fb7cdbb9831637de6ac33e8e11809dd76fd1eaf2659e0ced22200,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,g559-synth-connector-32,irregular_bottleneck,train,False,False,False,False,False
a48e8937020ace5c91c0f676d6da904026d07dcdaf0d8545d590cb52b666f355,21e432e5dcbbbb3ea52105da5f8e7460164527ceeaa04f55b94e194c9ed1dbe3,g559-synth-city-paris-32,city,train,False,False,False,False,False
62401d5e863fb6a65a07c62e883d5b43bdbf49acd3d83b82c6a6c3c5f18dfef1,55f3b8abd889abf71aea1f354e70e49f8907e4bdfd6c513d1f9978c6b1ffcc8f,g559-synth-warehouse-b-36,warehouse,heldout,False,False,False,False,False
5649d135d5d92cf95c70924f5a48f0a73dae366d52ab48fb1081a9cf784d4f39,3d8211e6194a40724c7ffe8c552d48777ac9d2b767bf94623ae9f0c376a447f4,g559-synth-game-lak-32,game,train,False,False,False,False,False
330049155818021660cd0ae421792c0651c92fff3699d7d41f3e9ae46dbbde96,8f1b5495421b4c544ca84a45b0a41cf17e44c1a5aa9241c784bfe8478dbe79b5,empty-8-8,empty,train,False,False,False,False,False
18db72cf59be1574a9e0b4fe8bb892652c037a4888f8658fd3a7ec846d7d6569,8f1b5495421b4c544ca84a45b0a41cf17e44c1a5aa9241c784bfe8478dbe79b5,empty-8-8,empty,train,False,False,False,False,False
442c0a557571f130f4c78ee76192b4db688a3e2f867d9df607f27628a557a449,1c1b857d15592c2c961bfed474b7064f6987b3b7a20765061cd9d2210a727c6c,empty-16-16,empty,validation,False,False,False,False,False
c6b653a0412436f9e1cd9c773d56b0548b27083260f300844fff855ef3f330da,50f00a33e4a714768d7f920af2f89b5ed061c6d2533634dd8ca17400a0273e3d,g559-synth-corners-34,irregular_bottleneck,train,False,False,False,False,False
7ba3ad6ae0841edf878cdda7dff68165e4c0aaab1bea37e8e356119efeca55dc,f6f86ccb27119d017e3463c169904daa4e8d5782cb153e152829b26c0d9be77c,room-32-32-4,room,train,False,False,False,False,False
dbef578f142a596b23ca840b97bf6f09dd92f64e5453ea5d1dae2c91b1a3cb2a,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,room-40-32-8,room,train,False,False,False,False,False
1b2a8c6ca2019ac39ad3d24247ac5f2ae5a4698e6fa84d6805296ecb07fd8f70,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,random-32-32-20,random,validation,False,False,False,False,False
ec3a34067ffcd4e1a6bda7870c34e7ac384be7932d33b60e38b2162efff129fc,6c5e61c0c3a3dd7fa4b0b1dce70e9ad0b8a0cd1517c854bf0f707b66ca835f1a,g559-synth-city-berlin-32,city,validation,False,False,False,False,False
60d722fa9a0524a4530028b329eae2f168655978f44a575903da09a78abe43fb,302e62361819ff53cd7fb6fa94a70715501e8cd760db0c448d754511df4102e1,g559-synth-game-brc-32,game,train,False,False,False,False,False
3be94ec12ccdf6c2f94cebc5f754ea7c4f7fac1d887dd9f5102aeff08f53c1aa,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,g559-synth-city-boston-32,city,train,False,False,False,False,False
826871d354430f11a3534f50ba9166e4f2ad4a58f4097e9f6439540421641305,f6f86ccb27119d017e3463c169904daa4e8d5782cb153e152829b26c0d9be77c,room-32-32-4,room,train,False,False,False,False,False
80ffc3e138d4edcb65e2305deedf70b30776d4e0fd44bacbe22a5fd4bec876ed,3ad85daf37d87c531bc2a1574856ef380f50fdebf885d06a4b59a1a11b3938ab,empty-32-32,empty,train,False,False,False,False,False
c5092d76835c4844717d9d32a2374dfb099534ad61cad83608737840a1552b03,6c5e61c0c3a3dd7fa4b0b1dce70e9ad0b8a0cd1517c854bf0f707b66ca835f1a,g559-synth-city-berlin-32,city,validation,False,False,False,False,False
ae519f7df62368b460e4e183572722706971bcad5cd219114228d07887c88f25,50f00a33e4a714768d7f920af2f89b5ed061c6d2533634dd8ca17400a0273e3d,g559-synth-corners-34,irregular_bottleneck,train,False,False,False,False,False
46ef0fe7e6e4a530c0ee7f1b6b240bf689377ea152d4ee424513cd3b544d4ffc,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,g559-synth-warehouse-a-32,warehouse,validation,False,False,False,False,False
3cad8b8c296674d98f2fe8e4007cd5856e06b51421e107d97ef05decfaecf797,3d8211e6194a40724c7ffe8c552d48777ac9d2b767bf94623ae9f0c376a447f4,g559-synth-game-lak-32,game,train,False,False,False,False,False
152320b9cd1a55d27c8cfae25c0184f59aa38ff50afe566afca684899ea63070,3ad85daf37d87c531bc2a1574856ef380f50fdebf885d06a4b59a1a11b3938ab,empty-32-32,empty,train,False,False,False,False,False
199c328dacb96e19284ce7ef0c331e8108cdd0e6db672c36d7423dd93fca28ed,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,g559-synth-connector-32,irregular_bottleneck,train,False,False,False,False,False
220aff7f015cd77b0a8fb607f22f9886cb91720acba49a565db0d8552adffb48,3ad85daf37d87c531bc2a1574856ef380f50fdebf885d06a4b59a1a11b3938ab,empty-32-32,empty,train,False,False,False,False,False
6f9604af610787860a7bc3570d2960a49e61125155012ee13237dc82675dae19,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,room-40-32-8,room,train,False,False,False,False,False
5e55c815d13688c1970d8d01022814a098d6d98d0c19dc1d948e6d2fe44bc39a,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,room-40-32-8,room,train,False,False,False,False,False
a6a214eeb118dc5ad1c5b22ff48ebab4b5e7a0f81162a14830a1a8f2d4e647ff,6c5e61c0c3a3dd7fa4b0b1dce70e9ad0b8a0cd1517c854bf0f707b66ca835f1a,g559-synth-city-berlin-32,city,validation,False,False,False,False,False
280451c17cde9792a8046c12c3f1debd456be77de06738e6036d90e736f83524,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,g559-synth-warehouse-a-32,warehouse,validation,False,False,False,False,False
b93303002f701eb963d9fc6b4f9b93dcbd7ae54080463dea47cc8425b4d7c86d,3ad85daf37d87c531bc2a1574856ef380f50fdebf885d06a4b59a1a11b3938ab,empty-32-32,empty,train,False,False,False,False,False
9c0a6923f3c9e851a9172305b6dc3ebbd9f77b0546da926c34ce2f4ffdf7b26a,a239412a61015e89d0a73526ad7fa1e554931ce6416e2a2e037c8552a5438927,g559-synth-game-den-32,game,validation,False,False,False,False,False
f33b262c8cc36d27db2f17a00846c4b37095fdd9a616eb44bf7f948b1438a924,3ad85daf37d87c531bc2a1574856ef380f50fdebf885d06a4b59a1a11b3938ab,empty-32-32,empty,train,False,False,False,False,False
22fca1333597e430a535bb25e6d7ca1cf074f24e9c458ff0b7af36fc14f412bf,50f00a33e4a714768d7f920af2f89b5ed061c6d2533634dd8ca17400a0273e3d,g559-synth-corners-34,irregular_bottleneck,train,False,False,False,False,False
a67a493f664e37b769d453922fad029e62c6e4bf9bb1306ddff75789fbae7158,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,room-40-32-8,room,train,False,False,False,False,False
7712f8b3c9414eaf021082c5d3b490fbf74e53cf9e1c3ee418ee63844bb5aa4a,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,g559-synth-loop-chain-36,irregular_bottleneck,train,False,False,False,False,False
d6f3e86330d744338cbf6e96af9cfd9b6956eaef9f6b7ea08834b283a19f633f,3d8211e6194a40724c7ffe8c552d48777ac9d2b767bf94623ae9f0c376a447f4,g559-synth-game-lak-32,game,train,False,False,False,False,False
b24de45de8b6ed381d046404d8b259be5bdcf91934bf30d726fdc0df752fd75e,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,g559-synth-loop-chain-36,irregular_bottleneck,train,False,False,False,False,False
1b04ccc268719162a7c3f8f3704c709a97f3c0b0736dd3d91c1bef1b356fc7cd,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,maze-36-32-4,maze,validation,False,False,False,False,False
d8ed8e02471fad1661a45e40b34290977c3da96bb4cd2454f2c3571a1d049f05,f6f86ccb27119d017e3463c169904daa4e8d5782cb153e152829b26c0d9be77c,room-32-32-4,room,train,False,False,False,False,False
a1d4247789863e5ca1ed92214f3e17c9825a248be6a19e358361a15d7a20c38e,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,g559-synth-city-boston-32,city,train,False,False,False,False,False
c6d923f33d7e2b6651e5242b8384cff1a3324d38166a63b553e7f16ab7f827f1,f6f86ccb27119d017e3463c169904daa4e8d5782cb153e152829b26c0d9be77c,room-32-32-4,room,train,False,False,False,False,False
59c8d8fa0dc8d7dfe437ac37d2842ed953912c77c882148a7d1c38b336c6c55f,21e432e5dcbbbb3ea52105da5f8e7460164527ceeaa04f55b94e194c9ed1dbe3,g559-synth-city-paris-32,city,train,False,False,False,False,False
f7193e68ee1e24f0adc4724730d970a4eb22a4bf1445ded5167fc5a8c180df44,a239412a61015e89d0a73526ad7fa1e554931ce6416e2a2e037c8552a5438927,g559-synth-game-den-32,game,validation,False,False,False,False,False
345fd95303381d8056a2c31bc427b5e72a1e42df7776e2d796b10f9d807613da,f6f86ccb27119d017e3463c169904daa4e8d5782cb153e152829b26c0d9be77c,room-32-32-4,room,train,False,False,False,False,False
d42ad4ea71a3e6b89805037b3424f4e50d20f26fa7d3ccef82ec1342132d1ac3,fb119aacaf305ebcce9e07dd0659ab15f993a9486d1697355aeabc66dac86ab0,g559-synth-string-40,irregular_bottleneck,heldout,False,False,False,False,False
57d3b09bec8f5ad82ac9a51eebad2ba990d57d51c43e5f623ffbb1c16051543a,a239412a61015e89d0a73526ad7fa1e554931ce6416e2a2e037c8552a5438927,g559-synth-game-den-32,game,validation,False,False,False,False,False
942a81070322dae99e260b03a4173015ba544a84a0ba4594b8ef3011ae388538,3ad85daf37d87c531bc2a1574856ef380f50fdebf885d06a4b59a1a11b3938ab,empty-32-32,empty,train,False,False,False,False,False
dc2ab4147070c883c31d679e826baf82c52b5cf7d20448cedbad9aef4801f30c,8f1b5495421b4c544ca84a45b0a41cf17e44c1a5aa9241c784bfe8478dbe79b5,empty-8-8,empty,train,False,False,False,False,False
525a843af5901a5bfa337e04054a4833998c27cc3fb8489cb14a8db4529b690a,21e432e5dcbbbb3ea52105da5f8e7460164527ceeaa04f55b94e194c9ed1dbe3,g559-synth-city-paris-32,city,train,False,False,False,False,False
