agents,best_delta,best_minus_second,best_minus_target,best_probe_rule,candidate_count,checkpoint_id,harmful_candidate_count,iteration,map_name,second_delta,second_probe_rule,seed,split,target_delta,target_in_tie_eps_0_001,target_in_tie_eps_0_0025,target_in_tie_eps_0_005,target_in_tie_eps_0_01,target_in_tie_eps_0_02,target_rule_executable,target_rule_original,tie_count_eps_0_001,tie_count_eps_0_0025,tie_count_eps_0_005,tie_count_eps_0_01,tie_count_eps_0_02
200,0.0,0.00528592023066,0.0,additive_ltm,8,empty-16-16__a200__i9__phase4_phase4-full-repair1__iter3,6,3,empty-16-16,-0.00528592023066,block_light,9,train,0.0,1,1,1,1,1,additive_ltm,neutral_additive,1,1,1,2,2
50,0.0164533820841,0.0036563071298,0.0,block_heavy,8,empty-16-16__a50__i10__phase4_phase4-full-repair1__iter0,0,0,empty-16-16,0.0127970749543,block_light,10,train,0.0164533820841,1,1,1,1,1,block_heavy,block_heavy,1,1,2,2,7
50,0.0621572212066,0.005484460694700002,0.0,wait_light,8,empty-16-16__a50__i10__phase4_phase4-full-repair1__iter1,2,1,empty-16-16,0.0566727605119,block_heavy,10,train,0.0621572212066,1,1,1,1,1,wait_light,wait_light,1,1,1,2,2
50,0.0676416819013,0.0310786106033,0.0,wait_light,8,empty-16-16__a50__i10__phase4_phase4-full-repair1__iter2,0,2,empty-16-16,0.036563071298,decay_090,10,train,0.0676416819013,1,1,1,1,1,wait_light,wait_light,1,1,1,1,1
50,0.0475319926874,0.0146252285192,0.0,wait_light,8,empty-16-16__a50__i10__phase4_phase4-full-repair1__iter3,1,3,empty-16-16,0.0329067641682,decay_095,10,train,0.0475319926874,1,1,1,1,1,wait_light,wait_light,1,1,1,1,2
100,0.110065851364,0.03857008466600001,0.0,block_heavy,8,empty-16-16__a100__i10__phase4_phase4-full-repair1__iter0,1,0,empty-16-16,0.071495766698,commit_heavy,10,train,0.110065851364,1,1,1,1,1,block_heavy,block_heavy,1,1,1,1,1
100,0.0150517403575,0.002822201316999999,0.0,block_heavy,8,empty-16-16__a100__i10__phase4_phase4-full-repair1__iter1,3,1,empty-16-16,0.0122295390405,wait_light,10,train,0.0150517403575,1,1,1,1,1,block_heavy,block_heavy,1,1,2,2,5
100,0.0479774223895,0.027281279398,0.0,block_light,8,empty-16-16__a100__i10__phase4_phase4-full-repair1__iter2,4,2,empty-16-16,0.0206961429915,wait_light,10,train,0.0479774223895,1,1,1,1,1,block_light,block_light,1,1,1,1,1
100,0.127939793039,0.048918156162199994,0.0,block_heavy,8,empty-16-16__a100__i10__phase4_phase4-full-repair1__iter3,0,3,empty-16-16,0.0790216368768,decay_090,10,train,0.127939793039,1,1,1,1,1,block_heavy,block_heavy,1,1,1,1,1
200,0.132503334815,0.036905291240100016,0.0,commit_heavy,8,empty-16-16__a200__i10__phase4_phase4-full-repair1__iter0,3,0,empty-16-16,0.0955980435749,wait_light,10,train,0.132503334815,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,1,1
200,0.089373054691,0.022232103157,0.0,decay_095,8,empty-16-16__a200__i10__phase4_phase4-full-repair1__iter1,3,1,empty-16-16,0.067140951534,wait_light,10,train,0.089373054691,1,1,1,1,1,decay_095,decay_095,1,1,1,1,1
200,0.429968875056,0.06758559359800004,0.0,block_heavy,8,empty-16-16__a200__i10__phase4_phase4-full-repair1__iter2,0,2,empty-16-16,0.362383281458,commit_heavy,10,train,0.429968875056,1,1,1,1,1,block_heavy,block_heavy,1,1,1,1,1
200,0.0711427301023,0.0555802578924,0.0,decay_095,8,empty-16-16__a200__i10__phase4_phase4-full-repair1__iter3,5,3,empty-16-16,0.0155624722099,block_light,10,train,0.0711427301023,1,1,1,1,1,decay_095,decay_095,1,1,1,1,1
50,0.0836575875486,0.0466926070039,0.0,commit_heavy,8,empty-16-16__a50__i11__phase4_phase4-full-repair1__iter0,1,0,empty-16-16,0.0369649805447,block_light,11,train,0.0836575875486,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,1,1
50,0.0311284046693,0.013618677042799999,0.0,decay_090,8,empty-16-16__a50__i11__phase4_phase4-full-repair1__iter1,1,1,empty-16-16,0.0175097276265,decay_095,11,train,0.0311284046693,1,1,1,1,1,decay_090,decay_090,1,1,1,1,2
50,0.0466926070039,0.025291828793800004,0.0,commit_heavy,8,empty-16-16__a50__i11__phase4_phase4-full-repair1__iter2,0,2,empty-16-16,0.0214007782101,block_light,11,train,0.0466926070039,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,1,1
50,0.0428015564202,0.0077821011673,0.0,wait_heavy,8,empty-16-16__a50__i11__phase4_phase4-full-repair1__iter3,0,3,empty-16-16,0.0350194552529,wait_light,11,train,0.0428015564202,1,1,1,1,1,wait_heavy,wait_heavy,1,1,1,2,3
100,0.0,0.0,0.0,decay_095,8,empty-16-16__a100__i11__phase4_phase4-full-repair1__iter0,4,0,empty-16-16,0.0,decay_090,11,train,0.0,1,1,1,1,1,additive_ltm,neutral_additive,3,3,3,3,4
100,0.00940733772342,0.0018814675446799994,0.0,wait_light,8,empty-16-16__a100__i11__phase4_phase4-full-repair1__iter1,5,1,empty-16-16,0.00752587017874,commit_heavy,11,train,0.00940733772342,1,1,1,1,1,wait_light,wait_light,1,2,2,3,3
100,0.0724365004704,0.008466603951099994,0.0,wait_light,8,empty-16-16__a100__i11__phase4_phase4-full-repair1__iter2,0,2,empty-16-16,0.0639698965193,decay_095,11,train,0.0724365004704,1,1,1,1,1,wait_light,wait_light,1,1,1,3,3
100,0.0282220131703,0.0122295390405,0.0,block_heavy,8,empty-16-16__a100__i11__phase4_phase4-full-repair1__iter3,2,3,empty-16-16,0.0159924741298,block_light,11,train,0.0282220131703,1,1,1,1,1,block_heavy,block_heavy,1,1,1,1,2
200,0.377575467178,0.228078581696,0.0,commit_heavy,8,empty-16-16__a200__i11__phase4_phase4-full-repair1__iter0,2,0,empty-16-16,0.149496885482,wait_heavy,11,train,0.377575467178,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,1,1
200,0.00958313368471,0.00958313368471,0.0,wait_light,8,empty-16-16__a200__i11__phase4_phase4-full-repair1__iter1,6,1,empty-16-16,0.0,additive_ltm,11,train,0.00958313368471,1,1,1,1,1,wait_light,wait_light,1,1,1,2,2
200,0.57690464782,0.06612362242499992,0.0,wait_light,8,empty-16-16__a200__i11__phase4_phase4-full-repair1__iter2,0,2,empty-16-16,0.510781025395,commit_heavy,11,train,0.57690464782,1,1,1,1,1,wait_light,wait_light,1,1,1,1,1
200,0.333972208912,0.10493531384700003,0.0,block_heavy,8,empty-16-16__a200__i11__phase4_phase4-full-repair1__iter3,1,3,empty-16-16,0.229036895065,decay_095,11,train,0.333972208912,1,1,1,1,1,block_heavy,block_heavy,1,1,1,1,1
50,0.110905730129,0.0018484288349999989,0.0,block_heavy,8,empty-16-16__a50__i12__phase4_phase4-full-repair1__iter0,0,0,empty-16-16,0.109057301294,block_light,12,train,0.110905730129,1,1,1,1,1,block_heavy,block_heavy,1,2,2,2,3
50,0.0221811460259,0.0221811460259,0.0,block_heavy,8,empty-16-16__a50__i12__phase4_phase4-full-repair1__iter1,5,1,empty-16-16,0.0,additive_ltm,12,train,0.0221811460259,1,1,1,1,1,block_heavy,block_heavy,1,1,1,1,1
50,0.09426987061,0.0,0.0,wait_light,8,empty-16-16__a50__i12__phase4_phase4-full-repair1__iter2,0,2,empty-16-16,0.09426987061,commit_heavy,12,train,0.09426987061,1,1,1,1,1,commit_heavy,commit_heavy,2,2,2,2,2
50,0.0462107208872,0.005545286506399995,0.0,block_heavy,8,empty-16-16__a50__i12__phase4_phase4-full-repair1__iter3,2,3,empty-16-16,0.0406654343808,decay_090,12,train,0.0462107208872,1,1,1,1,1,block_heavy,block_heavy,1,1,1,2,2
100,0.0,0.0,0.0,decay_095,8,empty-16-16__a100__i12__phase4_phase4-full-repair1__iter0,5,0,empty-16-16,0.0,decay_090,12,train,0.0,1,1,1,1,1,additive_ltm,neutral_additive,3,3,3,3,3
100,0.0,0.00820419325433,0.0,additive_ltm,8,empty-16-16__a100__i12__phase4_phase4-full-repair1__iter1,5,1,empty-16-16,-0.00820419325433,block_heavy,12,train,0.0,1,1,1,1,1,additive_ltm,neutral_additive,1,1,1,2,3
100,0.00546946216955,0.00546946216955,0.0,commit_heavy,8,empty-16-16__a100__i12__phase4_phase4-full-repair1__iter2,6,2,empty-16-16,0.0,additive_ltm,12,train,0.00546946216955,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,2,2
100,0.123062898815,0.003646308112999999,0.0,wait_heavy,8,empty-16-16__a100__i12__phase4_phase4-full-repair1__iter3,0,3,empty-16-16,0.119416590702,block_light,12,train,0.123062898815,1,1,1,1,1,wait_heavy,wait_heavy,1,1,2,2,2
200,0.214487300094,0.12135465663209999,0.0,wait_light,8,empty-16-16__a200__i12__phase4_phase4-full-repair1__iter0,2,0,empty-16-16,0.0931326434619,block_light,12,train,0.214487300094,1,1,1,1,1,wait_light,wait_light,1,1,1,1,1
200,0.0846660395108,0.013640639698900003,0.0,block_heavy,8,empty-16-16__a200__i12__phase4_phase4-full-repair1__iter1,4,1,empty-16-16,0.0710253998119,block_light,12,train,0.0846660395108,1,1,1,1,1,block_heavy,block_heavy,1,1,1,1,2
200,0.494825964252,0.04092191909699999,0.0,block_light,8,empty-16-16__a200__i12__phase4_phase4-full-repair1__iter2,0,2,empty-16-16,0.453904045155,block_heavy,12,train,0.494825964252,1,1,1,1,1,block_light,block_light,1,1,1,1,1
200,0.292568203198,0.14534336782599996,0.0,wait_light,8,empty-16-16__a200__i12__phase4_phase4-full-repair1__iter3,1,3,empty-16-16,0.147224835372,block_heavy,12,train,0.292568203198,1,1,1,1,1,wait_light,wait_light,1,1,1,1,1
50,0.166351606805,0.026465028355000003,0.0,commit_heavy,8,empty-16-16__a50__i13__phase4_phase4-full-repair1__iter0,0,0,empty-16-16,0.13988657845,block_heavy,13,train,0.166351606805,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,1,1
50,0.0756143667297,0.054820415878999995,0.0,commit_heavy,8,empty-16-16__a50__i13__phase4_phase4-full-repair1__iter1,4,1,empty-16-16,0.0207939508507,wait_light,13,train,0.0756143667297,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,1,1
50,0.00756143667297,0.00756143667297,0.0,block_heavy,8,empty-16-16__a50__i13__phase4_phase4-full-repair1__iter2,5,2,empty-16-16,0.0,additive_ltm,13,train,0.00756143667297,1,1,1,1,1,block_heavy,block_heavy,1,1,1,3,3
50,0.0,0.0,0.0,decay_090,8,empty-16-16__a50__i13__phase4_phase4-full-repair1__iter3,5,3,empty-16-16,0.0,additive_ltm,13,train,0.0,1,1,1,1,1,additive_ltm,neutral_additive,2,2,2,3,3
100,0.0378640776699,0.014563106796100001,0.0,wait_light,8,empty-16-16__a100__i13__phase4_phase4-full-repair1__iter0,2,0,empty-16-16,0.0233009708738,block_heavy,13,train,0.0378640776699,1,1,1,1,1,wait_light,wait_light,1,1,1,1,2
100,0.0407766990291,0.0029126213592000003,0.0,block_light,8,empty-16-16__a100__i13__phase4_phase4-full-repair1__iter1,4,1,empty-16-16,0.0378640776699,block_heavy,13,train,0.0407766990291,1,1,1,1,1,block_light,block_light,1,1,2,2,2
100,0.0223300970874,0.0058252427185,0.0,commit_heavy,8,empty-16-16__a100__i13__phase4_phase4-full-repair1__iter2,2,2,empty-16-16,0.0165048543689,block_heavy,13,train,0.0223300970874,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,3,5
100,0.0,0.0436893203883,0.0,additive_ltm,8,empty-16-16__a100__i13__phase4_phase4-full-repair1__iter3,7,3,empty-16-16,-0.0436893203883,decay_095,13,train,0.0,1,1,1,1,1,additive_ltm,neutral_additive,1,1,1,1,1
200,0.358536585366,0.11951219512200004,0.0,block_heavy,8,empty-16-16__a200__i13__phase4_phase4-full-repair1__iter0,0,0,empty-16-16,0.239024390244,wait_light,13,train,0.358536585366,1,1,1,1,1,block_heavy,block_heavy,1,1,1,1,1
200,0.0,0.0726829268293,0.0,additive_ltm,8,empty-16-16__a200__i13__phase4_phase4-full-repair1__iter1,7,1,empty-16-16,-0.0726829268293,wait_light,13,train,0.0,1,1,1,1,1,additive_ltm,neutral_additive,1,1,1,1,1
200,0.227317073171,0.05121951219500001,0.0,wait_light,8,empty-16-16__a200__i13__phase4_phase4-full-repair1__iter2,4,2,empty-16-16,0.176097560976,decay_095,13,train,0.227317073171,1,1,1,1,1,wait_light,wait_light,1,1,1,1,1
200,0.0,0.049756097561,0.0,additive_ltm,8,empty-16-16__a200__i13__phase4_phase4-full-repair1__iter3,7,3,empty-16-16,-0.049756097561,decay_090,13,train,0.0,1,1,1,1,1,additive_ltm,neutral_additive,1,1,1,1,1
50,0.0949494949495,0.0626262626263,0.0,block_light,8,empty-16-16__a50__i14__phase4_phase4-full-repair1__iter0,1,0,empty-16-16,0.0323232323232,wait_light,14,train,0.0949494949495,1,1,1,1,1,block_light,block_light,1,1,1,1,1
50,0.107070707071,0.016161616161899997,0.0,decay_095,8,empty-16-16__a50__i14__phase4_phase4-full-repair1__iter1,0,1,empty-16-16,0.0909090909091,block_heavy,14,train,0.107070707071,1,1,1,1,1,decay_095,decay_095,1,1,1,1,2
50,0.040404040404,0.020202020202,0.0,wait_light,8,empty-16-16__a50__i14__phase4_phase4-full-repair1__iter2,0,2,empty-16-16,0.020202020202,block_heavy,14,train,0.040404040404,1,1,1,1,1,wait_light,wait_light,1,1,1,1,1
50,0.0262626262626,0.0262626262626,0.0,wait_light,8,empty-16-16__a50__i14__phase4_phase4-full-repair1__iter3,3,3,empty-16-16,0.0,additive_ltm,14,train,0.0262626262626,1,1,1,1,1,wait_light,wait_light,1,1,1,1,1
100,0.103871576959,0.03210576015069999,0.0,wait_light,8,empty-16-16__a100__i14__phase4_phase4-full-repair1__iter0,0,0,empty-16-16,0.0717658168083,block_heavy,14,train,0.103871576959,1,1,1,1,1,wait_light,wait_light,1,1,1,1,1
100,0.0651558073654,0.046270066100099996,0.0,wait_light,8,empty-16-16__a100__i14__phase4_phase4-full-repair1__iter1,3,1,empty-16-16,0.0188857412653,block_heavy,14,train,0.0651558073654,1,1,1,1,1,wait_light,wait_light,1,1,1,1,1
100,0.052880075543,0.014164305948999999,0.0,decay_095,8,empty-16-16__a100__i14__phase4_phase4-full-repair1__iter2,2,2,empty-16-16,0.038715769594,wait_light,14,train,0.052880075543,1,1,1,1,1,decay_095,decay_095,1,1,1,1,2
100,0.0330500472144,0.0330500472144,0.0,wait_light,8,empty-16-16__a100__i14__phase4_phase4-full-repair1__iter3,5,3,empty-16-16,0.0,additive_ltm,14,train,0.0330500472144,1,1,1,1,1,wait_light,wait_light,1,1,1,1,1
200,0.676154923005,0.184321045264,0.0,wait_light,8,empty-16-16__a200__i14__phase4_phase4-full-repair1__iter0,1,0,empty-16-16,0.491833877741,commit_heavy,14,train,0.676154923005,1,1,1,1,1,wait_light,wait_light,1,1,1,1,1
200,0.182921138591,0.07186187587500001,0.0,block_light,8,empty-16-16__a200__i14__phase4_phase4-full-repair1__iter1,3,1,empty-16-16,0.111059262716,wait_light,14,train,0.182921138591,1,1,1,1,1,block_light,block_light,1,1,1,1,1
200,0.155389640691,0.0849276714889,0.0,wait_light,8,empty-16-16__a200__i14__phase4_phase4-full-repair1__iter2,5,2,empty-16-16,0.0704619692021,commit_heavy,14,train,0.155389640691,1,1,1,1,1,wait_light,wait_light,1,1,1,1,1
200,0.107792813812,0.013065795613199996,0.0,commit_heavy,8,empty-16-16__a200__i14__phase4_phase4-full-repair1__iter3,5,3,empty-16-16,0.0947270181988,decay_090,14,train,0.107792813812,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,1,2
50,0.0516605166052,0.009225092250999996,0.0,wait_light,8,empty-16-16__a50__i15__phase4_phase4-full-repair1__iter0,3,0,empty-16-16,0.0424354243542,block_light,15,train,0.0516605166052,1,1,1,1,1,wait_light,wait_light,1,1,1,2,2
50,0.0461254612546,0.020295202952,0.0,block_light,8,empty-16-16__a50__i15__phase4_phase4-full-repair1__iter1,3,1,empty-16-16,0.0258302583026,wait_light,15,train,0.0461254612546,1,1,1,1,1,block_light,block_light,1,1,1,1,1
50,0.112546125461,0.007380073799999998,0.0,commit_heavy,8,empty-16-16__a50__i15__phase4_phase4-full-repair1__iter2,2,2,empty-16-16,0.105166051661,block_heavy,15,train,0.112546125461,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,2,3
50,0.0276752767528,0.0,0.0,decay_095,8,empty-16-16__a50__i15__phase4_phase4-full-repair1__iter3,2,3,empty-16-16,0.0276752767528,commit_heavy,15,train,0.0276752767528,1,1,1,1,1,commit_heavy,commit_heavy,2,2,2,2,2
100,0.0711538461538,0.0028846153845999978,0.0,block_light,8,empty-16-16__a100__i15__phase4_phase4-full-repair1__iter0,1,0,empty-16-16,0.0682692307692,block_heavy,15,train,0.0711538461538,1,1,1,1,1,block_light,block_light,1,1,2,3,3
100,0.0,0.00961538461538,0.0,additive_ltm,8,empty-16-16__a100__i15__phase4_phase4-full-repair1__iter1,6,1,empty-16-16,-0.00961538461538,decay_095,15,train,0.0,1,1,1,1,1,additive_ltm,neutral_additive,1,1,1,2,2
100,0.115384615385,0.004807692308000003,0.0,block_heavy,8,empty-16-16__a100__i15__phase4_phase4-full-repair1__iter2,2,2,empty-16-16,0.110576923077,wait_heavy,15,train,0.115384615385,1,1,1,1,1,block_heavy,block_heavy,1,1,2,2,2
100,0.124038461538,0.017307692306999994,0.0,decay_090,8,empty-16-16__a100__i15__phase4_phase4-full-repair1__iter3,1,3,empty-16-16,0.106730769231,decay_095,15,train,0.124038461538,1,1,1,1,1,decay_090,decay_090,1,1,1,1,2
200,0.382958801498,0.0023408239700000166,0.0,commit_heavy,8,empty-16-16__a200__i15__phase4_phase4-full-repair1__iter0,2,0,empty-16-16,0.380617977528,wait_heavy,15,train,0.382958801498,1,1,1,1,1,commit_heavy,commit_heavy,1,2,2,2,2
200,0.236891385768,0.04026217228500001,0.0,block_light,8,empty-16-16__a200__i15__phase4_phase4-full-repair1__iter1,0,1,empty-16-16,0.196629213483,block_heavy,15,train,0.236891385768,1,1,1,1,1,block_light,block_light,1,1,1,1,1
200,0.136235955056,0.0505617977526,0.0,commit_heavy,8,empty-16-16__a200__i15__phase4_phase4-full-repair1__iter2,3,2,empty-16-16,0.0856741573034,wait_light,15,train,0.136235955056,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,1,1
200,0.23829588015,0.100187265918,0.0,commit_heavy,8,empty-16-16__a200__i15__phase4_phase4-full-repair1__iter3,2,3,empty-16-16,0.138108614232,wait_heavy,15,train,0.23829588015,1,1,1,1,1,commit_heavy,commit_heavy,1,1,1,1,1
50,0.000922509225092,0.000922509225092,0.000922509225092,block_light,8,empty-32-32__a50__i1__phase4_phase4-full-repair1__iter0,2,0,empty-32-32,0.0,decay_095,1,train,0.0,1,1,1,1,1,additive_ltm,neutral_additive,4,4,4,4,5
50,0.000922509225092,0.000922509225092,0.000922509225092,commit_heavy,8,empty-32-32__a50__i1__phase4_phase4-full-repair1__iter1,1,1,empty-32-32,0.0,additive_ltm,1,train,0.0,1,1,1,1,1,additive_ltm,neutral_additive,2,2,2,3,7
50,0.030442804428,0.003690036900300002,0.0,wait_light,8,empty-32-32__a50__i1__phase4_phase4-full-repair1__iter2,0,2,empty-32-32,0.0267527675277,commit_heavy,1,train,0.030442804428,1,1,1,1,1,wait_light,wait_light,1,1,2,2,4
50,0.0119926199262,0.0036900369003699997,0.0,block_heavy,8,empty-32-32__a50__i1__phase4_phase4-full-repair1__iter3,0,3,empty-32-32,0.00830258302583,decay_090,1,train,0.0119926199262,1,1,1,1,1,block_heavy,block_heavy,1,1,2,3,7
100,0.0231241151487,0.007078810759800002,0.0,wait_heavy,8,empty-32-32__a100__i1__phase4_phase4-full-repair1__iter0,0,0,empty-32-32,0.0160453043889,wait_light,1,train,0.0231241151487,1,1,1,1,1,wait_heavy,wait_heavy,1,1,1,4,5
100,0.0254837187353,0.004247286455900001,0.0,decay_090,8,empty-32-32__a100__i1__phase4_phase4-full-repair1__iter1,0,1,empty-32-32,0.0212364322794,commit_heavy,1,train,0.0254837187353,1,1,1,1,1,decay_090,decay_090,1,1,2,2,4
100,0.00755073147711,0.00471920717319,0.0,decay_095,8,empty-32-32__a100__i1__phase4_phase4-full-repair1__iter2,1,2,empty-32-32,0.00283152430392,block_light,1,train,0.00755073147711,1,1,1,1,1,decay_095,decay_095,1,1,2,5,6
100,0.00330344502124,0.00330344502124,0.00330344502124,block_light,8,empty-32-32__a100__i1__phase4_phase4-full-repair1__iter3,2,3,empty-32-32,0.0,additive_ltm,1,train,0.0,0,0,1,1,1,additive_ltm,neutral_additive,1,1,2,4,6
200,0.0,0.0,0.0,decay_095,8,empty-32-32__a200__i1__phase4_phase4-full-repair1__iter0,3,0,empty-32-32,0.0,decay_090,1,train,0.0,1,1,1,1,1,additive_ltm,neutral_additive,4,4,4,5,5
200,0.00141010575793,0.00141010575793,0.00141010575793,commit_heavy,8,empty-32-32__a200__i1__phase4_phase4-full-repair1__iter1,3,1,empty-32-32,0.0,additive_ltm,1,train,0.0,0,1,1,1,1,additive_ltm,neutral_additive,1,2,2,3,5
200,0.0164512338425,0.00705052878962,0.0,decay_095,8,empty-32-32__a200__i1__phase4_phase4-full-repair1__iter2,0,2,empty-32-32,0.00940070505288,wait_heavy,1,train,0.0164512338425,1,1,1,1,1,decay_095,decay_095,1,1,1,2,4
200,0.0618096357227,0.0136310223267,0.0,wait_light,8,empty-32-32__a200__i1__phase4_phase4-full-repair1__iter3,0,3,empty-32-32,0.048178613396,decay_095,1,train,0.0618096357227,1,1,1,1,1,wait_light,wait_light,1,1,1,1,2
400,0.125778483331,0.043350836487699995,0.0,wait_light,8,empty-32-32__a400__i1__phase4_phase4-full-repair1__iter0,2,0,empty-32-32,0.0824276468433,block_heavy,1,train,0.125778483331,1,1,1,1,1,wait_light,wait_light,1,1,1,1,1
400,0.00744901697399,0.00744901697399,0.0,decay_095,8,empty-32-32__a400__i1__phase4_phase4-full-repair1__iter1,5,1,empty-32-32,0.0,additive_ltm,1,train,0.00744901697399,1,1,1,1,1,decay_095,decay_095,1,1,1,2,3
400,0.0170961045305,0.01294419343024,0.0,block_heavy,8,empty-32-32__a400__i1__phase4_phase4-full-repair1__iter2,1,2,empty-32-32,0.00415191110026,commit_heavy,1,train,0.0170961045305,1,1,1,1,1,block_heavy,block_heavy,1,1,1,1,4
400,0.00317499084137,0.00317499084137,0.00317499084137,block_light,8,empty-32-32__a400__i1__phase4_phase4-full-repair1__iter3,3,3,empty-32-32,0.0,additive_ltm,1,train,0.0,0,0,1,1,1,additive_ltm,neutral_additive,1,1,2,2,5
50,0.0,0.0,0.0,decay_095,8,empty-32-32__a50__i2__phase4_phase4-full-repair1__iter0,1,0,empty-32-32,0.0,decay_090,2,train,0.0,1,1,1,1,1,additive_ltm,neutral_additive,3,3,4,6,7
50,0.0104347826087,0.00521739130435,0.0,decay_095,8,empty-32-32__a50__i2__phase4_phase4-full-repair1__iter1,0,1,empty-32-32,0.00521739130435,wait_light,2,train,0.0104347826087,1,1,1,1,1,decay_095,decay_095,1,1,1,5,8
50,0.015652173913,0.0,0.0,commit_heavy,8,empty-32-32__a50__i2__phase4_phase4-full-repair1__iter2,0,2,empty-32-32,0.015652173913,block_heavy,2,train,0.015652173913,1,1,1,1,1,commit_heavy,commit_heavy,2,2,3,4,8
50,0.0478260869565,0.0,0.0,wait_heavy,8,empty-32-32__a50__i2__phase4_phase4-full-repair1__iter3,0,3,empty-32-32,0.0478260869565,block_heavy,2,train,0.0478260869565,1,1,1,1,1,block_heavy,block_heavy,2,3,3,3,3
100,0.0344988344988,0.0060606060606,0.0,wait_heavy,8,empty-32-32__a100__i2__phase4_phase4-full-repair1__iter0,0,0,empty-32-32,0.0284382284382,wait_light,2,train,0.0344988344988,1,1,1,1,1,wait_heavy,wait_heavy,1,1,1,2,3
100,0.0219114219114,0.004195804195800002,0.0,commit_heavy,8,empty-32-32__a100__i2__phase4_phase4-full-repair1__iter1,1,1,empty-32-32,0.0177156177156,wait_heavy,2,train,0.0219114219114,1,1,1,1,1,commit_heavy,commit_heavy,1,1,2,2,3
100,0.0205128205128,0.0018648018648000017,0.0,decay_095,8,empty-32-32__a100__i2__phase4_phase4-full-repair1__iter2,0,2,empty-32-32,0.018648018648,block_heavy,2,train,0.0205128205128,1,1,1,1,1,decay_095,decay_095,1,2,2,2,3
100,0.0,0.0107226107226,0.0,additive_ltm,8,empty-32-32__a100__i2__phase4_phase4-full-repair1__iter3,1,3,empty-32-32,-0.0107226107226,wait_light,2,train,0.0,1,1,1,1,1,additive_ltm,neutral_additive,1,1,1,1,7
200,0.002494896802,0.002494896802,0.002494896802,block_heavy,8,empty-32-32__a200__i2__phase4_phase4-full-repair1__iter0,0,0,empty-32-32,0.0,decay_095,2,train,0.0,0,1,1,1,1,additive_ltm,neutral_additive,1,4,5,5,7
